full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
21,1392261,6846,2012,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
19,1392261,9867,2012,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
64,3507656,23516,2009,Actual,Full Year,Office of Human Resources,2009-06-30,Office of Human Resources,56,OHR
53,3313279,30611,2010,Actual,Full Year,Office of Human Resources,2010-06-30,Office of Human Resources,56,OHR
73,3890117,45173,2011,Actual,Full Year,Office of Human Resources,2011-06-30,Office of Human Resources,56,OHR
80,4341325,30000,2012,Adopted Budget,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR
82,4236758,49714,2012,Target Budget,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR
80,4236758,63270,2012,Current Projection,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR
146,8959109,134528,2009,Actual,Full Year,Office of Innovation and Technology,2009-06-30,Office of Innovation and Technology,04,OIT
174,10540202,563629,2010,Actual,Full Year,Office of Innovation and Technology,2010-06-30,Office of Innovation and Technology,04,OIT
258,16911667,586720,2011,Actual,Full Year,Office of Innovation and Technology,2011-06-30,Office of Innovation and Technology,04,OIT
284,17514280,535000,2012,Adopted Budget,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT
274,17514280,440032,2012,Target Budget,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT
255,17014280,590240,2012,Current Projection,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT
0,0,0,2009,Actual,Full Year,Office of Property Assessment,2009-06-30,Office of Property Assessment,59,OPA
0,0,0,2010,Actual,Full Year,Office of Property Assessment,2010-06-30,Office of Property Assessment,59,OPA
132,5259514,0,2011,Actual,Full Year,Office of Property Assessment,2011-06-30,Office of Property Assessment,59,OPA
227,10421886,0,2012,Adopted Budget,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA
187,8187072,0,2012,Target Budget,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA
157,7187072,0,2012,Current Projection,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA
126,6714527,446646,2009,Actual,Full Year,Office of Supportive Housing,2009-06-30,Office of Homeless Services,24,OHS
124,6343923,457176,2010,Actual,Full Year,Office of Supportive Housing,2010-06-30,Office of Homeless Services,24,OHS
116,5825381,203853,2011,Actual,Full Year,Office of Supportive Housing,2011-06-30,Office of Homeless Services,24,OHS
118,5852567,251011,2012,Adopted Budget,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS
156,7652567,196041,2012,Target Budget,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS
147,7652567,184441,2012,Current Projection,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS
0,0,0,2009,Actual,Full Year,Office of Housing & Community Dev.,2009-06-30,Office of Housing and Community Development,06,
0,0,0,2010,Actual,Full Year,Office of Housing & Community Dev.,2010-06-30,Office of Housing and Community Development,06,
0,0,0,2011,Actual,Full Year,Office of Housing & Community Dev.,2011-06-30,Office of Housing and Community Development,06,
0,0,0,2012,Adopted Budget,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,
0,0,0,2012,Target Budget,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,
0,0,0,2012,Current Projection,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,
443,30243069,875993,2009,Actual,Full Year,Parks and Recreation,2009-06-30,Department of Parks and Recreation,16,Parks & Recreation
435,27152824,917592,2010,Actual,Full Year,Parks and Recreation,2010-06-30,Department of Parks and Recreation,16,Parks & Recreation
590,36230641,2637988,2011,Actual,Full Year,Parks and Recreation,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation
627,36194183,2300325,2012,Adopted Budget,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
609,35859901,2308650,2012,Target Budget,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
