full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
14,890697,0,2016,Actual,Full Year,Board of Revision of Taxes,2016-06-30,Board of Revision of Taxes,63,BRT
13,898026,0,2017,Actual,Full Year,Board of Revision of Taxes,2017-06-30,Board of Revision of Taxes,63,BRT
16,942999,0,2018,Adopted Budget,Full Year,Board of Revision of Taxes,2018-06-30,Board of Revision of Taxes,63,BRT
16,919050,0,2018,Target Budget,Full Year,Board of Revision of Taxes,2018-06-30,Board of Revision of Taxes,63,BRT
11,919050,0,2018,Current Projection,Full Year,Board of Revision of Taxes,2018-06-30,Board of Revision of Taxes,63,BRT
91,5192287,916270,2015,Actual,Full Year,City Commissioners,2015-06-30,City Commissioner's Office,73,City Commissioners
92,5514242,1041102,2016,Actual,Full Year,City Commissioners,2016-06-30,City Commissioner's Office,73,City Commissioners
99,5960120,1140928,2017,Actual,Full Year,City Commissioners,2017-06-30,City Commissioner's Office,73,City Commissioners
102,5872200,841419,2018,Adopted Budget,Full Year,City Commissioners,2018-06-30,City Commissioner's Office,73,City Commissioners
102,5839015,841419,2018,Target Budget,Full Year,City Commissioners,2018-06-30,City Commissioner's Office,73,City Commissioners
100,5839015,841419,2018,Current Projection,Full Year,City Commissioners,2018-06-30,City Commissioner's Office,73,City Commissioners
176,12339907,10351,2015,Actual,Full Year,City Council,2015-06-30,City Council,01,
187,12842195,20234,2016,Actual,Full Year,City Council,2016-06-30,City Council,01,
194,13295341,35812,2017,Actual,Full Year,City Council,2017-06-30,City Council,01,
195,15207111,0,2018,Adopted Budget,Full Year,City Council,2018-06-30,City Council,01,
195,14824858,10000,2018,Target Budget,Full Year,City Council,2018-06-30,City Council,01,
192,14824858,10000,2018,Current Projection,Full Year,City Council,2018-06-30,City Council,01,
29,2176554,1055,2015,Actual,Full Year,City Planning Commission,2015-06-30,City Planning Commission,51,
31,2211557,0,2016,Actual,Full Year,City Planning Commission,2016-06-30,City Planning Commission,51,
30,2351776,7270,2017,Actual,Full Year,City Planning Commission,2017-06-30,City Planning Commission,51,
0,0,0,2018,Adopted Budget,Full Year,City Planning Commission,2018-06-30,City Planning Commission,51,
0,0,0,2018,Target Budget,Full Year,City Planning Commission,2018-06-30,City Planning Commission,51,
0,0,0,2018,Current Projection,Full Year,City Planning Commission,2018-06-30,City Planning Commission,51,
6,417223,8737,2015,Actual,Full Year,City Representative,2015-06-30,Office of the City Representative,41,City Rep
7,453196,7828,2016,Actual,Full Year,City Representative,2016-06-30,Office of the City Representative,41,City Rep
6,505031,4291,2017,Actual,Full Year,City Representative,2017-06-30,Office of the City Representative,41,City Rep
8,601690,7878,2018,Adopted Budget,Full Year,City Representative,2018-06-30,Office of the City Representative,41,City Rep
8,671438,5878,2018,Target Budget,Full Year,City Representative,2018-06-30,Office of the City Representative,41,City Rep
9,671438,5878,2018,Current Projection,Full Year,City Representative,2018-06-30,Office of the City Representative,41,City Rep
14,802019,0,2015,Actual,Full Year,City Treasurer,2015-06-30,Office of the City Treasurer,40,City Treasurer
15,985689,1049,2016,Actual,Full Year,City Treasurer,2016-06-30,Office of the City Treasurer,40,City Treasurer
14,979945,290,2017,Actual,Full Year,City Treasurer,2017-06-30,Office of the City Treasurer,40,City Treasurer
16,1062869,1000,2018,Adopted Budget,Full Year,City Treasurer,2018-06-30,Office of the City Treasurer,40,City Treasurer
16,1038648,1000,2018,Target Budget,Full Year,City Treasurer,2018-06-30,Office of the City Treasurer,40,City Treasurer
15,1038648,1000,2018,Current Projection,Full Year,City Treasurer,2018-06-30,Office of the City Treasurer,40,City Treasurer
2,153885,15,2015,Actual,Full Year,Civil Service Commission,2015-06-30,Civil Service Commission,55,
2,150173,0,2016,Actual,Full Year,Civil Service Commission,2016-06-30,Civil Service Commission,55,
2,161212,0,2017,Actual,Full Year,Civil Service Commission,2017-06-30,Civil Service Commission,55,
2,166376,0,2018,Adopted Budget,Full Year,Civil Service Commission,2018-06-30,Civil Service Commission,55,
2,162437,0,2018,Target Budget,Full Year,Civil Service Commission,2018-06-30,Civil Service Commission,55,
2,162437,0,2018,Current Projection,Full Year,Civil Service Commission,2018-06-30,Civil Service Commission,55,
21,1925310,2628,2015,Actual,Full Year,Commerce,2015-06-30,Office of the Director of Commerce,42,Commerce
34,2351610,1717,2016,Actual,Full Year,Commerce,2016-06-30,Office of the Director of Commerce,42,Commerce
28,2393155,914,2017,Actual,Full Year,Commerce,2017-06-30,Office of the Director of Commerce,42,Commerce
33,2340461,0,2018,Adopted Budget,Full Year,Commerce,2018-06-30,Office of the Director of Commerce,42,Commerce
33,2122660,2000,2018,Target Budget,Full Year,Commerce,2018-06-30,Office of the Director of Commerce,42,Commerce
31,2122660,2000,2018,Current Projection,Full Year,Commerce,2018-06-30,Office of the Director of Commerce,42,Commerce
476,32780607,211533,2015,Actual,Full Year,District Attorney,2015-06-30,District Attorney's Office,69,DAO
478,32810833,156060,2016,Actual,Full Year,District Attorney,2016-06-30,District Attorney's Office,69,DAO
492,32689069,54772,2017,Actual,Full Year,District Attorney,2017-06-30,District Attorney's Office,69,DAO
525,34686670,73819,2018,Adopted Budget,Full Year,District Attorney,2018-06-30,District Attorney's Office,69,DAO
505,33275547,73819,2018,Target Budget,Full Year,District Attorney,2018-06-30,District Attorney's Office,69,DAO
455,33275547,73819,2018,Current Projection,Full Year,District Attorney,2018-06-30,District Attorney's Office,69,DAO
160,8509691,35786,2015,Actual,Full Year,Finance,2015-06-30,Office of the Director of Finance,35,Finance
165,8230613,28879,2016,Actual,Full Year,Finance,2016-06-30,Office of the Director of Finance,35,Finance
111,6669543,18058,2017,Actual,Full Year,Finance,2017-06-30,Office of the Director of Finance,35,Finance
118,7328177,34475,2018,Adopted Budget,Full Year,Finance,2018-06-30,Office of the Director of Finance,35,Finance
118,7024765,34475,2018,Target Budget,Full Year,Finance,2018-06-30,Office of the Director of Finance,35,Finance
115,7024765,34475,2018,Current Projection,Full Year,Finance,2018-06-30,Office of the Director of Finance,35,Finance
0,2006770,0,2015,Actual,Full Year,Finance Reg #32 Disability,2015-06-30,Finance: Reg #32,35-R32,
0,2588806,0,2016,Actual,Full Year,Finance Reg #32 Disability,2016-06-30,Finance: Reg #32,35-R32,
0,1987825,0,2017,Actual,Full Year,Finance Reg #32 Disability,2017-06-30,Finance: Reg #32,35-R32,
0,0,0,2018,Adopted Budget,Full Year,Finance Reg #32 Disability,2018-06-30,Finance: Reg #32,35-R32,
0,2650000,0,2018,Target Budget,Full Year,Finance Reg #32 Disability,2018-06-30,Finance: Reg #32,35-R32,
0,2650000,0,2018,Current Projection,Full Year,Finance Reg #32 Disability,2018-06-30,Finance: Reg #32,35-R32,
2150,208073020,36119936,2015,Actual,Full Year,Fire,2015-06-30,Fire Department,13,Fire
2316,219101252,37417517,2016,Actual,Full Year,Fire,2016-06-30,Fire Department,13,Fire
2281,214434520,25016458,2017,Actual,Full Year,Fire,2017-06-30,Fire Department,13,Fire
2606,225242832,20418337,2018,Adopted Budget,Full Year,Fire,2018-06-30,Fire Department,13,Fire
2576,247196130,32118337,2018,Target Budget,Full Year,Fire,2018-06-30,Fire Department,13,Fire
2511,247196130,32118337,2018,Current Projection,Full Year,Fire,2018-06-30,Fire Department,13,Fire
1842,98382318,104588,2015,Actual,Full Year,First Judicial District,2015-06-30,First Judicial District,84,FJD
1839,97017514,426210,2016,Actual,Full Year,First Judicial District,2016-06-30,First Judicial District,84,FJD
1856,94649818,7095,2017,Actual,Full Year,First Judicial District,2017-06-30,First Judicial District,84,FJD
1877,99505601,94840,2018,Adopted Budget,Full Year,First Judicial District,2018-06-30,First Judicial District,84,FJD
1877,97561721,44840,2018,Target Budget,Full Year,First Judicial District,2018-06-30,First Judicial District,84,FJD
1867,97561721,44840,2018,Current Projection,Full Year,First Judicial District,2018-06-30,First Judicial District,84,FJD
261,17168958,3027989,2015,Actual,Full Year,Fleet Management,2015-06-30,Office of Fleet Management,25,Fleet
263,17275918,3253678,2016,Actual,Full Year,Fleet Management,2016-06-30,Office of Fleet Management,25,Fleet
270,16491089,2126729,2017,Actual,Full Year,Fleet Management,2017-06-30,Office of Fleet Management,25,Fleet
316,18009259,1768574,2018,Adopted Budget,Full Year,Fleet Management,2018-06-30,Office of Fleet Management,25,Fleet
316,17993069,1918574,2018,Target Budget,Full Year,Fleet Management,2018-06-30,Office of Fleet Management,25,Fleet
281,17993069,1918574,2018,Current Projection,Full Year,Fleet Management,2018-06-30,Office of Fleet Management,25,Fleet
642,35306130,1502862,2015,Actual,Full Year,Free Library,2015-06-30,The Free Library of Philadelphia,52,Free Library
636,34808182,1672235,2016,Actual,Full Year,Free Library,2016-06-30,The Free Library of Philadelphia,52,Free Library
643,35905717,1762275,2017,Actual,Full Year,Free Library,2017-06-30,The Free Library of Philadelphia,52,Free Library
692,36310826,877404,2018,Adopted Budget,Full Year,Free Library,2018-06-30,The Free Library of Philadelphia,52,Free Library
672,36645294,1677404,2018,Target Budget,Full Year,Free Library,2018-06-30,The Free Library of Philadelphia,52,Free Library
649,36645294,1677404,2018,Current Projection,Full Year,Free Library,2018-06-30,The Free Library of Philadelphia,52,Free Library
6,383402,0,2015,Actual,Full Year,Historical Commission,2015-06-30,Historical Commission,32,
5,341606,0,2016,Actual,Full Year,Historical Commission,2016-06-30,Historical Commission,32,
6,400662,0,2017,Actual,Full Year,Historical Commission,2017-06-30,Historical Commission,32,
0,0,0,2018,Adopted Budget,Full Year,Historical Commission,2018-06-30,Historical Commission,32,
0,0,0,2018,Target Budget,Full Year,Historical Commission,2018-06-30,Historical Commission,32,
0,0,0,2018,Current Projection,Full Year,Historical Commission,2018-06-30,Historical Commission,32,
30,1779986,0,2015,Actual,Full Year,Human Relations Commission,2015-06-30,Commission on Human Relations,54,Human Relations
32,1837948,0,2016,Actual,Full Year,Human Relations Commission,2016-06-30,Commission on Human Relations,54,Human Relations
31,1949691,0,2017,Actual,Full Year,Human Relations Commission,2017-06-30,Commission on Human Relations,54,Human Relations
34,2141591,0,2018,Adopted Budget,Full Year,Human Relations Commission,2018-06-30,Commission on Human Relations,54,Human Relations
34,2107182,0,2018,Target Budget,Full Year,Human Relations Commission,2018-06-30,Commission on Human Relations,54,Human Relations
32,2107182,0,2018,Current Projection,Full Year,Human Relations Commission,2018-06-30,Commission on Human Relations,54,Human Relations
395,17570666,4532830,2015,Actual,Full Year,Human Services,2015-06-30,Department of Human Services,22,DHS
449,21714429,1523769,2016,Actual,Full Year,Human Services,2016-06-30,Department of Human Services,22,DHS
385,26260507,5627057,2017,Actual,Full Year,Human Services,2017-06-30,Department of Human Services,22,DHS
517,30720570,3733806,2018,Adopted Budget,Full Year,Human Services,2018-06-30,Department of Human Services,22,DHS
517,30720570,3733806,2018,Target Budget,Full Year,Human Services,2018-06-30,Department of Human Services,22,DHS
517,30720570,3733806,2018,Current Projection,Full Year,Human Services,2018-06-30,Department of Human Services,22,DHS
7,657403,3289,2015,Actual,Full Year,Labor,2015-06-30,Labor,03,
7,496053,0,2016,Actual,Full Year,Labor,2016-06-30,Labor,03,
16,919175,0,2017,Actual,Full Year,Labor,2017-06-30,Labor,03,
23,1588459,0,2018,Adopted Budget,Full Year,Labor,2018-06-30,Labor,03,
23,1529661,100,2018,Target Budget,Full Year,Labor,2018-06-30,Labor,03,
20,1529661,100,2018,Current Projection,Full Year,Labor,2018-06-30,Labor,03,
152,6952307,70,2015,Actual,Full Year,Law,2015-06-30,Law Department,44,Law
126,7405269,99,2016,Actual,Full Year,Law,2016-06-30,Law Department,44,Law
119,8085037,0,2017,Actual,Full Year,Law,2017-06-30,Law Department,44,Law
155,8484481,100,2018,Adopted Budget,Full Year,Law,2018-06-30,Law Department,44,Law
155,8411840,2000,2018,Target Budget,Full Year,Law,2018-06-30,Law Department,44,Law
121,8411840,2000,2018,Current Projection,Full Year,Law,2018-06-30,Law Department,44,Law
335,17339944,1510382,2015,Actual,Full Year,Licenses & Inspections,2015-06-30,Department of Licenses and Inspections,26,L&I
335,18606512,1812827,2016,Actual,Full Year,Licenses & Inspections,2016-06-30,Department of Licenses and Inspections,26,L&I
348,19578047,1563457,2017,Actual,Full Year,Licenses & Inspections,2017-06-30,Department of Licenses and Inspections,26,L&I
429,23019730,1220825,2018,Adopted Budget,Full Year,Licenses & Inspections,2018-06-30,Department of Licenses and Inspections,26,L&I
429,22472640,1220825,2018,Target Budget,Full Year,Licenses & Inspections,2018-06-30,Department of Licenses and Inspections,26,L&I
396,22472640,1220825,2018,Current Projection,Full Year,Licenses & Inspections,2018-06-30,Department of Licenses and Inspections,26,L&I
1,63025,417,2015,Actual,Full Year,L&I-Board of Building Standards,2015-06-30,L&I: Board of Building and Standards,29,
1,67890,220,2016,Actual,Full Year,L&I-Board of Building Standards,2016-06-30,L&I: Board of Building and Standards,29,
1,69683,117,2017,Actual,Full Year,L&I-Board of Building Standards,2017-06-30,L&I: Board of Building and Standards,29,
1,75419,0,2018,Adopted Budget,Full Year,L&I-Board of Building Standards,2018-06-30,L&I: Board of Building and Standards,29,
1,73911,250,2018,Target Budget,Full Year,L&I-Board of Building Standards,2018-06-30,L&I: Board of Building and Standards,29,
1,73911,250,2018,Current Projection,Full Year,L&I-Board of Building Standards,2018-06-30,L&I: Board of Building and Standards,29,
2,127421,2364,2015,Actual,Full Year,L&I-Board of L & Review,2015-06-30,L&I: Board of Review,27,
2,139762,1788,2016,Actual,Full Year,L&I-Board of L & Review,2016-06-30,L&I: Board of Review,27,
2,148864,1132,2017,Actual,Full Year,L&I-Board of L & Review,2017-06-30,L&I: Board of Review,27,
2,161349,0,2018,Adopted Budget,Full Year,L&I-Board of L & Review,2018-06-30,L&I: Board of Review,27,
2,157913,3000,2018,Target Budget,Full Year,L&I-Board of L & Review,2018-06-30,L&I: Board of Review,27,
2,157913,3000,2018,Current Projection,Full Year,L&I-Board of L & Review,2018-06-30,L&I: Board of Review,27,
5,339261,984,2015,Actual,Full Year,L&I-Zoning Board of Adjustment,2015-06-30,Zoning Board of Adjustments,30,ZBA
5,326821,2131,2016,Actual,Full Year,L&I-Zoning Board of Adjustment,2016-06-30,Zoning Board of Adjustments,30,ZBA
5,320504,402,2017,Actual,Full Year,L&I-Zoning Board of Adjustment,2017-06-30,Zoning Board of Adjustments,30,ZBA
0,0,0,2018,Adopted Budget,Full Year,L&I-Zoning Board of Adjustment,2018-06-30,Zoning Board of Adjustments,30,ZBA
0,0,0,2018,Target Budget,Full Year,L&I-Zoning Board of Adjustment,2018-06-30,Zoning Board of Adjustments,30,ZBA
0,0,0,2018,Current Projection,Full Year,L&I-Zoning Board of Adjustment,2018-06-30,Zoning Board of Adjustments,30,ZBA
257,16162124,502416,2015,Actual,Full Year,Managing Director,2015-06-30,Managing Director's Office,10,MDO
258,17601829,537197,2016,Actual,Full Year,Managing Director,2016-06-30,Managing Director's Office,10,MDO
296,18885758,444040,2017,Actual,Full Year,Managing Director,2017-06-30,Managing Director's Office,10,MDO
302,20231006,397676,2018,Adopted Budget,Full Year,Managing Director,2018-06-30,Managing Director's Office,10,MDO
302,19705935,472676,2018,Target Budget,Full Year,Managing Director,2018-06-30,Managing Director's Office,10,MDO
307,19705935,472676,2018,Current Projection,Full Year,Managing Director,2018-06-30,Managing Director's Office,10,MDO
51,4099398,0,2015,Actual,Full Year,Mayor's Office,2015-06-30,Mayor's Office,05,Mayor
48,3960415,0,2016,Actual,Full Year,Mayor's Office,2016-06-30,Mayor's Office,05,Mayor
42,3647357,0,2017,Actual,Full Year,Mayor's Office,2017-06-30,Mayor's Office,05,Mayor
47,3835550,0,2018,Adopted Budget,Full Year,Mayor's Office,2018-06-30,Mayor's Office,05,Mayor
47,3677406,0,2018,Target Budget,Full Year,Mayor's Office,2018-06-30,Mayor's Office,05,Mayor
41,3677406,0,2018,Current Projection,Full Year,Mayor's Office,2018-06-30,Mayor's Office,05,Mayor
0,0,0,2015,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2015-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,90000,0,2016,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2016-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,90000,0,2017,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2017-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
2,230000,0,2018,Adopted Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2018-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
2,228000,0,2018,Target Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2018-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
2,228000,0,2018,Current Projection,Full Year,Mayor's Office of Community Empowerment and Opportunity,2018-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
12,508786,113,2015,Actual,Full Year,Mayor's Office of Transportation and Utilities,2015-06-30,Mayor's Office of Transportation and Utilities,46,
8,473894,131,2016,Actual,Full Year,Mayor's Office of Transportation and Utilities,2016-06-30,Mayor's Office of Transportation and Utilities,46,
0,0,0,2017,Actual,Full Year,Mayor's Office of Transportation and Utilities,2017-06-30,Mayor's Office of Transportation and Utilities,46,
0,0,0,2018,Adopted Budget,Full Year,Mayor's Office of Transportation and Utilities,2018-06-30,Mayor's Office of Transportation and Utilities,46,
0,0,0,2018,Target Budget,Full Year,Mayor's Office of Transportation and Utilities,2018-06-30,Mayor's Office of Transportation and Utilities,46,
0,0,0,2018,Current Projection,Full Year,Mayor's Office of Transportation and Utilities,2018-06-30,Mayor's Office of Transportation and Utilities,46,
10,456445,10642,2015,Actual,Full Year,Mural Arts Program,2015-06-30,Mural Arts Program,50,Mural Arts
11,495213,13832,2016,Actual,Full Year,Mural Arts Program,2016-06-30,Mural Arts Program,50,Mural Arts
10,528228,14905,2017,Actual,Full Year,Mural Arts Program,2017-06-30,Mural Arts Program,50,Mural Arts
11,548987,13864,2018,Adopted Budget,Full Year,Mural Arts Program,2018-06-30,Mural Arts Program,50,Mural Arts
11,533401,32000,2018,Target Budget,Full Year,Mural Arts Program,2018-06-30,Mural Arts Program,50,Mural Arts
11,533401,32000,2018,Current Projection,Full Year,Mural Arts Program,2018-06-30,Mural Arts Program,50,Mural Arts
2,200440,0,2015,Actual,Full Year,Office of Arts and Culture,2015-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,308789,0,2016,Actual,Full Year,Office of Arts and Culture,2016-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
4,236770,0,2017,Actual,Full Year,Office of Arts and Culture,2017-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
4,319878,0,2018,Adopted Budget,Full Year,Office of Arts and Culture,2018-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
4,291968,0,2018,Target Budget,Full Year,Office of Arts and Culture,2018-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
5,291968,0,2018,Current Projection,Full Year,Office of Arts and Culture,2018-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
14,991846,1005,2015,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2015-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
16,995153,5195,2016,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2016-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
16,1006269,9922,2017,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2017-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
16,1093064,6000,2018,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2018-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
16,1074894,6000,2018,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2018-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
16,1074894,6000,2018,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2018-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
0,0,0,2015,Actual,Full Year,Office of the Chief Administrative Officer,2015-06-30,Office of the Chief Administrative Officer,65,CAO
0,0,0,2016,Actual,Full Year,Office of the Chief Administrative Officer,2016-06-30,Office of the Chief Administrative Officer,65,CAO
55,3830324,6608,2017,Actual,Full Year,Office of the Chief Administrative Officer,2017-06-30,Office of the Chief Administrative Officer,65,CAO
62,4084873,10000,2018,Adopted Budget,Full Year,Office of the Chief Administrative Officer,2018-06-30,Office of the Chief Administrative Officer,65,CAO
62,4028021,11000,2018,Target Budget,Full Year,Office of the Chief Administrative Officer,2018-06-30,Office of the Chief Administrative Officer,65,CAO
58,4028021,11000,2018,Current Projection,Full Year,Office of the Chief Administrative Officer,2018-06-30,Office of the Chief Administrative Officer,65,CAO
0,0,0,2015,Actual,Full Year,Office of Community Schools and Pre-K,2015-06-30,Office of Children and Families,66,OCF
0,0,0,2016,Actual,Full Year,Office of Community Schools and Pre-K,2016-06-30,Office of Children and Families,66,OCF
32,1933963,0,2017,Actual,Full Year,Office of Community Schools and Pre-K,2017-06-30,Office of Children and Families,66,OCF
36,2679927,0,2018,Adopted Budget,Full Year,Office of Community Schools and Pre-K,2018-06-30,Office of Children and Families,66,OCF
36,2592084,0,2018,Target Budget,Full Year,Office of Community Schools and Pre-K,2018-06-30,Office of Children and Families,66,OCF
33,2592084,0,2018,Current Projection,Full Year,Office of Community Schools and Pre-K,2018-06-30,Office of Children and Families,66,OCF
135,8234304,240634,2015,Actual,Full Year,Office of Homeless Services,2015-06-30,Office of Homeless Services,24,OHS
146,8241791,302491,2016,Actual,Full Year,Office of Homeless Services,2016-06-30,Office of Homeless Services,24,OHS
146,8491983,201512,2017,Actual,Full Year,Office of Homeless Services,2017-06-30,Office of Homeless Services,24,OHS
157,8802194,245349,2018,Adopted Budget,Full Year,Office of Homeless Services,2018-06-30,Office of Homeless Services,24,OHS
157,8516821,175349,2018,Target Budget,Full Year,Office of Homeless Services,2018-06-30,Office of Homeless Services,24,OHS
150,8516821,175349,2018,Current Projection,Full Year,Office of Homeless Services,2018-06-30,Office of Homeless Services,24,OHS
82,5083865,62199,2015,Actual,Full Year,Office of Human Resources,2015-06-30,Office of Human Resources,56,OHR
84,5313085,58916,2016,Actual,Full Year,Office of Human Resources,2016-06-30,Office of Human Resources,56,OHR
85,5327367,48476,2017,Actual,Full Year,Office of Human Resources,2017-06-30,Office of Human Resources,56,OHR
81,4983106,46902,2018,Adopted Budget,Full Year,Office of Human Resources,2018-06-30,Office of Human Resources,56,OHR
81,4839227,51902,2018,Target Budget,Full Year,Office of Human Resources,2018-06-30,Office of Human Resources,56,OHR
78,4839227,51902,2018,Current Projection,Full Year,Office of Human Resources,2018-06-30,Office of Human Resources,56,OHR
261,18927722,804969,2015,Actual,Full Year,Office of Innovation and Technology,2015-06-30,Office of Innovation and Technology,04,OIT
271,19807002,706984,2016,Actual,Full Year,Office of Innovation and Technology,2016-06-30,Office of Innovation and Technology,04,OIT
274,19875293,664825,2017,Actual,Full Year,Office of Innovation and Technology,2017-06-30,Office of Innovation and Technology,04,OIT
294,21019003,713873,2018,Adopted Budget,Full Year,Office of Innovation and Technology,2018-06-30,Office of Innovation and Technology,04,OIT
294,20644817,588873,2018,Target Budget,Full Year,Office of Innovation and Technology,2018-06-30,Office of Innovation and Technology,04,OIT
284,20644817,588873,2018,Current Projection,Full Year,Office of Innovation and Technology,2018-06-30,Office of Innovation and Technology,04,OIT
18,1289745,0,2015,Actual,Full Year,Office of the Inspector General,2015-06-30,Office of the Inspector General,48,OIG
19,1373644,0,2016,Actual,Full Year,Office of the Inspector General,2016-06-30,Office of the Inspector General,48,OIG
18,1355599,0,2017,Actual,Full Year,Office of the Inspector General,2017-06-30,Office of the Inspector General,48,OIG
19,1444811,0,2018,Adopted Budget,Full Year,Office of the Inspector General,2018-06-30,Office of the Inspector General,48,OIG
19,1524111,0,2018,Target Budget,Full Year,Office of the Inspector General,2018-06-30,Office of the Inspector General,48,OIG
19,1524111,0,2018,Current Projection,Full Year,Office of the Inspector General,2018-06-30,Office of the Inspector General,48,OIG
0,0,0,2015,Actual,Full Year,Office of Planning and Development,2015-06-30,Mayor's Office of Planning and Development,62,
0,0,0,2016,Actual,Full Year,Office of Planning and Development,2016-06-30,Mayor's Office of Planning and Development,62,
4,450687,0,2017,Actual,Full Year,Office of Planning and Development,2017-06-30,Mayor's Office of Planning and Development,62,
0,0,0,2018,Adopted Budget,Full Year,Office of Planning and Development,2018-06-30,Mayor's Office of Planning and Development,62,
0,0,0,2018,Target Budget,Full Year,Office of Planning and Development,2018-06-30,Mayor's Office of Planning and Development,62,
0,0,0,2018,Current Projection,Full Year,Office of Planning and Development,2018-06-30,Mayor's Office of Planning and Development,62,
186,10683762,43298,2015,Actual,Full Year,Office of Property Assessment,2015-06-30,Office of Property Assessment,59,OPA
200,10675256,29129,2016,Actual,Full Year,Office of Property Assessment,2016-06-30,Office of Property Assessment,59,OPA
199,11324075,59841,2017,Actual,Full Year,Office of Property Assessment,2017-06-30,Office of Property Assessment,59,OPA
223,11313100,50000,2018,Adopted Budget,Full Year,Office of Property Assessment,2018-06-30,Office of Property Assessment,59,OPA
223,11483381,40000,2018,Target Budget,Full Year,Office of Property Assessment,2018-06-30,Office of Property Assessment,59,OPA
193,11483381,40000,2018,Current Projection,Full Year,Office of Property Assessment,2018-06-30,Office of Property Assessment,59,OPA
0,0,0,2015,Actual,Full Year,Office of Sustainability,2015-06-30,Office of Sustainability,49,Sustainability
8,488757,0,2016,Actual,Full Year,Office of Sustainability,2016-06-30,Office of Sustainability,49,Sustainability
