full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
180,14433197,0,2020,Actual,Full Year,City Council,2020-06-30,City Council,01,
182,14051449,245,2021,Actual,Full Year,City Council,2021-06-30,City Council,01,
175,14383873,0,2022,Actual,Full Year,City Council,2022-06-30,City Council,01,
168,10094213,0,2023,Target Budget,YTD,City Council,2023-03-31,City Council,01,
168,10094213,0,2023,Actual,YTD,City Council,2023-03-31,City Council,01,
185,16325560,0,2023,Adopted Budget,Full Year,City Council,2023-03-31,City Council,01,
185,16325560,0,2023,Target Budget,Full Year,City Council,2023-03-31,City Council,01,
185,16419316,0,2023,Current Projection,Full Year,City Council,2023-03-31,City Council,01,
5,683372,0,2020,Actual,Full Year,City Representative,2020-06-30,Office of the City Representative,41,City Rep
0,0,0,2021,Actual,Full Year,City Representative,2021-06-30,Office of the City Representative,41,City Rep
0,0,0,2022,Actual,Full Year,City Representative,2022-06-30,Office of the City Representative,41,City Rep
0,0,0,2023,Target Budget,YTD,City Representative,2023-03-31,Office of the City Representative,41,City Rep
0,0,0,2023,Actual,YTD,City Representative,2023-03-31,Office of the City Representative,41,City Rep
0,0,0,2023,Adopted Budget,Full Year,City Representative,2023-03-31,Office of the City Representative,41,City Rep
0,0,0,2023,Target Budget,Full Year,City Representative,2023-03-31,Office of the City Representative,41,City Rep
0,0,0,2023,Current Projection,Full Year,City Representative,2023-03-31,Office of the City Representative,41,City Rep
16,1268936,8586,2020,Actual,Full Year,City Treasurer,2020-06-30,Office of the City Treasurer,40,City Treasurer
16,1230203,56626,2021,Actual,Full Year,City Treasurer,2021-06-30,Office of the City Treasurer,40,City Treasurer
17,1396762,66607,2022,Actual,Full Year,City Treasurer,2022-06-30,Office of the City Treasurer,40,City Treasurer
17,1136758,45000,2023,Target Budget,YTD,City Treasurer,2023-03-31,Office of the City Treasurer,40,City Treasurer
17,1136758,44683,2023,Actual,YTD,City Treasurer,2023-03-31,Office of the City Treasurer,40,City Treasurer
19,1579598,50000,2023,Adopted Budget,Full Year,City Treasurer,2023-03-31,Office of the City Treasurer,40,City Treasurer
20,1579598,60000,2023,Target Budget,Full Year,City Treasurer,2023-03-31,Office of the City Treasurer,40,City Treasurer
20,1586929,60000,2023,Current Projection,Full Year,City Treasurer,2023-03-31,Office of the City Treasurer,40,City Treasurer
2,160826,0,2020,Actual,Full Year,Civil Service Commission,2020-06-30,Civil Service Commission,55,
1,140533,0,2021,Actual,Full Year,Civil Service Commission,2021-06-30,Civil Service Commission,55,
2,141474,0,2022,Actual,Full Year,Civil Service Commission,2022-06-30,Civil Service Commission,55,
2,109412,0,2023,Target Budget,YTD,Civil Service Commission,2023-03-31,Civil Service Commission,55,
2,109412,0,2023,Actual,YTD,Civil Service Commission,2023-03-31,Civil Service Commission,55,
2,180988,0,2023,Adopted Budget,Full Year,Civil Service Commission,2023-03-31,Civil Service Commission,55,
2,180988,0,2023,Target Budget,Full Year,Civil Service Commission,2023-03-31,Civil Service Commission,55,
2,180988,0,2023,Current Projection,Full Year,Civil Service Commission,2023-03-31,Civil Service Commission,55,
44,3453180,6816,2020,Actual,Full Year,Commerce,2020-06-30,Office of the Director of Commerce,42,Commerce
37,2499341,0,2021,Actual,Full Year,Commerce,2021-06-30,Office of the Director of Commerce,42,Commerce
35,2601371,0,2022,Actual,Full Year,Commerce,2022-06-30,Office of the Director of Commerce,42,Commerce
52,2344627,7500,2023,Target Budget,YTD,Commerce,2023-03-31,Office of the Director of Commerce,42,Commerce
52,2344627,0,2023,Actual,YTD,Commerce,2023-03-31,Office of the Director of Commerce,42,Commerce
82,5380613,10000,2023,Adopted Budget,Full Year,Commerce,2023-03-31,Office of the Director of Commerce,42,Commerce
74,5308213,10000,2023,Target Budget,Full Year,Commerce,2023-03-31,Office of the Director of Commerce,42,Commerce
74,5336080,10000,2023,Current Projection,Full Year,Commerce,2023-03-31,Office of the Director of Commerce,42,Commerce
545,38029618,135138,2020,Actual,Full Year,District Attorney,2020-06-30,District Attorney's Office,69,DAO
521,38421902,141860,2021,Actual,Full Year,District Attorney,2021-06-30,District Attorney's Office,69,DAO
503,39764411,169371,2022,Actual,Full Year,District Attorney,2022-06-30,District Attorney's Office,69,DAO
570,31142237,157866,2023,Target Budget,YTD,District Attorney,2023-03-31,District Attorney's Office,69,DAO
570,31142237,353304,2023,Actual,YTD,District Attorney,2023-03-31,District Attorney's Office,69,DAO
583,40467055,210488,2023,Adopted Budget,Full Year,District Attorney,2023-03-31,District Attorney's Office,69,DAO
583,43531655,210488,2023,Target Budget,Full Year,District Attorney,2023-03-31,District Attorney's Office,69,DAO
583,43830991,210488,2023,Current Projection,Full Year,District Attorney,2023-03-31,District Attorney's Office,69,DAO
119,9222201,74119,2020,Actual,Full Year,Finance,2020-06-30,Office of the Director of Finance,35,Finance
119,9293924,128747,2021,Actual,Full Year,Finance,2021-06-30,Office of the Director of Finance,35,Finance
122,9986109,125778,2022,Actual,Full Year,Finance,2022-06-30,Office of the Director of Finance,35,Finance
122,7508170,86372,2023,Target Budget,YTD,Finance,2023-03-31,Office of the Director of Finance,35,Finance
122,7508170,89678,2023,Actual,YTD,Finance,2023-03-31,Office of the Director of Finance,35,Finance
134,10863735,136163,2023,Adopted Budget,Full Year,Finance,2023-03-31,Office of the Director of Finance,35,Finance
134,10863735,115163,2023,Target Budget,Full Year,Finance,2023-03-31,Office of the Director of Finance,35,Finance
134,10901967,115163,2023,Current Projection,Full Year,Finance,2023-03-31,Office of the Director of Finance,35,Finance
0,1092451,0,2020,Actual,Full Year,Finance Reg #32 Disability,2020-06-30,Finance: Reg #32,35-R32,
0,2167137,0,2021,Actual,Full Year,Finance Reg #32 Disability,2021-06-30,Finance: Reg #32,35-R32,
0,2497028,0,2022,Actual,Full Year,Finance Reg #32 Disability,2022-06-30,Finance: Reg #32,35-R32,
0,2822460,0,2023,Target Budget,YTD,Finance Reg #32 Disability,2023-03-31,Finance: Reg #32,35-R32,
0,2822460,0,2023,Actual,YTD,Finance Reg #32 Disability,2023-03-31,Finance: Reg #32,35-R32,
0,2800000,0,2023,Adopted Budget,Full Year,Finance Reg #32 Disability,2023-03-31,Finance: Reg #32,35-R32,
0,2800000,0,2023,Target Budget,Full Year,Finance Reg #32 Disability,2023-03-31,Finance: Reg #32,35-R32,
0,3500000,0,2023,Current Projection,Full Year,Finance Reg #32 Disability,2023-03-31,Finance: Reg #32,35-R32,
2628,303857650,63932091,2020,Actual,Full Year,Fire,2020-06-30,Fire Department,13,Fire
2678,318512653,62597682,2021,Actual,Full Year,Fire,2021-06-30,Fire Department,13,Fire
2667,341171247,68452340,2022,Actual,Full Year,Fire,2022-06-30,Fire Department,13,Fire
2740,257154505,54673318,2023,Target Budget,YTD,Fire,2023-03-31,Fire Department,13,Fire
2740,257154505,51511294,2023,Actual,YTD,Fire,2023-03-31,Fire Department,13,Fire
3376,354321176,70697756,2023,Adopted Budget,Full Year,Fire,2023-03-31,Fire Department,13,Fire
2901,355071176,72897756,2023,Target Budget,Full Year,Fire,2023-03-31,Fire Department,13,Fire
2901,355085385,72897756,2023,Current Projection,Full Year,Fire,2023-03-31,Fire Department,13,Fire
1825,103276427,47641,2020,Actual,Full Year,First Judicial District,2020-06-30,First Judicial District,84,FJD
1773,102667998,12832,2021,Actual,Full Year,First Judicial District,2021-06-30,First Judicial District,84,FJD
1686,101924504,14688,2022,Actual,Full Year,First Judicial District,2022-06-30,First Judicial District,84,FJD
1688,74265249,72405,2023,Target Budget,YTD,First Judicial District,2023-03-31,First Judicial District,84,FJD
1688,74265249,46769,2023,Actual,YTD,First Judicial District,2023-03-31,First Judicial District,84,FJD
1719,111144985,96540,2023,Adopted Budget,Full Year,First Judicial District,2023-03-31,First Judicial District,84,FJD
1719,112430762,96540,2023,Target Budget,Full Year,First Judicial District,2023-03-31,First Judicial District,84,FJD
1719,112841137,96540,2023,Current Projection,Full Year,First Judicial District,2023-03-31,First Judicial District,84,FJD
282,18563332,1679115,2020,Actual,Full Year,Fleet Services,2020-06-30,Office of Fleet Management,25,Fleet
268,17982245,1413920,2021,Actual,Full Year,Fleet Services,2021-06-30,Office of Fleet Management,25,Fleet
266,18075554,1986852,2022,Actual,Full Year,Fleet Services,2022-06-30,Office of Fleet Management,25,Fleet
261,14429309,1989824,2023,Target Budget,YTD,Fleet Services,2023-03-31,Office of Fleet Management,25,Fleet
261,14429309,2566993,2023,Actual,YTD,Fleet Services,2023-03-31,Office of Fleet Management,25,Fleet
318,20534432,1553098,2023,Adopted Budget,Full Year,Fleet Services,2023-03-31,Office of Fleet Management,25,Fleet
318,20534432,2653098,2023,Target Budget,Full Year,Fleet Services,2023-03-31,Office of Fleet Management,25,Fleet
275,19540916,3153098,2023,Current Projection,Full Year,Fleet Services,2023-03-31,Office of Fleet Management,25,Fleet
677,41221658,1646292,2020,Actual,Full Year,Free Library,2020-06-30,The Free Library of Philadelphia,52,Free Library
634,36056416,325884,2021,Actual,Full Year,Free Library,2021-06-30,The Free Library of Philadelphia,52,Free Library
618,37737788,587443,2022,Actual,Full Year,Free Library,2022-06-30,The Free Library of Philadelphia,52,Free Library
693,28231411,1203750,2023,Target Budget,YTD,Free Library,2023-03-31,The Free Library of Philadelphia,52,Free Library
693,28231411,722180,2023,Actual,YTD,Free Library,2023-03-31,The Free Library of Philadelphia,52,Free Library
961,50911555,1605000,2023,Adopted Budget,Full Year,Free Library,2023-03-31,The Free Library of Philadelphia,52,Free Library
831,50496555,1605000,2023,Target Budget,Full Year,Free Library,2023-03-31,The Free Library of Philadelphia,52,Free Library
831,50503478,1605000,2023,Current Projection,Full Year,Free Library,2023-03-31,The Free Library of Philadelphia,52,Free Library
34,2286672,23,2020,Actual,Full Year,Human Relations Commission,2020-06-30,Commission on Human Relations,54,Human Relations
32,2267083,4569,2021,Actual,Full Year,Human Relations Commission,2021-06-30,Commission on Human Relations,54,Human Relations
32,2286733,0,2022,Actual,Full Year,Human Relations Commission,2022-06-30,Commission on Human Relations,54,Human Relations
29,1707547,0,2023,Target Budget,YTD,Human Relations Commission,2023-03-31,Commission on Human Relations,54,Human Relations
29,1707547,20970,2023,Actual,YTD,Human Relations Commission,2023-03-31,Commission on Human Relations,54,Human Relations
33,2502372,0,2023,Adopted Budget,Full Year,Human Relations Commission,2023-03-31,Commission on Human Relations,54,Human Relations
33,2502372,0,2023,Target Budget,Full Year,Human Relations Commission,2023-03-31,Commission on Human Relations,54,Human Relations
33,2504245,0,2023,Current Projection,Full Year,Human Relations Commission,2023-03-31,Commission on Human Relations,54,Human Relations
437,22404173,2993692,2020,Actual,Full Year,Human Services,2020-06-30,Department of Human Services,22,DHS
492,28025714,3324490,2021,Actual,Full Year,Human Services,2021-06-30,Department of Human Services,22,DHS
492,28716422,4080821,2022,Actual,Full Year,Human Services,2022-06-30,Department of Human Services,22,DHS
393,17762312,2518224,2023,Target Budget,YTD,Human Services,2023-03-31,Department of Human Services,22,DHS
393,17762312,2543183,2023,Actual,YTD,Human Services,2023-03-31,Department of Human Services,22,DHS
535,34466970,3357632,2023,Adopted Budget,Full Year,Human Services,2023-03-31,Department of Human Services,22,DHS
535,35030630,3357632,2023,Target Budget,Full Year,Human Services,2023-03-31,Department of Human Services,22,DHS
535,35060204,3357632,2023,Current Projection,Full Year,Human Services,2023-03-31,Department of Human Services,22,DHS
27,1945732,986,2020,Actual,Full Year,Labor,2020-06-30,Labor,03,
26,1991712,59,2021,Actual,Full Year,Labor,2021-06-30,Labor,03,
28,2246006,8366,2022,Actual,Full Year,Labor,2022-06-30,Labor,03,
35,1913424,29871,2023,Target Budget,YTD,Labor,2023-03-31,Labor,03,
35,1913424,1265,2023,Actual,YTD,Labor,2023-03-31,Labor,03,
44,3460299,39828,2023,Adopted Budget,Full Year,Labor,2023-03-31,Labor,03,
44,3460299,39828,2023,Target Budget,Full Year,Labor,2023-03-31,Labor,03,
44,3472095,4828,2023,Current Projection,Full Year,Labor,2023-03-31,Labor,03,
130,9733493,6,2020,Actual,Full Year,Law,2020-06-30,Law Department,44,Law
127,9640029,6050,2021,Actual,Full Year,Law,2021-06-30,Law Department,44,Law
175,13550079,0,2022,Actual,Full Year,Law,2022-06-30,Law Department,44,Law
192,10835316,0,2023,Target Budget,YTD,Law,2023-03-31,Law Department,44,Law
192,10835316,0,2023,Actual,YTD,Law,2023-03-31,Law Department,44,Law
198,15705718,0,2023,Adopted Budget,Full Year,Law,2023-03-31,Law Department,44,Law
198,15705718,0,2023,Target Budget,Full Year,Law,2023-03-31,Law Department,44,Law
198,15824034,0,2023,Current Projection,Full Year,Law,2023-03-31,Law Department,44,Law
394,24986716,1408144,2020,Actual,Full Year,Licenses & Inspections,2020-06-30,Department of Licenses and Inspections,26,L&I
372,24779256,845614,2021,Actual,Full Year,Licenses & Inspections,2021-06-30,Department of Licenses and Inspections,26,L&I
346,24295338,1342903,2022,Actual,Full Year,Licenses & Inspections,2022-06-30,Department of Licenses and Inspections,26,L&I
343,17137118,755255,2023,Target Budget,YTD,Licenses & Inspections,2023-03-31,Department of Licenses and Inspections,26,L&I
343,17137118,846346,2023,Actual,YTD,Licenses & Inspections,2023-03-31,Department of Licenses and Inspections,26,L&I
425,26670602,1007007,2023,Adopted Budget,Full Year,Licenses & Inspections,2023-03-31,Department of Licenses and Inspections,26,L&I
425,26670602,1007007,2023,Target Budget,Full Year,Licenses & Inspections,2023-03-31,Department of Licenses and Inspections,26,L&I
425,26693387,1087007,2023,Current Projection,Full Year,Licenses & Inspections,2023-03-31,Department of Licenses and Inspections,26,L&I
1,79592,0,2020,Actual,Full Year,L&I-Board of Building Standards,2020-06-30,L&I: Board of Building and Standards,29,
1,85061,0,2021,Actual,Full Year,L&I-Board of Building Standards,2021-06-30,L&I: Board of Building and Standards,29,
1,76786,167,2022,Actual,Full Year,L&I-Board of Building Standards,2022-06-30,L&I: Board of Building and Standards,29,
1,55891,60,2023,Target Budget,YTD,L&I-Board of Building Standards,2023-03-31,L&I: Board of Building and Standards,29,
1,55891,532,2023,Actual,YTD,L&I-Board of Building Standards,2023-03-31,L&I: Board of Building and Standards,29,
1,84116,0,2023,Adopted Budget,Full Year,L&I-Board of Building Standards,2023-03-31,L&I: Board of Building and Standards,29,
1,84116,80,2023,Target Budget,Full Year,L&I-Board of Building Standards,2023-03-31,L&I: Board of Building and Standards,29,
1,84116,700,2023,Current Projection,Full Year,L&I-Board of Building Standards,2023-03-31,L&I: Board of Building and Standards,29,
2,126329,35,2020,Actual,Full Year,L&I-Board of L & Review,2020-06-30,L&I: Board of Review,27,
1,118576,0,2021,Actual,Full Year,L&I-Board of L & Review,2021-06-30,L&I: Board of Review,27,
2,134513,2983,2022,Actual,Full Year,L&I-Board of L & Review,2022-06-30,L&I: Board of Review,27,
2,137321,0,2023,Target Budget,YTD,L&I-Board of L & Review,2023-03-31,L&I: Board of Review,27,
2,137321,0,2023,Actual,YTD,L&I-Board of L & Review,2023-03-31,L&I: Board of Review,27,
2,170377,0,2023,Adopted Budget,Full Year,L&I-Board of L & Review,2023-03-31,L&I: Board of Review,27,
2,170377,0,2023,Target Budget,Full Year,L&I-Board of L & Review,2023-03-31,L&I: Board of Review,27,
2,170377,0,2023,Current Projection,Full Year,L&I-Board of L & Review,2023-03-31,L&I: Board of Review,27,
287,40052290,1088557,2020,Actual,Full Year,Managing Director's Office,2020-06-30,Managing Director's Office,10,MDO
290,28719552,824568,2021,Actual,Full Year,Managing Director's Office,2021-06-30,Managing Director's Office,10,MDO
324,31958314,847036,2022,Actual,Full Year,Managing Director's Office,2022-06-30,Managing Director's Office,10,MDO
364,16335367,916538,2023,Target Budget,YTD,Managing Director's Office,2023-03-31,Managing Director's Office,10,MDO
364,16335367,913199,2023,Actual,YTD,Managing Director's Office,2023-03-31,Managing Director's Office,10,MDO
537,36253382,972050,2023,Adopted Budget,Full Year,Managing Director's Office,2023-03-31,Managing Director's Office,10,MDO
487,37768654,1222050,2023,Target Budget,Full Year,Managing Director's Office,2023-03-31,Managing Director's Office,10,MDO
407,31942985,1222050,2023,Current Projection,Full Year,Managing Director's Office,2023-03-31,Managing Director's Office,10,MDO
61,5526098,88,2020,Actual,Full Year,Mayor's Office,2020-06-30,Mayor's Office,05,Mayor
61,5574446,0,2021,Actual,Full Year,Mayor's Office,2021-06-30,Mayor's Office,05,Mayor
60,5673722,0,2022,Actual,Full Year,Mayor's Office,2022-06-30,Mayor's Office,05,Mayor
54,4313506,0,2023,Target Budget,YTD,Mayor's Office,2023-03-31,Mayor's Office,05,Mayor
54,4313506,0,2023,Actual,YTD,Mayor's Office,2023-03-31,Mayor's Office,05,Mayor
64,6301957,0,2023,Adopted Budget,Full Year,Mayor's Office,2023-03-31,Mayor's Office,05,Mayor
64,6301957,0,2023,Target Budget,Full Year,Mayor's Office,2023-03-31,Mayor's Office,05,Mayor
64,6344603,0,2023,Current Projection,Full Year,Mayor's Office,2023-03-31,Mayor's Office,05,Mayor
0,90000,0,2020,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2020-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,45000,0,2021,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2021-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,44997,0,2022,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2022-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,60930,0,2023,Target Budget,YTD,Mayor's Office of Community Empowerment and Opportunity,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,60930,0,2023,Actual,YTD,Mayor's Office of Community Empowerment and Opportunity,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,177185,0,2023,Adopted Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,177185,0,2023,Target Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,177185,0,2023,Current Projection,Full Year,Mayor's Office of Community Empowerment and Opportunity,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
10,598178,11874,2020,Actual,Full Year,Mural Arts Program,2020-06-30,Mural Arts Program,50,Mural Arts
8,577153,2317,2021,Actual,Full Year,Mural Arts Program,2021-06-30,Mural Arts Program,50,Mural Arts
8,404320,5431,2022,Actual,Full Year,Mural Arts Program,2022-06-30,Mural Arts Program,50,Mural Arts
10,350736,12750,2023,Target Budget,YTD,Mural Arts Program,2023-03-31,Mural Arts Program,50,Mural Arts
10,350736,4736,2023,Actual,YTD,Mural Arts Program,2023-03-31,Mural Arts Program,50,Mural Arts
10,610850,17000,2023,Adopted Budget,Full Year,Mural Arts Program,2023-03-31,Mural Arts Program,50,Mural Arts
10,610850,17000,2023,Target Budget,Full Year,Mural Arts Program,2023-03-31,Mural Arts Program,50,Mural Arts
10,615432,17000,2023,Current Projection,Full Year,Mural Arts Program,2023-03-31,Mural Arts Program,50,Mural Arts
2,544982,150,2020,Actual,Full Year,Office of Arts and Culture,2020-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2021,Actual,Full Year,Office of Arts and Culture,2021-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2022,Actual,Full Year,Office of Arts and Culture,2022-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2023,Target Budget,YTD,Office of Arts and Culture,2023-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2023,Actual,YTD,Office of Arts and Culture,2023-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2023,Adopted Budget,Full Year,Office of Arts and Culture,2023-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2023,Target Budget,Full Year,Office of Arts and Culture,2023-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2023,Current Projection,Full Year,Office of Arts and Culture,2023-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
24,1550431,6636,2020,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2020-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
23,1546510,7582,2021,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2021-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
30,1818626,40229,2022,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2022-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
45,2159268,110302,2023,Target Budget,YTD,Office of Behavioral Health and Intellectual disAbility,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
45,2159268,157618,2023,Actual,YTD,Office of Behavioral Health and Intellectual disAbility,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
53,3590639,47069,2023,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
53,3590639,147069,2023,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
53,3549625,201069,2023,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
64,4435378,2621,2020,Actual,Full Year,Office of the Chief Administrative Officer,2020-06-30,Office of the Chief Administrative Officer,65,CAO
59,4005063,443,2021,Actual,Full Year,Office of the Chief Administrative Officer,2021-06-30,Office of the Chief Administrative Officer,65,CAO
75,4457677,1342,2022,Actual,Full Year,Office of the Chief Administrative Officer,2022-06-30,Office of the Chief Administrative Officer,65,CAO
76,4268562,21899,2023,Target Budget,YTD,Office of the Chief Administrative Officer,2023-03-31,Office of the Chief Administrative Officer,65,CAO
76,4268562,26536,2023,Actual,YTD,Office of the Chief Administrative Officer,2023-03-31,Office of the Chief Administrative Officer,65,CAO
92,6368435,8198,2023,Adopted Budget,Full Year,Office of the Chief Administrative Officer,2023-03-31,Office of the Chief Administrative Officer,65,CAO
92,6173038,29198,2023,Target Budget,Full Year,Office of the Chief Administrative Officer,2023-03-31,Office of the Chief Administrative Officer,65,CAO
92,6154055,34198,2023,Current Projection,Full Year,Office of the Chief Administrative Officer,2023-03-31,Office of the Chief Administrative Officer,65,CAO
40,2789271,0,2020,Actual,Full Year,Office of Children and Families,2020-06-30,Office of Children and Families,66,OCF
3,418820,0,2021,Actual,Full Year,Office of Children and Families,2021-06-30,Office of Children and Families,66,OCF
2,377938,0,2022,Actual,Full Year,Office of Children and Families,2022-06-30,Office of Children and Families,66,OCF
6,403752,0,2023,Target Budget,YTD,Office of Children and Families,2023-03-31,Office of Children and Families,66,OCF
6,403752,0,2023,Actual,YTD,Office of Children and Families,2023-03-31,Office of Children and Families,66,OCF
3,463413,0,2023,Adopted Budget,Full Year,Office of Children and Families,2023-03-31,Office of Children and Families,66,OCF
3,463413,0,2023,Target Budget,Full Year,Office of Children and Families,2023-03-31,Office of Children and Families,66,OCF
3,467834,0,2023,Current Projection,Full Year,Office of Children and Families,2023-03-31,Office of Children and Families,66,OCF
151,9589667,332810,2020,Actual,Full Year,Office of Homeless Services,2020-06-30,Office of Homeless Services,24,OHS
127,7600652,314954,2021,Actual,Full Year,Office of Homeless Services,2021-06-30,Office of Homeless Services,24,OHS
114,9151392,120570,2022,Actual,Full Year,Office of Homeless Services,2022-06-30,Office of Homeless Services,24,OHS
114,5688165,150375,2023,Target Budget,YTD,Office of Homeless Services,2023-03-31,Office of Homeless Services,24,OHS
114,5688165,69075,2023,Actual,YTD,Office of Homeless Services,2023-03-31,Office of Homeless Services,24,OHS
149,9931274,200500,2023,Adopted Budget,Full Year,Office of Homeless Services,2023-03-31,Office of Homeless Services,24,OHS
149,9931274,200500,2023,Target Budget,Full Year,Office of Homeless Services,2023-03-31,Office of Homeless Services,24,OHS
149,9946614,200500,2023,Current Projection,Full Year,Office of Homeless Services,2023-03-31,Office of Homeless Services,24,OHS
79,5185267,63347,2020,Actual,Full Year,Office of Human Resources,2020-06-30,Office of Human Resources,56,OHR
75,5133178,81009,2021,Actual,Full Year,Office of Human Resources,2021-06-30,Office of Human Resources,56,OHR
