full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
2328,173249142,23400046,2014,Adopted Budget,Full Year,Fire,2014-06-30,Fire Department,13,Fire
2200,222757851,26627828,2014,Target Budget,Full Year,Fire,2014-06-30,Fire Department,13,Fire
2053,223357851,37823120,2014,Current Projection,Full Year,Fire,2014-06-30,Fire Department,13,Fire
1869,84989346,3265,2011,Actual,Full Year,First Judicial District,2011-06-30,First Judicial District,84,FJD
1957,89990406,113616,2012,Actual,Full Year,First Judicial District,2012-06-30,First Judicial District,84,FJD
1909,91827883,113887,2013,Actual,Full Year,First Judicial District,2013-06-30,First Judicial District,84,FJD
1953,92760968,100000,2014,Adopted Budget,Full Year,First Judicial District,2014-06-30,First Judicial District,84,FJD
1953,93589778,100000,2014,Target Budget,Full Year,First Judicial District,2014-06-30,First Judicial District,84,FJD
1866,93589778,100029,2014,Current Projection,Full Year,First Judicial District,2014-06-30,First Judicial District,84,FJD
265,15732183,2608404,2011,Actual,Full Year,Fleet Management,2011-06-30,Office of Fleet Management,25,Fleet
268,15307822,2438629,2012,Actual,Full Year,Fleet Management,2012-06-30,Office of Fleet Management,25,Fleet
273,15580580,2685858,2013,Actual,Full Year,Fleet Management,2013-06-30,Office of Fleet Management,25,Fleet
283,15652172,2195519,2014,Adopted Budget,Full Year,Fleet Management,2014-06-30,Office of Fleet Management,25,Fleet
283,15694256,2488844,2014,Target Budget,Full Year,Fleet Management,2014-06-30,Office of Fleet Management,25,Fleet
264,15694256,2902853,2014,Current Projection,Full Year,Fleet Management,2014-06-30,Office of Fleet Management,25,Fleet
619,29004685,745424,2011,Actual,Full Year,Free Library,2011-06-30,The Free Library of Philadelphia,52,Free Library
608,28981009,791993,2012,Actual,Full Year,Free Library,2012-06-30,The Free Library of Philadelphia,52,Free Library
609,29154178,1097007,2013,Actual,Full Year,Free Library,2013-06-30,The Free Library of Philadelphia,52,Free Library
654,30703592,987372,2014,Adopted Budget,Full Year,Free Library,2014-06-30,The Free Library of Philadelphia,52,Free Library
654,31212558,1346624,2014,Target Budget,Full Year,Free Library,2014-06-30,The Free Library of Philadelphia,52,Free Library
609,30812558,1252356,2014,Current Projection,Full Year,Free Library,2014-06-30,The Free Library of Philadelphia,52,Free Library
6,375835,0,2011,Actual,Full Year,Historical Commission,2011-06-30,Historical Commission,32,
4,357778,0,2012,Actual,Full Year,Historical Commission,2012-06-30,Historical Commission,32,
5,350685,0,2013,Actual,Full Year,Historical Commission,2013-06-30,Historical Commission,32,
6,395048,0,2014,Adopted Budget,Full Year,Historical Commission,2014-06-30,Historical Commission,32,
6,406921,0,2014,Target Budget,Full Year,Historical Commission,2014-06-30,Historical Commission,32,
6,406921,0,2014,Current Projection,Full Year,Historical Commission,2014-06-30,Historical Commission,32,
30,1908658,0,2011,Actual,Full Year,Human Relations Commission,2011-06-30,Commission on Human Relations,54,Human Relations
29,1787026,0,2012,Actual,Full Year,Human Relations Commission,2012-06-30,Commission on Human Relations,54,Human Relations
29,1649350,0,2013,Actual,Full Year,Human Relations Commission,2013-06-30,Commission on Human Relations,54,Human Relations
34,1966059,0,2014,Adopted Budget,Full Year,Human Relations Commission,2014-06-30,Commission on Human Relations,54,Human Relations
34,2029599,0,2014,Target Budget,Full Year,Human Relations Commission,2014-06-30,Commission on Human Relations,54,Human Relations
30,2029599,0,2014,Current Projection,Full Year,Human Relations Commission,2014-06-30,Commission on Human Relations,54,Human Relations
1668,92981141,8687587,2011,Actual,Full Year,Human Services,2011-06-30,Department of Human Services,22,DHS
804,23237096,536744,2012,Actual,Full Year,Human Services,2012-06-30,Department of Human Services,22,DHS
377,22265266,1226747,2013,Actual,Full Year,Human Services,2013-06-30,Department of Human Services,22,DHS
442,18937840,2299123,2014,Adopted Budget,Full Year,Human Services,2014-06-30,Department of Human Services,22,DHS
448,21647426,2832901,2014,Target Budget,Full Year,Human Services,2014-06-30,Department of Human Services,22,DHS
382,21647426,2832901,2014,Current Projection,Full Year,Human Services,2014-06-30,Department of Human Services,22,DHS
6,448006,7167,2011,Actual,Full Year,Labor Relations,2011-06-30,Labor,03,
8,508600,5068,2012,Actual,Full Year,Labor Relations,2012-06-30,Labor,03,
7,534553,3732,2013,Actual,Full Year,Labor Relations,2013-06-30,Labor,03,
8,542016,18936,2014,Adopted Budget,Full Year,Labor Relations,2014-06-30,Labor,03,
8,542524,18936,2014,Target Budget,Full Year,Labor Relations,2014-06-30,Labor,03,
7,542524,6253,2014,Current Projection,Full Year,Labor Relations,2014-06-30,Labor,03,
160,9232600,1670,2011,Actual,Full Year,Law,2011-06-30,Law Department,44,Law
105,6370891,286,2012,Actual,Full Year,Law,2012-06-30,Law Department,44,Law
138,6511482,43,2013,Actual,Full Year,Law,2013-06-30,Law Department,44,Law
147,6563545,5000,2014,Adopted Budget,Full Year,Law,2014-06-30,Law Department,44,Law
152,6834138,5000,2014,Target Budget,Full Year,Law,2014-06-30,Law Department,44,Law
146,6834138,47,2014,Current Projection,Full Year,Law,2014-06-30,Law Department,44,Law
290,13663965,514771,2011,Actual,Full Year,Licenses & Inspections,2011-06-30,Department of Licenses and Inspections,26,L&I
298,13919022,531314,2012,Actual,Full Year,Licenses & Inspections,2012-06-30,Department of Licenses and Inspections,26,L&I
292,14071418,569964,2013,Actual,Full Year,Licenses & Inspections,2013-06-30,Department of Licenses and Inspections,26,L&I
320,15171959,479642,2014,Adopted Budget,Full Year,Licenses & Inspections,2014-06-30,Department of Licenses and Inspections,26,L&I
320,15408651,479642,2014,Target Budget,Full Year,Licenses & Inspections,2014-06-30,Department of Licenses and Inspections,26,L&I
296,15008651,903258,2014,Current Projection,Full Year,Licenses & Inspections,2014-06-30,Department of Licenses and Inspections,26,L&I
1,61104,0,2011,Actual,Full Year,L&I-Board of Building Standards,2011-06-30,L&I: Board of Building and Standards,29,
1,57935,0,2012,Actual,Full Year,L&I-Board of Building Standards,2012-06-30,L&I: Board of Building and Standards,29,
1,57140,0,2013,Actual,Full Year,L&I-Board of Building Standards,2013-06-30,L&I: Board of Building and Standards,29,
1,71198,0,2014,Adopted Budget,Full Year,L&I-Board of Building Standards,2014-06-30,L&I: Board of Building and Standards,29,
1,71597,51,2014,Target Budget,Full Year,L&I-Board of Building Standards,2014-06-30,L&I: Board of Building and Standards,29,
1,71597,348,2014,Current Projection,Full Year,L&I-Board of Building Standards,2014-06-30,L&I: Board of Building and Standards,29,
2,126917,952,2011,Actual,Full Year,L&I-Board of L & I Review,2011-06-30,L&I: Board of Review,27,
2,117161,0,2012,Actual,Full Year,L&I-Board of L & I Review,2012-06-30,L&I: Board of Review,27,
1,118245,33,2013,Actual,Full Year,L&I-Board of L & I Review,2013-06-30,L&I: Board of Review,27,
2,151598,0,2014,Adopted Budget,Full Year,L&I-Board of L & I Review,2014-06-30,L&I: Board of Review,27,
2,152106,0,2014,Target Budget,Full Year,L&I-Board of L & I Review,2014-06-30,L&I: Board of Review,27,
2,152106,377,2014,Current Projection,Full Year,L&I-Board of L & I Review,2014-06-30,L&I: Board of Review,27,
5,299145,1994,2011,Actual,Full Year,L&I-Zoning Board of Adjustment,2011-06-30,Zoning Board of Adjustments,30,ZBA
5,333162,12,2012,Actual,Full Year,L&I-Zoning Board of Adjustment,2012-06-30,Zoning Board of Adjustments,30,ZBA
5,331167,0,2013,Actual,Full Year,L&I-Zoning Board of Adjustment,2013-06-30,Zoning Board of Adjustments,30,ZBA
5,322856,0,2014,Adopted Budget,Full Year,L&I-Zoning Board of Adjustment,2014-06-30,Zoning Board of Adjustments,30,ZBA
5,322856,0,2014,Target Budget,Full Year,L&I-Zoning Board of Adjustment,2014-06-30,Zoning Board of Adjustments,30,ZBA
5,322856,952,2014,Current Projection,Full Year,L&I-Zoning Board of Adjustment,2014-06-30,Zoning Board of Adjustments,30,ZBA
153,12027922,496628,2011,Actual,Full Year,Managing Director,2011-06-30,Managing Director's Office,10,MDO
145,13338302,1088415,2012,Actual,Full Year,Managing Director,2012-06-30,Managing Director's Office,10,MDO
156,14893261,675264,2013,Actual,Full Year,Managing Director,2013-06-30,Managing Director's Office,10,MDO
269,14899646,201309,2014,Adopted Budget,Full Year,Managing Director,2014-06-30,Managing Director's Office,10,MDO
279,15827230,415647,2014,Target Budget,Full Year,Managing Director,2014-06-30,Managing Director's Office,10,MDO
279,15827230,476824,2014,Current Projection,Full Year,Managing Director,2014-06-30,Managing Director's Office,10,MDO
33,2952968,0,2011,Actual,Full Year,Mayor's Office,2011-06-30,Mayor's Office,05,Mayor
33,2965371,0,2012,Actual,Full Year,Mayor's Office,2012-06-30,Mayor's Office,05,Mayor
36,3078511,102,2013,Actual,Full Year,Mayor's Office,2013-06-30,Mayor's Office,05,Mayor
47,4151380,0,2014,Adopted Budget,Full Year,Mayor's Office,2014-06-30,Mayor's Office,05,Mayor
47,4151380,0,2014,Target Budget,Full Year,Mayor's Office,2014-06-30,Mayor's Office,05,Mayor
44,4151380,0,2014,Current Projection,Full Year,Mayor's Office,2014-06-30,Mayor's Office,05,Mayor
0,0,0,2011,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,0,0,2012,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
15,0,0,2013,Actual,Full Year,Mayor's Office of Community Empowerment and Opportunity,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,0,0,2014,Adopted Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2014-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,0,0,2014,Target Budget,Full Year,Mayor's Office of Community Empowerment and Opportunity,2014-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,0,0,2014,Current Projection,Full Year,Mayor's Office of Community Empowerment and Opportunity,2014-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
8,419184,0,2011,Actual,Full Year,Mayor's Office of Transportation and Utilities,2011-06-30,Mayor's Office of Transportation and Utilities,46,
8,467898,0,2012,Actual,Full Year,Mayor's Office of Transportation and Utilities,2012-06-30,Mayor's Office of Transportation and Utilities,46,
13,519216,0,2013,Actual,Full Year,Mayor's Office of Transportation and Utilities,2013-06-30,Mayor's Office of Transportation and Utilities,46,
15,498887,0,2014,Adopted Budget,Full Year,Mayor's Office of Transportation and Utilities,2014-06-30,Mayor's Office of Transportation and Utilities,46,
15,498887,0,2014,Target Budget,Full Year,Mayor's Office of Transportation and Utilities,2014-06-30,Mayor's Office of Transportation and Utilities,46,
13,498887,0,2014,Current Projection,Full Year,Mayor's Office of Transportation and Utilities,2014-06-30,Mayor's Office of Transportation and Utilities,46,
12,446757,0,2011,Actual,Full Year,Mural Arts Program,2011-06-30,Mural Arts Program,50,Mural Arts
11,441677,11428,2012,Actual,Full Year,Mural Arts Program,2012-06-30,Mural Arts Program,50,Mural Arts
11,444917,8660,2013,Actual,Full Year,Mural Arts Program,2013-06-30,Mural Arts Program,50,Mural Arts
11,449625,7378,2014,Adopted Budget,Full Year,Mural Arts Program,2014-06-30,Mural Arts Program,50,Mural Arts
11,449625,7378,2014,Target Budget,Full Year,Mural Arts Program,2014-06-30,Mural Arts Program,50,Mural Arts
11,449625,8218,2014,Current Projection,Full Year,Mural Arts Program,2014-06-30,Mural Arts Program,50,Mural Arts
2,198750,0,2011,Actual,Full Year,Office of Arts and Culture,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,198750,0,2012,Actual,Full Year,Office of Arts and Culture,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,203107,0,2013,Actual,Full Year,Office of Arts and Culture,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,199800,0,2014,Adopted Budget,Full Year,Office of Arts and Culture,2014-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,199800,0,2014,Target Budget,Full Year,Office of Arts and Culture,2014-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,199800,0,2014,Current Projection,Full Year,Office of Arts and Culture,2014-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
21,1478243,10302,2011,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
19,1360503,9867,2012,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
19,1357191,3491,2013,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
18,1239264,3000,2014,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2014-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
18,1252247,3000,2014,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2014-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
15,1252247,596,2014,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2014-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
73,3890117,45173,2011,Actual,Full Year,Office of Human Resources,2011-06-30,Office of Human Resources,56,OHR
80,4141604,63270,2012,Actual,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR
78,4383527,36261,2013,Actual,Full Year,Office of Human Resources,2013-06-30,Office of Human Resources,56,OHR
92,4852216,50500,2014,Adopted Budget,Full Year,Office of Human Resources,2014-06-30,Office of Human Resources,56,OHR
92,4883987,24731,2014,Target Budget,Full Year,Office of Human Resources,2014-06-30,Office of Human Resources,56,OHR
79,4883987,75485,2014,Current Projection,Full Year,Office of Human Resources,2014-06-30,Office of Human Resources,56,OHR
258,16911667,586720,2011,Actual,Full Year,Office of Innovation and Technology,2011-06-30,Office of Innovation and Technology,04,OIT
255,16408093,590240,2012,Actual,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT
255,17229380,607010,2013,Actual,Full Year,Office of Innovation and Technology,2013-06-30,Office of Innovation and Technology,04,OIT
298,19309536,549569,2014,Adopted Budget,Full Year,Office of Innovation and Technology,2014-06-30,Office of Innovation and Technology,04,OIT
298,19466776,572103,2014,Target Budget,Full Year,Office of Innovation and Technology,2014-06-30,Office of Innovation and Technology,04,OIT
259,17566776,637196,2014,Current Projection,Full Year,Office of Innovation and Technology,2014-06-30,Office of Innovation and Technology,04,OIT
16,1028356,0,2011,Actual,Full Year,Office of the Inspector General,2011-06-30,Office of the Inspector General,48,OIG
17,1128064,0,2012,Actual,Full Year,Office of the Inspector General,2012-06-30,Office of the Inspector General,48,OIG
18,1156164,0,2013,Actual,Full Year,Office of the Inspector General,2013-06-30,Office of the Inspector General,48,OIG
21,1338869,0,2014,Adopted Budget,Full Year,Office of the Inspector General,2014-06-30,Office of the Inspector General,48,OIG
21,1263869,0,2014,Target Budget,Full Year,Office of the Inspector General,2014-06-30,Office of the Inspector General,48,OIG
16,1263869,0,2014,Current Projection,Full Year,Office of the Inspector General,2014-06-30,Office of the Inspector General,48,OIG
132,5259514,0,2011,Actual,Full Year,Office of Property Assessment,2011-06-30,Office of Property Assessment,59,OPA
157,7014594,0,2012,Actual,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA
173,8140264,5084,2013,Actual,Full Year,Office of Property Assessment,2013-06-30,Office of Property Assessment,59,OPA
218,10158928,0,2014,Adopted Budget,Full Year,Office of Property Assessment,2014-06-30,Office of Property Assessment,59,OPA
218,10550493,3000,2014,Target Budget,Full Year,Office of Property Assessment,2014-06-30,Office of Property Assessment,59,OPA
179,9350493,12681,2014,Current Projection,Full Year,Office of Property Assessment,2014-06-30,Office of Property Assessment,59,OPA
116,5825381,203853,2011,Actual,Full Year,Office of Supportive Housing,2011-06-30,Office of Homeless Services,24,OHS
147,7556596,184441,2012,Actual,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS
145,7549916,193521,2013,Actual,Full Year,Office of Supportive Housing,2013-06-30,Office of Homeless Services,24,OHS
157,7780503,196041,2014,Adopted Budget,Full Year,Office of Supportive Housing,2014-06-30,Office of Homeless Services,24,OHS
157,7964314,196041,2014,Target Budget,Full Year,Office of Supportive Housing,2014-06-30,Office of Homeless Services,24,OHS
154,7964314,208385,2014,Current Projection,Full Year,Office of Supportive Housing,2014-06-30,Office of Homeless Services,24,OHS
590,36230641,2637988,2011,Actual,Full Year,Parks and Recreation,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation
574,35492911,2502103,2012,Actual,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
568,37509725,3179165,2013,Actual,Full Year,Parks and Recreation,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
692,40215707,2287201,2014,Adopted Budget,Full Year,Parks and Recreation,2014-06-30,Department of Parks and Recreation,16,Parks & Recreation
692,40220019,3262537,2014,Target Budget,Full Year,Parks and Recreation,2014-06-30,Department of Parks and Recreation,16,Parks & Recreation
600,41020019,3459286,2014,Current Projection,Full Year,Parks and Recreation,2014-06-30,Department of Parks and Recreation,16,Parks & Recreation
7219,520720951,35856495,2011,Actual,Full Year,Police,2011-06-30,Police Department,11,Police
7225,536548353,42033252,2012,Actual,Full Year,Police,2012-06-30,Police Department,11,Police
7193,555247244,44859416,2013,Actual,Full Year,Police,2013-06-30,Police Department,11,Police
7371,579668096,45084232,2014,Adopted Budget,Full Year,Police,2014-06-30,Police Department,11,Police
7371,569994060,52237135,2014,Target Budget,Full Year,Police,2014-06-30,Police Department,11,Police
7095,572394060,49896213,2014,Current Projection,Full Year,Police,2014-06-30,Police Department,11,Police
2166,117944133,25097597,2011,Actual,Full Year,Prisons,2011-06-30,Philadelphia Prison System,23,Prisons
2144,121476307,29249429,2012,Actual,Full Year,Prisons,2012-06-30,Philadelphia Prison System,23,Prisons
2248,130057321,33979816,2013,Actual,Full Year,Prisons,2013-06-30,Philadelphia Prison System,23,Prisons
2310,128556476,27071040,2014,Adopted Budget,Full Year,Prisons,2014-06-30,Philadelphia Prison System,23,Prisons
2310,133158173,29571040,2014,Target Budget,Full Year,Prisons,2014-06-30,Philadelphia Prison System,23,Prisons
2268,133158173,31203650,2014,Current Projection,Full Year,Prisons,2014-06-30,Philadelphia Prison System,23,Prisons
45,2083262,29,2011,Actual,Full Year,Procurement,2011-06-30,Procurement Department,38,Procurement
45,2107515,2949,2012,Actual,Full Year,Procurement,2012-06-30,Procurement Department,38,Procurement
45,2197426,1189,2013,Actual,Full Year,Procurement,2013-06-30,Procurement Department,38,Procurement
49,2277794,5000,2014,Adopted Budget,Full Year,Procurement,2014-06-30,Procurement Department,38,Procurement
49,2318879,5000,2014,Target Budget,Full Year,Procurement,2014-06-30,Procurement Department,38,Procurement
47,2318879,5000,2014,Current Projection,Full Year,Procurement,2014-06-30,Procurement Department,38,Procurement
661,37686893,2347054,2011,Actual,Full Year,Public Health,2011-06-30,Department of Public Health,14,Public Health
669,39076424,2364197,2012,Actual,Full Year,Public Health,2012-06-30,Department of Public Health,14,Public Health
673,40531940,2559251,2013,Actual,Full Year,Public Health,2013-06-30,Department of Public Health,14,Public Health
762,47538405,2089473,2014,Adopted Budget,Full Year,Public Health,2014-06-30,Department of Public Health,14,Public Health
762,48197076,2089473,2014,Target Budget,Full Year,Public Health,2014-06-30,Department of Public Health,14,Public Health
