full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation
2,126917,952,2011,Actual,Full Year,Board of L & I Review,2011-06-30,L&I: Board of Review,27,
2,117161,0,2012,Actual,Full Year,Board of L & I Review,2012-06-30,L&I: Board of Review,27,
2,140645,0,2013,Adopted Budget,Full Year,Board of L & I Review,2013-06-30,L&I: Board of Review,27,
2,148860,33,2013,Target Budget,Full Year,Board of L & I Review,2013-06-30,L&I: Board of Review,27,
1,148860,33,2013,Current Projection,Full Year,Board of L & I Review,2013-06-30,L&I: Board of Review,27,
112,7074332,0,2010,Actual,Full Year,Bd. of Revision of Taxes,2010-06-30,Board of Revision of Taxes,63,BRT
8,1848725,0,2011,Actual,Full Year,Bd. of Revision of Taxes,2011-06-30,Board of Revision of Taxes,63,BRT
8,503932,0,2012,Actual,Full Year,Bd. of Revision of Taxes,2012-06-30,Board of Revision of Taxes,63,BRT
10,672613,0,2013,Adopted Budget,Full Year,Bd. of Revision of Taxes,2013-06-30,Board of Revision of Taxes,63,BRT
10,679248,0,2013,Target Budget,Full Year,Bd. of Revision of Taxes,2013-06-30,Board of Revision of Taxes,63,BRT
7,679248,0,2013,Current Projection,Full Year,Bd. of Revision of Taxes,2013-06-30,Board of Revision of Taxes,63,BRT
1,30466,0,2010,Actual,Full Year,Camp William Penn,2010-06-30,Camp William Penn,19,
0,0,0,2011,Actual,Full Year,Camp William Penn,2011-06-30,Camp William Penn,19,
0,0,0,2012,Actual,Full Year,Camp William Penn,2012-06-30,Camp William Penn,19,
0,0,0,2013,Adopted Budget,Full Year,Camp William Penn,2013-06-30,Camp William Penn,19,
0,0,0,2013,Target Budget,Full Year,Camp William Penn,2013-06-30,Camp William Penn,19,
0,0,0,2013,Current Projection,Full Year,Camp William Penn,2013-06-30,Camp William Penn,19,
102,5858757,847165,2010,Actual,Full Year,City Commissioners,2010-06-30,City Commissioner's Office,73,City Commissioners
95,5320735,859335,2011,Actual,Full Year,City Commissioners,2011-06-30,City Commissioner's Office,73,City Commissioners
91,4948351,756828,2012,Actual,Full Year,City Commissioners,2012-06-30,City Commissioner's Office,73,City Commissioners
98,5329126,890423,2013,Adopted Budget,Full Year,City Commissioners,2013-06-30,City Commissioner's Office,73,City Commissioners
98,5360567,1042193,2013,Target Budget,Full Year,City Commissioners,2013-06-30,City Commissioner's Office,73,City Commissioners
90,5360567,1061085,2013,Current Projection,Full Year,City Commissioners,2013-06-30,City Commissioner's Office,73,City Commissioners
176,11916408,0,2010,Actual,Full Year,City Council,2010-06-30,City Council,01,
182,11603703,0,2011,Actual,Full Year,City Council,2011-06-30,City Council,01,
175,11817917,2559,2012,Actual,Full Year,City Council,2012-06-30,City Council,01,
195,13283837,24000,2013,Adopted Budget,Full Year,City Council,2013-06-30,City Council,01,
195,13370302,24000,2013,Target Budget,Full Year,City Council,2013-06-30,City Council,01,
173,11870302,5866,2013,Current Projection,Full Year,City Council,2013-06-30,City Council,01,
40,2745493,0,2010,Actual,Full Year,City Planning Commission,2010-06-30,City Planning Commission,51,
33,2129152,0,2011,Actual,Full Year,City Planning Commission,2011-06-30,City Planning Commission,51,
34,2091813,0,2012,Actual,Full Year,City Planning Commission,2012-06-30,City Planning Commission,51,
33,2091813,0,2013,Adopted Budget,Full Year,City Planning Commission,2013-06-30,City Planning Commission,51,
33,2137171,0,2013,Target Budget,Full Year,City Planning Commission,2013-06-30,City Planning Commission,51,
31,2137171,0,2013,Current Projection,Full Year,City Planning Commission,2013-06-30,City Planning Commission,51,
7,329524,0,2010,Actual,Full Year,City Representative,2010-06-30,Office of the City Representative,41,City Rep
6,327235,0,2011,Actual,Full Year,City Representative,2011-06-30,Office of the City Representative,41,City Rep
6,328571,0,2012,Actual,Full Year,City Representative,2012-06-30,Office of the City Representative,41,City Rep
6,338082,0,2013,Adopted Budget,Full Year,City Representative,2013-06-30,Office of the City Representative,41,City Rep
9,461161,0,2013,Target Budget,Full Year,City Representative,2013-06-30,Office of the City Representative,41,City Rep
8,461161,2190,2013,Current Projection,Full Year,City Representative,2013-06-30,Office of the City Representative,41,City Rep
11,619313,996,2010,Actual,Full Year,City Treasurer,2010-06-30,Office of the City Treasurer,40,City Treasurer
13,666050,449,2011,Actual,Full Year,City Treasurer,2011-06-30,Office of the City Treasurer,40,City Treasurer
14,717071,0,2012,Actual,Full Year,City Treasurer,2012-06-30,Office of the City Treasurer,40,City Treasurer
14,745937,0,2013,Adopted Budget,Full Year,City Treasurer,2013-06-30,Office of the City Treasurer,40,City Treasurer
14,755428,0,2013,Target Budget,Full Year,City Treasurer,2013-06-30,Office of the City Treasurer,40,City Treasurer
13,755428,0,2013,Current Projection,Full Year,City Treasurer,2013-06-30,Office of the City Treasurer,40,City Treasurer
2,128307,0,2010,Actual,Full Year,Civil Service Commission,2010-06-30,Civil Service Commission,55,
2,137932,0,2011,Actual,Full Year,Civil Service Commission,2011-06-30,Civil Service Commission,55,
2,136782,0,2012,Actual,Full Year,Civil Service Commission,2012-06-30,Civil Service Commission,55,
2,136309,0,2013,Adopted Budget,Full Year,Civil Service Commission,2013-06-30,Civil Service Commission,55,
2,137088,0,2013,Target Budget,Full Year,Civil Service Commission,2013-06-30,Civil Service Commission,55,
2,137088,0,2013,Current Projection,Full Year,Civil Service Commission,2013-06-30,Civil Service Commission,55,
106,4445754,118277,2010,Actual,Full Year,Clerk of Quarter Sessions (*),2010-06-30,Clerk of Quarter Sessions,64,
0,0,0,2011,Actual,Full Year,Clerk of Quarter Sessions (*),2011-06-30,Clerk of Quarter Sessions,64,
0,0,0,2012,Actual,Full Year,Clerk of Quarter Sessions (*),2012-06-30,Clerk of Quarter Sessions,64,
0,0,0,2013,Adopted Budget,Full Year,Clerk of Quarter Sessions (*),2013-06-30,Clerk of Quarter Sessions,64,
0,0,0,2013,Target Budget,Full Year,Clerk of Quarter Sessions (*),2013-06-30,Clerk of Quarter Sessions,64,
0,0,0,2013,Current Projection,Full Year,Clerk of Quarter Sessions (*),2013-06-30,Clerk of Quarter Sessions,64,
24,1431917,0,2010,Actual,Full Year,Commerce,2010-06-30,Office of the Director of Commerce,42,Commerce
23,1595054,1066,2011,Actual,Full Year,Commerce,2011-06-30,Office of the Director of Commerce,42,Commerce
18,1594665,132,2012,Actual,Full Year,Commerce,2012-06-30,Office of the Director of Commerce,42,Commerce
24,1821678,0,2013,Adopted Budget,Full Year,Commerce,2013-06-30,Office of the Director of Commerce,42,Commerce
25,1816142,449,2013,Target Budget,Full Year,Commerce,2013-06-30,Office of the Director of Commerce,42,Commerce
20,1816142,449,2013,Current Projection,Full Year,Commerce,2013-06-30,Office of the Director of Commerce,42,Commerce
410,29075731,153796,2010,Actual,Full Year,District Attorney,2010-06-30,District Attorney's Office,69,DAO
410,28386002,208293,2011,Actual,Full Year,District Attorney,2011-06-30,District Attorney's Office,69,DAO
414,28495977,278995,2012,Actual,Full Year,District Attorney,2012-06-30,District Attorney's Office,69,DAO
411,28907203,207436,2013,Adopted Budget,Full Year,District Attorney,2013-06-30,District Attorney's Office,69,DAO
411,29341918,177114,2013,Target Budget,Full Year,District Attorney,2013-06-30,District Attorney's Office,69,DAO
419,29341918,227760,2013,Current Projection,Full Year,District Attorney,2013-06-30,District Attorney's Office,69,DAO
155,8675357,1741485,2010,Actual,Full Year,Fairmount Park,2010-06-30,Fairmount Park Commission,17,
0,0,0,2011,Actual,Full Year,Fairmount Park,2011-06-30,Fairmount Park Commission,17,
0,0,0,2012,Actual,Full Year,Fairmount Park,2012-06-30,Fairmount Park Commission,17,
0,0,0,2013,Adopted Budget,Full Year,Fairmount Park,2013-06-30,Fairmount Park Commission,17,
0,0,0,2013,Target Budget,Full Year,Fairmount Park,2013-06-30,Fairmount Park Commission,17,
0,0,0,2013,Current Projection,Full Year,Fairmount Park,2013-06-30,Fairmount Park Commission,17,
141,9559489,6222,2010,Actual,Full Year,Finance,2010-06-30,Office of the Director of Finance,35,Finance
140,8827172,8375,2011,Actual,Full Year,Finance,2011-06-30,Office of the Director of Finance,35,Finance
156,8807264,14580,2012,Actual,Full Year,Finance,2012-06-30,Office of the Director of Finance,35,Finance
156,7888400,10000,2013,Adopted Budget,Full Year,Finance,2013-06-30,Office of the Director of Finance,35,Finance
167,8102962,10000,2013,Target Budget,Full Year,Finance,2013-06-30,Office of the Director of Finance,35,Finance
163,8102962,27925,2013,Current Projection,Full Year,Finance,2013-06-30,Office of the Director of Finance,35,Finance
2187,169463842,19490200,2010,Actual,Full Year,Fire,2010-06-30,Fire Department,13,Fire
2146,174356738,27080170,2011,Actual,Full Year,Fire,2011-06-30,Fire Department,13,Fire
2072,173513212,28017048,2012,Actual,Full Year,Fire,2012-06-30,Fire Department,13,Fire
2327,170191934,18417823,2013,Adopted Budget,Full Year,Fire,2013-06-30,Fire Department,13,Fire
2253,178234840,30482986,2013,Target Budget,Full Year,Fire,2013-06-30,Fire Department,13,Fire
2125,179834840,33734940,2013,Current Projection,Full Year,Fire,2013-06-30,Fire Department,13,Fire
1756,81332197,76951,2010,Actual,Full Year,First Judicial District,2010-06-30,First Judicial District,84,FJD
1869,84989346,3265,2011,Actual,Full Year,First Judicial District,2011-06-30,First Judicial District,84,FJD
1957,89990406,113616,2012,Actual,Full Year,First Judicial District,2012-06-30,First Judicial District,84,FJD
1948,85869031,256000,2013,Adopted Budget,Full Year,First Judicial District,2013-06-30,First Judicial District,84,FJD
1948,91872620,256000,2013,Target Budget,Full Year,First Judicial District,2013-06-30,First Judicial District,84,FJD
1909,91872620,113887,2013,Current Projection,Full Year,First Judicial District,2013-06-30,First Judicial District,84,FJD
292,16666891,2564572,2010,Actual,Full Year,Fleet Management,2010-06-30,Office of Fleet Management,25,Fleet
265,15732183,2608404,2011,Actual,Full Year,Fleet Management,2011-06-30,Office of Fleet Management,25,Fleet
268,15307822,2438629,2012,Actual,Full Year,Fleet Management,2012-06-30,Office of Fleet Management,25,Fleet
283,15582207,2023358,2013,Adopted Budget,Full Year,Fleet Management,2013-06-30,Office of Fleet Management,25,Fleet
283,15634681,2552346,2013,Target Budget,Full Year,Fleet Management,2013-06-30,Office of Fleet Management,25,Fleet
273,15634681,2685858,2013,Current Projection,Full Year,Fleet Management,2013-06-30,Office of Fleet Management,25,Fleet
602,29099281,472152,2010,Actual,Full Year,Free Library,2010-06-30,The Free Library of Philadelphia,52,Free Library
619,29004685,745424,2011,Actual,Full Year,Free Library,2011-06-30,The Free Library of Philadelphia,52,Free Library
608,28981009,791993,2012,Actual,Full Year,Free Library,2012-06-30,The Free Library of Philadelphia,52,Free Library
638,29283037,731736,2013,Adopted Budget,Full Year,Free Library,2013-06-30,The Free Library of Philadelphia,52,Free Library
623,29598453,1108722,2013,Target Budget,Full Year,Free Library,2013-06-30,The Free Library of Philadelphia,52,Free Library
609,29598453,1097007,2013,Current Projection,Full Year,Free Library,2013-06-30,The Free Library of Philadelphia,52,Free Library
6,360053,0,2010,Actual,Full Year,Historical Commission,2010-06-30,Historical Commission,32,
6,375835,0,2011,Actual,Full Year,Historical Commission,2011-06-30,Historical Commission,32,
4,357778,0,2012,Actual,Full Year,Historical Commission,2012-06-30,Historical Commission,32,
6,385995,0,2013,Adopted Budget,Full Year,Historical Commission,2013-06-30,Historical Commission,32,
6,392785,0,2013,Target Budget,Full Year,Historical Commission,2013-06-30,Historical Commission,32,
5,392785,0,2013,Current Projection,Full Year,Historical Commission,2013-06-30,Historical Commission,32,
33,1947511,0,2010,Actual,Full Year,Human Relations Commission,2010-06-30,Commission on Human Relations,54,Human Relations
30,1908658,0,2011,Actual,Full Year,Human Relations Commission,2011-06-30,Commission on Human Relations,54,Human Relations
29,1787026,0,2012,Actual,Full Year,Human Relations Commission,2012-06-30,Commission on Human Relations,54,Human Relations
33,1950787,0,2013,Adopted Budget,Full Year,Human Relations Commission,2013-06-30,Commission on Human Relations,54,Human Relations
33,1957245,0,2013,Target Budget,Full Year,Human Relations Commission,2013-06-30,Commission on Human Relations,54,Human Relations
29,1957245,0,2013,Current Projection,Full Year,Human Relations Commission,2013-06-30,Commission on Human Relations,54,Human Relations
1751,94110384,7137162,2010,Actual,Full Year,Human Services,2010-06-30,Department of Human Services,22,DHS
1668,92981141,8687587,2011,Actual,Full Year,Human Services,2011-06-30,Department of Human Services,22,DHS
804,23237096,536744,2012,Actual,Full Year,Human Services,2012-06-30,Department of Human Services,22,DHS
804,40492544,4010344,2013,Adopted Budget,Full Year,Human Services,2013-06-30,Department of Human Services,22,DHS
402,20098590,2398057,2013,Target Budget,Full Year,Human Services,2013-06-30,Department of Human Services,22,DHS
349,20098590,2486667,2013,Current Projection,Full Year,Human Services,2013-06-30,Department of Human Services,22,DHS
7,509093,2897,2010,Actual,Full Year,"Labor Relations, Mayor's Office of",2010-06-30,Labor,03,
6,448006,7167,2011,Actual,Full Year,"Labor Relations, Mayor's Office of",2011-06-30,Labor,03,
8,508600,5068,2012,Actual,Full Year,"Labor Relations, Mayor's Office of",2012-06-30,Labor,03,
8,529931,15488,2013,Adopted Budget,Full Year,"Labor Relations, Mayor's Office of",2013-06-30,Labor,03,
8,538995,6000,2013,Target Budget,Full Year,"Labor Relations, Mayor's Office of",2013-06-30,Labor,03,
7,538995,3732,2013,Current Projection,Full Year,"Labor Relations, Mayor's Office of",2013-06-30,Labor,03,
176,10065455,1606,2010,Actual,Full Year,Law,2010-06-30,Law Department,44,Law
160,9232600,1670,2011,Actual,Full Year,Law,2011-06-30,Law Department,44,Law
105,6370891,286,2012,Actual,Full Year,Law,2012-06-30,Law Department,44,Law
140,6511834,5000,2013,Adopted Budget,Full Year,Law,2013-06-30,Law Department,44,Law
138,6518691,5000,2013,Target Budget,Full Year,Law,2013-06-30,Law Department,44,Law
138,6518691,43,2013,Current Projection,Full Year,Law,2013-06-30,Law Department,44,Law
305,14202452,439024,2010,Actual,Full Year,Licenses & Inspections,2010-06-30,Department of Licenses and Inspections,26,L&I
290,13663965,514771,2011,Actual,Full Year,Licenses & Inspections,2011-06-30,Department of Licenses and Inspections,26,L&I
298,13919022,531314,2012,Actual,Full Year,Licenses & Inspections,2012-06-30,Department of Licenses and Inspections,26,L&I
306,14244790,591089,2013,Adopted Budget,Full Year,Licenses & Inspections,2013-06-30,Department of Licenses and Inspections,26,L&I
306,14354433,577023,2013,Target Budget,Full Year,Licenses & Inspections,2013-06-30,Department of Licenses and Inspections,26,L&I
292,14354433,569964,2013,Current Projection,Full Year,Licenses & Inspections,2013-06-30,Department of Licenses and Inspections,26,L&I
112,12308160,797420,2010,Actual,Full Year,Managing Director,2010-06-30,Managing Director's Office,10,MDO
153,12027922,496628,2011,Actual,Full Year,Managing Director,2011-06-30,Managing Director's Office,10,MDO
145,13338302,1088415,2012,Actual,Full Year,Managing Director,2012-06-30,Managing Director's Office,10,MDO
156,15206524,422148,2013,Adopted Budget,Full Year,Managing Director,2013-06-30,Managing Director's Office,10,MDO
156,15189493,488330,2013,Target Budget,Full Year,Managing Director,2013-06-30,Managing Director's Office,10,MDO
156,15189493,406365,2013,Current Projection,Full Year,Managing Director,2013-06-30,Managing Director's Office,10,MDO
38,3146395,0,2010,Actual,Full Year,Mayor,2010-06-30,Mayor's Office,05,Mayor
33,2952968,0,2011,Actual,Full Year,Mayor,2011-06-30,Mayor's Office,05,Mayor
33,2965371,0,2012,Actual,Full Year,Mayor,2012-06-30,Mayor's Office,05,Mayor
36,3090676,0,2013,Adopted Budget,Full Year,Mayor,2013-06-30,Mayor's Office,05,Mayor
36,3083628,0,2013,Target Budget,Full Year,Mayor,2013-06-30,Mayor's Office,05,Mayor
36,3083628,0,2013,Current Projection,Full Year,Mayor,2013-06-30,Mayor's Office,05,Mayor
2,194947,0,2010,Actual,Full Year,Mayor - Office of Arts and Culture,2010-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,198750,0,2011,Actual,Full Year,Mayor - Office of Arts and Culture,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,198750,0,2012,Actual,Full Year,Mayor - Office of Arts and Culture,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,198750,0,2013,Adopted Budget,Full Year,Mayor - Office of Arts and Culture,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,199487,0,2013,Target Budget,Full Year,Mayor - Office of Arts and Culture,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
2,199487,0,2013,Current Projection,Full Year,Mayor - Office of Arts and Culture,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
0,0,0,2010,Actual,Full Year,Mayor's Office of Community Services,2010-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,0,0,2011,Actual,Full Year,Mayor's Office of Community Services,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
0,0,0,2012,Actual,Full Year,Mayor's Office of Community Services,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
20,0,0,2013,Adopted Budget,Full Year,Mayor's Office of Community Services,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
20,0,0,2013,Target Budget,Full Year,Mayor's Office of Community Services,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
15,0,0,2013,Current Projection,Full Year,Mayor's Office of Community Services,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
15,1064724,0,2010,Actual,Full Year,Mayor - Office of the Inspector General,2010-06-30,Office of the Inspector General,48,OIG
16,1028356,0,2011,Actual,Full Year,Mayor - Office of the Inspector General,2011-06-30,Office of the Inspector General,48,OIG
17,1128064,0,2012,Actual,Full Year,Mayor - Office of the Inspector General,2012-06-30,Office of the Inspector General,48,OIG
18,1132622,0,2013,Adopted Budget,Full Year,Mayor - Office of the Inspector General,2013-06-30,Office of the Inspector General,48,OIG
18,1262307,0,2013,Target Budget,Full Year,Mayor - Office of the Inspector General,2013-06-30,Office of the Inspector General,48,OIG
18,1262307,0,2013,Current Projection,Full Year,Mayor - Office of the Inspector General,2013-06-30,Office of the Inspector General,48,OIG
8,482014,0,2010,Actual,Full Year,Mayor's Office of Transportation,2010-06-30,Mayor's Office of Transportation and Utilities,46,
8,419184,0,2011,Actual,Full Year,Mayor's Office of Transportation,2011-06-30,Mayor's Office of Transportation and Utilities,46,
8,467898,0,2012,Actual,Full Year,Mayor's Office of Transportation,2012-06-30,Mayor's Office of Transportation and Utilities,46,
12,464515,0,2013,Adopted Budget,Full Year,Mayor's Office of Transportation,2013-06-30,Mayor's Office of Transportation and Utilities,46,
12,477169,0,2013,Target Budget,Full Year,Mayor's Office of Transportation,2013-06-30,Mayor's Office of Transportation and Utilities,46,
13,477169,0,2013,Current Projection,Full Year,Mayor's Office of Transportation,2013-06-30,Mayor's Office of Transportation and Utilities,46,
12,460634,0,2010,Actual,Full Year,Mural Arts Program,2010-06-30,Mural Arts Program,50,Mural Arts
12,446757,0,2011,Actual,Full Year,Mural Arts Program,2011-06-30,Mural Arts Program,50,Mural Arts
11,441677,11428,2012,Actual,Full Year,Mural Arts Program,2012-06-30,Mural Arts Program,50,Mural Arts
11,439000,10040,2013,Adopted Budget,Full Year,Mural Arts Program,2013-06-30,Mural Arts Program,50,Mural Arts
11,446969,10040,2013,Target Budget,Full Year,Mural Arts Program,2013-06-30,Mural Arts Program,50,Mural Arts
11,446969,8660,2013,Current Projection,Full Year,Mural Arts Program,2013-06-30,Mural Arts Program,50,Mural Arts
22,1563276,16783,2010,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2010-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
21,1478243,10302,2011,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
19,1360503,9867,2012,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
20,1341311,8982,2013,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
20,1357192,4388,2013,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
19,1357192,3491,2013,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
53,3313279,30611,2010,Actual,Full Year,Office of Human Resources,2010-06-30,Office of Human Resources,56,OHR
73,3890117,45173,2011,Actual,Full Year,Office of Human Resources,2011-06-30,Office of Human Resources,56,OHR
80,4141604,63270,2012,Actual,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR
86,4400457,34128,2013,Adopted Budget,Full Year,Office of Human Resources,2013-06-30,Office of Human Resources,56,OHR
85,4551776,34128,2013,Target Budget,Full Year,Office of Human Resources,2013-06-30,Office of Human Resources,56,OHR
78,4551776,36261,2013,Current Projection,Full Year,Office of Human Resources,2013-06-30,Office of Human Resources,56,OHR
174,10540202,563629,2010,Actual,Full Year,Office of Innovation and Technology,2010-06-30,Office of Innovation and Technology,04,OIT
258,16911667,586720,2011,Actual,Full Year,Office of Innovation and Technology,2011-06-30,Office of Innovation and Technology,04,OIT
255,16408093,590240,2012,Actual,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT
289,17614280,440032,2013,Adopted Budget,Full Year,Office of Innovation and Technology,2013-06-30,Office of Innovation and Technology,04,OIT
284,17801128,592115,2013,Target Budget,Full Year,Office of Innovation and Technology,2013-06-30,Office of Innovation and Technology,04,OIT
255,17301128,607010,2013,Current Projection,Full Year,Office of Innovation and Technology,2013-06-30,Office of Innovation and Technology,04,OIT
0,0,0,2010,Actual,Full Year,Office of Property Assessment,2010-06-30,Office of Property Assessment,59,OPA
132,5259514,0,2011,Actual,Full Year,Office of Property Assessment,2011-06-30,Office of Property Assessment,59,OPA
157,7014594,0,2012,Actual,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA
218,10187072,0,2013,Adopted Budget,Full Year,Office of Property Assessment,2013-06-30,Office of Property Assessment,59,OPA
190,10136677,354,2013,Target Budget,Full Year,Office of Property Assessment,2013-06-30,Office of Property Assessment,59,OPA
173,8136677,5085,2013,Current Projection,Full Year,Office of Property Assessment,2013-06-30,Office of Property Assessment,59,OPA
124,6343923,457176,2010,Actual,Full Year,Office of Supportive Housing,2010-06-30,Office of Homeless Services,24,OHS
116,5825381,203853,2011,Actual,Full Year,Office of Supportive Housing,2011-06-30,Office of Homeless Services,24,OHS
147,7556596,184441,2012,Actual,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS
157,7652567,196041,2013,Adopted Budget,Full Year,Office of Supportive Housing,2013-06-30,Office of Homeless Services,24,OHS
157,7707386,196041,2013,Target Budget,Full Year,Office of Supportive Housing,2013-06-30,Office of Homeless Services,24,OHS
145,7707386,193521,2013,Current Projection,Full Year,Office of Supportive Housing,2013-06-30,Office of Homeless Services,24,OHS
0,0,0,2010,Actual,Full Year,Office of Housing & Community Dev.,2010-06-30,Office of Housing and Community Development,06,
0,0,0,2011,Actual,Full Year,Office of Housing & Community Dev.,2011-06-30,Office of Housing and Community Development,06,
0,0,0,2012,Actual,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,
0,0,0,2013,Adopted Budget,Full Year,Office of Housing & Community Dev.,2013-06-30,Office of Housing and Community Development,06,
0,0,0,2013,Target Budget,Full Year,Office of Housing & Community Dev.,2013-06-30,Office of Housing and Community Development,06,
0,0,0,2013,Current Projection,Full Year,Office of Housing & Community Dev.,2013-06-30,Office of Housing and Community Development,06,
435,27152824,917592,2010,Actual,Full Year,Parks and Recreation,2010-06-30,Department of Parks and Recreation,16,Parks & Recreation
590,36230641,2637988,2011,Actual,Full Year,Parks and Recreation,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation
574,35492911,2502103,2012,Actual,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
609,36239901,2177305,2013,Adopted Budget,Full Year,Parks and Recreation,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
645,38217225,2471698,2013,Target Budget,Full Year,Parks and Recreation,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
568,37717225,3039659,2013,Current Projection,Full Year,Parks and Recreation,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
7378,512452670,41687824,2010,Actual,Full Year,Police,2010-06-30,Police Department,11,Police
7219,520720951,35856495,2011,Actual,Full Year,Police,2011-06-30,Police Department,11,Police
7225,536548353,42033252,2012,Actual,Full Year,Police,2012-06-30,Police Department,11,Police
7371,540116495,43807742,2013,Adopted Budget,Full Year,Police,2013-06-30,Police Department,11,Police
7371,554955380,46136161,2013,Target Budget,Full Year,Police,2013-06-30,Police Department,11,Police
7193,554955380,44859126,2013,Current Projection,Full Year,Police,2013-06-30,Police Department,11,Police
