dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Streets Sanitation,General,1170,0,2010,Actual,YTD,2010-06-30,1170,12S,Streets: Sanitation,
Water,General,0,0,2010,Actual,YTD,2010-06-30,0,28,Water Department,Water
Youth Commission,General,1,0,2010,Actual,YTD,2010-06-30,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2010,Actual,YTD,2010-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,2,0,2010,Actual,YTD,2010-06-30,2,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2010,Actual,YTD,2010-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2010,Actual,YTD,2010-06-30,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2010,Actual,YTD,2010-06-30,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2010,Actual,YTD,2010-06-30,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2010,Actual,YTD,2010-06-30,0,27,L&I: Board of Review,
Bd. of Pensions,Other,67,0,2010,Actual,YTD,2010-06-30,67,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2010,Actual,YTD,2010-06-30,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2010,Actual,YTD,2010-06-30,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Other,0,0,2010,Actual,YTD,2010-06-30,0,07,Capital Program Office,
City Commissioners (Election Board),Other,0,0,2010,Actual,YTD,2010-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2010,Actual,YTD,2010-06-30,0,01,City Council,
City Planning Commission,Other,4,0,2010,Actual,YTD,2010-06-30,4,51,City Planning Commission,
City Representative,Other,0,0,2010,Actual,YTD,2010-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2010,Actual,YTD,2010-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2010,Actual,YTD,2010-06-30,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2010,Actual,YTD,2010-06-30,0,64,Clerk of Quarter Sessions,
Commerce,Other,729,0,2010,Actual,YTD,2010-06-30,729,42,Office of the Director of Commerce,Commerce
Division of Technology,Other,16,0,2010,Actual,YTD,2010-06-30,16,04,Office of Innovation and Technology,OIT
Fairmount Park,Other,2,0,2010,Actual,YTD,2010-06-30,2,17,Fairmount Park Commission,
Finance,Other,4,0,2010,Actual,YTD,2010-06-30,4,35,Office of the Director of Finance,Finance
First Judicial District,Other,548,0,2010,Actual,YTD,2010-06-30,548,84,First Judicial District,FJD
Fleet Management,Other,60,0,2010,Actual,YTD,2010-06-30,60,25,Office of Fleet Management,Fleet
Free Library,Other,76,0,2010,Actual,YTD,2010-06-30,76,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2010,Actual,YTD,2010-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2010,Actual,YTD,2010-06-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,52,0,2010,Actual,YTD,2010-06-30,52,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2010,Actual,YTD,2010-06-30,0,03,Labor,
Law,Other,60,0,2010,Actual,YTD,2010-06-30,60,44,Law Department,Law
Licenses & Inspections,Other,11,0,2010,Actual,YTD,2010-06-30,11,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,15,0,2010,Actual,YTD,2010-06-30,15,10,Managing Director's Office,MDO
Mayor,Other,3,0,2010,Actual,YTD,2010-06-30,3,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2010,Actual,YTD,2010-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2010,Actual,YTD,2010-06-30,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,75,0,2010,Actual,YTD,2010-06-30,75,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,1,0,2010,Actual,YTD,2010-06-30,1,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2010,Actual,YTD,2010-06-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,236,0,2010,Actual,YTD,2010-06-30,236,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2010,Actual,YTD,2010-06-30,0,56,Office of Human Resources,OHR
Off.ot Supportive Housing,Other,44,0,2010,Actual,YTD,2010-06-30,44,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,74,0,2010,Actual,YTD,2010-06-30,74,06,Office of Housing and Community Development,
Prisons,Other,0,0,2010,Actual,YTD,2010-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2010,Actual,YTD,2010-06-30,2,38,Procurement Department,Procurement
Public Health,Other,213,0,2010,Actual,YTD,2010-06-30,213,14,Department of Public Health,Public Health
Public Property,Other,0,0,2010,Actual,YTD,2010-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2010,Actual,YTD,2010-06-30,0,31,Department of Records,Records
Recreation,Other,21,0,2010,Actual,YTD,2010-06-30,21,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Other,0,0,2010,Actual,YTD,2010-06-30,0,68,Register of Wills,
Revenue,Other,236,0,2010,Actual,YTD,2010-06-30,236,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2010,Actual,YTD,2010-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2010,Actual,YTD,2010-06-30,0,12,Streets Department,Streets
Streets Sanitation,Other,0,0,2010,Actual,YTD,2010-06-30,0,12S,Streets: Sanitation,
Water,Other,1672,0,2010,Actual,YTD,2010-06-30,1672,28,Water Department,Water
Youth Commission,Other,0,0,2010,Actual,YTD,2010-06-30,0,47,Youth Commission,
Zoning Board of Adjustment,Other,0,0,2010,Actual,YTD,2010-06-30,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2010,Actual,YTD,2010-06-30,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,4,0,2010,Actual,YTD,2010-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,120,0,2010,Actual,YTD,2010-06-30,120,61,City Controller's Office,
Board of Building Standards,Total,1,0,2010,Actual,YTD,2010-06-30,1,29,L&I: Board of Building and Standards,
Board of Ethics,Total,7,0,2010,Actual,YTD,2010-06-30,7,45,Board of Ethics,
Board of L & I Review,Total,2,0,2010,Actual,YTD,2010-06-30,2,27,L&I: Board of Review,
Bd. of Pensions,Total,67,0,2010,Actual,YTD,2010-06-30,67,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,112,0,2010,Actual,YTD,2010-06-30,112,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,1,0,2010,Actual,YTD,2010-06-30,1,19,Camp William Penn,
"Capital Program Office, Mayor-",Total,0,0,2010,Actual,YTD,2010-06-30,0,07,Capital Program Office,
City Commissioners (Election Board),Total,102,0,2010,Actual,YTD,2010-06-30,102,73,City Commissioner's Office,City Commissioners
City Council,Total,176,0,2010,Actual,YTD,2010-06-30,176,01,City Council,
City Planning Commission,Total,44,0,2010,Actual,YTD,2010-06-30,44,51,City Planning Commission,
City Representative,Total,7,0,2010,Actual,YTD,2010-06-30,7,41,Office of the City Representative,City Rep
City Treasurer,Total,11,0,2010,Actual,YTD,2010-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2010,Actual,YTD,2010-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,106,0,2010,Actual,YTD,2010-06-30,106,64,Clerk of Quarter Sessions,
Commerce,Total,753,0,2010,Actual,YTD,2010-06-30,753,42,Office of the Director of Commerce,Commerce
Division of Technology,Total,190,0,2010,Actual,YTD,2010-06-30,190,04,Office of Innovation and Technology,OIT
Fairmount Park,Total,157,0,2010,Actual,YTD,2010-06-30,157,17,Fairmount Park Commission,
Finance,Total,145,0,2010,Actual,YTD,2010-06-30,145,35,Office of the Director of Finance,Finance
First Judicial District,Total,2304,0,2010,Actual,YTD,2010-06-30,2304,84,First Judicial District,FJD
Fleet Management,Total,352,0,2010,Actual,YTD,2010-06-30,352,25,Office of Fleet Management,Fleet
Free Library,Total,678,0,2010,Actual,YTD,2010-06-30,678,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2010,Actual,YTD,2010-06-30,6,32,Historical Commission,
Human Relations Commission,Total,33,0,2010,Actual,YTD,2010-06-30,33,54,Commission on Human Relations,Human Relations
Human Services,Total,1803,0,2010,Actual,YTD,2010-06-30,1803,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2010,Actual,YTD,2010-06-30,7,03,Labor,
Law,Total,236,0,2010,Actual,YTD,2010-06-30,236,44,Law Department,Law
Licenses & Inspections,Total,316,0,2010,Actual,YTD,2010-06-30,316,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,127,0,2010,Actual,YTD,2010-06-30,127,10,Managing Director's Office,MDO
Mayor,Total,41,0,2010,Actual,YTD,2010-06-30,41,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2010,Actual,YTD,2010-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Total,15,0,2010,Actual,YTD,2010-06-30,15,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Total,75,0,2010,Actual,YTD,2010-06-30,75,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,9,0,2010,Actual,YTD,2010-06-30,9,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,12,0,2010,Actual,YTD,2010-06-30,12,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,258,0,2010,Actual,YTD,2010-06-30,258,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Total,53,0,2010,Actual,YTD,2010-06-30,53,56,Office of Human Resources,OHR
Off.ot Supportive Housing,Total,168,0,2010,Actual,YTD,2010-06-30,168,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,74,0,2010,Actual,YTD,2010-06-30,74,06,Office of Housing and Community Development,
Prisons,Total,2254,0,2010,Actual,YTD,2010-06-30,2254,23,Philadelphia Prison System,Prisons
Procurement,Total,48,0,2010,Actual,YTD,2010-06-30,48,38,Procurement Department,Procurement
Public Health,Total,875,0,2010,Actual,YTD,2010-06-30,875,14,Department of Public Health,Public Health
Public Property,Total,123,0,2010,Actual,YTD,2010-06-30,123,20,Department of Public Property,Public Property
Records,Total,59,0,2010,Actual,YTD,2010-06-30,59,31,Department of Records,Records
Recreation,Total,456,0,2010,Actual,YTD,2010-06-30,456,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,63,0,2010,Actual,YTD,2010-06-30,63,68,Register of Wills,
Revenue,Total,486,0,2010,Actual,YTD,2010-06-30,486,36,Department of Revenue,Revenue
Sheriff,Total,230,0,2010,Actual,YTD,2010-06-30,230,70,Office of the Sheriff,Sheriff
Streets,Total,523,0,2010,Actual,YTD,2010-06-30,523,12,Streets Department,Streets
Streets Sanitation,Total,1170,0,2010,Actual,YTD,2010-06-30,1170,12S,Streets: Sanitation,
Water,Total,1672,0,2010,Actual,YTD,2010-06-30,1672,28,Water Department,Water
Youth Commission,Total,1,0,2010,Actual,YTD,2010-06-30,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2010,Actual,YTD,2010-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,2,0,2010,Actual,YTD,2010-06-30,2,57,Zoning Code Commission,
Police,General,782,6596,2010,Actual,YTD,2010-06-30,7378,11,Police Department,Police
Police,Other,16,152,2010,Actual,YTD,2010-06-30,168,11,Police Department,Police
Police,Total,798,6748,2010,Actual,YTD,2010-06-30,7546,11,Police Department,Police
Fire,General,2084,103,2010,Actual,YTD,2010-06-30,2187,13,Fire Department,Fire
Fire,Other,65,4,2010,Actual,YTD,2010-06-30,69,13,Fire Department,Fire
Fire,Total,2149,107,2010,Actual,YTD,2010-06-30,2256,13,Fire Department,Fire
District Attorney,General,400,10,2010,Actual,YTD,2010-06-30,410,69,District Attorney's Office,DAO
District Attorney,Other,97,11,2010,Actual,YTD,2010-06-30,108,69,District Attorney's Office,DAO
District Attorney,Total,497,21,2010,Actual,YTD,2010-06-30,518,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2009,Actual,Full Year,2009-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,124,0,2009,Actual,Full Year,2009-06-30,124,61,City Controller's Office,
Board of Building Standards,General,1,0,2009,Actual,Full Year,2009-06-30,1,29,L&I: Board of Building and Standards,
Board of Ethics,General,9,0,2009,Actual,Full Year,2009-06-30,9,45,Board of Ethics,
Board of L & I Review,General,2,0,2009,Actual,Full Year,2009-06-30,2,27,L&I: Board of Review,
Bd. of Pensions,General,0,0,2009,Actual,Full Year,2009-06-30,0,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,General,133,0,2009,Actual,Full Year,2009-06-30,133,63,Board of Revision of Taxes,BRT
Camp William Penn,General,1,0,2009,Actual,Full Year,2009-06-30,1,19,Camp William Penn,
"Capital Program Office, Mayor-",General,24,0,2009,Actual,Full Year,2009-06-30,24,07,Capital Program Office,
City Commissioners (Election Board),General,100,0,2009,Actual,Full Year,2009-06-30,100,73,City Commissioner's Office,City Commissioners
City Council,General,185,0,2009,Actual,Full Year,2009-06-30,185,01,City Council,
City Planning Commission,General,42,0,2009,Actual,Full Year,2009-06-30,42,51,City Planning Commission,
City Representative,General,6,0,2009,Actual,Full Year,2009-06-30,6,41,Office of the City Representative,City Rep
City Treasurer,General,11,0,2009,Actual,Full Year,2009-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2009,Actual,Full Year,2009-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,General,110,0,2009,Actual,Full Year,2009-06-30,110,64,Clerk of Quarter Sessions,
Commerce,General,23,0,2009,Actual,Full Year,2009-06-30,23,42,Office of the Director of Commerce,Commerce
Division of Technology,General,146,0,2009,Actual,Full Year,2009-06-30,146,04,Office of Innovation and Technology,OIT
Fairmount Park,General,159,0,2009,Actual,Full Year,2009-06-30,159,17,Fairmount Park Commission,
Finance,General,143,0,2009,Actual,Full Year,2009-06-30,143,35,Office of the Director of Finance,Finance
First Judicial District,General,1898,0,2009,Actual,Full Year,2009-06-30,1898,84,First Judicial District,FJD
Fleet Management,General,302,0,2009,Actual,Full Year,2009-06-30,302,25,Office of Fleet Management,Fleet
Free Library,General,629,0,2009,Actual,Full Year,2009-06-30,629,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2009,Actual,Full Year,2009-06-30,6,32,Historical Commission,
Human Relations Commission,General,34,0,2009,Actual,Full Year,2009-06-30,34,54,Commission on Human Relations,Human Relations
Human Services,General,1741,0,2009,Actual,Full Year,2009-06-30,1741,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",General,7,0,2009,Actual,Full Year,2009-06-30,7,03,Labor,
Law,General,182,0,2009,Actual,Full Year,2009-06-30,182,44,Law Department,Law
Licenses & Inspections,General,309,0,2009,Actual,Full Year,2009-06-30,309,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,128,0,2009,Actual,Full Year,2009-06-30,128,10,Managing Director's Office,MDO
Mayor,General,71,0,2009,Actual,Full Year,2009-06-30,71,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,General,0,0,2009,Actual,Full Year,2009-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,General,0,0,2009,Actual,Full Year,2009-06-30,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,General,87,0,2009,Actual,Full Year,2009-06-30,87,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,General,8,0,2009,Actual,Full Year,2009-06-30,8,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,12,0,2009,Actual,Full Year,2009-06-30,12,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,26,0,2009,Actual,Full Year,2009-06-30,26,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,General,64,0,2009,Actual,Full Year,2009-06-30,64,56,Office of Human Resources,OHR
Off.ot Supportive Housing,General,126,0,2009,Actual,Full Year,2009-06-30,126,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2009,Actual,Full Year,2009-06-30,0,06,Office of Housing and Community Development,
Prisons,General,2067,0,2009,Actual,Full Year,2009-06-30,2067,23,Philadelphia Prison System,Prisons
Procurement,General,50,0,2009,Actual,Full Year,2009-06-30,50,38,Procurement Department,Procurement
Public Health,General,675,0,2009,Actual,Full Year,2009-06-30,675,14,Department of Public Health,Public Health
Public Property,General,135,0,2009,Actual,Full Year,2009-06-30,135,20,Department of Public Property,Public Property
Records,General,64,0,2009,Actual,Full Year,2009-06-30,64,31,Department of Records,Records
Recreation,General,443,0,2009,Actual,Full Year,2009-06-30,443,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,General,65,0,2009,Actual,Full Year,2009-06-30,65,68,Register of Wills,
Revenue,General,256,0,2009,Actual,Full Year,2009-06-30,256,36,Department of Revenue,Revenue
Sheriff,General,238,0,2009,Actual,Full Year,2009-06-30,238,70,Office of the Sheriff,Sheriff
Streets,General,536,0,2009,Actual,Full Year,2009-06-30,536,12,Streets Department,Streets
Streets Sanitation,General,1183,0,2009,Actual,Full Year,2009-06-30,1183,12S,Streets: Sanitation,
Water,General,0,0,2009,Actual,Full Year,2009-06-30,0,28,Water Department,Water
Youth Commission,General,1,0,2009,Actual,Full Year,2009-06-30,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2009,Actual,Full Year,2009-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,1,0,2009,Actual,Full Year,2009-06-30,1,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2009,Actual,Full Year,2009-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2009,Actual,Full Year,2009-06-30,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2009,Actual,Full Year,2009-06-30,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2009,Actual,Full Year,2009-06-30,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2009,Actual,Full Year,2009-06-30,0,27,L&I: Board of Review,
Bd. of Pensions,Other,67,0,2009,Actual,Full Year,2009-06-30,67,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2009,Actual,Full Year,2009-06-30,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2009,Actual,Full Year,2009-06-30,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Other,0,0,2009,Actual,Full Year,2009-06-30,0,07,Capital Program Office,
City Commissioners (Election Board),Other,0,0,2009,Actual,Full Year,2009-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2009,Actual,Full Year,2009-06-30,0,01,City Council,
City Planning Commission,Other,5,0,2009,Actual,Full Year,2009-06-30,5,51,City Planning Commission,
City Representative,Other,0,0,2009,Actual,Full Year,2009-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2009,Actual,Full Year,2009-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2009,Actual,Full Year,2009-06-30,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2009,Actual,Full Year,2009-06-30,0,64,Clerk of Quarter Sessions,
Commerce,Other,760,0,2009,Actual,Full Year,2009-06-30,760,42,Office of the Director of Commerce,Commerce
Division of Technology,Other,16,0,2009,Actual,Full Year,2009-06-30,16,04,Office of Innovation and Technology,OIT
Fairmount Park,Other,1,0,2009,Actual,Full Year,2009-06-30,1,17,Fairmount Park Commission,
Finance,Other,6,0,2009,Actual,Full Year,2009-06-30,6,35,Office of the Director of Finance,Finance
First Judicial District,Other,451,0,2009,Actual,Full Year,2009-06-30,451,84,First Judicial District,FJD
Fleet Management,Other,57,0,2009,Actual,Full Year,2009-06-30,57,25,Office of Fleet Management,Fleet
Free Library,Other,87,0,2009,Actual,Full Year,2009-06-30,87,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2009,Actual,Full Year,2009-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2009,Actual,Full Year,2009-06-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,66,0,2009,Actual,Full Year,2009-06-30,66,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2009,Actual,Full Year,2009-06-30,0,03,Labor,
Law,Other,53,0,2009,Actual,Full Year,2009-06-30,53,44,Law Department,Law
Licenses & Inspections,Other,14,0,2009,Actual,Full Year,2009-06-30,14,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,3,0,2009,Actual,Full Year,2009-06-30,3,10,Managing Director's Office,MDO
Mayor,Other,3,0,2009,Actual,Full Year,2009-06-30,3,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2009,Actual,Full Year,2009-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2009,Actual,Full Year,2009-06-30,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,84,0,2009,Actual,Full Year,2009-06-30,84,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,0,0,2009,Actual,Full Year,2009-06-30,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2009,Actual,Full Year,2009-06-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,244,0,2009,Actual,Full Year,2009-06-30,244,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2009,Actual,Full Year,2009-06-30,0,56,Office of Human Resources,OHR
Off.ot Supportive Housing,Other,45,0,2009,Actual,Full Year,2009-06-30,45,24,Office of Homeless Services,OHS
