dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Office of Sustainability,General,7,0,2020,Actual,YTD,2020-06-30,7,49,Office of Sustainability,Sustainability
Parks and Recreation,General,647,0,2020,Actual,YTD,2020-06-30,647,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,55,0,2020,Actual,YTD,2020-06-30,55,72,Department of Planning and Development,Planning & Development
Prisons,General,1975,0,2020,Actual,YTD,2020-06-30,1975,23,Philadelphia Prison System,Prisons
Procurement,General,42,0,2020,Actual,YTD,2020-06-30,42,38,Procurement Department,Procurement
Public Health,General,739,0,2020,Actual,YTD,2020-06-30,739,14,Department of Public Health,Public Health
Public Property,General,119,0,2020,Actual,YTD,2020-06-30,119,20,Department of Public Property,Public Property
Records,General,51,0,2020,Actual,YTD,2020-06-30,51,31,Department of Records,Records
Register of Wills,General,66,0,2020,Actual,YTD,2020-06-30,66,68,Register of Wills,
Revenue,General,402,0,2020,Actual,YTD,2020-06-30,402,36,Department of Revenue,Revenue
Sheriff,General,385,0,2020,Actual,YTD,2020-06-30,385,70,Office of the Sheriff,Sheriff
Streets,General,1925,0,2020,Actual,YTD,2020-06-30,1925,12,Streets Department,Streets
Water,General,0,0,2020,Actual,YTD,2020-06-30,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2020,Actual,YTD,2020-06-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Other,0,0,2020,Actual,YTD,2020-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2020,Actual,YTD,2020-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2020,Actual,YTD,2020-06-30,0,45,Board of Ethics,
Board of Pensions,Other,54,0,2020,Actual,YTD,2020-06-30,54,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2020,Actual,YTD,2020-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2020,Actual,YTD,2020-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2020,Actual,YTD,2020-06-30,0,01,City Council,
City Representative,Other,0,0,2020,Actual,YTD,2020-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2020,Actual,YTD,2020-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2020,Actual,YTD,2020-06-30,0,55,Civil Service Commission,
Commerce,Other,810,0,2020,Actual,YTD,2020-06-30,810,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2020,Actual,YTD,2020-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,498,0,2020,Actual,YTD,2020-06-30,498,84,First Judicial District,FJD
Fleet Management,Other,78,0,2020,Actual,YTD,2020-06-30,78,25,Office of Fleet Management,Fleet
Free Library,Other,10,0,2020,Actual,YTD,2020-06-30,10,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2020,Actual,YTD,2020-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1081,0,2020,Actual,YTD,2020-06-30,1081,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Other,0,0,2020,Actual,YTD,2020-06-30,0,03,Labor,
Law,Other,51,0,2020,Actual,YTD,2020-06-30,51,44,Law Department,Law
Licenses & Inspections,Other,8,0,2020,Actual,YTD,2020-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2020,Actual,YTD,2020-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2020,Actual,YTD,2020-06-30,0,27,L&I: Board of Review,
Managing Director's Office,Other,86,0,2020,Actual,YTD,2020-06-30,86,10,Managing Director's Office,MDO
Mayor's Office,Other,4,0,2020,Actual,YTD,2020-06-30,4,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,22,0,2020,Actual,YTD,2020-06-30,22,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2020,Actual,YTD,2020-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2020,Actual,YTD,2020-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,230,0,2020,Actual,YTD,2020-06-30,230,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2020,Actual,YTD,2020-06-30,0,63,Board of Revision of Taxes,BRT
Office of Education,Other,0,0,2020,Actual,YTD,2020-06-30,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,24,0,2020,Actual,YTD,2020-06-30,24,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2020,Actual,YTD,2020-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,97,0,2020,Actual,YTD,2020-06-30,97,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2020,Actual,YTD,2020-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2020,Actual,YTD,2020-06-30,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,1,0,2020,Actual,YTD,2020-06-30,1,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,25,0,2020,Actual,YTD,2020-06-30,25,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,53,0,2020,Actual,YTD,2020-06-30,53,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2020,Actual,YTD,2020-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,1,0,2020,Actual,YTD,2020-06-30,1,38,Procurement Department,Procurement
Public Health,Other,146,0,2020,Actual,YTD,2020-06-30,146,14,Department of Public Health,Public Health
Public Property,Other,0,0,2020,Actual,YTD,2020-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2020,Actual,YTD,2020-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2020,Actual,YTD,2020-06-30,0,68,Register of Wills,
Revenue,Other,205,0,2020,Actual,YTD,2020-06-30,205,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2020,Actual,YTD,2020-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,1,0,2020,Actual,YTD,2020-06-30,1,12,Streets Department,Streets
Water,Other,1989,0,2020,Actual,YTD,2020-06-30,1989,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2020,Actual,YTD,2020-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Total,0,0,2020,Actual,YTD,2020-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,121,0,2020,Actual,YTD,2020-06-30,121,61,City Controller's Office,
Board of Ethics,Total,7,0,2020,Actual,YTD,2020-06-30,7,45,Board of Ethics,
Board of Pensions,Total,54,0,2020,Actual,YTD,2020-06-30,54,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,14,0,2020,Actual,YTD,2020-06-30,14,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,98,0,2020,Actual,YTD,2020-06-30,98,73,City Commissioner's Office,City Commissioners
City Council,Total,180,0,2020,Actual,YTD,2020-06-30,180,01,City Council,
City Representative,Total,5,0,2020,Actual,YTD,2020-06-30,5,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2020,Actual,YTD,2020-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2020,Actual,YTD,2020-06-30,2,55,Civil Service Commission,
Commerce,Total,854,0,2020,Actual,YTD,2020-06-30,854,42,Office of the Director of Commerce,Commerce
Finance,Total,119,0,2020,Actual,YTD,2020-06-30,119,35,Office of the Director of Finance,Finance
First Judicial District,Total,2323,0,2020,Actual,YTD,2020-06-30,2323,84,First Judicial District,FJD
Fleet Management,Total,360,0,2020,Actual,YTD,2020-06-30,360,25,Office of Fleet Management,Fleet
Free Library,Total,687,0,2020,Actual,YTD,2020-06-30,687,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Total,34,0,2020,Actual,YTD,2020-06-30,34,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1518,0,2020,Actual,YTD,2020-06-30,1518,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Total,27,0,2020,Actual,YTD,2020-06-30,27,03,Labor,
Law,Total,181,0,2020,Actual,YTD,2020-06-30,181,44,Law Department,Law
Licenses & Inspections,Total,402,0,2020,Actual,YTD,2020-06-30,402,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2020,Actual,YTD,2020-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2020,Actual,YTD,2020-06-30,2,27,L&I: Board of Review,
Managing Director's Office,Total,373,0,2020,Actual,YTD,2020-06-30,373,10,Managing Director's Office,MDO
Mayor's Office,Total,65,0,2020,Actual,YTD,2020-06-30,65,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,22,0,2020,Actual,YTD,2020-06-30,22,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,10,0,2020,Actual,YTD,2020-06-30,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,2,0,2020,Actual,YTD,2020-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,254,0,2020,Actual,YTD,2020-06-30,254,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Total,64,0,2020,Actual,YTD,2020-06-30,64,63,Board of Revision of Taxes,BRT
Office of Education,Total,40,0,2020,Actual,YTD,2020-06-30,40,66,Office of Children and Families,OCF
Office of Homeless Services,Total,175,0,2020,Actual,YTD,2020-06-30,175,24,Office of Homeless Services,OHS
Office of Human Resources,Total,79,0,2020,Actual,YTD,2020-06-30,79,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,414,0,2020,Actual,YTD,2020-06-30,414,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,16,0,2020,Actual,YTD,2020-06-30,16,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,195,0,2020,Actual,YTD,2020-06-30,195,59,Office of Property Assessment,OPA
Office of Sustainability,Total,8,0,2020,Actual,YTD,2020-06-30,8,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,672,0,2020,Actual,YTD,2020-06-30,672,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,108,0,2020,Actual,YTD,2020-06-30,108,72,Department of Planning and Development,Planning & Development
Prisons,Total,1975,0,2020,Actual,YTD,2020-06-30,1975,23,Philadelphia Prison System,Prisons
Procurement,Total,43,0,2020,Actual,YTD,2020-06-30,43,38,Procurement Department,Procurement
Public Health,Total,885,0,2020,Actual,YTD,2020-06-30,885,14,Department of Public Health,Public Health
Public Property,Total,119,0,2020,Actual,YTD,2020-06-30,119,20,Department of Public Property,Public Property
Records,Total,51,0,2020,Actual,YTD,2020-06-30,51,31,Department of Records,Records
Register of Wills,Total,66,0,2020,Actual,YTD,2020-06-30,66,68,Register of Wills,
Revenue,Total,607,0,2020,Actual,YTD,2020-06-30,607,36,Department of Revenue,Revenue
Sheriff,Total,385,0,2020,Actual,YTD,2020-06-30,385,70,Office of the Sheriff,Sheriff
Streets,Total,1926,0,2020,Actual,YTD,2020-06-30,1926,12,Streets Department,Streets
Water,Total,1989,0,2020,Actual,YTD,2020-06-30,1989,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2020,Actual,YTD,2020-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Police,General,803,6372,2020,Actual,YTD,2020-06-30,7175,11,Police Department,Police
Police,Other,11,153,2020,Actual,YTD,2020-06-30,164,11,Police Department,Police
Police,Total,814,6525,2020,Actual,YTD,2020-06-30,7339,11,Police Department,Police
Fire,General,126,2502,2020,Actual,YTD,2020-06-30,2628,13,Fire Department,Fire
Fire,Other,3,193,2020,Actual,YTD,2020-06-30,196,13,Fire Department,Fire
Fire,Total,129,2695,2020,Actual,YTD,2020-06-30,2824,13,Fire Department,Fire
District Attorney,General,516,29,2020,Actual,YTD,2020-06-30,545,69,District Attorney's Office,DAO
District Attorney,Other,74,8,2020,Actual,YTD,2020-06-30,82,69,District Attorney's Office,DAO
District Attorney,Total,590,37,2020,Actual,YTD,2020-06-30,627,69,District Attorney's Office,DAO
Atwater Kent Museum,General,0,0,2019,Actual,Full Year,2019-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,124,0,2019,Actual,Full Year,2019-06-30,124,61,City Controller's Office,
Board of Ethics,General,10,0,2019,Actual,Full Year,2019-06-30,10,45,Board of Ethics,
Board of Pensions,General,0,0,2019,Actual,Full Year,2019-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,11,0,2019,Actual,Full Year,2019-06-30,11,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,94,0,2019,Actual,Full Year,2019-06-30,94,73,City Commissioner's Office,City Commissioners
City Council,General,197,0,2019,Actual,Full Year,2019-06-30,197,01,City Council,
City Representative,General,8,0,2019,Actual,Full Year,2019-06-30,8,41,Office of the City Representative,City Rep
City Treasurer,General,16,0,2019,Actual,Full Year,2019-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2019,Actual,Full Year,2019-06-30,2,55,Civil Service Commission,
Commerce,General,48,0,2019,Actual,Full Year,2019-06-30,48,42,Office of the Director of Commerce,Commerce
Finance,General,116,0,2019,Actual,Full Year,2019-06-30,116,35,Office of the Director of Finance,Finance
First Judicial District,General,1842,0,2019,Actual,Full Year,2019-06-30,1842,84,First Judicial District,FJD
Fleet Management,General,286,0,2019,Actual,Full Year,2019-06-30,286,25,Office of Fleet Management,Fleet
Free Library,General,651,0,2019,Actual,Full Year,2019-06-30,651,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,General,32,0,2019,Actual,Full Year,2019-06-30,32,54,Commission on Human Relations,Human Relations
Human Services (1),General,396,0,2019,Actual,Full Year,2019-06-30,396,22,Department of Human Services,DHS
"Labor, Mayor's Office of",General,22,0,2019,Actual,Full Year,2019-06-30,22,03,Labor,
Law,General,128,0,2019,Actual,Full Year,2019-06-30,128,44,Law Department,Law
Licenses & Inspections,General,372,0,2019,Actual,Full Year,2019-06-30,372,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2019,Actual,Full Year,2019-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,2,0,2019,Actual,Full Year,2019-06-30,2,27,L&I: Board of Review,
Managing Director's Office,General,307,0,2019,Actual,Full Year,2019-06-30,307,10,Managing Director's Office,MDO
Mayor's Office,General,51,0,2019,Actual,Full Year,2019-06-30,51,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2019,Actual,Full Year,2019-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,11,0,2019,Actual,Full Year,2019-06-30,11,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,7,0,2019,Actual,Full Year,2019-06-30,7,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2019,Actual,Full Year,2019-06-30,16,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,General,56,0,2019,Actual,Full Year,2019-06-30,56,63,Board of Revision of Taxes,BRT
Office of Education,General,32,0,2019,Actual,Full Year,2019-06-30,32,66,Office of Children and Families,OCF
Office of Homeless Services,General,151,0,2019,Actual,Full Year,2019-06-30,151,24,Office of Homeless Services,OHS
Office of Human Resources,General,77,0,2019,Actual,Full Year,2019-06-30,77,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,277,0,2019,Actual,Full Year,2019-06-30,277,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,18,0,2019,Actual,Full Year,2019-06-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,General,196,0,2019,Actual,Full Year,2019-06-30,196,59,Office of Property Assessment,OPA
Office of Sustainability,General,9,0,2019,Actual,Full Year,2019-06-30,9,49,Office of Sustainability,Sustainability
Parks and Recreation,General,647,0,2019,Actual,Full Year,2019-06-30,647,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,56,0,2019,Actual,Full Year,2019-06-30,56,72,Department of Planning and Development,Planning & Development
Prisons,General,2130,0,2019,Actual,Full Year,2019-06-30,2130,23,Philadelphia Prison System,Prisons
Procurement,General,41,0,2019,Actual,Full Year,2019-06-30,41,38,Procurement Department,Procurement
Public Health,General,752,0,2019,Actual,Full Year,2019-06-30,752,14,Department of Public Health,Public Health
Public Property,General,135,0,2019,Actual,Full Year,2019-06-30,135,20,Department of Public Property,Public Property
Records,General,55,0,2019,Actual,Full Year,2019-06-30,55,31,Department of Records,Records
Register of Wills,General,70,0,2019,Actual,Full Year,2019-06-30,70,68,Register of Wills,
Revenue,General,405,0,2019,Actual,Full Year,2019-06-30,405,36,Department of Revenue,Revenue
Sheriff,General,355,0,2019,Actual,Full Year,2019-06-30,355,70,Office of the Sheriff,Sheriff
Streets,General,1736,0,2019,Actual,Full Year,2019-06-30,1736,12,Streets Department,Streets
Water,General,0,0,2019,Actual,Full Year,2019-06-30,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2019,Actual,Full Year,2019-06-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Other,0,0,2019,Actual,Full Year,2019-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2019,Actual,Full Year,2019-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2019,Actual,Full Year,2019-06-30,0,45,Board of Ethics,
Board of Pensions,Other,56,0,2019,Actual,Full Year,2019-06-30,56,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2019,Actual,Full Year,2019-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2019,Actual,Full Year,2019-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2019,Actual,Full Year,2019-06-30,0,01,City Council,
City Representative,Other,0,0,2019,Actual,Full Year,2019-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2019,Actual,Full Year,2019-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2019,Actual,Full Year,2019-06-30,0,55,Civil Service Commission,
Commerce,Other,788,0,2019,Actual,Full Year,2019-06-30,788,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2019,Actual,Full Year,2019-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,507,0,2019,Actual,Full Year,2019-06-30,507,84,First Judicial District,FJD
Fleet Management,Other,78,0,2019,Actual,Full Year,2019-06-30,78,25,Office of Fleet Management,Fleet
Free Library,Other,10,0,2019,Actual,Full Year,2019-06-30,10,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2019,Actual,Full Year,2019-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1139,0,2019,Actual,Full Year,2019-06-30,1139,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Other,0,0,2019,Actual,Full Year,2019-06-30,0,03,Labor,
Law,Other,52,0,2019,Actual,Full Year,2019-06-30,52,44,Law Department,Law
Licenses & Inspections,Other,8,0,2019,Actual,Full Year,2019-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2019,Actual,Full Year,2019-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2019,Actual,Full Year,2019-06-30,0,27,L&I: Board of Review,
Managing Director's Office,Other,68,0,2019,Actual,Full Year,2019-06-30,68,10,Managing Director's Office,MDO
Mayor's Office,Other,9,0,2019,Actual,Full Year,2019-06-30,9,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,23,0,2019,Actual,Full Year,2019-06-30,23,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2019,Actual,Full Year,2019-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2019,Actual,Full Year,2019-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,246,0,2019,Actual,Full Year,2019-06-30,246,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2019,Actual,Full Year,2019-06-30,0,63,Board of Revision of Taxes,BRT
Office of Education,Other,0,0,2019,Actual,Full Year,2019-06-30,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,23,0,2019,Actual,Full Year,2019-06-30,23,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2019,Actual,Full Year,2019-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,92,0,2019,Actual,Full Year,2019-06-30,92,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2019,Actual,Full Year,2019-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2019,Actual,Full Year,2019-06-30,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,2,0,2019,Actual,Full Year,2019-06-30,2,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,27,0,2019,Actual,Full Year,2019-06-30,27,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,53,0,2019,Actual,Full Year,2019-06-30,53,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2019,Actual,Full Year,2019-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2019,Actual,Full Year,2019-06-30,2,38,Procurement Department,Procurement
Public Health,Other,149,0,2019,Actual,Full Year,2019-06-30,149,14,Department of Public Health,Public Health
Public Property,Other,0,0,2019,Actual,Full Year,2019-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2019,Actual,Full Year,2019-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2019,Actual,Full Year,2019-06-30,0,68,Register of Wills,
Revenue,Other,206,0,2019,Actual,Full Year,2019-06-30,206,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2019,Actual,Full Year,2019-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2019,Actual,Full Year,2019-06-30,0,12,Streets Department,Streets
Water,Other,1891,0,2019,Actual,Full Year,2019-06-30,1891,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2019,Actual,Full Year,2019-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Total,0,0,2019,Actual,Full Year,2019-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,124,0,2019,Actual,Full Year,2019-06-30,124,61,City Controller's Office,
Board of Ethics,Total,10,0,2019,Actual,Full Year,2019-06-30,10,45,Board of Ethics,
Board of Pensions,Total,56,0,2019,Actual,Full Year,2019-06-30,56,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,11,0,2019,Actual,Full Year,2019-06-30,11,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,94,0,2019,Actual,Full Year,2019-06-30,94,73,City Commissioner's Office,City Commissioners
City Council,Total,197,0,2019,Actual,Full Year,2019-06-30,197,01,City Council,
City Representative,Total,8,0,2019,Actual,Full Year,2019-06-30,8,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2019,Actual,Full Year,2019-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2019,Actual,Full Year,2019-06-30,2,55,Civil Service Commission,
Commerce,Total,836,0,2019,Actual,Full Year,2019-06-30,836,42,Office of the Director of Commerce,Commerce
Finance,Total,116,0,2019,Actual,Full Year,2019-06-30,116,35,Office of the Director of Finance,Finance
