dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Parks and Recreation,General,574,0,2013,Actual,YTD,2012-12-31,574,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2140,0,2013,Actual,YTD,2012-12-31,2140,23,Philadelphia Prison System,Prisons
Procurement,General,45,0,2013,Actual,YTD,2012-12-31,45,38,Procurement Department,Procurement
Public Health,General,665,0,2013,Actual,YTD,2012-12-31,665,14,Department of Public Health,Public Health
Public Property,General,126,0,2013,Actual,YTD,2012-12-31,126,20,Department of Public Property,Public Property
Records,General,61,0,2013,Actual,YTD,2012-12-31,61,31,Department of Records,Records
Register of Wills,General,62,0,2013,Actual,YTD,2012-12-31,62,68,Register of Wills,
Revenue,General,271,0,2013,Actual,YTD,2012-12-31,271,36,Department of Revenue,Revenue
Sheriff,General,220,0,2013,Actual,YTD,2012-12-31,220,70,Office of the Sheriff,Sheriff
Streets,General,522,0,2013,Actual,YTD,2012-12-31,522,12,Streets Department,Streets
Streets - Sanitation,General,1127,0,2013,Actual,YTD,2012-12-31,1127,12S,Streets: Sanitation,
Water,General,0,0,2013,Actual,YTD,2012-12-31,0,28,Water Department,Water
Youth Commission,General,1,0,2013,Actual,YTD,2012-12-31,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2013,Actual,YTD,2012-12-31,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,0,0,2013,Actual,YTD,2012-12-31,0,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2013,Actual,YTD,2012-12-31,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2013,Actual,YTD,2012-12-31,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2013,Actual,YTD,2012-12-31,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2013,Actual,YTD,2012-12-31,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2013,Actual,YTD,2012-12-31,0,27,L&I: Board of Review,
Board of Pensions,Other,57,0,2013,Actual,YTD,2012-12-31,57,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2013,Actual,YTD,2012-12-31,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2013,Actual,YTD,2012-12-31,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2013,Actual,YTD,2012-12-31,0,01,City Council,
City Planning Commission,Other,3,0,2013,Actual,YTD,2012-12-31,3,51,City Planning Commission,
City Representative,Other,0,0,2013,Actual,YTD,2012-12-31,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2013,Actual,YTD,2012-12-31,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2013,Actual,YTD,2012-12-31,0,55,Civil Service Commission,
Commerce,Other,758,0,2013,Actual,YTD,2012-12-31,758,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2013,Actual,YTD,2012-12-31,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,471,0,2013,Actual,YTD,2012-12-31,471,84,First Judicial District,FJD
Fleet Management,Other,74,0,2013,Actual,YTD,2012-12-31,74,25,Office of Fleet Management,Fleet
Free Library,Other,28,0,2013,Actual,YTD,2012-12-31,28,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2013,Actual,YTD,2012-12-31,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2013,Actual,YTD,2012-12-31,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1278,0,2013,Actual,YTD,2012-12-31,1278,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2013,Actual,YTD,2012-12-31,0,03,Labor,
Law,Other,56,0,2013,Actual,YTD,2012-12-31,56,44,Law Department,Law
Licenses & Inspections,Other,13,0,2013,Actual,YTD,2012-12-31,13,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,15,0,2013,Actual,YTD,2012-12-31,15,10,Managing Director's Office,MDO
Mayor,Other,1,0,2013,Actual,YTD,2012-12-31,1,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2013,Actual,YTD,2012-12-31,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2013,Actual,YTD,2012-12-31,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,62,0,2013,Actual,YTD,2012-12-31,62,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,2,0,2013,Actual,YTD,2012-12-31,2,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2013,Actual,YTD,2012-12-31,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,223,0,2013,Actual,YTD,2012-12-31,223,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2013,Actual,YTD,2012-12-31,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,64,0,2013,Actual,YTD,2012-12-31,64,04,Office of Innovation and Technology,OIT
Office of Property Assessment,Other,0,0,2013,Actual,YTD,2012-12-31,0,59,Office of Property Assessment,OPA
Off.of Supportive Housing,Other,8,0,2013,Actual,YTD,2012-12-31,8,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,57,0,2013,Actual,YTD,2012-12-31,57,06,Office of Housing and Community Development,
Parks and Recreation,Other,22,0,2013,Actual,YTD,2012-12-31,22,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2013,Actual,YTD,2012-12-31,0,23,Philadelphia Prison System,Prisons
Procurement,Other,0,0,2013,Actual,YTD,2012-12-31,0,38,Procurement Department,Procurement
Public Health,Other,183,0,2013,Actual,YTD,2012-12-31,183,14,Department of Public Health,Public Health
Public Property,Other,0,0,2013,Actual,YTD,2012-12-31,0,20,Department of Public Property,Public Property
Records,Other,0,0,2013,Actual,YTD,2012-12-31,0,31,Department of Records,Records
Register of Wills,Other,0,0,2013,Actual,YTD,2012-12-31,0,68,Register of Wills,
Revenue,Other,241,0,2013,Actual,YTD,2012-12-31,241,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2013,Actual,YTD,2012-12-31,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2013,Actual,YTD,2012-12-31,0,12,Streets Department,Streets
Streets - Sanitation,Other,0,0,2013,Actual,YTD,2012-12-31,0,12S,Streets: Sanitation,
Water,Other,1650,0,2013,Actual,YTD,2012-12-31,1650,28,Water Department,Water
Youth Commission,Other,0,0,2013,Actual,YTD,2012-12-31,0,47,Youth Commission,
Zoning Board of Adjustment,Other,0,0,2013,Actual,YTD,2012-12-31,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2013,Actual,YTD,2012-12-31,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,4,0,2013,Actual,YTD,2012-12-31,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,112,0,2013,Actual,YTD,2012-12-31,112,61,City Controller's Office,
Board of Building Standards,Total,1,0,2013,Actual,YTD,2012-12-31,1,29,L&I: Board of Building and Standards,
Board of Ethics,Total,9,0,2013,Actual,YTD,2012-12-31,9,45,Board of Ethics,
Board of L & I Review,Total,2,0,2013,Actual,YTD,2012-12-31,2,27,L&I: Board of Review,
Board of Pensions,Total,57,0,2013,Actual,YTD,2012-12-31,57,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,9,0,2013,Actual,YTD,2012-12-31,9,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,89,0,2013,Actual,YTD,2012-12-31,89,73,City Commissioner's Office,City Commissioners
City Council,Total,175,0,2013,Actual,YTD,2012-12-31,175,01,City Council,
City Planning Commission,Total,36,0,2013,Actual,YTD,2012-12-31,36,51,City Planning Commission,
City Representative,Total,7,0,2013,Actual,YTD,2012-12-31,7,41,Office of the City Representative,City Rep
City Treasurer,Total,14,0,2013,Actual,YTD,2012-12-31,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2013,Actual,YTD,2012-12-31,2,55,Civil Service Commission,
Commerce,Total,782,0,2013,Actual,YTD,2012-12-31,782,42,Office of the Director of Commerce,Commerce
Finance,Total,153,0,2013,Actual,YTD,2012-12-31,153,35,Office of the Director of Finance,Finance
First Judicial District,Total,2428,0,2013,Actual,YTD,2012-12-31,2428,84,First Judicial District,FJD
Fleet Management,Total,345,0,2013,Actual,YTD,2012-12-31,345,25,Office of Fleet Management,Fleet
Free Library,Total,636,0,2013,Actual,YTD,2012-12-31,636,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,5,0,2013,Actual,YTD,2012-12-31,5,32,Historical Commission,
Human Relations Commission,Total,29,0,2013,Actual,YTD,2012-12-31,29,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1620,0,2013,Actual,YTD,2012-12-31,1620,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2013,Actual,YTD,2012-12-31,8,03,Labor,
Law,Total,193,0,2013,Actual,YTD,2012-12-31,193,44,Law Department,Law
Licenses & Inspections,Total,308,0,2013,Actual,YTD,2012-12-31,308,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,171,0,2013,Actual,YTD,2012-12-31,171,10,Managing Director's Office,MDO
Mayor,Total,33,0,2013,Actual,YTD,2012-12-31,33,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2013,Actual,YTD,2012-12-31,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Total,16,0,2013,Actual,YTD,2012-12-31,16,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Total,82,0,2013,Actual,YTD,2012-12-31,82,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,10,0,2013,Actual,YTD,2012-12-31,10,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,11,0,2013,Actual,YTD,2012-12-31,11,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,242,0,2013,Actual,YTD,2012-12-31,242,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Total,80,0,2013,Actual,YTD,2012-12-31,80,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,320,0,2013,Actual,YTD,2012-12-31,320,04,Office of Innovation and Technology,OIT
Office of Property Assessment,Total,168,0,2013,Actual,YTD,2012-12-31,168,59,Office of Property Assessment,OPA
Off.of Supportive Housing,Total,153,0,2013,Actual,YTD,2012-12-31,153,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,57,0,2013,Actual,YTD,2012-12-31,57,06,Office of Housing and Community Development,
Parks and Recreation,Total,596,0,2013,Actual,YTD,2012-12-31,596,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Total,2140,0,2013,Actual,YTD,2012-12-31,2140,23,Philadelphia Prison System,Prisons
Procurement,Total,45,0,2013,Actual,YTD,2012-12-31,45,38,Procurement Department,Procurement
Public Health,Total,848,0,2013,Actual,YTD,2012-12-31,848,14,Department of Public Health,Public Health
Public Property,Total,126,0,2013,Actual,YTD,2012-12-31,126,20,Department of Public Property,Public Property
Records,Total,61,0,2013,Actual,YTD,2012-12-31,61,31,Department of Records,Records
Register of Wills,Total,62,0,2013,Actual,YTD,2012-12-31,62,68,Register of Wills,
Revenue,Total,512,0,2013,Actual,YTD,2012-12-31,512,36,Department of Revenue,Revenue
Sheriff,Total,220,0,2013,Actual,YTD,2012-12-31,220,70,Office of the Sheriff,Sheriff
Streets,Total,522,0,2013,Actual,YTD,2012-12-31,522,12,Streets Department,Streets
Streets - Sanitation,Total,1127,0,2013,Actual,YTD,2012-12-31,1127,12S,Streets: Sanitation,
Water,Total,1650,0,2013,Actual,YTD,2012-12-31,1650,28,Water Department,Water
Youth Commission,Total,1,0,2013,Actual,YTD,2012-12-31,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2013,Actual,YTD,2012-12-31,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,0,0,2013,Actual,YTD,2012-12-31,0,57,Zoning Code Commission,
Police,General,814,6379,2013,Actual,YTD,2012-12-31,7193,11,Police Department,Police
Police,Other,11,153,2013,Actual,YTD,2012-12-31,164,11,Police Department,Police
Police,Total,825,6532,2013,Actual,YTD,2012-12-31,7357,11,Police Department,Police
Fire,General,2087,99,2013,Actual,YTD,2012-12-31,2186,13,Fire Department,Fire
Fire,Other,70,4,2013,Actual,YTD,2012-12-31,74,13,Fire Department,Fire
Fire,Total,2157,103,2013,Actual,YTD,2012-12-31,2260,13,Fire Department,Fire
District Attorney,General,417,17,2013,Actual,YTD,2012-12-31,434,69,District Attorney's Office,DAO
District Attorney,Other,102,8,2013,Actual,YTD,2012-12-31,110,69,District Attorney's Office,DAO
District Attorney,Total,519,25,2013,Actual,YTD,2012-12-31,544,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2012,Actual,Full Year,2012-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,111,0,2012,Actual,Full Year,2012-06-30,111,61,City Controller's Office,
Board of Building Standards,General,1,0,2012,Actual,Full Year,2012-06-30,1,29,L&I: Board of Building and Standards,
Board of Ethics,General,8,0,2012,Actual,Full Year,2012-06-30,8,45,Board of Ethics,
Board of L & I Review,General,2,0,2012,Actual,Full Year,2012-06-30,2,27,L&I: Board of Review,
Board of Pensions,General,0,0,2012,Actual,Full Year,2012-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,8,0,2012,Actual,Full Year,2012-06-30,8,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,91,0,2012,Actual,Full Year,2012-06-30,91,73,City Commissioner's Office,City Commissioners
City Council,General,175,0,2012,Actual,Full Year,2012-06-30,175,01,City Council,
City Planning Commission,General,34,0,2012,Actual,Full Year,2012-06-30,34,51,City Planning Commission,
City Representative,General,6,0,2012,Actual,Full Year,2012-06-30,6,41,Office of the City Representative,City Rep
City Treasurer,General,14,0,2012,Actual,Full Year,2012-06-30,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2012,Actual,Full Year,2012-06-30,2,55,Civil Service Commission,
Commerce,General,18,0,2012,Actual,Full Year,2012-06-30,18,42,Office of the Director of Commerce,Commerce
Finance,General,156,0,2012,Actual,Full Year,2012-06-30,156,35,Office of the Director of Finance,Finance
First Judicial District,General,1957,0,2012,Actual,Full Year,2012-06-30,1957,84,First Judicial District,FJD
Fleet Management,General,268,0,2012,Actual,Full Year,2012-06-30,268,25,Office of Fleet Management,Fleet
Free Library,General,608,0,2012,Actual,Full Year,2012-06-30,608,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,4,0,2012,Actual,Full Year,2012-06-30,4,32,Historical Commission,
Human Relations Commission,General,29,0,2012,Actual,Full Year,2012-06-30,29,54,Commission on Human Relations,Human Relations
Human Services (1),General,804,0,2012,Actual,Full Year,2012-06-30,804,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",General,8,0,2012,Actual,Full Year,2012-06-30,8,03,Labor,
Law,General,105,0,2012,Actual,Full Year,2012-06-30,105,44,Law Department,Law
Licenses & Inspections,General,298,0,2012,Actual,Full Year,2012-06-30,298,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,145,0,2012,Actual,Full Year,2012-06-30,145,10,Managing Director's Office,MDO
Mayor,General,33,0,2012,Actual,Full Year,2012-06-30,33,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,General,2,0,2012,Actual,Full Year,2012-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,General,17,0,2012,Actual,Full Year,2012-06-30,17,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2012,Actual,Full Year,2012-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,General,8,0,2012,Actual,Full Year,2012-06-30,8,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,11,0,2012,Actual,Full Year,2012-06-30,11,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,19,0,2012,Actual,Full Year,2012-06-30,19,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,General,80,0,2012,Actual,Full Year,2012-06-30,80,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,255,0,2012,Actual,Full Year,2012-06-30,255,04,Office of Innovation and Technology,OIT
Office of Property Assessment,General,157,0,2012,Actual,Full Year,2012-06-30,157,59,Office of Property Assessment,OPA
Off.of Supportive Housing,General,147,0,2012,Actual,Full Year,2012-06-30,147,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2012,Actual,Full Year,2012-06-30,0,06,Office of Housing and Community Development,
Parks and Recreation,General,574,0,2012,Actual,Full Year,2012-06-30,574,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2144,0,2012,Actual,Full Year,2012-06-30,2144,23,Philadelphia Prison System,Prisons
Procurement,General,45,0,2012,Actual,Full Year,2012-06-30,45,38,Procurement Department,Procurement
Public Health,General,669,0,2012,Actual,Full Year,2012-06-30,669,14,Department of Public Health,Public Health
Public Property,General,122,0,2012,Actual,Full Year,2012-06-30,122,20,Department of Public Property,Public Property
Records,General,64,0,2012,Actual,Full Year,2012-06-30,64,31,Department of Records,Records
Register of Wills,General,61,0,2012,Actual,Full Year,2012-06-30,61,68,Register of Wills,
Revenue,General,286,0,2012,Actual,Full Year,2012-06-30,286,36,Department of Revenue,Revenue
Sheriff,General,226,0,2012,Actual,Full Year,2012-06-30,226,70,Office of the Sheriff,Sheriff
Streets,General,525,0,2012,Actual,Full Year,2012-06-30,525,12,Streets Department,Streets
Streets - Sanitation,General,1157,0,2012,Actual,Full Year,2012-06-30,1157,12S,Streets: Sanitation,
Water,General,0,0,2012,Actual,Full Year,2012-06-30,0,28,Water Department,Water
Youth Commission,General,1,0,2012,Actual,Full Year,2012-06-30,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2012,Actual,Full Year,2012-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,0,0,2012,Actual,Full Year,2012-06-30,0,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2012,Actual,Full Year,2012-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2012,Actual,Full Year,2012-06-30,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2012,Actual,Full Year,2012-06-30,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2012,Actual,Full Year,2012-06-30,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2012,Actual,Full Year,2012-06-30,0,27,L&I: Board of Review,
Board of Pensions,Other,65,0,2012,Actual,Full Year,2012-06-30,65,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2012,Actual,Full Year,2012-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2012,Actual,Full Year,2012-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2012,Actual,Full Year,2012-06-30,0,01,City Council,
City Planning Commission,Other,3,0,2012,Actual,Full Year,2012-06-30,3,51,City Planning Commission,
City Representative,Other,0,0,2012,Actual,Full Year,2012-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2012,Actual,Full Year,2012-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,55,Civil Service Commission,
Commerce,Other,731,0,2012,Actual,Full Year,2012-06-30,731,42,Office of the Director of Commerce,Commerce
Finance,Other,3,0,2012,Actual,Full Year,2012-06-30,3,35,Office of the Director of Finance,Finance
First Judicial District,Other,503,0,2012,Actual,Full Year,2012-06-30,503,84,First Judicial District,FJD
Fleet Management,Other,66,0,2012,Actual,Full Year,2012-06-30,66,25,Office of Fleet Management,Fleet
Free Library,Other,63,0,2012,Actual,Full Year,2012-06-30,63,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,48,0,2012,Actual,Full Year,2012-06-30,48,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2012,Actual,Full Year,2012-06-30,0,03,Labor,
Law,Other,55,0,2012,Actual,Full Year,2012-06-30,55,44,Law Department,Law
Licenses & Inspections,Other,12,0,2012,Actual,Full Year,2012-06-30,12,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,17,0,2012,Actual,Full Year,2012-06-30,17,10,Managing Director's Office,MDO
Mayor,Other,4,0,2012,Actual,Full Year,2012-06-30,4,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2012,Actual,Full Year,2012-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2012,Actual,Full Year,2012-06-30,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,73,0,2012,Actual,Full Year,2012-06-30,73,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,2,0,2012,Actual,Full Year,2012-06-30,2,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2012,Actual,Full Year,2012-06-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,232,0,2012,Actual,Full Year,2012-06-30,232,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2012,Actual,Full Year,2012-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,67,0,2012,Actual,Full Year,2012-06-30,67,04,Office of Innovation and Technology,OIT
Office of Property Assessment,Other,0,0,2012,Actual,Full Year,2012-06-30,0,59,Office of Property Assessment,OPA
Off.of Supportive Housing,Other,44,0,2012,Actual,Full Year,2012-06-30,44,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,72,0,2012,Actual,Full Year,2012-06-30,72,06,Office of Housing and Community Development,
Parks and Recreation,Other,22,0,2012,Actual,Full Year,2012-06-30,22,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2012,Actual,Full Year,2012-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2012,Actual,Full Year,2012-06-30,2,38,Procurement Department,Procurement
Public Health,Other,224,0,2012,Actual,Full Year,2012-06-30,224,14,Department of Public Health,Public Health
Public Property,Other,0,0,2012,Actual,Full Year,2012-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2012,Actual,Full Year,2012-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2012,Actual,Full Year,2012-06-30,0,68,Register of Wills,
Revenue,Other,239,0,2012,Actual,Full Year,2012-06-30,239,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2012,Actual,Full Year,2012-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2012,Actual,Full Year,2012-06-30,0,12,Streets Department,Streets
Streets - Sanitation,Other,0,0,2012,Actual,Full Year,2012-06-30,0,12S,Streets: Sanitation,
Water,Other,1646,0,2012,Actual,Full Year,2012-06-30,1646,28,Water Department,Water
Youth Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,47,Youth Commission,
Zoning Board of Adjustment,Other,0,0,2012,Actual,Full Year,2012-06-30,0,30,Zoning Board of Adjustments,ZBA
