dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Human Relations Commission,Other,0,0,2020,Actual,YTD,2020-03-31,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1042,0,2020,Actual,YTD,2020-03-31,1042,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Other,0,0,2020,Actual,YTD,2020-03-31,0,03,Labor,
Law,Other,47,0,2020,Actual,YTD,2020-03-31,47,44,Law Department,Law
Licenses & Inspections,Other,8,0,2020,Actual,YTD,2020-03-31,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2020,Actual,YTD,2020-03-31,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2020,Actual,YTD,2020-03-31,0,27,L&I: Board of Review,
Managing Director's Office,Other,91,0,2020,Actual,YTD,2020-03-31,91,10,Managing Director's Office,MDO
Mayor's Office,Other,4,0,2020,Actual,YTD,2020-03-31,4,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,19,0,2020,Actual,YTD,2020-03-31,19,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2020,Actual,YTD,2020-03-31,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2020,Actual,YTD,2020-03-31,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,236,0,2020,Actual,YTD,2020-03-31,236,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2020,Actual,YTD,2020-03-31,0,63,Board of Revision of Taxes,BRT
Office of Education,Other,0,0,2020,Actual,YTD,2020-03-31,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,23,0,2020,Actual,YTD,2020-03-31,23,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2020,Actual,YTD,2020-03-31,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,88,0,2020,Actual,YTD,2020-03-31,88,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2020,Actual,YTD,2020-03-31,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2020,Actual,YTD,2020-03-31,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,1,0,2020,Actual,YTD,2020-03-31,1,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,24,0,2020,Actual,YTD,2020-03-31,24,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,54,0,2020,Actual,YTD,2020-03-31,54,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2020,Actual,YTD,2020-03-31,0,23,Philadelphia Prison System,Prisons
Procurement,Other,1,0,2020,Actual,YTD,2020-03-31,1,38,Procurement Department,Procurement
Public Health,Other,147,0,2020,Actual,YTD,2020-03-31,147,14,Department of Public Health,Public Health
Public Property,Other,0,0,2020,Actual,YTD,2020-03-31,0,20,Department of Public Property,Public Property
Records,Other,0,0,2020,Actual,YTD,2020-03-31,0,31,Department of Records,Records
Register of Wills,Other,0,0,2020,Actual,YTD,2020-03-31,0,68,Register of Wills,
Revenue,Other,205,0,2020,Actual,YTD,2020-03-31,205,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2020,Actual,YTD,2020-03-31,0,70,Office of the Sheriff,Sheriff
Streets,Other,1,0,2020,Actual,YTD,2020-03-31,1,12,Streets Department,Streets
Water,Other,1950,0,2020,Actual,YTD,2020-03-31,1950,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2020,Actual,YTD,2020-03-31,1,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Total,0,0,2020,Actual,YTD,2020-03-31,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,126,0,2020,Actual,YTD,2020-03-31,126,61,City Controller's Office,
Board of Ethics,Total,8,0,2020,Actual,YTD,2020-03-31,8,45,Board of Ethics,
Board of Pensions,Total,54,0,2020,Actual,YTD,2020-03-31,54,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,14,0,2020,Actual,YTD,2020-03-31,14,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,131,0,2020,Actual,YTD,2020-03-31,131,73,City Commissioner's Office,City Commissioners
City Council,Total,178,0,2020,Actual,YTD,2020-03-31,178,01,City Council,
City Representative,Total,9,0,2020,Actual,YTD,2020-03-31,9,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2020,Actual,YTD,2020-03-31,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2020,Actual,YTD,2020-03-31,2,55,Civil Service Commission,
Commerce,Total,866,0,2020,Actual,YTD,2020-03-31,866,42,Office of the Director of Commerce,Commerce
Finance,Total,121,0,2020,Actual,YTD,2020-03-31,121,35,Office of the Director of Finance,Finance
First Judicial District,Total,2319,0,2020,Actual,YTD,2020-03-31,2319,84,First Judicial District,FJD
Fleet Management,Total,364,0,2020,Actual,YTD,2020-03-31,364,25,Office of Fleet Management,Fleet
Free Library,Total,687,0,2020,Actual,YTD,2020-03-31,687,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Total,34,0,2020,Actual,YTD,2020-03-31,34,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1479,0,2020,Actual,YTD,2020-03-31,1479,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Total,21,0,2020,Actual,YTD,2020-03-31,21,03,Labor,
Law,Total,162,0,2020,Actual,YTD,2020-03-31,162,44,Law Department,Law
Licenses & Inspections,Total,396,0,2020,Actual,YTD,2020-03-31,396,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2020,Actual,YTD,2020-03-31,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2020,Actual,YTD,2020-03-31,2,27,L&I: Board of Review,
Managing Director's Office,Total,433,0,2020,Actual,YTD,2020-03-31,433,10,Managing Director's Office,MDO
Mayor's Office,Total,68,0,2020,Actual,YTD,2020-03-31,68,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,19,0,2020,Actual,YTD,2020-03-31,19,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,10,0,2020,Actual,YTD,2020-03-31,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,8,0,2020,Actual,YTD,2020-03-31,8,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,257,0,2020,Actual,YTD,2020-03-31,257,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Total,58,0,2020,Actual,YTD,2020-03-31,58,63,Board of Revision of Taxes,BRT
Office of Education,Total,40,0,2020,Actual,YTD,2020-03-31,40,66,Office of Children and Families,OCF
Office of Homeless Services,Total,176,0,2020,Actual,YTD,2020-03-31,176,24,Office of Homeless Services,OHS
Office of Human Resources,Total,80,0,2020,Actual,YTD,2020-03-31,80,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,387,0,2020,Actual,YTD,2020-03-31,387,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,17,0,2020,Actual,YTD,2020-03-31,17,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,194,0,2020,Actual,YTD,2020-03-31,194,59,Office of Property Assessment,OPA
Office of Sustainability,Total,8,0,2020,Actual,YTD,2020-03-31,8,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,665,0,2020,Actual,YTD,2020-03-31,665,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,110,0,2020,Actual,YTD,2020-03-31,110,72,Department of Planning and Development,Planning & Development
Prisons,Total,2032,0,2020,Actual,YTD,2020-03-31,2032,23,Philadelphia Prison System,Prisons
Procurement,Total,44,0,2020,Actual,YTD,2020-03-31,44,38,Procurement Department,Procurement
Public Health,Total,900,0,2020,Actual,YTD,2020-03-31,900,14,Department of Public Health,Public Health
Public Property,Total,120,0,2020,Actual,YTD,2020-03-31,120,20,Department of Public Property,Public Property
Records,Total,53,0,2020,Actual,YTD,2020-03-31,53,31,Department of Records,Records
Register of Wills,Total,68,0,2020,Actual,YTD,2020-03-31,68,68,Register of Wills,
Revenue,Total,614,0,2020,Actual,YTD,2020-03-31,614,36,Department of Revenue,Revenue
Sheriff,Total,378,0,2020,Actual,YTD,2020-03-31,378,70,Office of the Sheriff,Sheriff
Streets,Total,1930,0,2020,Actual,YTD,2020-03-31,1930,12,Streets Department,Streets
Water,Total,1950,0,2020,Actual,YTD,2020-03-31,1950,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2020,Actual,YTD,2020-03-31,1,67,"Water, Sewer, and Stormwater Rate Board",
Police,General,821,6408,2020,Actual,YTD,2020-03-31,7229,11,Police Department,Police
Police,Other,11,154,2020,Actual,YTD,2020-03-31,165,11,Police Department,Police
Police,Total,832,6562,2020,Actual,YTD,2020-03-31,7394,11,Police Department,Police
Fire,General,117,2512,2020,Actual,YTD,2020-03-31,2629,13,Fire Department,Fire
Fire,Other,2,198,2020,Actual,YTD,2020-03-31,200,13,Fire Department,Fire
Fire,Total,119,2710,2020,Actual,YTD,2020-03-31,2829,13,Fire Department,Fire
District Attorney,General,516,35,2020,Actual,YTD,2020-03-31,551,69,District Attorney's Office,DAO
District Attorney,Other,69,9,2020,Actual,YTD,2020-03-31,78,69,District Attorney's Office,DAO
District Attorney,Total,585,44,2020,Actual,YTD,2020-03-31,629,69,District Attorney's Office,DAO
Atwater Kent Museum,General,0,0,2019,Actual,Full Year,2019-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,124,0,2019,Actual,Full Year,2019-06-30,124,61,City Controller's Office,
Board of Ethics,General,10,0,2019,Actual,Full Year,2019-06-30,10,45,Board of Ethics,
Board of Pensions,General,0,0,2019,Actual,Full Year,2019-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,11,0,2019,Actual,Full Year,2019-06-30,11,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,94,0,2019,Actual,Full Year,2019-06-30,94,73,City Commissioner's Office,City Commissioners
City Council,General,197,0,2019,Actual,Full Year,2019-06-30,197,01,City Council,
City Representative,General,8,0,2019,Actual,Full Year,2019-06-30,8,41,Office of the City Representative,City Rep
City Treasurer,General,16,0,2019,Actual,Full Year,2019-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2019,Actual,Full Year,2019-06-30,2,55,Civil Service Commission,
Commerce,General,48,0,2019,Actual,Full Year,2019-06-30,48,42,Office of the Director of Commerce,Commerce
Finance,General,116,0,2019,Actual,Full Year,2019-06-30,116,35,Office of the Director of Finance,Finance
First Judicial District,General,1842,0,2019,Actual,Full Year,2019-06-30,1842,84,First Judicial District,FJD
Fleet Management,General,286,0,2019,Actual,Full Year,2019-06-30,286,25,Office of Fleet Management,Fleet
Free Library,General,651,0,2019,Actual,Full Year,2019-06-30,651,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,General,32,0,2019,Actual,Full Year,2019-06-30,32,54,Commission on Human Relations,Human Relations
Human Services (1),General,396,0,2019,Actual,Full Year,2019-06-30,396,22,Department of Human Services,DHS
"Labor, Mayor's Office of",General,22,0,2019,Actual,Full Year,2019-06-30,22,03,Labor,
Law,General,128,0,2019,Actual,Full Year,2019-06-30,128,44,Law Department,Law
Licenses & Inspections,General,372,0,2019,Actual,Full Year,2019-06-30,372,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2019,Actual,Full Year,2019-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,2,0,2019,Actual,Full Year,2019-06-30,2,27,L&I: Board of Review,
Managing Director's Office,General,307,0,2019,Actual,Full Year,2019-06-30,307,10,Managing Director's Office,MDO
Mayor's Office,General,51,0,2019,Actual,Full Year,2019-06-30,51,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2019,Actual,Full Year,2019-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,11,0,2019,Actual,Full Year,2019-06-30,11,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,7,0,2019,Actual,Full Year,2019-06-30,7,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2019,Actual,Full Year,2019-06-30,16,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,General,56,0,2019,Actual,Full Year,2019-06-30,56,63,Board of Revision of Taxes,BRT
Office of Education,General,32,0,2019,Actual,Full Year,2019-06-30,32,66,Office of Children and Families,OCF
Office of Homeless Services,General,151,0,2019,Actual,Full Year,2019-06-30,151,24,Office of Homeless Services,OHS
Office of Human Resources,General,77,0,2019,Actual,Full Year,2019-06-30,77,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,277,0,2019,Actual,Full Year,2019-06-30,277,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,18,0,2019,Actual,Full Year,2019-06-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,General,196,0,2019,Actual,Full Year,2019-06-30,196,59,Office of Property Assessment,OPA
Office of Sustainability,General,9,0,2019,Actual,Full Year,2019-06-30,9,49,Office of Sustainability,Sustainability
Parks and Recreation,General,647,0,2019,Actual,Full Year,2019-06-30,647,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,56,0,2019,Actual,Full Year,2019-06-30,56,72,Department of Planning and Development,Planning & Development
Prisons,General,2130,0,2019,Actual,Full Year,2019-06-30,2130,23,Philadelphia Prison System,Prisons
Procurement,General,41,0,2019,Actual,Full Year,2019-06-30,41,38,Procurement Department,Procurement
Public Health,General,752,0,2019,Actual,Full Year,2019-06-30,752,14,Department of Public Health,Public Health
Public Property,General,135,0,2019,Actual,Full Year,2019-06-30,135,20,Department of Public Property,Public Property
Records,General,55,0,2019,Actual,Full Year,2019-06-30,55,31,Department of Records,Records
Register of Wills,General,70,0,2019,Actual,Full Year,2019-06-30,70,68,Register of Wills,
Revenue,General,405,0,2019,Actual,Full Year,2019-06-30,405,36,Department of Revenue,Revenue
Sheriff,General,355,0,2019,Actual,Full Year,2019-06-30,355,70,Office of the Sheriff,Sheriff
Streets,General,1736,0,2019,Actual,Full Year,2019-06-30,1736,12,Streets Department,Streets
Water,General,0,0,2019,Actual,Full Year,2019-06-30,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2019,Actual,Full Year,2019-06-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Other,0,0,2019,Actual,Full Year,2019-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2019,Actual,Full Year,2019-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2019,Actual,Full Year,2019-06-30,0,45,Board of Ethics,
Board of Pensions,Other,56,0,2019,Actual,Full Year,2019-06-30,56,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2019,Actual,Full Year,2019-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2019,Actual,Full Year,2019-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2019,Actual,Full Year,2019-06-30,0,01,City Council,
City Representative,Other,0,0,2019,Actual,Full Year,2019-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2019,Actual,Full Year,2019-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2019,Actual,Full Year,2019-06-30,0,55,Civil Service Commission,
Commerce,Other,788,0,2019,Actual,Full Year,2019-06-30,788,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2019,Actual,Full Year,2019-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,507,0,2019,Actual,Full Year,2019-06-30,507,84,First Judicial District,FJD
Fleet Management,Other,78,0,2019,Actual,Full Year,2019-06-30,78,25,Office of Fleet Management,Fleet
Free Library,Other,10,0,2019,Actual,Full Year,2019-06-30,10,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2019,Actual,Full Year,2019-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1139,0,2019,Actual,Full Year,2019-06-30,1139,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Other,0,0,2019,Actual,Full Year,2019-06-30,0,03,Labor,
Law,Other,52,0,2019,Actual,Full Year,2019-06-30,52,44,Law Department,Law
Licenses & Inspections,Other,8,0,2019,Actual,Full Year,2019-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2019,Actual,Full Year,2019-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2019,Actual,Full Year,2019-06-30,0,27,L&I: Board of Review,
Managing Director's Office,Other,68,0,2019,Actual,Full Year,2019-06-30,68,10,Managing Director's Office,MDO
Mayor's Office,Other,9,0,2019,Actual,Full Year,2019-06-30,9,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,23,0,2019,Actual,Full Year,2019-06-30,23,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2019,Actual,Full Year,2019-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2019,Actual,Full Year,2019-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,246,0,2019,Actual,Full Year,2019-06-30,246,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2019,Actual,Full Year,2019-06-30,0,63,Board of Revision of Taxes,BRT
Office of Education,Other,0,0,2019,Actual,Full Year,2019-06-30,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,23,0,2019,Actual,Full Year,2019-06-30,23,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2019,Actual,Full Year,2019-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,92,0,2019,Actual,Full Year,2019-06-30,92,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2019,Actual,Full Year,2019-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2019,Actual,Full Year,2019-06-30,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,2,0,2019,Actual,Full Year,2019-06-30,2,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,27,0,2019,Actual,Full Year,2019-06-30,27,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,53,0,2019,Actual,Full Year,2019-06-30,53,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2019,Actual,Full Year,2019-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2019,Actual,Full Year,2019-06-30,2,38,Procurement Department,Procurement
Public Health,Other,149,0,2019,Actual,Full Year,2019-06-30,149,14,Department of Public Health,Public Health
Public Property,Other,0,0,2019,Actual,Full Year,2019-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2019,Actual,Full Year,2019-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2019,Actual,Full Year,2019-06-30,0,68,Register of Wills,
Revenue,Other,206,0,2019,Actual,Full Year,2019-06-30,206,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2019,Actual,Full Year,2019-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2019,Actual,Full Year,2019-06-30,0,12,Streets Department,Streets
Water,Other,1891,0,2019,Actual,Full Year,2019-06-30,1891,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2019,Actual,Full Year,2019-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Atwater Kent Museum,Total,0,0,2019,Actual,Full Year,2019-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,124,0,2019,Actual,Full Year,2019-06-30,124,61,City Controller's Office,
Board of Ethics,Total,10,0,2019,Actual,Full Year,2019-06-30,10,45,Board of Ethics,
Board of Pensions,Total,56,0,2019,Actual,Full Year,2019-06-30,56,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,11,0,2019,Actual,Full Year,2019-06-30,11,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,94,0,2019,Actual,Full Year,2019-06-30,94,73,City Commissioner's Office,City Commissioners
City Council,Total,197,0,2019,Actual,Full Year,2019-06-30,197,01,City Council,
City Representative,Total,8,0,2019,Actual,Full Year,2019-06-30,8,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2019,Actual,Full Year,2019-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2019,Actual,Full Year,2019-06-30,2,55,Civil Service Commission,
Commerce,Total,836,0,2019,Actual,Full Year,2019-06-30,836,42,Office of the Director of Commerce,Commerce
Finance,Total,116,0,2019,Actual,Full Year,2019-06-30,116,35,Office of the Director of Finance,Finance
