dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Office of Arts and Culture,General,0,0,2022,Actual,YTD,2021-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,General,27,0,2022,Actual,YTD,2021-09-30,27,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,General,60,0,2022,Actual,YTD,2021-09-30,60,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,General,3,0,2022,Actual,YTD,2021-09-30,3,66,Office of Children and Families,OCF
Office of Homeless Services,General,146,0,2022,Actual,YTD,2021-09-30,146,24,Office of Homeless Services,OHS
Office of Human Resources,General,72,0,2022,Actual,YTD,2021-09-30,72,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,311,0,2022,Actual,YTD,2021-09-30,311,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,17,0,2022,Actual,YTD,2021-09-30,17,48,Office of the Inspector General,OIG
Office of Property Assessment,General,186,0,2022,Actual,YTD,2021-09-30,186,59,Office of Property Assessment,OPA
Office of Sustainability,General,11,0,2022,Actual,YTD,2021-09-30,11,49,Office of Sustainability,Sustainability
Parks and Recreation,General,626,0,2022,Actual,YTD,2021-09-30,626,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,54,0,2022,Actual,YTD,2021-09-30,54,72,Department of Planning and Development,Planning & Development
Prisons,General,1572,0,2022,Actual,YTD,2021-09-30,1572,23,Philadelphia Prison System,Prisons
Procurement,General,36,0,2022,Actual,YTD,2021-09-30,36,38,Procurement Department,Procurement
Public Health,General,702,0,2022,Actual,YTD,2021-09-30,702,14,Department of Public Health,Public Health
Public Property,General,144,0,2022,Actual,YTD,2021-09-30,144,20,Department of Public Property,Public Property
Records,General,50,0,2022,Actual,YTD,2021-09-30,50,31,Department of Records,Records
Register of Wills,General,66,0,2022,Actual,YTD,2021-09-30,66,68,Register of Wills,
Revenue,General,348,0,2022,Actual,YTD,2021-09-30,348,36,Department of Revenue,Revenue
Sheriff,General,360,0,2022,Actual,YTD,2021-09-30,360,70,Office of the Sheriff,Sheriff
Streets,General,2025,0,2022,Actual,YTD,2021-09-30,2025,12,Streets Department,Streets
Water,General,0,0,2022,Actual,YTD,2021-09-30,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2022,Actual,YTD,2021-09-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Other,0,0,2022,Actual,YTD,2021-09-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2022,Actual,YTD,2021-09-30,0,45,Board of Ethics,
Board of Pensions,Other,58,0,2022,Actual,YTD,2021-09-30,58,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2022,Actual,YTD,2021-09-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2022,Actual,YTD,2021-09-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2022,Actual,YTD,2021-09-30,0,01,City Council,
City Representative,Other,0,0,2022,Actual,YTD,2021-09-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2022,Actual,YTD,2021-09-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2022,Actual,YTD,2021-09-30,0,55,Civil Service Commission,
Commerce,Other,658,0,2022,Actual,YTD,2021-09-30,658,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2022,Actual,YTD,2021-09-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,442,0,2022,Actual,YTD,2021-09-30,442,84,First Judicial District,FJD
Fleet Management,Other,65,0,2022,Actual,YTD,2021-09-30,65,25,Office of Fleet Management,Fleet
Free Library,Other,10,0,2022,Actual,YTD,2021-09-30,10,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2022,Actual,YTD,2021-09-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1001,0,2022,Actual,YTD,2021-09-30,1001,22,Department of Human Services,DHS
Labor,Other,0,0,2022,Actual,YTD,2021-09-30,0,03,Labor,
Law,Other,57,0,2022,Actual,YTD,2021-09-30,57,44,Law Department,Law
Licenses & Inspections,Other,8,0,2022,Actual,YTD,2021-09-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2022,Actual,YTD,2021-09-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2022,Actual,YTD,2021-09-30,0,27,L&I: Board of Review,
Managing Director's Office,Other,117,0,2022,Actual,YTD,2021-09-30,117,10,Managing Director's Office,MDO
Mayor's Office,Other,2,0,2022,Actual,YTD,2021-09-30,2,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,29,0,2022,Actual,YTD,2021-09-30,29,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2022,Actual,YTD,2021-09-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2022,Actual,YTD,2021-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Other,233,0,2022,Actual,YTD,2021-09-30,233,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2022,Actual,YTD,2021-09-30,0,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Other,0,0,2022,Actual,YTD,2021-09-30,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,23,0,2022,Actual,YTD,2021-09-30,23,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2022,Actual,YTD,2021-09-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,101,0,2022,Actual,YTD,2021-09-30,101,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2022,Actual,YTD,2021-09-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2022,Actual,YTD,2021-09-30,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,2,0,2022,Actual,YTD,2021-09-30,2,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,26,0,2022,Actual,YTD,2021-09-30,26,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,50,0,2022,Actual,YTD,2021-09-30,50,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2022,Actual,YTD,2021-09-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2022,Actual,YTD,2021-09-30,2,38,Procurement Department,Procurement
Public Health,Other,172,0,2022,Actual,YTD,2021-09-30,172,14,Department of Public Health,Public Health
Public Property,Other,0,0,2022,Actual,YTD,2021-09-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2022,Actual,YTD,2021-09-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2022,Actual,YTD,2021-09-30,0,68,Register of Wills,
Revenue,Other,172,0,2022,Actual,YTD,2021-09-30,172,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2022,Actual,YTD,2021-09-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2022,Actual,YTD,2021-09-30,0,12,Streets Department,Streets
Water,Other,1914,0,2022,Actual,YTD,2021-09-30,1914,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2022,Actual,YTD,2021-09-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Total,116,0,2022,Actual,YTD,2021-09-30,116,61,City Controller's Office,
Board of Ethics,Total,9,0,2022,Actual,YTD,2021-09-30,9,45,Board of Ethics,
Board of Pensions,Total,58,0,2022,Actual,YTD,2021-09-30,58,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,14,0,2022,Actual,YTD,2021-09-30,14,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,132,0,2022,Actual,YTD,2021-09-30,132,73,City Commissioner's Office,City Commissioners
City Council,Total,179,0,2022,Actual,YTD,2021-09-30,179,01,City Council,
City Representative,Total,0,0,2022,Actual,YTD,2021-09-30,0,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2022,Actual,YTD,2021-09-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2022,Actual,YTD,2021-09-30,2,55,Civil Service Commission,
Commerce,Total,690,0,2022,Actual,YTD,2021-09-30,690,42,Office of the Director of Commerce,Commerce
Finance,Total,117,0,2022,Actual,YTD,2021-09-30,117,35,Office of the Director of Finance,Finance
First Judicial District,Total,2183,0,2022,Actual,YTD,2021-09-30,2183,84,First Judicial District,FJD
Fleet Management,Total,331,0,2022,Actual,YTD,2021-09-30,331,25,Office of Fleet Management,Fleet
Free Library,Total,646,0,2022,Actual,YTD,2021-09-30,646,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Total,31,0,2022,Actual,YTD,2021-09-30,31,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1493,0,2022,Actual,YTD,2021-09-30,1493,22,Department of Human Services,DHS
Labor,Total,26,0,2022,Actual,YTD,2021-09-30,26,03,Labor,
Law,Total,225,0,2022,Actual,YTD,2021-09-30,225,44,Law Department,Law
Licenses & Inspections,Total,367,0,2022,Actual,YTD,2021-09-30,367,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2022,Actual,YTD,2021-09-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2022,Actual,YTD,2021-09-30,2,27,L&I: Board of Review,
Managing Director's Office,Total,407,0,2022,Actual,YTD,2021-09-30,407,10,Managing Director's Office,MDO
Mayor's Office,Total,61,0,2022,Actual,YTD,2021-09-30,61,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Total,29,0,2022,Actual,YTD,2021-09-30,29,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,8,0,2022,Actual,YTD,2021-09-30,8,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,0,0,2022,Actual,YTD,2021-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Total,260,0,2022,Actual,YTD,2021-09-30,260,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Total,60,0,2022,Actual,YTD,2021-09-30,60,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Total,3,0,2022,Actual,YTD,2021-09-30,3,66,Office of Children and Families,OCF
Office of Homeless Services,Total,169,0,2022,Actual,YTD,2021-09-30,169,24,Office of Homeless Services,OHS
Office of Human Resources,Total,72,0,2022,Actual,YTD,2021-09-30,72,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,412,0,2022,Actual,YTD,2021-09-30,412,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,17,0,2022,Actual,YTD,2021-09-30,17,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,186,0,2022,Actual,YTD,2021-09-30,186,59,Office of Property Assessment,OPA
Office of Sustainability,Total,13,0,2022,Actual,YTD,2021-09-30,13,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,652,0,2022,Actual,YTD,2021-09-30,652,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,104,0,2022,Actual,YTD,2021-09-30,104,72,Department of Planning and Development,Planning & Development
Prisons,Total,1572,0,2022,Actual,YTD,2021-09-30,1572,23,Philadelphia Prison System,Prisons
Procurement,Total,38,0,2022,Actual,YTD,2021-09-30,38,38,Procurement Department,Procurement
Public Health,Total,874,0,2022,Actual,YTD,2021-09-30,874,14,Department of Public Health,Public Health
Public Property,Total,144,0,2022,Actual,YTD,2021-09-30,144,20,Department of Public Property,Public Property
Records,Total,50,0,2022,Actual,YTD,2021-09-30,50,31,Department of Records,Records
Register of Wills,Total,66,0,2022,Actual,YTD,2021-09-30,66,68,Register of Wills,
Revenue,Total,520,0,2022,Actual,YTD,2021-09-30,520,36,Department of Revenue,Revenue
Sheriff,Total,360,0,2022,Actual,YTD,2021-09-30,360,70,Office of the Sheriff,Sheriff
Streets,Total,2025,0,2022,Actual,YTD,2021-09-30,2025,12,Streets Department,Streets
Water,Total,1914,0,2022,Actual,YTD,2021-09-30,1914,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2022,Actual,YTD,2021-09-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Police,General,806,6013,2022,Actual,YTD,2021-09-30,6819,11,Police Department,Police
Police,Other,11,135,2022,Actual,YTD,2021-09-30,146,11,Police Department,Police
Police,Total,817,6148,2022,Actual,YTD,2021-09-30,6965,11,Police Department,Police
Fire,General,110,2543,2022,Actual,YTD,2021-09-30,2653,13,Fire Department,Fire
Fire,Other,1,76,2022,Actual,YTD,2021-09-30,77,13,Fire Department,Fire
Fire,Total,111,2619,2022,Actual,YTD,2021-09-30,2730,13,Fire Department,Fire
District Attorney,General,528,36,2022,Actual,YTD,2021-09-30,564,69,District Attorney's Office,DAO
District Attorney,Other,89,6,2022,Actual,YTD,2021-09-30,95,69,District Attorney's Office,DAO
District Attorney,Total,617,42,2022,Actual,YTD,2021-09-30,659,69,District Attorney's Office,DAO
Auditing (City Controller's Office),General,118,0,2021,Actual,Full Year,2021-06-30,118,61,City Controller's Office,
Board of Ethics,General,9,0,2021,Actual,Full Year,2021-06-30,9,45,Board of Ethics,
Board of Pensions,General,0,0,2021,Actual,Full Year,2021-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,15,0,2021,Actual,Full Year,2021-06-30,15,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,137,0,2021,Actual,Full Year,2021-06-30,137,73,City Commissioner's Office,City Commissioners
City Council,General,182,0,2021,Actual,Full Year,2021-06-30,182,01,City Council,
City Representative,General,0,0,2021,Actual,Full Year,2021-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,General,16,0,2021,Actual,Full Year,2021-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,1,0,2021,Actual,Full Year,2021-06-30,1,55,Civil Service Commission,
Commerce,General,37,0,2021,Actual,Full Year,2021-06-30,37,42,Office of the Director of Commerce,Commerce
Finance,General,119,0,2021,Actual,Full Year,2021-06-30,119,35,Office of the Director of Finance,Finance
First Judicial District,General,1773,0,2021,Actual,Full Year,2021-06-30,1773,84,First Judicial District,FJD
Fleet Management,General,268,0,2021,Actual,Full Year,2021-06-30,268,25,Office of Fleet Management,Fleet
Free Library,General,634,0,2021,Actual,Full Year,2021-06-30,634,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,General,32,0,2021,Actual,Full Year,2021-06-30,32,54,Commission on Human Relations,Human Relations
Human Services (1),General,492,0,2021,Actual,Full Year,2021-06-30,492,22,Department of Human Services,DHS
Labor,General,26,0,2021,Actual,Full Year,2021-06-30,26,03,Labor,
Law,General,127,0,2021,Actual,Full Year,2021-06-30,127,44,Law Department,Law
Licenses & Inspections,General,372,0,2021,Actual,Full Year,2021-06-30,372,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2021,Actual,Full Year,2021-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,1,0,2021,Actual,Full Year,2021-06-30,1,27,L&I: Board of Review,
Managing Director's Office,General,290,0,2021,Actual,Full Year,2021-06-30,290,10,Managing Director's Office,MDO
Mayor's Office,General,61,0,2021,Actual,Full Year,2021-06-30,61,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,General,0,0,2021,Actual,Full Year,2021-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,8,0,2021,Actual,Full Year,2021-06-30,8,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,0,0,2021,Actual,Full Year,2021-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,General,23,0,2021,Actual,Full Year,2021-06-30,23,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,General,59,0,2021,Actual,Full Year,2021-06-30,59,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,General,3,0,2021,Actual,Full Year,2021-06-30,3,66,Office of Children and Families,OCF
Office of Homeless Services,General,127,0,2021,Actual,Full Year,2021-06-30,127,24,Office of Homeless Services,OHS
Office of Human Resources,General,75,0,2021,Actual,Full Year,2021-06-30,75,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,313,0,2021,Actual,Full Year,2021-06-30,313,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,18,0,2021,Actual,Full Year,2021-06-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,General,190,0,2021,Actual,Full Year,2021-06-30,190,59,Office of Property Assessment,OPA
Office of Sustainability,General,8,0,2021,Actual,Full Year,2021-06-30,8,49,Office of Sustainability,Sustainability
Parks and Recreation,General,644,0,2021,Actual,Full Year,2021-06-30,644,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,55,0,2021,Actual,Full Year,2021-06-30,55,72,Department of Planning and Development,Planning & Development
Prisons,General,1620,0,2021,Actual,Full Year,2021-06-30,1620,23,Philadelphia Prison System,Prisons
Procurement,General,35,0,2021,Actual,Full Year,2021-06-30,35,38,Procurement Department,Procurement
Public Health,General,716,0,2021,Actual,Full Year,2021-06-30,716,14,Department of Public Health,Public Health
Public Property,General,142,0,2021,Actual,Full Year,2021-06-30,142,20,Department of Public Property,Public Property
Records,General,51,0,2021,Actual,Full Year,2021-06-30,51,31,Department of Records,Records
Register of Wills,General,70,0,2021,Actual,Full Year,2021-06-30,70,68,Register of Wills,
Revenue,General,386,0,2021,Actual,Full Year,2021-06-30,386,36,Department of Revenue,Revenue
Sheriff,General,367,0,2021,Actual,Full Year,2021-06-30,367,70,Office of the Sheriff,Sheriff
Streets,General,1941,0,2021,Actual,Full Year,2021-06-30,1941,12,Streets Department,Streets
Water,General,0,0,2021,Actual,Full Year,2021-06-30,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2021,Actual,Full Year,2021-06-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Other,0,0,2021,Actual,Full Year,2021-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2021,Actual,Full Year,2021-06-30,0,45,Board of Ethics,
Board of Pensions,Other,55,0,2021,Actual,Full Year,2021-06-30,55,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2021,Actual,Full Year,2021-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2021,Actual,Full Year,2021-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2021,Actual,Full Year,2021-06-30,0,01,City Council,
City Representative,Other,0,0,2021,Actual,Full Year,2021-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2021,Actual,Full Year,2021-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2021,Actual,Full Year,2021-06-30,0,55,Civil Service Commission,
Commerce,Other,730,0,2021,Actual,Full Year,2021-06-30,730,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2021,Actual,Full Year,2021-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,452,0,2021,Actual,Full Year,2021-06-30,452,84,First Judicial District,FJD
Fleet Management,Other,67,0,2021,Actual,Full Year,2021-06-30,67,25,Office of Fleet Management,Fleet
Free Library,Other,11,0,2021,Actual,Full Year,2021-06-30,11,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2021,Actual,Full Year,2021-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,972,0,2021,Actual,Full Year,2021-06-30,972,22,Department of Human Services,DHS
Labor,Other,0,0,2021,Actual,Full Year,2021-06-30,0,03,Labor,
Law,Other,48,0,2021,Actual,Full Year,2021-06-30,48,44,Law Department,Law
Licenses & Inspections,Other,8,0,2021,Actual,Full Year,2021-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2021,Actual,Full Year,2021-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2021,Actual,Full Year,2021-06-30,0,27,L&I: Board of Review,
Managing Director's Office,Other,125,0,2021,Actual,Full Year,2021-06-30,125,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2021,Actual,Full Year,2021-06-30,3,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,29,0,2021,Actual,Full Year,2021-06-30,29,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2021,Actual,Full Year,2021-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2021,Actual,Full Year,2021-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Other,230,0,2021,Actual,Full Year,2021-06-30,230,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2021,Actual,Full Year,2021-06-30,0,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Other,0,0,2021,Actual,Full Year,2021-06-30,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,43,0,2021,Actual,Full Year,2021-06-30,43,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2021,Actual,Full Year,2021-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,102,0,2021,Actual,Full Year,2021-06-30,102,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2021,Actual,Full Year,2021-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2021,Actual,Full Year,2021-06-30,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,2,0,2021,Actual,Full Year,2021-06-30,2,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,26,0,2021,Actual,Full Year,2021-06-30,26,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,51,0,2021,Actual,Full Year,2021-06-30,51,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2021,Actual,Full Year,2021-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2021,Actual,Full Year,2021-06-30,2,38,Procurement Department,Procurement
Public Health,Other,182,0,2021,Actual,Full Year,2021-06-30,182,14,Department of Public Health,Public Health
Public Property,Other,0,0,2021,Actual,Full Year,2021-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2021,Actual,Full Year,2021-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2021,Actual,Full Year,2021-06-30,0,68,Register of Wills,
Revenue,Other,193,0,2021,Actual,Full Year,2021-06-30,193,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2021,Actual,Full Year,2021-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2021,Actual,Full Year,2021-06-30,0,12,Streets Department,Streets
Water,Other,1922,0,2021,Actual,Full Year,2021-06-30,1922,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2021,Actual,Full Year,2021-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Total,118,0,2021,Actual,Full Year,2021-06-30,118,61,City Controller's Office,
Board of Ethics,Total,9,0,2021,Actual,Full Year,2021-06-30,9,45,Board of Ethics,
Board of Pensions,Total,55,0,2021,Actual,Full Year,2021-06-30,55,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,15,0,2021,Actual,Full Year,2021-06-30,15,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,137,0,2021,Actual,Full Year,2021-06-30,137,73,City Commissioner's Office,City Commissioners
City Council,Total,182,0,2021,Actual,Full Year,2021-06-30,182,01,City Council,
City Representative,Total,0,0,2021,Actual,Full Year,2021-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2021,Actual,Full Year,2021-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,1,0,2021,Actual,Full Year,2021-06-30,1,55,Civil Service Commission,
Commerce,Total,767,0,2021,Actual,Full Year,2021-06-30,767,42,Office of the Director of Commerce,Commerce
Finance,Total,119,0,2021,Actual,Full Year,2021-06-30,119,35,Office of the Director of Finance,Finance
First Judicial District,Total,2225,0,2021,Actual,Full Year,2021-06-30,2225,84,First Judicial District,FJD
Fleet Management,Total,335,0,2021,Actual,Full Year,2021-06-30,335,25,Office of Fleet Management,Fleet
Free Library,Total,645,0,2021,Actual,Full Year,2021-06-30,645,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Total,32,0,2021,Actual,Full Year,2021-06-30,32,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1464,0,2021,Actual,Full Year,2021-06-30,1464,22,Department of Human Services,DHS
Labor,Total,26,0,2021,Actual,Full Year,2021-06-30,26,03,Labor,
Law,Total,175,0,2021,Actual,Full Year,2021-06-30,175,44,Law Department,Law
Licenses & Inspections,Total,380,0,2021,Actual,Full Year,2021-06-30,380,26,Department of Licenses and Inspections,L&I
