dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Office of Homeless Services,Other,28,0,2018,Actual,YTD,2017-12-31,28,24,Office of Homeless Services,OHS
Office of Housing & Comm. Development,Other,0,0,2018,Actual,YTD,2017-12-31,0,06,Office of Housing and Community Development,
Office of Human Resources,Other,0,0,2018,Actual,YTD,2017-12-31,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,91,0,2018,Actual,YTD,2017-12-31,91,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2018,Actual,YTD,2017-12-31,0,48,Office of the Inspector General,OIG
Office of Planning and Development,Other,0,0,2018,Actual,YTD,2017-12-31,0,62,Mayor's Office of Planning and Development,
Office of Property Assessment,Other,0,0,2018,Actual,YTD,2017-12-31,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,0,0,2018,Actual,YTD,2017-12-31,0,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,29,0,2018,Actual,YTD,2017-12-31,29,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,52,0,2018,Actual,YTD,2017-12-31,52,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2018,Actual,YTD,2017-12-31,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2018,Actual,YTD,2017-12-31,2,38,Procurement Department,Procurement
Public Health,Other,159,0,2018,Actual,YTD,2017-12-31,159,14,Department of Public Health,Public Health
Public Property,Other,0,0,2018,Actual,YTD,2017-12-31,0,20,Department of Public Property,Public Property
Records,Other,0,0,2018,Actual,YTD,2017-12-31,0,31,Department of Records,Records
Register of Wills,Other,0,0,2018,Actual,YTD,2017-12-31,0,68,Register of Wills,
Revenue,Other,207,0,2018,Actual,YTD,2017-12-31,207,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2018,Actual,YTD,2017-12-31,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2018,Actual,YTD,2017-12-31,0,12,Streets Department,Streets
Water,Other,1873,0,2018,Actual,YTD,2017-12-31,1873,28,Water Department,Water
Water Rate Board,Other,0,0,2018,Actual,YTD,2017-12-31,0,67,"Water, Sewer, and Stormwater Rate Board",
Youth Commission,Other,0,0,2018,Actual,YTD,2017-12-31,0,47,Youth Commission,
Atwater Kent Museum,Total,4,0,2018,Actual,YTD,2017-12-31,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,130,0,2018,Actual,YTD,2017-12-31,130,61,City Controller's Office,
Board of Ethics,Total,11,0,2018,Actual,YTD,2017-12-31,11,45,Board of Ethics,
Board of Pensions,Total,55,0,2018,Actual,YTD,2017-12-31,55,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,12,0,2018,Actual,YTD,2017-12-31,12,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,101,0,2018,Actual,YTD,2017-12-31,101,73,City Commissioner's Office,City Commissioners
City Council,Total,194,0,2018,Actual,YTD,2017-12-31,194,01,City Council,
City Planning Commission,Total,0,0,2018,Actual,YTD,2017-12-31,0,51,City Planning Commission,
City Representative,Total,7,0,2018,Actual,YTD,2017-12-31,7,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2018,Actual,YTD,2017-12-31,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2018,Actual,YTD,2017-12-31,2,55,Civil Service Commission,
Commerce,Total,793,0,2018,Actual,YTD,2017-12-31,793,42,Office of the Director of Commerce,Commerce
Finance,Total,111,0,2018,Actual,YTD,2017-12-31,111,35,Office of the Director of Finance,Finance
First Judicial District,Total,2372,0,2018,Actual,YTD,2017-12-31,2372,84,First Judicial District,FJD
Fleet Management,Total,358,0,2018,Actual,YTD,2017-12-31,358,25,Office of Fleet Management,Fleet
Free Library,Total,664,0,2018,Actual,YTD,2017-12-31,664,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,0,0,2018,Actual,YTD,2017-12-31,0,32,Historical Commission,
Human Relations Commission,Total,31,0,2018,Actual,YTD,2017-12-31,31,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1558,0,2018,Actual,YTD,2017-12-31,1558,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Total,21,0,2018,Actual,YTD,2017-12-31,21,03,Labor,
Law,Total,174,0,2018,Actual,YTD,2017-12-31,174,44,Law Department,Law
Licenses & Inspections,Total,387,0,2018,Actual,YTD,2017-12-31,387,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2018,Actual,YTD,2017-12-31,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2018,Actual,YTD,2017-12-31,2,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Total,0,0,2018,Actual,YTD,2017-12-31,0,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Total,351,0,2018,Actual,YTD,2017-12-31,351,10,Managing Director's Office,MDO
Mayor's Office,Total,44,0,2018,Actual,YTD,2017-12-31,44,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,33,0,2018,Actual,YTD,2017-12-31,33,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Total,0,0,2018,Actual,YTD,2017-12-31,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,10,0,2018,Actual,YTD,2017-12-31,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,4,0,2018,Actual,YTD,2017-12-31,4,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,253,0,2018,Actual,YTD,2017-12-31,253,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,Total,61,0,2018,Actual,YTD,2017-12-31,61,63,Board of Revision of Taxes,BRT
Office of Community Schools and Pre-K,Total,32,0,2018,Actual,YTD,2017-12-31,32,66,Office of Children and Families,OCF
Office of Homeless Services,Total,178,0,2018,Actual,YTD,2017-12-31,178,24,Office of Homeless Services,OHS
Office of Housing & Comm. Development,Total,0,0,2018,Actual,YTD,2017-12-31,0,06,Office of Housing and Community Development,
Office of Human Resources,Total,74,0,2018,Actual,YTD,2017-12-31,74,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,373,0,2018,Actual,YTD,2017-12-31,373,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,19,0,2018,Actual,YTD,2017-12-31,19,48,Office of the Inspector General,OIG
Office of Planning and Development,Total,0,0,2018,Actual,YTD,2017-12-31,0,62,Mayor's Office of Planning and Development,
Office of Property Assessment,Total,192,0,2018,Actual,YTD,2017-12-31,192,59,Office of Property Assessment,OPA
Office of Sustainability,Total,8,0,2018,Actual,YTD,2017-12-31,8,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,681,0,2018,Actual,YTD,2017-12-31,681,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,97,0,2018,Actual,YTD,2017-12-31,97,72,Department of Planning and Development,Planning & Development
Prisons,Total,2234,0,2018,Actual,YTD,2017-12-31,2234,23,Philadelphia Prison System,Prisons
Procurement,Total,47,0,2018,Actual,YTD,2017-12-31,47,38,Procurement Department,Procurement
Public Health,Total,883,0,2018,Actual,YTD,2017-12-31,883,14,Department of Public Health,Public Health
Public Property,Total,136,0,2018,Actual,YTD,2017-12-31,136,20,Department of Public Property,Public Property
Records,Total,56,0,2018,Actual,YTD,2017-12-31,56,31,Department of Records,Records
Register of Wills,Total,69,0,2018,Actual,YTD,2017-12-31,69,68,Register of Wills,
Revenue,Total,613,0,2018,Actual,YTD,2017-12-31,613,36,Department of Revenue,Revenue
Sheriff,Total,370,0,2018,Actual,YTD,2017-12-31,370,70,Office of the Sheriff,Sheriff
Streets,Total,1700,0,2018,Actual,YTD,2017-12-31,1700,12,Streets Department,Streets
Water,Total,1873,0,2018,Actual,YTD,2017-12-31,1873,28,Water Department,Water
Water Rate Board,Total,0,0,2018,Actual,YTD,2017-12-31,0,67,"Water, Sewer, and Stormwater Rate Board",
Youth Commission,Total,0,0,2018,Actual,YTD,2017-12-31,0,47,Youth Commission,
Police,General,795,6333,2018,Actual,YTD,2017-12-31,7128,11,Police Department,Police
Police,Other,11,151,2018,Actual,YTD,2017-12-31,162,11,Police Department,Police
Police,Total,806,6484,2018,Actual,YTD,2017-12-31,7290,11,Police Department,Police
Fire,General,113,2343,2018,Actual,YTD,2017-12-31,2456,13,Fire Department,Fire
Fire,Other,3,73,2018,Actual,YTD,2017-12-31,76,13,Fire Department,Fire
Fire,Total,116,2416,2018,Actual,YTD,2017-12-31,2532,13,Fire Department,Fire
District Attorney,General,461,40,2018,Actual,YTD,2017-12-31,501,69,District Attorney's Office,DAO
District Attorney,Other,58,11,2018,Actual,YTD,2017-12-31,69,69,District Attorney's Office,DAO
District Attorney,Total,519,51,2018,Actual,YTD,2017-12-31,570,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2017,Actual,Full Year,2017-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,127,0,2017,Actual,Full Year,2017-06-30,127,61,City Controller's Office,
Board of Ethics,General,11,0,2017,Actual,Full Year,2017-06-30,11,45,Board of Ethics,
Board of Pensions,General,0,0,2017,Actual,Full Year,2017-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,13,0,2017,Actual,Full Year,2017-06-30,13,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,99,0,2017,Actual,Full Year,2017-06-30,99,73,City Commissioner's Office,City Commissioners
City Council,General,194,0,2017,Actual,Full Year,2017-06-30,194,01,City Council,
City Planning Commission,General,30,0,2017,Actual,Full Year,2017-06-30,30,51,City Planning Commission,
City Representative,General,6,0,2017,Actual,Full Year,2017-06-30,6,41,Office of the City Representative,City Rep
City Treasurer,General,14,0,2017,Actual,Full Year,2017-06-30,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2017,Actual,Full Year,2017-06-30,2,55,Civil Service Commission,
Commerce,General,28,0,2017,Actual,Full Year,2017-06-30,28,42,Office of the Director of Commerce,Commerce
Finance,General,111,0,2017,Actual,Full Year,2017-06-30,111,35,Office of the Director of Finance,Finance
First Judicial District,General,1856,0,2017,Actual,Full Year,2017-06-30,1856,84,First Judicial District,FJD
Fleet Management,General,270,0,2017,Actual,Full Year,2017-06-30,270,25,Office of Fleet Management,Fleet
Free Library,General,643,0,2017,Actual,Full Year,2017-06-30,643,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2017,Actual,Full Year,2017-06-30,6,32,Historical Commission,
Human Relations Commission,General,31,0,2017,Actual,Full Year,2017-06-30,31,54,Commission on Human Relations,Human Relations
Human Services (1),General,385,0,2017,Actual,Full Year,2017-06-30,385,22,Department of Human Services,DHS
"Labor, Mayor's Office of",General,16,0,2017,Actual,Full Year,2017-06-30,16,03,Labor,
Law,General,119,0,2017,Actual,Full Year,2017-06-30,119,44,Law Department,Law
Licenses & Inspections,General,348,0,2017,Actual,Full Year,2017-06-30,348,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2017,Actual,Full Year,2017-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,2,0,2017,Actual,Full Year,2017-06-30,2,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,General,5,0,2017,Actual,Full Year,2017-06-30,5,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,General,296,0,2017,Actual,Full Year,2017-06-30,296,10,Managing Director's Office,MDO
Mayor's Office,General,42,0,2017,Actual,Full Year,2017-06-30,42,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2017,Actual,Full Year,2017-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,General,0,0,2017,Actual,Full Year,2017-06-30,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,10,0,2017,Actual,Full Year,2017-06-30,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,4,0,2017,Actual,Full Year,2017-06-30,4,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2017,Actual,Full Year,2017-06-30,16,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Chief Administrative Officer,General,55,0,2017,Actual,Full Year,2017-06-30,55,63,Board of Revision of Taxes,BRT
Office of Community Schools and Pre-K,General,32,0,2017,Actual,Full Year,2017-06-30,32,66,Office of Children and Families,OCF
Office of Homeless Services,General,146,0,2017,Actual,Full Year,2017-06-30,146,24,Office of Homeless Services,OHS
Office of Housing & Comm. Development,General,0,0,2017,Actual,Full Year,2017-06-30,0,06,Office of Housing and Community Development,
Office of Human Resources,General,85,0,2017,Actual,Full Year,2017-06-30,85,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,274,0,2017,Actual,Full Year,2017-06-30,274,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,18,0,2017,Actual,Full Year,2017-06-30,18,48,Office of the Inspector General,OIG
Office of Planning and Development,General,4,0,2017,Actual,Full Year,2017-06-30,4,62,Mayor's Office of Planning and Development,
Office of Property Assessment,General,199,0,2017,Actual,Full Year,2017-06-30,199,59,Office of Property Assessment,OPA
Office of Sustainability,General,7,0,2017,Actual,Full Year,2017-06-30,7,49,Office of Sustainability,Sustainability
Parks and Recreation,General,607,0,2017,Actual,Full Year,2017-06-30,607,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,0,0,2017,Actual,Full Year,2017-06-30,0,72,Department of Planning and Development,Planning & Development
Prisons,General,2277,0,2017,Actual,Full Year,2017-06-30,2277,23,Philadelphia Prison System,Prisons
Procurement,General,44,0,2017,Actual,Full Year,2017-06-30,44,38,Procurement Department,Procurement
Public Health,General,687,0,2017,Actual,Full Year,2017-06-30,687,14,Department of Public Health,Public Health
Public Property,General,146,0,2017,Actual,Full Year,2017-06-30,146,20,Department of Public Property,Public Property
Records,General,57,0,2017,Actual,Full Year,2017-06-30,57,31,Department of Records,Records
Register of Wills,General,72,0,2017,Actual,Full Year,2017-06-30,72,68,Register of Wills,
Revenue,General,402,0,2017,Actual,Full Year,2017-06-30,402,36,Department of Revenue,Revenue
Sheriff,General,348,0,2017,Actual,Full Year,2017-06-30,348,70,Office of the Sheriff,Sheriff
Streets,General,1702,0,2017,Actual,Full Year,2017-06-30,1702,12,Streets Department,Streets
Water,General,0,0,2017,Actual,Full Year,2017-06-30,0,28,Water Department,Water
Water Rate Board,General,0,0,2017,Actual,Full Year,2017-06-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Youth Commission,General,0,0,2017,Actual,Full Year,2017-06-30,0,47,Youth Commission,
Atwater Kent Museum,Other,0,0,2017,Actual,Full Year,2017-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2017,Actual,Full Year,2017-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2017,Actual,Full Year,2017-06-30,0,45,Board of Ethics,
Board of Pensions,Other,59,0,2017,Actual,Full Year,2017-06-30,59,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2017,Actual,Full Year,2017-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2017,Actual,Full Year,2017-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2017,Actual,Full Year,2017-06-30,0,01,City Council,
City Planning Commission,Other,6,0,2017,Actual,Full Year,2017-06-30,6,51,City Planning Commission,
City Representative,Other,0,0,2017,Actual,Full Year,2017-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2017,Actual,Full Year,2017-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,55,Civil Service Commission,
Commerce,Other,774,0,2017,Actual,Full Year,2017-06-30,774,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2017,Actual,Full Year,2017-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,515,0,2017,Actual,Full Year,2017-06-30,515,84,First Judicial District,FJD
Fleet Management,Other,73,0,2017,Actual,Full Year,2017-06-30,73,25,Office of Fleet Management,Fleet
Free Library,Other,13,0,2017,Actual,Full Year,2017-06-30,13,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1192,0,2017,Actual,Full Year,2017-06-30,1192,22,Department of Human Services,DHS
"Labor, Mayor's Office of",Other,0,0,2017,Actual,Full Year,2017-06-30,0,03,Labor,
Law,Other,48,0,2017,Actual,Full Year,2017-06-30,48,44,Law Department,Law
Licenses & Inspections,Other,8,0,2017,Actual,Full Year,2017-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2017,Actual,Full Year,2017-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2017,Actual,Full Year,2017-06-30,0,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Other,0,0,2017,Actual,Full Year,2017-06-30,0,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Other,36,0,2017,Actual,Full Year,2017-06-30,36,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2017,Actual,Full Year,2017-06-30,3,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,36,0,2017,Actual,Full Year,2017-06-30,36,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Other,0,0,2017,Actual,Full Year,2017-06-30,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2017,Actual,Full Year,2017-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2017,Actual,Full Year,2017-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,232,0,2017,Actual,Full Year,2017-06-30,232,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
