dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Public Health,Total,890,0,2009,Actual,YTD,2009-03-31,890,14,Department of Public Health,Public Health
Public Property,Total,137,0,2009,Actual,YTD,2009-03-31,137,20,Department of Public Property,Public Property
Records,Total,68,0,2009,Actual,YTD,2009-03-31,68,31,Department of Records,Records
Recreation,Total,467,0,2009,Actual,YTD,2009-03-31,467,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,67,0,2009,Actual,YTD,2009-03-31,67,68,Register of Wills,
Revenue,Total,483,0,2009,Actual,YTD,2009-03-31,483,36,Department of Revenue,Revenue
Sheriff,Total,241,0,2009,Actual,YTD,2009-03-31,241,70,Office of the Sheriff,Sheriff
Streets,Total,577,0,2009,Actual,YTD,2009-03-31,577,12,Streets Department,Streets
Streets Sanitation,Total,1196,0,2009,Actual,YTD,2009-03-31,1196,12S,Streets: Sanitation,
Water,Total,1729,0,2009,Actual,YTD,2009-03-31,1729,28,Water Department,Water
Youth Commission,Total,1,0,2009,Actual,YTD,2009-03-31,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2009,Actual,YTD,2009-03-31,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,1,0,2009,Actual,YTD,2009-03-31,1,57,Zoning Code Commission,
Police,General,842,6674,2009,Actual,YTD,2009-03-31,7516,11,Police Department,Police
Police,Other,11,153,2009,Actual,YTD,2009-03-31,164,11,Police Department,Police
Police,Total,853,6827,2009,Actual,YTD,2009-03-31,7680,11,Police Department,Police
Fire,General,2168,101,2009,Actual,YTD,2009-03-31,2269,13,Fire Department,Fire
Fire,Other,64,4,2009,Actual,YTD,2009-03-31,68,13,Fire Department,Fire
Fire,Total,2232,105,2009,Actual,YTD,2009-03-31,2337,13,Fire Department,Fire
District Attorney,General,436,12,2009,Actual,YTD,2009-03-31,448,69,District Attorney's Office,DAO
District Attorney,Other,101,10,2009,Actual,YTD,2009-03-31,111,69,District Attorney's Office,DAO
District Attorney,Total,537,22,2009,Actual,YTD,2009-03-31,559,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2008,Actual,Full Year,2008-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,121,0,2008,Actual,Full Year,2008-06-30,121,61,City Controller's Office,
Board of Building Standards,General,2,0,2008,Actual,Full Year,2008-06-30,2,29,L&I: Board of Building and Standards,
Board of Ethics,General,6,0,2008,Actual,Full Year,2008-06-30,6,45,Board of Ethics,
Board of L & I Review,General,3,0,2008,Actual,Full Year,2008-06-30,3,27,L&I: Board of Review,
Bd. of Pensions,General,0,0,2008,Actual,Full Year,2008-06-30,0,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,General,139,0,2008,Actual,Full Year,2008-06-30,139,63,Board of Revision of Taxes,BRT
Camp William Penn,General,1,0,2008,Actual,Full Year,2008-06-30,1,19,Camp William Penn,
"Capital Program Office, Mayor-",General,21,0,2008,Actual,Full Year,2008-06-30,21,07,Capital Program Office,
City Commissioners (Election Board),General,91,0,2008,Actual,Full Year,2008-06-30,91,73,City Commissioner's Office,City Commissioners
City Council,General,192,0,2008,Actual,Full Year,2008-06-30,192,01,City Council,
City Planning Commission,General,44,0,2008,Actual,Full Year,2008-06-30,44,51,City Planning Commission,
City Representative,General,0,0,2008,Actual,Full Year,2008-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,General,11,0,2008,Actual,Full Year,2008-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2008,Actual,Full Year,2008-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,General,117,0,2008,Actual,Full Year,2008-06-30,117,64,Clerk of Quarter Sessions,
Commerce,General,13,0,2008,Actual,Full Year,2008-06-30,13,42,Office of the Director of Commerce,Commerce
Fairmount Park,General,156,0,2008,Actual,Full Year,2008-06-30,156,17,Fairmount Park Commission,
Finance,General,170,0,2008,Actual,Full Year,2008-06-30,170,35,Office of the Director of Finance,Finance
First Judicial District,General,1970,0,2008,Actual,Full Year,2008-06-30,1970,84,First Judicial District,FJD
Fleet Management,General,307,0,2008,Actual,Full Year,2008-06-30,307,25,Office of Fleet Management,Fleet
Free Library,General,713,0,2008,Actual,Full Year,2008-06-30,713,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2008,Actual,Full Year,2008-06-30,6,32,Historical Commission,
Human Relations Commission,General,34,0,2008,Actual,Full Year,2008-06-30,34,54,Commission on Human Relations,Human Relations
Human Services,General,1784,0,2008,Actual,Full Year,2008-06-30,1784,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",General,141,0,2008,Actual,Full Year,2008-06-30,141,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",General,7,0,2008,Actual,Full Year,2008-06-30,7,03,Labor,
Law,General,192,0,2008,Actual,Full Year,2008-06-30,192,44,Law Department,Law
Licenses & Inspections,General,356,0,2008,Actual,Full Year,2008-06-30,356,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,95,0,2008,Actual,Full Year,2008-06-30,95,10,Managing Director's Office,MDO
Mayor,General,72,0,2008,Actual,Full Year,2008-06-30,72,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,General,22,0,2008,Actual,Full Year,2008-06-30,22,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,General,0,0,2008,Actual,Full Year,2008-06-30,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,12,0,2008,Actual,Full Year,2008-06-30,12,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,28,0,2008,Actual,Full Year,2008-06-30,28,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.of Supportive Housing,General,126,0,2008,Actual,Full Year,2008-06-30,126,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2008,Actual,Full Year,2008-06-30,0,06,Office of Housing and Community Development,
Personnel,General,68,0,2008,Actual,Full Year,2008-06-30,68,56,Office of Human Resources,OHR
Prisons,General,2131,0,2008,Actual,Full Year,2008-06-30,2131,23,Philadelphia Prison System,Prisons
Procurement,General,58,0,2008,Actual,Full Year,2008-06-30,58,38,Procurement Department,Procurement
Public Health,General,665,0,2008,Actual,Full Year,2008-06-30,665,14,Department of Public Health,Public Health
Public Property,General,165,0,2008,Actual,Full Year,2008-06-30,165,20,Department of Public Property,Public Property
Records,General,70,0,2008,Actual,Full Year,2008-06-30,70,31,Department of Records,Records
Recreation,General,464,0,2008,Actual,Full Year,2008-06-30,464,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,General,68,0,2008,Actual,Full Year,2008-06-30,68,68,Register of Wills,
Revenue,General,252,0,2008,Actual,Full Year,2008-06-30,252,36,Department of Revenue,Revenue
Sheriff,General,238,0,2008,Actual,Full Year,2008-06-30,238,70,Office of the Sheriff,Sheriff
Streets,General,591,0,2008,Actual,Full Year,2008-06-30,591,12,Streets Department,Streets
Streets Sanitation,General,1248,0,2008,Actual,Full Year,2008-06-30,1248,12S,Streets: Sanitation,
Water,General,0,0,2008,Actual,Full Year,2008-06-30,0,28,Water Department,Water
Youth Commission,General,0,0,2008,Actual,Full Year,2008-06-30,0,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2008,Actual,Full Year,2008-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,0,0,2008,Actual,Full Year,2008-06-30,0,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2008,Actual,Full Year,2008-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2008,Actual,Full Year,2008-06-30,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2008,Actual,Full Year,2008-06-30,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2008,Actual,Full Year,2008-06-30,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2008,Actual,Full Year,2008-06-30,0,27,L&I: Board of Review,
Bd. of Pensions,Other,59,0,2008,Actual,Full Year,2008-06-30,59,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2008,Actual,Full Year,2008-06-30,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2008,Actual,Full Year,2008-06-30,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Other,0,0,2008,Actual,Full Year,2008-06-30,0,07,Capital Program Office,
City Commissioners (Election Board),Other,0,0,2008,Actual,Full Year,2008-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2008,Actual,Full Year,2008-06-30,0,01,City Council,
City Planning Commission,Other,2,0,2008,Actual,Full Year,2008-06-30,2,51,City Planning Commission,
City Representative,Other,0,0,2008,Actual,Full Year,2008-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2008,Actual,Full Year,2008-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2008,Actual,Full Year,2008-06-30,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2008,Actual,Full Year,2008-06-30,0,64,Clerk of Quarter Sessions,
Commerce,Other,782,0,2008,Actual,Full Year,2008-06-30,782,42,Office of the Director of Commerce,Commerce
Fairmount Park,Other,1,0,2008,Actual,Full Year,2008-06-30,1,17,Fairmount Park Commission,
Finance,Other,10,0,2008,Actual,Full Year,2008-06-30,10,35,Office of the Director of Finance,Finance
First Judicial District,Other,439,0,2008,Actual,Full Year,2008-06-30,439,84,First Judicial District,FJD
Fleet Management,Other,60,0,2008,Actual,Full Year,2008-06-30,60,25,Office of Fleet Management,Fleet
Free Library,Other,66,0,2008,Actual,Full Year,2008-06-30,66,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2008,Actual,Full Year,2008-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2008,Actual,Full Year,2008-06-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,41,0,2008,Actual,Full Year,2008-06-30,41,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Other,17,0,2008,Actual,Full Year,2008-06-30,17,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Other,0,0,2008,Actual,Full Year,2008-06-30,0,03,Labor,
Law,Other,57,0,2008,Actual,Full Year,2008-06-30,57,44,Law Department,Law
Licenses & Inspections,Other,18,0,2008,Actual,Full Year,2008-06-30,18,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,9,0,2008,Actual,Full Year,2008-06-30,9,10,Managing Director's Office,MDO
Mayor,Other,3,0,2008,Actual,Full Year,2008-06-30,3,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Other,159,0,2008,Actual,Full Year,2008-06-30,159,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,0,0,2008,Actual,Full Year,2008-06-30,0,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2008,Actual,Full Year,2008-06-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,234,0,2008,Actual,Full Year,2008-06-30,234,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.of Supportive Housing,Other,49,0,2008,Actual,Full Year,2008-06-30,49,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,79,0,2008,Actual,Full Year,2008-06-30,79,06,Office of Housing and Community Development,
Personnel,Other,0,0,2008,Actual,Full Year,2008-06-30,0,56,Office of Human Resources,OHR
Prisons,Other,0,0,2008,Actual,Full Year,2008-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,3,0,2008,Actual,Full Year,2008-06-30,3,38,Procurement Department,Procurement
Public Health,Other,215,0,2008,Actual,Full Year,2008-06-30,215,14,Department of Public Health,Public Health
Public Property,Other,0,0,2008,Actual,Full Year,2008-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2008,Actual,Full Year,2008-06-30,0,31,Department of Records,Records
Recreation,Other,21,0,2008,Actual,Full Year,2008-06-30,21,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Other,0,0,2008,Actual,Full Year,2008-06-30,0,68,Register of Wills,
Revenue,Other,222,0,2008,Actual,Full Year,2008-06-30,222,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2008,Actual,Full Year,2008-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,1,0,2008,Actual,Full Year,2008-06-30,1,12,Streets Department,Streets
Streets Sanitation,Other,0,0,2008,Actual,Full Year,2008-06-30,0,12S,Streets: Sanitation,
Water,Other,1758,0,2008,Actual,Full Year,2008-06-30,1758,28,Water Department,Water
Youth Commission,Other,0,0,2008,Actual,Full Year,2008-06-30,0,47,Youth Commission,
