dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Free Library,Other,73,0,2008,Actual,YTD,2007-09-30,73,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2008,Actual,YTD,2007-09-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2008,Actual,YTD,2007-09-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,40,0,2008,Actual,YTD,2007-09-30,40,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Other,16,0,2008,Actual,YTD,2007-09-30,16,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Other,0,0,2008,Actual,YTD,2007-09-30,0,03,Labor,
Law,Other,59,0,2008,Actual,YTD,2007-09-30,59,44,Law Department,Law
Licenses & Inspections,Other,18,0,2008,Actual,YTD,2007-09-30,18,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,11,0,2008,Actual,YTD,2007-09-30,11,10,Managing Director's Office,MDO
Mayor,Other,3,0,2008,Actual,YTD,2007-09-30,3,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Other,156,0,2008,Actual,YTD,2007-09-30,156,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2008,Actual,YTD,2007-09-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,227,0,2008,Actual,YTD,2007-09-30,227,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.of Supportive Housing,Other,44,0,2008,Actual,YTD,2007-09-30,44,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,82,0,2008,Actual,YTD,2007-09-30,82,06,Office of Housing and Community Development,
Personnel,Other,0,0,2008,Actual,YTD,2007-09-30,0,56,Office of Human Resources,OHR
Prisons,Other,0,0,2008,Actual,YTD,2007-09-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,3,0,2008,Actual,YTD,2007-09-30,3,38,Procurement Department,Procurement
Public Health,Other,215,0,2008,Actual,YTD,2007-09-30,215,14,Department of Public Health,Public Health
Public Property,Other,0,0,2008,Actual,YTD,2007-09-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2008,Actual,YTD,2007-09-30,0,31,Department of Records,Records
Recreation,Other,23,0,2008,Actual,YTD,2007-09-30,23,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Other,0,0,2008,Actual,YTD,2007-09-30,0,68,Register of Wills,
Revenue,Other,205,0,2008,Actual,YTD,2007-09-30,205,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2008,Actual,YTD,2007-09-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2008,Actual,YTD,2007-09-30,0,12,Streets Department,Streets
Streets - Sanitation,Other,0,0,2008,Actual,YTD,2007-09-30,0,12S,Streets: Sanitation,
Water,Other,1719,0,2008,Actual,YTD,2007-09-30,1719,28,Water Department,Water
Zoning Board of Adjustment,Other,0,0,2008,Actual,YTD,2007-09-30,0,30,Zoning Board of Adjustments,ZBA
Atwater Kent Museum,Total,4,0,2008,Actual,YTD,2007-09-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,126,0,2008,Actual,YTD,2007-09-30,126,61,City Controller's Office,
Board of Building Standards,Total,2,0,2008,Actual,YTD,2007-09-30,2,29,L&I: Board of Building and Standards,
Board of Ethics,Total,3,0,2008,Actual,YTD,2007-09-30,3,45,Board of Ethics,
Board of L & I Review,Total,3,0,2008,Actual,YTD,2007-09-30,3,27,L&I: Board of Review,
Bd. of Pensions,Total,68,0,2008,Actual,YTD,2007-09-30,68,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,126,0,2008,Actual,YTD,2007-09-30,126,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,3,0,2008,Actual,YTD,2007-09-30,3,19,Camp William Penn,
"Capital Program Office, Mayor-",Total,23,0,2008,Actual,YTD,2007-09-30,23,07,Capital Program Office,
City Commissioners (Election Board),Total,88,0,2008,Actual,YTD,2007-09-30,88,73,City Commissioner's Office,City Commissioners
City Council,Total,187,0,2008,Actual,YTD,2007-09-30,187,01,City Council,
City Planning Commission,Total,50,0,2008,Actual,YTD,2007-09-30,50,51,City Planning Commission,
City Rep. / Commerce,Total,750,0,2008,Actual,YTD,2007-09-30,750,41,Office of the City Representative,City Rep
City Treasurer,Total,11,0,2008,Actual,YTD,2007-09-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2008,Actual,YTD,2007-09-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,112,0,2008,Actual,YTD,2007-09-30,112,64,Clerk of Quarter Sessions,
Fairmount Park,Total,157,0,2008,Actual,YTD,2007-09-30,157,17,Fairmount Park Commission,
Finance,Total,171,0,2008,Actual,YTD,2007-09-30,171,35,Office of the Director of Finance,Finance
First Judicial District,Total,2423,0,2008,Actual,YTD,2007-09-30,2423,84,First Judicial District,FJD
Fleet Management,Total,376,0,2008,Actual,YTD,2007-09-30,376,25,Office of Fleet Management,Fleet
Free Library,Total,805,0,2008,Actual,YTD,2007-09-30,805,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2008,Actual,YTD,2007-09-30,6,32,Historical Commission,
Human Relations Commission,Total,33,0,2008,Actual,YTD,2007-09-30,33,54,Commission on Human Relations,Human Relations
Human Services,Total,1791,0,2008,Actual,YTD,2007-09-30,1791,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Total,150,0,2008,Actual,YTD,2007-09-30,150,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Total,7,0,2008,Actual,YTD,2007-09-30,7,03,Labor,
Law,Total,239,0,2008,Actual,YTD,2007-09-30,239,44,Law Department,Law
Licenses & Inspections,Total,357,0,2008,Actual,YTD,2007-09-30,357,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,109,0,2008,Actual,YTD,2007-09-30,109,10,Managing Director's Office,MDO
Mayor,Total,57,0,2008,Actual,YTD,2007-09-30,57,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Total,156,0,2008,Actual,YTD,2007-09-30,156,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,14,0,2008,Actual,YTD,2007-09-30,14,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,261,0,2008,Actual,YTD,2007-09-30,261,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.of Supportive Housing,Total,189,0,2008,Actual,YTD,2007-09-30,189,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,82,0,2008,Actual,YTD,2007-09-30,82,06,Office of Housing and Community Development,
Personnel,Total,75,0,2008,Actual,YTD,2007-09-30,75,56,Office of Human Resources,OHR
Prisons,Total,2130,0,2008,Actual,YTD,2007-09-30,2130,23,Philadelphia Prison System,Prisons
Procurement,Total,61,0,2008,Actual,YTD,2007-09-30,61,38,Procurement Department,Procurement
Public Health,Total,892,0,2008,Actual,YTD,2007-09-30,892,14,Department of Public Health,Public Health
Public Property,Total,148,0,2008,Actual,YTD,2007-09-30,148,20,Department of Public Property,Public Property
Records,Total,72,0,2008,Actual,YTD,2007-09-30,72,31,Department of Records,Records
Recreation,Total,485,0,2008,Actual,YTD,2007-09-30,485,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Total,67,0,2008,Actual,YTD,2007-09-30,67,68,Register of Wills,
Revenue,Total,451,0,2008,Actual,YTD,2007-09-30,451,36,Department of Revenue,Revenue
Sheriff,Total,246,0,2008,Actual,YTD,2007-09-30,246,70,Office of the Sheriff,Sheriff
Streets,Total,587,0,2008,Actual,YTD,2007-09-30,587,12,Streets Department,Streets
Streets - Sanitation,Total,1197,0,2008,Actual,YTD,2007-09-30,1197,12S,Streets: Sanitation,
Water,Total,1719,0,2008,Actual,YTD,2007-09-30,1719,28,Water Department,Water
Zoning Board of Adjustment,Total,4,0,2008,Actual,YTD,2007-09-30,4,30,Zoning Board of Adjustments,ZBA
Police,General,818,6625,2008,Actual,YTD,2007-09-30,7443,11,Police Department,Police
Police,Other,11,151,2008,Actual,YTD,2007-09-30,162,11,Police Department,Police
Police,Total,829,6776,2008,Actual,YTD,2007-09-30,7605,11,Police Department,Police
Fire,General,2259,99,2008,Actual,YTD,2007-09-30,2358,13,Fire Department,Fire
Fire,Other,52,4,2008,Actual,YTD,2007-09-30,56,13,Fire Department,Fire
Fire,Total,2311,103,2008,Actual,YTD,2007-09-30,2414,13,Fire Department,Fire
District Attorney,General,441,12,2008,Actual,YTD,2007-09-30,453,69,District Attorney's Office,DAO
District Attorney,Other,100,11,2008,Actual,YTD,2007-09-30,111,69,District Attorney's Office,DAO
District Attorney,Total,541,23,2008,Actual,YTD,2007-09-30,564,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2007,Actual,Full Year,2007-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,120,0,2007,Actual,Full Year,2007-06-30,120,61,City Controller's Office,
Board of Building Standards,General,2,0,2007,Actual,Full Year,2007-06-30,2,29,L&I: Board of Building and Standards,
Board of Ethics,General,0,0,2007,Actual,Full Year,2007-06-30,0,45,Board of Ethics,
Board of L & I Review,General,3,0,2007,Actual,Full Year,2007-06-30,3,27,L&I: Board of Review,
Bd. of Pensions,General,0,0,2007,Actual,Full Year,2007-06-30,0,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,General,128,0,2007,Actual,Full Year,2007-06-30,128,63,Board of Revision of Taxes,BRT
Camp William Penn,General,3,0,2007,Actual,Full Year,2007-06-30,3,19,Camp William Penn,
"Capital Program Office, Mayor-",General,14,0,2007,Actual,Full Year,2007-06-30,14,07,Capital Program Office,
City Commissioners (Election Board),General,90,0,2007,Actual,Full Year,2007-06-30,90,73,City Commissioner's Office,City Commissioners
City Council,General,187,0,2007,Actual,Full Year,2007-06-30,187,01,City Council,
City Planning Commission,General,44,0,2007,Actual,Full Year,2007-06-30,44,51,City Planning Commission,
City Rep. / Commerce,General,12,0,2007,Actual,Full Year,2007-06-30,12,41,Office of the City Representative,City Rep
City Treasurer,General,11,0,2007,Actual,Full Year,2007-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2007,Actual,Full Year,2007-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,General,114,0,2007,Actual,Full Year,2007-06-30,114,64,Clerk of Quarter Sessions,
Fairmount Park,General,155,0,2007,Actual,Full Year,2007-06-30,155,17,Fairmount Park Commission,
Finance,General,164,0,2007,Actual,Full Year,2007-06-30,164,35,Office of the Director of Finance,Finance
First Judicial District,General,1928,0,2007,Actual,Full Year,2007-06-30,1928,84,First Judicial District,FJD
Fleet Management,General,300,0,2007,Actual,Full Year,2007-06-30,300,25,Office of Fleet Management,Fleet
Free Library,General,724,0,2007,Actual,Full Year,2007-06-30,724,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2007,Actual,Full Year,2007-06-30,6,32,Historical Commission,
Human Relations Commission,General,35,0,2007,Actual,Full Year,2007-06-30,35,54,Commission on Human Relations,Human Relations
Human Services,General,1721,0,2007,Actual,Full Year,2007-06-30,1721,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",General,112,0,2007,Actual,Full Year,2007-06-30,112,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",General,7,0,2007,Actual,Full Year,2007-06-30,7,03,Labor,
Law,General,193,0,2007,Actual,Full Year,2007-06-30,193,44,Law Department,Law
Licenses & Inspections,General,351,0,2007,Actual,Full Year,2007-06-30,351,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,102,0,2007,Actual,Full Year,2007-06-30,102,10,Managing Director's Office,MDO
Mayor,General,56,0,2007,Actual,Full Year,2007-06-30,56,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,General,0,0,2007,Actual,Full Year,2007-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,14,0,2007,Actual,Full Year,2007-06-30,14,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,35,0,2007,Actual,Full Year,2007-06-30,35,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.of Supportive Housing,General,132,0,2007,Actual,Full Year,2007-06-30,132,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2007,Actual,Full Year,2007-06-30,0,06,Office of Housing and Community Development,
Personnel,General,70,0,2007,Actual,Full Year,2007-06-30,70,56,Office of Human Resources,OHR
Prisons,General,2176,0,2007,Actual,Full Year,2007-06-30,2176,23,Philadelphia Prison System,Prisons
Procurement,General,54,0,2007,Actual,Full Year,2007-06-30,54,38,Procurement Department,Procurement
Public Health,General,664,0,2007,Actual,Full Year,2007-06-30,664,14,Department of Public Health,Public Health
Public Property,General,175,0,2007,Actual,Full Year,2007-06-30,175,20,Department of Public Property,Public Property
Records,General,70,0,2007,Actual,Full Year,2007-06-30,70,31,Department of Records,Records
Recreation,General,460,0,2007,Actual,Full Year,2007-06-30,460,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,General,69,0,2007,Actual,Full Year,2007-06-30,69,68,Register of Wills,
Revenue,General,237,0,2007,Actual,Full Year,2007-06-30,237,36,Department of Revenue,Revenue
Sheriff,General,241,0,2007,Actual,Full Year,2007-06-30,241,70,Office of the Sheriff,Sheriff
Streets,General,592,0,2007,Actual,Full Year,2007-06-30,592,12,Streets Department,Streets
Streets - Sanitation,General,1222,0,2007,Actual,Full Year,2007-06-30,1222,12S,Streets: Sanitation,
Water,General,0,0,2007,Actual,Full Year,2007-06-30,0,28,Water Department,Water
Zoning Board of Adjustment,General,4,0,2007,Actual,Full Year,2007-06-30,4,30,Zoning Board of Adjustments,ZBA
Atwater Kent Museum,Other,0,0,2007,Actual,Full Year,2007-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2007,Actual,Full Year,2007-06-30,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2007,Actual,Full Year,2007-06-30,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2007,Actual,Full Year,2007-06-30,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2007,Actual,Full Year,2007-06-30,0,27,L&I: Board of Review,
Bd. of Pensions,Other,65,0,2007,Actual,Full Year,2007-06-30,65,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2007,Actual,Full Year,2007-06-30,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2007,Actual,Full Year,2007-06-30,0,19,Camp William Penn,
"Capital Program Office, Mayor-",Other,0,0,2007,Actual,Full Year,2007-06-30,0,07,Capital Program Office,
City Commissioners (Election Board),Other,0,0,2007,Actual,Full Year,2007-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2007,Actual,Full Year,2007-06-30,0,01,City Council,
City Planning Commission,Other,6,0,2007,Actual,Full Year,2007-06-30,6,51,City Planning Commission,
City Rep. / Commerce,Other,745,0,2007,Actual,Full Year,2007-06-30,745,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2007,Actual,Full Year,2007-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2007,Actual,Full Year,2007-06-30,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2007,Actual,Full Year,2007-06-30,0,64,Clerk of Quarter Sessions,
Fairmount Park,Other,1,0,2007,Actual,Full Year,2007-06-30,1,17,Fairmount Park Commission,
Finance,Other,10,0,2007,Actual,Full Year,2007-06-30,10,35,Office of the Director of Finance,Finance
First Judicial District,Other,485,0,2007,Actual,Full Year,2007-06-30,485,84,First Judicial District,FJD
Fleet Management,Other,69,0,2007,Actual,Full Year,2007-06-30,69,25,Office of Fleet Management,Fleet
Free Library,Other,75,0,2007,Actual,Full Year,2007-06-30,75,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2007,Actual,Full Year,2007-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2007,Actual,Full Year,2007-06-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,54,0,2007,Actual,Full Year,2007-06-30,54,22,Department of Human Services,DHS
"Information Services, Mayor's Office of",Other,16,0,2007,Actual,Full Year,2007-06-30,16,04,Office of Innovation and Technology,OIT
"Labor Relations, Mayor's Office of",Other,0,0,2007,Actual,Full Year,2007-06-30,0,03,Labor,
Law,Other,55,0,2007,Actual,Full Year,2007-06-30,55,44,Law Department,Law
Licenses & Inspections,Other,19,0,2007,Actual,Full Year,2007-06-30,19,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,11,0,2007,Actual,Full Year,2007-06-30,11,10,Managing Director's Office,MDO
Mayor,Other,3,0,2007,Actual,Full Year,2007-06-30,3,05,Mayor's Office,Mayor
Mayor's Office of Comm. Svcs.,Other,143,0,2007,Actual,Full Year,2007-06-30,143,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2007,Actual,Full Year,2007-06-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,226,0,2007,Actual,Full Year,2007-06-30,226,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Off.of Supportive Housing,Other,46,0,2007,Actual,Full Year,2007-06-30,46,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,82,0,2007,Actual,Full Year,2007-06-30,82,06,Office of Housing and Community Development,
Personnel,Other,0,0,2007,Actual,Full Year,2007-06-30,0,56,Office of Human Resources,OHR
Prisons,Other,0,0,2007,Actual,Full Year,2007-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2007,Actual,Full Year,2007-06-30,2,38,Procurement Department,Procurement
Public Health,Other,217,0,2007,Actual,Full Year,2007-06-30,217,14,Department of Public Health,Public Health
Public Property,Other,0,0,2007,Actual,Full Year,2007-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2007,Actual,Full Year,2007-06-30,0,31,Department of Records,Records
Recreation,Other,24,0,2007,Actual,Full Year,2007-06-30,24,16,Department of Parks and Recreation,Parks & Recreation
Register of Wills,Other,0,0,2007,Actual,Full Year,2007-06-30,0,68,Register of Wills,
Revenue,Other,205,0,2007,Actual,Full Year,2007-06-30,205,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2007,Actual,Full Year,2007-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2007,Actual,Full Year,2007-06-30,0,12,Streets Department,Streets
Streets - Sanitation,Other,0,0,2007,Actual,Full Year,2007-06-30,0,12S,Streets: Sanitation,
Water,Other,1713,0,2007,Actual,Full Year,2007-06-30,1713,28,Water Department,Water
Zoning Board of Adjustment,Other,0,0,2007,Actual,Full Year,2007-06-30,0,30,Zoning Board of Adjustments,ZBA
Atwater Kent Museum,Total,4,0,2007,Actual,Full Year,2007-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,120,0,2007,Actual,Full Year,2007-06-30,120,61,City Controller's Office,
Board of Building Standards,Total,2,0,2007,Actual,Full Year,2007-06-30,2,29,L&I: Board of Building and Standards,
Board of Ethics,Total,0,0,2007,Actual,Full Year,2007-06-30,0,45,Board of Ethics,
Board of L & I Review,Total,3,0,2007,Actual,Full Year,2007-06-30,3,27,L&I: Board of Review,
Bd. of Pensions,Total,65,0,2007,Actual,Full Year,2007-06-30,65,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,128,0,2007,Actual,Full Year,2007-06-30,128,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,3,0,2007,Actual,Full Year,2007-06-30,3,19,Camp William Penn,
"Capital Program Office, Mayor-",Total,14,0,2007,Actual,Full Year,2007-06-30,14,07,Capital Program Office,
City Commissioners (Election Board),Total,90,0,2007,Actual,Full Year,2007-06-30,90,73,City Commissioner's Office,City Commissioners
City Council,Total,187,0,2007,Actual,Full Year,2007-06-30,187,01,City Council,
City Planning Commission,Total,50,0,2007,Actual,Full Year,2007-06-30,50,51,City Planning Commission,
City Rep. / Commerce,Total,757,0,2007,Actual,Full Year,2007-06-30,757,41,Office of the City Representative,City Rep
City Treasurer,Total,11,0,2007,Actual,Full Year,2007-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2007,Actual,Full Year,2007-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,114,0,2007,Actual,Full Year,2007-06-30,114,64,Clerk of Quarter Sessions,
Fairmount Park,Total,156,0,2007,Actual,Full Year,2007-06-30,156,17,Fairmount Park Commission,
