dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Atwater Kent Museum,Other,0,0,2015,Actual,YTD,2014-09-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2015,Actual,YTD,2014-09-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2015,Actual,YTD,2014-09-30,0,45,Board of Ethics,
Board of Pensions,Other,52,0,2015,Actual,YTD,2014-09-30,52,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2015,Actual,YTD,2014-09-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2015,Actual,YTD,2014-09-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2015,Actual,YTD,2014-09-30,0,01,City Council,
City Planning Commission,Other,5,0,2015,Actual,YTD,2014-09-30,5,51,City Planning Commission,
City Representative,Other,0,0,2015,Actual,YTD,2014-09-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2015,Actual,YTD,2014-09-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,55,Civil Service Commission,
Commerce,Other,777,0,2015,Actual,YTD,2014-09-30,777,42,Office of the Director of Commerce,Commerce
Finance,Other,3,0,2015,Actual,YTD,2014-09-30,3,35,Office of the Director of Finance,Finance
First Judicial District,Other,463,0,2015,Actual,YTD,2014-09-30,463,84,First Judicial District,FJD
Fleet Management,Other,68,0,2015,Actual,YTD,2014-09-30,68,25,Office of Fleet Management,Fleet
Free Library,Other,19,0,2015,Actual,YTD,2014-09-30,19,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1094,0,2015,Actual,YTD,2014-09-30,1094,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2015,Actual,YTD,2014-09-30,0,03,Labor,
Law,Other,52,0,2015,Actual,YTD,2014-09-30,52,44,Law Department,Law
Licenses & Inspections,Other,8,0,2015,Actual,YTD,2014-09-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2015,Actual,YTD,2014-09-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2015,Actual,YTD,2014-09-30,0,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Other,0,0,2015,Actual,YTD,2014-09-30,0,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Other,49,0,2015,Actual,YTD,2014-09-30,49,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2015,Actual,YTD,2014-09-30,3,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,32,0,2015,Actual,YTD,2014-09-30,32,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Other,4,0,2015,Actual,YTD,2014-09-30,4,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2015,Actual,YTD,2014-09-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2015,Actual,YTD,2014-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,228,0,2015,Actual,YTD,2014-09-30,228,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,Other,56,0,2015,Actual,YTD,2014-09-30,56,06,Office of Housing and Community Development,
Office of Human Resources,Other,0,0,2015,Actual,YTD,2014-09-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,79,0,2015,Actual,YTD,2014-09-30,79,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2015,Actual,YTD,2014-09-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2015,Actual,YTD,2014-09-30,0,59,Office of Property Assessment,OPA
Office of Supportive Housing,Other,9,0,2015,Actual,YTD,2014-09-30,9,24,Office of Homeless Services,OHS
Parks and Recreation,Other,29,0,2015,Actual,YTD,2014-09-30,29,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2015,Actual,YTD,2014-09-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,3,0,2015,Actual,YTD,2014-09-30,3,38,Procurement Department,Procurement
Public Health,Other,168,0,2015,Actual,YTD,2014-09-30,168,14,Department of Public Health,Public Health
Public Property,Other,0,0,2015,Actual,YTD,2014-09-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2015,Actual,YTD,2014-09-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2015,Actual,YTD,2014-09-30,0,68,Register of Wills,
Revenue,Other,227,0,2015,Actual,YTD,2014-09-30,227,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2015,Actual,YTD,2014-09-30,0,70,Office of the Sheriff,Sheriff
Streets Sanitation,Other,0,0,2015,Actual,YTD,2014-09-30,0,12S,Streets: Sanitation,
Streets - Transportation,Other,0,0,2015,Actual,YTD,2014-09-30,0,12T,Streets: Transportation,
Water,Other,1730,0,2015,Actual,YTD,2014-09-30,1730,28,Water Department,Water
Youth Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,47,Youth Commission,
Atwater Kent Museum,Total,3,0,2015,Actual,YTD,2014-09-30,3,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,119,0,2015,Actual,YTD,2014-09-30,119,61,City Controller's Office,
Board of Ethics,Total,10,0,2015,Actual,YTD,2014-09-30,10,45,Board of Ethics,
Board of Pensions,Total,52,0,2015,Actual,YTD,2014-09-30,52,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,11,0,2015,Actual,YTD,2014-09-30,11,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,85,0,2015,Actual,YTD,2014-09-30,85,73,City Commissioner's Office,City Commissioners
City Council,Total,184,0,2015,Actual,YTD,2014-09-30,184,01,City Council,
City Planning Commission,Total,33,0,2015,Actual,YTD,2014-09-30,33,51,City Planning Commission,
City Representative,Total,7,0,2015,Actual,YTD,2014-09-30,7,41,Office of the City Representative,City Rep
City Treasurer,Total,14,0,2015,Actual,YTD,2014-09-30,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2015,Actual,YTD,2014-09-30,2,55,Civil Service Commission,
Commerce,Total,798,0,2015,Actual,YTD,2014-09-30,798,42,Office of the Director of Commerce,Commerce
Finance,Total,162,0,2015,Actual,YTD,2014-09-30,162,35,Office of the Director of Finance,Finance
First Judicial District,Total,2338,0,2015,Actual,YTD,2014-09-30,2338,84,First Judicial District,FJD
Fleet Management,Total,336,0,2015,Actual,YTD,2014-09-30,336,25,Office of Fleet Management,Fleet
Free Library,Total,629,0,2015,Actual,YTD,2014-09-30,629,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2015,Actual,YTD,2014-09-30,6,32,Historical Commission,
Human Relations Commission,Total,28,0,2015,Actual,YTD,2014-09-30,28,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1545,0,2015,Actual,YTD,2014-09-30,1545,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2015,Actual,YTD,2014-09-30,7,03,Labor,
Law,Total,199,0,2015,Actual,YTD,2014-09-30,199,44,Law Department,Law
Licenses & Inspections,Total,301,0,2015,Actual,YTD,2014-09-30,301,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2015,Actual,YTD,2014-09-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2015,Actual,YTD,2014-09-30,2,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Total,5,0,2015,Actual,YTD,2014-09-30,5,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Total,348,0,2015,Actual,YTD,2014-09-30,348,10,Managing Director's Office,MDO
Mayor's Office,Total,51,0,2015,Actual,YTD,2014-09-30,51,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,32,0,2015,Actual,YTD,2014-09-30,32,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Total,16,0,2015,Actual,YTD,2014-09-30,16,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,11,0,2015,Actual,YTD,2014-09-30,11,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,2,0,2015,Actual,YTD,2014-09-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,243,0,2015,Actual,YTD,2014-09-30,243,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,Total,56,0,2015,Actual,YTD,2014-09-30,56,06,Office of Housing and Community Development,
Office of Human Resources,Total,84,0,2015,Actual,YTD,2014-09-30,84,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,332,0,2015,Actual,YTD,2014-09-30,332,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,18,0,2015,Actual,YTD,2014-09-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,182,0,2015,Actual,YTD,2014-09-30,182,59,Office of Property Assessment,OPA
Office of Supportive Housing,Total,151,0,2015,Actual,YTD,2014-09-30,151,24,Office of Homeless Services,OHS
Parks and Recreation,Total,610,0,2015,Actual,YTD,2014-09-30,610,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Total,2290,0,2015,Actual,YTD,2014-09-30,2290,23,Philadelphia Prison System,Prisons
Procurement,Total,48,0,2015,Actual,YTD,2014-09-30,48,38,Procurement Department,Procurement
Public Health,Total,811,0,2015,Actual,YTD,2014-09-30,811,14,Department of Public Health,Public Health
Public Property,Total,131,0,2015,Actual,YTD,2014-09-30,131,20,Department of Public Property,Public Property
Records,Total,57,0,2015,Actual,YTD,2014-09-30,57,31,Department of Records,Records
Register of Wills,Total,62,0,2015,Actual,YTD,2014-09-30,62,68,Register of Wills,
Revenue,Total,521,0,2015,Actual,YTD,2014-09-30,521,36,Department of Revenue,Revenue
Sheriff,Total,288,0,2015,Actual,YTD,2014-09-30,288,70,Office of the Sheriff,Sheriff
Streets Sanitation,Total,1133,0,2015,Actual,YTD,2014-09-30,1133,12S,Streets: Sanitation,
Streets - Transportation,Total,527,0,2015,Actual,YTD,2014-09-30,527,12T,Streets: Transportation,
Water,Total,1730,0,2015,Actual,YTD,2014-09-30,1730,28,Water Department,Water
Youth Commission,Total,2,0,2015,Actual,YTD,2014-09-30,2,47,Youth Commission,
Police,General,811,6247,2015,Actual,YTD,2014-09-30,7058,11,Police Department,Police
Police,Other,10,170,2015,Actual,YTD,2014-09-30,180,11,Police Department,Police
Police,Total,821,6417,2015,Actual,YTD,2014-09-30,7238,11,Police Department,Police
Fire,General,105,1923,2015,Actual,YTD,2014-09-30,2028,13,Fire Department,Fire
Fire,Other,3,199,2015,Actual,YTD,2014-09-30,202,13,Fire Department,Fire
Fire,Total,108,2122,2015,Actual,YTD,2014-09-30,2230,13,Fire Department,Fire
District Attorney,General,440,14,2015,Actual,YTD,2014-09-30,454,69,District Attorney's Office,DAO
District Attorney,Other,78,9,2015,Actual,YTD,2014-09-30,87,69,District Attorney's Office,DAO
District Attorney,Total,518,23,2015,Actual,YTD,2014-09-30,541,69,District Attorney's Office,DAO
Atwater Kent Museum,General,3,0,2014,Actual,Full Year,2014-06-30,3,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,111,0,2014,Actual,Full Year,2014-06-30,111,61,City Controller's Office,
Board of Ethics,General,9,0,2014,Actual,Full Year,2014-06-30,9,45,Board of Ethics,
Board of Pensions,General,0,0,2014,Actual,Full Year,2014-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,11,0,2014,Actual,Full Year,2014-06-30,11,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,84,0,2014,Actual,Full Year,2014-06-30,84,73,City Commissioner's Office,City Commissioners
City Council,General,169,0,2014,Actual,Full Year,2014-06-30,169,01,City Council,
City Planning Commission,General,30,0,2014,Actual,Full Year,2014-06-30,30,51,City Planning Commission,
City Representative,General,7,0,2014,Actual,Full Year,2014-06-30,7,41,Office of the City Representative,City Rep
City Treasurer,General,14,0,2014,Actual,Full Year,2014-06-30,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2014,Actual,Full Year,2014-06-30,2,55,Civil Service Commission,
Commerce,General,27,0,2014,Actual,Full Year,2014-06-30,27,42,Office of the Director of Commerce,Commerce
Finance,General,170,0,2014,Actual,Full Year,2014-06-30,170,35,Office of the Director of Finance,Finance
First Judicial District,General,1866,0,2014,Actual,Full Year,2014-06-30,1866,84,First Judicial District,FJD
Fleet Management,General,264,0,2014,Actual,Full Year,2014-06-30,264,25,Office of Fleet Management,Fleet
Free Library,General,609,0,2014,Actual,Full Year,2014-06-30,609,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2014,Actual,Full Year,2014-06-30,6,32,Historical Commission,
Human Relations Commission,General,30,0,2014,Actual,Full Year,2014-06-30,30,54,Commission on Human Relations,Human Relations
Human Services (1),General,382,0,2014,Actual,Full Year,2014-06-30,382,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",General,7,0,2014,Actual,Full Year,2014-06-30,7,03,Labor,
Law,General,146,0,2014,Actual,Full Year,2014-06-30,146,44,Law Department,Law
Licenses & Inspections,General,296,0,2014,Actual,Full Year,2014-06-30,296,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2014,Actual,Full Year,2014-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,2,0,2014,Actual,Full Year,2014-06-30,2,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,General,5,0,2014,Actual,Full Year,2014-06-30,5,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,General,279,0,2014,Actual,Full Year,2014-06-30,279,10,Managing Director's Office,MDO
Mayor's Office,General,44,0,2014,Actual,Full Year,2014-06-30,44,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2014,Actual,Full Year,2014-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,General,13,0,2014,Actual,Full Year,2014-06-30,13,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,11,0,2014,Actual,Full Year,2014-06-30,11,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,2,0,2014,Actual,Full Year,2014-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,15,0,2014,Actual,Full Year,2014-06-30,15,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,General,0,0,2014,Actual,Full Year,2014-06-30,0,06,Office of Housing and Community Development,
Office of Human Resources,General,79,0,2014,Actual,Full Year,2014-06-30,79,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,259,0,2014,Actual,Full Year,2014-06-30,259,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,16,0,2014,Actual,Full Year,2014-06-30,16,48,Office of the Inspector General,OIG
Office of Property Assessment,General,179,0,2014,Actual,Full Year,2014-06-30,179,59,Office of Property Assessment,OPA
Office of Supportive Housing,General,154,0,2014,Actual,Full Year,2014-06-30,154,24,Office of Homeless Services,OHS
Parks and Recreation,General,600,0,2014,Actual,Full Year,2014-06-30,600,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2268,0,2014,Actual,Full Year,2014-06-30,2268,23,Philadelphia Prison System,Prisons
Procurement,General,47,0,2014,Actual,Full Year,2014-06-30,47,38,Procurement Department,Procurement
Public Health,General,659,0,2014,Actual,Full Year,2014-06-30,659,14,Department of Public Health,Public Health
Public Property,General,133,0,2014,Actual,Full Year,2014-06-30,133,20,Department of Public Property,Public Property
Records,General,55,0,2014,Actual,Full Year,2014-06-30,55,31,Department of Records,Records
Register of Wills,General,62,0,2014,Actual,Full Year,2014-06-30,62,68,Register of Wills,
Revenue,General,290,0,2014,Actual,Full Year,2014-06-30,290,36,Department of Revenue,Revenue
Sheriff,General,277,0,2014,Actual,Full Year,2014-06-30,277,70,Office of the Sheriff,Sheriff
Streets Sanitation,General,1153,0,2014,Actual,Full Year,2014-06-30,1153,12S,Streets: Sanitation,
Streets - Transportation,General,531,0,2014,Actual,Full Year,2014-06-30,531,12T,Streets: Transportation,
Water,General,0,0,2014,Actual,Full Year,2014-06-30,0,28,Water Department,Water
Youth Commission,General,2,0,2014,Actual,Full Year,2014-06-30,2,47,Youth Commission,
Atwater Kent Museum,Other,0,0,2014,Actual,Full Year,2014-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2014,Actual,Full Year,2014-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2014,Actual,Full Year,2014-06-30,0,45,Board of Ethics,
Board of Pensions,Other,50,0,2014,Actual,Full Year,2014-06-30,50,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2014,Actual,Full Year,2014-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2014,Actual,Full Year,2014-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2014,Actual,Full Year,2014-06-30,0,01,City Council,
City Planning Commission,Other,3,0,2014,Actual,Full Year,2014-06-30,3,51,City Planning Commission,
City Representative,Other,0,0,2014,Actual,Full Year,2014-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2014,Actual,Full Year,2014-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,55,Civil Service Commission,
Commerce,Other,777,0,2014,Actual,Full Year,2014-06-30,777,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2014,Actual,Full Year,2014-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,465,0,2014,Actual,Full Year,2014-06-30,465,84,First Judicial District,FJD
Fleet Management,Other,67,0,2014,Actual,Full Year,2014-06-30,67,25,Office of Fleet Management,Fleet
Free Library,Other,20,0,2014,Actual,Full Year,2014-06-30,20,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1182,0,2014,Actual,Full Year,2014-06-30,1182,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2014,Actual,Full Year,2014-06-30,0,03,Labor,
Law,Other,54,0,2014,Actual,Full Year,2014-06-30,54,44,Law Department,Law
Licenses & Inspections,Other,7,0,2014,Actual,Full Year,2014-06-30,7,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2014,Actual,Full Year,2014-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2014,Actual,Full Year,2014-06-30,0,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Other,0,0,2014,Actual,Full Year,2014-06-30,0,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Other,23,0,2014,Actual,Full Year,2014-06-30,23,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2014,Actual,Full Year,2014-06-30,3,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,33,0,2014,Actual,Full Year,2014-06-30,33,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Other,2,0,2014,Actual,Full Year,2014-06-30,2,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2014,Actual,Full Year,2014-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2014,Actual,Full Year,2014-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,224,0,2014,Actual,Full Year,2014-06-30,224,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,Other,56,0,2014,Actual,Full Year,2014-06-30,56,06,Office of Housing and Community Development,
Office of Human Resources,Other,0,0,2014,Actual,Full Year,2014-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,71,0,2014,Actual,Full Year,2014-06-30,71,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2014,Actual,Full Year,2014-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2014,Actual,Full Year,2014-06-30,0,59,Office of Property Assessment,OPA
Office of Supportive Housing,Other,9,0,2014,Actual,Full Year,2014-06-30,9,24,Office of Homeless Services,OHS
Parks and Recreation,Other,22,0,2014,Actual,Full Year,2014-06-30,22,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2014,Actual,Full Year,2014-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2014,Actual,Full Year,2014-06-30,2,38,Procurement Department,Procurement
Public Health,Other,169,0,2014,Actual,Full Year,2014-06-30,169,14,Department of Public Health,Public Health
Public Property,Other,0,0,2014,Actual,Full Year,2014-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2014,Actual,Full Year,2014-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2014,Actual,Full Year,2014-06-30,0,68,Register of Wills,
Revenue,Other,229,0,2014,Actual,Full Year,2014-06-30,229,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2014,Actual,Full Year,2014-06-30,0,70,Office of the Sheriff,Sheriff
Streets Sanitation,Other,0,0,2014,Actual,Full Year,2014-06-30,0,12S,Streets: Sanitation,
Streets - Transportation,Other,0,0,2014,Actual,Full Year,2014-06-30,0,12T,Streets: Transportation,
Water,Other,1744,0,2014,Actual,Full Year,2014-06-30,1744,28,Water Department,Water
Youth Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,47,Youth Commission,
Atwater Kent Museum,Total,3,0,2014,Actual,Full Year,2014-06-30,3,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,111,0,2014,Actual,Full Year,2014-06-30,111,61,City Controller's Office,
Board of Ethics,Total,9,0,2014,Actual,Full Year,2014-06-30,9,45,Board of Ethics,
