dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Office of the Inspector General,General,18,0,2014,Actual,YTD,2013-09-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,General,173,0,2014,Actual,YTD,2013-09-30,173,59,Office of Property Assessment,OPA
Office of Supportive Housing,General,146,0,2014,Actual,YTD,2013-09-30,146,24,Office of Homeless Services,OHS
Parks and Recreation,General,600,0,2014,Actual,YTD,2013-09-30,600,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2317,0,2014,Actual,YTD,2013-09-30,2317,23,Philadelphia Prison System,Prisons
Procurement,General,46,0,2014,Actual,YTD,2013-09-30,46,38,Procurement Department,Procurement
Public Health,General,672,0,2014,Actual,YTD,2013-09-30,672,14,Department of Public Health,Public Health
Public Property,General,126,0,2014,Actual,YTD,2013-09-30,126,20,Department of Public Property,Public Property
Records,General,60,0,2014,Actual,YTD,2013-09-30,60,31,Department of Records,Records
Register of Wills,General,63,0,2014,Actual,YTD,2013-09-30,63,68,Register of Wills,
Revenue,General,274,0,2014,Actual,YTD,2013-09-30,274,36,Department of Revenue,Revenue
Sheriff,General,245,0,2014,Actual,YTD,2013-09-30,245,70,Office of the Sheriff,Sheriff
Streets - Sanitation,General,1161,0,2014,Actual,YTD,2013-09-30,1161,12S,Streets: Sanitation,
Streets - Transportation,General,517,0,2014,Actual,YTD,2013-09-30,517,12T,Streets: Transportation,
Water,General,0,0,2014,Actual,YTD,2013-09-30,0,28,Water Department,Water
Youth Commission,General,2,0,2014,Actual,YTD,2013-09-30,2,47,Youth Commission,
Atwater Kent Museum,Other,0,0,2014,Actual,YTD,2013-09-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2014,Actual,YTD,2013-09-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2014,Actual,YTD,2013-09-30,0,45,Board of Ethics,
Board of Pensions,Other,53,0,2014,Actual,YTD,2013-09-30,53,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2014,Actual,YTD,2013-09-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2014,Actual,YTD,2013-09-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2014,Actual,YTD,2013-09-30,0,01,City Council,
City Planning Commission,Other,3,0,2014,Actual,YTD,2013-09-30,3,51,City Planning Commission,
City Representative,Other,0,0,2014,Actual,YTD,2013-09-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2014,Actual,YTD,2013-09-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2014,Actual,YTD,2013-09-30,0,55,Civil Service Commission,
Commerce,Other,773,0,2014,Actual,YTD,2013-09-30,773,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2014,Actual,YTD,2013-09-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,440,0,2014,Actual,YTD,2013-09-30,440,84,First Judicial District,FJD
Fleet Management,Other,70,0,2014,Actual,YTD,2013-09-30,70,25,Office of Fleet Management,Fleet
Free Library,Other,22,0,2014,Actual,YTD,2013-09-30,22,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2014,Actual,YTD,2013-09-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2014,Actual,YTD,2013-09-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1229,0,2014,Actual,YTD,2013-09-30,1229,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2014,Actual,YTD,2013-09-30,0,03,Labor,
Law,Other,52,0,2014,Actual,YTD,2013-09-30,52,44,Law Department,Law
Licenses & Inspections,Other,7,0,2014,Actual,YTD,2013-09-30,7,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2014,Actual,YTD,2013-09-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2014,Actual,YTD,2013-09-30,0,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Other,0,0,2014,Actual,YTD,2013-09-30,0,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Other,25,0,2014,Actual,YTD,2013-09-30,25,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2014,Actual,YTD,2013-09-30,3,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,63,0,2014,Actual,YTD,2013-09-30,63,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Other,2,0,2014,Actual,YTD,2013-09-30,2,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2014,Actual,YTD,2013-09-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2014,Actual,YTD,2013-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,228,0,2014,Actual,YTD,2013-09-30,228,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,Other,58,0,2014,Actual,YTD,2013-09-30,58,06,Office of Housing and Community Development,
Office of Human Resources,Other,0,0,2014,Actual,YTD,2013-09-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,67,0,2014,Actual,YTD,2013-09-30,67,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2014,Actual,YTD,2013-09-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2014,Actual,YTD,2013-09-30,0,59,Office of Property Assessment,OPA
Office of Supportive Housing,Other,8,0,2014,Actual,YTD,2013-09-30,8,24,Office of Homeless Services,OHS
Parks and Recreation,Other,21,0,2014,Actual,YTD,2013-09-30,21,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2014,Actual,YTD,2013-09-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,0,0,2014,Actual,YTD,2013-09-30,0,38,Procurement Department,Procurement
Public Health,Other,167,0,2014,Actual,YTD,2013-09-30,167,14,Department of Public Health,Public Health
Public Property,Other,0,0,2014,Actual,YTD,2013-09-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2014,Actual,YTD,2013-09-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2014,Actual,YTD,2013-09-30,0,68,Register of Wills,
Revenue,Other,232,0,2014,Actual,YTD,2013-09-30,232,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2014,Actual,YTD,2013-09-30,0,70,Office of the Sheriff,Sheriff
Streets - Sanitation,Other,0,0,2014,Actual,YTD,2013-09-30,0,12S,Streets: Sanitation,
Streets - Transportation,Other,0,0,2014,Actual,YTD,2013-09-30,0,12T,Streets: Transportation,
Water,Other,1689,0,2014,Actual,YTD,2013-09-30,1689,28,Water Department,Water
Youth Commission,Other,0,0,2014,Actual,YTD,2013-09-30,0,47,Youth Commission,
Atwater Kent Museum,Total,4,0,2014,Actual,YTD,2013-09-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,116,0,2014,Actual,YTD,2013-09-30,116,61,City Controller's Office,
Board of Ethics,Total,9,0,2014,Actual,YTD,2013-09-30,9,45,Board of Ethics,
Board of Pensions,Total,53,0,2014,Actual,YTD,2013-09-30,53,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,8,0,2014,Actual,YTD,2013-09-30,8,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,84,0,2014,Actual,YTD,2013-09-30,84,73,City Commissioner's Office,City Commissioners
City Council,Total,175,0,2014,Actual,YTD,2013-09-30,175,01,City Council,
City Planning Commission,Total,34,0,2014,Actual,YTD,2013-09-30,34,51,City Planning Commission,
City Representative,Total,7,0,2014,Actual,YTD,2013-09-30,7,41,Office of the City Representative,City Rep
City Treasurer,Total,14,0,2014,Actual,YTD,2013-09-30,14,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2014,Actual,YTD,2013-09-30,2,55,Civil Service Commission,
Commerce,Total,793,0,2014,Actual,YTD,2013-09-30,793,42,Office of the Director of Commerce,Commerce
Finance,Total,167,0,2014,Actual,YTD,2013-09-30,167,35,Office of the Director of Finance,Finance
First Judicial District,Total,2327,0,2014,Actual,YTD,2013-09-30,2327,84,First Judicial District,FJD
Fleet Management,Total,343,0,2014,Actual,YTD,2013-09-30,343,25,Office of Fleet Management,Fleet
Free Library,Total,628,0,2014,Actual,YTD,2013-09-30,628,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,4,0,2014,Actual,YTD,2013-09-30,4,32,Historical Commission,
Human Relations Commission,Total,30,0,2014,Actual,YTD,2013-09-30,30,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1577,0,2014,Actual,YTD,2013-09-30,1577,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2014,Actual,YTD,2013-09-30,7,03,Labor,
Law,Total,194,0,2014,Actual,YTD,2013-09-30,194,44,Law Department,Law
Licenses & Inspections,Total,305,0,2014,Actual,YTD,2013-09-30,305,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Total,1,0,2014,Actual,YTD,2013-09-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Total,2,0,2014,Actual,YTD,2013-09-30,2,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Total,5,0,2014,Actual,YTD,2013-09-30,5,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Total,294,0,2014,Actual,YTD,2013-09-30,294,10,Managing Director's Office,MDO
Mayor's Office,Total,48,0,2014,Actual,YTD,2013-09-30,48,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,63,0,2014,Actual,YTD,2013-09-30,63,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Total,15,0,2014,Actual,YTD,2013-09-30,15,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,11,0,2014,Actual,YTD,2013-09-30,11,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,2,0,2014,Actual,YTD,2013-09-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,244,0,2014,Actual,YTD,2013-09-30,244,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,Total,58,0,2014,Actual,YTD,2013-09-30,58,06,Office of Housing and Community Development,
Office of Human Resources,Total,77,0,2014,Actual,YTD,2013-09-30,77,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,322,0,2014,Actual,YTD,2013-09-30,322,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,18,0,2014,Actual,YTD,2013-09-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,173,0,2014,Actual,YTD,2013-09-30,173,59,Office of Property Assessment,OPA
Office of Supportive Housing,Total,154,0,2014,Actual,YTD,2013-09-30,154,24,Office of Homeless Services,OHS
Parks and Recreation,Total,621,0,2014,Actual,YTD,2013-09-30,621,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Total,2317,0,2014,Actual,YTD,2013-09-30,2317,23,Philadelphia Prison System,Prisons
Procurement,Total,46,0,2014,Actual,YTD,2013-09-30,46,38,Procurement Department,Procurement
Public Health,Total,839,0,2014,Actual,YTD,2013-09-30,839,14,Department of Public Health,Public Health
Public Property,Total,126,0,2014,Actual,YTD,2013-09-30,126,20,Department of Public Property,Public Property
Records,Total,60,0,2014,Actual,YTD,2013-09-30,60,31,Department of Records,Records
Register of Wills,Total,63,0,2014,Actual,YTD,2013-09-30,63,68,Register of Wills,
Revenue,Total,506,0,2014,Actual,YTD,2013-09-30,506,36,Department of Revenue,Revenue
Sheriff,Total,245,0,2014,Actual,YTD,2013-09-30,245,70,Office of the Sheriff,Sheriff
Streets - Sanitation,Total,1161,0,2014,Actual,YTD,2013-09-30,1161,12S,Streets: Sanitation,
Streets - Transportation,Total,517,0,2014,Actual,YTD,2013-09-30,517,12T,Streets: Transportation,
Water,Total,1689,0,2014,Actual,YTD,2013-09-30,1689,28,Water Department,Water
Youth Commission,Total,2,0,2014,Actual,YTD,2013-09-30,2,47,Youth Commission,
Police,General,795,6306,2014,Actual,YTD,2013-09-30,7101,11,Police Department,Police
Police,Other,11,154,2014,Actual,YTD,2013-09-30,165,11,Police Department,Police
Police,Total,806,6460,2014,Actual,YTD,2013-09-30,7266,11,Police Department,Police
Fire,General,101,2038,2014,Actual,YTD,2013-09-30,2139,13,Fire Department,Fire
Fire,Other,3,66,2014,Actual,YTD,2013-09-30,69,13,Fire Department,Fire
Fire,Total,104,2104,2014,Actual,YTD,2013-09-30,2208,13,Fire Department,Fire
District Attorney,General,411,13,2014,Actual,YTD,2013-09-30,424,69,District Attorney's Office,DAO
District Attorney,Other,88,10,2014,Actual,YTD,2013-09-30,98,69,District Attorney's Office,DAO
District Attorney,Total,499,23,2014,Actual,YTD,2013-09-30,522,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2013,Actual,Full Year,2013-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,118,0,2013,Actual,Full Year,2013-06-30,118,61,City Controller's Office,
Board of Ethics,General,8,0,2013,Actual,Full Year,2013-06-30,8,45,Board of Ethics,
Board of Pensions,General,0,0,2013,Actual,Full Year,2013-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,7,0,2013,Actual,Full Year,2013-06-30,7,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,90,0,2013,Actual,Full Year,2013-06-30,90,73,City Commissioner's Office,City Commissioners
City Council,General,173,0,2013,Actual,Full Year,2013-06-30,173,01,City Council,
City Planning Commission,General,31,0,2013,Actual,Full Year,2013-06-30,31,51,City Planning Commission,
City Representative,General,8,0,2013,Actual,Full Year,2013-06-30,8,41,Office of the City Representative,City Rep
City Treasurer,General,13,0,2013,Actual,Full Year,2013-06-30,13,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2013,Actual,Full Year,2013-06-30,2,55,Civil Service Commission,
Commerce,General,20,0,2013,Actual,Full Year,2013-06-30,20,42,Office of the Director of Commerce,Commerce
Finance,General,163,0,2013,Actual,Full Year,2013-06-30,163,35,Office of the Director of Finance,Finance
First Judicial District,General,1909,0,2013,Actual,Full Year,2013-06-30,1909,84,First Judicial District,FJD
Fleet Management,General,273,0,2013,Actual,Full Year,2013-06-30,273,25,Office of Fleet Management,Fleet
Free Library,General,609,0,2013,Actual,Full Year,2013-06-30,609,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,5,0,2013,Actual,Full Year,2013-06-30,5,32,Historical Commission,
Human Relations Commission,General,29,0,2013,Actual,Full Year,2013-06-30,29,54,Commission on Human Relations,Human Relations
Human Services (1),General,377,0,2013,Actual,Full Year,2013-06-30,377,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",General,7,0,2013,Actual,Full Year,2013-06-30,7,03,Labor,
Law,General,138,0,2013,Actual,Full Year,2013-06-30,138,44,Law Department,Law
Licenses & Inspections,General,292,0,2013,Actual,Full Year,2013-06-30,292,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2013,Actual,Full Year,2013-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,1,0,2013,Actual,Full Year,2013-06-30,1,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,General,5,0,2013,Actual,Full Year,2013-06-30,5,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,General,156,0,2013,Actual,Full Year,2013-06-30,156,10,Managing Director's Office,MDO
Mayor's Office,General,36,0,2013,Actual,Full Year,2013-06-30,36,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,15,0,2013,Actual,Full Year,2013-06-30,15,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,General,13,0,2013,Actual,Full Year,2013-06-30,13,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,11,0,2013,Actual,Full Year,2013-06-30,11,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,2,0,2013,Actual,Full Year,2013-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,19,0,2013,Actual,Full Year,2013-06-30,19,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,General,0,0,2013,Actual,Full Year,2013-06-30,0,06,Office of Housing and Community Development,
Office of Human Resources,General,78,0,2013,Actual,Full Year,2013-06-30,78,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,255,0,2013,Actual,Full Year,2013-06-30,255,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,18,0,2013,Actual,Full Year,2013-06-30,18,48,Office of the Inspector General,OIG
Office of Property Assessment,General,173,0,2013,Actual,Full Year,2013-06-30,173,59,Office of Property Assessment,OPA
Office of Supportive Housing,General,145,0,2013,Actual,Full Year,2013-06-30,145,24,Office of Homeless Services,OHS
Parks and Recreation,General,568,0,2013,Actual,Full Year,2013-06-30,568,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2248,0,2013,Actual,Full Year,2013-06-30,2248,23,Philadelphia Prison System,Prisons
Procurement,General,45,0,2013,Actual,Full Year,2013-06-30,45,38,Procurement Department,Procurement
Public Health,General,673,0,2013,Actual,Full Year,2013-06-30,673,14,Department of Public Health,Public Health
Public Property,General,123,0,2013,Actual,Full Year,2013-06-30,123,20,Department of Public Property,Public Property
Records,General,59,0,2013,Actual,Full Year,2013-06-30,59,31,Department of Records,Records
Register of Wills,General,64,0,2013,Actual,Full Year,2013-06-30,64,68,Register of Wills,
Revenue,General,282,0,2013,Actual,Full Year,2013-06-30,282,36,Department of Revenue,Revenue
Sheriff,General,231,0,2013,Actual,Full Year,2013-06-30,231,70,Office of the Sheriff,Sheriff
Streets - Sanitation,General,1165,0,2013,Actual,Full Year,2013-06-30,1165,12S,Streets: Sanitation,
Streets - Transportation,General,525,0,2013,Actual,Full Year,2013-06-30,525,12T,Streets: Transportation,
Water,General,0,0,2013,Actual,Full Year,2013-06-30,0,28,Water Department,Water
Youth Commission,General,1,0,2013,Actual,Full Year,2013-06-30,1,47,Youth Commission,
Atwater Kent Museum,Other,0,0,2013,Actual,Full Year,2013-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2013,Actual,Full Year,2013-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2013,Actual,Full Year,2013-06-30,0,45,Board of Ethics,
Board of Pensions,Other,53,0,2013,Actual,Full Year,2013-06-30,53,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2013,Actual,Full Year,2013-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2013,Actual,Full Year,2013-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2013,Actual,Full Year,2013-06-30,0,01,City Council,
City Planning Commission,Other,3,0,2013,Actual,Full Year,2013-06-30,3,51,City Planning Commission,
City Representative,Other,0,0,2013,Actual,Full Year,2013-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2013,Actual,Full Year,2013-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2013,Actual,Full Year,2013-06-30,0,55,Civil Service Commission,
Commerce,Other,783,0,2013,Actual,Full Year,2013-06-30,783,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2013,Actual,Full Year,2013-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,451,0,2013,Actual,Full Year,2013-06-30,451,84,First Judicial District,FJD
Fleet Management,Other,72,0,2013,Actual,Full Year,2013-06-30,72,25,Office of Fleet Management,Fleet
Free Library,Other,22,0,2013,Actual,Full Year,2013-06-30,22,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2013,Actual,Full Year,2013-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2013,Actual,Full Year,2013-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1172,0,2013,Actual,Full Year,2013-06-30,1172,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2013,Actual,Full Year,2013-06-30,0,03,Labor,
Law,Other,54,0,2013,Actual,Full Year,2013-06-30,54,44,Law Department,Law
Licenses & Inspections,Other,8,0,2013,Actual,Full Year,2013-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2013,Actual,Full Year,2013-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2013,Actual,Full Year,2013-06-30,0,27,L&I: Board of Review,
L&I-Zoning Board of Adjustment,Other,0,0,2013,Actual,Full Year,2013-06-30,0,30,Zoning Board of Adjustments,ZBA
Managing Director's Office,Other,22,0,2013,Actual,Full Year,2013-06-30,22,10,Managing Director's Office,MDO
Mayor's Office,Other,3,0,2013,Actual,Full Year,2013-06-30,3,05,Mayor's Office,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,66,0,2013,Actual,Full Year,2013-06-30,66,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation & Utilities,Other,2,0,2013,Actual,Full Year,2013-06-30,2,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2013,Actual,Full Year,2013-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2013,Actual,Full Year,2013-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,225,0,2013,Actual,Full Year,2013-06-30,225,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Housing & Comm. Development,Other,58,0,2013,Actual,Full Year,2013-06-30,58,06,Office of Housing and Community Development,
Office of Human Resources,Other,0,0,2013,Actual,Full Year,2013-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,69,0,2013,Actual,Full Year,2013-06-30,69,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2013,Actual,Full Year,2013-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2013,Actual,Full Year,2013-06-30,0,59,Office of Property Assessment,OPA
Office of Supportive Housing,Other,9,0,2013,Actual,Full Year,2013-06-30,9,24,Office of Homeless Services,OHS
Parks and Recreation,Other,21,0,2013,Actual,Full Year,2013-06-30,21,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2013,Actual,Full Year,2013-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2013,Actual,Full Year,2013-06-30,2,38,Procurement Department,Procurement
Public Health,Other,169,0,2013,Actual,Full Year,2013-06-30,169,14,Department of Public Health,Public Health
Public Property,Other,0,0,2013,Actual,Full Year,2013-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2013,Actual,Full Year,2013-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2013,Actual,Full Year,2013-06-30,0,68,Register of Wills,
Revenue,Other,239,0,2013,Actual,Full Year,2013-06-30,239,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2013,Actual,Full Year,2013-06-30,0,70,Office of the Sheriff,Sheriff
Streets - Sanitation,Other,0,0,2013,Actual,Full Year,2013-06-30,0,12S,Streets: Sanitation,
Streets - Transportation,Other,0,0,2013,Actual,Full Year,2013-06-30,0,12T,Streets: Transportation,
Water,Other,1698,0,2013,Actual,Full Year,2013-06-30,1698,28,Water Department,Water
Youth Commission,Other,0,0,2013,Actual,Full Year,2013-06-30,0,47,Youth Commission,
Atwater Kent Museum,Total,4,0,2013,Actual,Full Year,2013-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,118,0,2013,Actual,Full Year,2013-06-30,118,61,City Controller's Office,
Board of Ethics,Total,8,0,2013,Actual,Full Year,2013-06-30,8,45,Board of Ethics,
