dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Clerk of Quarter Sessions,Other,0,0,2011,Actual,YTD,2010-09-30,0,64,Clerk of Quarter Sessions,
Commerce,Other,739,0,2011,Actual,YTD,2010-09-30,739,42,Office of the Director of Commerce,Commerce
Division of Technology,Other,64,0,2011,Actual,YTD,2010-09-30,64,04,Office of Innovation and Technology,OIT
Fairmount Park,Other,0,0,2011,Actual,YTD,2010-09-30,0,17,Fairmount Park Commission,
Finance,Other,3,0,2011,Actual,YTD,2010-09-30,3,35,Office of the Director of Finance,Finance
First Judicial District,Other,551,0,2011,Actual,YTD,2010-09-30,551,84,First Judicial District,FJD
Fleet Management,Other,62,0,2011,Actual,YTD,2010-09-30,62,25,Office of Fleet Management,Fleet
Free Library,Other,68,0,2011,Actual,YTD,2010-09-30,68,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2011,Actual,YTD,2010-09-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2011,Actual,YTD,2010-09-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,72,0,2011,Actual,YTD,2010-09-30,72,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2011,Actual,YTD,2010-09-30,0,03,Labor,
Law,Other,58,0,2011,Actual,YTD,2010-09-30,58,44,Law Department,Law
Licenses & Inspections,Other,15,0,2011,Actual,YTD,2010-09-30,15,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,14,0,2011,Actual,YTD,2010-09-30,14,10,Managing Director's Office,MDO
Mayor,Other,4,0,2011,Actual,YTD,2010-09-30,4,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2011,Actual,YTD,2010-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2011,Actual,YTD,2010-09-30,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,74,0,2011,Actual,YTD,2010-09-30,74,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,2,0,2011,Actual,YTD,2010-09-30,2,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2011,Actual,YTD,2010-09-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,233,0,2011,Actual,YTD,2010-09-30,233,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2011,Actual,YTD,2010-09-30,0,56,Office of Human Resources,OHR
Off.of Supportive Housing,Other,43,0,2011,Actual,YTD,2010-09-30,43,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,74,0,2011,Actual,YTD,2010-09-30,74,06,Office of Housing and Community Development,
Parks and Recreation,Other,22,0,2011,Actual,YTD,2010-09-30,22,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2011,Actual,YTD,2010-09-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2011,Actual,YTD,2010-09-30,2,38,Procurement Department,Procurement
Public Health,Other,204,0,2011,Actual,YTD,2010-09-30,204,14,Department of Public Health,Public Health
Public Property,Other,0,0,2011,Actual,YTD,2010-09-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2011,Actual,YTD,2010-09-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2011,Actual,YTD,2010-09-30,0,68,Register of Wills,
Revenue,Other,229,0,2011,Actual,YTD,2010-09-30,229,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2011,Actual,YTD,2010-09-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,0,0,2011,Actual,YTD,2010-09-30,0,12,Streets Department,Streets
Streets Sanitation,Other,0,0,2011,Actual,YTD,2010-09-30,0,12S,Streets: Sanitation,
Water,Other,1611,0,2011,Actual,YTD,2010-09-30,1611,28,Water Department,Water
Youth Commission,Other,0,0,2011,Actual,YTD,2010-09-30,0,47,Youth Commission,
Zoning Board of Adjustment,Other,0,0,2011,Actual,YTD,2010-09-30,0,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Other,0,0,2011,Actual,YTD,2010-09-30,0,57,Zoning Code Commission,
Atwater Kent Museum,Total,3,0,2011,Actual,YTD,2010-09-30,3,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Total,114,0,2011,Actual,YTD,2010-09-30,114,61,City Controller's Office,
Board of Building Standards,Total,1,0,2011,Actual,YTD,2010-09-30,1,29,L&I: Board of Building and Standards,
Board of Ethics,Total,7,0,2011,Actual,YTD,2010-09-30,7,45,Board of Ethics,
Board of L & I Review,Total,2,0,2011,Actual,YTD,2010-09-30,2,27,L&I: Board of Review,
Bd. of Pensions,Total,66,0,2011,Actual,YTD,2010-09-30,66,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Total,143,0,2011,Actual,YTD,2010-09-30,143,63,Board of Revision of Taxes,BRT
Camp William Penn,Total,0,0,2011,Actual,YTD,2010-09-30,0,19,Camp William Penn,
City Commissioners (Election Board),Total,101,0,2011,Actual,YTD,2010-09-30,101,73,City Commissioner's Office,City Commissioners
City Council,Total,174,0,2011,Actual,YTD,2010-09-30,174,01,City Council,
City Planning Commission,Total,33,0,2011,Actual,YTD,2010-09-30,33,51,City Planning Commission,
City Representative,Total,7,0,2011,Actual,YTD,2010-09-30,7,41,Office of the City Representative,City Rep
City Treasurer,Total,12,0,2011,Actual,YTD,2010-09-30,12,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2011,Actual,YTD,2010-09-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,Total,90,0,2011,Actual,YTD,2010-09-30,90,64,Clerk of Quarter Sessions,
Commerce,Total,763,0,2011,Actual,YTD,2010-09-30,763,42,Office of the Director of Commerce,Commerce
Division of Technology,Total,326,0,2011,Actual,YTD,2010-09-30,326,04,Office of Innovation and Technology,OIT
Fairmount Park,Total,0,0,2011,Actual,YTD,2010-09-30,0,17,Fairmount Park Commission,
Finance,Total,140,0,2011,Actual,YTD,2010-09-30,140,35,Office of the Director of Finance,Finance
First Judicial District,Total,2297,0,2011,Actual,YTD,2010-09-30,2297,84,First Judicial District,FJD
Fleet Management,Total,340,0,2011,Actual,YTD,2010-09-30,340,25,Office of Fleet Management,Fleet
Free Library,Total,668,0,2011,Actual,YTD,2010-09-30,668,52,The Free Library of Philadelphia,Free Library
Historical Commission,Total,6,0,2011,Actual,YTD,2010-09-30,6,32,Historical Commission,
Human Relations Commission,Total,31,0,2011,Actual,YTD,2010-09-30,31,54,Commission on Human Relations,Human Relations
Human Services,Total,1770,0,2011,Actual,YTD,2010-09-30,1770,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Total,6,0,2011,Actual,YTD,2010-09-30,6,03,Labor,
Law,Total,232,0,2011,Actual,YTD,2010-09-30,232,44,Law Department,Law
Licenses & Inspections,Total,302,0,2011,Actual,YTD,2010-09-30,302,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Total,130,0,2011,Actual,YTD,2010-09-30,130,10,Managing Director's Office,MDO
Mayor,Total,41,0,2011,Actual,YTD,2010-09-30,41,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2011,Actual,YTD,2010-09-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Total,17,0,2011,Actual,YTD,2010-09-30,17,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Total,74,0,2011,Actual,YTD,2010-09-30,74,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Total,10,0,2011,Actual,YTD,2010-09-30,10,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Total,11,0,2011,Actual,YTD,2010-09-30,11,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Total,255,0,2011,Actual,YTD,2010-09-30,255,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Total,69,0,2011,Actual,YTD,2010-09-30,69,56,Office of Human Resources,OHR
Off.of Supportive Housing,Total,165,0,2011,Actual,YTD,2010-09-30,165,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Total,74,0,2011,Actual,YTD,2010-09-30,74,06,Office of Housing and Community Development,
Parks and Recreation,Total,615,0,2011,Actual,YTD,2010-09-30,615,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Total,2229,0,2011,Actual,YTD,2010-09-30,2229,23,Philadelphia Prison System,Prisons
Procurement,Total,46,0,2011,Actual,YTD,2010-09-30,46,38,Procurement Department,Procurement
Public Health,Total,858,0,2011,Actual,YTD,2010-09-30,858,14,Department of Public Health,Public Health
Public Property,Total,119,0,2011,Actual,YTD,2010-09-30,119,20,Department of Public Property,Public Property
Records,Total,58,0,2011,Actual,YTD,2010-09-30,58,31,Department of Records,Records
Register of Wills,Total,63,0,2011,Actual,YTD,2010-09-30,63,68,Register of Wills,
Revenue,Total,477,0,2011,Actual,YTD,2010-09-30,477,36,Department of Revenue,Revenue
Sheriff,Total,227,0,2011,Actual,YTD,2010-09-30,227,70,Office of the Sheriff,Sheriff
Streets,Total,514,0,2011,Actual,YTD,2010-09-30,514,12,Streets Department,Streets
Streets Sanitation,Total,1170,0,2011,Actual,YTD,2010-09-30,1170,12S,Streets: Sanitation,
Water,Total,1611,0,2011,Actual,YTD,2010-09-30,1611,28,Water Department,Water
Youth Commission,Total,1,0,2011,Actual,YTD,2010-09-30,1,47,Youth Commission,
Zoning Board of Adjustment,Total,5,0,2011,Actual,YTD,2010-09-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,Total,2,0,2011,Actual,YTD,2010-09-30,2,57,Zoning Code Commission,
Police,General,781,6506,2011,Actual,YTD,2010-09-30,7287,11,Police Department,Police
Police,Other,17,202,2011,Actual,YTD,2010-09-30,219,11,Police Department,Police
Police,Total,798,6708,2011,Actual,YTD,2010-09-30,7506,11,Police Department,Police
Fire,General,2073,103,2011,Actual,YTD,2010-09-30,2176,13,Fire Department,Fire
Fire,Other,67,4,2011,Actual,YTD,2010-09-30,71,13,Fire Department,Fire
Fire,Total,2140,107,2011,Actual,YTD,2010-09-30,2247,13,Fire Department,Fire
District Attorney,General,417,11,2011,Actual,YTD,2010-09-30,428,69,District Attorney's Office,DAO
District Attorney,Other,97,11,2011,Actual,YTD,2010-09-30,108,69,District Attorney's Office,DAO
District Attorney,Total,514,22,2011,Actual,YTD,2010-09-30,536,69,District Attorney's Office,DAO
Atwater Kent Museum,General,4,0,2010,Actual,Full Year,2010-06-30,4,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),General,120,0,2010,Actual,Full Year,2010-06-30,120,61,City Controller's Office,
Board of Building Standards,General,1,0,2010,Actual,Full Year,2010-06-30,1,29,L&I: Board of Building and Standards,
Board of Ethics,General,7,0,2010,Actual,Full Year,2010-06-30,7,45,Board of Ethics,
Board of L & I Review,General,2,0,2010,Actual,Full Year,2010-06-30,2,27,L&I: Board of Review,
Bd. of Pensions,General,0,0,2010,Actual,Full Year,2010-06-30,0,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,General,112,0,2010,Actual,Full Year,2010-06-30,112,63,Board of Revision of Taxes,BRT
Camp William Penn,General,1,0,2010,Actual,Full Year,2010-06-30,1,19,Camp William Penn,
City Commissioners (Election Board),General,102,0,2010,Actual,Full Year,2010-06-30,102,73,City Commissioner's Office,City Commissioners
City Council,General,176,0,2010,Actual,Full Year,2010-06-30,176,01,City Council,
City Planning Commission,General,40,0,2010,Actual,Full Year,2010-06-30,40,51,City Planning Commission,
City Representative,General,7,0,2010,Actual,Full Year,2010-06-30,7,41,Office of the City Representative,City Rep
City Treasurer,General,11,0,2010,Actual,Full Year,2010-06-30,11,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2010,Actual,Full Year,2010-06-30,2,55,Civil Service Commission,
Clerk of Quarter Sessions,General,106,0,2010,Actual,Full Year,2010-06-30,106,64,Clerk of Quarter Sessions,
Commerce,General,24,0,2010,Actual,Full Year,2010-06-30,24,42,Office of the Director of Commerce,Commerce
Division of Technology,General,174,0,2010,Actual,Full Year,2010-06-30,174,04,Office of Innovation and Technology,OIT
Fairmount Park,General,155,0,2010,Actual,Full Year,2010-06-30,155,17,Fairmount Park Commission,
Finance,General,141,0,2010,Actual,Full Year,2010-06-30,141,35,Office of the Director of Finance,Finance
First Judicial District,General,1756,0,2010,Actual,Full Year,2010-06-30,1756,84,First Judicial District,FJD
Fleet Management,General,292,0,2010,Actual,Full Year,2010-06-30,292,25,Office of Fleet Management,Fleet
Free Library,General,602,0,2010,Actual,Full Year,2010-06-30,602,52,The Free Library of Philadelphia,Free Library
Historical Commission,General,6,0,2010,Actual,Full Year,2010-06-30,6,32,Historical Commission,
Human Relations Commission,General,33,0,2010,Actual,Full Year,2010-06-30,33,54,Commission on Human Relations,Human Relations
Human Services,General,1751,0,2010,Actual,Full Year,2010-06-30,1751,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",General,7,0,2010,Actual,Full Year,2010-06-30,7,03,Labor,
Law,General,176,0,2010,Actual,Full Year,2010-06-30,176,44,Law Department,Law
Licenses & Inspections,General,305,0,2010,Actual,Full Year,2010-06-30,305,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),General,112,0,2010,Actual,Full Year,2010-06-30,112,10,Managing Director's Office,MDO
Mayor,General,38,0,2010,Actual,Full Year,2010-06-30,38,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,General,2,0,2010,Actual,Full Year,2010-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,General,15,0,2010,Actual,Full Year,2010-06-30,15,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2010,Actual,Full Year,2010-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,General,8,0,2010,Actual,Full Year,2010-06-30,8,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,General,12,0,2010,Actual,Full Year,2010-06-30,12,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,22,0,2010,Actual,Full Year,2010-06-30,22,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,General,53,0,2010,Actual,Full Year,2010-06-30,53,56,Office of Human Resources,OHR
Off.of Supportive Housing,General,124,0,2010,Actual,Full Year,2010-06-30,124,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,General,0,0,2010,Actual,Full Year,2010-06-30,0,06,Office of Housing and Community Development,
Parks and Recreation,General,435,0,2010,Actual,Full Year,2010-06-30,435,16,Department of Parks and Recreation,Parks & Recreation
Prisons,General,2254,0,2010,Actual,Full Year,2010-06-30,2254,23,Philadelphia Prison System,Prisons
Procurement,General,46,0,2010,Actual,Full Year,2010-06-30,46,38,Procurement Department,Procurement
Public Health,General,662,0,2010,Actual,Full Year,2010-06-30,662,14,Department of Public Health,Public Health
Public Property,General,123,0,2010,Actual,Full Year,2010-06-30,123,20,Department of Public Property,Public Property
Records,General,59,0,2010,Actual,Full Year,2010-06-30,59,31,Department of Records,Records
Register of Wills,General,63,0,2010,Actual,Full Year,2010-06-30,63,68,Register of Wills,
Revenue,General,250,0,2010,Actual,Full Year,2010-06-30,250,36,Department of Revenue,Revenue
Sheriff,General,230,0,2010,Actual,Full Year,2010-06-30,230,70,Office of the Sheriff,Sheriff
Streets,General,523,0,2010,Actual,Full Year,2010-06-30,523,12,Streets Department,Streets
Streets Sanitation,General,1170,0,2010,Actual,Full Year,2010-06-30,1170,12S,Streets: Sanitation,
Water,General,0,0,2010,Actual,Full Year,2010-06-30,0,28,Water Department,Water
Youth Commission,General,1,0,2010,Actual,Full Year,2010-06-30,1,47,Youth Commission,
Zoning Board of Adjustment,General,5,0,2010,Actual,Full Year,2010-06-30,5,30,Zoning Board of Adjustments,ZBA
Zoning Code Commission,General,2,0,2010,Actual,Full Year,2010-06-30,2,57,Zoning Code Commission,
Atwater Kent Museum,Other,0,0,2010,Actual,Full Year,2010-06-30,0,18,Atwater Kent Museum,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2010,Actual,Full Year,2010-06-30,0,61,City Controller's Office,
Board of Building Standards,Other,0,0,2010,Actual,Full Year,2010-06-30,0,29,L&I: Board of Building and Standards,
Board of Ethics,Other,0,0,2010,Actual,Full Year,2010-06-30,0,45,Board of Ethics,
Board of L & I Review,Other,0,0,2010,Actual,Full Year,2010-06-30,0,27,L&I: Board of Review,
Bd. of Pensions,Other,67,0,2010,Actual,Full Year,2010-06-30,67,53,Board of Pensions,Pensions
Bd. of Revision of Taxes,Other,0,0,2010,Actual,Full Year,2010-06-30,0,63,Board of Revision of Taxes,BRT
Camp William Penn,Other,0,0,2010,Actual,Full Year,2010-06-30,0,19,Camp William Penn,
City Commissioners (Election Board),Other,0,0,2010,Actual,Full Year,2010-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2010,Actual,Full Year,2010-06-30,0,01,City Council,
City Planning Commission,Other,4,0,2010,Actual,Full Year,2010-06-30,4,51,City Planning Commission,
City Representative,Other,0,0,2010,Actual,Full Year,2010-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2010,Actual,Full Year,2010-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2010,Actual,Full Year,2010-06-30,0,55,Civil Service Commission,
Clerk of Quarter Sessions,Other,0,0,2010,Actual,Full Year,2010-06-30,0,64,Clerk of Quarter Sessions,
Commerce,Other,729,0,2010,Actual,Full Year,2010-06-30,729,42,Office of the Director of Commerce,Commerce
Division of Technology,Other,16,0,2010,Actual,Full Year,2010-06-30,16,04,Office of Innovation and Technology,OIT
Fairmount Park,Other,2,0,2010,Actual,Full Year,2010-06-30,2,17,Fairmount Park Commission,
Finance,Other,4,0,2010,Actual,Full Year,2010-06-30,4,35,Office of the Director of Finance,Finance
First Judicial District,Other,548,0,2010,Actual,Full Year,2010-06-30,548,84,First Judicial District,FJD
Fleet Management,Other,60,0,2010,Actual,Full Year,2010-06-30,60,25,Office of Fleet Management,Fleet
Free Library,Other,76,0,2010,Actual,Full Year,2010-06-30,76,52,The Free Library of Philadelphia,Free Library
Historical Commission,Other,0,0,2010,Actual,Full Year,2010-06-30,0,32,Historical Commission,
Human Relations Commission,Other,0,0,2010,Actual,Full Year,2010-06-30,0,54,Commission on Human Relations,Human Relations
Human Services,Other,52,0,2010,Actual,Full Year,2010-06-30,52,22,Department of Human Services,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2010,Actual,Full Year,2010-06-30,0,03,Labor,
Law,Other,60,0,2010,Actual,Full Year,2010-06-30,60,44,Law Department,Law
Licenses & Inspections,Other,11,0,2010,Actual,Full Year,2010-06-30,11,26,Department of Licenses and Inspections,L&I
Managing Director (MDO),Other,15,0,2010,Actual,Full Year,2010-06-30,15,10,Managing Director's Office,MDO
Mayor,Other,3,0,2010,Actual,Full Year,2010-06-30,3,05,Mayor's Office,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2010,Actual,Full Year,2010-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2010,Actual,Full Year,2010-06-30,0,48,Office of the Inspector General,OIG
Mayor's Office of Comm. Svcs.,Other,75,0,2010,Actual,Full Year,2010-06-30,75,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mayor's Office of Transportation,Other,1,0,2010,Actual,Full Year,2010-06-30,1,46,Mayor's Office of Transportation and Utilities,
Mural Arts Program,Other,0,0,2010,Actual,Full Year,2010-06-30,0,50,Mural Arts Program,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,236,0,2010,Actual,Full Year,2010-06-30,236,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of Human Resources,Other,0,0,2010,Actual,Full Year,2010-06-30,0,56,Office of Human Resources,OHR
Off.of Supportive Housing,Other,44,0,2010,Actual,Full Year,2010-06-30,44,24,Office of Homeless Services,OHS
Office of Housing and Community Develop.,Other,74,0,2010,Actual,Full Year,2010-06-30,74,06,Office of Housing and Community Development,
Parks and Recreation,Other,21,0,2010,Actual,Full Year,2010-06-30,21,16,Department of Parks and Recreation,Parks & Recreation
Prisons,Other,0,0,2010,Actual,Full Year,2010-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,2,0,2010,Actual,Full Year,2010-06-30,2,38,Procurement Department,Procurement
Public Health,Other,213,0,2010,Actual,Full Year,2010-06-30,213,14,Department of Public Health,Public Health
