dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_code,dept_name,abbreviation
Mayor's Office,Total,64,0,2021,Actual,YTD,2020-09-30,64,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Total,25,0,2021,Actual,YTD,2020-09-30,25,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Total,10,0,2021,Actual,YTD,2020-09-30,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Total,0,0,2021,Actual,YTD,2020-09-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Total,251,0,2021,Actual,YTD,2020-09-30,251,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Total,63,0,2021,Actual,YTD,2020-09-30,63,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Total,3,0,2021,Actual,YTD,2020-09-30,3,66,Office of Children and Families,OCF
Office of Homeless Services,Total,173,0,2021,Actual,YTD,2020-09-30,173,24,Office of Homeless Services,OHS
Office of Human Resources,Total,79,0,2021,Actual,YTD,2020-09-30,79,56,Office of Human Resources,OHR
Office of Innovation and Technology,Total,406,0,2021,Actual,YTD,2020-09-30,406,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Total,16,0,2021,Actual,YTD,2020-09-30,16,48,Office of the Inspector General,OIG
Office of Property Assessment,Total,194,0,2021,Actual,YTD,2020-09-30,194,59,Office of Property Assessment,OPA
Office of Sustainability,Total,8,0,2021,Actual,YTD,2020-09-30,8,49,Office of Sustainability,Sustainability
Parks and Recreation,Total,669,0,2021,Actual,YTD,2020-09-30,669,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Total,108,0,2021,Actual,YTD,2020-09-30,108,72,Department of Planning and Development,Planning & Development
Prisons,Total,1885,0,2021,Actual,YTD,2020-09-30,1885,23,Philadelphia Prison System,Prisons
Procurement,Total,39,0,2021,Actual,YTD,2020-09-30,39,38,Procurement Department,Procurement
Public Health,Total,871,0,2021,Actual,YTD,2020-09-30,871,14,Department of Public Health,Public Health
Public Property,Total,143,0,2021,Actual,YTD,2020-09-30,143,20,Department of Public Property,Public Property
Records,Total,50,0,2021,Actual,YTD,2020-09-30,50,31,Department of Records,Records
Register of Wills,Total,68,0,2021,Actual,YTD,2020-09-30,68,68,Register of Wills,
Revenue,Total,597,0,2021,Actual,YTD,2020-09-30,597,36,Department of Revenue,Revenue
Sheriff,Total,391,0,2021,Actual,YTD,2020-09-30,391,70,Office of the Sheriff,Sheriff
Streets,Total,1885,0,2021,Actual,YTD,2020-09-30,1885,12,Streets Department,Streets
Water,Total,1927,0,2021,Actual,YTD,2020-09-30,1927,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2021,Actual,YTD,2020-09-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Police,General,801,6292,2021,Actual,YTD,2020-09-30,7093,11,Police Department,Police
Police,Other,11,148,2021,Actual,YTD,2020-09-30,159,11,Police Department,Police
Police,Total,812,6440,2021,Actual,YTD,2020-09-30,7252,11,Police Department,Police
Fire,General,123,2605,2021,Actual,YTD,2020-09-30,2728,13,Fire Department,Fire
Fire,Other,2,78,2021,Actual,YTD,2020-09-30,80,13,Fire Department,Fire
Fire,Total,125,2683,2021,Actual,YTD,2020-09-30,2808,13,Fire Department,Fire
District Attorney,General,537,32,2021,Actual,YTD,2020-09-30,569,69,District Attorney's Office,DAO
District Attorney,Other,83,7,2021,Actual,YTD,2020-09-30,90,69,District Attorney's Office,DAO
District Attorney,Total,620,39,2021,Actual,YTD,2020-09-30,659,69,District Attorney's Office,DAO
Auditing (City Controller's Office),General,121,0,2020,Actual,Full Year,2020-06-30,121,61,City Controller's Office,
Board of Ethics,General,7,0,2020,Actual,Full Year,2020-06-30,7,45,Board of Ethics,
Board of Pensions,General,0,0,2020,Actual,Full Year,2020-06-30,0,53,Board of Pensions,Pensions
Board of Revision of Taxes,General,14,0,2020,Actual,Full Year,2020-06-30,14,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),General,98,0,2020,Actual,Full Year,2020-06-30,98,73,City Commissioner's Office,City Commissioners
City Council,General,180,0,2020,Actual,Full Year,2020-06-30,180,01,City Council,
City Representative,General,5,0,2020,Actual,Full Year,2020-06-30,5,41,Office of the City Representative,City Rep
City Treasurer,General,16,0,2020,Actual,Full Year,2020-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,General,2,0,2020,Actual,Full Year,2020-06-30,2,55,Civil Service Commission,
Commerce,General,44,0,2020,Actual,Full Year,2020-06-30,44,42,Office of the Director of Commerce,Commerce
Finance,General,119,0,2020,Actual,Full Year,2020-06-30,119,35,Office of the Director of Finance,Finance
First Judicial District,General,1825,0,2020,Actual,Full Year,2020-06-30,1825,84,First Judicial District,FJD
Fleet Management,General,282,0,2020,Actual,Full Year,2020-06-30,282,25,Office of Fleet Management,Fleet
Free Library,General,677,0,2020,Actual,Full Year,2020-06-30,677,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,General,34,0,2020,Actual,Full Year,2020-06-30,34,54,Commission on Human Relations,Human Relations
Human Services (1),General,437,0,2020,Actual,Full Year,2020-06-30,437,22,Department of Human Services,DHS
Labor,General,27,0,2020,Actual,Full Year,2020-06-30,27,03,Labor,
Law,General,130,0,2020,Actual,Full Year,2020-06-30,130,44,Law Department,Law
Licenses & Inspections,General,394,0,2020,Actual,Full Year,2020-06-30,394,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,General,1,0,2020,Actual,Full Year,2020-06-30,1,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,General,2,0,2020,Actual,Full Year,2020-06-30,2,27,L&I: Board of Review,
Managing Director's Office,General,287,0,2020,Actual,Full Year,2020-06-30,287,10,Managing Director's Office,MDO
Mayor's Office,General,61,0,2020,Actual,Full Year,2020-06-30,61,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,General,0,0,2020,Actual,Full Year,2020-06-30,0,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,General,10,0,2020,Actual,Full Year,2020-06-30,10,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,General,2,0,2020,Actual,Full Year,2020-06-30,2,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,General,24,0,2020,Actual,Full Year,2020-06-30,24,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,General,64,0,2020,Actual,Full Year,2020-06-30,64,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,General,40,0,2020,Actual,Full Year,2020-06-30,40,66,Office of Children and Families,OCF
Office of Homeless Services,General,151,0,2020,Actual,Full Year,2020-06-30,151,24,Office of Homeless Services,OHS
Office of Human Resources,General,79,0,2020,Actual,Full Year,2020-06-30,79,56,Office of Human Resources,OHR
Office of Innovation and Technology,General,317,0,2020,Actual,Full Year,2020-06-30,317,04,Office of Innovation and Technology,OIT
Office of the Inspector General,General,16,0,2020,Actual,Full Year,2020-06-30,16,48,Office of the Inspector General,OIG
Office of Property Assessment,General,195,0,2020,Actual,Full Year,2020-06-30,195,59,Office of Property Assessment,OPA
Office of Sustainability,General,7,0,2020,Actual,Full Year,2020-06-30,7,49,Office of Sustainability,Sustainability
Parks and Recreation,General,647,0,2020,Actual,Full Year,2020-06-30,647,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,General,55,0,2020,Actual,Full Year,2020-06-30,55,72,Department of Planning and Development,Planning & Development
Prisons,General,1975,0,2020,Actual,Full Year,2020-06-30,1975,23,Philadelphia Prison System,Prisons
Procurement,General,42,0,2020,Actual,Full Year,2020-06-30,42,38,Procurement Department,Procurement
Public Health,General,739,0,2020,Actual,Full Year,2020-06-30,739,14,Department of Public Health,Public Health
Public Property,General,119,0,2020,Actual,Full Year,2020-06-30,119,20,Department of Public Property,Public Property
Records,General,51,0,2020,Actual,Full Year,2020-06-30,51,31,Department of Records,Records
Register of Wills,General,66,0,2020,Actual,Full Year,2020-06-30,66,68,Register of Wills,
Revenue,General,402,0,2020,Actual,Full Year,2020-06-30,402,36,Department of Revenue,Revenue
Sheriff,General,385,0,2020,Actual,Full Year,2020-06-30,385,70,Office of the Sheriff,Sheriff
Streets,General,1925,0,2020,Actual,Full Year,2020-06-30,1925,12,Streets Department,Streets
Water,General,0,0,2020,Actual,Full Year,2020-06-30,0,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2020,Actual,Full Year,2020-06-30,0,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Other,0,0,2020,Actual,Full Year,2020-06-30,0,61,City Controller's Office,
Board of Ethics,Other,0,0,2020,Actual,Full Year,2020-06-30,0,45,Board of Ethics,
Board of Pensions,Other,54,0,2020,Actual,Full Year,2020-06-30,54,53,Board of Pensions,Pensions
Board of Revision of Taxes,Other,0,0,2020,Actual,Full Year,2020-06-30,0,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Other,0,0,2020,Actual,Full Year,2020-06-30,0,73,City Commissioner's Office,City Commissioners
City Council,Other,0,0,2020,Actual,Full Year,2020-06-30,0,01,City Council,
City Representative,Other,0,0,2020,Actual,Full Year,2020-06-30,0,41,Office of the City Representative,City Rep
City Treasurer,Other,0,0,2020,Actual,Full Year,2020-06-30,0,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Other,0,0,2020,Actual,Full Year,2020-06-30,0,55,Civil Service Commission,
Commerce,Other,810,0,2020,Actual,Full Year,2020-06-30,810,42,Office of the Director of Commerce,Commerce
Finance,Other,0,0,2020,Actual,Full Year,2020-06-30,0,35,Office of the Director of Finance,Finance
First Judicial District,Other,498,0,2020,Actual,Full Year,2020-06-30,498,84,First Judicial District,FJD
Fleet Management,Other,78,0,2020,Actual,Full Year,2020-06-30,78,25,Office of Fleet Management,Fleet
Free Library,Other,10,0,2020,Actual,Full Year,2020-06-30,10,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Other,0,0,2020,Actual,Full Year,2020-06-30,0,54,Commission on Human Relations,Human Relations
Human Services (1),Other,1081,0,2020,Actual,Full Year,2020-06-30,1081,22,Department of Human Services,DHS
Labor,Other,0,0,2020,Actual,Full Year,2020-06-30,0,03,Labor,
Law,Other,51,0,2020,Actual,Full Year,2020-06-30,51,44,Law Department,Law
Licenses & Inspections,Other,8,0,2020,Actual,Full Year,2020-06-30,8,26,Department of Licenses and Inspections,L&I
L&I-Board of Building Standards,Other,0,0,2020,Actual,Full Year,2020-06-30,0,29,L&I: Board of Building and Standards,
L&I-Board of L & I Review,Other,0,0,2020,Actual,Full Year,2020-06-30,0,27,L&I: Board of Review,
Managing Director's Office,Other,86,0,2020,Actual,Full Year,2020-06-30,86,10,Managing Director's Office,MDO
Mayor's Office,Other,4,0,2020,Actual,Full Year,2020-06-30,4,05,Mayor's Office,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,22,0,2020,Actual,Full Year,2020-06-30,22,08,Mayor's Office of Community Empowerment and Opportunity,CEO
Mural Arts Program,Other,0,0,2020,Actual,Full Year,2020-06-30,0,50,Mural Arts Program,Mural Arts
Office of Arts and Culture,Other,0,0,2020,Actual,Full Year,2020-06-30,0,58,"Office of Arts, Culture, and the Creative Economy",Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Other,230,0,2020,Actual,Full Year,2020-06-30,230,15,Behavioral Health and Intellectual Disability Services,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2020,Actual,Full Year,2020-06-30,0,65,Office of the Chief Administrative Officer,CAO
Office of Children and Families,Other,0,0,2020,Actual,Full Year,2020-06-30,0,66,Office of Children and Families,OCF
Office of Homeless Services,Other,24,0,2020,Actual,Full Year,2020-06-30,24,24,Office of Homeless Services,OHS
Office of Human Resources,Other,0,0,2020,Actual,Full Year,2020-06-30,0,56,Office of Human Resources,OHR
Office of Innovation and Technology,Other,97,0,2020,Actual,Full Year,2020-06-30,97,04,Office of Innovation and Technology,OIT
Office of the Inspector General,Other,0,0,2020,Actual,Full Year,2020-06-30,0,48,Office of the Inspector General,OIG
Office of Property Assessment,Other,0,0,2020,Actual,Full Year,2020-06-30,0,59,Office of Property Assessment,OPA
Office of Sustainability,Other,1,0,2020,Actual,Full Year,2020-06-30,1,49,Office of Sustainability,Sustainability
Parks and Recreation,Other,25,0,2020,Actual,Full Year,2020-06-30,25,16,Department of Parks and Recreation,Parks & Recreation
Planning & Development,Other,53,0,2020,Actual,Full Year,2020-06-30,53,72,Department of Planning and Development,Planning & Development
Prisons,Other,0,0,2020,Actual,Full Year,2020-06-30,0,23,Philadelphia Prison System,Prisons
Procurement,Other,1,0,2020,Actual,Full Year,2020-06-30,1,38,Procurement Department,Procurement
Public Health,Other,146,0,2020,Actual,Full Year,2020-06-30,146,14,Department of Public Health,Public Health
Public Property,Other,0,0,2020,Actual,Full Year,2020-06-30,0,20,Department of Public Property,Public Property
Records,Other,0,0,2020,Actual,Full Year,2020-06-30,0,31,Department of Records,Records
Register of Wills,Other,0,0,2020,Actual,Full Year,2020-06-30,0,68,Register of Wills,
Revenue,Other,205,0,2020,Actual,Full Year,2020-06-30,205,36,Department of Revenue,Revenue
Sheriff,Other,0,0,2020,Actual,Full Year,2020-06-30,0,70,Office of the Sheriff,Sheriff
Streets,Other,1,0,2020,Actual,Full Year,2020-06-30,1,12,Streets Department,Streets
Water,Other,1989,0,2020,Actual,Full Year,2020-06-30,1989,28,Water Department,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2020,Actual,Full Year,2020-06-30,1,67,"Water, Sewer, and Stormwater Rate Board",
Auditing (City Controller's Office),Total,121,0,2020,Actual,Full Year,2020-06-30,121,61,City Controller's Office,
Board of Ethics,Total,7,0,2020,Actual,Full Year,2020-06-30,7,45,Board of Ethics,
Board of Pensions,Total,54,0,2020,Actual,Full Year,2020-06-30,54,53,Board of Pensions,Pensions
Board of Revision of Taxes,Total,14,0,2020,Actual,Full Year,2020-06-30,14,63,Board of Revision of Taxes,BRT
City Commissioners (Election Board),Total,98,0,2020,Actual,Full Year,2020-06-30,98,73,City Commissioner's Office,City Commissioners
City Council,Total,180,0,2020,Actual,Full Year,2020-06-30,180,01,City Council,
City Representative,Total,5,0,2020,Actual,Full Year,2020-06-30,5,41,Office of the City Representative,City Rep
City Treasurer,Total,16,0,2020,Actual,Full Year,2020-06-30,16,40,Office of the City Treasurer,City Treasurer
Civil Service Commission,Total,2,0,2020,Actual,Full Year,2020-06-30,2,55,Civil Service Commission,
Commerce,Total,854,0,2020,Actual,Full Year,2020-06-30,854,42,Office of the Director of Commerce,Commerce
Finance,Total,119,0,2020,Actual,Full Year,2020-06-30,119,35,Office of the Director of Finance,Finance
First Judicial District,Total,2323,0,2020,Actual,Full Year,2020-06-30,2323,84,First Judicial District,FJD
Fleet Management,Total,360,0,2020,Actual,Full Year,2020-06-30,360,25,Office of Fleet Management,Fleet
Free Library,Total,687,0,2020,Actual,Full Year,2020-06-30,687,52,The Free Library of Philadelphia,Free Library
Human Relations Commission,Total,34,0,2020,Actual,Full Year,2020-06-30,34,54,Commission on Human Relations,Human Relations
Human Services (1),Total,1518,0,2020,Actual,Full Year,2020-06-30,1518,22,Department of Human Services,DHS
Labor,Total,27,0,2020,Actual,Full Year,2020-06-30,27,03,Labor,
Law,Total,181,0,2020,Actual,Full Year,2020-06-30,181,44,Law Department,Law
Licenses & Inspections,Total,402,0,2020,Actual,Full Year,2020-06-30,402,26,Department of Licenses and Inspections,L&I
