dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Water,General,0,0,2015,Actual,YTD,2014-09-30,0,Water Department,28,Water
Youth Commission,General,2,0,2015,Actual,YTD,2014-09-30,2,Youth Commission,47,
Atwater Kent Museum,Other,0,0,2015,Actual,YTD,2014-09-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2015,Actual,YTD,2014-09-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2015,Actual,YTD,2014-09-30,0,Board of Ethics,45,
Board of Pensions,Other,52,0,2015,Actual,YTD,2014-09-30,52,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2015,Actual,YTD,2014-09-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2015,Actual,YTD,2014-09-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2015,Actual,YTD,2014-09-30,0,City Council,01,
City Planning Commission,Other,5,0,2015,Actual,YTD,2014-09-30,5,City Planning Commission,51,
City Representative,Other,0,0,2015,Actual,YTD,2014-09-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2015,Actual,YTD,2014-09-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,Civil Service Commission,55,
Commerce,Other,777,0,2015,Actual,YTD,2014-09-30,777,Office of the Director of Commerce,42,Commerce
Finance,Other,3,0,2015,Actual,YTD,2014-09-30,3,Office of the Director of Finance,35,Finance
First Judicial District,Other,463,0,2015,Actual,YTD,2014-09-30,463,First Judicial District,84,FJD
Fleet Management,Other,68,0,2015,Actual,YTD,2014-09-30,68,Office of Fleet Management,25,Fleet
Free Library,Other,19,0,2015,Actual,YTD,2014-09-30,19,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1094,0,2015,Actual,YTD,2014-09-30,1094,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2015,Actual,YTD,2014-09-30,0,Labor,03,
Law,Other,52,0,2015,Actual,YTD,2014-09-30,52,Law Department,44,Law
Licenses & Inspections,Other,8,0,2015,Actual,YTD,2014-09-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2015,Actual,YTD,2014-09-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2015,Actual,YTD,2014-09-30,0,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Other,0,0,2015,Actual,YTD,2014-09-30,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Other,49,0,2015,Actual,YTD,2014-09-30,49,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2015,Actual,YTD,2014-09-30,3,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,32,0,2015,Actual,YTD,2014-09-30,32,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Other,4,0,2015,Actual,YTD,2014-09-30,4,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2015,Actual,YTD,2014-09-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2015,Actual,YTD,2014-09-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,228,0,2015,Actual,YTD,2014-09-30,228,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,Other,56,0,2015,Actual,YTD,2014-09-30,56,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2015,Actual,YTD,2014-09-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,79,0,2015,Actual,YTD,2014-09-30,79,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2015,Actual,YTD,2014-09-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2015,Actual,YTD,2014-09-30,0,Office of Property Assessment,59,OPA
Office of Supportive Housing,Other,9,0,2015,Actual,YTD,2014-09-30,9,Office of Homeless Services,24,OHS
Parks and Recreation,Other,29,0,2015,Actual,YTD,2014-09-30,29,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2015,Actual,YTD,2014-09-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,3,0,2015,Actual,YTD,2014-09-30,3,Procurement Department,38,Procurement
Public Health,Other,168,0,2015,Actual,YTD,2014-09-30,168,Department of Public Health,14,Public Health
Public Property,Other,0,0,2015,Actual,YTD,2014-09-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2015,Actual,YTD,2014-09-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2015,Actual,YTD,2014-09-30,0,Register of Wills,68,
Revenue,Other,227,0,2015,Actual,YTD,2014-09-30,227,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2015,Actual,YTD,2014-09-30,0,Office of the Sheriff,70,Sheriff
Streets Sanitation,Other,0,0,2015,Actual,YTD,2014-09-30,0,Streets: Sanitation,12-S,
Streets - Transportation,Other,0,0,2015,Actual,YTD,2014-09-30,0,Streets: Transportation,12-T,
Water,Other,1730,0,2015,Actual,YTD,2014-09-30,1730,Water Department,28,Water
Youth Commission,Other,0,0,2015,Actual,YTD,2014-09-30,0,Youth Commission,47,
Atwater Kent Museum,Total,3,0,2015,Actual,YTD,2014-09-30,3,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,119,0,2015,Actual,YTD,2014-09-30,119,City Controller's Office,61,
Board of Ethics,Total,10,0,2015,Actual,YTD,2014-09-30,10,Board of Ethics,45,
Board of Pensions,Total,52,0,2015,Actual,YTD,2014-09-30,52,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,11,0,2015,Actual,YTD,2014-09-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,85,0,2015,Actual,YTD,2014-09-30,85,City Commissioner's Office,73,City Commissioners
City Council,Total,184,0,2015,Actual,YTD,2014-09-30,184,City Council,01,
City Planning Commission,Total,33,0,2015,Actual,YTD,2014-09-30,33,City Planning Commission,51,
City Representative,Total,7,0,2015,Actual,YTD,2014-09-30,7,Office of the City Representative,41,City Rep
City Treasurer,Total,14,0,2015,Actual,YTD,2014-09-30,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2015,Actual,YTD,2014-09-30,2,Civil Service Commission,55,
Commerce,Total,798,0,2015,Actual,YTD,2014-09-30,798,Office of the Director of Commerce,42,Commerce
Finance,Total,162,0,2015,Actual,YTD,2014-09-30,162,Office of the Director of Finance,35,Finance
First Judicial District,Total,2338,0,2015,Actual,YTD,2014-09-30,2338,First Judicial District,84,FJD
Fleet Management,Total,336,0,2015,Actual,YTD,2014-09-30,336,Office of Fleet Management,25,Fleet
Free Library,Total,629,0,2015,Actual,YTD,2014-09-30,629,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,6,0,2015,Actual,YTD,2014-09-30,6,Historical Commission,32,
Human Relations Commission,Total,28,0,2015,Actual,YTD,2014-09-30,28,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1545,0,2015,Actual,YTD,2014-09-30,1545,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,7,0,2015,Actual,YTD,2014-09-30,7,Labor,03,
Law,Total,199,0,2015,Actual,YTD,2014-09-30,199,Law Department,44,Law
Licenses & Inspections,Total,301,0,2015,Actual,YTD,2014-09-30,301,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2015,Actual,YTD,2014-09-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2015,Actual,YTD,2014-09-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Total,5,0,2015,Actual,YTD,2014-09-30,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Total,348,0,2015,Actual,YTD,2014-09-30,348,Managing Director's Office,10,MDO
Mayor's Office,Total,51,0,2015,Actual,YTD,2014-09-30,51,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,32,0,2015,Actual,YTD,2014-09-30,32,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Total,16,0,2015,Actual,YTD,2014-09-30,16,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,11,0,2015,Actual,YTD,2014-09-30,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,2,0,2015,Actual,YTD,2014-09-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,243,0,2015,Actual,YTD,2014-09-30,243,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,Total,56,0,2015,Actual,YTD,2014-09-30,56,Office of Housing and Community Development,06,
Office of Human Resources,Total,84,0,2015,Actual,YTD,2014-09-30,84,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,332,0,2015,Actual,YTD,2014-09-30,332,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,18,0,2015,Actual,YTD,2014-09-30,18,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,182,0,2015,Actual,YTD,2014-09-30,182,Office of Property Assessment,59,OPA
Office of Supportive Housing,Total,151,0,2015,Actual,YTD,2014-09-30,151,Office of Homeless Services,24,OHS
Parks and Recreation,Total,610,0,2015,Actual,YTD,2014-09-30,610,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2290,0,2015,Actual,YTD,2014-09-30,2290,Philadelphia Prison System,23,Prisons
Procurement,Total,48,0,2015,Actual,YTD,2014-09-30,48,Procurement Department,38,Procurement
Public Health,Total,811,0,2015,Actual,YTD,2014-09-30,811,Department of Public Health,14,Public Health
Public Property,Total,131,0,2015,Actual,YTD,2014-09-30,131,Department of Public Property,20,Public Property
Records,Total,57,0,2015,Actual,YTD,2014-09-30,57,Department of Records,31,Records
Register of Wills,Total,62,0,2015,Actual,YTD,2014-09-30,62,Register of Wills,68,
Revenue,Total,521,0,2015,Actual,YTD,2014-09-30,521,Department of Revenue,36,Revenue
Sheriff,Total,288,0,2015,Actual,YTD,2014-09-30,288,Office of the Sheriff,70,Sheriff
Streets Sanitation,Total,1133,0,2015,Actual,YTD,2014-09-30,1133,Streets: Sanitation,12-S,
Streets - Transportation,Total,527,0,2015,Actual,YTD,2014-09-30,527,Streets: Transportation,12-T,
Water,Total,1730,0,2015,Actual,YTD,2014-09-30,1730,Water Department,28,Water
Youth Commission,Total,2,0,2015,Actual,YTD,2014-09-30,2,Youth Commission,47,
Police,General,811,6247,2015,Actual,YTD,2014-09-30,7058,Police Department,11,Police
Police,Other,10,170,2015,Actual,YTD,2014-09-30,180,Police Department,11,Police
Police,Total,821,6417,2015,Actual,YTD,2014-09-30,7238,Police Department,11,Police
Fire,General,105,1923,2015,Actual,YTD,2014-09-30,2028,Fire Department,13,Fire
Fire,Other,3,199,2015,Actual,YTD,2014-09-30,202,Fire Department,13,Fire
Fire,Total,108,2122,2015,Actual,YTD,2014-09-30,2230,Fire Department,13,Fire
District Attorney,General,440,14,2015,Actual,YTD,2014-09-30,454,District Attorney's Office,69,DAO
District Attorney,Other,78,9,2015,Actual,YTD,2014-09-30,87,District Attorney's Office,69,DAO
District Attorney,Total,518,23,2015,Actual,YTD,2014-09-30,541,District Attorney's Office,69,DAO
Atwater Kent Museum,General,3,0,2014,Actual,Full Year,2014-06-30,3,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,111,0,2014,Actual,Full Year,2014-06-30,111,City Controller's Office,61,
Board of Ethics,General,9,0,2014,Actual,Full Year,2014-06-30,9,Board of Ethics,45,
Board of Pensions,General,0,0,2014,Actual,Full Year,2014-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,11,0,2014,Actual,Full Year,2014-06-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,84,0,2014,Actual,Full Year,2014-06-30,84,City Commissioner's Office,73,City Commissioners
City Council,General,169,0,2014,Actual,Full Year,2014-06-30,169,City Council,01,
City Planning Commission,General,30,0,2014,Actual,Full Year,2014-06-30,30,City Planning Commission,51,
City Representative,General,7,0,2014,Actual,Full Year,2014-06-30,7,Office of the City Representative,41,City Rep
City Treasurer,General,14,0,2014,Actual,Full Year,2014-06-30,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2014,Actual,Full Year,2014-06-30,2,Civil Service Commission,55,
Commerce,General,27,0,2014,Actual,Full Year,2014-06-30,27,Office of the Director of Commerce,42,Commerce
Finance,General,170,0,2014,Actual,Full Year,2014-06-30,170,Office of the Director of Finance,35,Finance
First Judicial District,General,1866,0,2014,Actual,Full Year,2014-06-30,1866,First Judicial District,84,FJD
Fleet Management,General,264,0,2014,Actual,Full Year,2014-06-30,264,Office of Fleet Management,25,Fleet
Free Library,General,609,0,2014,Actual,Full Year,2014-06-30,609,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2014,Actual,Full Year,2014-06-30,6,Historical Commission,32,
Human Relations Commission,General,30,0,2014,Actual,Full Year,2014-06-30,30,Commission on Human Relations,54,Human Relations
Human Services (1),General,382,0,2014,Actual,Full Year,2014-06-30,382,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,7,0,2014,Actual,Full Year,2014-06-30,7,Labor,03,
Law,General,146,0,2014,Actual,Full Year,2014-06-30,146,Law Department,44,Law
Licenses & Inspections,General,296,0,2014,Actual,Full Year,2014-06-30,296,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2014,Actual,Full Year,2014-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2014,Actual,Full Year,2014-06-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,General,5,0,2014,Actual,Full Year,2014-06-30,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,General,279,0,2014,Actual,Full Year,2014-06-30,279,Managing Director's Office,10,MDO
Mayor's Office,General,44,0,2014,Actual,Full Year,2014-06-30,44,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2014,Actual,Full Year,2014-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,General,13,0,2014,Actual,Full Year,2014-06-30,13,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,11,0,2014,Actual,Full Year,2014-06-30,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,2,0,2014,Actual,Full Year,2014-06-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,15,0,2014,Actual,Full Year,2014-06-30,15,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,General,0,0,2014,Actual,Full Year,2014-06-30,0,Office of Housing and Community Development,06,
Office of Human Resources,General,79,0,2014,Actual,Full Year,2014-06-30,79,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,259,0,2014,Actual,Full Year,2014-06-30,259,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,16,0,2014,Actual,Full Year,2014-06-30,16,Office of the Inspector General,48,OIG
Office of Property Assessment,General,179,0,2014,Actual,Full Year,2014-06-30,179,Office of Property Assessment,59,OPA
Office of Supportive Housing,General,154,0,2014,Actual,Full Year,2014-06-30,154,Office of Homeless Services,24,OHS
Parks and Recreation,General,600,0,2014,Actual,Full Year,2014-06-30,600,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2268,0,2014,Actual,Full Year,2014-06-30,2268,Philadelphia Prison System,23,Prisons
Procurement,General,47,0,2014,Actual,Full Year,2014-06-30,47,Procurement Department,38,Procurement
Public Health,General,659,0,2014,Actual,Full Year,2014-06-30,659,Department of Public Health,14,Public Health
Public Property,General,133,0,2014,Actual,Full Year,2014-06-30,133,Department of Public Property,20,Public Property
Records,General,55,0,2014,Actual,Full Year,2014-06-30,55,Department of Records,31,Records
Register of Wills,General,62,0,2014,Actual,Full Year,2014-06-30,62,Register of Wills,68,
Revenue,General,290,0,2014,Actual,Full Year,2014-06-30,290,Department of Revenue,36,Revenue
Sheriff,General,277,0,2014,Actual,Full Year,2014-06-30,277,Office of the Sheriff,70,Sheriff
Streets Sanitation,General,1153,0,2014,Actual,Full Year,2014-06-30,1153,Streets: Sanitation,12-S,
Streets - Transportation,General,531,0,2014,Actual,Full Year,2014-06-30,531,Streets: Transportation,12-T,
Water,General,0,0,2014,Actual,Full Year,2014-06-30,0,Water Department,28,Water
Youth Commission,General,2,0,2014,Actual,Full Year,2014-06-30,2,Youth Commission,47,
Atwater Kent Museum,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2014,Actual,Full Year,2014-06-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Board of Ethics,45,
Board of Pensions,Other,50,0,2014,Actual,Full Year,2014-06-30,50,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2014,Actual,Full Year,2014-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2014,Actual,Full Year,2014-06-30,0,City Council,01,
City Planning Commission,Other,3,0,2014,Actual,Full Year,2014-06-30,3,City Planning Commission,51,
City Representative,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Civil Service Commission,55,
Commerce,Other,777,0,2014,Actual,Full Year,2014-06-30,777,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,465,0,2014,Actual,Full Year,2014-06-30,465,First Judicial District,84,FJD
Fleet Management,Other,67,0,2014,Actual,Full Year,2014-06-30,67,Office of Fleet Management,25,Fleet
Free Library,Other,20,0,2014,Actual,Full Year,2014-06-30,20,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1182,0,2014,Actual,Full Year,2014-06-30,1182,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2014,Actual,Full Year,2014-06-30,0,Labor,03,
Law,Other,54,0,2014,Actual,Full Year,2014-06-30,54,Law Department,44,Law
Licenses & Inspections,Other,7,0,2014,Actual,Full Year,2014-06-30,7,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2014,Actual,Full Year,2014-06-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2014,Actual,Full Year,2014-06-30,0,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Other,23,0,2014,Actual,Full Year,2014-06-30,23,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2014,Actual,Full Year,2014-06-30,3,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,33,0,2014,Actual,Full Year,2014-06-30,33,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Other,2,0,2014,Actual,Full Year,2014-06-30,2,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2014,Actual,Full Year,2014-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,224,0,2014,Actual,Full Year,2014-06-30,224,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing & Comm. Development,Other,56,0,2014,Actual,Full Year,2014-06-30,56,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,71,0,2014,Actual,Full Year,2014-06-30,71,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of Property Assessment,59,OPA
Office of Supportive Housing,Other,9,0,2014,Actual,Full Year,2014-06-30,9,Office of Homeless Services,24,OHS
Parks and Recreation,Other,22,0,2014,Actual,Full Year,2014-06-30,22,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2014,Actual,Full Year,2014-06-30,2,Procurement Department,38,Procurement
Public Health,Other,169,0,2014,Actual,Full Year,2014-06-30,169,Department of Public Health,14,Public Health
Public Property,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Register of Wills,68,
Revenue,Other,229,0,2014,Actual,Full Year,2014-06-30,229,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Office of the Sheriff,70,Sheriff
Streets Sanitation,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Streets: Sanitation,12-S,
Streets - Transportation,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Streets: Transportation,12-T,
Water,Other,1744,0,2014,Actual,Full Year,2014-06-30,1744,Water Department,28,Water
Youth Commission,Other,0,0,2014,Actual,Full Year,2014-06-30,0,Youth Commission,47,
Atwater Kent Museum,Total,3,0,2014,Actual,Full Year,2014-06-30,3,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,111,0,2014,Actual,Full Year,2014-06-30,111,City Controller's Office,61,
Board of Ethics,Total,9,0,2014,Actual,Full Year,2014-06-30,9,Board of Ethics,45,
