dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Off.ot Supportive Housing,Total,154,0,2013,Actual,YTD,2013-06-30,154,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,58,0,2013,Actual,YTD,2013-06-30,58,Office of Housing and Community Development,06,
Parks and Recreation,Total,589,0,2013,Actual,YTD,2013-06-30,589,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2248,0,2013,Actual,YTD,2013-06-30,2248,Philadelphia Prison System,23,Prisons
Procurement,Total,47,0,2013,Actual,YTD,2013-06-30,47,Procurement Department,38,Procurement
Public Health,Total,842,0,2013,Actual,YTD,2013-06-30,842,Department of Public Health,14,Public Health
Public Property,Total,123,0,2013,Actual,YTD,2013-06-30,123,Department of Public Property,20,Public Property
Records,Total,59,0,2013,Actual,YTD,2013-06-30,59,Department of Records,31,Records
Register of Wills,Total,64,0,2013,Actual,YTD,2013-06-30,64,Register of Wills,68,
Revenue,Total,521,0,2013,Actual,YTD,2013-06-30,521,Department of Revenue,36,Revenue
Sheriff,Total,231,0,2013,Actual,YTD,2013-06-30,231,Office of the Sheriff,70,Sheriff
Streets,Total,525,0,2013,Actual,YTD,2013-06-30,525,Streets Department,12,Streets
Streets - Sanitation,Total,1165,0,2013,Actual,YTD,2013-06-30,1165,Streets: Sanitation,12-S,
Water,Total,1698,0,2013,Actual,YTD,2013-06-30,1698,Water Department,28,Water
Youth Commission,Total,1,0,2013,Actual,YTD,2013-06-30,1,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2013,Actual,YTD,2013-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,0,0,2013,Actual,YTD,2013-06-30,0,Zoning Code Commission,57,
Police,General,815,6378,2013,Actual,YTD,2013-06-30,7193,Police Department,11,Police
Police,Other,10,154,2013,Actual,YTD,2013-06-30,164,Police Department,11,Police
Police,Total,825,6532,2013,Actual,YTD,2013-06-30,7357,Police Department,11,Police
Fire,General,2028,97,2013,Actual,YTD,2013-06-30,2125,Fire Department,13,Fire
Fire,Other,74,3,2013,Actual,YTD,2013-06-30,77,Fire Department,13,Fire
Fire,Total,2102,100,2013,Actual,YTD,2013-06-30,2202,Fire Department,13,Fire
District Attorney,General,405,14,2013,Actual,YTD,2013-06-30,419,District Attorney's Office,69,DAO
District Attorney,Other,96,9,2013,Actual,YTD,2013-06-30,105,District Attorney's Office,69,DAO
District Attorney,Total,501,23,2013,Actual,YTD,2013-06-30,524,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2012,Actual,Full Year,2012-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,111,0,2012,Actual,Full Year,2012-06-30,111,City Controller's Office,61,
Board of Building Standards,General,1,0,2012,Actual,Full Year,2012-06-30,1,L&I: Board of Building and Standards,29,
Board of Ethics,General,8,0,2012,Actual,Full Year,2012-06-30,8,Board of Ethics,45,
Board of L & I Review,General,2,0,2012,Actual,Full Year,2012-06-30,2,L&I: Board of Review,27,
Board of Pensions,General,0,0,2012,Actual,Full Year,2012-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,8,0,2012,Actual,Full Year,2012-06-30,8,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,91,0,2012,Actual,Full Year,2012-06-30,91,City Commissioner's Office,73,City Commissioners
City Council,General,175,0,2012,Actual,Full Year,2012-06-30,175,City Council,01,
City Planning Commission,General,34,0,2012,Actual,Full Year,2012-06-30,34,City Planning Commission,51,
City Representative,General,6,0,2012,Actual,Full Year,2012-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,General,14,0,2012,Actual,Full Year,2012-06-30,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2012,Actual,Full Year,2012-06-30,2,Civil Service Commission,55,
Commerce,General,18,0,2012,Actual,Full Year,2012-06-30,18,Office of the Director of Commerce,42,Commerce
Finance,General,156,0,2012,Actual,Full Year,2012-06-30,156,Office of the Director of Finance,35,Finance
First Judicial District,General,1957,0,2012,Actual,Full Year,2012-06-30,1957,First Judicial District,84,FJD
Fleet Management,General,268,0,2012,Actual,Full Year,2012-06-30,268,Office of Fleet Management,25,Fleet
Free Library,General,608,0,2012,Actual,Full Year,2012-06-30,608,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,4,0,2012,Actual,Full Year,2012-06-30,4,Historical Commission,32,
Human Relations Commission,General,29,0,2012,Actual,Full Year,2012-06-30,29,Commission on Human Relations,54,Human Relations
Human Services (1),General,804,0,2012,Actual,Full Year,2012-06-30,804,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,8,0,2012,Actual,Full Year,2012-06-30,8,Labor,03,
Law,General,105,0,2012,Actual,Full Year,2012-06-30,105,Law Department,44,Law
Licenses & Inspections,General,298,0,2012,Actual,Full Year,2012-06-30,298,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),General,145,0,2012,Actual,Full Year,2012-06-30,145,Managing Director's Office,10,MDO
Mayor,General,33,0,2012,Actual,Full Year,2012-06-30,33,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,General,2,0,2012,Actual,Full Year,2012-06-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,General,17,0,2012,Actual,Full Year,2012-06-30,17,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2012,Actual,Full Year,2012-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,8,0,2012,Actual,Full Year,2012-06-30,8,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,11,0,2012,Actual,Full Year,2012-06-30,11,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,General,19,0,2012,Actual,Full Year,2012-06-30,19,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,General,80,0,2012,Actual,Full Year,2012-06-30,80,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,255,0,2012,Actual,Full Year,2012-06-30,255,Office of Innovation and Technology,04,OIT
Office of Property Assessment,General,157,0,2012,Actual,Full Year,2012-06-30,157,Office of Property Assessment,59,OPA
Off.ot Supportive Housing,General,147,0,2012,Actual,Full Year,2012-06-30,147,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2012,Actual,Full Year,2012-06-30,0,Office of Housing and Community Development,06,
Parks and Recreation,General,574,0,2012,Actual,Full Year,2012-06-30,574,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2144,0,2012,Actual,Full Year,2012-06-30,2144,Philadelphia Prison System,23,Prisons
Procurement,General,45,0,2012,Actual,Full Year,2012-06-30,45,Procurement Department,38,Procurement
Public Health,General,669,0,2012,Actual,Full Year,2012-06-30,669,Department of Public Health,14,Public Health
Public Property,General,122,0,2012,Actual,Full Year,2012-06-30,122,Department of Public Property,20,Public Property
Records,General,64,0,2012,Actual,Full Year,2012-06-30,64,Department of Records,31,Records
Register of Wills,General,61,0,2012,Actual,Full Year,2012-06-30,61,Register of Wills,68,
Revenue,General,286,0,2012,Actual,Full Year,2012-06-30,286,Department of Revenue,36,Revenue
Sheriff,General,226,0,2012,Actual,Full Year,2012-06-30,226,Office of the Sheriff,70,Sheriff
Streets,General,525,0,2012,Actual,Full Year,2012-06-30,525,Streets Department,12,Streets
Streets - Sanitation,General,1157,0,2012,Actual,Full Year,2012-06-30,1157,Streets: Sanitation,12-S,
Water,General,0,0,2012,Actual,Full Year,2012-06-30,0,Water Department,28,Water
Youth Commission,General,1,0,2012,Actual,Full Year,2012-06-30,1,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2012,Actual,Full Year,2012-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,0,0,2012,Actual,Full Year,2012-06-30,0,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2012,Actual,Full Year,2012-06-30,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2012,Actual,Full Year,2012-06-30,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2012,Actual,Full Year,2012-06-30,0,L&I: Board of Review,27,
Board of Pensions,Other,65,0,2012,Actual,Full Year,2012-06-30,65,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2012,Actual,Full Year,2012-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2012,Actual,Full Year,2012-06-30,0,City Council,01,
City Planning Commission,Other,3,0,2012,Actual,Full Year,2012-06-30,3,City Planning Commission,51,
City Representative,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Civil Service Commission,55,
Commerce,Other,731,0,2012,Actual,Full Year,2012-06-30,731,Office of the Director of Commerce,42,Commerce
Finance,Other,3,0,2012,Actual,Full Year,2012-06-30,3,Office of the Director of Finance,35,Finance
First Judicial District,Other,503,0,2012,Actual,Full Year,2012-06-30,503,First Judicial District,84,FJD
Fleet Management,Other,66,0,2012,Actual,Full Year,2012-06-30,66,Office of Fleet Management,25,Fleet
Free Library,Other,63,0,2012,Actual,Full Year,2012-06-30,63,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,48,0,2012,Actual,Full Year,2012-06-30,48,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2012,Actual,Full Year,2012-06-30,0,Labor,03,
Law,Other,55,0,2012,Actual,Full Year,2012-06-30,55,Law Department,44,Law
Licenses & Inspections,Other,12,0,2012,Actual,Full Year,2012-06-30,12,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,17,0,2012,Actual,Full Year,2012-06-30,17,Managing Director's Office,10,MDO
Mayor,Other,4,0,2012,Actual,Full Year,2012-06-30,4,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2012,Actual,Full Year,2012-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Other,73,0,2012,Actual,Full Year,2012-06-30,73,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,2,0,2012,Actual,Full Year,2012-06-30,2,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith/Mental Retard. Svcs.,Other,232,0,2012,Actual,Full Year,2012-06-30,232,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,67,0,2012,Actual,Full Year,2012-06-30,67,Office of Innovation and Technology,04,OIT
Office of Property Assessment,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Office of Property Assessment,59,OPA
Off.ot Supportive Housing,Other,44,0,2012,Actual,Full Year,2012-06-30,44,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,72,0,2012,Actual,Full Year,2012-06-30,72,Office of Housing and Community Development,06,
Parks and Recreation,Other,22,0,2012,Actual,Full Year,2012-06-30,22,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2012,Actual,Full Year,2012-06-30,2,Procurement Department,38,Procurement
Public Health,Other,224,0,2012,Actual,Full Year,2012-06-30,224,Department of Public Health,14,Public Health
Public Property,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Register of Wills,68,
Revenue,Other,239,0,2012,Actual,Full Year,2012-06-30,239,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Streets Department,12,Streets
Streets - Sanitation,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Streets: Sanitation,12-S,
Water,Other,1646,0,2012,Actual,Full Year,2012-06-30,1646,Water Department,28,Water
Youth Commission,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2012,Actual,Full Year,2012-06-30,0,Zoning Board of Adjustments,30,ZBA
