dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Office of Human Resources,Other,0,0,2023,Actual,YTD,2022-09-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,106,0,2023,Actual,YTD,2022-09-30,106,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2023,Actual,YTD,2022-09-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2023,Actual,YTD,2022-09-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,1,0,2023,Actual,YTD,2022-09-30,1,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,29,0,2023,Actual,YTD,2022-09-30,29,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,51,0,2023,Actual,YTD,2022-09-30,51,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2023,Actual,YTD,2022-09-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,3,0,2023,Actual,YTD,2022-09-30,3,Procurement Department,38,Procurement
Public Health,Other,166,0,2023,Actual,YTD,2022-09-30,166,Department of Public Health,14,Public Health
Public Property,Other,0,0,2023,Actual,YTD,2022-09-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2023,Actual,YTD,2022-09-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2023,Actual,YTD,2022-09-30,0,Register of Wills,68,
Revenue,Other,169,0,2023,Actual,YTD,2022-09-30,169,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2023,Actual,YTD,2022-09-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,1,0,2023,Actual,YTD,2022-09-30,1,Streets Department,12,Streets
Water,Other,1915,0,2023,Actual,YTD,2022-09-30,1915,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2023,Actual,YTD,2022-09-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Total,107,0,2023,Actual,YTD,2022-09-30,107,City Controller's Office,61,
Board of Ethics,Total,10,0,2023,Actual,YTD,2022-09-30,10,Board of Ethics,45,
Board of Pensions,Total,53,0,2023,Actual,YTD,2022-09-30,53,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,13,0,2023,Actual,YTD,2022-09-30,13,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,154,0,2023,Actual,YTD,2022-09-30,154,City Commissioner's Office,73,City Commissioners
City Council,Total,169,0,2023,Actual,YTD,2022-09-30,169,City Council,01,
City Representative,Total,0,0,2023,Actual,YTD,2022-09-30,0,Office of the City Representative,41,City Rep
City Treasurer,Total,18,0,2023,Actual,YTD,2022-09-30,18,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2023,Actual,YTD,2022-09-30,2,Civil Service Commission,55,
Commerce,Total,678,0,2023,Actual,YTD,2022-09-30,678,Office of the Director of Commerce,42,Commerce
Finance,Total,118,0,2023,Actual,YTD,2022-09-30,118,Office of the Director of Finance,35,Finance
First Judicial District,Total,2094,0,2023,Actual,YTD,2022-09-30,2094,First Judicial District,84,FJD
Fleet Services,Total,317,0,2023,Actual,YTD,2022-09-30,317,Office of Fleet Management,25,Fleet
Free Library,Total,632,0,2023,Actual,YTD,2022-09-30,632,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Total,31,0,2023,Actual,YTD,2022-09-30,31,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1457,0,2023,Actual,YTD,2022-09-30,1457,Department of Human Services,22,DHS
Labor,Total,32,0,2023,Actual,YTD,2022-09-30,32,Labor,03,
Law,Total,242,0,2023,Actual,YTD,2022-09-30,242,Law Department,44,Law
Licenses & Inspections,Total,352,0,2023,Actual,YTD,2022-09-30,352,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2023,Actual,YTD,2022-09-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2023,Actual,YTD,2022-09-30,2,L&I: Board of Review,27,
Managing Director's Office,Total,443,0,2023,Actual,YTD,2022-09-30,443,Managing Director's Office,10,MDO
Mayor's Office,Total,66,0,2023,Actual,YTD,2022-09-30,66,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Total,30,0,2023,Actual,YTD,2022-09-30,30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Total,9,0,2023,Actual,YTD,2022-09-30,9,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,0,0,2023,Actual,YTD,2022-09-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral HIth & Intellectual disAbility,Total,265,0,2023,Actual,YTD,2022-09-30,265,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,Total,76,0,2023,Actual,YTD,2022-09-30,76,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,Total,3,0,2023,Actual,YTD,2022-09-30,3,Office of Children and Families,66,OCF
Office of Homeless Services,Total,136,0,2023,Actual,YTD,2022-09-30,136,Office of Homeless Services,24,OHS
Office of Human Resources,Total,72,0,2023,Actual,YTD,2022-09-30,72,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,421,0,2023,Actual,YTD,2022-09-30,421,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,15,0,2023,Actual,YTD,2022-09-30,15,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,173,0,2023,Actual,YTD,2022-09-30,173,Office of Property Assessment,59,OPA
Office of Sustainability,Total,12,0,2023,Actual,YTD,2022-09-30,12,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,652,0,2023,Actual,YTD,2022-09-30,652,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,104,0,2023,Actual,YTD,2022-09-30,104,Department of Planning and Development,72,Planning & Development
Prisons,Total,1328,0,2023,Actual,YTD,2022-09-30,1328,Philadelphia Prison System,23,Prisons
Procurement,Total,34,0,2023,Actual,YTD,2022-09-30,34,Procurement Department,38,Procurement
Public Health,Total,857,0,2023,Actual,YTD,2022-09-30,857,Department of Public Health,14,Public Health
Public Property,Total,129,0,2023,Actual,YTD,2022-09-30,129,Department of Public Property,20,Public Property
Records,Total,52,0,2023,Actual,YTD,2022-09-30,52,Department of Records,31,Records
Register of Wills,Total,66,0,2023,Actual,YTD,2022-09-30,66,Register of Wills,68,
Revenue,Total,499,0,2023,Actual,YTD,2022-09-30,499,Department of Revenue,36,Revenue
Sheriff,Total,343,0,2023,Actual,YTD,2022-09-30,343,Office of the Sheriff,70,Sheriff
Streets,Total,2039,0,2023,Actual,YTD,2022-09-30,2039,Streets Department,12,Streets
Water,Total,1915,0,2023,Actual,YTD,2022-09-30,1915,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2023,Actual,YTD,2022-09-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Police,General,799,5756,2023,Actual,YTD,2022-09-30,6555,Police Department,11,Police
Police,Other,10,129,2023,Actual,YTD,2022-09-30,139,Police Department,11,Police
Police,Total,809,5885,2023,Actual,YTD,2022-09-30,6694,Police Department,11,Police
Fire,General,119,2600,2023,Actual,YTD,2022-09-30,2719,Fire Department,13,Fire
Fire,Other,1,73,2023,Actual,YTD,2022-09-30,74,Fire Department,13,Fire
Fire,Total,120,2673,2023,Actual,YTD,2022-09-30,2793,Fire Department,13,Fire
District Attorney,General,514,32,2023,Actual,YTD,2022-09-30,546,District Attorney's Office,69,DAO
District Attorney,Other,96,6,2023,Actual,YTD,2022-09-30,102,District Attorney's Office,69,DAO
District Attorney,Total,610,38,2023,Actual,YTD,2022-09-30,648,District Attorney's Office,69,DAO
Auditing (City Controller's Office),General,109,0,2022,Actual,Full Year,2022-06-30,109,City Controller's Office,61,
Board of Ethics,General,9,0,2022,Actual,Full Year,2022-06-30,9,Board of Ethics,45,
Board of Pensions,General,0,0,2022,Actual,Full Year,2022-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,14,0,2022,Actual,Full Year,2022-06-30,14,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,134,0,2022,Actual,Full Year,2022-06-30,134,City Commissioner's Office,73,City Commissioners
City Council,General,175,0,2022,Actual,Full Year,2022-06-30,175,City Council,01,
City Representative,General,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,General,17,0,2022,Actual,Full Year,2022-06-30,17,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2022,Actual,Full Year,2022-06-30,2,Civil Service Commission,55,
Commerce,General,35,0,2022,Actual,Full Year,2022-06-30,35,Office of the Director of Commerce,42,Commerce
Finance,General,122,0,2022,Actual,Full Year,2022-06-30,122,Office of the Director of Finance,35,Finance
First Judicial District,General,1686,0,2022,Actual,Full Year,2022-06-30,1686,First Judicial District,84,FJD
Fleet Services,General,266,0,2022,Actual,Full Year,2022-06-30,266,Office of Fleet Management,25,Fleet
Free Library,General,618,0,2022,Actual,Full Year,2022-06-30,618,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,General,32,0,2022,Actual,Full Year,2022-06-30,32,Commission on Human Relations,54,Human Relations
Human Services (1),General,492,0,2022,Actual,Full Year,2022-06-30,492,Department of Human Services,22,DHS
Labor,General,28,0,2022,Actual,Full Year,2022-06-30,28,Labor,03,
Law,General,175,0,2022,Actual,Full Year,2022-06-30,175,Law Department,44,Law
Licenses & Inspections,General,346,0,2022,Actual,Full Year,2022-06-30,346,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2022,Actual,Full Year,2022-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2022,Actual,Full Year,2022-06-30,2,L&I: Board of Review,27,
Managing Director's Office,General,324,0,2022,Actual,Full Year,2022-06-30,324,Managing Director's Office,10,MDO
Mayor's Office,General,60,0,2022,Actual,Full Year,2022-06-30,60,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,General,0,0,2022,Actual,Full Year,2022-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,General,8,0,2022,Actual,Full Year,2022-06-30,8,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,0,0,2022,Actual,Full Year,2022-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral HIth & Intellectual disAbility,General,30,0,2022,Actual,Full Year,2022-06-30,30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,General,75,0,2022,Actual,Full Year,2022-06-30,75,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,General,2,0,2022,Actual,Full Year,2022-06-30,2,Office of Children and Families,66,OCF
Office of Homeless Services,General,114,0,2022,Actual,Full Year,2022-06-30,114,Office of Homeless Services,24,OHS
Office of Human Resources,General,73,0,2022,Actual,Full Year,2022-06-30,73,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,300,0,2022,Actual,Full Year,2022-06-30,300,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,16,0,2022,Actual,Full Year,2022-06-30,16,Office of the Inspector General,48,OIG
Office of Property Assessment,General,177,0,2022,Actual,Full Year,2022-06-30,177,Office of Property Assessment,59,OPA
Office of Sustainability,General,11,0,2022,Actual,Full Year,2022-06-30,11,Office of Sustainability,49,Sustainability
Parks and Recreation,General,613,0,2022,Actual,Full Year,2022-06-30,613,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,54,0,2022,Actual,Full Year,2022-06-30,54,Department of Planning and Development,72,Planning & Development
Prisons,General,1393,0,2022,Actual,Full Year,2022-06-30,1393,Philadelphia Prison System,23,Prisons
Procurement,General,35,0,2022,Actual,Full Year,2022-06-30,35,Procurement Department,38,Procurement
Public Health,General,689,0,2022,Actual,Full Year,2022-06-30,689,Department of Public Health,14,Public Health
Public Property,General,133,0,2022,Actual,Full Year,2022-06-30,133,Department of Public Property,20,Public Property
Records,General,54,0,2022,Actual,Full Year,2022-06-30,54,Department of Records,31,Records
Register of Wills,General,67,0,2022,Actual,Full Year,2022-06-30,67,Register of Wills,68,
Revenue,General,328,0,2022,Actual,Full Year,2022-06-30,328,Department of Revenue,36,Revenue
Sheriff,General,343,0,2022,Actual,Full Year,2022-06-30,343,Office of the Sheriff,70,Sheriff
Streets,General,2072,0,2022,Actual,Full Year,2022-06-30,2072,Streets Department,12,Streets
Water,General,0,0,2022,Actual,Full Year,2022-06-30,0,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2022,Actual,Full Year,2022-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Other,0,0,2022,Actual,Full Year,2022-06-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Board of Ethics,45,
Board of Pensions,Other,58,0,2022,Actual,Full Year,2022-06-30,58,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2022,Actual,Full Year,2022-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2022,Actual,Full Year,2022-06-30,0,City Council,01,
City Representative,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Civil Service Commission,55,
Commerce,Other,622,0,2022,Actual,Full Year,2022-06-30,622,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,408,0,2022,Actual,Full Year,2022-06-30,408,First Judicial District,84,FJD
Fleet Services,Other,56,0,2022,Actual,Full Year,2022-06-30,56,Office of Fleet Management,25,Fleet
Free Library,Other,12,0,2022,Actual,Full Year,2022-06-30,12,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,989,0,2022,Actual,Full Year,2022-06-30,989,Department of Human Services,22,DHS
Labor,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Labor,03,
Law,Other,53,0,2022,Actual,Full Year,2022-06-30,53,Law Department,44,Law
Licenses & Inspections,Other,8,0,2022,Actual,Full Year,2022-06-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2022,Actual,Full Year,2022-06-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2022,Actual,Full Year,2022-06-30,0,L&I: Board of Review,27,
Managing Director's Office,Other,115,0,2022,Actual,Full Year,2022-06-30,115,Managing Director's Office,10,MDO
Mayor's Office,Other,6,0,2022,Actual,Full Year,2022-06-30,6,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,27,0,2022,Actual,Full Year,2022-06-30,27,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2022,Actual,Full Year,2022-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral HIth & Intellectual disAbility,Other,233,0,2022,Actual,Full Year,2022-06-30,233,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,23,0,2022,Actual,Full Year,2022-06-30,23,Office of Homeless Services,24,OHS
Office of Human Resources,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,103,0,2022,Actual,Full Year,2022-06-30,103,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,2,0,2022,Actual,Full Year,2022-06-30,2,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,27,0,2022,Actual,Full Year,2022-06-30,27,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,52,0,2022,Actual,Full Year,2022-06-30,52,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2022,Actual,Full Year,2022-06-30,2,Procurement Department,38,Procurement
Public Health,Other,171,0,2022,Actual,Full Year,2022-06-30,171,Department of Public Health,14,Public Health
Public Property,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Register of Wills,68,
Revenue,Other,167,0,2022,Actual,Full Year,2022-06-30,167,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,1,0,2022,Actual,Full Year,2022-06-30,1,Streets Department,12,Streets
Water,Other,1924,0,2022,Actual,Full Year,2022-06-30,1924,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2022,Actual,Full Year,2022-06-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Total,109,0,2022,Actual,Full Year,2022-06-30,109,City Controller's Office,61,
Board of Ethics,Total,9,0,2022,Actual,Full Year,2022-06-30,9,Board of Ethics,45,
Board of Pensions,Total,58,0,2022,Actual,Full Year,2022-06-30,58,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,14,0,2022,Actual,Full Year,2022-06-30,14,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,134,0,2022,Actual,Full Year,2022-06-30,134,City Commissioner's Office,73,City Commissioners
City Council,Total,175,0,2022,Actual,Full Year,2022-06-30,175,City Council,01,
City Representative,Total,0,0,2022,Actual,Full Year,2022-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Total,17,0,2022,Actual,Full Year,2022-06-30,17,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2022,Actual,Full Year,2022-06-30,2,Civil Service Commission,55,
Commerce,Total,657,0,2022,Actual,Full Year,2022-06-30,657,Office of the Director of Commerce,42,Commerce
Finance,Total,122,0,2022,Actual,Full Year,2022-06-30,122,Office of the Director of Finance,35,Finance
First Judicial District,Total,2094,0,2022,Actual,Full Year,2022-06-30,2094,First Judicial District,84,FJD
Fleet Services,Total,322,0,2022,Actual,Full Year,2022-06-30,322,Office of Fleet Management,25,Fleet
Free Library,Total,630,0,2022,Actual,Full Year,2022-06-30,630,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Total,32,0,2022,Actual,Full Year,2022-06-30,32,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1481,0,2022,Actual,Full Year,2022-06-30,1481,Department of Human Services,22,DHS
Labor,Total,28,0,2022,Actual,Full Year,2022-06-30,28,Labor,03,
Law,Total,228,0,2022,Actual,Full Year,2022-06-30,228,Law Department,44,Law
Licenses & Inspections,Total,354,0,2022,Actual,Full Year,2022-06-30,354,Department of Licenses and Inspections,26,L&I
