dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Managing Director (MDO),General,120,0,2012,Actual,YTD,2011-12-31,120,Managing Director's Office,10,MDO
Mayor,General,35,0,2012,Actual,YTD,2011-12-31,35,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,General,2,0,2012,Actual,YTD,2011-12-31,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,General,18,0,2012,Actual,YTD,2011-12-31,18,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2012,Actual,YTD,2011-12-31,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,7,0,2012,Actual,YTD,2011-12-31,7,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,11,0,2012,Actual,YTD,2011-12-31,11,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,20,0,2012,Actual,YTD,2011-12-31,20,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,General,76,0,2012,Actual,YTD,2011-12-31,76,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,266,0,2012,Actual,YTD,2011-12-31,266,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),General,141,0,2012,Actual,YTD,2011-12-31,141,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,General,154,0,2012,Actual,YTD,2011-12-31,154,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2012,Actual,YTD,2011-12-31,0,Office of Housing and Community Development,06,
Parks and Recreation,General,580,0,2012,Actual,YTD,2011-12-31,580,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2155,0,2012,Actual,YTD,2011-12-31,2155,Philadelphia Prison System,23,Prisons
Procurement,General,45,0,2012,Actual,YTD,2011-12-31,45,Procurement Department,38,Procurement
Public Health,General,686,0,2012,Actual,YTD,2011-12-31,686,Department of Public Health,14,Public Health
Public Property,General,123,0,2012,Actual,YTD,2011-12-31,123,Department of Public Property,20,Public Property
Records,General,56,0,2012,Actual,YTD,2011-12-31,56,Department of Records,31,Records
Register of Wills,General,63,0,2012,Actual,YTD,2011-12-31,63,Register of Wills,68,
Revenue,General,279,0,2012,Actual,YTD,2011-12-31,279,Department of Revenue,36,Revenue
Sheriff,General,227,0,2012,Actual,YTD,2011-12-31,227,Office of the Sheriff,70,Sheriff
Streets,General,525,0,2012,Actual,YTD,2011-12-31,525,Streets Department,12,Streets
Streets Sanitation,General,1162,0,2012,Actual,YTD,2011-12-31,1162,Streets: Sanitation,12-S,
Water,General,0,0,2012,Actual,YTD,2011-12-31,0,Water Department,28,Water
Youth Commission,General,0,0,2012,Actual,YTD,2011-12-31,0,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2012,Actual,YTD,2011-12-31,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,0,0,2012,Actual,YTD,2011-12-31,0,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2012,Actual,YTD,2011-12-31,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2012,Actual,YTD,2011-12-31,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2012,Actual,YTD,2011-12-31,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2012,Actual,YTD,2011-12-31,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2012,Actual,YTD,2011-12-31,0,L&I: Board of Review,27,
Board of Pensions,Other,62,0,2012,Actual,YTD,2011-12-31,62,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2012,Actual,YTD,2011-12-31,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2012,Actual,YTD,2011-12-31,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2012,Actual,YTD,2011-12-31,0,City Council,01,
City Planning Commission,Other,4,0,2012,Actual,YTD,2011-12-31,4,City Planning Commission,51,
City Representative,Other,0,0,2012,Actual,YTD,2011-12-31,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2012,Actual,YTD,2011-12-31,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2012,Actual,YTD,2011-12-31,0,Civil Service Commission,55,
Commerce,Other,746,0,2012,Actual,YTD,2011-12-31,746,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2012,Actual,YTD,2011-12-31,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,494,0,2012,Actual,YTD,2011-12-31,494,First Judicial District,84,FJD
Fleet Management,Other,68,0,2012,Actual,YTD,2011-12-31,68,Office of Fleet Management,25,Fleet
Free Library,Other,51,0,2012,Actual,YTD,2011-12-31,51,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2012,Actual,YTD,2011-12-31,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2012,Actual,YTD,2011-12-31,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1644,0,2012,Actual,YTD,2011-12-31,1644,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2012,Actual,YTD,2011-12-31,0,Labor,03,
Law,Other,55,0,2012,Actual,YTD,2011-12-31,55,Law Department,44,Law
Licenses & Inspections,Other,15,0,2012,Actual,YTD,2011-12-31,15,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,24,0,2012,Actual,YTD,2011-12-31,24,Managing Director's Office,10,MDO
Mayor,Other,4,0,2012,Actual,YTD,2011-12-31,4,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2012,Actual,YTD,2011-12-31,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2012,Actual,YTD,2011-12-31,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Other,66,0,2012,Actual,YTD,2011-12-31,66,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,3,0,2012,Actual,YTD,2011-12-31,3,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2012,Actual,YTD,2011-12-31,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,242,0,2012,Actual,YTD,2011-12-31,242,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Other,0,0,2012,Actual,YTD,2011-12-31,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,66,0,2012,Actual,YTD,2011-12-31,66,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),Other,0,0,2012,Actual,YTD,2011-12-31,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,Other,8,0,2012,Actual,YTD,2011-12-31,8,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,62,0,2012,Actual,YTD,2011-12-31,62,Office of Housing and Community Development,06,
Parks and Recreation,Other,23,0,2012,Actual,YTD,2011-12-31,23,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2012,Actual,YTD,2011-12-31,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2012,Actual,YTD,2011-12-31,2,Procurement Department,38,Procurement
Public Health,Other,210,0,2012,Actual,YTD,2011-12-31,210,Department of Public Health,14,Public Health
Public Property,Other,0,0,2012,Actual,YTD,2011-12-31,0,Department of Public Property,20,Public Property
Records,Other,0,0,2012,Actual,YTD,2011-12-31,0,Department of Records,31,Records
Register of Wills,Other,0,0,2012,Actual,YTD,2011-12-31,0,Register of Wills,68,
Revenue,Other,239,0,2012,Actual,YTD,2011-12-31,239,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2012,Actual,YTD,2011-12-31,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2012,Actual,YTD,2011-12-31,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2012,Actual,YTD,2011-12-31,0,Streets: Sanitation,12-S,
Water,Other,1622,0,2012,Actual,YTD,2011-12-31,1622,Water Department,28,Water
Youth Commission,Other,0,0,2012,Actual,YTD,2011-12-31,0,Youth Commission,47,
Zoning Board of Adjustment,Other,0,0,2012,Actual,YTD,2011-12-31,0,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Other,0,0,2012,Actual,YTD,2011-12-31,0,Zoning Code Commission,57,
Atwater Kent Museum,Total,4,0,2012,Actual,YTD,2011-12-31,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,115,0,2012,Actual,YTD,2011-12-31,115,City Controller's Office,61,
Board of Building Standards,Total,1,0,2012,Actual,YTD,2011-12-31,1,L&I: Board of Building and Standards,29,
Board of Ethics,Total,8,0,2012,Actual,YTD,2011-12-31,8,Board of Ethics,45,
Board of L & I Review,Total,2,0,2012,Actual,YTD,2011-12-31,2,L&I: Board of Review,27,
Board of Pensions,Total,62,0,2012,Actual,YTD,2011-12-31,62,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,9,0,2012,Actual,YTD,2011-12-31,9,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,92,0,2012,Actual,YTD,2011-12-31,92,City Commissioner's Office,73,City Commissioners
City Council,Total,183,0,2012,Actual,YTD,2011-12-31,183,City Council,01,
City Planning Commission,Total,38,0,2012,Actual,YTD,2011-12-31,38,City Planning Commission,51,
City Representative,Total,6,0,2012,Actual,YTD,2011-12-31,6,Office of the City Representative,41,City Rep
City Treasurer,Total,12,0,2012,Actual,YTD,2011-12-31,12,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2012,Actual,YTD,2011-12-31,2,Civil Service Commission,55,
Commerce,Total,770,0,2012,Actual,YTD,2011-12-31,770,Office of the Director of Commerce,42,Commerce
Finance,Total,148,0,2012,Actual,YTD,2011-12-31,148,Office of the Director of Finance,35,Finance
First Judicial District,Total,2426,0,2012,Actual,YTD,2011-12-31,2426,First Judicial District,84,FJD
Fleet Management,Total,336,0,2012,Actual,YTD,2011-12-31,336,Office of Fleet Management,25,Fleet
Free Library,Total,665,0,2012,Actual,YTD,2011-12-31,665,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,5,0,2012,Actual,YTD,2011-12-31,5,Historical Commission,32,
Human Relations Commission,Total,31,0,2012,Actual,YTD,2011-12-31,31,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1644,0,2012,Actual,YTD,2011-12-31,1644,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Total,8,0,2012,Actual,YTD,2011-12-31,8,Labor,03,
Law,Total,152,0,2012,Actual,YTD,2011-12-31,152,Law Department,44,Law
Licenses & Inspections,Total,302,0,2012,Actual,YTD,2011-12-31,302,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Total,144,0,2012,Actual,YTD,2011-12-31,144,Managing Director's Office,10,MDO
Mayor,Total,39,0,2012,Actual,YTD,2011-12-31,39,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Total,2,0,2012,Actual,YTD,2011-12-31,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Total,18,0,2012,Actual,YTD,2011-12-31,18,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Total,66,0,2012,Actual,YTD,2011-12-31,66,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Total,10,0,2012,Actual,YTD,2011-12-31,10,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,11,0,2012,Actual,YTD,2011-12-31,11,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Total,262,0,2012,Actual,YTD,2011-12-31,262,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Total,76,0,2012,Actual,YTD,2011-12-31,76,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,332,0,2012,Actual,YTD,2011-12-31,332,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),Total,141,0,2012,Actual,YTD,2011-12-31,141,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,Total,162,0,2012,Actual,YTD,2011-12-31,162,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Total,62,0,2012,Actual,YTD,2011-12-31,62,Office of Housing and Community Development,06,
Parks and Recreation,Total,603,0,2012,Actual,YTD,2011-12-31,603,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Total,2155,0,2012,Actual,YTD,2011-12-31,2155,Philadelphia Prison System,23,Prisons
Procurement,Total,47,0,2012,Actual,YTD,2011-12-31,47,Procurement Department,38,Procurement
Public Health,Total,896,0,2012,Actual,YTD,2011-12-31,896,Department of Public Health,14,Public Health
Public Property,Total,123,0,2012,Actual,YTD,2011-12-31,123,Department of Public Property,20,Public Property
Records,Total,56,0,2012,Actual,YTD,2011-12-31,56,Department of Records,31,Records
Register of Wills,Total,63,0,2012,Actual,YTD,2011-12-31,63,Register of Wills,68,
Revenue,Total,518,0,2012,Actual,YTD,2011-12-31,518,Department of Revenue,36,Revenue
Sheriff,Total,227,0,2012,Actual,YTD,2011-12-31,227,Office of the Sheriff,70,Sheriff
Streets,Total,525,0,2012,Actual,YTD,2011-12-31,525,Streets Department,12,Streets
Streets Sanitation,Total,1162,0,2012,Actual,YTD,2011-12-31,1162,Streets: Sanitation,12-S,
Water,Total,1622,0,2012,Actual,YTD,2011-12-31,1622,Water Department,28,Water
Youth Commission,Total,0,0,2012,Actual,YTD,2011-12-31,0,Youth Commission,47,
Zoning Board of Adjustment,Total,5,0,2012,Actual,YTD,2011-12-31,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,Total,0,0,2012,Actual,YTD,2011-12-31,0,Zoning Code Commission,57,
Police,General,785,6482,2012,Actual,YTD,2011-12-31,7267,Police Department,11,Police
Police,Other,11,153,2012,Actual,YTD,2011-12-31,164,Police Department,11,Police
Police,Total,796,6635,2012,Actual,YTD,2011-12-31,7431,Police Department,11,Police
Fire,General,2023,98,2012,Actual,YTD,2011-12-31,2121,Fire Department,13,Fire
Fire,Other,71,4,2012,Actual,YTD,2011-12-31,75,Fire Department,13,Fire
Fire,Total,2094,102,2012,Actual,YTD,2011-12-31,2196,Fire Department,13,Fire
District Attorney,General,393,11,2012,Actual,YTD,2011-12-31,404,District Attorney's Office,69,DAO
District Attorney,Other,101,8,2012,Actual,YTD,2011-12-31,109,District Attorney's Office,69,DAO
District Attorney,Total,494,19,2012,Actual,YTD,2011-12-31,513,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2011,Actual,Full Year,2011-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,113,0,2011,Actual,Full Year,2011-06-30,113,City Controller's Office,61,
Board of Building Standards,General,1,0,2011,Actual,Full Year,2011-06-30,1,L&I: Board of Building and Standards,29,
Board of Ethics,General,8,0,2011,Actual,Full Year,2011-06-30,8,Board of Ethics,45,
Board of L & I Review,General,2,0,2011,Actual,Full Year,2011-06-30,2,L&I: Board of Review,27,
Board of Pensions,General,0,0,2011,Actual,Full Year,2011-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,8,0,2011,Actual,Full Year,2011-06-30,8,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,95,0,2011,Actual,Full Year,2011-06-30,95,City Commissioner's Office,73,City Commissioners
City Council,General,182,0,2011,Actual,Full Year,2011-06-30,182,City Council,01,
City Planning Commission,General,33,0,2011,Actual,Full Year,2011-06-30,33,City Planning Commission,51,
City Representative,General,6,0,2011,Actual,Full Year,2011-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,General,13,0,2011,Actual,Full Year,2011-06-30,13,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2011,Actual,Full Year,2011-06-30,2,Civil Service Commission,55,
Commerce,General,23,0,2011,Actual,Full Year,2011-06-30,23,Office of the Director of Commerce,42,Commerce
Finance,General,140,0,2011,Actual,Full Year,2011-06-30,140,Office of the Director of Finance,35,Finance
First Judicial District,General,1869,0,2011,Actual,Full Year,2011-06-30,1869,First Judicial District,84,FJD
Fleet Management,General,265,0,2011,Actual,Full Year,2011-06-30,265,Office of Fleet Management,25,Fleet
Free Library,General,619,0,2011,Actual,Full Year,2011-06-30,619,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2011,Actual,Full Year,2011-06-30,6,Historical Commission,32,
Human Relations Commission,General,30,0,2011,Actual,Full Year,2011-06-30,30,Commission on Human Relations,54,Human Relations
Human Services (1),General,1668,0,2011,Actual,Full Year,2011-06-30,1668,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",General,6,0,2011,Actual,Full Year,2011-06-30,6,Labor,03,
Law,General,160,0,2011,Actual,Full Year,2011-06-30,160,Law Department,44,Law
Licenses & Inspections,General,290,0,2011,Actual,Full Year,2011-06-30,290,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),General,153,0,2011,Actual,Full Year,2011-06-30,153,Managing Director's Office,10,MDO
Mayor,General,33,0,2011,Actual,Full Year,2011-06-30,33,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,General,2,0,2011,Actual,Full Year,2011-06-30,2,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,General,16,0,2011,Actual,Full Year,2011-06-30,16,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,General,0,0,2011,Actual,Full Year,2011-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,General,8,0,2011,Actual,Full Year,2011-06-30,8,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,12,0,2011,Actual,Full Year,2011-06-30,12,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,General,21,0,2011,Actual,Full Year,2011-06-30,21,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,General,73,0,2011,Actual,Full Year,2011-06-30,73,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,258,0,2011,Actual,Full Year,2011-06-30,258,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),General,132,0,2011,Actual,Full Year,2011-06-30,132,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,General,116,0,2011,Actual,Full Year,2011-06-30,116,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,General,0,0,2011,Actual,Full Year,2011-06-30,0,Office of Housing and Community Development,06,
Parks and Recreation,General,590,0,2011,Actual,Full Year,2011-06-30,590,Department of Parks and Recreation,16,Parks & Recreation
Prisons,General,2166,0,2011,Actual,Full Year,2011-06-30,2166,Philadelphia Prison System,23,Prisons
Procurement,General,45,0,2011,Actual,Full Year,2011-06-30,45,Procurement Department,38,Procurement
Public Health,General,661,0,2011,Actual,Full Year,2011-06-30,661,Department of Public Health,14,Public Health
Public Property,General,126,0,2011,Actual,Full Year,2011-06-30,126,Department of Public Property,20,Public Property
Records,General,61,0,2011,Actual,Full Year,2011-06-30,61,Department of Records,31,Records
Register of Wills,General,63,0,2011,Actual,Full Year,2011-06-30,63,Register of Wills,68,
Revenue,General,248,0,2011,Actual,Full Year,2011-06-30,248,Department of Revenue,36,Revenue
Sheriff,General,221,0,2011,Actual,Full Year,2011-06-30,221,Office of the Sheriff,70,Sheriff
Streets,General,510,0,2011,Actual,Full Year,2011-06-30,510,Streets Department,12,Streets
Streets Sanitation,General,1179,0,2011,Actual,Full Year,2011-06-30,1179,Streets: Sanitation,12-S,
Water,General,0,0,2011,Actual,Full Year,2011-06-30,0,Water Department,28,Water
Youth Commission,General,1,0,2011,Actual,Full Year,2011-06-30,1,Youth Commission,47,
Zoning Board of Adjustment,General,5,0,2011,Actual,Full Year,2011-06-30,5,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,General,2,0,2011,Actual,Full Year,2011-06-30,2,Zoning Code Commission,57,
Atwater Kent Museum,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2011,Actual,Full Year,2011-06-30,0,City Controller's Office,61,
Board of Building Standards,Other,0,0,2011,Actual,Full Year,2011-06-30,0,L&I: Board of Building and Standards,29,
Board of Ethics,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Board of Ethics,45,
Board of L & I Review,Other,0,0,2011,Actual,Full Year,2011-06-30,0,L&I: Board of Review,27,
Board of Pensions,Other,65,0,2011,Actual,Full Year,2011-06-30,65,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2011,Actual,Full Year,2011-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2011,Actual,Full Year,2011-06-30,0,City Council,01,
City Planning Commission,Other,3,0,2011,Actual,Full Year,2011-06-30,3,City Planning Commission,51,
City Representative,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Civil Service Commission,55,
Commerce,Other,731,0,2011,Actual,Full Year,2011-06-30,731,Office of the Director of Commerce,42,Commerce
Finance,Other,3,0,2011,Actual,Full Year,2011-06-30,3,Office of the Director of Finance,35,Finance
First Judicial District,Other,503,0,2011,Actual,Full Year,2011-06-30,503,First Judicial District,84,FJD
Fleet Management,Other,66,0,2011,Actual,Full Year,2011-06-30,66,Office of Fleet Management,25,Fleet
Free Library,Other,63,0,2011,Actual,Full Year,2011-06-30,63,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,48,0,2011,Actual,Full Year,2011-06-30,48,Department of Human Services,22,DHS
"Labor Relations, Mayor's Office of",Other,0,0,2011,Actual,Full Year,2011-06-30,0,Labor,03,
Law,Other,55,0,2011,Actual,Full Year,2011-06-30,55,Law Department,44,Law
Licenses & Inspections,Other,12,0,2011,Actual,Full Year,2011-06-30,12,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),Other,17,0,2011,Actual,Full Year,2011-06-30,17,Managing Director's Office,10,MDO
Mayor,Other,4,0,2011,Actual,Full Year,2011-06-30,4,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,Other,0,0,2011,Actual,Full Year,2011-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Office of the Inspector General,48,OIG
Mayor's Office of Comm. Svcs.,Other,73,0,2011,Actual,Full Year,2011-06-30,73,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,Other,2,0,2011,Actual,Full Year,2011-06-30,2,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth/Mental Retard. Svcs.,Other,232,0,2011,Actual,Full Year,2011-06-30,232,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Human Resources,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,67,0,2011,Actual,Full Year,2011-06-30,67,Office of Innovation and Technology,04,OIT
Office of Property Assessment (2),Other,0,0,2011,Actual,Full Year,2011-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off.of Supportive Housing,Other,44,0,2011,Actual,Full Year,2011-06-30,44,Office of Homeless Services,24,OHS
Office of Housing and Community Develop.,Other,72,0,2011,Actual,Full Year,2011-06-30,72,Office of Housing and Community Development,06,
Parks and Recreation,Other,22,0,2011,Actual,Full Year,2011-06-30,22,Department of Parks and Recreation,16,Parks & Recreation
Prisons,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2011,Actual,Full Year,2011-06-30,2,Procurement Department,38,Procurement
Public Health,Other,224,0,2011,Actual,Full Year,2011-06-30,224,Department of Public Health,14,Public Health
Public Property,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Register of Wills,68,
Revenue,Other,239,0,2011,Actual,Full Year,2011-06-30,239,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Streets Department,12,Streets
Streets Sanitation,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Streets: Sanitation,12-S,
Water,Other,1646,0,2011,Actual,Full Year,2011-06-30,1646,Water Department,28,Water
Youth Commission,Other,0,0,2011,Actual,Full Year,2011-06-30,0,Youth Commission,47,
