dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Water,General,0,0,2022,Actual,YTD,2021-09-30,0,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2022,Actual,YTD,2021-09-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Other,0,0,2022,Actual,YTD,2021-09-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2022,Actual,YTD,2021-09-30,0,Board of Ethics,45,
Board of Pensions,Other,58,0,2022,Actual,YTD,2021-09-30,58,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2022,Actual,YTD,2021-09-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2022,Actual,YTD,2021-09-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2022,Actual,YTD,2021-09-30,0,City Council,01,
City Representative,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2022,Actual,YTD,2021-09-30,0,Civil Service Commission,55,
Commerce,Other,658,0,2022,Actual,YTD,2021-09-30,658,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,442,0,2022,Actual,YTD,2021-09-30,442,First Judicial District,84,FJD
Fleet Management,Other,65,0,2022,Actual,YTD,2021-09-30,65,Office of Fleet Management,25,Fleet
Free Library,Other,10,0,2022,Actual,YTD,2021-09-30,10,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Other,0,0,2022,Actual,YTD,2021-09-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1001,0,2022,Actual,YTD,2021-09-30,1001,Department of Human Services,22,DHS
Labor,Other,0,0,2022,Actual,YTD,2021-09-30,0,Labor,03,
Law,Other,57,0,2022,Actual,YTD,2021-09-30,57,Law Department,44,Law
Licenses & Inspections,Other,8,0,2022,Actual,YTD,2021-09-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2022,Actual,YTD,2021-09-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2022,Actual,YTD,2021-09-30,0,L&I: Board of Review,27,
Managing Director's Office,Other,117,0,2022,Actual,YTD,2021-09-30,117,Managing Director's Office,10,MDO
Mayor's Office,Other,2,0,2022,Actual,YTD,2021-09-30,2,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,29,0,2022,Actual,YTD,2021-09-30,29,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Other,0,0,2022,Actual,YTD,2021-09-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2022,Actual,YTD,2021-09-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Other,233,0,2022,Actual,YTD,2021-09-30,233,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,23,0,2022,Actual,YTD,2021-09-30,23,Office of Homeless Services,24,OHS
Office of Human Resources,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,101,0,2022,Actual,YTD,2021-09-30,101,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,2,0,2022,Actual,YTD,2021-09-30,2,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,26,0,2022,Actual,YTD,2021-09-30,26,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,50,0,2022,Actual,YTD,2021-09-30,50,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2022,Actual,YTD,2021-09-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2022,Actual,YTD,2021-09-30,2,Procurement Department,38,Procurement
Public Health,Other,172,0,2022,Actual,YTD,2021-09-30,172,Department of Public Health,14,Public Health
Public Property,Other,0,0,2022,Actual,YTD,2021-09-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2022,Actual,YTD,2021-09-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2022,Actual,YTD,2021-09-30,0,Register of Wills,68,
Revenue,Other,172,0,2022,Actual,YTD,2021-09-30,172,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2022,Actual,YTD,2021-09-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2022,Actual,YTD,2021-09-30,0,Streets Department,12,Streets
Water,Other,1914,0,2022,Actual,YTD,2021-09-30,1914,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2022,Actual,YTD,2021-09-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Total,116,0,2022,Actual,YTD,2021-09-30,116,City Controller's Office,61,
Board of Ethics,Total,9,0,2022,Actual,YTD,2021-09-30,9,Board of Ethics,45,
Board of Pensions,Total,58,0,2022,Actual,YTD,2021-09-30,58,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,14,0,2022,Actual,YTD,2021-09-30,14,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,132,0,2022,Actual,YTD,2021-09-30,132,City Commissioner's Office,73,City Commissioners
City Council,Total,179,0,2022,Actual,YTD,2021-09-30,179,City Council,01,
City Representative,Total,0,0,2022,Actual,YTD,2021-09-30,0,Office of the City Representative,41,City Rep
City Treasurer,Total,16,0,2022,Actual,YTD,2021-09-30,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2022,Actual,YTD,2021-09-30,2,Civil Service Commission,55,
Commerce,Total,690,0,2022,Actual,YTD,2021-09-30,690,Office of the Director of Commerce,42,Commerce
Finance,Total,117,0,2022,Actual,YTD,2021-09-30,117,Office of the Director of Finance,35,Finance
First Judicial District,Total,2183,0,2022,Actual,YTD,2021-09-30,2183,First Judicial District,84,FJD
Fleet Management,Total,331,0,2022,Actual,YTD,2021-09-30,331,Office of Fleet Management,25,Fleet
Free Library,Total,646,0,2022,Actual,YTD,2021-09-30,646,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Total,31,0,2022,Actual,YTD,2021-09-30,31,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1493,0,2022,Actual,YTD,2021-09-30,1493,Department of Human Services,22,DHS
Labor,Total,26,0,2022,Actual,YTD,2021-09-30,26,Labor,03,
Law,Total,225,0,2022,Actual,YTD,2021-09-30,225,Law Department,44,Law
Licenses & Inspections,Total,367,0,2022,Actual,YTD,2021-09-30,367,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2022,Actual,YTD,2021-09-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2022,Actual,YTD,2021-09-30,2,L&I: Board of Review,27,
Managing Director's Office,Total,407,0,2022,Actual,YTD,2021-09-30,407,Managing Director's Office,10,MDO
Mayor's Office,Total,61,0,2022,Actual,YTD,2021-09-30,61,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Total,29,0,2022,Actual,YTD,2021-09-30,29,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Total,8,0,2022,Actual,YTD,2021-09-30,8,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,0,0,2022,Actual,YTD,2021-09-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Total,260,0,2022,Actual,YTD,2021-09-30,260,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,Total,60,0,2022,Actual,YTD,2021-09-30,60,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,Total,3,0,2022,Actual,YTD,2021-09-30,3,Office of Children and Families,66,OCF
Office of Homeless Services,Total,169,0,2022,Actual,YTD,2021-09-30,169,Office of Homeless Services,24,OHS
Office of Human Resources,Total,72,0,2022,Actual,YTD,2021-09-30,72,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,412,0,2022,Actual,YTD,2021-09-30,412,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,17,0,2022,Actual,YTD,2021-09-30,17,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,186,0,2022,Actual,YTD,2021-09-30,186,Office of Property Assessment,59,OPA
Office of Sustainability,Total,13,0,2022,Actual,YTD,2021-09-30,13,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,652,0,2022,Actual,YTD,2021-09-30,652,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,104,0,2022,Actual,YTD,2021-09-30,104,Department of Planning and Development,72,Planning & Development
Prisons,Total,1572,0,2022,Actual,YTD,2021-09-30,1572,Philadelphia Prison System,23,Prisons
Procurement,Total,38,0,2022,Actual,YTD,2021-09-30,38,Procurement Department,38,Procurement
Public Health,Total,874,0,2022,Actual,YTD,2021-09-30,874,Department of Public Health,14,Public Health
Public Property,Total,144,0,2022,Actual,YTD,2021-09-30,144,Department of Public Property,20,Public Property
Records,Total,50,0,2022,Actual,YTD,2021-09-30,50,Department of Records,31,Records
Register of Wills,Total,66,0,2022,Actual,YTD,2021-09-30,66,Register of Wills,68,
Revenue,Total,520,0,2022,Actual,YTD,2021-09-30,520,Department of Revenue,36,Revenue
Sheriff,Total,360,0,2022,Actual,YTD,2021-09-30,360,Office of the Sheriff,70,Sheriff
Streets,Total,2025,0,2022,Actual,YTD,2021-09-30,2025,Streets Department,12,Streets
Water,Total,1914,0,2022,Actual,YTD,2021-09-30,1914,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2022,Actual,YTD,2021-09-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Police,General,806,6013,2022,Actual,YTD,2021-09-30,6819,Police Department,11,Police
Police,Other,11,135,2022,Actual,YTD,2021-09-30,146,Police Department,11,Police
Police,Total,817,6148,2022,Actual,YTD,2021-09-30,6965,Police Department,11,Police
Fire,General,110,2543,2022,Actual,YTD,2021-09-30,2653,Fire Department,13,Fire
Fire,Other,1,76,2022,Actual,YTD,2021-09-30,77,Fire Department,13,Fire
Fire,Total,111,2619,2022,Actual,YTD,2021-09-30,2730,Fire Department,13,Fire
District Attorney,General,528,36,2022,Actual,YTD,2021-09-30,564,District Attorney's Office,69,DAO
District Attorney,Other,89,6,2022,Actual,YTD,2021-09-30,95,District Attorney's Office,69,DAO
District Attorney,Total,617,42,2022,Actual,YTD,2021-09-30,659,District Attorney's Office,69,DAO
Auditing (City Controller's Office),General,118,0,2021,Actual,Full Year,2021-06-30,118,City Controller's Office,61,
Board of Ethics,General,9,0,2021,Actual,Full Year,2021-06-30,9,Board of Ethics,45,
Board of Pensions,General,0,0,2021,Actual,Full Year,2021-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,15,0,2021,Actual,Full Year,2021-06-30,15,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,137,0,2021,Actual,Full Year,2021-06-30,137,City Commissioner's Office,73,City Commissioners
City Council,General,182,0,2021,Actual,Full Year,2021-06-30,182,City Council,01,
City Representative,General,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,General,16,0,2021,Actual,Full Year,2021-06-30,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,1,0,2021,Actual,Full Year,2021-06-30,1,Civil Service Commission,55,
Commerce,General,37,0,2021,Actual,Full Year,2021-06-30,37,Office of the Director of Commerce,42,Commerce
Finance,General,119,0,2021,Actual,Full Year,2021-06-30,119,Office of the Director of Finance,35,Finance
First Judicial District,General,1773,0,2021,Actual,Full Year,2021-06-30,1773,First Judicial District,84,FJD
Fleet Management,General,268,0,2021,Actual,Full Year,2021-06-30,268,Office of Fleet Management,25,Fleet
Free Library,General,634,0,2021,Actual,Full Year,2021-06-30,634,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,General,32,0,2021,Actual,Full Year,2021-06-30,32,Commission on Human Relations,54,Human Relations
Human Services (1),General,492,0,2021,Actual,Full Year,2021-06-30,492,Department of Human Services,22,DHS
Labor,General,26,0,2021,Actual,Full Year,2021-06-30,26,Labor,03,
Law,General,127,0,2021,Actual,Full Year,2021-06-30,127,Law Department,44,Law
Licenses & Inspections,General,372,0,2021,Actual,Full Year,2021-06-30,372,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2021,Actual,Full Year,2021-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,1,0,2021,Actual,Full Year,2021-06-30,1,L&I: Board of Review,27,
Managing Director's Office,General,290,0,2021,Actual,Full Year,2021-06-30,290,Managing Director's Office,10,MDO
Mayor's Office,General,61,0,2021,Actual,Full Year,2021-06-30,61,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,General,0,0,2021,Actual,Full Year,2021-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,General,8,0,2021,Actual,Full Year,2021-06-30,8,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,0,0,2021,Actual,Full Year,2021-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,General,23,0,2021,Actual,Full Year,2021-06-30,23,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,General,59,0,2021,Actual,Full Year,2021-06-30,59,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,General,3,0,2021,Actual,Full Year,2021-06-30,3,Office of Children and Families,66,OCF
Office of Homeless Services,General,127,0,2021,Actual,Full Year,2021-06-30,127,Office of Homeless Services,24,OHS
Office of Human Resources,General,75,0,2021,Actual,Full Year,2021-06-30,75,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,313,0,2021,Actual,Full Year,2021-06-30,313,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,18,0,2021,Actual,Full Year,2021-06-30,18,Office of the Inspector General,48,OIG
Office of Property Assessment,General,190,0,2021,Actual,Full Year,2021-06-30,190,Office of Property Assessment,59,OPA
Office of Sustainability,General,8,0,2021,Actual,Full Year,2021-06-30,8,Office of Sustainability,49,Sustainability
Parks and Recreation,General,644,0,2021,Actual,Full Year,2021-06-30,644,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,55,0,2021,Actual,Full Year,2021-06-30,55,Department of Planning and Development,72,Planning & Development
Prisons,General,1620,0,2021,Actual,Full Year,2021-06-30,1620,Philadelphia Prison System,23,Prisons
Procurement,General,35,0,2021,Actual,Full Year,2021-06-30,35,Procurement Department,38,Procurement
Public Health,General,716,0,2021,Actual,Full Year,2021-06-30,716,Department of Public Health,14,Public Health
Public Property,General,142,0,2021,Actual,Full Year,2021-06-30,142,Department of Public Property,20,Public Property
Records,General,51,0,2021,Actual,Full Year,2021-06-30,51,Department of Records,31,Records
Register of Wills,General,70,0,2021,Actual,Full Year,2021-06-30,70,Register of Wills,68,
Revenue,General,386,0,2021,Actual,Full Year,2021-06-30,386,Department of Revenue,36,Revenue
Sheriff,General,367,0,2021,Actual,Full Year,2021-06-30,367,Office of the Sheriff,70,Sheriff
Streets,General,1941,0,2021,Actual,Full Year,2021-06-30,1941,Streets Department,12,Streets
Water,General,0,0,2021,Actual,Full Year,2021-06-30,0,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2021,Actual,Full Year,2021-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Other,0,0,2021,Actual,Full Year,2021-06-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Board of Ethics,45,
Board of Pensions,Other,55,0,2021,Actual,Full Year,2021-06-30,55,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2021,Actual,Full Year,2021-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2021,Actual,Full Year,2021-06-30,0,City Council,01,
City Representative,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Civil Service Commission,55,
Commerce,Other,730,0,2021,Actual,Full Year,2021-06-30,730,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,452,0,2021,Actual,Full Year,2021-06-30,452,First Judicial District,84,FJD
Fleet Management,Other,67,0,2021,Actual,Full Year,2021-06-30,67,Office of Fleet Management,25,Fleet
Free Library,Other,11,0,2021,Actual,Full Year,2021-06-30,11,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,972,0,2021,Actual,Full Year,2021-06-30,972,Department of Human Services,22,DHS
Labor,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Labor,03,
Law,Other,48,0,2021,Actual,Full Year,2021-06-30,48,Law Department,44,Law
Licenses & Inspections,Other,8,0,2021,Actual,Full Year,2021-06-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2021,Actual,Full Year,2021-06-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2021,Actual,Full Year,2021-06-30,0,L&I: Board of Review,27,
Managing Director's Office,Other,125,0,2021,Actual,Full Year,2021-06-30,125,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2021,Actual,Full Year,2021-06-30,3,Mayor's Office,05,Mayor
Mayor's Office-Comm. Empowerment & Opp.,Other,29,0,2021,Actual,Full Year,2021-06-30,29,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2021,Actual,Full Year,2021-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,Other,230,0,2021,Actual,Full Year,2021-06-30,230,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,43,0,2021,Actual,Full Year,2021-06-30,43,Office of Homeless Services,24,OHS
Office of Human Resources,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,102,0,2021,Actual,Full Year,2021-06-30,102,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,2,0,2021,Actual,Full Year,2021-06-30,2,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,26,0,2021,Actual,Full Year,2021-06-30,26,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,51,0,2021,Actual,Full Year,2021-06-30,51,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2021,Actual,Full Year,2021-06-30,2,Procurement Department,38,Procurement
Public Health,Other,182,0,2021,Actual,Full Year,2021-06-30,182,Department of Public Health,14,Public Health
Public Property,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Register of Wills,68,
Revenue,Other,193,0,2021,Actual,Full Year,2021-06-30,193,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2021,Actual,Full Year,2021-06-30,0,Streets Department,12,Streets
Water,Other,1922,0,2021,Actual,Full Year,2021-06-30,1922,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2021,Actual,Full Year,2021-06-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Auditing (City Controller's Office),Total,118,0,2021,Actual,Full Year,2021-06-30,118,City Controller's Office,61,
Board of Ethics,Total,9,0,2021,Actual,Full Year,2021-06-30,9,Board of Ethics,45,
Board of Pensions,Total,55,0,2021,Actual,Full Year,2021-06-30,55,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,15,0,2021,Actual,Full Year,2021-06-30,15,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,137,0,2021,Actual,Full Year,2021-06-30,137,City Commissioner's Office,73,City Commissioners
City Council,Total,182,0,2021,Actual,Full Year,2021-06-30,182,City Council,01,
City Representative,Total,0,0,2021,Actual,Full Year,2021-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Total,16,0,2021,Actual,Full Year,2021-06-30,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,1,0,2021,Actual,Full Year,2021-06-30,1,Civil Service Commission,55,
Commerce,Total,767,0,2021,Actual,Full Year,2021-06-30,767,Office of the Director of Commerce,42,Commerce
Finance,Total,119,0,2021,Actual,Full Year,2021-06-30,119,Office of the Director of Finance,35,Finance
First Judicial District,Total,2225,0,2021,Actual,Full Year,2021-06-30,2225,First Judicial District,84,FJD
Fleet Management,Total,335,0,2021,Actual,Full Year,2021-06-30,335,Office of Fleet Management,25,Fleet
Free Library,Total,645,0,2021,Actual,Full Year,2021-06-30,645,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Total,32,0,2021,Actual,Full Year,2021-06-30,32,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1464,0,2021,Actual,Full Year,2021-06-30,1464,Department of Human Services,22,DHS
Labor,Total,26,0,2021,Actual,Full Year,2021-06-30,26,Labor,03,
Law,Total,175,0,2021,Actual,Full Year,2021-06-30,175,Law Department,44,Law
Licenses & Inspections,Total,380,0,2021,Actual,Full Year,2021-06-30,380,Department of Licenses and Inspections,26,L&I
