dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Mural Arts Program,Other,0,0,2020,Actual,YTD,2019-12-31,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2020,Actual,YTD,2019-12-31,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hlth/Intel. disAbility,Other,242,0,2020,Actual,YTD,2019-12-31,242,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2020,Actual,YTD,2019-12-31,0,Board of Revision of Taxes,63,BRT
Office of Education,Other,0,0,2020,Actual,YTD,2019-12-31,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,20,0,2020,Actual,YTD,2019-12-31,20,Office of Homeless Services,24,OHS
Office of Human Resources,Other,0,0,2020,Actual,YTD,2019-12-31,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,95,0,2020,Actual,YTD,2019-12-31,95,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2020,Actual,YTD,2019-12-31,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2020,Actual,YTD,2019-12-31,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,0,0,2020,Actual,YTD,2019-12-31,0,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,26,0,2020,Actual,YTD,2019-12-31,26,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,52,0,2020,Actual,YTD,2019-12-31,52,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2020,Actual,YTD,2019-12-31,0,Philadelphia Prison System,23,Prisons
Procurement,Other,1,0,2020,Actual,YTD,2019-12-31,1,Procurement Department,38,Procurement
Public Health,Other,148,0,2020,Actual,YTD,2019-12-31,148,Department of Public Health,14,Public Health
Public Property,Other,0,0,2020,Actual,YTD,2019-12-31,0,Department of Public Property,20,Public Property
Records,Other,0,0,2020,Actual,YTD,2019-12-31,0,Department of Records,31,Records
Register of Wills,Other,0,0,2020,Actual,YTD,2019-12-31,0,Register of Wills,68,
Revenue,Other,205,0,2020,Actual,YTD,2019-12-31,205,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2020,Actual,YTD,2019-12-31,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2020,Actual,YTD,2019-12-31,0,Streets Department,12,Streets
Water,Other,1996,0,2020,Actual,YTD,2019-12-31,1996,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2020,Actual,YTD,2019-12-31,1,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Total,0,0,2020,Actual,YTD,2019-12-31,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,127,0,2020,Actual,YTD,2019-12-31,127,City Controller's Office,61,
Board of Ethics,Total,10,0,2020,Actual,YTD,2019-12-31,10,Board of Ethics,45,
Board of Pensions,Total,56,0,2020,Actual,YTD,2019-12-31,56,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,15,0,2020,Actual,YTD,2019-12-31,15,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,96,0,2020,Actual,YTD,2019-12-31,96,City Commissioner's Office,73,City Commissioners
City Council,Total,195,0,2020,Actual,YTD,2019-12-31,195,City Council,01,
City Representative,Total,9,0,2020,Actual,YTD,2019-12-31,9,Office of the City Representative,41,City Rep
City Treasurer,Total,16,0,2020,Actual,YTD,2019-12-31,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2020,Actual,YTD,2019-12-31,2,Civil Service Commission,55,
Commerce,Total,880,0,2020,Actual,YTD,2019-12-31,880,Office of the Director of Commerce,42,Commerce
Finance,Total,120,0,2020,Actual,YTD,2019-12-31,120,Office of the Director of Finance,35,Finance
First Judicial District,Total,2334,0,2020,Actual,YTD,2019-12-31,2334,First Judicial District,84,FJD
Fleet Management,Total,361,0,2020,Actual,YTD,2019-12-31,361,Office of Fleet Management,25,Fleet
Free Library,Total,705,0,2020,Actual,YTD,2019-12-31,705,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Total,33,0,2020,Actual,YTD,2019-12-31,33,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1497,0,2020,Actual,YTD,2019-12-31,1497,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Total,26,0,2020,Actual,YTD,2019-12-31,26,Labor,03,
Law,Total,181,0,2020,Actual,YTD,2019-12-31,181,Law Department,44,Law
Licenses & Inspections,Total,395,0,2020,Actual,YTD,2019-12-31,395,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2020,Actual,YTD,2019-12-31,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2020,Actual,YTD,2019-12-31,2,L&I: Board of Review,27,
Managing Director's Office,Total,400,0,2020,Actual,YTD,2019-12-31,400,Managing Director's Office,10,MDO
Mayor's Office,Total,64,0,2020,Actual,YTD,2019-12-31,64,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,24,0,2020,Actual,YTD,2019-12-31,24,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Total,11,0,2020,Actual,YTD,2019-12-31,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,8,0,2020,Actual,YTD,2019-12-31,8,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hlth/Intel. disAbility,Total,265,0,2020,Actual,YTD,2019-12-31,265,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Total,64,0,2020,Actual,YTD,2019-12-31,64,Board of Revision of Taxes,63,BRT
Office of Education,Total,36,0,2020,Actual,YTD,2019-12-31,36,Office of Children and Families,66,OCF
Office of Homeless Services,Total,172,0,2020,Actual,YTD,2019-12-31,172,Office of Homeless Services,24,OHS
Office of Human Resources,Total,79,0,2020,Actual,YTD,2019-12-31,79,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,406,0,2020,Actual,YTD,2019-12-31,406,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,18,0,2020,Actual,YTD,2019-12-31,18,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,194,0,2020,Actual,YTD,2019-12-31,194,Office of Property Assessment,59,OPA
Office of Sustainability,Total,9,0,2020,Actual,YTD,2019-12-31,9,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,684,0,2020,Actual,YTD,2019-12-31,684,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,110,0,2020,Actual,YTD,2019-12-31,110,Department of Planning and Development,72,Planning & Development
Prisons,Total,2051,0,2020,Actual,YTD,2019-12-31,2051,Philadelphia Prison System,23,Prisons
Procurement,Total,42,0,2020,Actual,YTD,2019-12-31,42,Procurement Department,38,Procurement
Public Health,Total,909,0,2020,Actual,YTD,2019-12-31,909,Department of Public Health,14,Public Health
Public Property,Total,129,0,2020,Actual,YTD,2019-12-31,129,Department of Public Property,20,Public Property
Records,Total,53,0,2020,Actual,YTD,2019-12-31,53,Department of Records,31,Records
Register of Wills,Total,70,0,2020,Actual,YTD,2019-12-31,70,Register of Wills,68,
Revenue,Total,613,0,2020,Actual,YTD,2019-12-31,613,Department of Revenue,36,Revenue
Sheriff,Total,378,0,2020,Actual,YTD,2019-12-31,378,Office of the Sheriff,70,Sheriff
Streets,Total,1861,0,2020,Actual,YTD,2019-12-31,1861,Streets Department,12,Streets
Water,Total,1996,0,2020,Actual,YTD,2019-12-31,1996,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2020,Actual,YTD,2019-12-31,1,"Water, Sewer, and Stormwater Rate Board",67,
Police,General,834,6435,2020,Actual,YTD,2019-12-31,7269,Police Department,11,Police
Police,Other,11,154,2020,Actual,YTD,2019-12-31,165,Police Department,11,Police
Police,Total,845,6589,2020,Actual,YTD,2019-12-31,7434,Police Department,11,Police
Fire,General,124,2436,2020,Actual,YTD,2019-12-31,2560,Fire Department,13,Fire
Fire,Other,3,197,2020,Actual,YTD,2019-12-31,200,Fire Department,13,Fire
Fire,Total,127,2633,2020,Actual,YTD,2019-12-31,2760,Fire Department,13,Fire
District Attorney,General,511,37,2020,Actual,YTD,2019-12-31,548,District Attorney's Office,69,DAO
District Attorney,Other,69,9,2020,Actual,YTD,2019-12-31,78,District Attorney's Office,69,DAO
District Attorney,Total,580,46,2020,Actual,YTD,2019-12-31,626,District Attorney's Office,69,DAO
Atwater Kent Museum,General,0,0,2019,Actual,Full Year,2019-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,124,0,2019,Actual,Full Year,2019-06-30,124,City Controller's Office,61,
Board of Ethics,General,10,0,2019,Actual,Full Year,2019-06-30,10,Board of Ethics,45,
Board of Pensions,General,0,0,2019,Actual,Full Year,2019-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,11,0,2019,Actual,Full Year,2019-06-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,94,0,2019,Actual,Full Year,2019-06-30,94,City Commissioner's Office,73,City Commissioners
City Council,General,197,0,2019,Actual,Full Year,2019-06-30,197,City Council,01,
City Representative,General,8,0,2019,Actual,Full Year,2019-06-30,8,Office of the City Representative,41,City Rep
City Treasurer,General,16,0,2019,Actual,Full Year,2019-06-30,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2019,Actual,Full Year,2019-06-30,2,Civil Service Commission,55,
Commerce,General,48,0,2019,Actual,Full Year,2019-06-30,48,Office of the Director of Commerce,42,Commerce
Finance,General,116,0,2019,Actual,Full Year,2019-06-30,116,Office of the Director of Finance,35,Finance
First Judicial District,General,1842,0,2019,Actual,Full Year,2019-06-30,1842,First Judicial District,84,FJD
Fleet Management,General,286,0,2019,Actual,Full Year,2019-06-30,286,Office of Fleet Management,25,Fleet
Free Library,General,651,0,2019,Actual,Full Year,2019-06-30,651,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,General,32,0,2019,Actual,Full Year,2019-06-30,32,Commission on Human Relations,54,Human Relations
Human Services (1),General,396,0,2019,Actual,Full Year,2019-06-30,396,Department of Human Services,22,DHS
"Labor, Mayor's Office of",General,22,0,2019,Actual,Full Year,2019-06-30,22,Labor,03,
Law,General,128,0,2019,Actual,Full Year,2019-06-30,128,Law Department,44,Law
Licenses & Inspections,General,372,0,2019,Actual,Full Year,2019-06-30,372,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2019,Actual,Full Year,2019-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2019,Actual,Full Year,2019-06-30,2,L&I: Board of Review,27,
Managing Director's Office,General,307,0,2019,Actual,Full Year,2019-06-30,307,Managing Director's Office,10,MDO
Mayor's Office,General,51,0,2019,Actual,Full Year,2019-06-30,51,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2019,Actual,Full Year,2019-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,General,11,0,2019,Actual,Full Year,2019-06-30,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,7,0,2019,Actual,Full Year,2019-06-30,7,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hlth/Intel. disAbility,General,16,0,2019,Actual,Full Year,2019-06-30,16,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,General,56,0,2019,Actual,Full Year,2019-06-30,56,Board of Revision of Taxes,63,BRT
Office of Education,General,32,0,2019,Actual,Full Year,2019-06-30,32,Office of Children and Families,66,OCF
Office of Homeless Services,General,151,0,2019,Actual,Full Year,2019-06-30,151,Office of Homeless Services,24,OHS
Office of Human Resources,General,77,0,2019,Actual,Full Year,2019-06-30,77,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,277,0,2019,Actual,Full Year,2019-06-30,277,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,18,0,2019,Actual,Full Year,2019-06-30,18,Office of the Inspector General,48,OIG
Office of Property Assessment,General,196,0,2019,Actual,Full Year,2019-06-30,196,Office of Property Assessment,59,OPA
Office of Sustainability,General,9,0,2019,Actual,Full Year,2019-06-30,9,Office of Sustainability,49,Sustainability
Parks and Recreation,General,647,0,2019,Actual,Full Year,2019-06-30,647,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,56,0,2019,Actual,Full Year,2019-06-30,56,Department of Planning and Development,72,Planning & Development
Prisons,General,2130,0,2019,Actual,Full Year,2019-06-30,2130,Philadelphia Prison System,23,Prisons
Procurement,General,41,0,2019,Actual,Full Year,2019-06-30,41,Procurement Department,38,Procurement
Public Health,General,752,0,2019,Actual,Full Year,2019-06-30,752,Department of Public Health,14,Public Health
Public Property,General,135,0,2019,Actual,Full Year,2019-06-30,135,Department of Public Property,20,Public Property
Records,General,55,0,2019,Actual,Full Year,2019-06-30,55,Department of Records,31,Records
Register of Wills,General,70,0,2019,Actual,Full Year,2019-06-30,70,Register of Wills,68,
Revenue,General,405,0,2019,Actual,Full Year,2019-06-30,405,Department of Revenue,36,Revenue
Sheriff,General,355,0,2019,Actual,Full Year,2019-06-30,355,Office of the Sheriff,70,Sheriff
Streets,General,1736,0,2019,Actual,Full Year,2019-06-30,1736,Streets Department,12,Streets
Water,General,0,0,2019,Actual,Full Year,2019-06-30,0,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2019,Actual,Full Year,2019-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2019,Actual,Full Year,2019-06-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Board of Ethics,45,
Board of Pensions,Other,56,0,2019,Actual,Full Year,2019-06-30,56,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2019,Actual,Full Year,2019-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2019,Actual,Full Year,2019-06-30,0,City Council,01,
City Representative,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Civil Service Commission,55,
Commerce,Other,788,0,2019,Actual,Full Year,2019-06-30,788,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,507,0,2019,Actual,Full Year,2019-06-30,507,First Judicial District,84,FJD
Fleet Management,Other,78,0,2019,Actual,Full Year,2019-06-30,78,Office of Fleet Management,25,Fleet
Free Library,Other,10,0,2019,Actual,Full Year,2019-06-30,10,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1139,0,2019,Actual,Full Year,2019-06-30,1139,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Other,0,0,2019,Actual,Full Year,2019-06-30,0,Labor,03,
Law,Other,52,0,2019,Actual,Full Year,2019-06-30,52,Law Department,44,Law
Licenses & Inspections,Other,8,0,2019,Actual,Full Year,2019-06-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2019,Actual,Full Year,2019-06-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2019,Actual,Full Year,2019-06-30,0,L&I: Board of Review,27,
Managing Director's Office,Other,68,0,2019,Actual,Full Year,2019-06-30,68,Managing Director's Office,10,MDO
Mayor's Office,Other,9,0,2019,Actual,Full Year,2019-06-30,9,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,23,0,2019,Actual,Full Year,2019-06-30,23,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2019,Actual,Full Year,2019-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hlth/Intel. disAbility,Other,246,0,2019,Actual,Full Year,2019-06-30,246,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Board of Revision of Taxes,63,BRT
Office of Education,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,23,0,2019,Actual,Full Year,2019-06-30,23,Office of Homeless Services,24,OHS
Office of Human Resources,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,92,0,2019,Actual,Full Year,2019-06-30,92,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,2,0,2019,Actual,Full Year,2019-06-30,2,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,27,0,2019,Actual,Full Year,2019-06-30,27,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,53,0,2019,Actual,Full Year,2019-06-30,53,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2019,Actual,Full Year,2019-06-30,2,Procurement Department,38,Procurement
Public Health,Other,149,0,2019,Actual,Full Year,2019-06-30,149,Department of Public Health,14,Public Health
Public Property,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Register of Wills,68,
Revenue,Other,206,0,2019,Actual,Full Year,2019-06-30,206,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2019,Actual,Full Year,2019-06-30,0,Streets Department,12,Streets
Water,Other,1891,0,2019,Actual,Full Year,2019-06-30,1891,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2019,Actual,Full Year,2019-06-30,1,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Total,0,0,2019,Actual,Full Year,2019-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,124,0,2019,Actual,Full Year,2019-06-30,124,City Controller's Office,61,
Board of Ethics,Total,10,0,2019,Actual,Full Year,2019-06-30,10,Board of Ethics,45,
Board of Pensions,Total,56,0,2019,Actual,Full Year,2019-06-30,56,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,11,0,2019,Actual,Full Year,2019-06-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,94,0,2019,Actual,Full Year,2019-06-30,94,City Commissioner's Office,73,City Commissioners
City Council,Total,197,0,2019,Actual,Full Year,2019-06-30,197,City Council,01,
City Representative,Total,8,0,2019,Actual,Full Year,2019-06-30,8,Office of the City Representative,41,City Rep
City Treasurer,Total,16,0,2019,Actual,Full Year,2019-06-30,16,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2019,Actual,Full Year,2019-06-30,2,Civil Service Commission,55,
Commerce,Total,836,0,2019,Actual,Full Year,2019-06-30,836,Office of the Director of Commerce,42,Commerce
Finance,Total,116,0,2019,Actual,Full Year,2019-06-30,116,Office of the Director of Finance,35,Finance
