dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
"Labor, Mayor's Office of",General,23,0,2018,Actual,YTD,2017-09-30,23,Labor,03,
Law,General,115,0,2018,Actual,YTD,2017-09-30,115,Law Department,44,Law
Licenses & Inspections,General,364,0,2018,Actual,YTD,2017-09-30,364,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2018,Actual,YTD,2017-09-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2018,Actual,YTD,2017-09-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,General,0,0,2018,Actual,YTD,2017-09-30,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,General,296,0,2018,Actual,YTD,2017-09-30,296,Managing Director's Office,10,MDO
Mayor's Office,General,40,0,2018,Actual,YTD,2017-09-30,40,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,2,0,2018,Actual,YTD,2017-09-30,2,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,General,0,0,2018,Actual,YTD,2017-09-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,10,0,2018,Actual,YTD,2017-09-30,10,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,4,0,2018,Actual,YTD,2017-09-30,4,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,15,0,2018,Actual,YTD,2017-09-30,15,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,General,58,0,2018,Actual,YTD,2017-09-30,58,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,General,28,0,2018,Actual,YTD,2017-09-30,28,Office of Children and Families,66,OCF
Office of Homeless Services,General,148,0,2018,Actual,YTD,2017-09-30,148,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,General,0,0,2018,Actual,YTD,2017-09-30,0,Office of Housing and Community Development,06,
Office of Human Resources,General,72,0,2018,Actual,YTD,2017-09-30,72,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,281,0,2018,Actual,YTD,2017-09-30,281,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,18,0,2018,Actual,YTD,2017-09-30,18,Office of the Inspector General,48,OIG
Office of Planning and Development,General,0,0,2018,Actual,YTD,2017-09-30,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,General,192,0,2018,Actual,YTD,2017-09-30,192,Office of Property Assessment,59,OPA
Office of Sustainability,General,7,0,2018,Actual,YTD,2017-09-30,7,Office of Sustainability,49,Sustainability
Parks and Recreation,General,648,0,2018,Actual,YTD,2017-09-30,648,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,42,0,2018,Actual,YTD,2017-09-30,42,Department of Planning and Development,72,Planning & Development
Prisons,General,2199,0,2018,Actual,YTD,2017-09-30,2199,Philadelphia Prison System,23,Prisons
Procurement,General,45,0,2018,Actual,YTD,2017-09-30,45,Procurement Department,38,Procurement
Public Health,General,704,0,2018,Actual,YTD,2017-09-30,704,Department of Public Health,14,Public Health
Public Property,General,141,0,2018,Actual,YTD,2017-09-30,141,Department of Public Property,20,Public Property
Records,General,56,0,2018,Actual,YTD,2017-09-30,56,Department of Records,31,Records
Register of Wills,General,69,0,2018,Actual,YTD,2017-09-30,69,Register of Wills,68,
Revenue,General,404,0,2018,Actual,YTD,2017-09-30,404,Department of Revenue,36,Revenue
Sheriff,General,361,0,2018,Actual,YTD,2017-09-30,361,Office of the Sheriff,70,Sheriff
Streets,General,1676,0,2018,Actual,YTD,2017-09-30,1676,Streets Department,12,Streets
Water,General,0,0,2018,Actual,YTD,2017-09-30,0,Water Department,28,Water
Water Rate Board,General,0,0,2018,Actual,YTD,2017-09-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,General,0,0,2018,Actual,YTD,2017-09-30,0,Youth Commission,47,
Atwater Kent Museum,Other,0,0,2018,Actual,YTD,2017-09-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2018,Actual,YTD,2017-09-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2018,Actual,YTD,2017-09-30,0,Board of Ethics,45,
Board of Pensions,Other,57,0,2018,Actual,YTD,2017-09-30,57,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2018,Actual,YTD,2017-09-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2018,Actual,YTD,2017-09-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2018,Actual,YTD,2017-09-30,0,City Council,01,
City Planning Commission,Other,0,0,2018,Actual,YTD,2017-09-30,0,City Planning Commission,51,
City Representative,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2018,Actual,YTD,2017-09-30,0,Civil Service Commission,55,
Commerce,Other,758,0,2018,Actual,YTD,2017-09-30,758,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,501,0,2018,Actual,YTD,2017-09-30,501,First Judicial District,84,FJD
Fleet Management,Other,73,0,2018,Actual,YTD,2017-09-30,73,Office of Fleet Management,25,Fleet
Free Library,Other,12,0,2018,Actual,YTD,2017-09-30,12,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2018,Actual,YTD,2017-09-30,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2018,Actual,YTD,2017-09-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1170,0,2018,Actual,YTD,2017-09-30,1170,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Other,0,0,2018,Actual,YTD,2017-09-30,0,Labor,03,
Law,Other,54,0,2018,Actual,YTD,2017-09-30,54,Law Department,44,Law
Licenses & Inspections,Other,8,0,2018,Actual,YTD,2017-09-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2018,Actual,YTD,2017-09-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2018,Actual,YTD,2017-09-30,0,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Other,0,0,2018,Actual,YTD,2017-09-30,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Other,44,0,2018,Actual,YTD,2017-09-30,44,Managing Director's Office,10,MDO
Mayor's Office,Other,2,0,2018,Actual,YTD,2017-09-30,2,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,28,0,2018,Actual,YTD,2017-09-30,28,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Other,0,0,2018,Actual,YTD,2017-09-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2018,Actual,YTD,2017-09-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2018,Actual,YTD,2017-09-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,229,0,2018,Actual,YTD,2017-09-30,229,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,27,0,2018,Actual,YTD,2017-09-30,27,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,92,0,2018,Actual,YTD,2017-09-30,92,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of the Inspector General,48,OIG
Office of Planning and Development,Other,0,0,2018,Actual,YTD,2017-09-30,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,27,0,2018,Actual,YTD,2017-09-30,27,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,52,0,2018,Actual,YTD,2017-09-30,52,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2018,Actual,YTD,2017-09-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2018,Actual,YTD,2017-09-30,2,Procurement Department,38,Procurement
Public Health,Other,149,0,2018,Actual,YTD,2017-09-30,149,Department of Public Health,14,Public Health
Public Property,Other,0,0,2018,Actual,YTD,2017-09-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2018,Actual,YTD,2017-09-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2018,Actual,YTD,2017-09-30,0,Register of Wills,68,
Revenue,Other,245,0,2018,Actual,YTD,2017-09-30,245,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2018,Actual,YTD,2017-09-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2018,Actual,YTD,2017-09-30,0,Streets Department,12,Streets
Water,Other,1832,0,2018,Actual,YTD,2017-09-30,1832,Water Department,28,Water
Water Rate Board,Other,0,0,2018,Actual,YTD,2017-09-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,Other,0,0,2018,Actual,YTD,2017-09-30,0,Youth Commission,47,
Atwater Kent Museum,Total,4,0,2018,Actual,YTD,2017-09-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,127,0,2018,Actual,YTD,2017-09-30,127,City Controller's Office,61,
Board of Ethics,Total,11,0,2018,Actual,YTD,2017-09-30,11,Board of Ethics,45,
Board of Pensions,Total,57,0,2018,Actual,YTD,2017-09-30,57,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,11,0,2018,Actual,YTD,2017-09-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,95,0,2018,Actual,YTD,2017-09-30,95,City Commissioner's Office,73,City Commissioners
City Council,Total,193,0,2018,Actual,YTD,2017-09-30,193,City Council,01,
City Planning Commission,Total,0,0,2018,Actual,YTD,2017-09-30,0,City Planning Commission,51,
City Representative,Total,5,0,2018,Actual,YTD,2017-09-30,5,Office of the City Representative,41,City Rep
City Treasurer,Total,15,0,2018,Actual,YTD,2017-09-30,15,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2018,Actual,YTD,2017-09-30,2,Civil Service Commission,55,
Commerce,Total,787,0,2018,Actual,YTD,2017-09-30,787,Office of the Director of Commerce,42,Commerce
Finance,Total,108,0,2018,Actual,YTD,2017-09-30,108,Office of the Director of Finance,35,Finance
First Judicial District,Total,2366,0,2018,Actual,YTD,2017-09-30,2366,First Judicial District,84,FJD
Fleet Management,Total,355,0,2018,Actual,YTD,2017-09-30,355,Office of Fleet Management,25,Fleet
Free Library,Total,663,0,2018,Actual,YTD,2017-09-30,663,The Free Library of Philadelphia,52,Free Library
Historical Commission,Total,0,0,2018,Actual,YTD,2017-09-30,0,Historical Commission,32,
Human Relations Commission,Total,31,0,2018,Actual,YTD,2017-09-30,31,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1555,0,2018,Actual,YTD,2017-09-30,1555,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Total,23,0,2018,Actual,YTD,2017-09-30,23,Labor,03,
Law,Total,169,0,2018,Actual,YTD,2017-09-30,169,Law Department,44,Law
Licenses & Inspections,Total,372,0,2018,Actual,YTD,2017-09-30,372,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2018,Actual,YTD,2017-09-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2018,Actual,YTD,2017-09-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Total,0,0,2018,Actual,YTD,2017-09-30,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Total,340,0,2018,Actual,YTD,2017-09-30,340,Managing Director's Office,10,MDO
Mayor's Office,Total,42,0,2018,Actual,YTD,2017-09-30,42,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,30,0,2018,Actual,YTD,2017-09-30,30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Total,0,0,2018,Actual,YTD,2017-09-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Total,10,0,2018,Actual,YTD,2017-09-30,10,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,4,0,2018,Actual,YTD,2017-09-30,4,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,244,0,2018,Actual,YTD,2017-09-30,244,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Total,58,0,2018,Actual,YTD,2017-09-30,58,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,Total,28,0,2018,Actual,YTD,2017-09-30,28,Office of Children and Families,66,OCF
Office of Homeless Services,Total,175,0,2018,Actual,YTD,2017-09-30,175,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Total,0,0,2018,Actual,YTD,2017-09-30,0,Office of Housing and Community Development,06,
Office of Human Resources,Total,72,0,2018,Actual,YTD,2017-09-30,72,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,373,0,2018,Actual,YTD,2017-09-30,373,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,18,0,2018,Actual,YTD,2017-09-30,18,Office of the Inspector General,48,OIG
Office of Planning and Development,Total,0,0,2018,Actual,YTD,2017-09-30,0,Mayor's Office of Planning and Development,62,
Office of Property Assessment,Total,192,0,2018,Actual,YTD,2017-09-30,192,Office of Property Assessment,59,OPA
Office of Sustainability,Total,7,0,2018,Actual,YTD,2017-09-30,7,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,675,0,2018,Actual,YTD,2017-09-30,675,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,94,0,2018,Actual,YTD,2017-09-30,94,Department of Planning and Development,72,Planning & Development
Prisons,Total,2199,0,2018,Actual,YTD,2017-09-30,2199,Philadelphia Prison System,23,Prisons
Procurement,Total,47,0,2018,Actual,YTD,2017-09-30,47,Procurement Department,38,Procurement
Public Health,Total,853,0,2018,Actual,YTD,2017-09-30,853,Department of Public Health,14,Public Health
Public Property,Total,141,0,2018,Actual,YTD,2017-09-30,141,Department of Public Property,20,Public Property
Records,Total,56,0,2018,Actual,YTD,2017-09-30,56,Department of Records,31,Records
Register of Wills,Total,69,0,2018,Actual,YTD,2017-09-30,69,Register of Wills,68,
Revenue,Total,649,0,2018,Actual,YTD,2017-09-30,649,Department of Revenue,36,Revenue
Sheriff,Total,361,0,2018,Actual,YTD,2017-09-30,361,Office of the Sheriff,70,Sheriff
Streets,Total,1676,0,2018,Actual,YTD,2017-09-30,1676,Streets Department,12,Streets
Water,Total,1832,0,2018,Actual,YTD,2017-09-30,1832,Water Department,28,Water
Water Rate Board,Total,0,0,2018,Actual,YTD,2017-09-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,Total,0,0,2018,Actual,YTD,2017-09-30,0,Youth Commission,47,
Police,General,790,6258,2018,Actual,YTD,2017-09-30,7048,Police Department,11,Police
Police,Other,11,151,2018,Actual,YTD,2017-09-30,162,Police Department,11,Police
Police,Total,801,6409,2018,Actual,YTD,2017-09-30,7210,Police Department,11,Police
Fire,General,106,2170,2018,Actual,YTD,2017-09-30,2276,Fire Department,13,Fire
Fire,Other,3,227,2018,Actual,YTD,2017-09-30,230,Fire Department,13,Fire
Fire,Total,109,2397,2018,Actual,YTD,2017-09-30,2506,Fire Department,13,Fire
District Attorney,General,447,40,2018,Actual,YTD,2017-09-30,487,District Attorney's Office,69,DAO
District Attorney,Other,60,11,2018,Actual,YTD,2017-09-30,71,District Attorney's Office,69,DAO
District Attorney,Total,507,51,2018,Actual,YTD,2017-09-30,558,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2017,Actual,Full Year,2017-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,127,0,2017,Actual,Full Year,2017-06-30,127,City Controller's Office,61,
Board of Ethics,General,11,0,2017,Actual,Full Year,2017-06-30,11,Board of Ethics,45,
Board of Pensions,General,0,0,2017,Actual,Full Year,2017-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,13,0,2017,Actual,Full Year,2017-06-30,13,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,99,0,2017,Actual,Full Year,2017-06-30,99,City Commissioner's Office,73,City Commissioners
City Council,General,194,0,2017,Actual,Full Year,2017-06-30,194,City Council,01,
City Planning Commission,General,30,0,2017,Actual,Full Year,2017-06-30,30,City Planning Commission,51,
City Representative,General,6,0,2017,Actual,Full Year,2017-06-30,6,Office of the City Representative,41,City Rep
City Treasurer,General,14,0,2017,Actual,Full Year,2017-06-30,14,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2017,Actual,Full Year,2017-06-30,2,Civil Service Commission,55,
Commerce,General,28,0,2017,Actual,Full Year,2017-06-30,28,Office of the Director of Commerce,42,Commerce
Finance,General,111,0,2017,Actual,Full Year,2017-06-30,111,Office of the Director of Finance,35,Finance
First Judicial District,General,1856,0,2017,Actual,Full Year,2017-06-30,1856,First Judicial District,84,FJD
Fleet Management,General,270,0,2017,Actual,Full Year,2017-06-30,270,Office of Fleet Management,25,Fleet
Free Library,General,643,0,2017,Actual,Full Year,2017-06-30,643,The Free Library of Philadelphia,52,Free Library
Historical Commission,General,6,0,2017,Actual,Full Year,2017-06-30,6,Historical Commission,32,
Human Relations Commission,General,31,0,2017,Actual,Full Year,2017-06-30,31,Commission on Human Relations,54,Human Relations
Human Services (1),General,385,0,2017,Actual,Full Year,2017-06-30,385,Department of Human Services,22,DHS
"Labor, Mayor's Office of",General,16,0,2017,Actual,Full Year,2017-06-30,16,Labor,03,
Law,General,119,0,2017,Actual,Full Year,2017-06-30,119,Law Department,44,Law
Licenses & Inspections,General,348,0,2017,Actual,Full Year,2017-06-30,348,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2017,Actual,Full Year,2017-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2017,Actual,Full Year,2017-06-30,2,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,General,5,0,2017,Actual,Full Year,2017-06-30,5,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,General,296,0,2017,Actual,Full Year,2017-06-30,296,Managing Director's Office,10,MDO
Mayor's Office,General,42,0,2017,Actual,Full Year,2017-06-30,42,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,General,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,General,10,0,2017,Actual,Full Year,2017-06-30,10,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,4,0,2017,Actual,Full Year,2017-06-30,4,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2017,Actual,Full Year,2017-06-30,16,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,General,55,0,2017,Actual,Full Year,2017-06-30,55,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,General,32,0,2017,Actual,Full Year,2017-06-30,32,Office of Children and Families,66,OCF
Office of Homeless Services,General,146,0,2017,Actual,Full Year,2017-06-30,146,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,General,0,0,2017,Actual,Full Year,2017-06-30,0,Office of Housing and Community Development,06,
Office of Human Resources,General,85,0,2017,Actual,Full Year,2017-06-30,85,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,274,0,2017,Actual,Full Year,2017-06-30,274,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,18,0,2017,Actual,Full Year,2017-06-30,18,Office of the Inspector General,48,OIG
Office of Planning and Development,General,4,0,2017,Actual,Full Year,2017-06-30,4,Mayor's Office of Planning and Development,62,
Office of Property Assessment,General,199,0,2017,Actual,Full Year,2017-06-30,199,Office of Property Assessment,59,OPA
Office of Sustainability,General,7,0,2017,Actual,Full Year,2017-06-30,7,Office of Sustainability,49,Sustainability
Parks and Recreation,General,607,0,2017,Actual,Full Year,2017-06-30,607,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,0,0,2017,Actual,Full Year,2017-06-30,0,Department of Planning and Development,72,Planning & Development
Prisons,General,2277,0,2017,Actual,Full Year,2017-06-30,2277,Philadelphia Prison System,23,Prisons
Procurement,General,44,0,2017,Actual,Full Year,2017-06-30,44,Procurement Department,38,Procurement
Public Health,General,687,0,2017,Actual,Full Year,2017-06-30,687,Department of Public Health,14,Public Health
Public Property,General,146,0,2017,Actual,Full Year,2017-06-30,146,Department of Public Property,20,Public Property
Records,General,57,0,2017,Actual,Full Year,2017-06-30,57,Department of Records,31,Records
Register of Wills,General,72,0,2017,Actual,Full Year,2017-06-30,72,Register of Wills,68,
Revenue,General,402,0,2017,Actual,Full Year,2017-06-30,402,Department of Revenue,36,Revenue
Sheriff,General,348,0,2017,Actual,Full Year,2017-06-30,348,Office of the Sheriff,70,Sheriff
Streets,General,1702,0,2017,Actual,Full Year,2017-06-30,1702,Streets Department,12,Streets
Water,General,0,0,2017,Actual,Full Year,2017-06-30,0,Water Department,28,Water
Water Rate Board,General,0,0,2017,Actual,Full Year,2017-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Youth Commission,General,0,0,2017,Actual,Full Year,2017-06-30,0,Youth Commission,47,
Atwater Kent Museum,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2017,Actual,Full Year,2017-06-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Board of Ethics,45,
Board of Pensions,Other,59,0,2017,Actual,Full Year,2017-06-30,59,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2017,Actual,Full Year,2017-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2017,Actual,Full Year,2017-06-30,0,City Council,01,
City Planning Commission,Other,6,0,2017,Actual,Full Year,2017-06-30,6,City Planning Commission,51,
City Representative,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Civil Service Commission,55,
Commerce,Other,774,0,2017,Actual,Full Year,2017-06-30,774,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,515,0,2017,Actual,Full Year,2017-06-30,515,First Judicial District,84,FJD
Fleet Management,Other,73,0,2017,Actual,Full Year,2017-06-30,73,Office of Fleet Management,25,Fleet
Free Library,Other,13,0,2017,Actual,Full Year,2017-06-30,13,The Free Library of Philadelphia,52,Free Library
Historical Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Historical Commission,32,
Human Relations Commission,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1192,0,2017,Actual,Full Year,2017-06-30,1192,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Other,0,0,2017,Actual,Full Year,2017-06-30,0,Labor,03,
Law,Other,48,0,2017,Actual,Full Year,2017-06-30,48,Law Department,44,Law
Licenses & Inspections,Other,8,0,2017,Actual,Full Year,2017-06-30,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2017,Actual,Full Year,2017-06-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2017,Actual,Full Year,2017-06-30,0,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,Other,36,0,2017,Actual,Full Year,2017-06-30,36,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2017,Actual,Full Year,2017-06-30,3,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,36,0,2017,Actual,Full Year,2017-06-30,36,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,Other,0,0,2017,Actual,Full Year,2017-06-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2017,Actual,Full Year,2017-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,232,0,2017,Actual,Full Year,2017-06-30,232,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
