dept_name_raw,fund,civilian,uniformed,fiscal_year,variable,time_period,as_of_date,total,dept_name,dept_code,abbreviation
Office of Human Resources,General,78,0,2019,Actual,YTD,2018-12-31,78,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,271,0,2019,Actual,YTD,2018-12-31,271,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,18,0,2019,Actual,YTD,2018-12-31,18,Office of the Inspector General,48,OIG
Office of Property Assessment,General,191,0,2019,Actual,YTD,2018-12-31,191,Office of Property Assessment,59,OPA
Office of Sustainability,General,10,0,2019,Actual,YTD,2018-12-31,10,Office of Sustainability,49,Sustainability
Parks and Recreation,General,635,0,2019,Actual,YTD,2018-12-31,635,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,55,0,2019,Actual,YTD,2018-12-31,55,Department of Planning and Development,72,Planning & Development
Prisons,General,2165,0,2019,Actual,YTD,2018-12-31,2165,Philadelphia Prison System,23,Prisons
Procurement,General,43,0,2019,Actual,YTD,2018-12-31,43,Procurement Department,38,Procurement
Public Health,General,744,0,2019,Actual,YTD,2018-12-31,744,Department of Public Health,14,Public Health
Public Property,General,138,0,2019,Actual,YTD,2018-12-31,138,Department of Public Property,20,Public Property
Records,General,57,0,2019,Actual,YTD,2018-12-31,57,Department of Records,31,Records
Register of Wills,General,70,0,2019,Actual,YTD,2018-12-31,70,Register of Wills,68,
Revenue,General,401,0,2019,Actual,YTD,2018-12-31,401,Department of Revenue,36,Revenue
Sheriff,General,362,0,2019,Actual,YTD,2018-12-31,362,Office of the Sheriff,70,Sheriff
Streets,General,1758,0,2019,Actual,YTD,2018-12-31,1758,Streets Department,12,Streets
Water,General,0,0,2019,Actual,YTD,2018-12-31,0,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2019,Actual,YTD,2018-12-31,0,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Other,0,0,2019,Actual,YTD,2018-12-31,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2019,Actual,YTD,2018-12-31,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2019,Actual,YTD,2018-12-31,0,Board of Ethics,45,
Board of Pensions,Other,58,0,2019,Actual,YTD,2018-12-31,58,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2019,Actual,YTD,2018-12-31,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2019,Actual,YTD,2018-12-31,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2019,Actual,YTD,2018-12-31,0,City Council,01,
City Representative,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2019,Actual,YTD,2018-12-31,0,Civil Service Commission,55,
Commerce,Other,808,0,2019,Actual,YTD,2018-12-31,808,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,500,0,2019,Actual,YTD,2018-12-31,500,First Judicial District,84,FJD
Fleet Management,Other,77,0,2019,Actual,YTD,2018-12-31,77,Office of Fleet Management,25,Fleet
Free Library,Other,11,0,2019,Actual,YTD,2018-12-31,11,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Other,0,0,2019,Actual,YTD,2018-12-31,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1153,0,2019,Actual,YTD,2018-12-31,1153,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Other,0,0,2019,Actual,YTD,2018-12-31,0,Labor,03,
Law,Other,55,0,2019,Actual,YTD,2018-12-31,55,Law Department,44,Law
Licenses & Inspections,Other,8,0,2019,Actual,YTD,2018-12-31,8,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2019,Actual,YTD,2018-12-31,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2019,Actual,YTD,2018-12-31,0,L&I: Board of Review,27,
Managing Director's Office,Other,57,0,2019,Actual,YTD,2018-12-31,57,Managing Director's Office,10,MDO
Mayor's Office,Other,9,0,2019,Actual,YTD,2018-12-31,9,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,24,0,2019,Actual,YTD,2018-12-31,24,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Other,0,0,2019,Actual,YTD,2018-12-31,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2019,Actual,YTD,2018-12-31,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,246,0,2019,Actual,YTD,2018-12-31,246,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Other,3,0,2019,Actual,YTD,2018-12-31,3,Board of Revision of Taxes,63,BRT
Office of Community Schools and Pre-K,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,24,0,2019,Actual,YTD,2018-12-31,24,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,93,0,2019,Actual,YTD,2018-12-31,93,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,1,0,2019,Actual,YTD,2018-12-31,1,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,28,0,2019,Actual,YTD,2018-12-31,28,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,53,0,2019,Actual,YTD,2018-12-31,53,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2019,Actual,YTD,2018-12-31,0,Philadelphia Prison System,23,Prisons
Procurement,Other,2,0,2019,Actual,YTD,2018-12-31,2,Procurement Department,38,Procurement
Public Health,Other,149,0,2019,Actual,YTD,2018-12-31,149,Department of Public Health,14,Public Health
Public Property,Other,0,0,2019,Actual,YTD,2018-12-31,0,Department of Public Property,20,Public Property
Records,Other,0,0,2019,Actual,YTD,2018-12-31,0,Department of Records,31,Records
Register of Wills,Other,0,0,2019,Actual,YTD,2018-12-31,0,Register of Wills,68,
Revenue,Other,209,0,2019,Actual,YTD,2018-12-31,209,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2019,Actual,YTD,2018-12-31,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2019,Actual,YTD,2018-12-31,0,Streets Department,12,Streets
Water,Other,1885,0,2019,Actual,YTD,2018-12-31,1885,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,1,0,2019,Actual,YTD,2018-12-31,1,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Total,0,0,2019,Actual,YTD,2018-12-31,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,126,0,2019,Actual,YTD,2018-12-31,126,City Controller's Office,61,
Board of Ethics,Total,9,0,2019,Actual,YTD,2018-12-31,9,Board of Ethics,45,
Board of Pensions,Total,58,0,2019,Actual,YTD,2018-12-31,58,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,12,0,2019,Actual,YTD,2018-12-31,12,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,97,0,2019,Actual,YTD,2018-12-31,97,City Commissioner's Office,73,City Commissioners
City Council,Total,193,0,2019,Actual,YTD,2018-12-31,193,City Council,01,
City Representative,Total,9,0,2019,Actual,YTD,2018-12-31,9,Office of the City Representative,41,City Rep
City Treasurer,Total,15,0,2019,Actual,YTD,2018-12-31,15,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Total,2,0,2019,Actual,YTD,2018-12-31,2,Civil Service Commission,55,
Commerce,Total,859,0,2019,Actual,YTD,2018-12-31,859,Office of the Director of Commerce,42,Commerce
Finance,Total,113,0,2019,Actual,YTD,2018-12-31,113,Office of the Director of Finance,35,Finance
First Judicial District,Total,2342,0,2019,Actual,YTD,2018-12-31,2342,First Judicial District,84,FJD
Fleet Management,Total,362,0,2019,Actual,YTD,2018-12-31,362,Office of Fleet Management,25,Fleet
Free Library,Total,651,0,2019,Actual,YTD,2018-12-31,651,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Total,32,0,2019,Actual,YTD,2018-12-31,32,Commission on Human Relations,54,Human Relations
Human Services (1),Total,1539,0,2019,Actual,YTD,2018-12-31,1539,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Total,23,0,2019,Actual,YTD,2018-12-31,23,Labor,03,
Law,Total,182,0,2019,Actual,YTD,2018-12-31,182,Law Department,44,Law
Licenses & Inspections,Total,386,0,2019,Actual,YTD,2018-12-31,386,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Total,1,0,2019,Actual,YTD,2018-12-31,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Total,2,0,2019,Actual,YTD,2018-12-31,2,L&I: Board of Review,27,
Managing Director's Office,Total,355,0,2019,Actual,YTD,2018-12-31,355,Managing Director's Office,10,MDO
Mayor's Office,Total,59,0,2019,Actual,YTD,2018-12-31,59,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Total,24,0,2019,Actual,YTD,2018-12-31,24,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Total,10,0,2019,Actual,YTD,2018-12-31,10,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Total,8,0,2019,Actual,YTD,2018-12-31,8,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Total,261,0,2019,Actual,YTD,2018-12-31,261,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Total,60,0,2019,Actual,YTD,2018-12-31,60,Board of Revision of Taxes,63,BRT
Office of Community Schools and Pre-K,Total,30,0,2019,Actual,YTD,2018-12-31,30,Office of Children and Families,66,OCF
Office of Homeless Services,Total,174,0,2019,Actual,YTD,2018-12-31,174,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Total,0,0,2019,Actual,YTD,2018-12-31,0,Office of Housing and Community Development,06,
Office of Human Resources,Total,78,0,2019,Actual,YTD,2018-12-31,78,Office of Human Resources,56,OHR
Office of Innovation and Technology,Total,364,0,2019,Actual,YTD,2018-12-31,364,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Total,18,0,2019,Actual,YTD,2018-12-31,18,Office of the Inspector General,48,OIG
Office of Property Assessment,Total,191,0,2019,Actual,YTD,2018-12-31,191,Office of Property Assessment,59,OPA
Office of Sustainability,Total,11,0,2019,Actual,YTD,2018-12-31,11,Office of Sustainability,49,Sustainability
Parks and Recreation,Total,663,0,2019,Actual,YTD,2018-12-31,663,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Total,108,0,2019,Actual,YTD,2018-12-31,108,Department of Planning and Development,72,Planning & Development
Prisons,Total,2165,0,2019,Actual,YTD,2018-12-31,2165,Philadelphia Prison System,23,Prisons
Procurement,Total,45,0,2019,Actual,YTD,2018-12-31,45,Procurement Department,38,Procurement
Public Health,Total,893,0,2019,Actual,YTD,2018-12-31,893,Department of Public Health,14,Public Health
Public Property,Total,138,0,2019,Actual,YTD,2018-12-31,138,Department of Public Property,20,Public Property
Records,Total,57,0,2019,Actual,YTD,2018-12-31,57,Department of Records,31,Records
Register of Wills,Total,70,0,2019,Actual,YTD,2018-12-31,70,Register of Wills,68,
Revenue,Total,610,0,2019,Actual,YTD,2018-12-31,610,Department of Revenue,36,Revenue
Sheriff,Total,362,0,2019,Actual,YTD,2018-12-31,362,Office of the Sheriff,70,Sheriff
Streets,Total,1758,0,2019,Actual,YTD,2018-12-31,1758,Streets Department,12,Streets
Water,Total,1885,0,2019,Actual,YTD,2018-12-31,1885,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Total,1,0,2019,Actual,YTD,2018-12-31,1,"Water, Sewer, and Stormwater Rate Board",67,
Police,General,809,6475,2019,Actual,YTD,2018-12-31,7284,Police Department,11,Police
Police,Other,11,154,2019,Actual,YTD,2018-12-31,165,Police Department,11,Police
Police,Total,820,6629,2019,Actual,YTD,2018-12-31,7449,Police Department,11,Police
Fire,General,113,2427,2019,Actual,YTD,2018-12-31,2540,Fire Department,13,Fire
Fire,Other,3,75,2019,Actual,YTD,2018-12-31,78,Fire Department,13,Fire
Fire,Total,116,2502,2019,Actual,YTD,2018-12-31,2618,Fire Department,13,Fire
District Attorney,General,457,37,2019,Actual,YTD,2018-12-31,494,District Attorney's Office,69,DAO
District Attorney,Other,63,11,2019,Actual,YTD,2018-12-31,74,District Attorney's Office,69,DAO
District Attorney,Total,520,48,2019,Actual,YTD,2018-12-31,568,District Attorney's Office,69,DAO
Atwater Kent Museum,General,4,0,2018,Actual,Full Year,2018-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),General,116,0,2018,Actual,Full Year,2018-06-30,116,City Controller's Office,61,
Board of Ethics,General,10,0,2018,Actual,Full Year,2018-06-30,10,Board of Ethics,45,
Board of Pensions,General,0,0,2018,Actual,Full Year,2018-06-30,0,Board of Pensions,53,Pensions
Board of Revision of Taxes,General,11,0,2018,Actual,Full Year,2018-06-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),General,100,0,2018,Actual,Full Year,2018-06-30,100,City Commissioner's Office,73,City Commissioners
City Council,General,192,0,2018,Actual,Full Year,2018-06-30,192,City Council,01,
City Representative,General,9,0,2018,Actual,Full Year,2018-06-30,9,Office of the City Representative,41,City Rep
City Treasurer,General,15,0,2018,Actual,Full Year,2018-06-30,15,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,General,2,0,2018,Actual,Full Year,2018-06-30,2,Civil Service Commission,55,
Commerce,General,31,0,2018,Actual,Full Year,2018-06-30,31,Office of the Director of Commerce,42,Commerce
Finance,General,115,0,2018,Actual,Full Year,2018-06-30,115,Office of the Director of Finance,35,Finance
First Judicial District,General,1867,0,2018,Actual,Full Year,2018-06-30,1867,First Judicial District,84,FJD
Fleet Management,General,281,0,2018,Actual,Full Year,2018-06-30,281,Office of Fleet Management,25,Fleet
Free Library,General,649,0,2018,Actual,Full Year,2018-06-30,649,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,General,32,0,2018,Actual,Full Year,2018-06-30,32,Commission on Human Relations,54,Human Relations
Human Services (1),General,517,0,2018,Actual,Full Year,2018-06-30,517,Department of Human Services,22,DHS
"Labor, Mayor's Office of",General,20,0,2018,Actual,Full Year,2018-06-30,20,Labor,03,
Law,General,121,0,2018,Actual,Full Year,2018-06-30,121,Law Department,44,Law
Licenses & Inspections,General,396,0,2018,Actual,Full Year,2018-06-30,396,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,General,1,0,2018,Actual,Full Year,2018-06-30,1,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,General,2,0,2018,Actual,Full Year,2018-06-30,2,L&I: Board of Review,27,
Managing Director's Office,General,307,0,2018,Actual,Full Year,2018-06-30,307,Managing Director's Office,10,MDO
Mayor's Office,General,41,0,2018,Actual,Full Year,2018-06-30,41,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,General,2,0,2018,Actual,Full Year,2018-06-30,2,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,General,11,0,2018,Actual,Full Year,2018-06-30,11,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,General,5,0,2018,Actual,Full Year,2018-06-30,5,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,General,16,0,2018,Actual,Full Year,2018-06-30,16,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,General,58,0,2018,Actual,Full Year,2018-06-30,58,Board of Revision of Taxes,63,BRT
Office of Community Schools and Pre-K,General,33,0,2018,Actual,Full Year,2018-06-30,33,Office of Children and Families,66,OCF
Office of Homeless Services,General,150,0,2018,Actual,Full Year,2018-06-30,150,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,General,0,0,2018,Actual,Full Year,2018-06-30,0,Office of Housing and Community Development,06,
Office of Human Resources,General,78,0,2018,Actual,Full Year,2018-06-30,78,Office of Human Resources,56,OHR
Office of Innovation and Technology,General,284,0,2018,Actual,Full Year,2018-06-30,284,Office of Innovation and Technology,04,OIT
Office of the Inspector General,General,19,0,2018,Actual,Full Year,2018-06-30,19,Office of the Inspector General,48,OIG
Office of Property Assessment,General,193,0,2018,Actual,Full Year,2018-06-30,193,Office of Property Assessment,59,OPA
Office of Sustainability,General,9,0,2018,Actual,Full Year,2018-06-30,9,Office of Sustainability,49,Sustainability
Parks and Recreation,General,629,0,2018,Actual,Full Year,2018-06-30,629,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,General,49,0,2018,Actual,Full Year,2018-06-30,49,Department of Planning and Development,72,Planning & Development
Prisons,General,2177,0,2018,Actual,Full Year,2018-06-30,2177,Philadelphia Prison System,23,Prisons
Procurement,General,46,0,2018,Actual,Full Year,2018-06-30,46,Procurement Department,38,Procurement
Public Health,General,711,0,2018,Actual,Full Year,2018-06-30,711,Department of Public Health,14,Public Health
Public Property,General,135,0,2018,Actual,Full Year,2018-06-30,135,Department of Public Property,20,Public Property
Records,General,57,0,2018,Actual,Full Year,2018-06-30,57,Department of Records,31,Records
Register of Wills,General,71,0,2018,Actual,Full Year,2018-06-30,71,Register of Wills,68,
Revenue,General,414,0,2018,Actual,Full Year,2018-06-30,414,Department of Revenue,36,Revenue
Sheriff,General,364,0,2018,Actual,Full Year,2018-06-30,364,Office of the Sheriff,70,Sheriff
Streets,General,1738,0,2018,Actual,Full Year,2018-06-30,1738,Streets Department,12,Streets
Water,General,0,0,2018,Actual,Full Year,2018-06-30,0,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",General,0,0,2018,Actual,Full Year,2018-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Other,0,0,2018,Actual,Full Year,2018-06-30,0,City Controller's Office,61,
Board of Ethics,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Board of Ethics,45,
Board of Pensions,Other,56,0,2018,Actual,Full Year,2018-06-30,56,Board of Pensions,53,Pensions
Board of Revision of Taxes,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Other,0,0,2018,Actual,Full Year,2018-06-30,0,City Commissioner's Office,73,City Commissioners
City Council,Other,0,0,2018,Actual,Full Year,2018-06-30,0,City Council,01,
City Representative,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of the City Representative,41,City Rep
City Treasurer,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Civil Service Commission,55,
Commerce,Other,822,0,2018,Actual,Full Year,2018-06-30,822,Office of the Director of Commerce,42,Commerce
Finance,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of the Director of Finance,35,Finance
First Judicial District,Other,509,0,2018,Actual,Full Year,2018-06-30,509,First Judicial District,84,FJD
Fleet Management,Other,74,0,2018,Actual,Full Year,2018-06-30,74,Office of Fleet Management,25,Fleet
Free Library,Other,12,0,2018,Actual,Full Year,2018-06-30,12,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Commission on Human Relations,54,Human Relations
Human Services (1),Other,1026,0,2018,Actual,Full Year,2018-06-30,1026,Department of Human Services,22,DHS
"Labor, Mayor's Office of",Other,0,0,2018,Actual,Full Year,2018-06-30,0,Labor,03,
Law,Other,50,0,2018,Actual,Full Year,2018-06-30,50,Law Department,44,Law
Licenses & Inspections,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,Other,0,0,2018,Actual,Full Year,2018-06-30,0,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,Other,0,0,2018,Actual,Full Year,2018-06-30,0,L&I: Board of Review,27,
Managing Director's Office,Other,57,0,2018,Actual,Full Year,2018-06-30,57,Managing Director's Office,10,MDO
Mayor's Office,Other,3,0,2018,Actual,Full Year,2018-06-30,3,Mayor's Office,05,Mayor
Mayor's Off. of Comm Empowerment/Oppor.,Other,30,0,2018,Actual,Full Year,2018-06-30,30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,Other,0,0,2018,Actual,Full Year,2018-06-30,0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith/Intel. disAbility,Other,240,0,2018,Actual,Full Year,2018-06-30,240,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Chief Administrative Officer,Other,2,0,2018,Actual,Full Year,2018-06-30,2,Board of Revision of Taxes,63,BRT
Office of Community Schools and Pre-K,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of Children and Families,66,OCF
Office of Homeless Services,Other,27,0,2018,Actual,Full Year,2018-06-30,27,Office of Homeless Services,24,OHS
Office of Housing & Comm. Development,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of Housing and Community Development,06,
Office of Human Resources,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of Human Resources,56,OHR
Office of Innovation and Technology,Other,91,0,2018,Actual,Full Year,2018-06-30,91,Office of Innovation and Technology,04,OIT
Office of the Inspector General,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of the Inspector General,48,OIG
Office of Property Assessment,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of Property Assessment,59,OPA
Office of Sustainability,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of Sustainability,49,Sustainability
Parks and Recreation,Other,29,0,2018,Actual,Full Year,2018-06-30,29,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,Other,53,0,2018,Actual,Full Year,2018-06-30,53,Department of Planning and Development,72,Planning & Development
Prisons,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Philadelphia Prison System,23,Prisons
Procurement,Other,1,0,2018,Actual,Full Year,2018-06-30,1,Procurement Department,38,Procurement
Public Health,Other,160,0,2018,Actual,Full Year,2018-06-30,160,Department of Public Health,14,Public Health
Public Property,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Department of Public Property,20,Public Property
Records,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Department of Records,31,Records
Register of Wills,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Register of Wills,68,
Revenue,Other,205,0,2018,Actual,Full Year,2018-06-30,205,Department of Revenue,36,Revenue
Sheriff,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Office of the Sheriff,70,Sheriff
Streets,Other,0,0,2018,Actual,Full Year,2018-06-30,0,Streets Department,12,Streets
Water,Other,1886,0,2018,Actual,Full Year,2018-06-30,1886,Water Department,28,Water
"Water,Sewer & Stormwater Rate Board",Other,0,0,2018,Actual,Full Year,2018-06-30,0,"Water, Sewer, and Stormwater Rate Board",67,
Atwater Kent Museum,Total,4,0,2018,Actual,Full Year,2018-06-30,4,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),Total,116,0,2018,Actual,Full Year,2018-06-30,116,City Controller's Office,61,
Board of Ethics,Total,10,0,2018,Actual,Full Year,2018-06-30,10,Board of Ethics,45,
Board of Pensions,Total,56,0,2018,Actual,Full Year,2018-06-30,56,Board of Pensions,53,Pensions
Board of Revision of Taxes,Total,11,0,2018,Actual,Full Year,2018-06-30,11,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),Total,100,0,2018,Actual,Full Year,2018-06-30,100,City Commissioner's Office,73,City Commissioners
