dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Health/Medical,411452807,2016,Actual,Full Year,2016-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,7922115,2016,Actual,Full Year,2016-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4672858,2016,Actual,Full Year,2016-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,110925,2016,Actual,Full Year,2016-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2016,Actual,Full Year,2016-06-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,0,2016,Actual,Full Year,2016-06-30,Finance: Indemnities,35-IN,
Finance-Refunds,0,2016,Actual,Full Year,2016-06-30,Finance: Refunds,35-R,
Finance-School District Contribution,104184673,2016,Actual,Full Year,2016-06-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,136175,2016,Actual,Full Year,2016-06-30,Finance: Witness Fees,35-WF,
Fire,246241653,2016,Actual,Full Year,2016-06-30,Fire Department,13,Fire
First Judicial District,117886691,2016,Actual,Full Year,2016-06-30,First Judicial District,84,FJD
Fleet Management,44454602,2016,Actual,Full Year,2016-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,17297984,2016,Actual,Full Year,2016-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,39764426,2016,Actual,Full Year,2016-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,343279,2016,Actual,Full Year,2016-06-30,Historical Commission,32,
Human Relations Commission,1901754,2016,Actual,Full Year,2016-06-30,Commission on Human Relations,54,Human Relations
Human Services,98108341,2016,Actual,Full Year,2016-06-30,Department of Human Services,22,DHS
Labor,509434,2016,Actual,Full Year,2016-06-30,Labor,03,
Law,14573200,2016,Actual,Full Year,2016-06-30,Law Department,44,Law
Licenses & Inspections,30606285,2016,Actual,Full Year,2016-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,67890,2016,Actual,Full Year,2016-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,150198,2016,Actual,Full Year,2016-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,361362,2016,Actual,Full Year,2016-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,37253573,2016,Actual,Full Year,2016-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,44695131,2016,Actual,Full Year,2016-06-30,MDO: Legal Services,10-LS,
Mayor's Office,5326597,2016,Actual,Full Year,2016-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2016,Actual,Full Year,2016-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,938500,2016,Actual,Full Year,2016-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,691258,2016,Actual,Full Year,2016-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1650828,2016,Actual,Full Year,2016-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4151022,2016,Actual,Full Year,2016-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13970663,2016,Actual,Full Year,2016-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,0,2016,Actual,Full Year,2016-06-30,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,0,2016,Actual,Full Year,2016-06-30,Office of Children and Families,66,OCF
Office of Homeless Services,45692125,2016,Actual,Full Year,2016-06-30,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,3589647,2016,Actual,Full Year,2016-06-30,Office of Housing and Community Development,06,
Office of Human Resources,6230345,2016,Actual,Full Year,2016-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,56652717,2016,Actual,Full Year,2016-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,11512856,2016,Actual,Full Year,2016-06-30,OIT: 911,04-911,
Office of the Inspector General,1646572,2016,Actual,Full Year,2016-06-30,Office of the Inspector General,48,OIG
Office of Planning and Development,0,2016,Actual,Full Year,2016-06-30,Mayor's Office of Planning and Development,62,
Office of Property Assessment,12254032,2016,Actual,Full Year,2016-06-30,Office of Property Assessment,59,OPA
Office of Sustainability,718292,2016,Actual,Full Year,2016-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,59692793,2016,Actual,Full Year,2016-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,658913434,2016,Actual,Full Year,2016-06-30,Police Department,11,Police
Prisons,252998325,2016,Actual,Full Year,2016-06-30,Philadelphia Prison System,23,Prisons
Procurement,5368006,2016,Actual,Full Year,2016-06-30,Procurement Department,38,Procurement
Public Health,121477480,2016,Actual,Full Year,2016-06-30,Department of Public Health,14,Public Health
Public Property,64005967,2016,Actual,Full Year,2016-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,74215000,2016,Actual,Full Year,2016-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,20228737,2016,Actual,Full Year,2016-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,31611391,2016,Actual,Full Year,2016-06-30,Public Property: Utilities,20-U,
Records,4682635,2016,Actual,Full Year,2016-06-30,Department of Records,31,Records
Register of Wills,3670375,2016,Actual,Full Year,2016-06-30,Register of Wills,68,
Revenue,25030624,2016,Actual,Full Year,2016-06-30,Department of Revenue,36,Revenue
Sheriff,23430787,2016,Actual,Full Year,2016-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),224730664,2016,Actual,Full Year,2016-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,145412435,2016,Actual,Full Year,2016-06-30,Streets Department,12,Streets
Youth Commission,101194,2016,Actual,Full Year,2016-06-30,Youth Commission,47,
Art Museum Subsidy,1275000,2017,Target Budget,YTD,2016-12-31,Art Museum,34,
Atwater Kent Museum,115037,2017,Target Budget,YTD,2016-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3980372,2017,Target Budget,YTD,2016-12-31,City Controller's Office,61,
Board of Ethics,445643,2017,Target Budget,YTD,2016-12-31,Board of Ethics,45,
Board of Revision of Taxes,518212,2017,Target Budget,YTD,2016-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6538684,2017,Target Budget,YTD,2016-12-31,City Commissioner's Office,73,City Commissioners
City Council,7428616,2017,Target Budget,YTD,2016-12-31,City Council,01,
City Planning Commission,1171968,2017,Target Budget,YTD,2016-12-31,City Planning Commission,51,
City Representative,371849,2017,Target Budget,YTD,2016-12-31,Office of the City Representative,41,City Rep
City Treasurer,536692,2017,Target Budget,YTD,2016-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),103640,2017,Target Budget,YTD,2016-12-31,Civil Service Commission,55,
Commerce,3532749,2017,Target Budget,YTD,2016-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Target Budget,YTD,2016-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3354448,2017,Target Budget,YTD,2016-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,16890070,2017,Target Budget,YTD,2016-12-31,District Attorney's Office,69,DAO
Finance,7526544,2017,Target Budget,YTD,2016-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Target Budget,YTD,2016-12-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,343212602,2017,Target Budget,YTD,2016-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1508584,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,32477696,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,8815466,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,43074721,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension,0,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension,81275,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,37571042,2017,Target Budget,YTD,2016-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,212475727,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,4815548,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,2268543,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,124000,2017,Target Budget,YTD,2016-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,15000,2017,Target Budget,YTD,2016-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,20337500,2017,Target Budget,YTD,2016-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,0,2017,Target Budget,YTD,2016-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,0,2017,Target Budget,YTD,2016-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,55298,2017,Target Budget,YTD,2016-12-31,Finance: Witness Fees,35-WF,
Fire,108266427,2017,Target Budget,YTD,2016-12-31,Fire Department,13,Fire
First Judicial District,53836454,2017,Target Budget,YTD,2016-12-31,First Judicial District,84,FJD
Fleet Management,28718902,2017,Target Budget,YTD,2016-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,10044735,2017,Target Budget,YTD,2016-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,21343363,2017,Target Budget,YTD,2016-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,188626,2017,Target Budget,YTD,2016-12-31,Historical Commission,32,
Human Relations Commission,939253,2017,Target Budget,YTD,2016-12-31,Commission on Human Relations,54,Human Relations
Human Services,75651973,2017,Target Budget,YTD,2016-12-31,Department of Human Services,22,DHS
Labor,394861,2017,Target Budget,YTD,2016-12-31,Labor,03,
Law,9206506,2017,Target Budget,YTD,2016-12-31,Law Department,44,Law
Licenses & Inspections,14493393,2017,Target Budget,YTD,2016-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,33315,2017,Target Budget,YTD,2016-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,84536,2017,Target Budget,YTD,2016-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,159740,2017,Target Budget,YTD,2016-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,21653661,2017,Target Budget,YTD,2016-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,45643831,2017,Target Budget,YTD,2016-12-31,MDO: Legal Services,10-LS,
Mayor's Office,2033610,2017,Target Budget,YTD,2016-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,190000,2017,Target Budget,YTD,2016-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,500000,2017,Target Budget,YTD,2016-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,0,2017,Target Budget,YTD,2016-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1392900,2017,Target Budget,YTD,2016-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3962420,2017,Target Budget,YTD,2016-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13467097,2017,Target Budget,YTD,2016-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,3295030,2017,Target Budget,YTD,2016-12-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,12659216,2017,Target Budget,YTD,2016-12-31,Office of Children and Families,66,OCF
Office of Homeless Services,32377222,2017,Target Budget,YTD,2016-12-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,2553500,2017,Target Budget,YTD,2016-12-31,Office of Housing and Community Development,06,
Office of Human Resources,3100974,2017,Target Budget,YTD,2016-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,26533655,2017,Target Budget,YTD,2016-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,10468473,2017,Target Budget,YTD,2016-12-31,OIT: 911,04-911,
Office of the Inspector General,725646,2017,Target Budget,YTD,2016-12-31,Office of the Inspector General,48,OIG
Office of Planning and Development,546203,2017,Target Budget,YTD,2016-12-31,Mayor's Office of Planning and Development,62,
Office of Property Assessment,5999348,2017,Target Budget,YTD,2016-12-31,Office of Property Assessment,59,OPA
Office of Sustainability,545440,2017,Target Budget,YTD,2016-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,34519214,2017,Target Budget,YTD,2016-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,309145551,2017,Target Budget,YTD,2016-12-31,Police Department,11,Police
Prisons,151229918,2017,Target Budget,YTD,2016-12-31,Philadelphia Prison System,23,Prisons
Procurement,1976898,2017,Target Budget,YTD,2016-12-31,Procurement Department,38,Procurement
Public Health,87258899,2017,Target Budget,YTD,2016-12-31,Department of Public Health,14,Public Health
Public Property,27186704,2017,Target Budget,YTD,2016-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,39860000,2017,Target Budget,YTD,2016-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,20550540,2017,Target Budget,YTD,2016-12-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,28271040,2017,Target Budget,YTD,2016-12-31,Public Property: Utilities,20-U,
Records,2700172,2017,Target Budget,YTD,2016-12-31,Department of Records,31,Records
Register of Wills,1816188,2017,Target Budget,YTD,2016-12-31,Register of Wills,68,
Revenue,14369526,2017,Target Budget,YTD,2016-12-31,Department of Revenue,36,Revenue
Sheriff,11611195,2017,Target Budget,YTD,2016-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),172061325,2017,Target Budget,YTD,2016-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,82277536,2017,Target Budget,YTD,2016-12-31,Streets Department,12,Streets
Youth Commission,0,2017,Target Budget,YTD,2016-12-31,Youth Commission,47,
Art Museum Subsidy,1275000,2017,Actual,YTD,2016-12-31,Art Museum,34,
Atwater Kent Museum,115537,2017,Actual,YTD,2016-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3988872,2017,Actual,YTD,2016-12-31,City Controller's Office,61,
Board of Ethics,446143,2017,Actual,YTD,2016-12-31,Board of Ethics,45,
Board of Revision of Taxes,519212,2017,Actual,YTD,2016-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6575184,2017,Actual,YTD,2016-12-31,City Commissioner's Office,73,City Commissioners
City Council,7428616,2017,Actual,YTD,2016-12-31,City Council,01,
City Planning Commission,1172468,2017,Actual,YTD,2016-12-31,City Planning Commission,51,
City Representative,372349,2017,Actual,YTD,2016-12-31,Office of the City Representative,41,City Rep
City Treasurer,537692,2017,Actual,YTD,2016-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),104140,2017,Actual,YTD,2016-12-31,Civil Service Commission,55,
Commerce,3533749,2017,Actual,YTD,2016-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Actual,YTD,2016-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3354448,2017,Actual,YTD,2016-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,16915070,2017,Actual,YTD,2016-12-31,District Attorney's Office,69,DAO
Finance,7542544,2017,Actual,YTD,2016-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Actual,YTD,2016-12-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,343212602,2017,Actual,YTD,2016-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1508584,2017,Actual,YTD,2016-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,32477696,2017,Actual,YTD,2016-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,8815466,2017,Actual,YTD,2016-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,43074721,2017,Actual,YTD,2016-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension,0,2017,Actual,YTD,2016-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension,81275,2017,Actual,YTD,2016-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,37571042,2017,Actual,YTD,2016-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0,2017,Actual,YTD,2016-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,212475727,2017,Actual,YTD,2016-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,4815548,2017,Actual,YTD,2016-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,2268543,2017,Actual,YTD,2016-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,124000,2017,Actual,YTD,2016-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,15000,2017,Actual,YTD,2016-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,17943740,2017,Actual,YTD,2016-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,0,2017,Actual,YTD,2016-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,0,2017,Actual,YTD,2016-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,55298,2017,Actual,YTD,2016-12-31,Finance: Witness Fees,35-WF,
Fire,108306927,2017,Actual,YTD,2016-12-31,Fire Department,13,Fire
First Judicial District,53836454,2017,Actual,YTD,2016-12-31,First Judicial District,84,FJD
Fleet Management,28607902,2017,Actual,YTD,2016-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,10044735,2017,Actual,YTD,2016-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,21153863,2017,Actual,YTD,2016-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,188626,2017,Actual,YTD,2016-12-31,Historical Commission,32,
Human Relations Commission,941253,2017,Actual,YTD,2016-12-31,Commission on Human Relations,54,Human Relations
Human Services,75651973,2017,Actual,YTD,2016-12-31,Department of Human Services,22,DHS
Labor,394861,2017,Actual,YTD,2016-12-31,Labor,03,
Law,9216006,2017,Actual,YTD,2016-12-31,Law Department,44,Law
Licenses & Inspections,14599893,2017,Actual,YTD,2016-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,33315,2017,Actual,YTD,2016-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,85036,2017,Actual,YTD,2016-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,161740,2017,Actual,YTD,2016-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,21679661,2017,Actual,YTD,2016-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,45643831,2017,Actual,YTD,2016-12-31,MDO: Legal Services,10-LS,
Mayor's Office,2033610,2017,Actual,YTD,2016-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,190000,2017,Actual,YTD,2016-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,500000,2017,Actual,YTD,2016-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,0,2017,Actual,YTD,2016-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1401535,2017,Actual,YTD,2016-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3944961,2017,Actual,YTD,2016-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13468097,2017,Actual,YTD,2016-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,3299530,2017,Actual,YTD,2016-12-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,12507075,2017,Actual,YTD,2016-12-31,Office of Children and Families,66,OCF
Office of Homeless Services,32407722,2017,Actual,YTD,2016-12-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,2553500,2017,Actual,YTD,2016-12-31,Office of Housing and Community Development,06,
Office of Human Resources,3113974,2017,Actual,YTD,2016-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,26548655,2017,Actual,YTD,2016-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,10468473,2017,Actual,YTD,2016-12-31,OIT: 911,04-911,
Office of the Inspector General,725646,2017,Actual,YTD,2016-12-31,Office of the Inspector General,48,OIG
Office of Planning and Development,546203,2017,Actual,YTD,2016-12-31,Mayor's Office of Planning and Development,62,
Office of Property Assessment,6024848,2017,Actual,YTD,2016-12-31,Office of Property Assessment,59,OPA
Office of Sustainability,545440,2017,Actual,YTD,2016-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,34671214,2017,Actual,YTD,2016-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,309670801,2017,Actual,YTD,2016-12-31,Police Department,11,Police
Prisons,152261918,2017,Actual,YTD,2016-12-31,Philadelphia Prison System,23,Prisons
Procurement,1987898,2017,Actual,YTD,2016-12-31,Procurement Department,38,Procurement
Public Health,87430899,2017,Actual,YTD,2016-12-31,Department of Public Health,14,Public Health
Public Property,27235704,2017,Actual,YTD,2016-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,39860000,2017,Actual,YTD,2016-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,20550540,2017,Actual,YTD,2016-12-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,28271040,2017,Actual,YTD,2016-12-31,Public Property: Utilities,20-U,
Records,2721172,2017,Actual,YTD,2016-12-31,Department of Records,31,Records
Register of Wills,1816188,2017,Actual,YTD,2016-12-31,Register of Wills,68,
Revenue,14468526,2017,Actual,YTD,2016-12-31,Department of Revenue,36,Revenue
Sheriff,12711475,2017,Actual,YTD,2016-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),172061325,2017,Actual,YTD,2016-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,83026036,2017,Actual,YTD,2016-12-31,Streets Department,12,Streets
Youth Commission,0,2017,Actual,YTD,2016-12-31,Youth Commission,47,
Art Museum Subsidy,2550000,2017,Adopted Budget,Full Year,2016-12-31,Art Museum,34,
Atwater Kent Museum,294817,2017,Adopted Budget,Full Year,2016-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8431962,2017,Adopted Budget,Full Year,2016-12-31,City Controller's Office,61,
Board of Ethics,1071403,2017,Adopted Budget,Full Year,2016-12-31,Board of Ethics,45,
Board of Revision of Taxes,955554,2017,Adopted Budget,Full Year,2016-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),10039785,2017,Adopted Budget,Full Year,2016-12-31,City Commissioner's Office,73,City Commissioners
City Council,16725293,2017,Adopted Budget,Full Year,2016-12-31,City Council,01,
City Planning Commission,2539728,2017,Adopted Budget,Full Year,2016-12-31,City Planning Commission,51,
City Representative,1125111,2017,Adopted Budget,Full Year,2016-12-31,Office of the City Representative,41,City Rep
City Treasurer,1180726,2017,Adopted Budget,Full Year,2016-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),10179476,2017,Adopted Budget,Full Year,2016-12-31,Civil Service Commission,55,
Commerce,4809700,2017,Adopted Budget,Full Year,2016-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Adopted Budget,Full Year,2016-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3354448,2017,Adopted Budget,Full Year,2016-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,36944070,2017,Adopted Budget,Full Year,2016-12-31,District Attorney's Office,69,DAO
Finance,12979577,2017,Adopted Budget,Full Year,2016-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Adopted Budget,Full Year,2016-12-31,Finance: Community College Subsidy,35-CC,
