dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Mayor's Office-Scholarships,200000,2013,Actual,Full Year,2013-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Transportation & Utilities,604371,2013,Actual,Full Year,2013-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,946717,2013,Actual,Full Year,2013-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,2596034,2013,Actual,Full Year,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,14144736,2013,Actual,Full Year,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2840191,2013,Actual,Full Year,2013-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5241637,2013,Actual,Full Year,2013-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,63211243,2013,Actual,Full Year,2013-06-30,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1259078,2013,Actual,Full Year,2013-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,11565024,2013,Actual,Full Year,2013-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,42101436,2013,Actual,Full Year,2013-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,50555574,2013,Actual,Full Year,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,571887880,2013,Actual,Full Year,2013-06-30,Police Department,11,Police
Prisons,241451094,2013,Actual,Full Year,2013-06-30,Philadelphia Prison System,23,Prisons
Procurement,4562719,2013,Actual,Full Year,2013-06-30,Procurement Department,38,Procurement
Public Health,108985533,2013,Actual,Full Year,2013-06-30,Department of Public Health,14,Public Health
Public Property,55934238,2013,Actual,Full Year,2013-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,65170000,2013,Actual,Full Year,2013-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,18157661,2013,Actual,Full Year,2013-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,31525462,2013,Actual,Full Year,2013-06-30,Public Property: Utilities,20-U,
Records,3932868,2013,Actual,Full Year,2013-06-30,Department of Records,31,Records
Register of Wills,3268622,2013,Actual,Full Year,2013-06-30,Register of Wills,68,
Revenue,18657079,2013,Actual,Full Year,2013-06-30,Department of Revenue,36,Revenue
Sheriff,15072545,2013,Actual,Full Year,2013-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),209845804,2013,Actual,Full Year,2013-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,84231027,2013,Actual,Full Year,2013-06-30,Streets: Sanitation,12-S,
Streets-Transportation,24946496,2013,Actual,Full Year,2013-06-30,Streets: Transportation,12-T,
Youth Commission,56970,2013,Actual,Full Year,2013-06-30,Youth Commission,47,
Art Museum Subsidy,1275000,2014,Target Budget,YTD,2013-12-31,Art Museum,34,
Atwater Kent Museum,155184,2014,Target Budget,YTD,2013-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3717587,2014,Target Budget,YTD,2013-12-31,City Controller's Office,61,
Board of Ethics,394203,2014,Target Budget,YTD,2013-12-31,Board of Ethics,45,
Board of Revision of Taxes,537909,2014,Target Budget,YTD,2013-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4744153,2014,Target Budget,YTD,2013-12-31,City Commissioner's Office,73,City Commissioners
City Council,6718648,2014,Target Budget,YTD,2013-12-31,City Council,01,
City Planning Commission,1115280,2014,Target Budget,YTD,2013-12-31,City Planning Commission,51,
City Representative,598878,2014,Target Budget,YTD,2013-12-31,Office of the City Representative,41,City Rep
City Treasurer,471925,2014,Target Budget,YTD,2013-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),96944,2014,Target Budget,YTD,2013-12-31,Civil Service Commission,55,
Commerce,1684118,2014,Target Budget,YTD,2013-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2014,Target Budget,YTD,2013-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,0,2014,Target Budget,YTD,2013-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,15873642,2014,Target Budget,YTD,2013-12-31,District Attorney's Office,69,DAO
Finance,9223842,2014,Target Budget,YTD,2013-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26409207,2014,Target Budget,YTD,2013-12-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,333436389,2014,Target Budget,YTD,2013-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1458983,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,32635497,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,10038777,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,40351500,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,32273431,2014,Target Budget,YTD,2013-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,581339,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,210376522,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,3503665,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,2122425,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,94250,2014,Target Budget,YTD,2013-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2014,Target Budget,YTD,2013-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,24850492,2014,Target Budget,YTD,2013-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,100000,2014,Target Budget,YTD,2013-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,114050100,2014,Target Budget,YTD,2013-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,34740,2014,Target Budget,YTD,2013-12-31,Finance: Witness Fees,35-WF,
Fire,133232438,2014,Target Budget,YTD,2013-12-31,Fire Department,13,Fire
First Judicial District,53844254,2014,Target Budget,YTD,2013-12-31,First Judicial District,84,FJD
Fleet Management,25941321,2014,Target Budget,YTD,2013-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,6030797,2014,Target Budget,YTD,2013-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,19458558,2014,Target Budget,YTD,2013-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,167223,2014,Target Budget,YTD,2013-12-31,Historical Commission,32,
Human Relations Commission,892830,2014,Target Budget,YTD,2013-12-31,Commission on Human Relations,54,Human Relations
Human Services,74492412,2014,Target Budget,YTD,2013-12-31,Department of Human Services,22,DHS
Labor Relations,221168,2014,Target Budget,YTD,2013-12-31,Labor,03,
Law,8368769,2014,Target Budget,YTD,2013-12-31,Law Department,44,Law
Licenses & Inspections,12742781,2014,Target Budget,YTD,2013-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,33001,2014,Target Budget,YTD,2013-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,65267,2014,Target Budget,YTD,2013-12-31,L&I: Board of Review,27,
L&IZZoning Board of Adjustment,176185,2014,Target Budget,YTD,2013-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,20481416,2014,Target Budget,YTD,2013-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,38806585,2014,Target Budget,YTD,2013-12-31,MDO: Legal Services,10-LS,
Mayor's Office,2789371,2014,Target Budget,YTD,2013-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2014,Target Budget,YTD,2013-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Transportation & Utilities,321927,2014,Target Budget,YTD,2013-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1176613,2014,Target Budget,YTD,2013-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,687729,2014,Target Budget,YTD,2013-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,13123669,2014,Target Budget,YTD,2013-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2964000,2014,Target Budget,YTD,2013-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2701647,2014,Target Budget,YTD,2013-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,43614290,2014,Target Budget,YTD,2013-12-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,718720,2014,Target Budget,YTD,2013-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,5668036,2014,Target Budget,YTD,2013-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,37317895,2014,Target Budget,YTD,2013-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,29747360,2014,Target Budget,YTD,2013-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,282225775,2014,Target Budget,YTD,2013-12-31,Police Department,11,Police
Prisons,146725453,2014,Target Budget,YTD,2013-12-31,Philadelphia Prison System,23,Prisons
Procurement,1872144,2014,Target Budget,YTD,2013-12-31,Procurement Department,38,Procurement
Public Health,80889965,2014,Target Budget,YTD,2013-12-31,Department of Public Health,14,Public Health
Public Property,27920597,2014,Target Budget,YTD,2013-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,33356600,2014,Target Budget,YTD,2013-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19074779,2014,Target Budget,YTD,2013-12-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,30193986,2014,Target Budget,YTD,2013-12-31,Public Property: Utilities,20-U,
Records,2173344,2014,Target Budget,YTD,2013-12-31,Department of Records,31,Records
Register of Wills,1652347,2014,Target Budget,YTD,2013-12-31,Register of Wills,68,
Revenue,9212893,2014,Target Budget,YTD,2013-12-31,Department of Revenue,36,Revenue
Sheriff,8687383,2014,Target Budget,YTD,2013-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),148668225,2014,Target Budget,YTD,2013-12-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,63212579,2014,Target Budget,YTD,2013-12-31,Streets: Sanitation,12-S,
Streets-Transportation,16885512,2014,Target Budget,YTD,2013-12-31,Streets: Transportation,12-T,
Youth Commission,39221,2014,Target Budget,YTD,2013-12-31,Youth Commission,47,
Art Museum Subsidy,1275000,2014,Actual,YTD,2013-12-31,Art Museum,34,
Atwater Kent Museum,155184,2014,Actual,YTD,2013-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3643126,2014,Actual,YTD,2013-12-31,City Controller's Office,61,
Board of Ethics,351281,2014,Actual,YTD,2013-12-31,Board of Ethics,45,
Board of Revision of Taxes,537909,2014,Actual,YTD,2013-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4546592,2014,Actual,YTD,2013-12-31,City Commissioner's Office,73,City Commissioners
City Council,6718648,2014,Actual,YTD,2013-12-31,City Council,01,
City Planning Commission,1106863,2014,Actual,YTD,2013-12-31,City Planning Commission,51,
City Representative,216667,2014,Actual,YTD,2013-12-31,Office of the City Representative,41,City Rep
City Treasurer,487751,2014,Actual,YTD,2013-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),100332,2014,Actual,YTD,2013-12-31,Civil Service Commission,55,
Commerce,1643814,2014,Actual,YTD,2013-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2014,Actual,YTD,2013-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,0,2014,Actual,YTD,2013-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,15817656,2014,Actual,YTD,2013-12-31,District Attorney's Office,69,DAO
Finance,9199367,2014,Actual,YTD,2013-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26409207,2014,Actual,YTD,2013-12-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,333436389,2014,Actual,YTD,2013-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1458983,2014,Actual,YTD,2013-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,32635497,2014,Actual,YTD,2013-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,10038777,2014,Actual,YTD,2013-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,40351500,2014,Actual,YTD,2013-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,32273431,2014,Actual,YTD,2013-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,581339,2014,Actual,YTD,2013-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,210376522,2014,Actual,YTD,2013-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,3503665,2014,Actual,YTD,2013-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,2122425,2014,Actual,YTD,2013-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,94250,2014,Actual,YTD,2013-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2014,Actual,YTD,2013-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,24850492,2014,Actual,YTD,2013-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,100000,2014,Actual,YTD,2013-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,114050100,2014,Actual,YTD,2013-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,34740,2014,Actual,YTD,2013-12-31,Finance: Witness Fees,35-WF,
Fire,133232438,2014,Actual,YTD,2013-12-31,Fire Department,13,Fire
First Judicial District,53844254,2014,Actual,YTD,2013-12-31,First Judicial District,84,FJD
Fleet Management,26691427,2014,Actual,YTD,2013-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,6422309,2014,Actual,YTD,2013-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,19106276,2014,Actual,YTD,2013-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,163754,2014,Actual,YTD,2013-12-31,Historical Commission,32,
Human Relations Commission,818674,2014,Actual,YTD,2013-12-31,Commission on Human Relations,54,Human Relations
Human Services,74492412,2014,Actual,YTD,2013-12-31,Department of Human Services,22,DHS
Labor Relations,203072,2014,Actual,YTD,2013-12-31,Labor,03,
Law,8756854,2014,Actual,YTD,2013-12-31,Law Department,44,Law
Licenses & Inspections,12402084,2014,Actual,YTD,2013-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,30800,2014,Actual,YTD,2013-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,64549,2014,Actual,YTD,2013-12-31,L&I: Board of Review,27,
L&IZZoning Board of Adjustment,193303,2014,Actual,YTD,2013-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,21047866,2014,Actual,YTD,2013-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,38806585,2014,Actual,YTD,2013-12-31,MDO: Legal Services,10-LS,
Mayor's Office,2724167,2014,Actual,YTD,2013-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2014,Actual,YTD,2013-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Transportation & Utilities,553573,2014,Actual,YTD,2013-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1168304,2014,Actual,YTD,2013-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,687729,2014,Actual,YTD,2013-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,12913804,2014,Actual,YTD,2013-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2964000,2014,Actual,YTD,2013-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2717759,2014,Actual,YTD,2013-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,43230733,2014,Actual,YTD,2013-12-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,676918,2014,Actual,YTD,2013-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,5260633,2014,Actual,YTD,2013-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,37673730,2014,Actual,YTD,2013-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,29534043,2014,Actual,YTD,2013-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,280597666,2014,Actual,YTD,2013-12-31,Police Department,11,Police
Prisons,149354321,2014,Actual,YTD,2013-12-31,Philadelphia Prison System,23,Prisons
Procurement,1742263,2014,Actual,YTD,2013-12-31,Procurement Department,38,Procurement
Public Health,80626169,2014,Actual,YTD,2013-12-31,Department of Public Health,14,Public Health
Public Property,28244579,2014,Actual,YTD,2013-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,33008000,2014,Actual,YTD,2013-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,18971980,2014,Actual,YTD,2013-12-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,30193986,2014,Actual,YTD,2013-12-31,Public Property: Utilities,20-U,
Records,2200017,2014,Actual,YTD,2013-12-31,Department of Records,31,Records
Register of Wills,1639717,2014,Actual,YTD,2013-12-31,Register of Wills,68,
Revenue,9459196,2014,Actual,YTD,2013-12-31,Department of Revenue,36,Revenue
Sheriff,8687383,2014,Actual,YTD,2013-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),148668225,2014,Actual,YTD,2013-12-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,63498582,2014,Actual,YTD,2013-12-31,Streets: Sanitation,12-S,
Streets-Transportation,14333468,2014,Actual,YTD,2013-12-31,Streets: Transportation,12-T,
Youth Commission,39221,2014,Actual,YTD,2013-12-31,Youth Commission,47,
Art Museum Subsidy,2550000,2014,Adopted Budget,Full Year,2013-12-31,Art Museum,34,
Atwater Kent Museum,270674,2014,Adopted Budget,Full Year,2013-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7696397,2014,Adopted Budget,Full Year,2013-12-31,City Controller's Office,61,
Board of Ethics,1000000,2014,Adopted Budget,Full Year,2013-12-31,Board of Ethics,45,
Board of Revision of Taxes,1050587,2014,Adopted Budget,Full Year,2013-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8889014,2014,Adopted Budget,Full Year,2013-12-31,City Commissioner's Office,73,City Commissioners
City Council,15814559,2014,Adopted Budget,Full Year,2013-12-31,City Council,01,
City Planning Commission,2272534,2014,Adopted Budget,Full Year,2013-12-31,City Planning Commission,51,
City Representative,1005915,2014,Adopted Budget,Full Year,2013-12-31,Office of the City Representative,41,City Rep
City Treasurer,899260,2014,Adopted Budget,Full Year,2013-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),84875942,2014,Adopted Budget,Full Year,2013-12-31,Civil Service Commission,55,
Commerce,2710189,2014,Adopted Budget,Full Year,2013-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2014,Adopted Budget,Full Year,2013-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1294448,2014,Adopted Budget,Full Year,2013-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,32081616,2014,Adopted Budget,Full Year,2013-12-31,District Attorney's Office,69,DAO
Finance,17349592,2014,Adopted Budget,Full Year,2013-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26409207,2014,Adopted Budget,Full Year,2013-12-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,1177304676,2014,Adopted Budget,Full Year,2013-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,5580260,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,63316041,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,105350670,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,562169000,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,65003402,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,362876303,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,7750000,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4134000,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,125000,2014,Adopted Budget,Full Year,2013-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,25000,2014,Adopted Budget,Full Year,2013-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,32500000,2014,Adopted Budget,Full Year,2013-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,250000,2014,Adopted Budget,Full Year,2013-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,69050100,2014,Adopted Budget,Full Year,2013-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,171518,2014,Adopted Budget,Full Year,2013-12-31,Finance: Witness Fees,35-WF,
Fire,197180578,2014,Adopted Budget,Full Year,2013-12-31,Fire Department,13,Fire
First Judicial District,104973196,2014,Adopted Budget,Full Year,2013-12-31,First Judicial District,84,FJD
Fleet Management,47479779,2014,Adopted Budget,Full Year,2013-12-31,Office of Fleet Management,25,Fleet
