dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Office of Children and Families,92627,2021,Target Budget,YTD,2020-09-30,Office of Children and Families,66,OCF
Office of Homeless Services,15913859,2021,Target Budget,YTD,2020-09-30,Office of Homeless Services,24,OHS
Office of Human Resources,1268769,2021,Target Budget,YTD,2020-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,19813093,2021,Target Budget,YTD,2020-09-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,10907552,2021,Target Budget,YTD,2020-09-30,OIT: 911,04-911,
Office of the Inspector General,351306,2021,Target Budget,YTD,2020-09-30,Office of the Inspector General,48,OIG
Office of Property Assessment,3057866,2021,Target Budget,YTD,2020-09-30,Office of Property Assessment,59,OPA
Office of Sustainability,300952,2021,Target Budget,YTD,2020-09-30,Office of Sustainability,49,Sustainability
Parks and Recreation,11629499,2021,Target Budget,YTD,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development (1),4030088,2021,Target Budget,YTD,2020-09-30,Department of Planning and Development,72,Planning & Development
Police,159659896,2021,Target Budget,YTD,2020-09-30,Police Department,11,Police
Prisons,112475919,2021,Target Budget,YTD,2020-09-30,Philadelphia Prison System,23,Prisons
Procurement,1221235,2021,Target Budget,YTD,2020-09-30,Procurement Department,38,Procurement
Public Health,75494622,2021,Target Budget,YTD,2020-09-30,Department of Public Health,14,Public Health
Public Property,24648761,2021,Target Budget,YTD,2020-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,0,2021,Target Budget,YTD,2020-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,26086731,2021,Target Budget,YTD,2020-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,25348502,2021,Target Budget,YTD,2020-09-30,Public Property: Utilities,20-U,
Records,1078980,2021,Target Budget,YTD,2020-09-30,Department of Records,31,Records
Register of Wills,1079885,2021,Target Budget,YTD,2020-09-30,Register of Wills,68,
Revenue,6639870,2021,Target Budget,YTD,2020-09-30,Department of Revenue,36,Revenue
Sheriff,6149518,2021,Target Budget,YTD,2020-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),152385803,2021,Target Budget,YTD,2020-09-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,12865645,2021,Target Budget,YTD,2020-09-30,Streets: Disposal,12-D,
Streets,24147922,2021,Target Budget,YTD,2020-09-30,Streets Department,12,Streets
Art Museum Subsidy,510000,2021,Actual,YTD,2020-09-30,Art Museum,34,
Auditing (City Controller's Office),2305956,2021,Actual,YTD,2020-09-30,City Controller's Office,61,
Board of Ethics,176469,2021,Actual,YTD,2020-09-30,Board of Ethics,45,
Board of Revision of Taxes,249630,2021,Actual,YTD,2020-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4003501,2021,Actual,YTD,2020-09-30,City Commissioner's Office,73,City Commissioners
City Council,4030043,2021,Actual,YTD,2020-09-30,City Council,01,
City Representative,0,2021,Actual,YTD,2020-09-30,Office of the City Representative,41,City Rep
City Treasurer,384713,2021,Actual,YTD,2020-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,81879,2021,Actual,YTD,2020-09-30,Civil Service Commission,55,
Commerce,4243002,2021,Actual,YTD,2020-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2021,Actual,YTD,2020-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,0,2021,Actual,YTD,2020-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,11220663,2021,Actual,YTD,2020-09-30,District Attorney's Office,69,DAO
Finance,4819557,2021,Actual,YTD,2020-09-30,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2021,Actual,YTD,2020-09-30,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,372597,2021,Actual,YTD,2020-09-30,Finance: Reg #32,35-R32,
Finance-Federal Grant Reserve,0,2021,Actual,YTD,2020-09-30,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,19654604,2021,Actual,YTD,2020-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,160881206,2021,Actual,YTD,2020-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,2710385,2021,Actual,YTD,2020-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,21350324,2021,Actual,YTD,2020-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,20767558,2021,Actual,YTD,2020-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,-858954,2021,Actual,YTD,2020-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,19306242,2021,Actual,YTD,2020-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,-936,2021,Actual,YTD,2020-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,95609543,2021,Actual,YTD,2020-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,878442,2021,Actual,YTD,2020-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,1118602,2021,Actual,YTD,2020-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0,2021,Actual,YTD,2020-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,0,2021,Actual,YTD,2020-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,11259503,2021,Actual,YTD,2020-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,6503,2021,Actual,YTD,2020-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,0,2021,Actual,YTD,2020-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,30,2021,Actual,YTD,2020-09-30,Finance: Witness Fees,35-WF,
Fire,79560080,2021,Actual,YTD,2020-09-30,Fire Department,13,Fire
First Judicial District,24005254,2021,Actual,YTD,2020-09-30,First Judicial District,84,FJD
Fleet Management,13402484,2021,Actual,YTD,2020-09-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,7053232,2021,Actual,YTD,2020-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,11047798,2021,Actual,YTD,2020-09-30,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,524377,2021,Actual,YTD,2020-09-30,Commission on Human Relations,54,Human Relations
Human Services,52368907,2021,Actual,YTD,2020-09-30,Department of Human Services,22,DHS
Labor,479172,2021,Actual,YTD,2020-09-30,Labor,03,
Law,4345496,2021,Actual,YTD,2020-09-30,Law Department,44,Law
Licenses & Inspections,7887106,2021,Actual,YTD,2020-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,18737,2021,Actual,YTD,2020-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,29777,2021,Actual,YTD,2020-09-30,L&I: Board of Review,27,
Managing Director's Office,11637780,2021,Actual,YTD,2020-09-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,47648000,2021,Actual,YTD,2020-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1659207,2021,Actual,YTD,2020-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,0,2021,Actual,YTD,2020-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2021,Actual,YTD,2020-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,95094,2021,Actual,YTD,2020-09-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,0,2021,Actual,YTD,2020-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,14261470,2021,Actual,YTD,2020-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,1890216,2021,Actual,YTD,2020-09-30,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,92627,2021,Actual,YTD,2020-09-30,Office of Children and Families,66,OCF
Office of Homeless Services,15913859,2021,Actual,YTD,2020-09-30,Office of Homeless Services,24,OHS
Office of Human Resources,1268769,2021,Actual,YTD,2020-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,19813093,2021,Actual,YTD,2020-09-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,10907552,2021,Actual,YTD,2020-09-30,OIT: 911,04-911,
Office of the Inspector General,351306,2021,Actual,YTD,2020-09-30,Office of the Inspector General,48,OIG
Office of Property Assessment,3057866,2021,Actual,YTD,2020-09-30,Office of Property Assessment,59,OPA
Office of Sustainability,300952,2021,Actual,YTD,2020-09-30,Office of Sustainability,49,Sustainability
Parks and Recreation,11629499,2021,Actual,YTD,2020-09-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development (1),4030088,2021,Actual,YTD,2020-09-30,Department of Planning and Development,72,Planning & Development
Police,159659896,2021,Actual,YTD,2020-09-30,Police Department,11,Police
Prisons,112475919,2021,Actual,YTD,2020-09-30,Philadelphia Prison System,23,Prisons
Procurement,1221235,2021,Actual,YTD,2020-09-30,Procurement Department,38,Procurement
Public Health,75494622,2021,Actual,YTD,2020-09-30,Department of Public Health,14,Public Health
Public Property,24648761,2021,Actual,YTD,2020-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,0,2021,Actual,YTD,2020-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,26086731,2021,Actual,YTD,2020-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,25348502,2021,Actual,YTD,2020-09-30,Public Property: Utilities,20-U,
Records,1078980,2021,Actual,YTD,2020-09-30,Department of Records,31,Records
Register of Wills,1079885,2021,Actual,YTD,2020-09-30,Register of Wills,68,
Revenue,6639870,2021,Actual,YTD,2020-09-30,Department of Revenue,36,Revenue
Sheriff,6149518,2021,Actual,YTD,2020-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),152385803,2021,Actual,YTD,2020-09-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,19058300,2021,Actual,YTD,2020-09-30,Streets: Disposal,12-D,
Streets,24147922,2021,Actual,YTD,2020-09-30,Streets Department,12,Streets
Art Museum Subsidy,2040000,2021,Adopted Budget,Full Year,2020-09-30,Art Museum,34,
Auditing (City Controller's Office),9568289,2021,Adopted Budget,Full Year,2020-09-30,City Controller's Office,61,
Board of Ethics,975196,2021,Adopted Budget,Full Year,2020-09-30,Board of Ethics,45,
Board of Revision of Taxes,1043214,2021,Adopted Budget,Full Year,2020-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),12297852,2021,Adopted Budget,Full Year,2020-09-30,City Commissioner's Office,73,City Commissioners
City Council,42282973,2021,Adopted Budget,Full Year,2020-09-30,City Council,01,
City Representative,0,2021,Adopted Budget,Full Year,2020-09-30,Office of the City Representative,41,City Rep
City Treasurer,1583938,2021,Adopted Budget,Full Year,2020-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,207742,2021,Adopted Budget,Full Year,2020-09-30,Civil Service Commission,55,
Commerce,3637148,2021,Adopted Budget,Full Year,2020-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2021,Adopted Budget,Full Year,2020-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3015000,2021,Adopted Budget,Full Year,2020-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,33376659,2021,Adopted Budget,Full Year,2020-09-30,District Attorney's Office,69,DAO
Finance,38724672,2021,Adopted Budget,Full Year,2020-09-30,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2021,Adopted Budget,Full Year,2020-09-30,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,2650000,2021,Adopted Budget,Full Year,2020-09-30,Finance: Reg #32,35-R32,
Finance-Federal Grant Reserve,25000000,2021,Adopted Budget,Full Year,2020-09-30,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,44110159,2021,Adopted Budget,Full Year,2020-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,1287159003,2021,Adopted Budget,Full Year,2020-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,4080260,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,74028253,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,34847911,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,615334620,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,84264776,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,800000,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,459268183,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,8850000,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,5535000,2021,Adopted Budget,Full Year,2020-09-30,Employee Benefits: Group Legal,35-EB-GL,
