dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: FICA,67180975,2012,Actual,Full Year,2012-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,666203,2012,Actual,Full Year,2012-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,3871727,2012,Actual,Full Year,2012-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7758985,2012,Actual,Full Year,2012-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,379419925,2012,Actual,Full Year,2012-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,447700184,2012,Actual,Full Year,2012-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,100103959,2012,Actual,Full Year,2012-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,91825,2012,Actual,Full Year,2012-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5164594,2012,Actual,Full Year,2012-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0,2012,Actual,Full Year,2012-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Fire,195049508,2012,Actual,Full Year,2012-06-30,Fire Department,13,Fire
First Judicial District,116949256,2012,Actual,Full Year,2012-06-30,First Judicial District,84,FJD
Fleet Management,49626911,2012,Actual,Full Year,2012-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,6288709,2012,Actual,Full Year,2012-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,33268796,2012,Actual,Full Year,2012-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,358585,2012,Actual,Full Year,2012-06-30,Historical Commission,32,
Hero Award,28000,2012,Actual,Full Year,2012-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1829869,2012,Actual,Full Year,2012-06-30,Commission on Human Relations,54,Human Relations
Human Services,101929326,2012,Actual,Full Year,2012-06-30,Department of Human Services,22,DHS
Indemnities,32606842,2012,Actual,Full Year,2012-06-30,Finance: Indemnities,35-IN,
Law,14349764,2012,Actual,Full Year,2012-06-30,Law Department,44,Law
Legal Services Icl. Defender Association,37066187,2012,Actual,Full Year,2012-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,21176304,2012,Actual,Full Year,2012-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),21722694,2012,Actual,Full Year,2012-06-30,Managing Director's Office,10,MDO
Mayor,3513955,2012,Actual,Full Year,2012-06-30,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,2661728,2012,Actual,Full Year,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,1239132,2012,Actual,Full Year,2012-06-30,Office of the Inspector General,48,OIG
Mayor - Office of Labor Relations,516883,2012,Actual,Full Year,2012-06-30,Labor,03,
Mayor - Scholarships,184000,2012,Actual,Full Year,2012-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0,2012,Actual,Full Year,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,498499,2012,Actual,Full Year,2012-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,996477,2012,Actual,Full Year,2012-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,14239814,2012,Actual,Full Year,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,4213107,2012,Actual,Full Year,2012-06-30,Office of Housing and Community Development,06,
Office of Human Resources,4945223,2012,Actual,Full Year,2012-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,63271541,2012,Actual,Full Year,2012-06-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,7967720,2012,Actual,Full Year,2012-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,38347615,2012,Actual,Full Year,2012-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,45369290,2012,Actual,Full Year,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,552292087,2012,Actual,Full Year,2012-06-30,Police Department,11,Police
Prisons,231522589,2012,Actual,Full Year,2012-06-30,Philadelphia Prison System,23,Prisons
Procurement,4460528,2012,Actual,Full Year,2012-06-30,Procurement Department,38,Procurement
Public Health,107184796,2012,Actual,Full Year,2012-06-30,Department of Public Health,14,Public Health
Public Property,53167614,2012,Actual,Full Year,2012-06-30,Department of Public Property,20,Public Property
Public Property - SEPTA Subsidy,66360000,2012,Actual,Full Year,2012-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property - Space Rentais,16795777,2012,Actual,Full Year,2012-06-30,Public Property: Space Rentals,20-SR,
Public Property - Utilities,31157967,2012,Actual,Full Year,2012-06-30,Public Property: Utilities,20-U,
Records,3840761,2012,Actual,Full Year,2012-06-30,Department of Records,31,Records
Refunds,382,2012,Actual,Full Year,2012-06-30,Finance: Refunds,35-R,
Register of Wills,3311831,2012,Actual,Full Year,2012-06-30,Register of Wills,68,
Revenue,18821178,2012,Actual,Full Year,2012-06-30,Department of Revenue,36,Revenue
Sheriff,15445690,2012,Actual,Full Year,2012-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),201045528,2012,Actual,Full Year,2012-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,24063025,2012,Actual,Full Year,2012-06-30,Streets Department,12,Streets
Streets Sanitation,91814084,2012,Actual,Full Year,2012-06-30,Streets: Sanitation,12-S,
Witness Fees,140479,2012,Actual,Full Year,2012-06-30,Finance: Witness Fees,35-WF,
Youth Commission,41737,2012,Actual,Full Year,2012-06-30,Youth Commission,47,
Zoning Board of Adjustment,366353,2012,Actual,Full Year,2012-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,216237,2012,Actual,Full Year,2012-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000,2013,Adopted Budget,Full Year,2013-06-30,Art Museum,34,
Atwater Kent Museum,268630,2013,Adopted Budget,Full Year,2013-06-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7449931,2013,Adopted Budget,Full Year,2013-06-30,City Controller's Office,61,
Board of Building Standards,70169,2013,Adopted Budget,Full Year,2013-06-30,L&I: Board of Building and Standards,29,
Board of Ethics,898000,2013,Adopted Budget,Full Year,2013-06-30,Board of Ethics,45,
Board of L & I Revlew,152607,2013,Adopted Budget,Full Year,2013-06-30,L&I: Board of Review,27,
Board of Revision of Taxes,708540,2013,Adopted Budget,Full Year,2013-06-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8847093,2013,Adopted Budget,Full Year,2013-06-30,City Commissioner's Office,73,City Commissioners
City Council,35549272,2013,Adopted Budget,Full Year,2013-06-30,City Council,01,
City Planning Commission,2212057,2013,Adopted Budget,Full Year,2013-06-30,City Planning Commission,51,
City Representative,889611,2013,Adopted Budget,Full Year,2013-06-30,Office of the City Representative,41,City Rep
City Treasurer,886605,2013,Adopted Budget,Full Year,2013-06-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,166903,2013,Adopted Budget,Full Year,2013-06-30,Civil Service Commission,55,
Commerce,2681813,2013,Adopted Budget,Full Year,2013-06-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448,2013,Adopted Budget,Full Year,2013-06-30,Commerce: Economic Stimulus,42-ES,
Community College Subsldy,25409207,2013,Adopted Budget,Full Year,2013-06-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000,2013,Adopted Budget,Full Year,2013-06-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,31054996,2013,Adopted Budget,Full Year,2013-06-30,District Attorney's Office,69,DAO
Finance,12980135,2013,Adopted Budget,Full Year,2013-06-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,48990000,2013,Adopted Budget,Full Year,2013-06-30,Finance: School District Contribution,35-SD,
Finance - Employee Benefits,1118256727,2013,Adopted Budget,Full Year,2013-06-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,58294301,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,64893903,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4134000,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7750000,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,357440044,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,522007030,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,107099189,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,125000,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5580260,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),-10067000,2013,Adopted Budget,Full Year,2013-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Fire,189305204,2013,Adopted Budget,Full Year,2013-06-30,Fire Department,13,Fire
First Judicial District,101370322,2013,Adopted Budget,Full Year,2013-06-30,First Judicial District,84,FJD
Fleet Management,44909814,2013,Adopted Budget,Full Year,2013-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,10465000,2013,Adopted Budget,Full Year,2013-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,33682773,2013,Adopted Budget,Full Year,2013-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,387784,2013,Adopted Budget,Full Year,2013-06-30,Historical Commission,32,
Hero Award,25000,2013,Adopted Budget,Full Year,2013-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1998475,2013,Adopted Budget,Full Year,2013-06-30,Commission on Human Relations,54,Human Relations
Human Services,111037535,2013,Adopted Budget,Full Year,2013-06-30,Department of Human Services,22,DHS
Indemnities,32457600,2013,Adopted Budget,Full Year,2013-06-30,Finance: Indemnities,35-IN,
Law,12770544,2013,Adopted Budget,Full Year,2013-06-30,Law Department,44,Law
Legal Services Icl. Defender Association,37066187,2013,Adopted Budget,Full Year,2013-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,21660905,2013,Adopted Budget,Full Year,2013-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),32410375,2013,Adopted Budget,Full Year,2013-06-30,Managing Director's Office,10,MDO
Mayor,3711177,2013,Adopted Budget,Full Year,2013-06-30,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,2670238,2013,Adopted Budget,Full Year,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,1255822,2013,Adopted Budget,Full Year,2013-06-30,Office of the Inspector General,48,OIG
Mayor - Office of Labor Relations,541368,2013,Adopted Budget,Full Year,2013-06-30,Labor,03,
Mayor - Scholarships,200000,2013,Adopted Budget,Full Year,2013-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0,2013,Adopted Budget,Full Year,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,545915,2013,Adopted Budget,Full Year,2013-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,940800,2013,Adopted Budget,Full Year,2013-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,14271572,2013,Adopted Budget,Full Year,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2520000,2013,Adopted Budget,Full Year,2013-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5347459,2013,Adopted Budget,Full Year,2013-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,70044250,2013,Adopted Budget,Full Year,2013-06-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,11714752,2013,Adopted Budget,Full Year,2013-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,39640736,2013,Adopted Budget,Full Year,2013-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,47781231,2013,Adopted Budget,Full Year,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,556818243,2013,Adopted Budget,Full Year,2013-06-30,Police Department,11,Police
Prisons,227850603,2013,Adopted Budget,Full Year,2013-06-30,Philadelphia Prison System,23,Prisons
Procurement,4151574,2013,Adopted Budget,Full Year,2013-06-30,Procurement Department,38,Procurement
Public Health,111646321,2013,Adopted Budget,Full Year,2013-06-30,Department of Public Health,14,Public Health
Public Property,65028173,2013,Adopted Budget,Full Year,2013-06-30,Department of Public Property,20,Public Property
Public Property - SEPTA Subsidy,66360000,2013,Adopted Budget,Full Year,2013-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property - Space Rentais,17267661,2013,Adopted Budget,Full Year,2013-06-30,Public Property: Space Rentals,20-SR,
Public Property - Utilities,32015165,2013,Adopted Budget,Full Year,2013-06-30,Public Property: Utilities,20-U,
Records,4009212,2013,Adopted Budget,Full Year,2013-06-30,Department of Records,31,Records
Refunds,250000,2013,Adopted Budget,Full Year,2013-06-30,Finance: Refunds,35-R,
Register of Wills,3331292,2013,Adopted Budget,Full Year,2013-06-30,Register of Wills,68,
Revenue,19337750,2013,Adopted Budget,Full Year,2013-06-30,Department of Revenue,36,Revenue
Sheriff,14088657,2013,Adopted Budget,Full Year,2013-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),222473567,2013,Adopted Budget,Full Year,2013-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,27248278,2013,Adopted Budget,Full Year,2013-06-30,Streets Department,12,Streets
Streets Sanitation,84569823,2013,Adopted Budget,Full Year,2013-06-30,Streets: Sanitation,12-S,
Witness Fees,171518,2013,Adopted Budget,Full Year,2013-06-30,Finance: Witness Fees,35-WF,
Youth Commission,94080,2013,Adopted Budget,Full Year,2013-06-30,Youth Commission,47,
Zoning Board of Adjustment,355501,2013,Adopted Budget,Full Year,2013-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0,2013,Adopted Budget,Full Year,2013-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000,2013,Target Budget,Full Year,2013-06-30,Art Museum,34,
Atwater Kent Museum,270163,2013,Target Budget,Full Year,2013-06-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7665486,2013,Target Budget,Full Year,2013-06-30,City Controller's Office,61,
Board of Building Standards,70941,2013,Target Budget,Full Year,2013-06-30,L&I: Board of Building and Standards,29,
Board of Ethics,908942,2013,Target Budget,Full Year,2013-06-30,Board of Ethics,45,
Board of L & I Revlew,159296,2013,Target Budget,Full Year,2013-06-30,L&I: Board of Review,27,
Board of Revision of Taxes,715175,2013,Target Budget,Full Year,2013-06-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8878534,2013,Target Budget,Full Year,2013-06-30,City Commissioner's Office,73,City Commissioners
City Council,15635737,2013,Target Budget,Full Year,2013-06-30,City Council,01,
City Planning Commission,2257415,2013,Target Budget,Full Year,2013-06-30,City Planning Commission,51,
City Representative,1012690,2013,Target Budget,Full Year,2013-06-30,Office of the City Representative,41,City Rep
City Treasurer,896096,2013,Target Budget,Full Year,2013-06-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,167682,2013,Target Budget,Full Year,2013-06-30,Civil Service Commission,55,
Commerce,2676277,2013,Target Budget,Full Year,2013-06-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448,2013,Target Budget,Full Year,2013-06-30,Commerce: Economic Stimulus,42-ES,
Community College Subsldy,25409207,2013,Target Budget,Full Year,2013-06-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000,2013,Target Budget,Full Year,2013-06-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,31489711,2013,Target Budget,Full Year,2013-06-30,District Attorney's Office,69,DAO
Finance,15577551,2013,Target Budget,Full Year,2013-06-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,68990000,2013,Target Budget,Full Year,2013-06-30,Finance: School District Contribution,35-SD,
Finance - Employee Benefits,1124584538,2013,Target Budget,Full Year,2013-06-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,58294301,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,64893903,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4134000,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7750000,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,368507855,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,512207030,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,107099189,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,125000,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5580260,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),-5007000,2013,Target Budget,Full Year,2013-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Fire,198548110,2013,Target Budget,Full Year,2013-06-30,Fire Department,13,Fire
First Judicial District,108273911,2013,Target Budget,Full Year,2013-06-30,First Judicial District,84,FJD
Fleet Management,49962288,2013,Target Budget,Full Year,2013-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,10965000,2013,Target Budget,Full Year,2013-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,33998189,2013,Target Budget,Full Year,2013-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,394574,2013,Target Budget,Full Year,2013-06-30,Historical Commission,32,
Hero Award,25000,2013,Target Budget,Full Year,2013-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,2004933,2013,Target Budget,Full Year,2013-06-30,Commission on Human Relations,54,Human Relations
Human Services,101660912,2013,Target Budget,Full Year,2013-06-30,Department of Human Services,22,DHS
Indemnities,30908946,2013,Target Budget,Full Year,2013-06-30,Finance: Indemnities,35-IN,
Law,14777401,2013,Target Budget,Full Year,2013-06-30,Law Department,44,Law
Legal Services Icl. Defender Association,38744097,2013,Target Budget,Full Year,2013-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,21770548,2013,Target Budget,Full Year,2013-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),34960992,2013,Target Budget,Full Year,2013-06-30,Managing Director's Office,10,MDO
Mayor,3704129,2013,Target Budget,Full Year,2013-06-30,Mayor's Office,05,Mayor
Mayor - Office of Arts and Culture,2670975,2013,Target Budget,Full Year,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor - Office of the Inspector General,1460507,2013,Target Budget,Full Year,2013-06-30,Office of the Inspector General,48,OIG
Mayor - Office of Labor Relations,550432,2013,Target Budget,Full Year,2013-06-30,Labor,03,
Mayor - Scholarships,200000,2013,Target Budget,Full Year,2013-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0,2013,Target Budget,Full Year,2013-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,633569,2013,Target Budget,Full Year,2013-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1148769,2013,Target Budget,Full Year,2013-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,14287453,2013,Target Budget,Full Year,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2520000,2013,Target Budget,Full Year,2013-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5498778,2013,Target Budget,Full Year,2013-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,71199170,2013,Target Budget,Full Year,2013-06-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,13575595,2013,Target Budget,Full Year,2013-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,42695555,2013,Target Budget,Full Year,2013-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,51271555,2013,Target Budget,Full Year,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,571657128,2013,Target Budget,Full Year,2013-06-30,Police Department,11,Police
Prisons,241718506,2013,Target Budget,Full Year,2013-06-30,Philadelphia Prison System,23,Prisons
Procurement,4632730,2013,Target Budget,Full Year,2013-06-30,Procurement Department,38,Procurement
Public Health,112285909,2013,Target Budget,Full Year,2013-06-30,Department of Public Health,14,Public Health
Public Property,55835050,2013,Target Budget,Full Year,2013-06-30,Department of Public Property,20,Public Property
Public Property - SEPTA Subsidy,66360000,2013,Target Budget,Full Year,2013-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property - Space Rentais,18267661,2013,Target Budget,Full Year,2013-06-30,Public Property: Space Rentals,20-SR,
Public Property - Utilities,32015165,2013,Target Budget,Full Year,2013-06-30,Public Property: Utilities,20-U,
Records,4022041,2013,Target Budget,Full Year,2013-06-30,Department of Records,31,Records
Refunds,215800,2013,Target Budget,Full Year,2013-06-30,Finance: Refunds,35-R,
Register of Wills,3332829,2013,Target Budget,Full Year,2013-06-30,Register of Wills,68,
Revenue,19396778,2013,Target Budget,Full Year,2013-06-30,Department of Revenue,36,Revenue
Sheriff,15597046,2013,Target Budget,Full Year,2013-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),215473567,2013,Target Budget,Full Year,2013-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,26148769,2013,Target Budget,Full Year,2013-06-30,Streets Department,12,Streets
Streets Sanitation,84148823,2013,Target Budget,Full Year,2013-06-30,Streets: Sanitation,12-S,
Witness Fees,171518,2013,Target Budget,Full Year,2013-06-30,Finance: Witness Fees,35-WF,
Youth Commission,93139,2013,Target Budget,Full Year,2013-06-30,Youth Commission,47,
Zoning Board of Adjustment,356923,2013,Target Budget,Full Year,2013-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0,2013,Target Budget,Full Year,2013-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000,2013,Current Projection,Full Year,2013-06-30,Art Museum,34,
Atwater Kent Museum,270163,2013,Current Projection,Full Year,2013-06-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7165486,2013,Current Projection,Full Year,2013-06-30,City Controller's Office,61,
Board of Building Standards,70941,2013,Current Projection,Full Year,2013-06-30,L&I: Board of Building and Standards,29,
Board of Ethics,908942,2013,Current Projection,Full Year,2013-06-30,Board of Ethics,45,
Board of L & I Revlew,159296,2013,Current Projection,Full Year,2013-06-30,L&I: Board of Review,27,
Board of Revision of Taxes,715175,2013,Current Projection,Full Year,2013-06-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8878534,2013,Current Projection,Full Year,2013-06-30,City Commissioner's Office,73,City Commissioners
City Council,14135737,2013,Current Projection,Full Year,2013-06-30,City Council,01,
City Planning Commission,2257415,2013,Current Projection,Full Year,2013-06-30,City Planning Commission,51,
City Representative,1012690,2013,Current Projection,Full Year,2013-06-30,Office of the City Representative,41,City Rep
City Treasurer,896096,2013,Current Projection,Full Year,2013-06-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,167682,2013,Current Projection,Full Year,2013-06-30,Civil Service Commission,55,
Commerce,2676277,2013,Current Projection,Full Year,2013-06-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448,2013,Current Projection,Full Year,2013-06-30,Commerce: Economic Stimulus,42-ES,
Community College Subsldy,25409207,2013,Current Projection,Full Year,2013-06-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000,2013,Current Projection,Full Year,2013-06-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,31489711,2013,Current Projection,Full Year,2013-06-30,District Attorney's Office,69,DAO
Finance,15577551,2013,Current Projection,Full Year,2013-06-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,68990000,2013,Current Projection,Full Year,2013-06-30,Finance: School District Contribution,35-SD,
Finance - Employee Benefits,1124584538,2013,Current Projection,Full Year,2013-06-30,Finance: Employee Benefits,35-EB,Employee Benefits
