dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Anticipated Workforce Savings,0.0,2010,Target Budget,YTD,2009-12-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2010,Target Budget,YTD,2009-12-31,Finance: PGW Reimbursement,35-PGW,
Fire,88475896.0,2010,Target Budget,YTD,2009-12-31,Fire Department,13,Fire
First Judicial District,44445070.0,2010,Target Budget,YTD,2009-12-31,First Judicial District,84,FJD
Fleet Management,23847288.0,2010,Target Budget,YTD,2009-12-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,1720743.0,2010,Target Budget,YTD,2009-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,16247832.0,2010,Target Budget,YTD,2009-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,198067.0,2010,Target Budget,YTD,2009-12-31,Historical Commission,32,
Hero Award,42500.0,2010,Target Budget,YTD,2009-12-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1013698.0,2010,Target Budget,YTD,2009-12-31,Commission on Human Relations,54,Human Relations
Human Services,479308483.0,2010,Target Budget,YTD,2009-12-31,Department of Human Services,22,DHS
Indemnities,17250000.0,2010,Target Budget,YTD,2009-12-31,Finance: Indemnities,35-IN,
Law,10759115.0,2010,Target Budget,YTD,2009-12-31,Law Department,44,Law
Legal Services icl. Defender Association,35941188.0,2010,Target Budget,YTD,2009-12-31,MDO: Legal Services,10-LS,
Licenses & Inspections,11074367.0,2010,Target Budget,YTD,2009-12-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),10032463.0,2010,Target Budget,YTD,2009-12-31,Managing Director's Office,10,MDO
Mayor,1961255.0,2010,Target Budget,YTD,2009-12-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,3447445.0,2010,Target Budget,YTD,2009-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,582501.0,2010,Target Budget,YTD,2009-12-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,266177.0,2010,Target Budget,YTD,2009-12-31,Labor,03,
Mayor Scholarships,200000.0,2010,Target Budget,YTD,2009-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2010,Target Budget,YTD,2009-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,245211.0,2010,Target Budget,YTD,2009-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,762500.0,2010,Target Budget,YTD,2009-12-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith./Mental Retard. Svcs.,13457784.0,2010,Target Budget,YTD,2009-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2606000.0,2010,Target Budget,YTD,2009-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2141381.0,2010,Target Budget,YTD,2009-12-31,Office of Human Resources,56,OHR
Office of Supportive Housing,34635754.0,2010,Target Budget,YTD,2009-12-31,Office of Homeless Services,24,OHS
Police,252862700.0,2010,Target Budget,YTD,2009-12-31,Police Department,11,Police
Prisons,166111715.0,2010,Target Budget,YTD,2009-12-31,Philadelphia Prison System,23,Prisons
Procurement,1925892.0,2010,Target Budget,YTD,2009-12-31,Procurement Department,38,Procurement
Public Health,86861695.0,2010,Target Budget,YTD,2009-12-31,Department of Public Health,14,Public Health
Public Property,22953263.0,2010,Target Budget,YTD,2009-12-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,32246000.0,2010,Target Budget,YTD,2009-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15083108.0,2010,Target Budget,YTD,2009-12-31,Public Property: Space Rentals,20-SR,
Public Property Telecommunications,0.0,2010,Target Budget,YTD,2009-12-31,Public Property: Telecommunications,20-T,
Public Property Utilities,29590713.0,2010,Target Budget,YTD,2009-12-31,Public Property: Utilities,20-U,
Records,3394260.0,2010,Target Budget,YTD,2009-12-31,Department of Records,31,Records
Recreation,17592039.0,2010,Target Budget,YTD,2009-12-31,Department of Parks and Recreation,16,Parks & Recreation
Refunds,116250.0,2010,Target Budget,YTD,2009-12-31,Finance: Refunds,35-R,
Register of Wills,1649805.0,2010,Target Budget,YTD,2009-12-31,Register of Wills,68,
Revenue,11178621.0,2010,Target Budget,YTD,2009-12-31,Department of Revenue,36,Revenue
Sheriff,6882656.0,2010,Target Budget,YTD,2009-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),103644950.0,2010,Target Budget,YTD,2009-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,14143167.0,2010,Target Budget,YTD,2009-12-31,Streets Department,12,Streets
Streets Sanitation,64091477.0,2010,Target Budget,YTD,2009-12-31,Streets: Sanitation,12-S,
Witness Fees,85759.0,2010,Target Budget,YTD,2009-12-31,Finance: Witness Fees,35-WF,
Youth Commission,50000.0,2010,Target Budget,YTD,2009-12-31,Youth Commission,47,
Zoning Board of Adjustment,184832.0,2010,Target Budget,YTD,2009-12-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,396161.0,2010,Target Budget,YTD,2009-12-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2010,Actual,YTD,2009-12-31,Art Museum,34,
Atwater Kent Museum,154959.0,2010,Actual,YTD,2009-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3598276.0,2010,Actual,YTD,2009-12-31,City Controller's Office,61,
Board of Building Standards,30116.0,2010,Actual,YTD,2009-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,336273.0,2010,Actual,YTD,2009-12-31,Board of Ethics,45,
Board of L & I Review,58669.0,2010,Actual,YTD,2009-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,3779842.0,2010,Actual,YTD,2009-12-31,Board of Revision of Taxes,63,BRT
Camp William Penn,78711.0,2010,Actual,YTD,2009-12-31,Camp William Penn,19,
Capital Program Office,0.0,2010,Actual,YTD,2009-12-31,Capital Program Office,07,
City Commissioners (Election Board),4845347.0,2010,Actual,YTD,2009-12-31,City Commissioner's Office,73,City Commissioners
City Council,6671139.0,2010,Actual,YTD,2009-12-31,City Council,01,
City Planning Commission,1321831.0,2010,Actual,YTD,2009-12-31,City Planning Commission,51,
City Representative,176159.0,2010,Actual,YTD,2009-12-31,Office of the City Representative,41,City Rep
City Treasurer,323985.0,2010,Actual,YTD,2009-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,82168.0,2010,Actual,YTD,2009-12-31,Civil Service Commission,55,
Clerk of Quarter Sessions,2218510.0,2010,Actual,YTD,2009-12-31,Clerk of Quarter Sessions,64,
Commerce,764892.0,2010,Actual,YTD,2009-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2010,Actual,YTD,2009-12-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,26467924.0,2010,Actual,YTD,2009-12-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,24171817.0,2010,Actual,YTD,2009-12-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,15662896.0,2010,Actual,YTD,2009-12-31,District Attorney's Office,69,DAO
Division of Technology,11440090.0,2010,Actual,YTD,2009-12-31,Office of Innovation and Technology,04,OIT
Fairmount Park,6628837.0,2010,Actual,YTD,2009-12-31,Fairmount Park Commission,17,
Finance,7388924.0,2010,Actual,YTD,2009-12-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2010,Actual,YTD,2009-12-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,314594924.0,2010,Actual,YTD,2009-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,28854255.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,33901142.0,2010,Actual,YTD,2009-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,1994757.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,4195184.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,179770797.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,44954728.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,17282419.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,94600.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,3547042.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings,0.0,2010,Actual,YTD,2009-12-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2010,Actual,YTD,2009-12-31,Finance: PGW Reimbursement,35-PGW,
Fire,90057523.0,2010,Actual,YTD,2009-12-31,Fire Department,13,Fire
First Judicial District,52678324.0,2010,Actual,YTD,2009-12-31,First Judicial District,84,FJD
Fleet Management,24090680.0,2010,Actual,YTD,2009-12-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,1986821.0,2010,Actual,YTD,2009-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,15234037.0,2010,Actual,YTD,2009-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,193945.0,2010,Actual,YTD,2009-12-31,Historical Commission,32,
Hero Award,42500.0,2010,Actual,YTD,2009-12-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,981435.0,2010,Actual,YTD,2009-12-31,Commission on Human Relations,54,Human Relations
Human Services,480555056.0,2010,Actual,YTD,2009-12-31,Department of Human Services,22,DHS
Indemnities,14685608.0,2010,Actual,YTD,2009-12-31,Finance: Indemnities,35-IN,
Law,10318624.0,2010,Actual,YTD,2009-12-31,Law Department,44,Law
Legal Services icl. Defender Association,35941188.0,2010,Actual,YTD,2009-12-31,MDO: Legal Services,10-LS,
Licenses & Inspections,11023419.0,2010,Actual,YTD,2009-12-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),9704877.0,2010,Actual,YTD,2009-12-31,Managing Director's Office,10,MDO
Mayor,1720044.0,2010,Actual,YTD,2009-12-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,3446342.0,2010,Actual,YTD,2009-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,578029.0,2010,Actual,YTD,2009-12-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,255047.0,2010,Actual,YTD,2009-12-31,Labor,03,
Mayor Scholarships,192685.0,2010,Actual,YTD,2009-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2010,Actual,YTD,2009-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,349649.0,2010,Actual,YTD,2009-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,714232.0,2010,Actual,YTD,2009-12-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith./Mental Retard. Svcs.,11781338.0,2010,Actual,YTD,2009-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2606000.0,2010,Actual,YTD,2009-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2078647.0,2010,Actual,YTD,2009-12-31,Office of Human Resources,56,OHR
Office of Supportive Housing,32796181.0,2010,Actual,YTD,2009-12-31,Office of Homeless Services,24,OHS
Police,262191106.0,2010,Actual,YTD,2009-12-31,Police Department,11,Police
Prisons,164948969.0,2010,Actual,YTD,2009-12-31,Philadelphia Prison System,23,Prisons
Procurement,1929698.0,2010,Actual,YTD,2009-12-31,Procurement Department,38,Procurement
Public Health,89023844.0,2010,Actual,YTD,2009-12-31,Department of Public Health,14,Public Health
Public Property,24772604.0,2010,Actual,YTD,2009-12-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,32245000.0,2010,Actual,YTD,2009-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,14878664.0,2010,Actual,YTD,2009-12-31,Public Property: Space Rentals,20-SR,
Public Property Telecommunications,0.0,2010,Actual,YTD,2009-12-31,Public Property: Telecommunications,20-T,
Public Property Utilities,29810713.0,2010,Actual,YTD,2009-12-31,Public Property: Utilities,20-U,
Records,2955053.0,2010,Actual,YTD,2009-12-31,Department of Records,31,Records
Recreation,17630866.0,2010,Actual,YTD,2009-12-31,Department of Parks and Recreation,16,Parks & Recreation
Refunds,563.0,2010,Actual,YTD,2009-12-31,Finance: Refunds,35-R,
Register of Wills,1583777.0,2010,Actual,YTD,2009-12-31,Register of Wills,68,
Revenue,8378920.0,2010,Actual,YTD,2009-12-31,Department of Revenue,36,Revenue
Sheriff,7814185.0,2010,Actual,YTD,2009-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),103644950.0,2010,Actual,YTD,2009-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,13231861.0,2010,Actual,YTD,2009-12-31,Streets Department,12,Streets
Streets Sanitation,62325202.0,2010,Actual,YTD,2009-12-31,Streets: Sanitation,12-S,
Witness Fees,38581.0,2010,Actual,YTD,2009-12-31,Finance: Witness Fees,35-WF,
Youth Commission,28909.0,2010,Actual,YTD,2009-12-31,Youth Commission,47,
Zoning Board of Adjustment,168087.0,2010,Actual,YTD,2009-12-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,363836.0,2010,Actual,YTD,2009-12-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2010,Adopted Budget,Full Year,2009-12-31,Art Museum,34,
Atwater Kent Museum,248630.0,2010,Adopted Budget,Full Year,2009-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7424923.0,2010,Adopted Budget,Full Year,2009-12-31,City Controller's Office,61,
Board of Building Standards,71601.0,2010,Adopted Budget,Full Year,2009-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,810000.0,2010,Adopted Budget,Full Year,2009-12-31,Board of Ethics,45,
Board of L & I Review,155721.0,2010,Adopted Budget,Full Year,2009-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,7816024.0,2010,Adopted Budget,Full Year,2009-12-31,Board of Revision of Taxes,63,BRT
Camp William Penn,100000.0,2010,Adopted Budget,Full Year,2009-12-31,Camp William Penn,19,
