dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Employee Disability,57372545.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,196609859.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,422264480.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,64699067.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,726258.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,363177332.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,6794025.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,3845185.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,93750.0,2013,Actual,Full Year,2013-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,21000.0,2013,Actual,Full Year,2013-06-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,30268500.0,2013,Actual,Full Year,2013-06-30,Finance: Indemnities,35-IN,
Finance-Refunds,36.0,2013,Actual,Full Year,2013-06-30,Finance: Refunds,35-R,
Finance-School District Contribution,68990000.0,2013,Actual,Full Year,2013-06-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,132008.0,2013,Actual,Full Year,2013-06-30,Finance: Witness Fees,35-WF,
Fire,200016007.0,2013,Actual,Full Year,2013-06-30,Fire Department,13,Fire
First Judicial District,110653579.0,2013,Actual,Full Year,2013-06-30,First Judicial District,84,FJD
Fleet Management,49840244.0,2013,Actual,Full Year,2013-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,10947988.0,2013,Actual,Full Year,2013-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,33550653.0,2013,Actual,Full Year,2013-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,351708.0,2013,Actual,Full Year,2013-06-30,Historical Commission,32,
Human Relations Commission,1688098.0,2013,Actual,Full Year,2013-06-30,Commission on Human Relations,54,Human Relations
Human Services,90394071.0,2013,Actual,Full Year,2013-06-30,Department of Human Services,22,DHS
Labor Relations,543077.0,2013,Actual,Full Year,2013-06-30,Labor,03,
Law,14391775.0,2013,Actual,Full Year,2013-06-30,Law Department,44,Law
Licenses & Inspections,21473909.0,2013,Actual,Full Year,2013-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,57140.0,2013,Actual,Full Year,2013-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,127344.0,2013,Actual,Full Year,2013-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,360774.0,2013,Actual,Full Year,2013-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,34347134.0,2013,Actual,Full Year,2013-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,38744097.0,2013,Actual,Full Year,2013-06-30,MDO: Legal Services,10-LS,
Mayor's Office,3728856.0,2013,Actual,Full Year,2013-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000.0,2013,Actual,Full Year,2013-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Transportation & Utilities,604371.0,2013,Actual,Full Year,2013-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,946717.0,2013,Actual,Full Year,2013-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,2596034.0,2013,Actual,Full Year,2013-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,14144736.0,2013,Actual,Full Year,2013-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2840191.0,2013,Actual,Full Year,2013-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5241637.0,2013,Actual,Full Year,2013-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,63211243.0,2013,Actual,Full Year,2013-06-30,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1259078.0,2013,Actual,Full Year,2013-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,11565024.0,2013,Actual,Full Year,2013-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,42101436.0,2013,Actual,Full Year,2013-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,50555574.0,2013,Actual,Full Year,2013-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,571887880.0,2013,Actual,Full Year,2013-06-30,Police Department,11,Police
Prisons,241451094.0,2013,Actual,Full Year,2013-06-30,Philadelphia Prison System,23,Prisons
Procurement,4562719.0,2013,Actual,Full Year,2013-06-30,Procurement Department,38,Procurement
Public Health,108985533.0,2013,Actual,Full Year,2013-06-30,Department of Public Health,14,Public Health
Public Property,55934238.0,2013,Actual,Full Year,2013-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,65170000.0,2013,Actual,Full Year,2013-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,18157661.0,2013,Actual,Full Year,2013-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,31525462.0,2013,Actual,Full Year,2013-06-30,Public Property: Utilities,20-U,
Records,3932868.0,2013,Actual,Full Year,2013-06-30,Department of Records,31,Records
Register of Wills,3268622.0,2013,Actual,Full Year,2013-06-30,Register of Wills,68,
Revenue,18657079.0,2013,Actual,Full Year,2013-06-30,Department of Revenue,36,Revenue
Sheriff,15072545.0,2013,Actual,Full Year,2013-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),209845804.0,2013,Actual,Full Year,2013-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,24946496.0,2013,Actual,Full Year,2013-06-30,Streets: Sanitation,12-S,
Streets-Transportation,84231027.0,2013,Actual,Full Year,2013-06-30,Streets: Transportation,12-T,
Youth Commission,56970.0,2013,Actual,Full Year,2013-06-30,Youth Commission,47,
Art Museum Subsidy,637500.0,2014,Target Budget,YTD,2013-09-30,Art Museum,34,
Atwater Kent Museum,96253.0,2014,Target Budget,YTD,2013-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1782692.0,2014,Target Budget,YTD,2013-09-30,City Controller's Office,61,
Board of Ethics,142185.0,2014,Target Budget,YTD,2013-09-30,Board of Ethics,45,
Board of Revision of Taxes,338822.0,2014,Target Budget,YTD,2013-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),1983304.0,2014,Target Budget,YTD,2013-09-30,City Commissioner's Office,73,City Commissioners
City Council,3185875.0,2014,Target Budget,YTD,2013-09-30,City Council,01,
City Planning Commission,482560.0,2014,Target Budget,YTD,2013-09-30,City Planning Commission,51,
City Representative,91921.0,2014,Target Budget,YTD,2013-09-30,Office of the City Representative,41,City Rep
City Treasurer,243820.0,2014,Target Budget,YTD,2013-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),58424.0,2014,Target Budget,YTD,2013-09-30,Civil Service Commission,55,
Commerce,1075248.0,2014,Target Budget,YTD,2013-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000.0,2014,Target Budget,YTD,2013-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,0.0,2014,Target Budget,YTD,2013-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,7468235.0,2014,Target Budget,YTD,2013-09-30,District Attorney's Office,69,DAO
Finance,5117988.0,2014,Target Budget,YTD,2013-09-30,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26409207.0,2014,Target Budget,YTD,2013-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,125773885.0,2014,Target Budget,YTD,2013-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,802684.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,18606418.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,3408279.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,0.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,15954986.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,84314332.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,1741009.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,946177.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0.0,2014,Target Budget,YTD,2013-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000.0,2014,Target Budget,YTD,2013-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,13728197.0,2014,Target Budget,YTD,2013-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,0.0,2014,Target Budget,YTD,2013-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,0.0,2014,Target Budget,YTD,2013-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,19072.0,2014,Target Budget,YTD,2013-09-30,Finance: Witness Fees,35-WF,
Fire,42992283.0,2014,Target Budget,YTD,2013-09-30,Fire Department,13,Fire
First Judicial District,25740152.0,2014,Target Budget,YTD,2013-09-30,First Judicial District,84,FJD
Fleet Management,18544869.0,2014,Target Budget,YTD,2013-09-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,5530796.0,2014,Target Budget,YTD,2013-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,10091829.0,2014,Target Budget,YTD,2013-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,73855.0,2014,Target Budget,YTD,2013-09-30,Historical Commission,32,
Human Relations Commission,363863.0,2014,Target Budget,YTD,2013-09-30,Commission on Human Relations,54,Human Relations
Human Services,62828595.0,2014,Target Budget,YTD,2013-09-30,Department of Human Services,22,DHS
Labor Relations,90843.0,2014,Target Budget,YTD,2013-09-30,Labor,03,
Law,4839048.0,2014,Target Budget,YTD,2013-09-30,Law Department,44,Law
Licenses & Inspections,5738263.0,2014,Target Budget,YTD,2013-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,16705.0,2014,Target Budget,YTD,2013-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,27536.0,2014,Target Budget,YTD,2013-09-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,83252.0,2014,Target Budget,YTD,2013-09-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,10827292.0,2014,Target Budget,YTD,2013-09-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,37683725.0,2014,Target Budget,YTD,2013-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1595500.0,2014,Target Budget,YTD,2013-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000.0,2014,Target Budget,YTD,2013-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Transportation & Utilities,259305.0,2014,Target Budget,YTD,2013-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,94390.0,2014,Target Budget,YTD,2013-09-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,666199.0,2014,Target Budget,YTD,2013-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,12659405.0,2014,Target Budget,YTD,2013-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2443500.0,2014,Target Budget,YTD,2013-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1383264.0,2014,Target Budget,YTD,2013-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,31086447.0,2014,Target Budget,YTD,2013-09-30,Office of Innovation and Technology,04,OIT
Office of the Inspector General,338193.0,2014,Target Budget,YTD,2013-09-30,Office of the Inspector General,48,OIG
Office of Property Assessment,2355824.0,2014,Target Budget,YTD,2013-09-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,34174531.0,2014,Target Budget,YTD,2013-09-30,Office of Homeless Services,24,OHS
Parks and Recreation,18055547.0,2014,Target Budget,YTD,2013-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,128434628.0,2014,Target Budget,YTD,2013-09-30,Police Department,11,Police
Prisons,96604934.0,2014,Target Budget,YTD,2013-09-30,Philadelphia Prison System,23,Prisons
Procurement,719578.0,2014,Target Budget,YTD,2013-09-30,Procurement Department,38,Procurement
Public Health,65805394.0,2014,Target Budget,YTD,2013-09-30,Department of Public Health,14,Public Health
Public Property,13778073.0,2014,Target Budget,YTD,2013-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,16504000.0,2014,Target Budget,YTD,2013-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19074780.0,2014,Target Budget,YTD,2013-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,15231553.0,2014,Target Budget,YTD,2013-09-30,Public Property: Utilities,20-U,
Records,1351831.0,2014,Target Budget,YTD,2013-09-30,Department of Records,31,Records
Register of Wills,772639.0,2014,Target Budget,YTD,2013-09-30,Register of Wills,68,
Revenue,4641012.0,2014,Target Budget,YTD,2013-09-30,Department of Revenue,36,Revenue
Sheriff,3356683.0,2014,Target Budget,YTD,2013-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),102063520.0,2014,Target Budget,YTD,2013-09-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,49244335.0,2014,Target Budget,YTD,2013-09-30,Streets: Sanitation,12-S,
Streets-Transportation,8497614.0,2014,Target Budget,YTD,2013-09-30,Streets: Transportation,12-T,
Youth Commission,15620.0,2014,Target Budget,YTD,2013-09-30,Youth Commission,47,
Art Museum Subsidy,637500.0,2014,Actual,YTD,2013-09-30,Art Museum,34,
Atwater Kent Museum,96253.0,2014,Actual,YTD,2013-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1782692.0,2014,Actual,YTD,2013-09-30,City Controller's Office,61,
Board of Ethics,142185.0,2014,Actual,YTD,2013-09-30,Board of Ethics,45,
Board of Revision of Taxes,338822.0,2014,Actual,YTD,2013-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),1983304.0,2014,Actual,YTD,2013-09-30,City Commissioner's Office,73,City Commissioners
City Council,3185875.0,2014,Actual,YTD,2013-09-30,City Council,01,
City Planning Commission,482560.0,2014,Actual,YTD,2013-09-30,City Planning Commission,51,
City Representative,91921.0,2014,Actual,YTD,2013-09-30,Office of the City Representative,41,City Rep
City Treasurer,243820.0,2014,Actual,YTD,2013-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),58424.0,2014,Actual,YTD,2013-09-30,Civil Service Commission,55,
Commerce,1075248.0,2014,Actual,YTD,2013-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000.0,2014,Actual,YTD,2013-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,0.0,2014,Actual,YTD,2013-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,7468235.0,2014,Actual,YTD,2013-09-30,District Attorney's Office,69,DAO
Finance,5117988.0,2014,Actual,YTD,2013-09-30,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26409207.0,2014,Actual,YTD,2013-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,125773885.0,2014,Actual,YTD,2013-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,802684.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,18606418.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,3408279.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,0.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,15954986.0,2014,Actual,YTD,2013-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,84314332.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,1741009.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,946177.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0.0,2014,Actual,YTD,2013-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000.0,2014,Actual,YTD,2013-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,13728197.0,2014,Actual,YTD,2013-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,0.0,2014,Actual,YTD,2013-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,0.0,2014,Actual,YTD,2013-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,19072.0,2014,Actual,YTD,2013-09-30,Finance: Witness Fees,35-WF,
Fire,42992283.0,2014,Actual,YTD,2013-09-30,Fire Department,13,Fire
First Judicial District,25740152.0,2014,Actual,YTD,2013-09-30,First Judicial District,84,FJD
Fleet Management,18544869.0,2014,Actual,YTD,2013-09-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,5530796.0,2014,Actual,YTD,2013-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,10091829.0,2014,Actual,YTD,2013-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,73855.0,2014,Actual,YTD,2013-09-30,Historical Commission,32,
Human Relations Commission,363863.0,2014,Actual,YTD,2013-09-30,Commission on Human Relations,54,Human Relations
Human Services,62828595.0,2014,Actual,YTD,2013-09-30,Department of Human Services,22,DHS
Labor Relations,90843.0,2014,Actual,YTD,2013-09-30,Labor,03,
Law,4839048.0,2014,Actual,YTD,2013-09-30,Law Department,44,Law
Licenses & Inspections,5738263.0,2014,Actual,YTD,2013-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,16705.0,2014,Actual,YTD,2013-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,27536.0,2014,Actual,YTD,2013-09-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,83252.0,2014,Actual,YTD,2013-09-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,10827292.0,2014,Actual,YTD,2013-09-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,37683725.0,2014,Actual,YTD,2013-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1595500.0,2014,Actual,YTD,2013-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000.0,2014,Actual,YTD,2013-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Transportation & Utilities,259305.0,2014,Actual,YTD,2013-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,94390.0,2014,Actual,YTD,2013-09-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,666199.0,2014,Actual,YTD,2013-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,12659405.0,2014,Actual,YTD,2013-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2443500.0,2014,Actual,YTD,2013-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1383264.0,2014,Actual,YTD,2013-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,31086447.0,2014,Actual,YTD,2013-09-30,Office of Innovation and Technology,04,OIT
Office of the Inspector General,338193.0,2014,Actual,YTD,2013-09-30,Office of the Inspector General,48,OIG
Office of Property Assessment,2355824.0,2014,Actual,YTD,2013-09-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,34174531.0,2014,Actual,YTD,2013-09-30,Office of Homeless Services,24,OHS
Parks and Recreation,18055547.0,2014,Actual,YTD,2013-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,128434628.0,2014,Actual,YTD,2013-09-30,Police Department,11,Police
Prisons,96604934.0,2014,Actual,YTD,2013-09-30,Philadelphia Prison System,23,Prisons
Procurement,719578.0,2014,Actual,YTD,2013-09-30,Procurement Department,38,Procurement
Public Health,65805394.0,2014,Actual,YTD,2013-09-30,Department of Public Health,14,Public Health
Public Property,13778073.0,2014,Actual,YTD,2013-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,16504000.0,2014,Actual,YTD,2013-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19074780.0,2014,Actual,YTD,2013-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,15231553.0,2014,Actual,YTD,2013-09-30,Public Property: Utilities,20-U,
Records,1351831.0,2014,Actual,YTD,2013-09-30,Department of Records,31,Records
Register of Wills,772639.0,2014,Actual,YTD,2013-09-30,Register of Wills,68,
Revenue,4641012.0,2014,Actual,YTD,2013-09-30,Department of Revenue,36,Revenue
Sheriff,3356683.0,2014,Actual,YTD,2013-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),102063520.0,2014,Actual,YTD,2013-09-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,49244335.0,2014,Actual,YTD,2013-09-30,Streets: Sanitation,12-S,
Streets-Transportation,8497614.0,2014,Actual,YTD,2013-09-30,Streets: Transportation,12-T,
Youth Commission,15620.0,2014,Actual,YTD,2013-09-30,Youth Commission,47,
Art Museum Subsidy,2550000.0,2014,Adopted Budget,Full Year,2013-09-30,Art Museum,34,
Atwater Kent Museum,270674.0,2014,Adopted Budget,Full Year,2013-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7696397.0,2014,Adopted Budget,Full Year,2013-09-30,City Controller's Office,61,
Board of Ethics,1000000.0,2014,Adopted Budget,Full Year,2013-09-30,Board of Ethics,45,
Board of Revision of Taxes,1050587.0,2014,Adopted Budget,Full Year,2013-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8889014.0,2014,Adopted Budget,Full Year,2013-09-30,City Commissioner's Office,73,City Commissioners
City Council,15814559.0,2014,Adopted Budget,Full Year,2013-09-30,City Council,01,
City Planning Commission,2272534.0,2014,Adopted Budget,Full Year,2013-09-30,City Planning Commission,51,
City Representative,1005915.0,2014,Adopted Budget,Full Year,2013-09-30,Office of the City Representative,41,City Rep
City Treasurer,899260.0,2014,Adopted Budget,Full Year,2013-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),84875942.0,2014,Adopted Budget,Full Year,2013-09-30,Civil Service Commission,55,
Commerce,2710189.0,2014,Adopted Budget,Full Year,2013-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000.0,2014,Adopted Budget,Full Year,2013-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1294448.0,2014,Adopted Budget,Full Year,2013-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,32081616.0,2014,Adopted Budget,Full Year,2013-09-30,District Attorney's Office,69,DAO
Finance,17349592.0,2014,Adopted Budget,Full Year,2013-09-30,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26409207.0,2014,Adopted Budget,Full Year,2013-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,1177304676.0,2014,Adopted Budget,Full Year,2013-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,5580260.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,63316041.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,105350670.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,562169000.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,65003402.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,362876303.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,7750000.0,2014,Adopted Budget,Full Year,2013-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
