dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Flex Cash Payments,742077.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4050926.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7727138.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health/Medical,343612891.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,387554117.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,97654191.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,120650.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5874895.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,1700000.0,2011,Actual,Full Year,2011-06-30,Finance: PGW Reimbursement,35-PGW,
Fire,193766312.0,2011,Actual,Full Year,2011-06-30,Fire Department,13,Fire
First Judicial District,115239201.0,2011,Actual,Full Year,2011-06-30,First Judicial District,84,FJD
Fleet Management,47594973.0,2011,Actual,Full Year,2011-06-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,4499955.0,2011,Actual,Full Year,2011-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,32505284.0,2011,Actual,Full Year,2011-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,377336.0,2011,Actual,Full Year,2011-06-30,Historical Commission,32,
Hero Award,35000.0,2011,Actual,Full Year,2011-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1941724.0,2011,Actual,Full Year,2011-06-30,Commission on Human Relations,54,Human Relations
Human Services,542877321.0,2011,Actual,Full Year,2011-06-30,Department of Human Services,22,DHS
Indemnities,33617728.0,2011,Actual,Full Year,2011-06-30,Finance: Indemnities,35-IN,
Law,16962316.0,2011,Actual,Full Year,2011-06-30,Law Department,44,Law
Legal Services icl. Defender Association,36616187.0,2011,Actual,Full Year,2011-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,18098275.0,2011,Actual,Full Year,2011-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),15904600.0,2011,Actual,Full Year,2011-06-30,Managing Director's Office,10,MDO
Mayor,3497124.0,2011,Actual,Full Year,2011-06-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2549976.0,2011,Actual,Full Year,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,1171003.0,2011,Actual,Full Year,2011-06-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,457236.0,2011,Actual,Full Year,2011-06-30,Labor,03,
Mayor Scholarships,197600.0,2011,Actual,Full Year,2011-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2011,Actual,Full Year,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,419184.0,2011,Actual,Full Year,2011-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,960757.0,2011,Actual,Full Year,2011-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,14271572.0,2011,Actual,Full Year,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2251408.0,2011,Actual,Full Year,2011-06-30,Office of Housing and Community Development,06,
Office of Human Resources,4588003.0,2011,Actual,Full Year,2011-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,61347850.0,2011,Actual,Full Year,2011-06-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,5730108.0,2011,Actual,Full Year,2011-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,36368077.0,2011,Actual,Full Year,2011-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,45540072.0,2011,Actual,Full Year,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,536215299.0,2011,Actual,Full Year,2011-06-30,Police Department,11,Police
Prisons,231163979.0,2011,Actual,Full Year,2011-06-30,Philadelphia Prison System,23,Prisons
Procurement,4617936.0,2011,Actual,Full Year,2011-06-30,Procurement Department,38,Procurement
Public Health,108848360.0,2011,Actual,Full Year,2011-06-30,Department of Public Health,14,Public Health
Public Property,54595326.0,2011,Actual,Full Year,2011-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,65878000.0,2011,Actual,Full Year,2011-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15211472.0,2011,Actual,Full Year,2011-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,33099864.0,2011,Actual,Full Year,2011-06-30,Public Property: Utilities,20-U,
Records,3982310.0,2011,Actual,Full Year,2011-06-30,Department of Records,31,Records
Refunds,25.0,2011,Actual,Full Year,2011-06-30,Finance: Refunds,35-R,
Register of Wills,3239193.0,2011,Actual,Full Year,2011-06-30,Register of Wills,68,
Revenue,14155313.0,2011,Actual,Full Year,2011-06-30,Department of Revenue,36,Revenue
Sheriff,14051802.0,2011,Actual,Full Year,2011-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),197918470.0,2011,Actual,Full Year,2011-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,33779435.0,2011,Actual,Full Year,2011-06-30,Streets Department,12,Streets
Streets Sanitation,90319991.0,2011,Actual,Full Year,2011-06-30,Streets: Sanitation,12-S,
Witness Fees,131755.0,2011,Actual,Full Year,2011-06-30,Finance: Witness Fees,35-WF,
Youth Commission,77942.0,2011,Actual,Full Year,2011-06-30,Youth Commission,47,
Zoning Board of Adjustment,329950.0,2011,Actual,Full Year,2011-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,464923.0,2011,Actual,Full Year,2011-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2012,Target Budget,YTD,2011-09-30,Art Museum,34,
Atwater Kent Museum,96226.0,2012,Target Budget,YTD,2011-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1686328.0,2012,Target Budget,YTD,2011-09-30,City Controller's Office,61,
Board of Building Standards,13232.0,2012,Target Budget,YTD,2011-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,143920.0,2012,Target Budget,YTD,2011-09-30,Board of Ethics,45,
Board of L & I Review,26849.0,2012,Target Budget,YTD,2011-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,114957.0,2012,Target Budget,YTD,2011-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),1370535.0,2012,Target Budget,YTD,2011-09-30,City Commissioner's Office,73,City Commissioners
City Council,3762243.0,2012,Target Budget,YTD,2011-09-30,City Council,01,
City Planning Commission,517240.0,2012,Target Budget,YTD,2011-09-30,City Planning Commission,51,
City Representative,73296.0,2012,Target Budget,YTD,2011-09-30,Office of the City Representative,41,City Rep
City Treasurer,228203.0,2012,Target Budget,YTD,2011-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,57502.0,2012,Target Budget,YTD,2011-09-30,Civil Service Commission,55,
Commerce,475647.0,2012,Target Budget,YTD,2011-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2012,Target Budget,YTD,2011-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2012,Target Budget,YTD,2011-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2012,Target Budget,YTD,2011-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,6875601.0,2012,Target Budget,YTD,2011-09-30,District Attorney's Office,69,DAO
Finance,5814572.0,2012,Target Budget,YTD,2011-09-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,0.0,2012,Target Budget,YTD,2011-09-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,122988488.0,2012,Target Budget,YTD,2011-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,17847359.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,17112819.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,952498.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,1873956.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health/Medical,80066878.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,-7841215.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,11823002.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,0.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,1153191.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2012,Target Budget,YTD,2011-09-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2012,Target Budget,YTD,2011-09-30,Finance: PGW Reimbursement,35-PGW,
Fire,42472051.0,2012,Target Budget,YTD,2011-09-30,Fire Department,13,Fire
First Judicial District,28667779.0,2012,Target Budget,YTD,2011-09-30,First Judicial District,84,FJD
Fleet Management,14301905.0,2012,Target Budget,YTD,2011-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,1404010.0,2012,Target Budget,YTD,2011-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,9804521.0,2012,Target Budget,YTD,2011-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,89924.0,2012,Target Budget,YTD,2011-09-30,Historical Commission,32,
Hero Award,25000.0,2012,Target Budget,YTD,2011-09-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,401500.0,2012,Target Budget,YTD,2011-09-30,Commission on Human Relations,54,Human Relations
Human Services,0.0,2012,Target Budget,YTD,2011-09-30,Department of Human Services,22,DHS
Indemnities,0.0,2012,Target Budget,YTD,2011-09-30,Finance: Indemnities,35-IN,
Law,4273845.0,2012,Target Budget,YTD,2011-09-30,Law Department,44,Law
Legal Services icl. Defender Association,37566187.0,2012,Target Budget,YTD,2011-09-30,MDO: Legal Services,10-LS,
Licenses & Inspections,3929118.0,2012,Target Budget,YTD,2011-09-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),5891417.0,2012,Target Budget,YTD,2011-09-30,Managing Director's Office,10,MDO
Mayor,1059809.0,2012,Target Budget,YTD,2011-09-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2450960.0,2012,Target Budget,YTD,2011-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,291563.0,2012,Target Budget,YTD,2011-09-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,105329.0,2012,Target Budget,YTD,2011-09-30,Labor,03,
Mayor Scholarships,0.0,2012,Target Budget,YTD,2011-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2012,Target Budget,YTD,2011-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,117600.0,2012,Target Budget,YTD,2011-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,590535.0,2012,Target Budget,YTD,2011-09-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,8280425.0,2012,Target Budget,YTD,2011-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2469600.0,2012,Target Budget,YTD,2011-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1310936.0,2012,Target Budget,YTD,2011-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,28283384.0,2012,Target Budget,YTD,2011-09-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,1660458.0,2012,Target Budget,YTD,2011-09-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,27150810.0,2012,Target Budget,YTD,2011-09-30,Office of Homeless Services,24,OHS
Parks and Recreation,18785009.0,2012,Target Budget,YTD,2011-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,118264817.0,2012,Target Budget,YTD,2011-09-30,Police Department,11,Police
Prisons,119090613.0,2012,Target Budget,YTD,2011-09-30,Philadelphia Prison System,23,Prisons
Procurement,1140520.0,2012,Target Budget,YTD,2011-09-30,Procurement Department,38,Procurement
Public Health,68470418.0,2012,Target Budget,YTD,2011-09-30,Department of Public Health,14,Public Health
Public Property,23741343.0,2012,Target Budget,YTD,2011-09-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,16590000.0,2012,Target Budget,YTD,2011-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17282171.0,2012,Target Budget,YTD,2011-09-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,24784079.0,2012,Target Budget,YTD,2011-09-30,Public Property: Utilities,20-U,
Records,1333458.0,2012,Target Budget,YTD,2011-09-30,Department of Records,31,Records
Refunds,0.0,2012,Target Budget,YTD,2011-09-30,Finance: Refunds,35-R,
Register of Wills,743324.0,2012,Target Budget,YTD,2011-09-30,Register of Wills,68,
Revenue,4278915.0,2012,Target Budget,YTD,2011-09-30,Department of Revenue,36,Revenue
Sheriff,3490290.0,2012,Target Budget,YTD,2011-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),89002778.0,2012,Target Budget,YTD,2011-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,7508803.0,2012,Target Budget,YTD,2011-09-30,Streets Department,12,Streets
Streets Sanitation,45740640.0,2012,Target Budget,YTD,2011-09-30,Streets: Sanitation,12-S,
Witness Fees,24845.0,2012,Target Budget,YTD,2011-09-30,Finance: Witness Fees,35-WF,
Youth Commission,15661.0,2012,Target Budget,YTD,2011-09-30,Youth Commission,47,
Zoning Board of Adjustment,77318.0,2012,Target Budget,YTD,2011-09-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,124013.0,2012,Target Budget,YTD,2011-09-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2012,Actual,YTD,2011-09-30,Art Museum,34,
Atwater Kent Museum,96226.0,2012,Actual,YTD,2011-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1685110.0,2012,Actual,YTD,2011-09-30,City Controller's Office,61,
Board of Building Standards,13231.0,2012,Actual,YTD,2011-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,143920.0,2012,Actual,YTD,2011-09-30,Board of Ethics,45,
Board of L & I Review,26846.0,2012,Actual,YTD,2011-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,114957.0,2012,Actual,YTD,2011-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),1370535.0,2012,Actual,YTD,2011-09-30,City Commissioner's Office,73,City Commissioners
City Council,3120503.0,2012,Actual,YTD,2011-09-30,City Council,01,
City Planning Commission,517410.0,2012,Actual,YTD,2011-09-30,City Planning Commission,51,
City Representative,583991.0,2012,Actual,YTD,2011-09-30,Office of the City Representative,41,City Rep
City Treasurer,242871.0,2012,Actual,YTD,2011-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,57502.0,2012,Actual,YTD,2011-09-30,Civil Service Commission,55,
Commerce,475647.0,2012,Actual,YTD,2011-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2012,Actual,YTD,2011-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2012,Actual,YTD,2011-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2012,Actual,YTD,2011-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,6977247.0,2012,Actual,YTD,2011-09-30,District Attorney's Office,69,DAO
Finance,5814572.0,2012,Actual,YTD,2011-09-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,0.0,2012,Actual,YTD,2011-09-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,122988488.0,2012,Actual,YTD,2011-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,17847359.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,17112819.0,2012,Actual,YTD,2011-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,952498.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,1873956.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health/Medical,80066878.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,-7841215.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,11823002.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,0.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,1153191.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2012,Actual,YTD,2011-09-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2012,Actual,YTD,2011-09-30,Finance: PGW Reimbursement,35-PGW,
Fire,42972042.0,2012,Actual,YTD,2011-09-30,Fire Department,13,Fire
First Judicial District,28667779.0,2012,Actual,YTD,2011-09-30,First Judicial District,84,FJD
Fleet Management,14301905.0,2012,Actual,YTD,2011-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,1404010.0,2012,Actual,YTD,2011-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,9791748.0,2012,Actual,YTD,2011-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,90616.0,2012,Actual,YTD,2011-09-30,Historical Commission,32,
Hero Award,28000.0,2012,Actual,YTD,2011-09-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,399318.0,2012,Actual,YTD,2011-09-30,Commission on Human Relations,54,Human Relations
Human Services,0.0,2012,Actual,YTD,2011-09-30,Department of Human Services,22,DHS
Indemnities,0.0,2012,Actual,YTD,2011-09-30,Finance: Indemnities,35-IN,
Law,4270128.0,2012,Actual,YTD,2011-09-30,Law Department,44,Law
Legal Services icl. Defender Association,37566187.0,2012,Actual,YTD,2011-09-30,MDO: Legal Services,10-LS,
Licenses & Inspections,3929120.0,2012,Actual,YTD,2011-09-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),5581503.0,2012,Actual,YTD,2011-09-30,Managing Director's Office,10,MDO
Mayor,1059809.0,2012,Actual,YTD,2011-09-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2450960.0,2012,Actual,YTD,2011-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,291593.0,2012,Actual,YTD,2011-09-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,106188.0,2012,Actual,YTD,2011-09-30,Labor,03,
Mayor Scholarships,0.0,2012,Actual,YTD,2011-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2012,Actual,YTD,2011-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,173450.0,2012,Actual,YTD,2011-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,599667.0,2012,Actual,YTD,2011-09-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,8181425.0,2012,Actual,YTD,2011-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2435000.0,2012,Actual,YTD,2011-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1310936.0,2012,Actual,YTD,2011-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,28762103.0,2012,Actual,YTD,2011-09-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,1660458.0,2012,Actual,YTD,2011-09-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,27094734.0,2012,Actual,YTD,2011-09-30,Office of Homeless Services,24,OHS
Parks and Recreation,18785011.0,2012,Actual,YTD,2011-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,121573315.0,2012,Actual,YTD,2011-09-30,Police Department,11,Police
Prisons,118999536.0,2012,Actual,YTD,2011-09-30,Philadelphia Prison System,23,Prisons
Procurement,1140520.0,2012,Actual,YTD,2011-09-30,Procurement Department,38,Procurement
Public Health,67760096.0,2012,Actual,YTD,2011-09-30,Department of Public Health,14,Public Health
Public Property,23741201.0,2012,Actual,YTD,2011-09-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,16590000.0,2012,Actual,YTD,2011-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17282170.0,2012,Actual,YTD,2011-09-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,24784080.0,2012,Actual,YTD,2011-09-30,Public Property: Utilities,20-U,
Records,1333458.0,2012,Actual,YTD,2011-09-30,Department of Records,31,Records
Refunds,236.0,2012,Actual,YTD,2011-09-30,Finance: Refunds,35-R,
Register of Wills,730057.0,2012,Actual,YTD,2011-09-30,Register of Wills,68,
Revenue,4278915.0,2012,Actual,YTD,2011-09-30,Department of Revenue,36,Revenue
Sheriff,3490290.0,2012,Actual,YTD,2011-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),89002778.0,2012,Actual,YTD,2011-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,7508803.0,2012,Actual,YTD,2011-09-30,Streets Department,12,Streets
Streets Sanitation,45740640.0,2012,Actual,YTD,2011-09-30,Streets: Sanitation,12-S,
Witness Fees,24845.0,2012,Actual,YTD,2011-09-30,Finance: Witness Fees,35-WF,
Youth Commission,15661.0,2012,Actual,YTD,2011-09-30,Youth Commission,47,
Zoning Board of Adjustment,77316.0,2012,Actual,YTD,2011-09-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,124014.0,2012,Actual,YTD,2011-09-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2012,Adopted Budget,Full Year,2011-09-30,Art Museum,34,
Atwater Kent Museum,268630.0,2012,Adopted Budget,Full Year,2011-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7556052.0,2012,Adopted Budget,Full Year,2011-09-30,City Controller's Office,61,
Board of Building Standards,71601.0,2012,Adopted Budget,Full Year,2011-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,810000.0,2012,Adopted Budget,Full Year,2011-09-30,Board of Ethics,45,
Board of L & I Review,155721.0,2012,Adopted Budget,Full Year,2011-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,723000.0,2012,Adopted Budget,Full Year,2011-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),9104177.0,2012,Adopted Budget,Full Year,2011-09-30,City Commissioner's Office,73,City Commissioners
City Council,15049272.0,2012,Adopted Budget,Full Year,2011-09-30,City Council,01,
City Planning Commission,2257200.0,2012,Adopted Budget,Full Year,2011-09-30,City Planning Commission,51,
City Representative,907766.0,2012,Adopted Budget,Full Year,2011-09-30,Office of the City Representative,41,City Rep
City Treasurer,904699.0,2012,Adopted Budget,Full Year,2011-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,170309.0,2012,Adopted Budget,Full Year,2011-09-30,Civil Service Commission,55,
Commerce,2274813.0,2012,Adopted Budget,Full Year,2011-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1372143.0,2012,Adopted Budget,Full Year,2011-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2012,Adopted Budget,Full Year,2011-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2012,Adopted Budget,Full Year,2011-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,31054996.0,2012,Adopted Budget,Full Year,2011-09-30,District Attorney's Office,69,DAO
