dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Office of Innovation and Technology-Base,75346693,2021,Actual,Full Year,2021-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,15411322,2021,Actual,Full Year,2021-06-30,OIT: 911,04-911,
Office of the Inspector General,1369200,2021,Actual,Full Year,2021-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,15213643,2021,Actual,Full Year,2021-06-30,Office of Property Assessment,59,OPA
Office of Sustainability,1081900,2021,Actual,Full Year,2021-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,52622772,2021,Actual,Full Year,2021-06-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,14706453,2021,Actual,Full Year,2021-06-30,Department of Planning and Development,72,Planning & Development
Police,759140543,2021,Actual,Full Year,2021-06-30,Police Department,11,Police
Prisons,219172828,2021,Actual,Full Year,2021-06-30,Philadelphia Prison System,23,Prisons
Procurement,5856103,2021,Actual,Full Year,2021-06-30,Procurement Department,38,Procurement
Public Health,156193405,2021,Actual,Full Year,2021-06-30,Department of Public Health,14,Public Health
Public Property,64650999,2021,Actual,Full Year,2021-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,84608000,2021,Actual,Full Year,2021-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,25007711,2021,Actual,Full Year,2021-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,23599406,2021,Actual,Full Year,2021-06-30,Public Property: Utilities,20-U,
Records,3671829,2021,Actual,Full Year,2021-06-30,Department of Records,31,Records
Register of Wills,4479180,2021,Actual,Full Year,2021-06-30,Register of Wills,68,
Revenue,27834085,2021,Actual,Full Year,2021-06-30,Department of Revenue,36,Revenue
Sheriff,27636660,2021,Actual,Full Year,2021-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),273785517,2021,Actual,Full Year,2021-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,58526944,2021,Actual,Full Year,2021-06-30,Streets: Disposal,12-D,
Streets,111504782,2021,Actual,Full Year,2021-06-30,Streets Department,12,Streets
Art Museum Subsidy,1530000,2022,Target Budget,YTD,2022-03-31,Art Museum,34,
Auditing (City Controller's Office),7369031,2022,Target Budget,YTD,2022-03-31,City Controller's Office,61,
Board of Ethics,598092,2022,Target Budget,YTD,2022-03-31,Board of Ethics,45,
Board of Revision of Taxes,759997,2022,Target Budget,YTD,2022-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),12414353,2022,Target Budget,YTD,2022-03-31,City Commissioner's Office,73,City Commissioners
City Council,12177701,2022,Target Budget,YTD,2022-03-31,City Council,01,
City Treasurer,2102376,2022,Target Budget,YTD,2022-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,127221,2022,Target Budget,YTD,2022-03-31,Civil Service Commission,55,
Commerce,10317319,2022,Target Budget,YTD,2022-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2022,Target Budget,YTD,2022-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,5834550,2022,Target Budget,YTD,2022-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,32707433,2022,Target Budget,YTD,2022-03-31,District Attorney's Office,69,DAO
Finance,23564115,2022,Target Budget,YTD,2022-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2022,Target Budget,YTD,2022-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,1840134,2022,Target Budget,YTD,2022-03-31,Finance: Reg #32,35-R32,
Finance-Recession Reserve and Reopening,0,2022,Target Budget,YTD,2022-03-31,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,48128075,2022,Target Budget,YTD,2022-03-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits *,1241307821,2022,Target Budget,YTD,2022-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1573300,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,65087464,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,104777475,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,643524668,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,61332317,2022,Target Budget,YTD,2022-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,830862,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,356369256,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,3154127,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4489427,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,168925,2022,Target Budget,YTD,2022-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,54000,2022,Target Budget,YTD,2022-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indempities,38876141,2022,Target Budget,YTD,2022-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,19694,2022,Target Budget,YTD,2022-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,191964901,2022,Target Budget,YTD,2022-03-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,148807,2022,Target Budget,YTD,2022-03-31,Finance: Witness Fees,35-WF,
Fire,258794960,2022,Target Budget,YTD,2022-03-31,Fire Department,13,Fire
First Judicial District,79003779,2022,Target Budget,YTD,2022-03-31,First Judicial District,84,FJD
Fleet Services,36626856,2022,Target Budget,YTD,2022-03-31,Office of Fleet Management,25,Fleet
Fleet Services - Vehicle Purchases,9057518,2022,Target Budget,YTD,2022-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,30435011,2022,Target Budget,YTD,2022-03-31,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,1666268,2022,Target Budget,YTD,2022-03-31,Commission on Human Relations,54,Human Relations
Human Services,154681113,2022,Target Budget,YTD,2022-03-31,Department of Human Services,22,DHS
Labor,1872074,2022,Target Budget,YTD,2022-03-31,Labor,03,
Law,14764074,2022,Target Budget,YTD,2022-03-31,Law Department,44,Law
Licenses & Inspections,28374786,2022,Target Budget,YTD,2022-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,53936,2022,Target Budget,YTD,2022-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,101193,2022,Target Budget,YTD,2022-03-31,L&I: Board of Review,27,
Managing Director's Office,67460075,2022,Target Budget,YTD,2022-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,52404449,2022,Target Budget,YTD,2022-03-31,MDO: Legal Services,10-LS,
Mayor's Office,4527487,2022,Target Budget,YTD,2022-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,130000,2022,Target Budget,YTD,2022-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,802000,2022,Target Budget,YTD,2022-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,2358137,2022,Target Budget,YTD,2022-03-31,Mural Arts Program,50,Mural Arts
Office of Behavioral Hith & Intellectual disAbility,21621148,2022,Target Budget,YTD,2022-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,4865750,2022,Target Budget,YTD,2022-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,303611,2022,Target Budget,YTD,2022-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,51216513,2022,Target Budget,YTD,2022-03-31,Office of Homeless Services,24,OHS
Office of Human Resources,4407242,2022,Target Budget,YTD,2022-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,54092914,2022,Target Budget,YTD,2022-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,17416253,2022,Target Budget,YTD,2022-03-31,OIT: 911,04-911,
Office of the Inspector General,1110742,2022,Target Budget,YTD,2022-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,10911829,2022,Target Budget,YTD,2022-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,1041502,2022,Target Budget,YTD,2022-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,46978691,2022,Target Budget,YTD,2022-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,11723926,2022,Target Budget,YTD,2022-03-31,Department of Planning and Development,72,Planning & Development
Police,525732733,2022,Target Budget,YTD,2022-03-31,Police Department,11,Police
Prisons,177335777,2022,Target Budget,YTD,2022-03-31,Philadelphia Prison System,23,Prisons
Procurement,3016809,2022,Target Budget,YTD,2022-03-31,Procurement Department,38,Procurement
Public Health,124384038,2022,Target Budget,YTD,2022-03-31,Department of Public Health,14,Public Health
Public Property,42234251,2022,Target Budget,YTD,2022-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,65910500,2022,Target Budget,YTD,2022-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,30427005,2022,Target Budget,YTD,2022-03-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,22294483,2022,Target Budget,YTD,2022-03-31,Public Property: Utilities,20-U,
Records,3064567,2022,Target Budget,YTD,2022-03-31,Department of Records,31,Records
Register of Wills,3168483,2022,Target Budget,YTD,2022-03-31,Register of Wills,68,
Revenue,16964618,2022,Target Budget,YTD,2022-03-31,Department of Revenue,36,Revenue
Sheriff,19069925,2022,Target Budget,YTD,2022-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),253579391,2022,Target Budget,YTD,2022-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,38322870,2022,Target Budget,YTD,2022-03-31,Streets: Disposal,12-D,
Streets,87714484,2022,Target Budget,YTD,2022-03-31,Streets Department,12,Streets
Art Museum Subsidy,1530000,2022,Actual,YTD,2022-03-31,Art Museum,34,
Auditing (City Controller's Office),7369031,2022,Actual,YTD,2022-03-31,City Controller's Office,61,
Board of Ethics,598092,2022,Actual,YTD,2022-03-31,Board of Ethics,45,
Board of Revision of Taxes,759997,2022,Actual,YTD,2022-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),12414353,2022,Actual,YTD,2022-03-31,City Commissioner's Office,73,City Commissioners
City Council,12177701,2022,Actual,YTD,2022-03-31,City Council,01,
City Treasurer,2102376,2022,Actual,YTD,2022-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,127221,2022,Actual,YTD,2022-03-31,Civil Service Commission,55,
Commerce,10317319,2022,Actual,YTD,2022-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2022,Actual,YTD,2022-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,5834550,2022,Actual,YTD,2022-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,32707433,2022,Actual,YTD,2022-03-31,District Attorney's Office,69,DAO
Finance,23564115,2022,Actual,YTD,2022-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2022,Actual,YTD,2022-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,1840134,2022,Actual,YTD,2022-03-31,Finance: Reg #32,35-R32,
Finance-Recession Reserve and Reopening,0,2022,Actual,YTD,2022-03-31,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,48128075,2022,Actual,YTD,2022-03-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits *,1241307821,2022,Actual,YTD,2022-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1573300,2022,Actual,YTD,2022-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,65087464,2022,Actual,YTD,2022-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,104777475,2022,Actual,YTD,2022-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,643524668,2022,Actual,YTD,2022-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,61332317,2022,Actual,YTD,2022-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,830862,2022,Actual,YTD,2022-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,356369256,2022,Actual,YTD,2022-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,3154127,2022,Actual,YTD,2022-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4489427,2022,Actual,YTD,2022-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,168925,2022,Actual,YTD,2022-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,54000,2022,Actual,YTD,2022-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indempities,38876141,2022,Actual,YTD,2022-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,19694,2022,Actual,YTD,2022-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,191964901,2022,Actual,YTD,2022-03-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,148807,2022,Actual,YTD,2022-03-31,Finance: Witness Fees,35-WF,
Fire,258794960,2022,Actual,YTD,2022-03-31,Fire Department,13,Fire
First Judicial District,79003779,2022,Actual,YTD,2022-03-31,First Judicial District,84,FJD
Fleet Services,36626856,2022,Actual,YTD,2022-03-31,Office of Fleet Management,25,Fleet
Fleet Services - Vehicle Purchases,9057518,2022,Actual,YTD,2022-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,30435011,2022,Actual,YTD,2022-03-31,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,1666268,2022,Actual,YTD,2022-03-31,Commission on Human Relations,54,Human Relations
Human Services,154681113,2022,Actual,YTD,2022-03-31,Department of Human Services,22,DHS
Labor,1872074,2022,Actual,YTD,2022-03-31,Labor,03,
Law,14764074,2022,Actual,YTD,2022-03-31,Law Department,44,Law
Licenses & Inspections,28374786,2022,Actual,YTD,2022-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,53936,2022,Actual,YTD,2022-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,101193,2022,Actual,YTD,2022-03-31,L&I: Board of Review,27,
Managing Director's Office,67460075,2022,Actual,YTD,2022-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,52404449,2022,Actual,YTD,2022-03-31,MDO: Legal Services,10-LS,
Mayor's Office,4527487,2022,Actual,YTD,2022-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,130000,2022,Actual,YTD,2022-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,802000,2022,Actual,YTD,2022-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,2358137,2022,Actual,YTD,2022-03-31,Mural Arts Program,50,Mural Arts
Office of Behavioral Hith & Intellectual disAbility,21621148,2022,Actual,YTD,2022-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,4865750,2022,Actual,YTD,2022-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,303611,2022,Actual,YTD,2022-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,51216513,2022,Actual,YTD,2022-03-31,Office of Homeless Services,24,OHS
Office of Human Resources,4407242,2022,Actual,YTD,2022-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,54092914,2022,Actual,YTD,2022-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,17416253,2022,Actual,YTD,2022-03-31,OIT: 911,04-911,
Office of the Inspector General,1110742,2022,Actual,YTD,2022-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,10911829,2022,Actual,YTD,2022-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,1041502,2022,Actual,YTD,2022-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,46978691,2022,Actual,YTD,2022-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,11723926,2022,Actual,YTD,2022-03-31,Department of Planning and Development,72,Planning & Development
Police,525732733,2022,Actual,YTD,2022-03-31,Police Department,11,Police
Prisons,177335777,2022,Actual,YTD,2022-03-31,Philadelphia Prison System,23,Prisons
Procurement,3016809,2022,Actual,YTD,2022-03-31,Procurement Department,38,Procurement
Public Health,124384038,2022,Actual,YTD,2022-03-31,Department of Public Health,14,Public Health
Public Property,42234251,2022,Actual,YTD,2022-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,65910500,2022,Actual,YTD,2022-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,30427005,2022,Actual,YTD,2022-03-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,22294483,2022,Actual,YTD,2022-03-31,Public Property: Utilities,20-U,
Records,3064567,2022,Actual,YTD,2022-03-31,Department of Records,31,Records
Register of Wills,3168483,2022,Actual,YTD,2022-03-31,Register of Wills,68,
Revenue,16964618,2022,Actual,YTD,2022-03-31,Department of Revenue,36,Revenue
Sheriff,19069925,2022,Actual,YTD,2022-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),253579391,2022,Actual,YTD,2022-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,38322870,2022,Actual,YTD,2022-03-31,Streets: Disposal,12-D,
Streets,87714484,2022,Actual,YTD,2022-03-31,Streets Department,12,Streets
Art Museum Subsidy,2040000,2022,Adopted Budget,Full Year,2022-03-31,Art Museum,34,
Auditing (City Controller's Office),9853289,2022,Adopted Budget,Full Year,2022-03-31,City Controller's Office,61,
Board of Ethics,975196,2022,Adopted Budget,Full Year,2022-03-31,Board of Ethics,45,
Board of Revision of Taxes,1053462,2022,Adopted Budget,Full Year,2022-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),18046852,2022,Adopted Budget,Full Year,2022-03-31,City Commissioner's Office,73,City Commissioners
City Council,18677973,2022,Adopted Budget,Full Year,2022-03-31,City Council,01,
City Treasurer,4740997,2022,Adopted Budget,Full Year,2022-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,25207742,2022,Adopted Budget,Full Year,2022-03-31,Civil Service Commission,55,
Commerce,14640094,2022,Adopted Budget,Full Year,2022-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2022,Adopted Budget,Full Year,2022-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,6015000,2022,Adopted Budget,Full Year,2022-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,40431659,2022,Adopted Budget,Full Year,2022-03-31,District Attorney's Office,69,DAO
Finance,41126320,2022,Adopted Budget,Full Year,2022-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2022,Adopted Budget,Full Year,2022-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,2293165,2022,Adopted Budget,Full Year,2022-03-31,Finance: Reg #32,35-R32,
Finance-Recession Reserve and Reopening,75000000,2022,Adopted Budget,Full Year,2022-03-31,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,48128075,2022,Adopted Budget,Full Year,2022-03-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits *,1438592740,2022,Adopted Budget,Full Year,2022-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,5465975,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,78457582,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,91659334,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,682940619,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,87771546,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,476762684,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,8850000,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,5535000,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,150000,2022,Adopted Budget,Full Year,2022-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,25000,2022,Adopted Budget,Full Year,2022-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indempities,49246000,2022,Adopted Budget,Full Year,2022-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,250000,2022,Adopted Budget,Full Year,2022-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,255953201,2022,Adopted Budget,Full Year,2022-03-31,Finance: School District Contribution,35-SD,
