dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Prisons,224169544,2022,Actual,Full Year,2022-06-30,Philadelphia Prison System,23,Prisons
Procurement,5003058,2022,Actual,Full Year,2022-06-30,Procurement Department,38,Procurement
Public Health,153933608,2022,Actual,Full Year,2022-06-30,Department of Public Health,14,Public Health
Public Property,75404863,2022,Actual,Full Year,2022-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,91214000,2022,Actual,Full Year,2022-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,27430707,2022,Actual,Full Year,2022-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,24767455,2022,Actual,Full Year,2022-06-30,Public Property: Utilities,20-U,
Records,4056498,2022,Actual,Full Year,2022-06-30,Department of Records,31,Records
Register of Wills,4519129,2022,Actual,Full Year,2022-06-30,Register of Wills,68,
Revenue,22677364,2022,Actual,Full Year,2022-06-30,Department of Revenue,36,Revenue
Sheriff,28897153,2022,Actual,Full Year,2022-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),284467595,2022,Actual,Full Year,2022-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,55022737,2022,Actual,Full Year,2022-06-30,Streets: Disposal,12-D,
Streets,134716558,2022,Actual,Full Year,2022-06-30,Streets Department,12,Streets
Art Museum Subsidy,1530000,2023,Target Budget,YTD,2023-03-31,Art Museum,34,
Auditing (City Controller's Office),7065554,2023,Target Budget,YTD,2023-03-31,City Controller's Office,61,
Board of Ethics,695906,2023,Target Budget,YTD,2023-03-31,Board of Ethics,45,
Board of Revision of Taxes,758255,2023,Target Budget,YTD,2023-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),18194970,2023,Target Budget,YTD,2023-03-31,City Commissioner's Office,73,City Commissioners
City Council,12566090,2023,Target Budget,YTD,2023-03-31,City Council,01,
City Treasurer,2557680,2023,Target Budget,YTD,2023-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,138912,2023,Target Budget,YTD,2023-03-31,Civil Service Commission,55,
Commerce,5961883,2023,Target Budget,YTD,2023-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2023,Target Budget,YTD,2023-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,13934550,2023,Target Budget,YTD,2023-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,34995150,2023,Target Budget,YTD,2023-03-31,District Attorney's Office,69,DAO
Finance,109589061,2023,Target Budget,YTD,2023-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,40128000,2023,Target Budget,YTD,2023-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,2822460,2023,Target Budget,YTD,2023-03-31,Finance: Reg #32,35-R32,
Finance-Recession and Inflation Reserve and Reopening,0,2023,Target Budget,YTD,2023-03-31,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,50106653,2023,Target Budget,YTD,2023-03-31,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,1246603273,2023,Target Budget,YTD,2023-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1443000,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: COVID-19 Funeral Expense,22885,2023,Target Budget,YTD,2023-03-31,Employee Benefits: COVID-19 Funeral Costs,35-COVID,
Employee Benefits: Employee Disability,65196247,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,118875531,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,616687018,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,66099363,2023,Target Budget,YTD,2023-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,769865,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,367900892,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,4736467,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4716255,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,155750,2023,Target Budget,YTD,2023-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,24000,2023,Target Budget,YTD,2023-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Payment to Housing Trust Fund,29066068,2023,Target Budget,YTD,2023-03-31,Finance: Housing Trust Fund,35-HTF,
Finance-Indemnities A,48142493,2023,Target Budget,YTD,2023-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,70371,2023,Target Budget,YTD,2023-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,202464901,2023,Target Budget,YTD,2023-03-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,120421,2023,Target Budget,YTD,2023-03-31,Finance: Witness Fees,35-WF,
Fire,274640537,2023,Target Budget,YTD,2023-03-31,Fire Department,13,Fire
First Judicial District,84258980,2023,Target Budget,YTD,2023-03-31,First Judicial District,84,FJD
Fleet Services,47096953,2023,Target Budget,YTD,2023-03-31,Office of Fleet Management,25,Fleet
Fleet Services Vehicle Purchases,15127132,2023,Target Budget,YTD,2023-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,34537422,2023,Target Budget,YTD,2023-03-31,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,1738260,2023,Target Budget,YTD,2023-03-31,Commission on Human Relations,54,Human Relations
Human Services,161940159,2023,Target Budget,YTD,2023-03-31,Department of Human Services,22,DHS
Labor,2222499,2023,Target Budget,YTD,2023-03-31,Labor,03,
Law,16894509,2023,Target Budget,YTD,2023-03-31,Law Department,44,Law
Licenses & Inspections,30021626,2023,Target Budget,YTD,2023-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,55891,2023,Target Budget,YTD,2023-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,147757,2023,Target Budget,YTD,2023-03-31,L&I: Board of Review,27,
Managing Director-Base,63668992,2023,Target Budget,YTD,2023-03-31,Managing Director's Office,10,MDO
Managing Director-Citizens Police Oversight Commission,953767,2023,Target Budget,YTD,2023-03-31,MDO: Citizens Police Oversight Commission,10-CP,
Managing Director-Legal Services,55856541,2023,Target Budget,YTD,2023-03-31,MDO: Legal Services,10-LS,
Mayor's Office,4991853,2023,Target Budget,YTD,2023-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,76000,2023,Target Budget,YTD,2023-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,655331,2023,Target Budget,YTD,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,3021346,2023,Target Budget,YTD,2023-03-31,Mural Arts Program,50,Mural Arts
Office of Behavioral HIth & Intellectual disAbility,23604323,2023,Target Budget,YTD,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,10185000,2023,Target Budget,YTD,2023-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,403752,2023,Target Budget,YTD,2023-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,63324870,2023,Target Budget,YTD,2023-03-31,Office of Homeless Services,24,OHS
Office of Human Resources,4594527,2023,Target Budget,YTD,2023-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,66187221,2023,Target Budget,YTD,2023-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,17615447,2023,Target Budget,YTD,2023-03-31,OIT: 911,04-911,
Office of the Inspector General,1166744,2023,Target Budget,YTD,2023-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,11441151,2023,Target Budget,YTD,2023-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,1498382,2023,Target Budget,YTD,2023-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,54478665,2023,Target Budget,YTD,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,28001542,2023,Target Budget,YTD,2023-03-31,Department of Planning and Development,72,Planning & Development
Police,577845536,2023,Target Budget,YTD,2023-03-31,Police Department,11,Police
Prisons,193483914,2023,Target Budget,YTD,2023-03-31,Philadelphia Prison System,23,Prisons
Procurement,3355395,2023,Target Budget,YTD,2023-03-31,Procurement Department,38,Procurement
Public Health,102918820,2023,Target Budget,YTD,2023-03-31,Department of Public Health,14,Public Health
Public Property,47996168,2023,Target Budget,YTD,2023-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,75524250,2023,Target Budget,YTD,2023-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,33668636,2023,Target Budget,YTD,2023-03-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,29894816,2023,Target Budget,YTD,2023-03-31,Public Property: Utilities,20-U,
Records,3079850,2023,Target Budget,YTD,2023-03-31,Department of Records,31,Records
Register of Wills,3230033,2023,Target Budget,YTD,2023-03-31,Register of Wills,68,
Revenue,18889722,2023,Target Budget,YTD,2023-03-31,Department of Revenue,36,Revenue
Sheriff,22007544,2023,Target Budget,YTD,2023-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),264345761,2023,Target Budget,YTD,2023-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,48315616,2023,Target Budget,YTD,2023-03-31,Streets: Disposal,12-D,
Streets,99271615,2023,Target Budget,YTD,2023-03-31,Streets Department,12,Streets
Art Museum Subsidy,1530000,2023,Actual,YTD,2023-03-31,Art Museum,34,
Auditing (City Controller's Office),7065554,2023,Actual,YTD,2023-03-31,City Controller's Office,61,
Board of Ethics,695906,2023,Actual,YTD,2023-03-31,Board of Ethics,45,
Board of Revision of Taxes,758255,2023,Actual,YTD,2023-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),18194970,2023,Actual,YTD,2023-03-31,City Commissioner's Office,73,City Commissioners
City Council,12566090,2023,Actual,YTD,2023-03-31,City Council,01,
City Treasurer,2557680,2023,Actual,YTD,2023-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,138912,2023,Actual,YTD,2023-03-31,Civil Service Commission,55,
Commerce,5961883,2023,Actual,YTD,2023-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2023,Actual,YTD,2023-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,13934550,2023,Actual,YTD,2023-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,34995150,2023,Actual,YTD,2023-03-31,District Attorney's Office,69,DAO
Finance,109589061,2023,Actual,YTD,2023-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,40128000,2023,Actual,YTD,2023-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,2822460,2023,Actual,YTD,2023-03-31,Finance: Reg #32,35-R32,
Finance-Recession and Inflation Reserve and Reopening,0,2023,Actual,YTD,2023-03-31,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,50106653,2023,Actual,YTD,2023-03-31,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,1246603273,2023,Actual,YTD,2023-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1443000,2023,Actual,YTD,2023-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: COVID-19 Funeral Expense,22885,2023,Actual,YTD,2023-03-31,Employee Benefits: COVID-19 Funeral Costs,35-COVID,
Employee Benefits: Employee Disability,65196247,2023,Actual,YTD,2023-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,118875531,2023,Actual,YTD,2023-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,616687018,2023,Actual,YTD,2023-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,66099363,2023,Actual,YTD,2023-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,769865,2023,Actual,YTD,2023-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,367900892,2023,Actual,YTD,2023-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,4736467,2023,Actual,YTD,2023-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4716255,2023,Actual,YTD,2023-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,155750,2023,Actual,YTD,2023-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,24000,2023,Actual,YTD,2023-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Payment to Housing Trust Fund,29066068,2023,Actual,YTD,2023-03-31,Finance: Housing Trust Fund,35-HTF,
Finance-Indemnities A,48142493,2023,Actual,YTD,2023-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,70371,2023,Actual,YTD,2023-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,202464901,2023,Actual,YTD,2023-03-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,120421,2023,Actual,YTD,2023-03-31,Finance: Witness Fees,35-WF,
Fire,274640537,2023,Actual,YTD,2023-03-31,Fire Department,13,Fire
First Judicial District,84258980,2023,Actual,YTD,2023-03-31,First Judicial District,84,FJD
Fleet Services,47096953,2023,Actual,YTD,2023-03-31,Office of Fleet Management,25,Fleet
Fleet Services Vehicle Purchases,15127132,2023,Actual,YTD,2023-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,34537422,2023,Actual,YTD,2023-03-31,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,1738260,2023,Actual,YTD,2023-03-31,Commission on Human Relations,54,Human Relations
Human Services,161940159,2023,Actual,YTD,2023-03-31,Department of Human Services,22,DHS
Labor,2222499,2023,Actual,YTD,2023-03-31,Labor,03,
Law,16894509,2023,Actual,YTD,2023-03-31,Law Department,44,Law
Licenses & Inspections,30021626,2023,Actual,YTD,2023-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,55891,2023,Actual,YTD,2023-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,147757,2023,Actual,YTD,2023-03-31,L&I: Board of Review,27,
Managing Director-Base,63668992,2023,Actual,YTD,2023-03-31,Managing Director's Office,10,MDO
Managing Director-Citizens Police Oversight Commission,953767,2023,Actual,YTD,2023-03-31,MDO: Citizens Police Oversight Commission,10-CP,
Managing Director-Legal Services,55856541,2023,Actual,YTD,2023-03-31,MDO: Legal Services,10-LS,
Mayor's Office,4991853,2023,Actual,YTD,2023-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,76000,2023,Actual,YTD,2023-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,655331,2023,Actual,YTD,2023-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,3021346,2023,Actual,YTD,2023-03-31,Mural Arts Program,50,Mural Arts
Office of Behavioral HIth & Intellectual disAbility,23604323,2023,Actual,YTD,2023-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,10185000,2023,Actual,YTD,2023-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,403752,2023,Actual,YTD,2023-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,63324870,2023,Actual,YTD,2023-03-31,Office of Homeless Services,24,OHS
Office of Human Resources,4594527,2023,Actual,YTD,2023-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,66187221,2023,Actual,YTD,2023-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,17615447,2023,Actual,YTD,2023-03-31,OIT: 911,04-911,
Office of the Inspector General,1166744,2023,Actual,YTD,2023-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,11441151,2023,Actual,YTD,2023-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,1498382,2023,Actual,YTD,2023-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,54478665,2023,Actual,YTD,2023-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,28001542,2023,Actual,YTD,2023-03-31,Department of Planning and Development,72,Planning & Development
Police,577845536,2023,Actual,YTD,2023-03-31,Police Department,11,Police
Prisons,193483914,2023,Actual,YTD,2023-03-31,Philadelphia Prison System,23,Prisons
Procurement,3355395,2023,Actual,YTD,2023-03-31,Procurement Department,38,Procurement
Public Health,102918820,2023,Actual,YTD,2023-03-31,Department of Public Health,14,Public Health
Public Property,47996168,2023,Actual,YTD,2023-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,75524250,2023,Actual,YTD,2023-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,33668636,2023,Actual,YTD,2023-03-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,29894816,2023,Actual,YTD,2023-03-31,Public Property: Utilities,20-U,
Records,3079850,2023,Actual,YTD,2023-03-31,Department of Records,31,Records
Register of Wills,3230033,2023,Actual,YTD,2023-03-31,Register of Wills,68,
Revenue,18889722,2023,Actual,YTD,2023-03-31,Department of Revenue,36,Revenue
Sheriff,22007544,2023,Actual,YTD,2023-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),264345761,2023,Actual,YTD,2023-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,48315616,2023,Actual,YTD,2023-03-31,Streets: Disposal,12-D,
Streets,99271615,2023,Actual,YTD,2023-03-31,Streets Department,12,Streets
Art Museum Subsidy,2040000,2023,Adopted Budget,Full Year,2023-03-31,Art Museum,34,
Auditing (City Controller's Office),10808319,2023,Adopted Budget,Full Year,2023-03-31,City Controller's Office,61,
Board of Ethics,1181902,2023,Adopted Budget,Full Year,2023-03-31,Board of Ethics,45,
Board of Revision of Taxes,1113237,2023,Adopted Budget,Full Year,2023-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),29061492,2023,Adopted Budget,Full Year,2023-03-31,City Commissioner's Office,73,City Commissioners
City Council,21876395,2023,Adopted Budget,Full Year,2023-03-31,City Council,01,
City Treasurer,4718290,2023,Adopted Budget,Full Year,2023-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,54211582,2023,Adopted Budget,Full Year,2023-03-31,Civil Service Commission,55,
Commerce,15508816,2023,Adopted Budget,Full Year,2023-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2023,Adopted Budget,Full Year,2023-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,13334550,2023,Adopted Budget,Full Year,2023-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,44344210,2023,Adopted Budget,Full Year,2023-03-31,District Attorney's Office,69,DAO
Finance,27724771,2023,Adopted Budget,Full Year,2023-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,40128000,2023,Adopted Budget,Full Year,2023-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,2800000,2023,Adopted Budget,Full Year,2023-03-31,Finance: Reg #32,35-R32,
Finance-Recession and Inflation Reserve and Reopening,32000000,2023,Adopted Budget,Full Year,2023-03-31,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,50106653,2023,Adopted Budget,Full Year,2023-03-31,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,1603509081,2023,Adopted Budget,Full Year,2023-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,4500000,2023,Adopted Budget,Full Year,2023-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: COVID-19 Funeral Expense,0,2023,Adopted Budget,Full Year,2023-03-31,Employee Benefits: COVID-19 Funeral Costs,35-COVID,
Employee Benefits: Employee Disability,84625294,2023,Adopted Budget,Full Year,2023-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,121308551,2023,Adopted Budget,Full Year,2023-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
