dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Labor Relations,667481,2015,Actual,Full Year,2015-06-30,Labor,03,
Law,15742910,2015,Actual,Full Year,2015-06-30,Law Department,44,Law
Licenses & Inspections,29811576,2015,Actual,Full Year,2015-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,63025,2015,Actual,Full Year,2015-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,137857,2015,Actual,Full Year,2015-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,373802,2015,Actual,Full Year,2015-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,35106107,2015,Actual,Full Year,2015-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,42923209,2015,Actual,Full Year,2015-06-30,MDO: Legal Services,10LS,
Mayor's Office,5000680,2015,Actual,Full Year,2015-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,199500,2015,Actual,Full Year,2015-06-30,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,500000,2015,Actual,Full Year,2015-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,798692,2015,Actual,Full Year,2015-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1458245,2015,Actual,Full Year,2015-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3968576,2015,Actual,Full Year,2015-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,13967356,2015,Actual,Full Year,2015-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2600068,2015,Actual,Full Year,2015-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5938890,2015,Actual,Full Year,2015-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,51917083,2015,Actual,Full Year,2015-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,11956848,2015,Actual,Full Year,2015-06-30,OIT: 911,04911,
Office of the Inspector General,1486801,2015,Actual,Full Year,2015-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,12570273,2015,Actual,Full Year,2015-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,45178263,2015,Actual,Full Year,2015-06-30,Office of Homeless Services,24,OHS
Office of Sustainability,0,2015,Actual,Full Year,2015-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,56719070,2015,Actual,Full Year,2015-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,632692801,2015,Actual,Full Year,2015-06-30,Police Department,11,Police
Prisons,246159162,2015,Actual,Full Year,2015-06-30,Philadelphia Prison System,23,Prisons
Procurement,4857830,2015,Actual,Full Year,2015-06-30,Procurement Department,38,Procurement
Public Health,113479766,2015,Actual,Full Year,2015-06-30,Department of Public Health,14,Public Health
Public Property,67593515,2015,Actual,Full Year,2015-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,70415000,2015,Actual,Full Year,2015-06-30,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,19871298,2015,Actual,Full Year,2015-06-30,Public Property: Space Rentals,20SR,
Public Property-Utilities,31355461,2015,Actual,Full Year,2015-06-30,Public Property: Utilities,20U,
Records,4495535,2015,Actual,Full Year,2015-06-30,Department of Records,31,Records
Register of Wills,3608407,2015,Actual,Full Year,2015-06-30,Register of Wills,68,
Revenue,23022718,2015,Actual,Full Year,2015-06-30,Department of Revenue,36,Revenue
Sheriff,22187839,2015,Actual,Full Year,2015-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),238388830,2015,Actual,Full Year,2015-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,107128376,2015,Actual,Full Year,2015-06-30,Streets: Sanitation,12S,
Streets-Transportation,37463661,2015,Actual,Full Year,2015-06-30,Streets: Transportation,12T,
Youth Commission,72413,2015,Actual,Full Year,2015-06-30,Youth Commission,47,
Art Museum Subsidy,1275000,2016,Target Budget,YTD,2015-12-31,Art Museum,34,
Atwater Kent Museum,164540,2016,Target Budget,YTD,2015-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3947961,2016,Target Budget,YTD,2015-12-31,City Controller's Office,61,
Board of Ethics,418447,2016,Target Budget,YTD,2015-12-31,Board of Ethics,45,
Board of Revision of Taxes,451459,2016,Target Budget,YTD,2015-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4477550,2016,Target Budget,YTD,2015-12-31,City Commissioner's Office,73,City Commissioners
City Council,7072947,2016,Target Budget,YTD,2015-12-31,City Council,01,
City Planning Commission,1139069,2016,Target Budget,YTD,2015-12-31,City Planning Commission,51,
City Representative,179690,2016,Target Budget,YTD,2015-12-31,Office of the City Representative,41,City Rep
City Treasurer,573507,2016,Target Budget,YTD,2015-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,105499,2016,Target Budget,YTD,2015-12-31,Civil Service Commission,55,
Commerce,6532216,2016,Target Budget,YTD,2015-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2016,Target Budget,YTD,2015-12-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,0,2016,Target Budget,YTD,2015-12-31,Commerce: Economic Stimulus,42ES,
District Attorney,17571320,2016,Target Budget,YTD,2015-12-31,District Attorney's Office,69,DAO
Finance,11501966,2016,Target Budget,YTD,2015-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,30309207,2016,Target Budget,YTD,2015-12-31,Finance: Community College Subsidy,35CC,
Finance Employee Benefits,316013614,2016,Target Budget,YTD,2015-12-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,18000,2016,Target Budget,YTD,2015-12-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,19677159,2016,Target Budget,YTD,2015-12-31,Finance: Indemnities,35IN,
Finance-Refunds,0,2016,Target Budget,YTD,2015-12-31,Finance: Refunds,35R,
Finance-School District Contribution,35000000,2016,Target Budget,YTD,2015-12-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,49122,2016,Target Budget,YTD,2015-12-31,Finance: Witness Fees,35WF,
Fire,110303362,2016,Target Budget,YTD,2015-12-31,Fire Department,13,Fire
First Judicial District,53122317,2016,Target Budget,YTD,2015-12-31,First Judicial District,84,FJD
Fleet Management,29440519,2016,Target Budget,YTD,2015-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,11881551,2016,Target Budget,YTD,2015-12-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,21056424,2016,Target Budget,YTD,2015-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,160763,2016,Target Budget,YTD,2015-12-31,Historical Commission,32,
Human Relations Commission,873272,2016,Target Budget,YTD,2015-12-31,Commission on Human Relations,54,Human Relations
Human Services,71452058,2016,Target Budget,YTD,2015-12-31,Department of Human Services,22,DHS
Labor Relations,240687,2016,Target Budget,YTD,2015-12-31,Labor,03,
Law,7619351,2016,Target Budget,YTD,2015-12-31,Law Department,44,Law
Licenses & Inspections,13329704,2016,Target Budget,YTD,2015-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,30657,2016,Target Budget,YTD,2015-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,71593,2016,Target Budget,YTD,2015-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,185671,2016,Target Budget,YTD,2015-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,19928802,2016,Target Budget,YTD,2015-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,43093431,2016,Target Budget,YTD,2015-12-31,MDO: Legal Services,10LS,
Mayor's Office,2770492,2016,Target Budget,YTD,2015-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2016,Target Budget,YTD,2015-12-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,500000,2016,Target Budget,YTD,2015-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,508005,2016,Target Budget,YTD,2015-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1402358,2016,Target Budget,YTD,2015-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,812825,2016,Target Budget,YTD,2015-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,13102606,2016,Target Budget,YTD,2015-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,3152500,2016,Target Budget,YTD,2015-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2928945,2016,Target Budget,YTD,2015-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,32010023,2016,Target Budget,YTD,2015-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,7334946,2016,Target Budget,YTD,2015-12-31,OIT: 911,04911,
Office of the Inspector General,901873,2016,Target Budget,YTD,2015-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,5390163,2016,Target Budget,YTD,2015-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,34353230,2016,Target Budget,YTD,2015-12-31,Office of Homeless Services,24,OHS
Office of Sustainability,304862,2016,Target Budget,YTD,2015-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,34128141,2016,Target Budget,YTD,2015-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,315021913,2016,Target Budget,YTD,2015-12-31,Police Department,11,Police
Prisons,152243909,2016,Target Budget,YTD,2015-12-31,Philadelphia Prison System,23,Prisons
Procurement,2744885,2016,Target Budget,YTD,2015-12-31,Procurement Department,38,Procurement
Public Health,81647929,2016,Target Budget,YTD,2015-12-31,Department of Public Health,14,Public Health
Public Property,5755335,2016,Target Budget,YTD,2015-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,37107500,2016,Target Budget,YTD,2015-12-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,45735977,2016,Target Budget,YTD,2015-12-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,32896709,2016,Target Budget,YTD,2015-12-31,Public Property: Utilities,20U,
Records,2799875,2016,Target Budget,YTD,2015-12-31,Department of Records,31,Records
Register of Wills,1584154,2016,Target Budget,YTD,2015-12-31,Register of Wills,68,
Revenue,13316692,2016,Target Budget,YTD,2015-12-31,Department of Revenue,36,Revenue
Sheriff,11775356,2016,Target Budget,YTD,2015-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),157556637,2016,Target Budget,YTD,2015-12-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,68465049,2016,Target Budget,YTD,2015-12-31,Streets: Sanitation,12S,
Streets-Transportation,14463174,2016,Target Budget,YTD,2015-12-31,Streets: Transportation,12T,
Youth Commission,47874,2016,Target Budget,YTD,2015-12-31,Youth Commission,47,
Art Museum Subsidy,1275000,2016,Actual,YTD,2015-12-31,Art Museum,34,
Atwater Kent Museum,164540,2016,Actual,YTD,2015-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),4107961,2016,Actual,YTD,2015-12-31,City Controller's Office,61,
Board of Ethics,418447,2016,Actual,YTD,2015-12-31,Board of Ethics,45,
Board of Revision of Taxes,451459,2016,Actual,YTD,2015-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4477550,2016,Actual,YTD,2015-12-31,City Commissioner's Office,73,City Commissioners
City Council,7072947,2016,Actual,YTD,2015-12-31,City Council,01,
City Planning Commission,1139069,2016,Actual,YTD,2015-12-31,City Planning Commission,51,
City Representative,204690,2016,Actual,YTD,2015-12-31,Office of the City Representative,41,City Rep
City Treasurer,573507,2016,Actual,YTD,2015-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,105499,2016,Actual,YTD,2015-12-31,Civil Service Commission,55,
Commerce,6532216,2016,Actual,YTD,2015-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2016,Actual,YTD,2015-12-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,0,2016,Actual,YTD,2015-12-31,Commerce: Economic Stimulus,42ES,
District Attorney,17571320,2016,Actual,YTD,2015-12-31,District Attorney's Office,69,DAO
Finance,13801966,2016,Actual,YTD,2015-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,30309207,2016,Actual,YTD,2015-12-31,Finance: Community College Subsidy,35CC,
Finance Employee Benefits,316013614,2016,Actual,YTD,2015-12-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,18000,2016,Actual,YTD,2015-12-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,19677159,2016,Actual,YTD,2015-12-31,Finance: Indemnities,35IN,
Finance-Refunds,0,2016,Actual,YTD,2015-12-31,Finance: Refunds,35R,
Finance-School District Contribution,35000000,2016,Actual,YTD,2015-12-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,49122,2016,Actual,YTD,2015-12-31,Finance: Witness Fees,35WF,
Fire,110303362,2016,Actual,YTD,2015-12-31,Fire Department,13,Fire
First Judicial District,53122317,2016,Actual,YTD,2015-12-31,First Judicial District,84,FJD
Fleet Management,29440519,2016,Actual,YTD,2015-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,11881551,2016,Actual,YTD,2015-12-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,21056424,2016,Actual,YTD,2015-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,160763,2016,Actual,YTD,2015-12-31,Historical Commission,32,
Human Relations Commission,873272,2016,Actual,YTD,2015-12-31,Commission on Human Relations,54,Human Relations
Human Services,71452058,2016,Actual,YTD,2015-12-31,Department of Human Services,22,DHS
Labor Relations,240687,2016,Actual,YTD,2015-12-31,Labor,03,
Law,7619351,2016,Actual,YTD,2015-12-31,Law Department,44,Law
Licenses & Inspections,13329704,2016,Actual,YTD,2015-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,30657,2016,Actual,YTD,2015-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,71593,2016,Actual,YTD,2015-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,185671,2016,Actual,YTD,2015-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,19928802,2016,Actual,YTD,2015-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,43093431,2016,Actual,YTD,2015-12-31,MDO: Legal Services,10LS,
Mayor's Office,2770492,2016,Actual,YTD,2015-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2016,Actual,YTD,2015-12-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,500000,2016,Actual,YTD,2015-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,508005,2016,Actual,YTD,2015-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1402358,2016,Actual,YTD,2015-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,812825,2016,Actual,YTD,2015-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,13102606,2016,Actual,YTD,2015-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,3152500,2016,Actual,YTD,2015-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2928945,2016,Actual,YTD,2015-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,32010023,2016,Actual,YTD,2015-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,7334946,2016,Actual,YTD,2015-12-31,OIT: 911,04911,
Office of the Inspector General,901873,2016,Actual,YTD,2015-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,5390163,2016,Actual,YTD,2015-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,34353230,2016,Actual,YTD,2015-12-31,Office of Homeless Services,24,OHS
Office of Sustainability,304862,2016,Actual,YTD,2015-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,34128141,2016,Actual,YTD,2015-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,315021913,2016,Actual,YTD,2015-12-31,Police Department,11,Police
Prisons,152243909,2016,Actual,YTD,2015-12-31,Philadelphia Prison System,23,Prisons
Procurement,2744885,2016,Actual,YTD,2015-12-31,Procurement Department,38,Procurement
Public Health,81647929,2016,Actual,YTD,2015-12-31,Department of Public Health,14,Public Health
Public Property,5755335,2016,Actual,YTD,2015-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,37107500,2016,Actual,YTD,2015-12-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,45735977,2016,Actual,YTD,2015-12-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,32896709,2016,Actual,YTD,2015-12-31,Public Property: Utilities,20U,
Records,2799875,2016,Actual,YTD,2015-12-31,Department of Records,31,Records
Register of Wills,1684154,2016,Actual,YTD,2015-12-31,Register of Wills,68,
Revenue,13316692,2016,Actual,YTD,2015-12-31,Department of Revenue,36,Revenue
Sheriff,11775356,2016,Actual,YTD,2015-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),157556637,2016,Actual,YTD,2015-12-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,68465049,2016,Actual,YTD,2015-12-31,Streets: Sanitation,12S,
Streets-Transportation,14463174,2016,Actual,YTD,2015-12-31,Streets: Transportation,12T,
Youth Commission,47874,2016,Actual,YTD,2015-12-31,Youth Commission,47,
Art Museum Subsidy,2550000,2016,Adopted Budget,Full Year,2015-12-31,Art Museum,34,
Atwater Kent Museum,293498,2016,Adopted Budget,Full Year,2015-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8295335,2016,Adopted Budget,Full Year,2015-12-31,City Controller's Office,61,
Board of Ethics,1066989,2016,Adopted Budget,Full Year,2015-12-31,Board of Ethics,45,
Board of Revision of Taxes,855554,2016,Adopted Budget,Full Year,2015-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),9663243,2016,Adopted Budget,Full Year,2015-12-31,City Commissioner's Office,73,City Commissioners
City Council,41725293,2016,Adopted Budget,Full Year,2015-12-31,City Council,01,
City Planning Commission,2504778,2016,Adopted Budget,Full Year,2015-12-31,City Planning Commission,51,
City Representative,1033931,2016,Adopted Budget,Full Year,2015-12-31,Office of the City Representative,41,City Rep
City Treasurer,1126357,2016,Adopted Budget,Full Year,2015-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,177937,2016,Adopted Budget,Full Year,2015-12-31,Civil Service Commission,55,
Commerce,4763346,2016,Adopted Budget,Full Year,2015-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2016,Adopted Budget,Full Year,2015-12-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,3294448,2016,Adopted Budget,Full Year,2015-12-31,Commerce: Economic Stimulus,42ES,
District Attorney,35482214,2016,Adopted Budget,Full Year,2015-12-31,District Attorney's Office,69,DAO
Finance,17658655,2016,Adopted Budget,Full Year,2015-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,30309207,2016,Adopted Budget,Full Year,2015-12-31,Finance: Community College Subsidy,35CC,
Finance Employee Benefits,1172182395,2016,Adopted Budget,Full Year,2015-12-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2016,Adopted Budget,Full Year,2015-12-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,38000000,2016,Adopted Budget,Full Year,2015-12-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2016,Adopted Budget,Full Year,2015-12-31,Finance: Refunds,35R,
Finance-School District Contribution,79184673,2016,Adopted Budget,Full Year,2015-12-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2016,Adopted Budget,Full Year,2015-12-31,Finance: Witness Fees,35WF,
Fire,219082796,2016,Adopted Budget,Full Year,2015-12-31,Fire Department,13,Fire
First Judicial District,110315300,2016,Adopted Budget,Full Year,2015-12-31,First Judicial District,84,FJD
Fleet Management,46612500,2016,Adopted Budget,Full Year,2015-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,14965000,2016,Adopted Budget,Full Year,2015-12-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,40100988,2016,Adopted Budget,Full Year,2015-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,424560,2016,Adopted Budget,Full Year,2015-12-31,Historical Commission,32,
Human Relations Commission,2147096,2016,Adopted Budget,Full Year,2015-12-31,Commission on Human Relations,54,Human Relations
Human Services,102729321,2016,Adopted Budget,Full Year,2015-12-31,Department of Human Services,22,DHS
Labor Relations,572466,2016,Adopted Budget,Full Year,2015-12-31,Labor,03,
Law,14642276,2016,Adopted Budget,Full Year,2015-12-31,Law Department,44,Law
Licenses & Inspections,31476558,2016,Adopted Budget,Full Year,2015-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,73970,2016,Adopted Budget,Full Year,2015-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,167790,2016,Adopted Budget,Full Year,2015-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,372290,2016,Adopted Budget,Full Year,2015-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,35595543,2016,Adopted Budget,Full Year,2015-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,43159131,2016,Adopted Budget,Full Year,2015-12-31,MDO: Legal Services,10LS,
Mayor's Office,5031625,2016,Adopted Budget,Full Year,2015-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2016,Adopted Budget,Full Year,2015-12-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,605000,2016,Adopted Budget,Full Year,2015-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,734270,2016,Adopted Budget,Full Year,2015-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1646016,2016,Adopted Budget,Full Year,2015-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4172855,2016,Adopted Budget,Full Year,2015-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hith & Intellectual disAbility,13975576,2016,Adopted Budget,Full Year,2015-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,3590000,2016,Adopted Budget,Full Year,2015-12-31,Office of Housing and Community Development,06,
Office of Human Resources,6433623,2016,Adopted Budget,Full Year,2015-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,53379584,2016,Adopted Budget,Full Year,2015-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,30502878,2016,Adopted Budget,Full Year,2015-12-31,OIT: 911,04911,
Office of the Inspector General,1668811,2016,Adopted Budget,Full Year,2015-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,13285146,2016,Adopted Budget,Full Year,2015-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,45544382,2016,Adopted Budget,Full Year,2015-12-31,Office of Homeless Services,24,OHS
Office of Sustainability,835327,2016,Adopted Budget,Full Year,2015-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,57874883,2016,Adopted Budget,Full Year,2015-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,643009937,2016,Adopted Budget,Full Year,2015-12-31,Police Department,11,Police
Prisons,253791576,2016,Adopted Budget,Full Year,2015-12-31,Philadelphia Prison System,23,Prisons
Procurement,4837672,2016,Adopted Budget,Full Year,2015-12-31,Procurement Department,38,Procurement
Public Health,116292446,2016,Adopted Budget,Full Year,2015-12-31,Department of Public Health,14,Public Health
Public Property,59893332,2016,Adopted Budget,Full Year,2015-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,74215000,2016,Adopted Budget,Full Year,2015-12-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,20624429,2016,Adopted Budget,Full Year,2015-12-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,33092334,2016,Adopted Budget,Full Year,2015-12-31,Public Property: Utilities,20U,
Records,4822825,2016,Adopted Budget,Full Year,2015-12-31,Department of Records,31,Records
Register of Wills,3522195,2016,Adopted Budget,Full Year,2015-12-31,Register of Wills,68,
Revenue,25771489,2016,Adopted Budget,Full Year,2015-12-31,Department of Revenue,36,Revenue
