dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: FICA,80441125,2018,Actual,Full Year,2018-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,645989,2018,Actual,Full Year,2018-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,418230169,2018,Actual,Full Year,2018-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,7782681,2018,Actual,Full Year,2018-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4769947,2018,Actual,Full Year,2018-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,209050,2018,Actual,Full Year,2018-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,2000,2018,Actual,Full Year,2018-06-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,0,2018,Actual,Full Year,2018-06-30,Finance: Indemnities,35-IN,
Finance-Refunds,10202,2018,Actual,Full Year,2018-06-30,Finance: Refunds,35-R,
Finance-School District Contribution,104348281,2018,Actual,Full Year,2018-06-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,86141,2018,Actual,Full Year,2018-06-30,Finance: Witness Fees,35-WF,
Fire,268563285,2018,Actual,Full Year,2018-06-30,Fire Department,13,Fire
First Judicial District,114171926,2018,Actual,Full Year,2018-06-30,First Judicial District,84,FJD
Fleet Management,45083004,2018,Actual,Full Year,2018-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,19340817,2018,Actual,Full Year,2018-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,41794729,2018,Actual,Full Year,2018-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,0,2018,Actual,Full Year,2018-06-30,Historical Commission,32,
Human Relations Commission,2079631,2018,Actual,Full Year,2018-06-30,Commission on Human Relations,54,Human Relations
Human Services,108622882,2018,Actual,Full Year,2018-06-30,Department of Human Services,22,DHS
Labor,1445501,2018,Actual,Full Year,2018-06-30,Labor,03,
Law,14800512,2018,Actual,Full Year,2018-06-30,Law Department,44,Law
Licenses & Inspections,35400379,2018,Actual,Full Year,2018-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,67339,2018,Actual,Full Year,2018-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,153135,2018,Actual,Full Year,2018-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,0,2018,Actual,Full Year,2018-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,43263090,2018,Actual,Full Year,2018-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,48824041,2018,Actual,Full Year,2018-06-30,MDO: Legal Services,10-LS,
Mayor's Office,4097960,2018,Actual,Full Year,2018-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,170500,2018,Actual,Full Year,2018-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,2146763,2018,Actual,Full Year,2018-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,1921140,2018,Actual,Full Year,2018-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4132910,2018,Actual,Full Year,2018-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,14683674,2018,Actual,Full Year,2018-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,5894030,2018,Actual,Full Year,2018-06-30,Office of the Chief Administrative Officer,65,CAO
Office of Education,23073129,2018,Actual,Full Year,2018-06-30,Office of Children and Families,66,OCF
Office of Homeless Services,48016836,2018,Actual,Full Year,2018-06-30,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,0,2018,Actual,Full Year,2018-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5626437,2018,Actual,Full Year,2018-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,61598068,2018,Actual,Full Year,2018-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,14748137,2018,Actual,Full Year,2018-06-30,OIT: 911,04-911,
Office of the Inspector General,1487259,2018,Actual,Full Year,2018-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,13434758,2018,Actual,Full Year,2018-06-30,Office of Property Assessment,59,OPA
Office of Sustainability,908498,2018,Actual,Full Year,2018-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,64066064,2018,Actual,Full Year,2018-06-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,8216495,2018,Actual,Full Year,2018-06-30,Department of Planning and Development,72,Planning & Development
Police,712744848,2018,Actual,Full Year,2018-06-30,Police Department,11,Police
Prisons,258968396,2018,Actual,Full Year,2018-06-30,Philadelphia Prison System,23,Prisons
Procurement,4789509,2018,Actual,Full Year,2018-06-30,Procurement Department,38,Procurement
Public Health,135237848,2018,Actual,Full Year,2018-06-30,Department of Public Health,14,Public Health
Public Property,63077078,2018,Actual,Full Year,2018-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,81946000,2018,Actual,Full Year,2018-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,21553679,2018,Actual,Full Year,2018-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,24580646,2018,Actual,Full Year,2018-06-30,Public Property: Utilities,20-U,
Records,4429732,2018,Actual,Full Year,2018-06-30,Department of Records,31,Records
Register of Wills,4126862,2018,Actual,Full Year,2018-06-30,Register of Wills,68,
Revenue,29308141,2018,Actual,Full Year,2018-06-30,Department of Revenue,36,Revenue
Sheriff,28432276,2018,Actual,Full Year,2018-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),265503720,2018,Actual,Full Year,2018-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,40077018,2018,Actual,Full Year,2018-06-30,Streets: Disposal,12-D,
Streets,112473629,2018,Actual,Full Year,2018-06-30,Streets Department,12,Streets
Art Museum Subsidy,1912500,2019,Target Budget,YTD,2019-03-31,Art Museum,34,
Atwater Kent Museum,187500,2019,Target Budget,YTD,2019-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),6533467,2019,Target Budget,YTD,2019-03-31,City Controller's Office,61,
Board of Ethics,677568,2019,Target Budget,YTD,2019-03-31,Board of Ethics,45,
Board of Revision of Taxes,719096,2019,Target Budget,YTD,2019-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6951324,2019,Target Budget,YTD,2019-03-31,City Commissioner's Office,73,City Commissioners
City Council,12187732,2019,Target Budget,YTD,2019-03-31,City Council,01,
City Planning Commission,0,2019,Target Budget,YTD,2019-03-31,City Planning Commission,51,
City Representative,810862,2019,Target Budget,YTD,2019-03-31,Office of the City Representative,41,City Rep
City Treasurer,1322887,2019,Target Budget,YTD,2019-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),151789,2019,Target Budget,YTD,2019-03-31,Civil Service Commission,55,
Commerce,5198823,2019,Target Budget,YTD,2019-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2019,Target Budget,YTD,2019-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1154121,2019,Target Budget,YTD,2019-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,27755941,2019,Target Budget,YTD,2019-03-31,District Attorney's Office,69,DAO
Finance,37148082,2019,Target Budget,YTD,2019-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2019,Target Budget,YTD,2019-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,1838573,2019,Target Budget,YTD,2019-03-31,Finance: Reg #32,35-R32,
Finance-Federal Grant Reserve,0,2019,Target Budget,YTD,2019-03-31,Finance: Federal Grant Reserve,35-FGR,
Finance-Community College Subsidy,31909207,2019,Target Budget,YTD,2019-03-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,1126217634,2019,Target Budget,YTD,2019-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,2719630,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,52833772,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,104392439,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,559055763,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,61855680,2019,Target Budget,YTD,2019-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,623539,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,334897888,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,5949187,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,3782561,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,107175,2019,Target Budget,YTD,2019-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,0,2019,Target Budget,YTD,2019-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,29343139,2019,Target Budget,YTD,2019-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,18279,2019,Target Budget,YTD,2019-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,135652906,2019,Target Budget,YTD,2019-03-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,70490,2019,Target Budget,YTD,2019-03-31,Finance: Witness Fees,35-WF,
Fire,220940524,2019,Target Budget,YTD,2019-03-31,Fire Department,13,Fire
First Judicial District,79896023,2019,Target Budget,YTD,2019-03-31,First Judicial District,84,FJD
Fleet Management,36945906,2019,Target Budget,YTD,2019-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,14040255,2019,Target Budget,YTD,2019-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,32090886,2019,Target Budget,YTD,2019-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,0,2019,Target Budget,YTD,2019-03-31,Historical Commission,32,
Human Relations Commission,1542621,2019,Target Budget,YTD,2019-03-31,Commission on Human Relations,54,Human Relations
Human Services,93300139,2019,Target Budget,YTD,2019-03-31,Department of Human Services,22,DHS
Labor,1243148,2019,Target Budget,YTD,2019-03-31,Labor,03,
Law,12612865,2019,Target Budget,YTD,2019-03-31,Law Department,44,Law
Licenses & Inspections,27601917,2019,Target Budget,YTD,2019-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,59647,2019,Target Budget,YTD,2019-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,107455,2019,Target Budget,YTD,2019-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,0,2019,Target Budget,YTD,2019-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,33410826,2019,Target Budget,YTD,2019-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,49289541,2019,Target Budget,YTD,2019-03-31,MDO: Legal Services,10-LS,
Mayor's Office,3953248,2019,Target Budget,YTD,2019-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,181000,2019,Target Budget,YTD,2019-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,90000,2019,Target Budget,YTD,2019-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,1872388,2019,Target Budget,YTD,2019-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4172959,2019,Target Budget,YTD,2019-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,16385883,2019,Target Budget,YTD,2019-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,4922272,2019,Target Budget,YTD,2019-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Education,25371595,2019,Target Budget,YTD,2019-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,51581148,2019,Target Budget,YTD,2019-03-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,0,2019,Target Budget,YTD,2019-03-31,Office of Housing and Community Development,06,
Office of Human Resources,4303263,2019,Target Budget,YTD,2019-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,47180233,2019,Target Budget,YTD,2019-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,11335897,2019,Target Budget,YTD,2019-03-31,OIT: 911,04-911,
Office of the Inspector General,1107319,2019,Target Budget,YTD,2019-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,10248487,2019,Target Budget,YTD,2019-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,795923,2019,Target Budget,YTD,2019-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,48830284,2019,Target Budget,YTD,2019-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,8713655,2019,Target Budget,YTD,2019-03-31,Department of Planning and Development,72,Planning & Development
Police,502378606,2019,Target Budget,YTD,2019-03-31,Police Department,11,Police
Prisons,194751935,2019,Target Budget,YTD,2019-03-31,Philadelphia Prison System,23,Prisons
Procurement,3898369,2019,Target Budget,YTD,2019-03-31,Procurement Department,38,Procurement
Public Health,107644474,2019,Target Budget,YTD,2019-03-31,Department of Public Health,14,Public Health
Public Property,32029701,2019,Target Budget,YTD,2019-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,63456000,2019,Target Budget,YTD,2019-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,21046079,2019,Target Budget,YTD,2019-03-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,17749660,2019,Target Budget,YTD,2019-03-31,Public Property: Utilities,20-U,
Records,3355516,2019,Target Budget,YTD,2019-03-31,Department of Records,31,Records
Register of Wills,3142920,2019,Target Budget,YTD,2019-03-31,Register of Wills,68,
Revenue,23058222,2019,Target Budget,YTD,2019-03-31,Department of Revenue,36,Revenue
Sheriff,21464224,2019,Target Budget,YTD,2019-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),245986534,2019,Target Budget,YTD,2019-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,38162382,2019,Target Budget,YTD,2019-03-31,Streets: Disposal,12-D,
Streets,70899141,2019,Target Budget,YTD,2019-03-31,Streets Department,12,Streets
Art Museum Subsidy,1912500,2019,Actual,YTD,2019-03-31,Art Museum,34,
Atwater Kent Museum,187500,2019,Actual,YTD,2019-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),6533467,2019,Actual,YTD,2019-03-31,City Controller's Office,61,
Board of Ethics,677568,2019,Actual,YTD,2019-03-31,Board of Ethics,45,
Board of Revision of Taxes,719096,2019,Actual,YTD,2019-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6951324,2019,Actual,YTD,2019-03-31,City Commissioner's Office,73,City Commissioners
City Council,12187732,2019,Actual,YTD,2019-03-31,City Council,01,
City Planning Commission,0,2019,Actual,YTD,2019-03-31,City Planning Commission,51,
City Representative,810862,2019,Actual,YTD,2019-03-31,Office of the City Representative,41,City Rep
City Treasurer,1322887,2019,Actual,YTD,2019-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),151789,2019,Actual,YTD,2019-03-31,Civil Service Commission,55,
Commerce,5198823,2019,Actual,YTD,2019-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2019,Actual,YTD,2019-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1154121,2019,Actual,YTD,2019-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,27755941,2019,Actual,YTD,2019-03-31,District Attorney's Office,69,DAO
Finance,37148082,2019,Actual,YTD,2019-03-31,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,0,2019,Actual,YTD,2019-03-31,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,1838573,2019,Actual,YTD,2019-03-31,Finance: Reg #32,35-R32,
Finance-Federal Grant Reserve,0,2019,Actual,YTD,2019-03-31,Finance: Federal Grant Reserve,35-FGR,
Finance-Community College Subsidy,31909207,2019,Actual,YTD,2019-03-31,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,1126217634,2019,Actual,YTD,2019-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,2719630,2019,Actual,YTD,2019-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,52833772,2019,Actual,YTD,2019-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,104392439,2019,Actual,YTD,2019-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,559055763,2019,Actual,YTD,2019-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,61855680,2019,Actual,YTD,2019-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,623539,2019,Actual,YTD,2019-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health/Medical,334897888,2019,Actual,YTD,2019-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,5949187,2019,Actual,YTD,2019-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,3782561,2019,Actual,YTD,2019-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,107175,2019,Actual,YTD,2019-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,0,2019,Actual,YTD,2019-03-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,29343139,2019,Actual,YTD,2019-03-31,Finance: Indemnities,35-IN,
Finance-Refunds,18279,2019,Actual,YTD,2019-03-31,Finance: Refunds,35-R,
Finance-School District Contribution,135652906,2019,Actual,YTD,2019-03-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,70490,2019,Actual,YTD,2019-03-31,Finance: Witness Fees,35-WF,
Fire,220940524,2019,Actual,YTD,2019-03-31,Fire Department,13,Fire
First Judicial District,79896023,2019,Actual,YTD,2019-03-31,First Judicial District,84,FJD
Fleet Management,36945906,2019,Actual,YTD,2019-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,14040255,2019,Actual,YTD,2019-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,32090886,2019,Actual,YTD,2019-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,0,2019,Actual,YTD,2019-03-31,Historical Commission,32,
Human Relations Commission,1542621,2019,Actual,YTD,2019-03-31,Commission on Human Relations,54,Human Relations
Human Services,93300139,2019,Actual,YTD,2019-03-31,Department of Human Services,22,DHS
Labor,1243148,2019,Actual,YTD,2019-03-31,Labor,03,
Law,12612865,2019,Actual,YTD,2019-03-31,Law Department,44,Law
Licenses & Inspections,27601917,2019,Actual,YTD,2019-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,59647,2019,Actual,YTD,2019-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,107455,2019,Actual,YTD,2019-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,0,2019,Actual,YTD,2019-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,33410826,2019,Actual,YTD,2019-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,49289541,2019,Actual,YTD,2019-03-31,MDO: Legal Services,10-LS,
Mayor's Office,3953248,2019,Actual,YTD,2019-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,181000,2019,Actual,YTD,2019-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,90000,2019,Actual,YTD,2019-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,1872388,2019,Actual,YTD,2019-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4172959,2019,Actual,YTD,2019-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,16385883,2019,Actual,YTD,2019-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,4922272,2019,Actual,YTD,2019-03-31,Office of the Chief Administrative Officer,65,CAO
Office of Education,25371595,2019,Actual,YTD,2019-03-31,Office of Children and Families,66,OCF
Office of Homeless Services,51581148,2019,Actual,YTD,2019-03-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,0,2019,Actual,YTD,2019-03-31,Office of Housing and Community Development,06,
Office of Human Resources,4303263,2019,Actual,YTD,2019-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,47180233,2019,Actual,YTD,2019-03-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,11335897,2019,Actual,YTD,2019-03-31,OIT: 911,04-911,
Office of the Inspector General,1107319,2019,Actual,YTD,2019-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,10248487,2019,Actual,YTD,2019-03-31,Office of Property Assessment,59,OPA
Office of Sustainability,795923,2019,Actual,YTD,2019-03-31,Office of Sustainability,49,Sustainability
Parks and Recreation,48830284,2019,Actual,YTD,2019-03-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,8713655,2019,Actual,YTD,2019-03-31,Department of Planning and Development,72,Planning & Development
Police,502378606,2019,Actual,YTD,2019-03-31,Police Department,11,Police
Prisons,194751935,2019,Actual,YTD,2019-03-31,Philadelphia Prison System,23,Prisons
Procurement,3898369,2019,Actual,YTD,2019-03-31,Procurement Department,38,Procurement
Public Health,107644474,2019,Actual,YTD,2019-03-31,Department of Public Health,14,Public Health
Public Property,32029701,2019,Actual,YTD,2019-03-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,63456000,2019,Actual,YTD,2019-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,21046079,2019,Actual,YTD,2019-03-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,17749660,2019,Actual,YTD,2019-03-31,Public Property: Utilities,20-U,
Records,3355516,2019,Actual,YTD,2019-03-31,Department of Records,31,Records
Register of Wills,3142920,2019,Actual,YTD,2019-03-31,Register of Wills,68,
Revenue,23058222,2019,Actual,YTD,2019-03-31,Department of Revenue,36,Revenue
Sheriff,21464224,2019,Actual,YTD,2019-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),245986534,2019,Actual,YTD,2019-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,38162382,2019,Actual,YTD,2019-03-31,Streets: Disposal,12-D,
Streets,70899141,2019,Actual,YTD,2019-03-31,Streets Department,12,Streets
Art Museum Subsidy,2550000,2019,Adopted Budget,Full Year,2019-03-31,Art Museum,34,
Atwater Kent Museum,250000,2019,Adopted Budget,Full Year,2019-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8893008,2019,Adopted Budget,Full Year,2019-03-31,City Controller's Office,61,
Board of Ethics,1074792,2019,Adopted Budget,Full Year,2019-03-31,Board of Ethics,45,
Board of Revision of Taxes,1046903,2019,Adopted Budget,Full Year,2019-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),10351881,2019,Adopted Budget,Full Year,2019-03-31,City Commissioner's Office,73,City Commissioners
City Council,17225693,2019,Adopted Budget,Full Year,2019-03-31,City Council,01,
City Planning Commission,0,2019,Adopted Budget,Full Year,2019-03-31,City Planning Commission,51,
City Representative,1158249,2019,Adopted Budget,Full Year,2019-03-31,Office of the City Representative,41,City Rep
City Treasurer,1692315,2019,Adopted Budget,Full Year,2019-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),16645428,2019,Adopted Budget,Full Year,2019-03-31,Civil Service Commission,55,
Commerce,6013658,2019,Adopted Budget,Full Year,2019-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2019,Adopted Budget,Full Year,2019-03-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,2397004,2019,Adopted Budget,Full Year,2019-03-31,Commerce: Economic Stimulus,42-ES,
District Attorney,41792293,2019,Adopted Budget,Full Year,2019-03-31,District Attorney's Office,69,DAO
Finance,24790260,2019,Adopted Budget,Full Year,2019-03-31,Office of the Director of Finance,35,Finance
