dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Group Legal,4672858,2016,Actual,Full Year,2016-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,110925,2016,Actual,Full Year,2016-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2016,Actual,Full Year,2016-06-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,0,2016,Actual,Full Year,2016-06-30,Finance: Indemnities,35-IN,
Finance-Refunds,0,2016,Actual,Full Year,2016-06-30,Finance: Refunds,35-R,
Finance-School District Contribution,104184673,2016,Actual,Full Year,2016-06-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,136175,2016,Actual,Full Year,2016-06-30,Finance: Witness Fees,35-WF,
Fire,246241653,2016,Actual,Full Year,2016-06-30,Fire Department,13,Fire
First Judicial District,117886691,2016,Actual,Full Year,2016-06-30,First Judicial District,84,FJD
Fleet Management,44454602,2016,Actual,Full Year,2016-06-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,17297984,2016,Actual,Full Year,2016-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,39764426,2016,Actual,Full Year,2016-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,343279,2016,Actual,Full Year,2016-06-30,Historical Commission,32,
Human Relations Commission,1901754,2016,Actual,Full Year,2016-06-30,Commission on Human Relations,54,Human Relations
Human Services,98108341,2016,Actual,Full Year,2016-06-30,Department of Human Services,22,DHS
Labor,509434,2016,Actual,Full Year,2016-06-30,Labor,03,
Law,14573200,2016,Actual,Full Year,2016-06-30,Law Department,44,Law
Licenses & Inspections,30606285,2016,Actual,Full Year,2016-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,67890,2016,Actual,Full Year,2016-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,150198,2016,Actual,Full Year,2016-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,361362,2016,Actual,Full Year,2016-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,37253573,2016,Actual,Full Year,2016-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,44695131,2016,Actual,Full Year,2016-06-30,MDO: Legal Services,10-LS,
Mayor's Office,5326597,2016,Actual,Full Year,2016-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2016,Actual,Full Year,2016-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,938500,2016,Actual,Full Year,2016-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,691258,2016,Actual,Full Year,2016-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1650828,2016,Actual,Full Year,2016-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4151022,2016,Actual,Full Year,2016-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13970663,2016,Actual,Full Year,2016-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,0,2016,Actual,Full Year,2016-06-30,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,0,2016,Actual,Full Year,2016-06-30,Office of Children and Families,66,OCF
Office of Homeless Services,45692125,2016,Actual,Full Year,2016-06-30,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,3589647,2016,Actual,Full Year,2016-06-30,Office of Housing and Community Development,06,
Office of Human Resources,6230345,2016,Actual,Full Year,2016-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,56652717,2016,Actual,Full Year,2016-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,11512856,2016,Actual,Full Year,2016-06-30,OIT: 911,04-911,
Office of the Inspector General,1646572,2016,Actual,Full Year,2016-06-30,Office of the Inspector General,48,OIG
Office of Planning and Development,0,2016,Actual,Full Year,2016-06-30,Mayor's Office of Planning and Development,62,
Office of Property Assessment,12254032,2016,Actual,Full Year,2016-06-30,Office of Property Assessment,59,OPA
Office of Sustainability,718292,2016,Actual,Full Year,2016-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,59692793,2016,Actual,Full Year,2016-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,658913434,2016,Actual,Full Year,2016-06-30,Police Department,11,Police
Prisons,252998325,2016,Actual,Full Year,2016-06-30,Philadelphia Prison System,23,Prisons
Procurement,5368006,2016,Actual,Full Year,2016-06-30,Procurement Department,38,Procurement
Public Health,121477480,2016,Actual,Full Year,2016-06-30,Department of Public Health,14,Public Health
Public Property,64005967,2016,Actual,Full Year,2016-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,74215000,2016,Actual,Full Year,2016-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,20228737,2016,Actual,Full Year,2016-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,31611391,2016,Actual,Full Year,2016-06-30,Public Property: Utilities,20-U,
Records,4682635,2016,Actual,Full Year,2016-06-30,Department of Records,31,Records
Register of Wills,3670375,2016,Actual,Full Year,2016-06-30,Register of Wills,68,
Revenue,25030624,2016,Actual,Full Year,2016-06-30,Department of Revenue,36,Revenue
Sheriff,23430787,2016,Actual,Full Year,2016-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),224730664,2016,Actual,Full Year,2016-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,145412435,2016,Actual,Full Year,2016-06-30,Streets Department,12,Streets
Youth Commission,101194,2016,Actual,Full Year,2016-06-30,Youth Commission,47,
Art Museum Subsidy,637500,2017,Target Budget,YTD,2016-09-30,Art Museum,34,
Atwater Kent Museum,58361,2017,Target Budget,YTD,2016-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),2036828,2017,Target Budget,YTD,2016-09-30,City Controller's Office,61,
Board of Ethics,216750,2017,Target Budget,YTD,2016-09-30,Board of Ethics,45,
Board of Revision of Taxes,245449,2017,Target Budget,YTD,2016-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),2638732,2017,Target Budget,YTD,2016-09-30,City Commissioner's Office,73,City Commissioners
City Council,3985099,2017,Target Budget,YTD,2016-09-30,City Council,01,
City Planning Commission,622007,2017,Target Budget,YTD,2016-09-30,City Planning Commission,51,
City Representative,129784,2017,Target Budget,YTD,2016-09-30,Office of the City Representative,41,City Rep
City Treasurer,288421,2017,Target Budget,YTD,2016-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),65995,2017,Target Budget,YTD,2016-09-30,Civil Service Commission,55,
Commerce,1908578,2017,Target Budget,YTD,2016-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Target Budget,YTD,2016-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3354448,2017,Target Budget,YTD,2016-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,9204970,2017,Target Budget,YTD,2016-09-30,District Attorney's Office,69,DAO
Finance,4950232,2017,Target Budget,YTD,2016-09-30,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Target Budget,YTD,2016-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,161998825,2017,Target Budget,YTD,2016-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,609918,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,19841936,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,369758,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,81275,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,20663257,2017,Target Budget,YTD,2016-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,116961100,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,2339651,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,1131930,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0,2017,Target Budget,YTD,2016-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,15000,2017,Target Budget,YTD,2016-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,8648622,2017,Target Budget,YTD,2016-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,0,2017,Target Budget,YTD,2016-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,0,2017,Target Budget,YTD,2016-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,23768,2017,Target Budget,YTD,2016-09-30,Finance: Witness Fees,35-WF,
Fire,58815304,2017,Target Budget,YTD,2016-09-30,Fire Department,13,Fire
First Judicial District,24557932,2017,Target Budget,YTD,2016-09-30,First Judicial District,84,FJD
Fleet Management,19198235,2017,Target Budget,YTD,2016-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,8896173,2017,Target Budget,YTD,2016-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,10334338,2017,Target Budget,YTD,2016-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,78817,2017,Target Budget,YTD,2016-09-30,Historical Commission,32,
Human Relations Commission,474794,2017,Target Budget,YTD,2016-09-30,Commission on Human Relations,54,Human Relations
Human Services,72531676,2017,Target Budget,YTD,2016-09-30,Department of Human Services,22,DHS
Labor,194801,2017,Target Budget,YTD,2016-09-30,Labor,03,
Law,4955257,2017,Target Budget,YTD,2016-09-30,Law Department,44,Law
Licenses & Inspections,7709630,2017,Target Budget,YTD,2016-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,16640,2017,Target Budget,YTD,2016-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,45583,2017,Target Budget,YTD,2016-09-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,76832,2017,Target Budget,YTD,2016-09-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,13791633,2017,Target Budget,YTD,2016-09-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,45578131,2017,Target Budget,YTD,2016-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1065729,2017,Target Budget,YTD,2016-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,190000,2017,Target Budget,YTD,2016-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2017,Target Budget,YTD,2016-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,0,2017,Target Budget,YTD,2016-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,134467,2017,Target Budget,YTD,2016-09-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,366220,2017,Target Budget,YTD,2016-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13211782,2017,Target Budget,YTD,2016-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,2392586,2017,Target Budget,YTD,2016-09-30,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,229474,2017,Target Budget,YTD,2016-09-30,Office of Children and Families,66,OCF
Office of Homeless Services,20444923,2017,Target Budget,YTD,2016-09-30,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,2540677,2017,Target Budget,YTD,2016-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1503488,2017,Target Budget,YTD,2016-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,15908715,2017,Target Budget,YTD,2016-09-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,8879535,2017,Target Budget,YTD,2016-09-30,OIT: 911,04-911,
Office of the Inspector General,475537,2017,Target Budget,YTD,2016-09-30,Office of the Inspector General,48,OIG
Office of Planning and Development,97175,2017,Target Budget,YTD,2016-09-30,Mayor's Office of Planning and Development,62,
Office of Property Assessment,2975118,2017,Target Budget,YTD,2016-09-30,Office of Property Assessment,59,OPA
Office of Sustainability,346635,2017,Target Budget,YTD,2016-09-30,Office of Sustainability,49,Sustainability
Parks and Recreation,22533266,2017,Target Budget,YTD,2016-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,164196836,2017,Target Budget,YTD,2016-09-30,Police Department,11,Police
Prisons,113386503,2017,Target Budget,YTD,2016-09-30,Philadelphia Prison System,23,Prisons
Procurement,917239,2017,Target Budget,YTD,2016-09-30,Procurement Department,38,Procurement
Public Health,70896356,2017,Target Budget,YTD,2016-09-30,Department of Public Health,14,Public Health
Public Property,22328943,2017,Target Budget,YTD,2016-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,19930000,2017,Target Budget,YTD,2016-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19997396,2017,Target Budget,YTD,2016-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,28270715,2017,Target Budget,YTD,2016-09-30,Public Property: Utilities,20-U,
Records,2103992,2017,Target Budget,YTD,2016-09-30,Department of Records,31,Records
Register of Wills,917325,2017,Target Budget,YTD,2016-09-30,Register of Wills,68,
Revenue,8314069,2017,Target Budget,YTD,2016-09-30,Department of Revenue,36,Revenue
Sheriff,6466932,2017,Target Budget,YTD,2016-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),117465686,2017,Target Budget,YTD,2016-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,46939243,2017,Target Budget,YTD,2016-09-30,Streets Department,12,Streets
Youth Commission,0,2017,Target Budget,YTD,2016-09-30,Youth Commission,47,
Art Museum Subsidy,637500,2017,Actual,YTD,2016-09-30,Art Museum,34,
Atwater Kent Museum,58361,2017,Actual,YTD,2016-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),2036828,2017,Actual,YTD,2016-09-30,City Controller's Office,61,
Board of Ethics,216750,2017,Actual,YTD,2016-09-30,Board of Ethics,45,
Board of Revision of Taxes,245449,2017,Actual,YTD,2016-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),2638732,2017,Actual,YTD,2016-09-30,City Commissioner's Office,73,City Commissioners
City Council,3985099,2017,Actual,YTD,2016-09-30,City Council,01,
City Planning Commission,622007,2017,Actual,YTD,2016-09-30,City Planning Commission,51,
City Representative,129784,2017,Actual,YTD,2016-09-30,Office of the City Representative,41,City Rep
City Treasurer,288421,2017,Actual,YTD,2016-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),65995,2017,Actual,YTD,2016-09-30,Civil Service Commission,55,
Commerce,1908578,2017,Actual,YTD,2016-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Actual,YTD,2016-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3354448,2017,Actual,YTD,2016-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,9204970,2017,Actual,YTD,2016-09-30,District Attorney's Office,69,DAO
Finance,4950232,2017,Actual,YTD,2016-09-30,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Actual,YTD,2016-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,161998825,2017,Actual,YTD,2016-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,609918,2017,Actual,YTD,2016-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,19841936,2017,Actual,YTD,2016-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,369758,2017,Actual,YTD,2016-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,81275,2017,Actual,YTD,2016-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,20663257,2017,Actual,YTD,2016-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0,2017,Actual,YTD,2016-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,116961100,2017,Actual,YTD,2016-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,2339651,2017,Actual,YTD,2016-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,1131930,2017,Actual,YTD,2016-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0,2017,Actual,YTD,2016-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,15000,2017,Actual,YTD,2016-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,8648622,2017,Actual,YTD,2016-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,0,2017,Actual,YTD,2016-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,0,2017,Actual,YTD,2016-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,23768,2017,Actual,YTD,2016-09-30,Finance: Witness Fees,35-WF,
Fire,58815304,2017,Actual,YTD,2016-09-30,Fire Department,13,Fire
First Judicial District,24557932,2017,Actual,YTD,2016-09-30,First Judicial District,84,FJD
Fleet Management,19198235,2017,Actual,YTD,2016-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,8896173,2017,Actual,YTD,2016-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,10334338,2017,Actual,YTD,2016-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,78817,2017,Actual,YTD,2016-09-30,Historical Commission,32,
Human Relations Commission,474794,2017,Actual,YTD,2016-09-30,Commission on Human Relations,54,Human Relations
Human Services,72531676,2017,Actual,YTD,2016-09-30,Department of Human Services,22,DHS
Labor,194801,2017,Actual,YTD,2016-09-30,Labor,03,
Law,4955257,2017,Actual,YTD,2016-09-30,Law Department,44,Law
Licenses & Inspections,7709630,2017,Actual,YTD,2016-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,16640,2017,Actual,YTD,2016-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,45583,2017,Actual,YTD,2016-09-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,76832,2017,Actual,YTD,2016-09-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,13791633,2017,Actual,YTD,2016-09-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,45578131,2017,Actual,YTD,2016-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1065729,2017,Actual,YTD,2016-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,190000,2017,Actual,YTD,2016-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2017,Actual,YTD,2016-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,0,2017,Actual,YTD,2016-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,134467,2017,Actual,YTD,2016-09-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,366220,2017,Actual,YTD,2016-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13211782,2017,Actual,YTD,2016-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,2392586,2017,Actual,YTD,2016-09-30,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,229474,2017,Actual,YTD,2016-09-30,Office of Children and Families,66,OCF
Office of Homeless Services,20444923,2017,Actual,YTD,2016-09-30,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,2540677,2017,Actual,YTD,2016-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1503488,2017,Actual,YTD,2016-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,15908715,2017,Actual,YTD,2016-09-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,8879535,2017,Actual,YTD,2016-09-30,OIT: 911,04-911,
Office of the Inspector General,475537,2017,Actual,YTD,2016-09-30,Office of the Inspector General,48,OIG
Office of Planning and Development,97175,2017,Actual,YTD,2016-09-30,Mayor's Office of Planning and Development,62,
Office of Property Assessment,2975118,2017,Actual,YTD,2016-09-30,Office of Property Assessment,59,OPA
Office of Sustainability,346635,2017,Actual,YTD,2016-09-30,Office of Sustainability,49,Sustainability
Parks and Recreation,22533266,2017,Actual,YTD,2016-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,164196836,2017,Actual,YTD,2016-09-30,Police Department,11,Police
Prisons,113386503,2017,Actual,YTD,2016-09-30,Philadelphia Prison System,23,Prisons
Procurement,917239,2017,Actual,YTD,2016-09-30,Procurement Department,38,Procurement
Public Health,70896356,2017,Actual,YTD,2016-09-30,Department of Public Health,14,Public Health
Public Property,22328943,2017,Actual,YTD,2016-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,19930000,2017,Actual,YTD,2016-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19997396,2017,Actual,YTD,2016-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,28270715,2017,Actual,YTD,2016-09-30,Public Property: Utilities,20-U,
Records,2103992,2017,Actual,YTD,2016-09-30,Department of Records,31,Records
Register of Wills,917325,2017,Actual,YTD,2016-09-30,Register of Wills,68,
Revenue,8314069,2017,Actual,YTD,2016-09-30,Department of Revenue,36,Revenue
Sheriff,6466932,2017,Actual,YTD,2016-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),117465686,2017,Actual,YTD,2016-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,46939243,2017,Actual,YTD,2016-09-30,Streets Department,12,Streets
Youth Commission,0,2017,Actual,YTD,2016-09-30,Youth Commission,47,
Art Museum Subsidy,2550000,2017,Adopted Budget,Full Year,2016-09-30,Art Museum,34,
Atwater Kent Museum,294817,2017,Adopted Budget,Full Year,2016-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8431962,2017,Adopted Budget,Full Year,2016-09-30,City Controller's Office,61,
Board of Ethics,1071403,2017,Adopted Budget,Full Year,2016-09-30,Board of Ethics,45,
Board of Revision of Taxes,955554,2017,Adopted Budget,Full Year,2016-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),10039785,2017,Adopted Budget,Full Year,2016-09-30,City Commissioner's Office,73,City Commissioners
City Council,16725293,2017,Adopted Budget,Full Year,2016-09-30,City Council,01,
City Planning Commission,2539728,2017,Adopted Budget,Full Year,2016-09-30,City Planning Commission,51,
City Representative,1125111,2017,Adopted Budget,Full Year,2016-09-30,Office of the City Representative,41,City Rep
City Treasurer,1180726,2017,Adopted Budget,Full Year,2016-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),10179476,2017,Adopted Budget,Full Year,2016-09-30,Civil Service Commission,55,
Commerce,4809700,2017,Adopted Budget,Full Year,2016-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2017,Adopted Budget,Full Year,2016-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,3354448,2017,Adopted Budget,Full Year,2016-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,36944070,2017,Adopted Budget,Full Year,2016-09-30,District Attorney's Office,69,DAO
Finance,12979577,2017,Adopted Budget,Full Year,2016-09-30,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,29909207,2017,Adopted Budget,Full Year,2016-09-30,Finance: Community College Subsidy,35-CC,
Finance - Employee Benefits,1229793961,2017,Adopted Budget,Full Year,2016-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,4580260,2017,Adopted Budget,Full Year,2016-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,65669340,2017,Adopted Budget,Full Year,2016-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,110791652,2017,Adopted Budget,Full Year,2016-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,524718044,2017,Adopted Budget,Full Year,2016-09-30,Employee Benefits: Pension,35-EB-PEN,
