dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
City Representative,1484452.0,2009,Target Budget,YTD,2008-09-30,Office of the City Representative,41,City Rep
City Treasurer,194226.0,2009,Target Budget,YTD,2008-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,60952.0,2009,Target Budget,YTD,2008-09-30,Civil Service Commission,55,
Clerk of Quarter Sessions,1222341.0,2009,Target Budget,YTD,2008-09-30,Clerk of Quarter Sessions,64,
Commerce,418184.0,2009,Target Budget,YTD,2008-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1777500.0,2009,Target Budget,YTD,2008-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,13233962.0,2009,Target Budget,YTD,2008-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,22652522.0,2009,Target Budget,YTD,2008-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,8252522.0,2009,Target Budget,YTD,2008-09-30,District Attorney's Office,69,DAO
Fairmount Park,5455503.0,2009,Target Budget,YTD,2008-09-30,Fairmount Park Commission,17,
Finance,5673449.0,2009,Target Budget,YTD,2008-09-30,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2009,Target Budget,YTD,2008-09-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,137945360.0,2009,Target Budget,YTD,2008-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,13818223.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,17299780.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,3000000.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,2275000.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,99570021.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,0.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,1345345.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,0.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,636992.0,2009,Target Budget,YTD,2008-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Finance PGW Rental Reimbursement,0.0,2009,Target Budget,YTD,2008-09-30,Finance: PGW Reimbursement,35-PGW,
Fire,41794881.0,2009,Target Budget,YTD,2008-09-30,Fire Department,13,Fire
First Judicial District,30703226.0,2009,Target Budget,YTD,2008-09-30,First Judicial District,84,FJD
Fleet Management,19526872.0,2009,Target Budget,YTD,2008-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,6075926.0,2009,Target Budget,YTD,2008-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,9933075.0,2009,Target Budget,YTD,2008-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,103280.0,2009,Target Budget,YTD,2008-09-30,Historical Commission,32,
Hero Award,25000.0,2009,Target Budget,YTD,2008-09-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,539198.0,2009,Target Budget,YTD,2008-09-30,Commission on Human Relations,54,Human Relations
Human Services,392374319.0,2009,Target Budget,YTD,2008-09-30,Department of Human Services,22,DHS
Indemnities,10685975.0,2009,Target Budget,YTD,2008-09-30,Finance: Indemnities,35-IN,
"Information Services, Mayor's Office of",16428423.0,2009,Target Budget,YTD,2008-09-30,Office of Innovation and Technology,04,OIT
Labor Relations,136088.0,2009,Target Budget,YTD,2008-09-30,Labor,03,
Law,6055860.0,2009,Target Budget,YTD,2008-09-30,Law Department,44,Law
Legal Services icl. Defender Association,35631327.0,2009,Target Budget,YTD,2008-09-30,MDO: Legal Services,10-LS,
Licenses & Inspections,5136677.0,2009,Target Budget,YTD,2008-09-30,Department of Licenses and Inspections,26,L&I
Licenses & Inspections Demolitions,3300000.0,2009,Target Budget,YTD,2008-09-30,L&I: Demolition,26-D,
Managing Director (MDO),4430406.0,2009,Target Budget,YTD,2008-09-30,Managing Director's Office,10,MDO
Mayor,1784158.0,2009,Target Budget,YTD,2008-09-30,Mayor's Office,05,Mayor
Mayor Scholarships,0.0,2009,Target Budget,YTD,2008-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2009,Target Budget,YTD,2008-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,125000.0,2009,Target Budget,YTD,2008-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,436480.0,2009,Target Budget,YTD,2008-09-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth./Mental Retard. Svcs.,7810201.0,2009,Target Budget,YTD,2008-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,3000000.0,2009,Target Budget,YTD,2008-09-30,Office of Housing and Community Development,06,
Office of Supportive Housing,27208465.0,2009,Target Budget,YTD,2008-09-30,Office of Homeless Services,24,OHS
Personnel,1370985.0,2009,Target Budget,YTD,2008-09-30,Office of Human Resources,56,OHR
Police,131730208.0,2009,Target Budget,YTD,2008-09-30,Police Department,11,Police
Prisons,99123144.0,2009,Target Budget,YTD,2008-09-30,Philadelphia Prison System,23,Prisons
Procurement,1488714.0,2009,Target Budget,YTD,2008-09-30,Procurement Department,38,Procurement
Public Health,74429987.0,2009,Target Budget,YTD,2008-09-30,Department of Public Health,14,Public Health
Public Property,16766053.0,2009,Target Budget,YTD,2008-09-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,15734000.0,2009,Target Budget,YTD,2008-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15788554.0,2009,Target Budget,YTD,2008-09-30,Public Property: Space Rentals,20-SR,
Public Property Telecommunications,2683000.0,2009,Target Budget,YTD,2008-09-30,Public Property: Telecommunications,20-T,
Public Property Utilities,32490000.0,2009,Target Budget,YTD,2008-09-30,Public Property: Utilities,20-U,
Records,3410684.0,2009,Target Budget,YTD,2008-09-30,Department of Records,31,Records
Recreation,14174364.0,2009,Target Budget,YTD,2008-09-30,Department of Parks and Recreation,16,Parks & Recreation
Refunds,62500.0,2009,Target Budget,YTD,2008-09-30,Finance: Refunds,35-R,
Register of Wills,897032.0,2009,Target Budget,YTD,2008-09-30,Register of Wills,68,
Revenue,4476303.0,2009,Target Budget,YTD,2008-09-30,Department of Revenue,36,Revenue
Sheriff,3756878.0,2009,Target Budget,YTD,2008-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),51726140.0,2009,Target Budget,YTD,2008-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,9361180.0,2009,Target Budget,YTD,2008-09-30,Streets Department,12,Streets
Streets Sanitation,62565533.0,2009,Target Budget,YTD,2008-09-30,Streets: Sanitation,12-S,
Witness Fees,42880.0,2009,Target Budget,YTD,2008-09-30,Finance: Witness Fees,35-WF,
Youth Commission,25000.0,2009,Target Budget,YTD,2008-09-30,Youth Commission,47,
Zoning Board of Adjustment,112278.0,2009,Target Budget,YTD,2008-09-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,125000.0,2009,Target Budget,YTD,2008-09-30,Zoning Code Commission,57,
Art Museum Subsidy,3000000.0,2009,Actual,YTD,2008-09-30,Art Museum,34,
Atwater Kent Museum,102268.0,2009,Actual,YTD,2008-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1918031.0,2009,Actual,YTD,2008-09-30,City Controller's Office,61,
Board of Building Standards,23467.0,2009,Actual,YTD,2008-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,181072.0,2009,Actual,YTD,2008-09-30,Board of Ethics,45,
Board of L & I Review,60548.0,2009,Actual,YTD,2008-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,2033545.0,2009,Actual,YTD,2008-09-30,Board of Revision of Taxes,63,BRT
Camp William Penn,72737.0,2009,Actual,YTD,2008-09-30,Camp William Penn,19,
Capital Program Office,1112860.0,2009,Actual,YTD,2008-09-30,Capital Program Office,07,
City Commissioners (Election Board),2681963.0,2009,Actual,YTD,2008-09-30,City Commissioner's Office,73,City Commissioners
City Council,3588303.0,2009,Actual,YTD,2008-09-30,City Council,01,
City Planning Commission,731174.0,2009,Actual,YTD,2008-09-30,City Planning Commission,51,
City Representative,479358.0,2009,Actual,YTD,2008-09-30,Office of the City Representative,41,City Rep
City Treasurer,168690.0,2009,Actual,YTD,2008-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,61389.0,2009,Actual,YTD,2008-09-30,Civil Service Commission,55,
Clerk of Quarter Sessions,1323753.0,2009,Actual,YTD,2008-09-30,Clerk of Quarter Sessions,64,
Commerce,313186.0,2009,Actual,YTD,2008-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1777500.0,2009,Actual,YTD,2008-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,14223962.0,2009,Actual,YTD,2008-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,22652522.0,2009,Actual,YTD,2008-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,8433392.0,2009,Actual,YTD,2008-09-30,District Attorney's Office,69,DAO
Fairmount Park,5498541.0,2009,Actual,YTD,2008-09-30,Fairmount Park Commission,17,
Finance,6320390.0,2009,Actual,YTD,2008-09-30,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2009,Actual,YTD,2008-09-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,142285721.0,2009,Actual,YTD,2008-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,17325665.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,17922897.0,2009,Actual,YTD,2008-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,3016960.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,2275679.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,99541237.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,0.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,1345345.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,0.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,857938.0,2009,Actual,YTD,2008-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Finance PGW Rental Reimbursement,0.0,2009,Actual,YTD,2008-09-30,Finance: PGW Reimbursement,35-PGW,
Fire,45159364.0,2009,Actual,YTD,2008-09-30,Fire Department,13,Fire
First Judicial District,30845057.0,2009,Actual,YTD,2008-09-30,First Judicial District,84,FJD
Fleet Management,19922783.0,2009,Actual,YTD,2008-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,6075926.0,2009,Actual,YTD,2008-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,9634971.0,2009,Actual,YTD,2008-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,81737.0,2009,Actual,YTD,2008-09-30,Historical Commission,32,
Hero Award,25000.0,2009,Actual,YTD,2008-09-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,486213.0,2009,Actual,YTD,2008-09-30,Commission on Human Relations,54,Human Relations
Human Services,391698843.0,2009,Actual,YTD,2008-09-30,Department of Human Services,22,DHS
Indemnities,12187568.0,2009,Actual,YTD,2008-09-30,Finance: Indemnities,35-IN,
"Information Services, Mayor's Office of",16609703.0,2009,Actual,YTD,2008-09-30,Office of Innovation and Technology,04,OIT
Labor Relations,124256.0,2009,Actual,YTD,2008-09-30,Labor,03,
Law,6571175.0,2009,Actual,YTD,2008-09-30,Law Department,44,Law
Legal Services icl. Defender Association,35631327.0,2009,Actual,YTD,2008-09-30,MDO: Legal Services,10-LS,
Licenses & Inspections,5034305.0,2009,Actual,YTD,2008-09-30,Department of Licenses and Inspections,26,L&I
Licenses & Inspections Demolitions,3702956.0,2009,Actual,YTD,2008-09-30,L&I: Demolition,26-D,
Managing Director (MDO),3939537.0,2009,Actual,YTD,2008-09-30,Managing Director's Office,10,MDO
Mayor,1676154.0,2009,Actual,YTD,2008-09-30,Mayor's Office,05,Mayor
Mayor Scholarships,0.0,2009,Actual,YTD,2008-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2009,Actual,YTD,2008-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,68196.0,2009,Actual,YTD,2008-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,430000.0,2009,Actual,YTD,2008-09-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth./Mental Retard. Svcs.,7957401.0,2009,Actual,YTD,2008-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,3000000.0,2009,Actual,YTD,2008-09-30,Office of Housing and Community Development,06,
Office of Supportive Housing,30947007.0,2009,Actual,YTD,2008-09-30,Office of Homeless Services,24,OHS
Personnel,1172837.0,2009,Actual,YTD,2008-09-30,Office of Human Resources,56,OHR
Police,127697295.0,2009,Actual,YTD,2008-09-30,Police Department,11,Police
Prisons,101243850.0,2009,Actual,YTD,2008-09-30,Philadelphia Prison System,23,Prisons
Procurement,1269844.0,2009,Actual,YTD,2008-09-30,Procurement Department,38,Procurement
Public Health,75983309.0,2009,Actual,YTD,2008-09-30,Department of Public Health,14,Public Health
Public Property,16200835.0,2009,Actual,YTD,2008-09-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,15734000.0,2009,Actual,YTD,2008-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15788554.0,2009,Actual,YTD,2008-09-30,Public Property: Space Rentals,20-SR,
Public Property Telecommunications,2669374.0,2009,Actual,YTD,2008-09-30,Public Property: Telecommunications,20-T,
Public Property Utilities,32490000.0,2009,Actual,YTD,2008-09-30,Public Property: Utilities,20-U,
Records,4147997.0,2009,Actual,YTD,2008-09-30,Department of Records,31,Records
Recreation,14377879.0,2009,Actual,YTD,2008-09-30,Department of Parks and Recreation,16,Parks & Recreation
Refunds,306.0,2009,Actual,YTD,2008-09-30,Finance: Refunds,35-R,
Register of Wills,831312.0,2009,Actual,YTD,2008-09-30,Register of Wills,68,
Revenue,4421511.0,2009,Actual,YTD,2008-09-30,Department of Revenue,36,Revenue
Sheriff,3616226.0,2009,Actual,YTD,2008-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),51726140.0,2009,Actual,YTD,2008-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,9320018.0,2009,Actual,YTD,2008-09-30,Streets Department,12,Streets
Streets Sanitation,63064481.0,2009,Actual,YTD,2008-09-30,Streets: Sanitation,12-S,
Witness Fees,27763.0,2009,Actual,YTD,2008-09-30,Finance: Witness Fees,35-WF,
Youth Commission,0.0,2009,Actual,YTD,2008-09-30,Youth Commission,47,
Zoning Board of Adjustment,88074.0,2009,Actual,YTD,2008-09-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,1316.0,2009,Actual,YTD,2008-09-30,Zoning Code Commission,57,
Art Museum Subsidy,3000000.0,2009,Adopted Budget,Full Year,2008-09-30,Art Museum,34,
Atwater Kent Museum,320000.0,2009,Adopted Budget,Full Year,2008-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8255248.0,2009,Adopted Budget,Full Year,2008-09-30,City Controller's Office,61,
Board of Building Standards,112792.0,2009,Adopted Budget,Full Year,2008-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,1000000.0,2009,Adopted Budget,Full Year,2008-09-30,Board of Ethics,45,
Board of L & I Review,222458.0,2009,Adopted Budget,Full Year,2008-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,8611144.0,2009,Adopted Budget,Full Year,2008-09-30,Board of Revision of Taxes,63,BRT
Camp William Penn,100000.0,2009,Adopted Budget,Full Year,2008-09-30,Camp William Penn,19,
Capital Program Office,3518636.0,2009,Adopted Budget,Full Year,2008-09-30,Capital Program Office,07,
City Commissioners (Election Board),8995597.0,2009,Adopted Budget,Full Year,2008-09-30,City Commissioner's Office,73,City Commissioners
City Council,17832493.0,2009,Adopted Budget,Full Year,2008-09-30,City Council,01,
City Planning Commission,3328054.0,2009,Adopted Budget,Full Year,2008-09-30,City Planning Commission,51,
City Representative,5981231.0,2009,Adopted Budget,Full Year,2008-09-30,Office of the City Representative,41,City Rep
City Treasurer,770304.0,2009,Adopted Budget,Full Year,2008-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,169209.0,2009,Adopted Budget,Full Year,2008-09-30,Civil Service Commission,55,
Clerk of Quarter Sessions,5017014.0,2009,Adopted Budget,Full Year,2008-09-30,Clerk of Quarter Sessions,64,
Commerce,1574923.0,2009,Adopted Budget,Full Year,2008-09-30,Office of the Director of Commerce,42,Commerce
