dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Parks and Recreation,45369290.0,2012,Actual,Full Year,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,552292087.0,2012,Actual,Full Year,2012-06-30,Police Department,11,Police
Prisons,231522589.0,2012,Actual,Full Year,2012-06-30,Philadelphia Prison System,23,Prisons
Procurement,4460528.0,2012,Actual,Full Year,2012-06-30,Procurement Department,38,Procurement
Public Health,107184796.0,2012,Actual,Full Year,2012-06-30,Department of Public Health,14,Public Health
Public Property,53167614.0,2012,Actual,Full Year,2012-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,66360000.0,2012,Actual,Full Year,2012-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,16795777.0,2012,Actual,Full Year,2012-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,31157967.0,2012,Actual,Full Year,2012-06-30,Public Property: Utilities,20-U,
Records,3840761.0,2012,Actual,Full Year,2012-06-30,Department of Records,31,Records
Refunds,382.0,2012,Actual,Full Year,2012-06-30,Finance: Refunds,35-R,
Register of Wills,3311831.0,2012,Actual,Full Year,2012-06-30,Register of Wills,68,
Revenue,18821178.0,2012,Actual,Full Year,2012-06-30,Department of Revenue,36,Revenue
Sheriff,15445690.0,2012,Actual,Full Year,2012-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),201045528.0,2012,Actual,Full Year,2012-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,24063025.0,2012,Actual,Full Year,2012-06-30,Streets Department,12,Streets
Streets Sanitation,91814084.0,2012,Actual,Full Year,2012-06-30,Streets: Sanitation,12-S,
Witness Fees,140479.0,2012,Actual,Full Year,2012-06-30,Finance: Witness Fees,35-WF,
Youth Commission,41737.0,2012,Actual,Full Year,2012-06-30,Youth Commission,47,
Zoning Board of Adjustment,366353.0,2012,Actual,Full Year,2012-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,216237.0,2012,Actual,Full Year,2012-06-30,Zoning Code Commission,57,
Non-Rep/Exempt Compensation Package,0.0,2012,Actual,Full Year,2012-06-30,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,575000.0,2013,Target Budget,YTD,2012-09-30,Art Museum,34,
Atwater Kent Museum,95700.0,2013,Target Budget,YTD,2012-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1459905.0,2013,Target Budget,YTD,2012-09-30,City Controller's Office,61,
Board of Building Standards,12248.0,2013,Target Budget,YTD,2012-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,141026.0,2013,Target Budget,YTD,2012-09-30,Board of Ethics,45,
Board of L & Review,24572.0,2013,Target Budget,YTD,2012-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,97537.0,2013,Target Budget,YTD,2012-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),1498942.0,2013,Target Budget,YTD,2012-09-30,City Commissioner's Office,73,City Commissioners
City Council,2892777.0,2013,Target Budget,YTD,2012-09-30,City Council,01,
City Planning Commission,518860.0,2013,Target Budget,YTD,2012-09-30,City Planning Commission,51,
City Representative,453580.0,2013,Target Budget,YTD,2012-09-30,Office of the City Representative,41,City Rep
City Treasurer,266112.0,2013,Target Budget,YTD,2012-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,56442.0,2013,Target Budget,YTD,2012-09-30,Civil Service Commission,55,
Commerce,540338.0,2013,Target Budget,YTD,2012-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2013,Target Budget,YTD,2012-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2013,Target Budget,YTD,2012-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2013,Target Budget,YTD,2012-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,6816333.0,2013,Target Budget,YTD,2012-09-30,District Attorney's Office,69,DAO
Finance,7642918.0,2013,Target Budget,YTD,2012-09-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,0.0,2013,Target Budget,YTD,2012-09-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,122988488.0,2013,Target Budget,YTD,2012-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,17847359.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,17112819.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,952498.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,1873956.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,80066878.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,-7841215.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,11823002.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,0.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,1153191.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2013,Target Budget,YTD,2012-09-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2013,Target Budget,YTD,2012-09-30,Finance: PGW Reimbursement,35-PGW,
Fire,42170221.0,2013,Target Budget,YTD,2012-09-30,Fire Department,13,Fire
First Judicial District,26690191.0,2013,Target Budget,YTD,2012-09-30,First Judicial District,84,FJD
Fleet Management,13836439.0,2013,Target Budget,YTD,2012-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,4521359.0,2013,Target Budget,YTD,2012-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,10133350.0,2013,Target Budget,YTD,2012-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,80640.0,2013,Target Budget,YTD,2012-09-30,Historical Commission,32,
Hero Award,17000.0,2013,Target Budget,YTD,2012-09-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,349450.0,2013,Target Budget,YTD,2012-09-30,Commission on Human Relations,54,Human Relations
Human Services,66527538.0,2013,Target Budget,YTD,2012-09-30,Department of Human Services,22,DHS
Indemnities,10430644.0,2013,Target Budget,YTD,2012-09-30,Finance: Indemnities,35-IN,
Law,4672102.0,2013,Target Budget,YTD,2012-09-30,Law Department,44,Law
Legal Services icl. Defender Association,36161005.0,2013,Target Budget,YTD,2012-09-30,MDO: Legal Services,10-LS,
Licenses & Inspections,5335117.0,2013,Target Budget,YTD,2012-09-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),12366064.0,2013,Target Budget,YTD,2012-09-30,Managing Director's Office,10,MDO
Mayor,1068211.0,2013,Target Budget,YTD,2012-09-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2114322.0,2013,Target Budget,YTD,2012-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,309679.0,2013,Target Budget,YTD,2012-09-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,109258.0,2013,Target Budget,YTD,2012-09-30,Labor,03,
Mayor Scholarships,200000.0,2013,Target Budget,YTD,2012-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2013,Target Budget,YTD,2012-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,225739.0,2013,Target Budget,YTD,2012-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,90672.0,2013,Target Budget,YTD,2012-09-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,11361962.0,2013,Target Budget,YTD,2012-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2425500.0,2013,Target Budget,YTD,2012-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1072234.0,2013,Target Budget,YTD,2012-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,37954920.0,2013,Target Budget,YTD,2012-09-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,2131071.0,2013,Target Budget,YTD,2012-09-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,25113955.0,2013,Target Budget,YTD,2012-09-30,Office of Homeless Services,24,OHS
Parks and Recreation,19034137.0,2013,Target Budget,YTD,2012-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,123152488.0,2013,Target Budget,YTD,2012-09-30,Police Department,11,Police
Prisons,91040393.0,2013,Target Budget,YTD,2012-09-30,Philadelphia Prison System,23,Prisons
Procurement,935460.0,2013,Target Budget,YTD,2012-09-30,Procurement Department,38,Procurement
Public Health,67376609.0,2013,Target Budget,YTD,2012-09-30,Department of Public Health,14,Public Health
Public Property,20527750.0,2013,Target Budget,YTD,2012-09-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,16230000.0,2013,Target Budget,YTD,2012-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17267661.0,2013,Target Budget,YTD,2012-09-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,16524328.0,2013,Target Budget,YTD,2012-09-30,Public Property: Utilities,20-U,
Records,1454265.0,2013,Target Budget,YTD,2012-09-30,Department of Records,31,Records
Refunds,35.0,2013,Target Budget,YTD,2012-09-30,Finance: Refunds,35-R,
Register of Wills,719553.0,2013,Target Budget,YTD,2012-09-30,Register of Wills,68,
Revenue,4612675.0,2013,Target Budget,YTD,2012-09-30,Department of Revenue,36,Revenue
Sheriff,3170004.0,2013,Target Budget,YTD,2012-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),103752706.0,2013,Target Budget,YTD,2012-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,7931435.0,2013,Target Budget,YTD,2012-09-30,Streets Department,12,Streets
Streets Sanitation,49176869.0,2013,Target Budget,YTD,2012-09-30,Streets: Sanitation,12-S,
Witness Fees,28223.0,2013,Target Budget,YTD,2012-09-30,Finance: Witness Fees,35-WF,
Youth Commission,9731.0,2013,Target Budget,YTD,2012-09-30,Youth Commission,47,
Zoning Board of Adjustment,73517.0,2013,Target Budget,YTD,2012-09-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0.0,2013,Target Budget,YTD,2012-09-30,Zoning Code Commission,57,
Non-Rep/Exempt Compensation Package,0.0,2013,Target Budget,YTD,2012-09-30,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,575000.0,2013,Actual,YTD,2012-09-30,Art Museum,34,
Atwater Kent Museum,95700.0,2013,Actual,YTD,2012-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),1459905.0,2013,Actual,YTD,2012-09-30,City Controller's Office,61,
Board of Building Standards,12248.0,2013,Actual,YTD,2012-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,141026.0,2013,Actual,YTD,2012-09-30,Board of Ethics,45,
Board of L & Review,24572.0,2013,Actual,YTD,2012-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,97537.0,2013,Actual,YTD,2012-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),1498942.0,2013,Actual,YTD,2012-09-30,City Commissioner's Office,73,City Commissioners
City Council,2892777.0,2013,Actual,YTD,2012-09-30,City Council,01,
City Planning Commission,518860.0,2013,Actual,YTD,2012-09-30,City Planning Commission,51,
City Representative,453580.0,2013,Actual,YTD,2012-09-30,Office of the City Representative,41,City Rep
City Treasurer,266112.0,2013,Actual,YTD,2012-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,56442.0,2013,Actual,YTD,2012-09-30,Civil Service Commission,55,
Commerce,540338.0,2013,Actual,YTD,2012-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2013,Actual,YTD,2012-09-30,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2013,Actual,YTD,2012-09-30,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2013,Actual,YTD,2012-09-30,Commerce: Convention Center Subsidy,42-CC,
District Attorney,6816333.0,2013,Actual,YTD,2012-09-30,District Attorney's Office,69,DAO
Finance,7642918.0,2013,Actual,YTD,2012-09-30,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,0.0,2013,Actual,YTD,2012-09-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,122988488.0,2013,Actual,YTD,2012-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,17847359.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,17112819.0,2013,Actual,YTD,2012-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,952498.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,1873956.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,80066878.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,-7841215.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,11823002.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,0.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,1153191.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2013,Actual,YTD,2012-09-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2013,Actual,YTD,2012-09-30,Finance: PGW Reimbursement,35-PGW,
Fire,42170221.0,2013,Actual,YTD,2012-09-30,Fire Department,13,Fire
First Judicial District,26690191.0,2013,Actual,YTD,2012-09-30,First Judicial District,84,FJD
Fleet Management,13836439.0,2013,Actual,YTD,2012-09-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,4521359.0,2013,Actual,YTD,2012-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,10133350.0,2013,Actual,YTD,2012-09-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,80640.0,2013,Actual,YTD,2012-09-30,Historical Commission,32,
Hero Award,17000.0,2013,Actual,YTD,2012-09-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,349450.0,2013,Actual,YTD,2012-09-30,Commission on Human Relations,54,Human Relations
Human Services,66527538.0,2013,Actual,YTD,2012-09-30,Department of Human Services,22,DHS
Indemnities,10430644.0,2013,Actual,YTD,2012-09-30,Finance: Indemnities,35-IN,
Law,4672102.0,2013,Actual,YTD,2012-09-30,Law Department,44,Law
Legal Services icl. Defender Association,36161005.0,2013,Actual,YTD,2012-09-30,MDO: Legal Services,10-LS,
Licenses & Inspections,5335117.0,2013,Actual,YTD,2012-09-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),12366064.0,2013,Actual,YTD,2012-09-30,Managing Director's Office,10,MDO
Mayor,1068211.0,2013,Actual,YTD,2012-09-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2114322.0,2013,Actual,YTD,2012-09-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,309679.0,2013,Actual,YTD,2012-09-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,109258.0,2013,Actual,YTD,2012-09-30,Labor,03,
Mayor Scholarships,200000.0,2013,Actual,YTD,2012-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2013,Actual,YTD,2012-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,225739.0,2013,Actual,YTD,2012-09-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,90672.0,2013,Actual,YTD,2012-09-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,11361962.0,2013,Actual,YTD,2012-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2425500.0,2013,Actual,YTD,2012-09-30,Office of Housing and Community Development,06,
Office of Human Resources,1072234.0,2013,Actual,YTD,2012-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,37954920.0,2013,Actual,YTD,2012-09-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,2131071.0,2013,Actual,YTD,2012-09-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,25113955.0,2013,Actual,YTD,2012-09-30,Office of Homeless Services,24,OHS
Parks and Recreation,19034137.0,2013,Actual,YTD,2012-09-30,Department of Parks and Recreation,16,Parks & Recreation
Police,123152488.0,2013,Actual,YTD,2012-09-30,Police Department,11,Police
Prisons,91040393.0,2013,Actual,YTD,2012-09-30,Philadelphia Prison System,23,Prisons
Procurement,935460.0,2013,Actual,YTD,2012-09-30,Procurement Department,38,Procurement
Public Health,67376609.0,2013,Actual,YTD,2012-09-30,Department of Public Health,14,Public Health
Public Property,20527750.0,2013,Actual,YTD,2012-09-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,16230000.0,2013,Actual,YTD,2012-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17267661.0,2013,Actual,YTD,2012-09-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,16524328.0,2013,Actual,YTD,2012-09-30,Public Property: Utilities,20-U,
Records,1454265.0,2013,Actual,YTD,2012-09-30,Department of Records,31,Records
Refunds,35.0,2013,Actual,YTD,2012-09-30,Finance: Refunds,35-R,
Register of Wills,719553.0,2013,Actual,YTD,2012-09-30,Register of Wills,68,
Revenue,4612675.0,2013,Actual,YTD,2012-09-30,Department of Revenue,36,Revenue
Sheriff,3170004.0,2013,Actual,YTD,2012-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),103752706.0,2013,Actual,YTD,2012-09-30,Sinking Fund Commission,37,Sinking Fund
Streets,7931435.0,2013,Actual,YTD,2012-09-30,Streets Department,12,Streets
Streets Sanitation,49176869.0,2013,Actual,YTD,2012-09-30,Streets: Sanitation,12-S,
Witness Fees,28223.0,2013,Actual,YTD,2012-09-30,Finance: Witness Fees,35-WF,
Youth Commission,9731.0,2013,Actual,YTD,2012-09-30,Youth Commission,47,
Zoning Board of Adjustment,73517.0,2013,Actual,YTD,2012-09-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0.0,2013,Actual,YTD,2012-09-30,Zoning Code Commission,57,
Non-Rep/Exempt Compensation Package,0.0,2013,Actual,YTD,2012-09-30,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,2300000.0,2013,Adopted Budget,Full Year,2012-09-30,Art Museum,34,
Atwater Kent Museum,268630.0,2013,Adopted Budget,Full Year,2012-09-30,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7449931.0,2013,Adopted Budget,Full Year,2012-09-30,City Controller's Office,61,
Board of Building Standards,70169.0,2013,Adopted Budget,Full Year,2012-09-30,L&I: Board of Building and Standards,29,
Board of Ethics,898000.0,2013,Adopted Budget,Full Year,2012-09-30,Board of Ethics,45,
Board of L & Review,152607.0,2013,Adopted Budget,Full Year,2012-09-30,L&I: Board of Review,27,
Board of Revision of Taxes,708540.0,2013,Adopted Budget,Full Year,2012-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8847093.0,2013,Adopted Budget,Full Year,2012-09-30,City Commissioner's Office,73,City Commissioners
City Council,35549272.0,2013,Adopted Budget,Full Year,2012-09-30,City Council,01,
City Planning Commission,2212057.0,2013,Adopted Budget,Full Year,2012-09-30,City Planning Commission,51,
City Representative,889611.0,2013,Adopted Budget,Full Year,2012-09-30,Office of the City Representative,41,City Rep
City Treasurer,886605.0,2013,Adopted Budget,Full Year,2012-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,166903.0,2013,Adopted Budget,Full Year,2012-09-30,Civil Service Commission,55,
Commerce,2681813.0,2013,Adopted Budget,Full Year,2012-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448.0,2013,Adopted Budget,Full Year,2012-09-30,Commerce: Economic Stimulus,42-ES,
