dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Police,552292087.0,2012,Actual,Full Year,2012-06-30,Police Department,11,Police
Prisons,231522589.0,2012,Actual,Full Year,2012-06-30,Philadelphia Prison System,23,Prisons
Procurement,4460528.0,2012,Actual,Full Year,2012-06-30,Procurement Department,38,Procurement
Public Health,107184796.0,2012,Actual,Full Year,2012-06-30,Department of Public Health,14,Public Health
Public Property,53167614.0,2012,Actual,Full Year,2012-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,66360000.0,2012,Actual,Full Year,2012-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,16795777.0,2012,Actual,Full Year,2012-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,31157967.0,2012,Actual,Full Year,2012-06-30,Public Property: Utilities,20-U,
Records,3840761.0,2012,Actual,Full Year,2012-06-30,Department of Records,31,Records
Refunds,382.0,2012,Actual,Full Year,2012-06-30,Finance: Refunds,35-R,
Register of Wills,3311831.0,2012,Actual,Full Year,2012-06-30,Register of Wills,68,
Revenue,18821178.0,2012,Actual,Full Year,2012-06-30,Department of Revenue,36,Revenue
Sheriff,15445690.0,2012,Actual,Full Year,2012-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),201045528.0,2012,Actual,Full Year,2012-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,24063025.0,2012,Actual,Full Year,2012-06-30,Streets Department,12,Streets
Streets Sanitation,91814084.0,2012,Actual,Full Year,2012-06-30,Streets: Sanitation,12-S,
Witness Fees,140479.0,2012,Actual,Full Year,2012-06-30,Finance: Witness Fees,35-WF,
Youth Commission,41737.0,2012,Actual,Full Year,2012-06-30,Youth Commission,47,
Zoning Board of Adjustment,366353.0,2012,Actual,Full Year,2012-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,216237.0,2012,Actual,Full Year,2012-06-30,Zoning Code Commission,57,
Provision for DC #33 Contract,0.0,2012,Actual,Full Year,2012-06-30,Finance: Labor Reserve,35-LR,
Provision for a portion of the IAFF Arbitration,0.0,2012,Actual,Full Year,2012-06-30,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,1725000.0,2013,Target Budget,YTD,2013-03-31,Art Museum,34,
Atwater Kent Museum,206145.0,2013,Target Budget,YTD,2013-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),5005902.0,2013,Target Budget,YTD,2013-03-31,City Controller's Office,61,
Board of Building Standards,48598.0,2013,Target Budget,YTD,2013-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,615382.0,2013,Target Budget,YTD,2013-03-31,Board of Ethics,45,
Board of L & Review,104058.0,2013,Target Budget,YTD,2013-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,500326.0,2013,Target Budget,YTD,2013-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6658899.0,2013,Target Budget,YTD,2013-03-31,City Commissioner's Office,73,City Commissioners
City Council,11212335.0,2013,Target Budget,YTD,2013-03-31,City Council,01,
City Planning Commission,1767379.0,2013,Target Budget,YTD,2013-03-31,City Planning Commission,51,
City Representative,597336.0,2013,Target Budget,YTD,2013-03-31,Office of the City Representative,41,City Rep
City Treasurer,663026.0,2013,Target Budget,YTD,2013-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,126494.0,2013,Target Budget,YTD,2013-03-31,Civil Service Commission,55,
Commerce,2078141.0,2013,Target Budget,YTD,2013-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economio Stimulus,1294448.0,2013,Target Budget,YTD,2013-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2013,Target Budget,YTD,2013-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2013,Target Budget,YTD,2013-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,22643726.0,2013,Target Budget,YTD,2013-03-31,District Attorney's Office,69,DAO
Finance,12218093.0,2013,Target Budget,YTD,2013-03-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,38000000.0,2013,Target Budget,YTD,2013-03-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,829581803.0,2013,Target Budget,YTD,2013-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,45466506.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,49705520.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,726258.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,2855052.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,5668347.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,262318893.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,346787909.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,112316282.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,93750.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,3643286.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2013,Target Budget,YTD,2013-03-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Fire,137655050.0,2013,Target Budget,YTD,2013-03-31,Fire Department,13,Fire
First Judicial District,81205433.0,2013,Target Budget,YTD,2013-03-31,First Judicial District,84,FJD
Fleet Management,37337044.0,2013,Target Budget,YTD,2013-03-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,9366071.0,2013,Target Budget,YTD,2013-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,25365150.0,2013,Target Budget,YTD,2013-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,277579.0,2013,Target Budget,YTD,2013-03-31,Historical Commission,32,
Hero Award,21000.0,2013,Target Budget,YTD,2013-03-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1391494.0,2013,Target Budget,YTD,2013-03-31,Commission on Human Relations,54,Human Relations
Human Services,76245684.0,2013,Target Budget,YTD,2013-03-31,Department of Human Services,22,DHS
Indemnities,25295033.0,2013,Target Budget,YTD,2013-03-31,Finance: Indemnities,35-IN,
Law,10438727.0,2013,Target Budget,YTD,2013-03-31,Law Department,44,Law
Legal Services icl. Defender Association,38276937.0,2013,Target Budget,YTD,2013-03-31,MDO: Legal Services,10-LS,
Licenses & Inspections,15784846.0,2013,Target Budget,YTD,2013-03-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),26372589.0,2013,Target Budget,YTD,2013-03-31,Managing Director's Office,10,MDO
Mayor,2560938.0,2013,Target Budget,YTD,2013-03-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2532387.0,2013,Target Budget,YTD,2013-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,901350.0,2013,Target Budget,YTD,2013-03-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,415736.0,2013,Target Budget,YTD,2013-03-31,Labor,03,
Mayor Scholarships,200000.0,2013,Target Budget,YTD,2013-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2013,Target Budget,YTD,2013-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,475177.0,2013,Target Budget,YTD,2013-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,674212.0,2013,Target Budget,YTD,2013-03-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,13699305.0,2013,Target Budget,YTD,2013-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2460000.0,2013,Target Budget,YTD,2013-03-31,Office of Housing and Community Development,06,
Office of Human Resources,3900526.0,2013,Target Budget,YTD,2013-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,61154310.0,2013,Target Budget,YTD,2013-03-31,Office of Innovation and Technology,04,OIT
Office of Property Assessment,8939058.0,2013,Target Budget,YTD,2013-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,36957043.0,2013,Target Budget,YTD,2013-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,37461331.0,2013,Target Budget,YTD,2013-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,407651961.0,2013,Target Budget,YTD,2013-03-31,Police Department,11,Police
Prisons,201481201.0,2013,Target Budget,YTD,2013-03-31,Philadelphia Prison System,23,Prisons
Procurement,3302963.0,2013,Target Budget,YTD,2013-03-31,Procurement Department,38,Procurement
Public Health,94249270.0,2013,Target Budget,YTD,2013-03-31,Department of Public Health,14,Public Health
Public Property,38174355.0,2013,Target Budget,YTD,2013-03-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,49476000.0,2013,Target Budget,YTD,2013-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17267661.0,2013,Target Budget,YTD,2013-03-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32015165.0,2013,Target Budget,YTD,2013-03-31,Public Property: Utilities,20-U,
Records,3135965.0,2013,Target Budget,YTD,2013-03-31,Department of Records,31,Records
Refunds,100000.0,2013,Target Budget,YTD,2013-03-31,Finance: Refunds,35-R,
Register of Wills,2325835.0,2013,Target Budget,YTD,2013-03-31,Register of Wills,68,
Revenue,13554993.0,2013,Target Budget,YTD,2013-03-31,Department of Revenue,36,Revenue
Sheriff,11697785.0,2013,Target Budget,YTD,2013-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),181626296.0,2013,Target Budget,YTD,2013-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,21386074.0,2013,Target Budget,YTD,2013-03-31,Streets Department,12,Streets
Streets Sanitation,72434979.0,2013,Target Budget,YTD,2013-03-31,Streets: Sanitation,12-S,
Witness Fees,103336.0,2013,Target Budget,YTD,2013-03-31,Finance: Witness Fees,35-WF,
Youth Commission,35100.0,2013,Target Budget,YTD,2013-03-31,Youth Commission,47,
Zoning Board of Adjustment,249038.0,2013,Target Budget,YTD,2013-03-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0.0,2013,Target Budget,YTD,2013-03-31,Zoning Code Commission,57,
Provision for DC #33 Contract,0.0,2013,Target Budget,YTD,2013-03-31,Finance: Labor Reserve,35-LR,
Provision for a portion of the IAFF Arbitration,0.0,2013,Target Budget,YTD,2013-03-31,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,1725000.0,2013,Actual,YTD,2013-03-31,Art Museum,34,
Atwater Kent Museum,206145.0,2013,Actual,YTD,2013-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),4961835.0,2013,Actual,YTD,2013-03-31,City Controller's Office,61,
Board of Building Standards,40875.0,2013,Actual,YTD,2013-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,511648.0,2013,Actual,YTD,2013-03-31,Board of Ethics,45,
Board of L & Review,93296.0,2013,Actual,YTD,2013-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,362469.0,2013,Actual,YTD,2013-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),5984115.0,2013,Actual,YTD,2013-03-31,City Commissioner's Office,73,City Commissioners
City Council,9400232.0,2013,Actual,YTD,2013-03-31,City Council,01,
City Planning Commission,1676366.0,2013,Actual,YTD,2013-03-31,City Planning Commission,51,
City Representative,710288.0,2013,Actual,YTD,2013-03-31,Office of the City Representative,41,City Rep
City Treasurer,677322.0,2013,Actual,YTD,2013-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,127546.0,2013,Actual,YTD,2013-03-31,Civil Service Commission,55,
Commerce,1936282.0,2013,Actual,YTD,2013-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economio Stimulus,1281504.0,2013,Actual,YTD,2013-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2013,Actual,YTD,2013-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2013,Actual,YTD,2013-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,21448933.0,2013,Actual,YTD,2013-03-31,District Attorney's Office,69,DAO
Finance,11491687.0,2013,Actual,YTD,2013-03-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,38000000.0,2013,Actual,YTD,2013-03-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,829581803.0,2013,Actual,YTD,2013-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,45466506.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,49705520.0,2013,Actual,YTD,2013-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,726258.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,2855052.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,5668347.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,262318893.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,346787909.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,112316282.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,93750.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,3643286.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2013,Actual,YTD,2013-03-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Fire,137470861.0,2013,Actual,YTD,2013-03-31,Fire Department,13,Fire
First Judicial District,80520907.0,2013,Actual,YTD,2013-03-31,First Judicial District,84,FJD
Fleet Management,37351366.0,2013,Actual,YTD,2013-03-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,10361013.0,2013,Actual,YTD,2013-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,25290749.0,2013,Actual,YTD,2013-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,256570.0,2013,Actual,YTD,2013-03-31,Historical Commission,32,
Hero Award,21000.0,2013,Actual,YTD,2013-03-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1199630.0,2013,Actual,YTD,2013-03-31,Commission on Human Relations,54,Human Relations
Human Services,79174471.0,2013,Actual,YTD,2013-03-31,Department of Human Services,22,DHS
Indemnities,25295033.0,2013,Actual,YTD,2013-03-31,Finance: Indemnities,35-IN,
Law,11048010.0,2013,Actual,YTD,2013-03-31,Law Department,44,Law
Legal Services icl. Defender Association,38276937.0,2013,Actual,YTD,2013-03-31,MDO: Legal Services,10-LS,
Licenses & Inspections,15740928.0,2013,Actual,YTD,2013-03-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),26372589.0,2013,Actual,YTD,2013-03-31,Managing Director's Office,10,MDO
Mayor,2671588.0,2013,Actual,YTD,2013-03-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2532387.0,2013,Actual,YTD,2013-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,880465.0,2013,Actual,YTD,2013-03-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,417048.0,2013,Actual,YTD,2013-03-31,Labor,03,
Mayor Scholarships,200000.0,2013,Actual,YTD,2013-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2013,Actual,YTD,2013-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,455526.0,2013,Actual,YTD,2013-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,817310.0,2013,Actual,YTD,2013-03-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,12599693.0,2013,Actual,YTD,2013-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2460000.0,2013,Actual,YTD,2013-03-31,Office of Housing and Community Development,06,
Office of Human Resources,3667779.0,2013,Actual,YTD,2013-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,53993929.0,2013,Actual,YTD,2013-03-31,Office of Innovation and Technology,04,OIT
Office of Property Assessment,8631278.0,2013,Actual,YTD,2013-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,39095212.0,2013,Actual,YTD,2013-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,37388694.0,2013,Actual,YTD,2013-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,398412424.0,2013,Actual,YTD,2013-03-31,Police Department,11,Police
Prisons,195238929.0,2013,Actual,YTD,2013-03-31,Philadelphia Prison System,23,Prisons
Procurement,3354538.0,2013,Actual,YTD,2013-03-31,Procurement Department,38,Procurement
Public Health,93520884.0,2013,Actual,YTD,2013-03-31,Department of Public Health,14,Public Health
Public Property,30195706.0,2013,Actual,YTD,2013-03-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,65170000.0,2013,Actual,YTD,2013-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17939277.0,2013,Actual,YTD,2013-03-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,31919099.0,2013,Actual,YTD,2013-03-31,Public Property: Utilities,20-U,
Records,2897250.0,2013,Actual,YTD,2013-03-31,Department of Records,31,Records
Refunds,36.0,2013,Actual,YTD,2013-03-31,Finance: Refunds,35-R,
Register of Wills,2326336.0,2013,Actual,YTD,2013-03-31,Register of Wills,68,
Revenue,13161170.0,2013,Actual,YTD,2013-03-31,Department of Revenue,36,Revenue
Sheriff,10754688.0,2013,Actual,YTD,2013-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),181626296.0,2013,Actual,YTD,2013-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,18524884.0,2013,Actual,YTD,2013-03-31,Streets Department,12,Streets
Streets Sanitation,72244714.0,2013,Actual,YTD,2013-03-31,Streets: Sanitation,12-S,
Witness Fees,103336.0,2013,Actual,YTD,2013-03-31,Finance: Witness Fees,35-WF,
Youth Commission,35100.0,2013,Actual,YTD,2013-03-31,Youth Commission,47,
Zoning Board of Adjustment,254484.0,2013,Actual,YTD,2013-03-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0.0,2013,Actual,YTD,2013-03-31,Zoning Code Commission,57,
Provision for DC #33 Contract,0.0,2013,Actual,YTD,2013-03-31,Finance: Labor Reserve,35-LR,
Provision for a portion of the IAFF Arbitration,0.0,2013,Actual,YTD,2013-03-31,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,2300000.0,2013,Adopted Budget,Full Year,2013-03-31,Art Museum,34,
Atwater Kent Museum,268630.0,2013,Adopted Budget,Full Year,2013-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7449931.0,2013,Adopted Budget,Full Year,2013-03-31,City Controller's Office,61,
Board of Building Standards,70169.0,2013,Adopted Budget,Full Year,2013-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,898000.0,2013,Adopted Budget,Full Year,2013-03-31,Board of Ethics,45,
Board of L & Review,152607.0,2013,Adopted Budget,Full Year,2013-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,708540.0,2013,Adopted Budget,Full Year,2013-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8847093.0,2013,Adopted Budget,Full Year,2013-03-31,City Commissioner's Office,73,City Commissioners
City Council,35549272.0,2013,Adopted Budget,Full Year,2013-03-31,City Council,01,
City Planning Commission,2212057.0,2013,Adopted Budget,Full Year,2013-03-31,City Planning Commission,51,
City Representative,889611.0,2013,Adopted Budget,Full Year,2013-03-31,Office of the City Representative,41,City Rep
City Treasurer,886605.0,2013,Adopted Budget,Full Year,2013-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,166903.0,2013,Adopted Budget,Full Year,2013-03-31,Civil Service Commission,55,
Commerce,2681813.0,2013,Adopted Budget,Full Year,2013-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economio Stimulus,1294448.0,2013,Adopted Budget,Full Year,2013-03-31,Commerce: Economic Stimulus,42-ES,
