dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Finance Contribution to the School District,38540000.0,2010,Actual,Full Year,2010-06-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,829855069.0,2010,Actual,Full Year,2010-06-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,50256169.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,65177998.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,778134.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4140577.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7703547.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health/Medical,349697600.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,250009741.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,96719881.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,94600.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5276822.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,18000000.0,2010,Actual,Full Year,2010-06-30,Finance: PGW Reimbursement,35-PGW,
Fire,188887804.0,2010,Actual,Full Year,2010-06-30,Fire Department,13,Fire
First Judicial District,107227069.0,2010,Actual,Full Year,2010-06-30,First Judicial District,84,FJD
Fleet Management,44600981.0,2010,Actual,Full Year,2010-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,2722425.0,2010,Actual,Full Year,2010-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,32481012.0,2010,Actual,Full Year,2010-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,386824.0,2010,Actual,Full Year,2010-06-30,Historical Commission,32,
Hero Award,42500.0,2010,Actual,Full Year,2010-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1983420.0,2010,Actual,Full Year,2010-06-30,Commission on Human Relations,54,Human Relations
Human Services,561082074.0,2010,Actual,Full Year,2010-06-30,Department of Human Services,22,DHS
Indemnities,32718289.0,2010,Actual,Full Year,2010-06-30,Finance: Indemnities,35-IN,
Law,17889976.0,2010,Actual,Full Year,2010-06-30,Law Department,44,Law
Legal Services icl. Defender Association,35941187.0,2010,Actual,Full Year,2010-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,22696814.0,2010,Actual,Full Year,2010-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),16471347.0,2010,Actual,Full Year,2010-06-30,Managing Director's Office,10,MDO
Mayor,3597579.0,2010,Actual,Full Year,2010-06-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,3943042.0,2010,Actual,Full Year,2010-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,1145973.0,2010,Actual,Full Year,2010-06-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,523171.0,2010,Actual,Full Year,2010-06-30,Labor,03,
Mayor Scholarships,193305.0,2010,Actual,Full Year,2010-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2010,Actual,Full Year,2010-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,482014.0,2010,Actual,Full Year,2010-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,973182.0,2010,Actual,Full Year,2010-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth./Mental Retard. Svcs.,14238870.0,2010,Actual,Full Year,2010-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2800000.0,2010,Actual,Full Year,2010-06-30,Office of Housing and Community Development,06,
Office of Human Resources,4047043.0,2010,Actual,Full Year,2010-06-30,Office of Human Resources,56,OHR
Office of Property Assessment,0.0,2010,Actual,Full Year,2010-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,38386664.0,2010,Actual,Full Year,2010-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,32802685.0,2010,Actual,Full Year,2010-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,528853734.0,2010,Actual,Full Year,2010-06-30,Police Department,11,Police
Prisons,233814188.0,2010,Actual,Full Year,2010-06-30,Philadelphia Prison System,23,Prisons
Procurement,4397299.0,2010,Actual,Full Year,2010-06-30,Procurement Department,38,Procurement
Public Health,111098894.0,2010,Actual,Full Year,2010-06-30,Department of Public Health,14,Public Health
Public Property,51545939.0,2010,Actual,Full Year,2010-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,64164000.0,2010,Actual,Full Year,2010-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentais,15039531.0,2010,Actual,Full Year,2010-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,32537690.0,2010,Actual,Full Year,2010-06-30,Public Property: Utilities,20-U,
Records,5194997.0,2010,Actual,Full Year,2010-06-30,Department of Records,31,Records
Refunds,781.0,2010,Actual,Full Year,2010-06-30,Finance: Refunds,35-R,
Register of Wills,3208695.0,2010,Actual,Full Year,2010-06-30,Register of Wills,68,
Revenue,16399279.0,2010,Actual,Full Year,2010-06-30,Department of Revenue,36,Revenue
Sheriff,15261499.0,2010,Actual,Full Year,2010-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),185464327.0,2010,Actual,Full Year,2010-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,38117652.0,2010,Actual,Full Year,2010-06-30,Streets Department,12,Streets
Streets Sanitation,92238646.0,2010,Actual,Full Year,2010-06-30,Streets: Sanitation,12-S,
Witness Fees,104142.0,2010,Actual,Full Year,2010-06-30,Finance: Witness Fees,35-WF,
Youth Commission,85281.0,2010,Actual,Full Year,2010-06-30,Youth Commission,47,
Zoning Board of Adjustment,310775.0,2010,Actual,Full Year,2010-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,467542.0,2010,Actual,Full Year,2010-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2011,Target Budget,YTD,2010-12-31,Art Museum,34,
Atwater Kent Museum,149315.0,2011,Target Budget,YTD,2010-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3656616.0,2011,Target Budget,YTD,2010-12-31,City Controller's Office,61,
Board of Building Standards,33789.0,2011,Target Budget,YTD,2010-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,387516.0,2011,Target Budget,YTD,2010-12-31,Board of Ethics,45,
Board of L & I Review,76955.0,2011,Target Budget,YTD,2010-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,1686752.0,2011,Target Budget,YTD,2010-12-31,Board of Revision of Taxes,63,BRT
Camp William Penn,0.0,2011,Target Budget,YTD,2010-12-31,Camp William Penn,19,
City Commissioners (Election Board),4323184.0,2011,Target Budget,YTD,2010-12-31,City Commissioner's Office,73,City Commissioners
City Council,7524486.0,2011,Target Budget,YTD,2010-12-31,City Council,01,
City Planning Commission,1286083.0,2011,Target Budget,YTD,2010-12-31,City Planning Commission,51,
City Representative,193134.0,2011,Target Budget,YTD,2010-12-31,Office of the City Representative,41,City Rep
City Treasurer,429861.0,2011,Target Budget,YTD,2010-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,98600.0,2011,Target Budget,YTD,2010-12-31,Civil Service Commission,55,
Clerk of Quarter Sessions,0.0,2011,Target Budget,YTD,2010-12-31,Clerk of Quarter Sessions,64,
Commerce,1041520.0,2011,Target Budget,YTD,2010-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2011,Target Budget,YTD,2010-12-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2011,Target Budget,YTD,2010-12-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2011,Target Budget,YTD,2010-12-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,15689285.0,2011,Target Budget,YTD,2010-12-31,District Attorney's Office,69,DAO
Division of Technology,36365962.0,2011,Target Budget,YTD,2010-12-31,Office of Innovation and Technology,04,OIT
Fairmount Park,0.0,2011,Target Budget,YTD,2010-12-31,Fairmount Park Commission,17,
Finance,8013318.0,2011,Target Budget,YTD,2010-12-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2011,Target Budget,YTD,2010-12-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,307479156.0,2011,Target Budget,YTD,2010-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,31885061.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,33554336.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,781832.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,2036957.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,3849744.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health/Medical,171877498.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,46153895.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,14749208.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,120100.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,2470525.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2011,Target Budget,YTD,2010-12-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2011,Target Budget,YTD,2010-12-31,Finance: PGW Reimbursement,35-PGW,
Fire,92584433.0,2011,Target Budget,YTD,2010-12-31,Fire Department,13,Fire
First Judicial District,52270266.0,2011,Target Budget,YTD,2010-12-31,First Judicial District,84,FJD
Fleet Management,23580877.0,2011,Target Budget,YTD,2010-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,2035923.0,2011,Target Budget,YTD,2010-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,16331925.0,2011,Target Budget,YTD,2010-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,181687.0,2011,Target Budget,YTD,2010-12-31,Historical Commission,32,
Hero Award,35000.0,2011,Target Budget,YTD,2010-12-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,845798.0,2011,Target Budget,YTD,2010-12-31,Commission on Human Relations,54,Human Relations
Human Services,478423825.0,2011,Target Budget,YTD,2010-12-31,Department of Human Services,22,DHS
Indemnities,18404077.0,2011,Target Budget,YTD,2010-12-31,Finance: Indemnities,35-IN,
Law,9217759.0,2011,Target Budget,YTD,2010-12-31,Law Department,44,Law
Legal Services icl. Defender Association,36616187.0,2011,Target Budget,YTD,2010-12-31,MDO: Legal Services,10-LS,
Licenses & Inspections,11408897.0,2011,Target Budget,YTD,2010-12-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),7839945.0,2011,Target Budget,YTD,2010-12-31,Managing Director's Office,10,MDO
Mayor,1752318.0,2011,Target Budget,YTD,2010-12-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2442790.0,2011,Target Budget,YTD,2010-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,612817.0,2011,Target Budget,YTD,2010-12-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,231246.0,2011,Target Budget,YTD,2010-12-31,Labor,03,
Mayor Scholarships,100000.0,2011,Target Budget,YTD,2010-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2011,Target Budget,YTD,2010-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,239070.0,2011,Target Budget,YTD,2010-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,742000.0,2011,Target Budget,YTD,2010-12-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth./Mental Retard. Svcs.,13440091.0,2011,Target Budget,YTD,2010-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,1746500.0,2011,Target Budget,YTD,2010-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2442355.0,2011,Target Budget,YTD,2010-12-31,Office of Human Resources,56,OHR
Office of Property Assessment,2038864.0,2011,Target Budget,YTD,2010-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,32980581.0,2011,Target Budget,YTD,2010-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,25178661.0,2011,Target Budget,YTD,2010-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,254796375.0,2011,Target Budget,YTD,2010-12-31,Police Department,11,Police
Prisons,166816817.0,2011,Target Budget,YTD,2010-12-31,Philadelphia Prison System,23,Prisons
Procurement,2076624.0,2011,Target Budget,YTD,2010-12-31,Procurement Department,38,Procurement
Public Health,85777671.0,2011,Target Budget,YTD,2010-12-31,Department of Public Health,14,Public Health
Public Property,28896458.0,2011,Target Budget,YTD,2010-12-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,32939000.0,2011,Target Budget,YTD,2010-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentais,15421472.0,2011,Target Budget,YTD,2010-12-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32890000.0,2011,Target Budget,YTD,2010-12-31,Public Property: Utilities,20-U,
Records,2413952.0,2011,Target Budget,YTD,2010-12-31,Department of Records,31,Records
Refunds,119000.0,2011,Target Budget,YTD,2010-12-31,Finance: Refunds,35-R,
Register of Wills,1649742.0,2011,Target Budget,YTD,2010-12-31,Register of Wills,68,
Revenue,7622696.0,2011,Target Budget,YTD,2010-12-31,Department of Revenue,36,Revenue
Sheriff,6727571.0,2011,Target Budget,YTD,2010-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),107047918.0,2011,Target Budget,YTD,2010-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,12760554.0,2011,Target Budget,YTD,2010-12-31,Streets Department,12,Streets
Streets Sanitation,65995290.0,2011,Target Budget,YTD,2010-12-31,Streets: Sanitation,12-S,
Witness Fees,85759.0,2011,Target Budget,YTD,2010-12-31,Finance: Witness Fees,35-WF,
Youth Commission,48000.0,2011,Target Budget,YTD,2010-12-31,Youth Commission,47,
Zoning Board of Adjustment,177873.0,2011,Target Budget,YTD,2010-12-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,386157.0,2011,Target Budget,YTD,2010-12-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2011,Actual,YTD,2010-12-31,Art Museum,34,
Atwater Kent Museum,120001.0,2011,Actual,YTD,2010-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3575520.0,2011,Actual,YTD,2010-12-31,City Controller's Office,61,
Board of Building Standards,30768.0,2011,Actual,YTD,2010-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,326654.0,2011,Actual,YTD,2010-12-31,Board of Ethics,45,
Board of L & I Review,62458.0,2011,Actual,YTD,2010-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,1609921.0,2011,Actual,YTD,2010-12-31,Board of Revision of Taxes,63,BRT
Camp William Penn,0.0,2011,Actual,YTD,2010-12-31,Camp William Penn,19,
City Commissioners (Election Board),4772367.0,2011,Actual,YTD,2010-12-31,City Commissioner's Office,73,City Commissioners
City Council,7279744.0,2011,Actual,YTD,2010-12-31,City Council,01,
City Planning Commission,1082620.0,2011,Actual,YTD,2010-12-31,City Planning Commission,51,
City Representative,688764.0,2011,Actual,YTD,2010-12-31,Office of the City Representative,41,City Rep
City Treasurer,431602.0,2011,Actual,YTD,2010-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,94408.0,2011,Actual,YTD,2010-12-31,Civil Service Commission,55,
Clerk of Quarter Sessions,0.0,2011,Actual,YTD,2010-12-31,Clerk of Quarter Sessions,64,
Commerce,924902.0,2011,Actual,YTD,2010-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2011,Actual,YTD,2010-12-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2011,Actual,YTD,2010-12-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2011,Actual,YTD,2010-12-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,15273472.0,2011,Actual,YTD,2010-12-31,District Attorney's Office,69,DAO
Division of Technology,36365962.0,2011,Actual,YTD,2010-12-31,Office of Innovation and Technology,04,OIT
Fairmount Park,0.0,2011,Actual,YTD,2010-12-31,Fairmount Park Commission,17,
Finance,7878639.0,2011,Actual,YTD,2010-12-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2011,Actual,YTD,2010-12-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,307479156.0,2011,Actual,YTD,2010-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,31885061.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,33554336.0,2011,Actual,YTD,2010-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,781832.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,2036957.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,3849744.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health/Medical,171877498.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,46153895.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,14749208.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,120100.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,2470525.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2011,Actual,YTD,2010-12-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2011,Actual,YTD,2010-12-31,Finance: PGW Reimbursement,35-PGW,
Fire,93561128.0,2011,Actual,YTD,2010-12-31,Fire Department,13,Fire
First Judicial District,53417171.0,2011,Actual,YTD,2010-12-31,First Judicial District,84,FJD
Fleet Management,24769799.0,2011,Actual,YTD,2010-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,2841521.0,2011,Actual,YTD,2010-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,16163802.0,2011,Actual,YTD,2010-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,174670.0,2011,Actual,YTD,2010-12-31,Historical Commission,32,
Hero Award,35000.0,2011,Actual,YTD,2010-12-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,920794.0,2011,Actual,YTD,2010-12-31,Commission on Human Relations,54,Human Relations
Human Services,440477723.0,2011,Actual,YTD,2010-12-31,Department of Human Services,22,DHS
Indemnities,20213433.0,2011,Actual,YTD,2010-12-31,Finance: Indemnities,35-IN,
Law,10072070.0,2011,Actual,YTD,2010-12-31,Law Department,44,Law
Legal Services icl. Defender Association,35941187.0,2011,Actual,YTD,2010-12-31,MDO: Legal Services,10-LS,
Licenses & Inspections,10009151.0,2011,Actual,YTD,2010-12-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),8343505.0,2011,Actual,YTD,2010-12-31,Managing Director's Office,10,MDO
Mayor,1903336.0,2011,Actual,YTD,2010-12-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2443187.0,2011,Actual,YTD,2010-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,572153.0,2011,Actual,YTD,2010-12-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,225738.0,2011,Actual,YTD,2010-12-31,Labor,03,
Mayor Scholarships,197600.0,2011,Actual,YTD,2010-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2011,Actual,YTD,2010-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,323194.0,2011,Actual,YTD,2010-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,705408.0,2011,Actual,YTD,2010-12-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth./Mental Retard. Svcs.,13149511.0,2011,Actual,YTD,2010-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,1746500.0,2011,Actual,YTD,2010-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2330569.0,2011,Actual,YTD,2010-12-31,Office of Human Resources,56,OHR
Office of Property Assessment,1999025.0,2011,Actual,YTD,2010-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,32280866.0,2011,Actual,YTD,2010-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,25904333.0,2011,Actual,YTD,2010-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,262753910.0,2011,Actual,YTD,2010-12-31,Police Department,11,Police
Prisons,143620398.0,2011,Actual,YTD,2010-12-31,Philadelphia Prison System,23,Prisons
Procurement,2120333.0,2011,Actual,YTD,2010-12-31,Procurement Department,38,Procurement
Public Health,86393926.0,2011,Actual,YTD,2010-12-31,Department of Public Health,14,Public Health
Public Property,27158946.0,2011,Actual,YTD,2010-12-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,32164000.0,2011,Actual,YTD,2010-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentais,15046911.0,2011,Actual,YTD,2010-12-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32885393.0,2011,Actual,YTD,2010-12-31,Public Property: Utilities,20-U,
Records,2183572.0,2011,Actual,YTD,2010-12-31,Department of Records,31,Records
Refunds,22.0,2011,Actual,YTD,2010-12-31,Finance: Refunds,35-R,
Register of Wills,1586340.0,2011,Actual,YTD,2010-12-31,Register of Wills,68,
Revenue,7319397.0,2011,Actual,YTD,2010-12-31,Department of Revenue,36,Revenue
Sheriff,7028086.0,2011,Actual,YTD,2010-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),107047918.0,2011,Actual,YTD,2010-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,11681055.0,2011,Actual,YTD,2010-12-31,Streets Department,12,Streets
Streets Sanitation,62710924.0,2011,Actual,YTD,2010-12-31,Streets: Sanitation,12-S,
Witness Fees,89050.0,2011,Actual,YTD,2010-12-31,Finance: Witness Fees,35-WF,
Youth Commission,34993.0,2011,Actual,YTD,2010-12-31,Youth Commission,47,
Zoning Board of Adjustment,159002.0,2011,Actual,YTD,2010-12-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,369002.0,2011,Actual,YTD,2010-12-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2011,Adopted Budget,Full Year,2010-12-31,Art Museum,34,
Atwater Kent Museum,248630.0,2011,Adopted Budget,Full Year,2010-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7291566.0,2011,Adopted Budget,Full Year,2010-12-31,City Controller's Office,61,
Board of Building Standards,71601.0,2011,Adopted Budget,Full Year,2010-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,810000.0,2011,Adopted Budget,Full Year,2010-12-31,Board of Ethics,45,
Board of L & I Review,155721.0,2011,Adopted Budget,Full Year,2010-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,6502559.0,2011,Adopted Budget,Full Year,2010-12-31,Board of Revision of Taxes,63,BRT
Camp William Penn,0.0,2011,Adopted Budget,Full Year,2010-12-31,Camp William Penn,19,
City Commissioners (Election Board),8794177.0,2011,Adopted Budget,Full Year,2010-12-31,City Commissioner's Office,73,City Commissioners
City Council,15048972.0,2011,Adopted Budget,Full Year,2010-12-31,City Council,01,
