dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Health /Medical,409437520,2014,Actual,Full Year,2014-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,7124743,2014,Actual,Full Year,2014-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4107181,2014,Actual,Full Year,2014-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,94250,2014,Actual,Full Year,2014-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2014,Actual,Full Year,2014-06-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,0,2014,Actual,Full Year,2014-06-30,Finance: Indemnities,35-IN,
Finance-Refunds,100000,2014,Actual,Full Year,2014-06-30,Finance: Refunds,35-R,
Finance-School District Contribution,114050100,2014,Actual,Full Year,2014-06-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,101452,2014,Actual,Full Year,2014-06-30,Finance: Witness Fees,35-WF,
Fire,247991912,2014,Actual,Full Year,2014-06-30,Fire Department,13,Fire
First Judicial District,108716187,2014,Actual,Full Year,2014-06-30,First Judicial District,84,FJD
Fleet Management,50062898,2014,Actual,Full Year,2014-06-30,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,12548186,2014,Actual,Full Year,2014-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,35736303,2014,Actual,Full Year,2014-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,349704,2014,Actual,Full Year,2014-06-30,Historical Commission,32,
Human Relations Commission,1783651,2014,Actual,Full Year,2014-06-30,Commission on Human Relations,54,Human Relations
Human Services,100241130,2014,Actual,Full Year,2014-06-30,Department of Human Services,22,DHS
Labor Relations,479327,2014,Actual,Full Year,2014-06-30,Labor,03,
Law,13950019,2014,Actual,Full Year,2014-06-30,Law Department,44,Law
Licenses & Inspections,25698409,2014,Actual,Full Year,2014-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,62431,2014,Actual,Full Year,2014-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,133593,2014,Actual,Full Year,2014-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,357092,2014,Actual,Full Year,2014-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,34393911,2014,Actual,Full Year,2014-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,40596067,2014,Actual,Full Year,2014-06-30,MDO: Legal Services,10-LS,
Mayor's Office,5056447,2014,Actual,Full Year,2014-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2014,Actual,Full Year,2014-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2014,Actual,Full Year,2014-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,708937,2014,Actual,Full Year,2014-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1586246,2014,Actual,Full Year,2014-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,2561549,2014,Actual,Full Year,2014-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,13667907,2014,Actual,Full Year,2014-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,4060459,2014,Actual,Full Year,2014-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5497266,2014,Actual,Full Year,2014-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,64077538,2014,Actual,Full Year,2014-06-30,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1400719,2014,Actual,Full Year,2014-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,10875784,2014,Actual,Full Year,2014-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,45155805,2014,Actual,Full Year,2014-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,54366727,2014,Actual,Full Year,2014-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,607073462,2014,Actual,Full Year,2014-06-30,Police Department,11,Police
Prisons,245813812,2014,Actual,Full Year,2014-06-30,Philadelphia Prison System,23,Prisons
Procurement,4808359,2014,Actual,Full Year,2014-06-30,Procurement Department,38,Procurement
Public Health,109946985,2014,Actual,Full Year,2014-06-30,Department of Public Health,14,Public Health
Public Property,75641833,2014,Actual,Full Year,2014-06-30,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,66016000,2014,Actual,Full Year,2014-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19098115,2014,Actual,Full Year,2014-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,30200402,2014,Actual,Full Year,2014-06-30,Public Property: Utilities,20-U,
Records,4339865,2014,Actual,Full Year,2014-06-30,Department of Records,31,Records
Register of Wills,3289563,2014,Actual,Full Year,2014-06-30,Register of Wills,68,
Revenue,20210851,2014,Actual,Full Year,2014-06-30,Department of Revenue,36,Revenue
Sheriff,18323205,2014,Actual,Full Year,2014-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),215932309,2014,Actual,Full Year,2014-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,101202698,2014,Actual,Full Year,2014-06-30,Streets: Sanitation,12-S,
Streets-Transportation,36754656,2014,Actual,Full Year,2014-06-30,Streets: Transportation,12-T,
Youth Commission,83151,2014,Actual,Full Year,2014-06-30,Youth Commission,47,
Art Museum Subsidy,1275000,2015,Target Budget,YTD,2014-12-31,Art Museum,34,
Atwater Kent Museum,135920,2015,Target Budget,YTD,2014-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),4030209,2015,Target Budget,YTD,2014-12-31,City Controller's Office,61,
Board of Ethics,411693,2015,Target Budget,YTD,2014-12-31,Board of Ethics,45,
Board of Revision of Taxes,506286,2015,Target Budget,YTD,2014-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4990552,2015,Target Budget,YTD,2014-12-31,City Commissioner's Office,73,City Commissioners
City Council,7420759,2015,Target Budget,YTD,2014-12-31,City Council,01,
City Planning Commission,1118502,2015,Target Budget,YTD,2014-12-31,City Planning Commission,51,
City Representative,650775,2015,Target Budget,YTD,2014-12-31,Office of the City Representative,41,City Rep
City Treasurer,449702,2015,Target Budget,YTD,2014-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),103081,2015,Target Budget,YTD,2014-12-31,Civil Service Commission,55,
Commerce,1700024,2015,Target Budget,YTD,2014-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2015,Target Budget,YTD,2014-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1294448,2015,Target Budget,YTD,2014-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,17368752,2015,Target Budget,YTD,2014-12-31,District Attorney's Office,69,DAO
Finance,12831263,2015,Target Budget,YTD,2014-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26909207,2015,Target Budget,YTD,2014-12-31,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,327877129,2015,Target Budget,YTD,2014-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1651119,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,31485261,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,8811454,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,38715740,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,34380756,2015,Target Budget,YTD,2014-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,593623,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health /Medical,204079841,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,3552538,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4501597,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,105200,2015,Target Budget,YTD,2014-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2015,Target Budget,YTD,2014-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,25077529,2015,Target Budget,YTD,2014-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,0,2015,Target Budget,YTD,2014-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,0,2015,Target Budget,YTD,2014-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,51499,2015,Target Budget,YTD,2014-12-31,Finance: Witness Fees,35-WF,
Fire,97139866,2015,Target Budget,YTD,2014-12-31,Fire Department,13,Fire
First Judicial District,55005363,2015,Target Budget,YTD,2014-12-31,First Judicial District,84,FJD
Fleet Management,34912566,2015,Target Budget,YTD,2014-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,9217351,2015,Target Budget,YTD,2014-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,22312186,2015,Target Budget,YTD,2014-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,199877,2015,Target Budget,YTD,2014-12-31,Historical Commission,32,
Human Relations Commission,863340,2015,Target Budget,YTD,2014-12-31,Commission on Human Relations,54,Human Relations
Human Services,75576013,2015,Target Budget,YTD,2014-12-31,Department of Human Services,22,DHS
Labor Relations,295159,2015,Target Budget,YTD,2014-12-31,Labor,03,
Law,6818396,2015,Target Budget,YTD,2014-12-31,Law Department,44,Law
Licenses & Inspections,14928450,2015,Target Budget,YTD,2014-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,29657,2015,Target Budget,YTD,2014-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,64836,2015,Target Budget,YTD,2014-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,185075,2015,Target Budget,YTD,2014-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,21079905,2015,Target Budget,YTD,2014-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,41661317,2015,Target Budget,YTD,2014-12-31,MDO: Legal Services,10-LS,
Mayor's Office,2721948,2015,Target Budget,YTD,2014-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2015,Target Budget,YTD,2014-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2015,Target Budget,YTD,2014-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,512145,2015,Target Budget,YTD,2014-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1167032,2015,Target Budget,YTD,2014-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3859886,2015,Target Budget,YTD,2014-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,12845776,2015,Target Budget,YTD,2014-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2524000,2015,Target Budget,YTD,2014-12-31,Office of Housing and Community Development,06,
Office of Human Resources,3022366,2015,Target Budget,YTD,2014-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,45311427,2015,Target Budget,YTD,2014-12-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,706134,2015,Target Budget,YTD,2014-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,6768755,2015,Target Budget,YTD,2014-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,38705760,2015,Target Budget,YTD,2014-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,30680262,2015,Target Budget,YTD,2014-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,288258783,2015,Target Budget,YTD,2014-12-31,Police Department,11,Police
Prisons,158367938,2015,Target Budget,YTD,2014-12-31,Philadelphia Prison System,23,Prisons
Procurement,2162149,2015,Target Budget,YTD,2014-12-31,Procurement Department,38,Procurement
Public Health,83328462,2015,Target Budget,YTD,2014-12-31,Department of Public Health,14,Public Health
Public Property,29396434,2015,Target Budget,YTD,2014-12-31,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,35208000,2015,Target Budget,YTD,2014-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,20446962,2015,Target Budget,YTD,2014-12-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,25608720,2015,Target Budget,YTD,2014-12-31,Public Property: Utilities,20-U,
Records,2919419,2015,Target Budget,YTD,2014-12-31,Department of Records,31,Records
Register of Wills,1643160,2015,Target Budget,YTD,2014-12-31,Register of Wills,68,
Revenue,12049689,2015,Target Budget,YTD,2014-12-31,Department of Revenue,36,Revenue
Sheriff,10028304,2015,Target Budget,YTD,2014-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),161042462,2015,Target Budget,YTD,2014-12-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,68511345,2015,Target Budget,YTD,2014-12-31,Streets: Sanitation,12-S,
Streets-Transportation,16333069,2015,Target Budget,YTD,2014-12-31,Streets: Transportation,12-T,
Youth Commission,37828,2015,Target Budget,YTD,2014-12-31,Youth Commission,47,
Art Museum Subsidy,1275000,2015,Actual,YTD,2014-12-31,Art Museum,34,
Atwater Kent Museum,135920,2015,Actual,YTD,2014-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),4029851,2015,Actual,YTD,2014-12-31,City Controller's Office,61,
Board of Ethics,411693,2015,Actual,YTD,2014-12-31,Board of Ethics,45,
Board of Revision of Taxes,506286,2015,Actual,YTD,2014-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4859808,2015,Actual,YTD,2014-12-31,City Commissioner's Office,73,City Commissioners
City Council,7420759,2015,Actual,YTD,2014-12-31,City Council,01,
City Planning Commission,1100462,2015,Actual,YTD,2014-12-31,City Planning Commission,51,
City Representative,650775,2015,Actual,YTD,2014-12-31,Office of the City Representative,41,City Rep
City Treasurer,484514,2015,Actual,YTD,2014-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),103081,2015,Actual,YTD,2014-12-31,Civil Service Commission,55,
Commerce,1748745,2015,Actual,YTD,2014-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2015,Actual,YTD,2014-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1294448,2015,Actual,YTD,2014-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,17368752,2015,Actual,YTD,2014-12-31,District Attorney's Office,69,DAO
Finance,12569442,2015,Actual,YTD,2014-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26909207,2015,Actual,YTD,2014-12-31,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,327877129,2015,Actual,YTD,2014-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,1651119,2015,Actual,YTD,2014-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,31485261,2015,Actual,YTD,2014-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,8811454,2015,Actual,YTD,2014-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,38715740,2015,Actual,YTD,2014-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,34380756,2015,Actual,YTD,2014-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,593623,2015,Actual,YTD,2014-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health /Medical,204079841,2015,Actual,YTD,2014-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,3552538,2015,Actual,YTD,2014-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4501597,2015,Actual,YTD,2014-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,105200,2015,Actual,YTD,2014-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,18000,2015,Actual,YTD,2014-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,25077529,2015,Actual,YTD,2014-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,0,2015,Actual,YTD,2014-12-31,Finance: Refunds,35-R,
Finance-School District Contribution,0,2015,Actual,YTD,2014-12-31,Finance: School District Contribution,35-SD,
Finance-Witness Fees,51499,2015,Actual,YTD,2014-12-31,Finance: Witness Fees,35-WF,
Fire,97139866,2015,Actual,YTD,2014-12-31,Fire Department,13,Fire
First Judicial District,55005363,2015,Actual,YTD,2014-12-31,First Judicial District,84,FJD
Fleet Management,34912566,2015,Actual,YTD,2014-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,9217351,2015,Actual,YTD,2014-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,22281054,2015,Actual,YTD,2014-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,188068,2015,Actual,YTD,2014-12-31,Historical Commission,32,
Human Relations Commission,863340,2015,Actual,YTD,2014-12-31,Commission on Human Relations,54,Human Relations
Human Services,75576013,2015,Actual,YTD,2014-12-31,Department of Human Services,22,DHS
Labor Relations,289932,2015,Actual,YTD,2014-12-31,Labor,03,
Law,8799386,2015,Actual,YTD,2014-12-31,Law Department,44,Law
Licenses & Inspections,14928450,2015,Actual,YTD,2014-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,29657,2015,Actual,YTD,2014-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,64836,2015,Actual,YTD,2014-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,185075,2015,Actual,YTD,2014-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,20902571,2015,Actual,YTD,2014-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,41661317,2015,Actual,YTD,2014-12-31,MDO: Legal Services,10-LS,
Mayor's Office,2721748,2015,Actual,YTD,2014-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,199000,2015,Actual,YTD,2014-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2015,Actual,YTD,2014-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,618856,2015,Actual,YTD,2014-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1167032,2015,Actual,YTD,2014-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3859886,2015,Actual,YTD,2014-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,13045828,2015,Actual,YTD,2014-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2524000,2015,Actual,YTD,2014-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2969619,2015,Actual,YTD,2014-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,37819495,2015,Actual,YTD,2014-12-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,783132,2015,Actual,YTD,2014-12-31,Office of the Inspector General,48,OIG
Office of Property Assessment,6269192,2015,Actual,YTD,2014-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,39341997,2015,Actual,YTD,2014-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,30680262,2015,Actual,YTD,2014-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,288267794,2015,Actual,YTD,2014-12-31,Police Department,11,Police
Prisons,152834754,2015,Actual,YTD,2014-12-31,Philadelphia Prison System,23,Prisons
Procurement,2162149,2015,Actual,YTD,2014-12-31,Procurement Department,38,Procurement
Public Health,78345929,2015,Actual,YTD,2014-12-31,Department of Public Health,14,Public Health
Public Property,29553979,2015,Actual,YTD,2014-12-31,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,35208000,2015,Actual,YTD,2014-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,19859344,2015,Actual,YTD,2014-12-31,Public Property: Space Rentals,20-SR,
Public Property-Utilities,21108924,2015,Actual,YTD,2014-12-31,Public Property: Utilities,20-U,
Records,2949347,2015,Actual,YTD,2014-12-31,Department of Records,31,Records
Register of Wills,1586115,2015,Actual,YTD,2014-12-31,Register of Wills,68,
Revenue,12049689,2015,Actual,YTD,2014-12-31,Department of Revenue,36,Revenue
Sheriff,10028304,2015,Actual,YTD,2014-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),161042462,2015,Actual,YTD,2014-12-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,68511345,2015,Actual,YTD,2014-12-31,Streets: Sanitation,12-S,
Streets-Transportation,16333069,2015,Actual,YTD,2014-12-31,Streets: Transportation,12-T,
Youth Commission,37828,2015,Actual,YTD,2014-12-31,Youth Commission,47,
Art Museum Subsidy,2550000,2015,Adopted Budget,Full Year,2014-12-31,Art Museum,34,
Atwater Kent Museum,284719,2015,Adopted Budget,Full Year,2014-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8072137,2015,Adopted Budget,Full Year,2014-12-31,City Controller's Office,61,
Board of Ethics,1004854,2015,Adopted Budget,Full Year,2014-12-31,Board of Ethics,45,
Board of Revision of Taxes,832587,2015,Adopted Budget,Full Year,2014-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),9419814,2015,Adopted Budget,Full Year,2014-12-31,City Commissioner's Office,73,City Commissioners
City Council,16314559,2015,Adopted Budget,Full Year,2014-12-31,City Council,01,
City Planning Commission,2372828,2015,Adopted Budget,Full Year,2014-12-31,City Planning Commission,51,
City Representative,1019088,2015,Adopted Budget,Full Year,2014-12-31,Office of the City Representative,41,City Rep
City Treasurer,920790,2015,Adopted Budget,Full Year,2014-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),53011268,2015,Adopted Budget,Full Year,2014-12-31,Civil Service Commission,55,
Commerce,2750102,2015,Adopted Budget,Full Year,2014-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2015,Adopted Budget,Full Year,2014-12-31,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,1294448,2015,Adopted Budget,Full Year,2014-12-31,Commerce: Economic Stimulus,42-ES,
District Attorney,34082283,2015,Adopted Budget,Full Year,2014-12-31,District Attorney's Office,69,DAO
Finance,18852781,2015,Adopted Budget,Full Year,2014-12-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26909207,2015,Adopted Budget,Full Year,2014-12-31,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,1817314257,2015,Adopted Budget,Full Year,2014-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,5080260,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Employee Disability,64103778,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,110413101,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,1167961775,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,68825236,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,1000000,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health /Medical,387871657,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,7750000,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,4183450,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,125000,2015,Adopted Budget,Full Year,2014-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,25000,2015,Adopted Budget,Full Year,2014-12-31,Finance: Hero Scholarship Awards,35-HA,
Finance-Indemnities,33660000,2015,Adopted Budget,Full Year,2014-12-31,Finance: Indemnities,35-IN,
Finance-Refunds,250000,2015,Adopted Budget,Full Year,2014-12-31,Finance: Refunds,35-R,
