dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Licenses & Inspections,32913392,2017,Actual,Full Year,2017-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,69683,2017,Actual,Full Year,2017-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,157864,2017,Actual,Full Year,2017-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,344504,2017,Actual,Full Year,2017-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,38699744,2017,Actual,Full Year,2017-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,46490832,2017,Actual,Full Year,2017-06-30,MDO: Legal Services,10LS,
Mayor's Office,4807236,2017,Actual,Full Year,2017-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2017,Actual,Full Year,2017-06-30,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,679347,2017,Actual,Full Year,2017-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,1673843,2017,Actual,Full Year,2017-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4139300,2017,Actual,Full Year,2017-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,14131779,2017,Actual,Full Year,2017-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,5437723,2017,Actual,Full Year,2017-06-30,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,13876366,2017,Actual,Full Year,2017-06-30,Office of Children and Families,66,OCF
Office of Homeless Services,46784518,2017,Actual,Full Year,2017-06-30,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,3373000,2017,Actual,Full Year,2017-06-30,Office of Housing and Community Development,06,
Office of Human Resources,6188896,2017,Actual,Full Year,2017-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,56458858,2017,Actual,Full Year,2017-06-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,20453737,2017,Actual,Full Year,2017-06-30,OIT: 911,04911,
Office of the Inspector General,1483102,2017,Actual,Full Year,2017-06-30,Office of the Inspector General,48,OIG
Office of Planning and Development,976527,2017,Actual,Full Year,2017-06-30,Mayor's Office of Planning and Development,62,
Office of Property Assessment,12694377,2017,Actual,Full Year,2017-06-30,Office of Property Assessment,59,OPA
Office of Sustainability,800940,2017,Actual,Full Year,2017-06-30,Office of Sustainability,49,Sustainability
Parks and Recreation,61134109,2017,Actual,Full Year,2017-06-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,0,2017,Actual,Full Year,2017-06-30,Department of Planning and Development,72,Planning & Development
Police,666275720,2017,Actual,Full Year,2017-06-30,Police Department,11,Police
Prisons,260892091,2017,Actual,Full Year,2017-06-30,Philadelphia Prison System,23,Prisons
Procurement,4803825,2017,Actual,Full Year,2017-06-30,Procurement Department,38,Procurement
Public Health,132974083,2017,Actual,Full Year,2017-06-30,Department of Public Health,14,Public Health
Public Property,63941277,2017,Actual,Full Year,2017-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,79720000,2017,Actual,Full Year,2017-06-30,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,19816086,2017,Actual,Full Year,2017-06-30,Public Property: Space Rentals,20SR,
Public Property-Utilities,29294870,2017,Actual,Full Year,2017-06-30,Public Property: Utilities,20U,
Records,4439439,2017,Actual,Full Year,2017-06-30,Department of Records,31,Records
Register of Wills,3916424,2017,Actual,Full Year,2017-06-30,Register of Wills,68,
Revenue,29160445,2017,Actual,Full Year,2017-06-30,Department of Revenue,36,Revenue
Sheriff,26388399,2017,Actual,Full Year,2017-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),238367244,2017,Actual,Full Year,2017-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,142280366,2017,Actual,Full Year,2017-06-30,Streets Department,12,Streets
Art Museum Subsidy,1275000,2018,Target Budget,YTD,2017-12-31,Art Museum,34,
Atwater Kent Museum,166378,2018,Target Budget,YTD,2017-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),4009794,2018,Target Budget,YTD,2017-12-31,City Controller's Office,61,
Board of Ethics,446547,2018,Target Budget,YTD,2017-12-31,Board of Ethics,45,
Board of Revision of Taxes,441346,2018,Target Budget,YTD,2017-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4860987,2018,Target Budget,YTD,2017-12-31,City Commissioner's Office,73,City Commissioners
City Council,7598116,2018,Target Budget,YTD,2017-12-31,City Council,01,
City Planning Commission,0,2018,Target Budget,YTD,2017-12-31,City Planning Commission,51,
City Representative,250884,2018,Target Budget,YTD,2017-12-31,Office of the City Representative,41,City Rep
City Treasurer,558574,2018,Target Budget,YTD,2017-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),101721,2018,Target Budget,YTD,2017-12-31,Civil Service Commission,55,
Commerce,4032152,2018,Target Budget,YTD,2017-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2018,Target Budget,YTD,2017-12-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,2794448,2018,Target Budget,YTD,2017-12-31,Commerce: Economic Stimulus,42ES,
District Attorney,16828374,2018,Target Budget,YTD,2017-12-31,District Attorney's Office,69,DAO
Finance,7711582,2018,Target Budget,YTD,2017-12-31,Office of the Director of Finance,35,Finance
Finance-Disability-Reg #32 Payroll,1060876,2018,Target Budget,YTD,2017-12-31,Finance: Reg #32,35R32,
Finance-Federal Grant Reserve,0,2018,Target Budget,YTD,2017-12-31,Finance: Federal Grant Reserve,35FGR,
Finance-Community College Subsidy,30409207,2018,Target Budget,YTD,2017-12-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,330879427,2018,Target Budget,YTD,2017-12-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,2000,2018,Target Budget,YTD,2017-12-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,20688418,2018,Target Budget,YTD,2017-12-31,Finance: Indemnities,35IN,
Finance-Refunds,0,2018,Target Budget,YTD,2017-12-31,Finance: Refunds,35R,
Finance-School District Contribution,0,2018,Target Budget,YTD,2017-12-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,31717,2018,Target Budget,YTD,2017-12-31,Finance: Witness Fees,35WF,
Fire,114489543,2018,Target Budget,YTD,2017-12-31,Fire Department,13,Fire
First Judicial District,52333850,2018,Target Budget,YTD,2017-12-31,First Judicial District,84,FJD
Fleet Management,26162033,2018,Target Budget,YTD,2017-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,12982456,2018,Target Budget,YTD,2017-12-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,21819796,2018,Target Budget,YTD,2017-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,0,2018,Target Budget,YTD,2017-12-31,Historical Commission,32,
Human Relations Commission,914547,2018,Target Budget,YTD,2017-12-31,Commission on Human Relations,54,Human Relations
Human Services,74100497,2018,Target Budget,YTD,2017-12-31,Department of Human Services,22,DHS
Labor,669976,2018,Target Budget,YTD,2017-12-31,Labor,03,
Law,8527614,2018,Target Budget,YTD,2017-12-31,Law Department,44,Law
Licenses & Inspections,15794134,2018,Target Budget,YTD,2017-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,22138,2018,Target Budget,YTD,2017-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,80423,2018,Target Budget,YTD,2017-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,0,2018,Target Budget,YTD,2017-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,21838522,2018,Target Budget,YTD,2017-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,48824041,2018,Target Budget,YTD,2017-12-31,MDO: Legal Services,10LS,
Mayor's Office,1985195,2018,Target Budget,YTD,2017-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,170000,2018,Target Budget,YTD,2017-12-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,1477192,2018,Target Budget,YTD,2017-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,249047,2018,Target Budget,YTD,2017-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3954484,2018,Target Budget,YTD,2017-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13345859,2018,Target Budget,YTD,2017-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,2789324,2018,Target Budget,YTD,2017-12-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,21399726,2018,Target Budget,YTD,2017-12-31,Office of Children and Families,66,OCF
Office of Homeless Services,28192260,2018,Target Budget,YTD,2017-12-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,0,2018,Target Budget,YTD,2017-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2745326,2018,Target Budget,YTD,2017-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,31874457,2018,Target Budget,YTD,2017-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,9812328,2018,Target Budget,YTD,2017-12-31,OIT: 911,04911,
Office of the Inspector General,670236,2018,Target Budget,YTD,2017-12-31,Office of the Inspector General,48,OIG
Office of Planning and Development,0,2018,Target Budget,YTD,2017-12-31,Mayor's Office of Planning and Development,62,
Office of Property Assessment,6131793,2018,Target Budget,YTD,2017-12-31,Office of Property Assessment,59,OPA
Office of Sustainability,473535,2018,Target Budget,YTD,2017-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,36197613,2018,Target Budget,YTD,2017-12-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,5555594,2018,Target Budget,YTD,2017-12-31,Department of Planning and Development,72,Planning & Development
Police,325672058,2018,Target Budget,YTD,2017-12-31,Police Department,11,Police
Prisons,174777577,2018,Target Budget,YTD,2017-12-31,Philadelphia Prison System,23,Prisons
Procurement,2262102,2018,Target Budget,YTD,2017-12-31,Procurement Department,38,Procurement
Public Health,86769894,2018,Target Budget,YTD,2017-12-31,Department of Public Health,14,Public Health
Public Property,24244728,2018,Target Budget,YTD,2017-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,41374000,2018,Target Budget,YTD,2017-12-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,18661337,2018,Target Budget,YTD,2017-12-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,24285602,2018,Target Budget,YTD,2017-12-31,Public Property: Utilities,20U,
Records,2379665,2018,Target Budget,YTD,2017-12-31,Department of Records,31,Records
Register of Wills,1803982,2018,Target Budget,YTD,2017-12-31,Register of Wills,68,
Revenue,13660679,2018,Target Budget,YTD,2017-12-31,Department of Revenue,36,Revenue
Sheriff,13183777,2018,Target Budget,YTD,2017-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),179302043,2018,Target Budget,YTD,2017-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,81950023,2018,Target Budget,YTD,2017-12-31,Streets Department,12,Streets
Art Museum Subsidy,1275000,2018,Actual,YTD,2017-12-31,Art Museum,34,
Atwater Kent Museum,166378,2018,Actual,YTD,2017-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),4009794,2018,Actual,YTD,2017-12-31,City Controller's Office,61,
Board of Ethics,446547,2018,Actual,YTD,2017-12-31,Board of Ethics,45,
Board of Revision of Taxes,441346,2018,Actual,YTD,2017-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4860987,2018,Actual,YTD,2017-12-31,City Commissioner's Office,73,City Commissioners
City Council,7598116,2018,Actual,YTD,2017-12-31,City Council,01,
City Planning Commission,0,2018,Actual,YTD,2017-12-31,City Planning Commission,51,
City Representative,250884,2018,Actual,YTD,2017-12-31,Office of the City Representative,41,City Rep
City Treasurer,558574,2018,Actual,YTD,2017-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),101721,2018,Actual,YTD,2017-12-31,Civil Service Commission,55,
Commerce,4032152,2018,Actual,YTD,2017-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2018,Actual,YTD,2017-12-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,2794448,2018,Actual,YTD,2017-12-31,Commerce: Economic Stimulus,42ES,
District Attorney,16828374,2018,Actual,YTD,2017-12-31,District Attorney's Office,69,DAO
Finance,7711582,2018,Actual,YTD,2017-12-31,Office of the Director of Finance,35,Finance
Finance-Disability-Reg #32 Payroll,1060876,2018,Actual,YTD,2017-12-31,Finance: Reg #32,35R32,
Finance-Federal Grant Reserve,0,2018,Actual,YTD,2017-12-31,Finance: Federal Grant Reserve,35FGR,
Finance-Community College Subsidy,30409207,2018,Actual,YTD,2017-12-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,330879427,2018,Actual,YTD,2017-12-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,2000,2018,Actual,YTD,2017-12-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,20688418,2018,Actual,YTD,2017-12-31,Finance: Indemnities,35IN,
Finance-Refunds,0,2018,Actual,YTD,2017-12-31,Finance: Refunds,35R,
Finance-School District Contribution,0,2018,Actual,YTD,2017-12-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,31717,2018,Actual,YTD,2017-12-31,Finance: Witness Fees,35WF,
Fire,114489543,2018,Actual,YTD,2017-12-31,Fire Department,13,Fire
First Judicial District,52333850,2018,Actual,YTD,2017-12-31,First Judicial District,84,FJD
Fleet Management,26162033,2018,Actual,YTD,2017-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,12982456,2018,Actual,YTD,2017-12-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,21819796,2018,Actual,YTD,2017-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,0,2018,Actual,YTD,2017-12-31,Historical Commission,32,
Human Relations Commission,914547,2018,Actual,YTD,2017-12-31,Commission on Human Relations,54,Human Relations
Human Services,74100497,2018,Actual,YTD,2017-12-31,Department of Human Services,22,DHS
Labor,669976,2018,Actual,YTD,2017-12-31,Labor,03,
Law,8527614,2018,Actual,YTD,2017-12-31,Law Department,44,Law
Licenses & Inspections,15794134,2018,Actual,YTD,2017-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,22138,2018,Actual,YTD,2017-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,80423,2018,Actual,YTD,2017-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,0,2018,Actual,YTD,2017-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,21838522,2018,Actual,YTD,2017-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,48824041,2018,Actual,YTD,2017-12-31,MDO: Legal Services,10LS,
Mayor's Office,1985195,2018,Actual,YTD,2017-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,170000,2018,Actual,YTD,2017-12-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,1477192,2018,Actual,YTD,2017-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,249047,2018,Actual,YTD,2017-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3954484,2018,Actual,YTD,2017-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,13345859,2018,Actual,YTD,2017-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,2789324,2018,Actual,YTD,2017-12-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,21399726,2018,Actual,YTD,2017-12-31,Office of Children and Families,66,OCF
Office of Homeless Services,28192260,2018,Actual,YTD,2017-12-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,0,2018,Actual,YTD,2017-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2745326,2018,Actual,YTD,2017-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,31874457,2018,Actual,YTD,2017-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,9812328,2018,Actual,YTD,2017-12-31,OIT: 911,04911,
Office of the Inspector General,670236,2018,Actual,YTD,2017-12-31,Office of the Inspector General,48,OIG
Office of Planning and Development,0,2018,Actual,YTD,2017-12-31,Mayor's Office of Planning and Development,62,
Office of Property Assessment,6131793,2018,Actual,YTD,2017-12-31,Office of Property Assessment,59,OPA
Office of Sustainability,473535,2018,Actual,YTD,2017-12-31,Office of Sustainability,49,Sustainability
Parks and Recreation,36197613,2018,Actual,YTD,2017-12-31,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,5555594,2018,Actual,YTD,2017-12-31,Department of Planning and Development,72,Planning & Development
Police,325672058,2018,Actual,YTD,2017-12-31,Police Department,11,Police
Prisons,174777577,2018,Actual,YTD,2017-12-31,Philadelphia Prison System,23,Prisons
Procurement,2262102,2018,Actual,YTD,2017-12-31,Procurement Department,38,Procurement
Public Health,86769894,2018,Actual,YTD,2017-12-31,Department of Public Health,14,Public Health
Public Property,24244728,2018,Actual,YTD,2017-12-31,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,41374000,2018,Actual,YTD,2017-12-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,18661337,2018,Actual,YTD,2017-12-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,24285602,2018,Actual,YTD,2017-12-31,Public Property: Utilities,20U,
Records,2379665,2018,Actual,YTD,2017-12-31,Department of Records,31,Records
Register of Wills,1803982,2018,Actual,YTD,2017-12-31,Register of Wills,68,
Revenue,13660679,2018,Actual,YTD,2017-12-31,Department of Revenue,36,Revenue
Sheriff,13183777,2018,Actual,YTD,2017-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),179302043,2018,Actual,YTD,2017-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,81950023,2018,Actual,YTD,2017-12-31,Streets Department,12,Streets
Art Museum Subsidy,2550000,2018,Adopted Budget,Full Year,2017-12-31,Art Museum,34,
Atwater Kent Museum,301897,2018,Adopted Budget,Full Year,2017-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8949215,2018,Adopted Budget,Full Year,2017-12-31,City Controller's Office,61,
Board of Ethics,1095489,2018,Adopted Budget,Full Year,2017-12-31,Board of Ethics,45,
Board of Revision of Taxes,1048926,2018,Adopted Budget,Full Year,2017-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),9911167,2018,Adopted Budget,Full Year,2017-12-31,City Commissioner's Office,73,City Commissioners
City Council,17707946,2018,Adopted Budget,Full Year,2017-12-31,City Council,01,
City Planning Commission,0,2018,Adopted Budget,Full Year,2017-12-31,City Planning Commission,51,
City Representative,1217420,2018,Adopted Budget,Full Year,2017-12-31,Office of the City Representative,41,City Rep
City Treasurer,1203537,2018,Adopted Budget,Full Year,2017-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),20196970,2018,Adopted Budget,Full Year,2017-12-31,Civil Service Commission,55,
Commerce,5667596,2018,Adopted Budget,Full Year,2017-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2018,Adopted Budget,Full Year,2017-12-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,2794448,2018,Adopted Budget,Full Year,2017-12-31,Commerce: Economic Stimulus,42ES,
District Attorney,37810487,2018,Adopted Budget,Full Year,2017-12-31,District Attorney's Office,69,DAO
Finance,14861198,2018,Adopted Budget,Full Year,2017-12-31,Office of the Director of Finance,35,Finance
Finance-Disability-Reg #32 Payroll,0,2018,Adopted Budget,Full Year,2017-12-31,Finance: Reg #32,35R32,
Finance-Federal Grant Reserve,50893000,2018,Adopted Budget,Full Year,2017-12-31,Finance: Federal Grant Reserve,35FGR,
Finance-Community College Subsidy,30409207,2018,Adopted Budget,Full Year,2017-12-31,Finance: Community College Subsidy,35CC,
Finance - Employee Benefits,1307799345,2018,Adopted Budget,Full Year,2017-12-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2018,Adopted Budget,Full Year,2017-12-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,44920000,2018,Adopted Budget,Full Year,2017-12-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2018,Adopted Budget,Full Year,2017-12-31,Finance: Refunds,35R,
Finance-School District Contribution,104348281,2018,Adopted Budget,Full Year,2017-12-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2018,Adopted Budget,Full Year,2017-12-31,Finance: Witness Fees,35WF,
Fire,247546034,2018,Adopted Budget,Full Year,2017-12-31,Fire Department,13,Fire
First Judicial District,111442508,2018,Adopted Budget,Full Year,2017-12-31,First Judicial District,84,FJD
Fleet Management,49576866,2018,Adopted Budget,Full Year,2017-12-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,13965000,2018,Adopted Budget,Full Year,2017-12-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,40937562,2018,Adopted Budget,Full Year,2017-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,0,2018,Adopted Budget,Full Year,2017-12-31,Historical Commission,32,
Human Relations Commission,2204279,2018,Adopted Budget,Full Year,2017-12-31,Commission on Human Relations,54,Human Relations
Human Services,109035530,2018,Adopted Budget,Full Year,2017-12-31,Department of Human Services,22,DHS
Labor,1617396,2018,Adopted Budget,Full Year,2017-12-31,Labor,03,
Law,15743191,2018,Adopted Budget,Full Year,2017-12-31,Law Department,44,Law
Licenses & Inspections,35755266,2018,Adopted Budget,Full Year,2017-12-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,75419,2018,Adopted Budget,Full Year,2017-12-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,171785,2018,Adopted Budget,Full Year,2017-12-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,0,2018,Adopted Budget,Full Year,2017-12-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,40285836,2018,Adopted Budget,Full Year,2017-12-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,48414381,2018,Adopted Budget,Full Year,2017-12-31,MDO: Legal Services,10LS,
Mayor's Office,4634141,2018,Adopted Budget,Full Year,2017-12-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2018,Adopted Budget,Full Year,2017-12-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,1675000,2018,Adopted Budget,Full Year,2017-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,1924602,2018,Adopted Budget,Full Year,2017-12-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,4179966,2018,Adopted Budget,Full Year,2017-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Office of Behavioral Hith & Intellectual disAbility,14218574,2018,Adopted Budget,Full Year,2017-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,5753587,2018,Adopted Budget,Full Year,2017-12-31,Office of the Chief Administrative Officer,65,CAO
Office of Community Schools and Pre-K,42551677,2018,Adopted Budget,Full Year,2017-12-31,Office of Children and Families,66,OCF
Office of Homeless Services,48247957,2018,Adopted Budget,Full Year,2017-12-31,Office of Homeless Services,24,OHS
Office of Housing and Comm. Development,0,2018,Adopted Budget,Full Year,2017-12-31,Office of Housing and Community Development,06,
Office of Human Resources,6011608,2018,Adopted Budget,Full Year,2017-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,63131600,2018,Adopted Budget,Full Year,2017-12-31,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,20605908,2018,Adopted Budget,Full Year,2017-12-31,OIT: 911,04911,
Office of the Inspector General,1648011,2018,Adopted Budget,Full Year,2017-12-31,Office of the Inspector General,48,OIG
Office of Planning and Development,0,2018,Adopted Budget,Full Year,2017-12-31,Mayor's Office of Planning and Development,62,
