dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Prisons,224169544,2022,Actual,Full Year,2022-06-30,Philadelphia Prison System,23,Prisons
Procurement,5003058,2022,Actual,Full Year,2022-06-30,Procurement Department,38,Procurement
Public Health,153933608,2022,Actual,Full Year,2022-06-30,Department of Public Health,14,Public Health
Public Property,75459823,2022,Actual,Full Year,2022-06-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,91214000,2022,Actual,Full Year,2022-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,27430707,2022,Actual,Full Year,2022-06-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,24712495,2022,Actual,Full Year,2022-06-30,Public Property: Utilities,20-U,
Records,4056498,2022,Actual,Full Year,2022-06-30,Department of Records,31,Records
Register of Wills,4519129,2022,Actual,Full Year,2022-06-30,Register of Wills,68,
Revenue,22677364,2022,Actual,Full Year,2022-06-30,Department of Revenue,36,Revenue
Sheriff,28897153,2022,Actual,Full Year,2022-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),284467595,2022,Actual,Full Year,2022-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,55022737,2022,Actual,Full Year,2022-06-30,Streets: Disposal,12-D,
Streets,134716558,2022,Actual,Full Year,2022-06-30,Streets Department,12,Streets
Art Museum Subsidy,510000,2023,Target Budget,YTD,2022-09-30,Art Museum,34,
Auditing (City Controller's Office),2318768,2023,Target Budget,YTD,2022-09-30,City Controller's Office,61,
Board of Ethics,201877,2023,Target Budget,YTD,2022-09-30,Board of Ethics,45,
Board of Revision of Taxes,235375,2023,Target Budget,YTD,2022-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),5476705,2023,Target Budget,YTD,2022-09-30,City Commissioner's Office,73,City Commissioners
City Council,4131399,2023,Target Budget,YTD,2022-09-30,City Council,01,
City Treasurer,1215133,2023,Target Budget,YTD,2022-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,60209,2023,Target Budget,YTD,2022-09-30,Civil Service Commission,55,
Commerce,8213741,2023,Target Budget,YTD,2022-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2023,Target Budget,YTD,2022-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,9512496,2023,Target Budget,YTD,2022-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,11454971,2023,Target Budget,YTD,2022-09-30,District Attorney's Office,69,DAO
Finance,7191626,2023,Target Budget,YTD,2022-09-30,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,40128000,2023,Target Budget,YTD,2022-09-30,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,842333,2023,Target Budget,YTD,2022-09-30,Finance: Reg #32,35-R32,
Finance-Recession and Inflation Reserve and Reopening,0,2023,Target Budget,YTD,2022-09-30,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,50106653,2023,Target Budget,YTD,2022-09-30,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,168039216,2023,Target Budget,YTD,2022-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,548860,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: COVID-19 Funeral Expense,10000,2023,Target Budget,YTD,2022-09-30,Employee Benefits: COVID-19 Funeral Costs,35-COVID,
Employee Benefits: Employee Disability,18405600,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,15149731,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,-7151560,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,22633007,2023,Target Budget,YTD,2022-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,116523934,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,820361,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,1099283,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0,2023,Target Budget,YTD,2022-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,24000,2023,Target Budget,YTD,2022-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Payment to Housing Trust Fund,29066068,2023,Target Budget,YTD,2022-09-30,Finance: Housing Trust Fund,35-HTF,
Finance-Indemnities,17229701,2023,Target Budget,YTD,2022-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,25472,2023,Target Budget,YTD,2022-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,67488300,2023,Target Budget,YTD,2022-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,48991,2023,Target Budget,YTD,2022-09-30,Finance: Witness Fees,35-WF,
Fire,84250069,2023,Target Budget,YTD,2022-09-30,Fire Department,13,Fire
First Judicial District,26443456,2023,Target Budget,YTD,2022-09-30,First Judicial District,84,FJD
Fleet Services,22944670,2023,Target Budget,YTD,2022-09-30,Office of Fleet Management,25,Fleet
Fleet Services Vehicle Purchases,9714428,2023,Target Budget,YTD,2022-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,12232885,2023,Target Budget,YTD,2022-09-30,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,529318,2023,Target Budget,YTD,2022-09-30,Commission on Human Relations,54,Human Relations
Human Services,108616523,2023,Target Budget,YTD,2022-09-30,Department of Human Services,22,DHS
Labor,651055,2023,Target Budget,YTD,2022-09-30,Labor,03,
Law,5341887,2023,Target Budget,YTD,2022-09-30,Law Department,44,Law
Licenses & Inspections,9532560,2023,Target Budget,YTD,2022-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,14959,2023,Target Budget,YTD,2022-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,46996,2023,Target Budget,YTD,2022-09-30,L&I: Board of Review,27,
Managing Director-Base,16943617,2023,Target Budget,YTD,2022-09-30,Managing Director's Office,10,MDO
Managing Director-Citizens Police Oversight Commission,229670,2023,Target Budget,YTD,2022-09-30,MDO: Citizens Police Oversight Commission,10-CP,
Managing Director-Legal Services,54396100,2023,Target Budget,YTD,2022-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1563115,2023,Target Budget,YTD,2022-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,0,2023,Target Budget,YTD,2022-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2023,Target Budget,YTD,2022-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,93786,2023,Target Budget,YTD,2022-09-30,Mural Arts Program,50,Mural Arts
Office of Behavioral HIth & Intellectual disAbility,11236467,2023,Target Budget,YTD,2022-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,2679979,2023,Target Budget,YTD,2022-09-30,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,118905,2023,Target Budget,YTD,2022-09-30,Office of Children and Families,66,OCF
Office of Homeless Services,30593461,2023,Target Budget,YTD,2022-09-30,Office of Homeless Services,24,OHS
Office of Human Resources,1611276,2023,Target Budget,YTD,2022-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,35397445,2023,Target Budget,YTD,2022-09-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,10994153,2023,Target Budget,YTD,2022-09-30,OIT: 911,04-911,
Office of the Inspector General,390197,2023,Target Budget,YTD,2022-09-30,Office of the Inspector General,48,OIG
Office of Property Assessment,3802426,2023,Target Budget,YTD,2022-09-30,Office of Property Assessment,59,OPA
Office of Sustainability,314522,2023,Target Budget,YTD,2022-09-30,Office of Sustainability,49,Sustainability
Parks and Recreation,22748204,2023,Target Budget,YTD,2022-09-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,4081525,2023,Target Budget,YTD,2022-09-30,Department of Planning and Development,72,Planning & Development
Police,177717216,2023,Target Budget,YTD,2022-09-30,Police Department,11,Police
Prisons,89945956,2023,Target Budget,YTD,2022-09-30,Philadelphia Prison System,23,Prisons
Procurement,646729,2023,Target Budget,YTD,2022-09-30,Procurement Department,38,Procurement
Public Health,46253236,2023,Target Budget,YTD,2022-09-30,Department of Public Health,14,Public Health
Public Property,35935956,2023,Target Budget,YTD,2022-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,25174750,2023,Target Budget,YTD,2022-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,33099515,2023,Target Budget,YTD,2022-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,32890921,2023,Target Budget,YTD,2022-09-30,Public Property: Utilities,20-U,
Records,1263734,2023,Target Budget,YTD,2022-09-30,Department of Records,31,Records
Register of Wills,1067833,2023,Target Budget,YTD,2022-09-30,Register of Wills,68,
Revenue,6901050,2023,Target Budget,YTD,2022-09-30,Department of Revenue,36,Revenue
Sheriff,6467535,2023,Target Budget,YTD,2022-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),163251597,2023,Target Budget,YTD,2022-09-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,17620950,2023,Target Budget,YTD,2022-09-30,Streets: Disposal,12-D,
Streets,33560798,2023,Target Budget,YTD,2022-09-30,Streets Department,12,Streets
Art Museum Subsidy,510000,2023,Actual,YTD,2022-09-30,Art Museum,34,
Auditing (City Controller's Office),2318768,2023,Actual,YTD,2022-09-30,City Controller's Office,61,
Board of Ethics,201877,2023,Actual,YTD,2022-09-30,Board of Ethics,45,
Board of Revision of Taxes,235375,2023,Actual,YTD,2022-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),5476705,2023,Actual,YTD,2022-09-30,City Commissioner's Office,73,City Commissioners
City Council,4131399,2023,Actual,YTD,2022-09-30,City Council,01,
City Treasurer,1215133,2023,Actual,YTD,2022-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,60209,2023,Actual,YTD,2022-09-30,Civil Service Commission,55,
Commerce,8213741,2023,Actual,YTD,2022-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2023,Actual,YTD,2022-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,9512496,2023,Actual,YTD,2022-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,11454971,2023,Actual,YTD,2022-09-30,District Attorney's Office,69,DAO
Finance,7191626,2023,Actual,YTD,2022-09-30,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,40128000,2023,Actual,YTD,2022-09-30,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,842333,2023,Actual,YTD,2022-09-30,Finance: Reg #32,35-R32,
Finance-Recession and Inflation Reserve and Reopening,0,2023,Actual,YTD,2022-09-30,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,50106653,2023,Actual,YTD,2022-09-30,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,168039216,2023,Actual,YTD,2022-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,548860,2023,Actual,YTD,2022-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: COVID-19 Funeral Expense,10000,2023,Actual,YTD,2022-09-30,Employee Benefits: COVID-19 Funeral Costs,35-COVID,
Employee Benefits: Employee Disability,18405600,2023,Actual,YTD,2022-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,15149731,2023,Actual,YTD,2022-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Pension,-7151560,2023,Actual,YTD,2022-09-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: FICA,22633007,2023,Actual,YTD,2022-09-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,0,2023,Actual,YTD,2022-09-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Health / Medical,116523934,2023,Actual,YTD,2022-09-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Group Life Insurance,820361,2023,Actual,YTD,2022-09-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Group Legal,1099283,2023,Actual,YTD,2022-09-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Tool Allowance,0,2023,Actual,YTD,2022-09-30,Employee Benefits: Tool Allowance,35-EB-TA,
Finance-Hero Scholarship Awards,24000,2023,Actual,YTD,2022-09-30,Finance: Hero Scholarship Awards,35-HA,
Finance-Payment to Housing Trust Fund,29066068,2023,Actual,YTD,2022-09-30,Finance: Housing Trust Fund,35-HTF,
Finance-Indemnities,17229701,2023,Actual,YTD,2022-09-30,Finance: Indemnities,35-IN,
Finance-Refunds,25472,2023,Actual,YTD,2022-09-30,Finance: Refunds,35-R,
Finance-School District Contribution,67488300,2023,Actual,YTD,2022-09-30,Finance: School District Contribution,35-SD,
Finance-Witness Fees,48991,2023,Actual,YTD,2022-09-30,Finance: Witness Fees,35-WF,
Fire,84250069,2023,Actual,YTD,2022-09-30,Fire Department,13,Fire
First Judicial District,26443456,2023,Actual,YTD,2022-09-30,First Judicial District,84,FJD
Fleet Services,22944670,2023,Actual,YTD,2022-09-30,Office of Fleet Management,25,Fleet
Fleet Services Vehicle Purchases,9714428,2023,Actual,YTD,2022-09-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,12232885,2023,Actual,YTD,2022-09-30,The Free Library of Philadelphia,52,Free Library
Human Relations Commission,529318,2023,Actual,YTD,2022-09-30,Commission on Human Relations,54,Human Relations
Human Services,108616523,2023,Actual,YTD,2022-09-30,Department of Human Services,22,DHS
Labor,651055,2023,Actual,YTD,2022-09-30,Labor,03,
Law,5341887,2023,Actual,YTD,2022-09-30,Law Department,44,Law
Licenses & Inspections,9532560,2023,Actual,YTD,2022-09-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,14959,2023,Actual,YTD,2022-09-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,46996,2023,Actual,YTD,2022-09-30,L&I: Board of Review,27,
Managing Director-Base,16943617,2023,Actual,YTD,2022-09-30,Managing Director's Office,10,MDO
Managing Director-Citizens Police Oversight Commission,229670,2023,Actual,YTD,2022-09-30,MDO: Citizens Police Oversight Commission,10-CP,
Managing Director-Legal Services,54396100,2023,Actual,YTD,2022-09-30,MDO: Legal Services,10-LS,
Mayor's Office,1563115,2023,Actual,YTD,2022-09-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,0,2023,Actual,YTD,2022-09-30,Mayor's Office: Scholarships,05-S,
Mayor's Office-Comm. Empowerment & Opp.,0,2023,Actual,YTD,2022-09-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mural Arts Program,93786,2023,Actual,YTD,2022-09-30,Mural Arts Program,50,Mural Arts
Office of Behavioral HIth & Intellectual disAbility,11236467,2023,Actual,YTD,2022-09-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of the Chief Administrative Officer,2679979,2023,Actual,YTD,2022-09-30,Office of the Chief Administrative Officer,65,CAO
Office of Children and Families,118905,2023,Actual,YTD,2022-09-30,Office of Children and Families,66,OCF
Office of Homeless Services,30593461,2023,Actual,YTD,2022-09-30,Office of Homeless Services,24,OHS
Office of Human Resources,1611276,2023,Actual,YTD,2022-09-30,Office of Human Resources,56,OHR
Office of Innovation and Technology-Base,35397445,2023,Actual,YTD,2022-09-30,Office of Innovation and Technology,04,OIT
Office of Innovation and Technology-911,10994153,2023,Actual,YTD,2022-09-30,OIT: 911,04-911,
Office of the Inspector General,390197,2023,Actual,YTD,2022-09-30,Office of the Inspector General,48,OIG
Office of Property Assessment,3802426,2023,Actual,YTD,2022-09-30,Office of Property Assessment,59,OPA
Office of Sustainability,314522,2023,Actual,YTD,2022-09-30,Office of Sustainability,49,Sustainability
Parks and Recreation,22748204,2023,Actual,YTD,2022-09-30,Department of Parks and Recreation,16,Parks & Recreation
Planning & Development,4081525,2023,Actual,YTD,2022-09-30,Department of Planning and Development,72,Planning & Development
Police,177717216,2023,Actual,YTD,2022-09-30,Police Department,11,Police
Prisons,89945956,2023,Actual,YTD,2022-09-30,Philadelphia Prison System,23,Prisons
Procurement,646729,2023,Actual,YTD,2022-09-30,Procurement Department,38,Procurement
Public Health,46253236,2023,Actual,YTD,2022-09-30,Department of Public Health,14,Public Health
Public Property,35935956,2023,Actual,YTD,2022-09-30,Department of Public Property,20,Public Property
Public Property-SEPTA Subsidy,25174750,2023,Actual,YTD,2022-09-30,Public Property: SEPTA Subsidy,20-SS,
Public Property-Space Rentals,33099515,2023,Actual,YTD,2022-09-30,Public Property: Space Rentals,20-SR,
Public Property-Utilities,32890921,2023,Actual,YTD,2022-09-30,Public Property: Utilities,20-U,
Records,1263734,2023,Actual,YTD,2022-09-30,Department of Records,31,Records
Register of Wills,1067833,2023,Actual,YTD,2022-09-30,Register of Wills,68,
Revenue,6901050,2023,Actual,YTD,2022-09-30,Department of Revenue,36,Revenue
Sheriff,6467535,2023,Actual,YTD,2022-09-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),163251597,2023,Actual,YTD,2022-09-30,Sinking Fund Commission,37,Sinking Fund
Streets-Disposal,17620950,2023,Actual,YTD,2022-09-30,Streets: Disposal,12-D,
Streets,33560798,2023,Actual,YTD,2022-09-30,Streets Department,12,Streets
Art Museum Subsidy,2040000,2023,Adopted Budget,Full Year,2022-09-30,Art Museum,34,
Auditing (City Controller's Office),10808319,2023,Adopted Budget,Full Year,2022-09-30,City Controller's Office,61,
Board of Ethics,1181902,2023,Adopted Budget,Full Year,2022-09-30,Board of Ethics,45,
Board of Revision of Taxes,1113237,2023,Adopted Budget,Full Year,2022-09-30,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),29061492,2023,Adopted Budget,Full Year,2022-09-30,City Commissioner's Office,73,City Commissioners
City Council,21876395,2023,Adopted Budget,Full Year,2022-09-30,City Council,01,
City Treasurer,4718290,2023,Adopted Budget,Full Year,2022-09-30,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,54211582,2023,Adopted Budget,Full Year,2022-09-30,Civil Service Commission,55,
Commerce,15508816,2023,Adopted Budget,Full Year,2022-09-30,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2023,Adopted Budget,Full Year,2022-09-30,Commerce: Convention Center Subsidy,42-CC,
Commerce-Economic Stimulus,13334550,2023,Adopted Budget,Full Year,2022-09-30,Commerce: Economic Stimulus,42-ES,
District Attorney,44344210,2023,Adopted Budget,Full Year,2022-09-30,District Attorney's Office,69,DAO
Finance,27724771,2023,Adopted Budget,Full Year,2022-09-30,Office of the Director of Finance,35,Finance
Finance-Budget Stabilization Reserve,40128000,2023,Adopted Budget,Full Year,2022-09-30,Finance: Budget Stabilization Reserve,35-BSR,
Finance-Disability-Reg #32 Payroll,2800000,2023,Adopted Budget,Full Year,2022-09-30,Finance: Reg #32,35-R32,
Finance-Recession and Inflation Reserve and Reopening,32000000,2023,Adopted Budget,Full Year,2022-09-30,Finance: Recession Reserve,35-RR,
Finance-Community College Subsidy,50106653,2023,Adopted Budget,Full Year,2022-09-30,Finance: Community College Subsidy,35-CC,
Finance Employee Benefits,1603509081,2023,Adopted Budget,Full Year,2022-09-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Unemployment Compensation,4500000,2023,Adopted Budget,Full Year,2022-09-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: COVID-19 Funeral Expense,0,2023,Adopted Budget,Full Year,2022-09-30,Employee Benefits: COVID-19 Funeral Costs,35-COVID,
Employee Benefits: Employee Disability,84625294,2023,Adopted Budget,Full Year,2022-09-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: Pension Obligation Bonds,121308551,2023,Adopted Budget,Full Year,2022-09-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
