dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Employee Benefits: Flex Cash Payments,742077.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4050926.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7727138.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,343612891.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,387554117.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,97654191.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,120650.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5874895.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2011,Actual,Full Year,2011-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,1700000.0,2011,Actual,Full Year,2011-06-30,Finance: PGW Reimbursement,35-PGW,
Fire,193766312.0,2011,Actual,Full Year,2011-06-30,Fire Department,13,Fire
First Judicial District,115239201.0,2011,Actual,Full Year,2011-06-30,First Judicial District,84,FJD
Fleet Management,47594973.0,2011,Actual,Full Year,2011-06-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,4499955.0,2011,Actual,Full Year,2011-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,32505284.0,2011,Actual,Full Year,2011-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,377336.0,2011,Actual,Full Year,2011-06-30,Historical Commission,32,
Hero Award,35000.0,2011,Actual,Full Year,2011-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1941724.0,2011,Actual,Full Year,2011-06-30,Commission on Human Relations,54,Human Relations
Human Services,542877321.0,2011,Actual,Full Year,2011-06-30,Department of Human Services,22,DHS
Indemnities,33617728.0,2011,Actual,Full Year,2011-06-30,Finance: Indemnities,35-IN,
Law,16962316.0,2011,Actual,Full Year,2011-06-30,Law Department,44,Law
Legal Services incl. Defender Association,36616187.0,2011,Actual,Full Year,2011-06-30,MDO: Legal Services,10-LS,
Licenses and Inspections,18098275.0,2011,Actual,Full Year,2011-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),15904600.0,2011,Actual,Full Year,2011-06-30,Managing Director's Office,10,MDO
Mayor,3497124.0,2011,Actual,Full Year,2011-06-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2549976.0,2011,Actual,Full Year,2011-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,1171003.0,2011,Actual,Full Year,2011-06-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,457236.0,2011,Actual,Full Year,2011-06-30,Labor,03,
Mayor Scholarships,197600.0,2011,Actual,Full Year,2011-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2011,Actual,Full Year,2011-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,419184.0,2011,Actual,Full Year,2011-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,960757.0,2011,Actual,Full Year,2011-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,14271572.0,2011,Actual,Full Year,2011-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2251408.0,2011,Actual,Full Year,2011-06-30,Office of Housing and Community Development,06,
Office of Human Resources,4588003.0,2011,Actual,Full Year,2011-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,61347850.0,2011,Actual,Full Year,2011-06-30,Office of Innovation and Technology,04,OIT
Office of Property Assessment,5730108.0,2011,Actual,Full Year,2011-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,36368077.0,2011,Actual,Full Year,2011-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,45540072.0,2011,Actual,Full Year,2011-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,536215299.0,2011,Actual,Full Year,2011-06-30,Police Department,11,Police
Prisons,231163979.0,2011,Actual,Full Year,2011-06-30,Philadelphia Prison System,23,Prisons
Procurement,4617936.0,2011,Actual,Full Year,2011-06-30,Procurement Department,38,Procurement
Public Health,108848360.0,2011,Actual,Full Year,2011-06-30,Department of Public Health,14,Public Health
Public Property,54595326.0,2011,Actual,Full Year,2011-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,65878000.0,2011,Actual,Full Year,2011-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15211472.0,2011,Actual,Full Year,2011-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,33099864.0,2011,Actual,Full Year,2011-06-30,Public Property: Utilities,20-U,
Records,3982310.0,2011,Actual,Full Year,2011-06-30,Department of Records,31,Records
Refunds,25.0,2011,Actual,Full Year,2011-06-30,Finance: Refunds,35-R,
Register of Wills,3239193.0,2011,Actual,Full Year,2011-06-30,Register of Wills,68,
Revenue,14155313.0,2011,Actual,Full Year,2011-06-30,Department of Revenue,36,Revenue
Sheriff,14051802.0,2011,Actual,Full Year,2011-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),197918470.0,2011,Actual,Full Year,2011-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,33779435.0,2011,Actual,Full Year,2011-06-30,Streets Department,12,Streets
Streets Sanitation,90319991.0,2011,Actual,Full Year,2011-06-30,Streets: Sanitation,12-S,
Witness Fees,131755.0,2011,Actual,Full Year,2011-06-30,Finance: Witness Fees,35-WF,
Youth Commission,77942.0,2011,Actual,Full Year,2011-06-30,Youth Commission,47,
Zoning Board of Adjustment,329950.0,2011,Actual,Full Year,2011-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,464923.0,2011,Actual,Full Year,2011-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2012,Target Budget,YTD,2012-03-31,Art Museum,34,
Atwater Kent Museum,205805.0,2012,Target Budget,YTD,2012-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),5349399.0,2012,Target Budget,YTD,2012-03-31,City Controller's Office,61,
Board of Building Standards,49702.0,2012,Target Budget,YTD,2012-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,553696.0,2012,Target Budget,YTD,2012-03-31,Board of Ethics,45,
Board of L & Review,107711.0,2012,Target Budget,YTD,2012-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,442804.0,2012,Target Budget,YTD,2012-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6185021.0,2012,Target Budget,YTD,2012-03-31,City Commissioner's Office,73,City Commissioners
City Council,11286729.0,2012,Target Budget,YTD,2012-03-31,City Council,01,
City Planning Commission,1523766.0,2012,Target Budget,YTD,2012-03-31,City Planning Commission,51,
City Representative,602336.0,2012,Target Budget,YTD,2012-03-31,Office of the City Representative,41,City Rep
City Treasurer,657394.0,2012,Target Budget,YTD,2012-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,127369.0,2012,Target Budget,YTD,2012-03-31,Civil Service Commission,55,
Commerce,1579407.0,2012,Target Budget,YTD,2012-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448.0,2012,Target Budget,YTD,2012-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2012,Target Budget,YTD,2012-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2012,Target Budget,YTD,2012-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,22639682.0,2012,Target Budget,YTD,2012-03-31,District Attorney's Office,69,DAO
Finance,10687247.0,2012,Target Budget,YTD,2012-03-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2012,Target Budget,YTD,2012-03-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,906866399.0,2012,Target Budget,YTD,2012-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,43850421.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,48608584.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,666203.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,2843878.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,4188917.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,249998807.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,444207682.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,108344240.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,91825.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,4065842.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2012,Target Budget,YTD,2012-03-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2012,Target Budget,YTD,2012-03-31,Finance: PGW Reimbursement,35-PGW,
Fire,135033978.0,2012,Target Budget,YTD,2012-03-31,Fire Department,13,Fire
First Judicial District,86070563.0,2012,Target Budget,YTD,2012-03-31,First Judicial District,84,FJD
Fleet Management,37699606.0,2012,Target Budget,YTD,2012-03-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,6146145.0,2012,Target Budget,YTD,2012-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,25102054.0,2012,Target Budget,YTD,2012-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,284761.0,2012,Target Budget,YTD,2012-03-31,Historical Commission,32,
Hero Award,25000.0,2012,Target Budget,YTD,2012-03-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1441506.0,2012,Target Budget,YTD,2012-03-31,Commission on Human Relations,54,Human Relations
Human Services,34656016.0,2012,Target Budget,YTD,2012-03-31,Department of Human Services,22,DHS
Indemnities,26549610.0,2012,Target Budget,YTD,2012-03-31,Finance: Indemnities,35-IN,
Law,9972173.0,2012,Target Budget,YTD,2012-03-31,Law Department,44,Law
Legal Services incl. Defender Association,37066187.0,2012,Target Budget,YTD,2012-03-31,MDO: Legal Services,10-LS,
Licenses and Inspections,15214896.0,2012,Target Budget,YTD,2012-03-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),15890622.0,2012,Target Budget,YTD,2012-03-31,Managing Director's Office,10,MDO
Mayor,2627617.0,2012,Target Budget,YTD,2012-03-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2609486.0,2012,Target Budget,YTD,2012-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,927595.0,2012,Target Budget,YTD,2012-03-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,379142.0,2012,Target Budget,YTD,2012-03-31,Labor,03,
Mayor Scholarships,183000.0,2012,Target Budget,YTD,2012-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2012,Target Budget,YTD,2012-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,117600.0,2012,Target Budget,YTD,2012-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,812367.0,2012,Target Budget,YTD,2012-03-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,13881686.0,2012,Target Budget,YTD,2012-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2520000.0,2012,Target Budget,YTD,2012-03-31,Office of Housing and Community Development,06,
Office of Human Resources,3711087.0,2012,Target Budget,YTD,2012-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,56668042.0,2012,Target Budget,YTD,2012-03-31,Office of Innovation and Technology,04,OIT
Office of Property Assessment,6598540.0,2012,Target Budget,YTD,2012-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,36111476.0,2012,Target Budget,YTD,2012-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,35750605.0,2012,Target Budget,YTD,2012-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,383783443.0,2012,Target Budget,YTD,2012-03-31,Police Department,11,Police
Prisons,190287203.0,2012,Target Budget,YTD,2012-03-31,Philadelphia Prison System,23,Prisons
Procurement,3042702.0,2012,Target Budget,YTD,2012-03-31,Procurement Department,38,Procurement
Public Health,94709267.0,2012,Target Budget,YTD,2012-03-31,Department of Public Health,14,Public Health
Public Property,29547007.0,2012,Target Budget,YTD,2012-03-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,49770000.0,2012,Target Budget,YTD,2012-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17284671.0,2012,Target Budget,YTD,2012-03-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32540354.0,2012,Target Budget,YTD,2012-03-31,Public Property: Utilities,20-U,
Records,3169468.0,2012,Target Budget,YTD,2012-03-31,Department of Records,31,Records
Refunds,187500.0,2012,Target Budget,YTD,2012-03-31,Finance: Refunds,35-R,
Register of Wills,2359250.0,2012,Target Budget,YTD,2012-03-31,Register of Wills,68,
Revenue,13935458.0,2012,Target Budget,YTD,2012-03-31,Department of Revenue,36,Revenue
Sheriff,11137795.0,2012,Target Budget,YTD,2012-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),189581566.0,2012,Target Budget,YTD,2012-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,23442260.0,2012,Target Budget,YTD,2012-03-31,Streets Department,12,Streets
Streets Sanitation,78284976.0,2012,Target Budget,YTD,2012-03-31,Streets: Sanitation,12-S,
Witness Fees,128639.0,2012,Target Budget,YTD,2012-03-31,Finance: Witness Fees,35-WF,
Youth Commission,70560.0,2012,Target Budget,YTD,2012-03-31,Youth Commission,47,
Zoning Board of Adjustment,254888.0,2012,Target Budget,YTD,2012-03-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,181088.0,2012,Target Budget,YTD,2012-03-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2012,Actual,YTD,2012-03-31,Art Museum,34,
Atwater Kent Museum,203660.0,2012,Actual,YTD,2012-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),5144758.0,2012,Actual,YTD,2012-03-31,City Controller's Office,61,
Board of Building Standards,41751.0,2012,Actual,YTD,2012-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,479171.0,2012,Actual,YTD,2012-03-31,Board of Ethics,45,
Board of L & Review,88903.0,2012,Actual,YTD,2012-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,377284.0,2012,Actual,YTD,2012-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),5957487.0,2012,Actual,YTD,2012-03-31,City Commissioner's Office,73,City Commissioners
City Council,9829556.0,2012,Actual,YTD,2012-03-31,City Council,01,
City Planning Commission,1655588.0,2012,Actual,YTD,2012-03-31,City Planning Commission,51,
City Representative,753213.0,2012,Actual,YTD,2012-03-31,Office of the City Representative,41,City Rep
City Treasurer,638526.0,2012,Actual,YTD,2012-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,125478.0,2012,Actual,YTD,2012-03-31,Civil Service Commission,55,
Commerce,1400427.0,2012,Actual,YTD,2012-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448.0,2012,Actual,YTD,2012-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2012,Actual,YTD,2012-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2012,Actual,YTD,2012-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,21479807.0,2012,Actual,YTD,2012-03-31,District Attorney's Office,69,DAO
Finance,10443471.0,2012,Actual,YTD,2012-03-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2012,Actual,YTD,2012-03-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,906866399.0,2012,Actual,YTD,2012-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,43850421.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,48608584.0,2012,Actual,YTD,2012-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,666203.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,2843878.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,4188917.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,249998807.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,444207682.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,108344240.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,91825.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,4065842.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2012,Actual,YTD,2012-03-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2012,Actual,YTD,2012-03-31,Finance: PGW Reimbursement,35-PGW,
Fire,133576355.0,2012,Actual,YTD,2012-03-31,Fire Department,13,Fire
First Judicial District,86012320.0,2012,Actual,YTD,2012-03-31,First Judicial District,84,FJD
Fleet Management,38242745.0,2012,Actual,YTD,2012-03-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,6288709.0,2012,Actual,YTD,2012-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,24752052.0,2012,Actual,YTD,2012-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,277153.0,2012,Actual,YTD,2012-03-31,Historical Commission,32,
Hero Award,25000.0,2012,Actual,YTD,2012-03-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1303191.0,2012,Actual,YTD,2012-03-31,Commission on Human Relations,54,Human Relations
Human Services,34656016.0,2012,Actual,YTD,2012-03-31,Department of Human Services,22,DHS
Indemnities,26549610.0,2012,Actual,YTD,2012-03-31,Finance: Indemnities,35-IN,
Law,9548744.0,2012,Actual,YTD,2012-03-31,Law Department,44,Law
Legal Services incl. Defender Association,37066187.0,2012,Actual,YTD,2012-03-31,MDO: Legal Services,10-LS,
Licenses and Inspections,14734201.0,2012,Actual,YTD,2012-03-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),16151869.0,2012,Actual,YTD,2012-03-31,Managing Director's Office,10,MDO
Mayor,2569683.0,2012,Actual,YTD,2012-03-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2603486.0,2012,Actual,YTD,2012-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,901859.0,2012,Actual,YTD,2012-03-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,366951.0,2012,Actual,YTD,2012-03-31,Labor,03,
Mayor Scholarships,183000.0,2012,Actual,YTD,2012-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2012,Actual,YTD,2012-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,461500.0,2012,Actual,YTD,2012-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,828874.0,2012,Actual,YTD,2012-03-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hlth.& Intellectual Disability,13777095.0,2012,Actual,YTD,2012-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2520000.0,2012,Actual,YTD,2012-03-31,Office of Housing and Community Development,06,
Office of Human Resources,3542711.0,2012,Actual,YTD,2012-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,48036195.0,2012,Actual,YTD,2012-03-31,Office of Innovation and Technology,04,OIT
Office of Property Assessment,5450108.0,2012,Actual,YTD,2012-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,34021953.0,2012,Actual,YTD,2012-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,35723244.0,2012,Actual,YTD,2012-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,387238892.0,2012,Actual,YTD,2012-03-31,Police Department,11,Police
Prisons,192890469.0,2012,Actual,YTD,2012-03-31,Philadelphia Prison System,23,Prisons
Procurement,2970135.0,2012,Actual,YTD,2012-03-31,Procurement Department,38,Procurement
Public Health,93277884.0,2012,Actual,YTD,2012-03-31,Department of Public Health,14,Public Health
Public Property,29254613.0,2012,Actual,YTD,2012-03-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,49770000.0,2012,Actual,YTD,2012-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,16949068.0,2012,Actual,YTD,2012-03-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32225954.0,2012,Actual,YTD,2012-03-31,Public Property: Utilities,20-U,
Records,2866275.0,2012,Actual,YTD,2012-03-31,Department of Records,31,Records
Refunds,362.0,2012,Actual,YTD,2012-03-31,Finance: Refunds,35-R,
Register of Wills,2345017.0,2012,Actual,YTD,2012-03-31,Register of Wills,68,
Revenue,13733547.0,2012,Actual,YTD,2012-03-31,Department of Revenue,36,Revenue
Sheriff,11243655.0,2012,Actual,YTD,2012-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),189581566.0,2012,Actual,YTD,2012-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,18032904.0,2012,Actual,YTD,2012-03-31,Streets Department,12,Streets
Streets Sanitation,78909196.0,2012,Actual,YTD,2012-03-31,Streets: Sanitation,12-S,
Witness Fees,113217.0,2012,Actual,YTD,2012-03-31,Finance: Witness Fees,35-WF,
Youth Commission,35561.0,2012,Actual,YTD,2012-03-31,Youth Commission,47,
Zoning Board of Adjustment,259124.0,2012,Actual,YTD,2012-03-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,150124.0,2012,Actual,YTD,2012-03-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2012,Adopted Budget,Full Year,2012-03-31,Art Museum,34,
Atwater Kent Museum,268630.0,2012,Adopted Budget,Full Year,2012-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7556052.0,2012,Adopted Budget,Full Year,2012-03-31,City Controller's Office,61,
Board of Building Standards,71601.0,2012,Adopted Budget,Full Year,2012-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,810000.0,2012,Adopted Budget,Full Year,2012-03-31,Board of Ethics,45,
Board of L & Review,155721.0,2012,Adopted Budget,Full Year,2012-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,723000.0,2012,Adopted Budget,Full Year,2012-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),9104177.0,2012,Adopted Budget,Full Year,2012-03-31,City Commissioner's Office,73,City Commissioners
City Council,15049272.0,2012,Adopted Budget,Full Year,2012-03-31,City Council,01,
City Planning Commission,2257200.0,2012,Adopted Budget,Full Year,2012-03-31,City Planning Commission,51,
City Representative,907766.0,2012,Adopted Budget,Full Year,2012-03-31,Office of the City Representative,41,City Rep
City Treasurer,904699.0,2012,Adopted Budget,Full Year,2012-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,170309.0,2012,Adopted Budget,Full Year,2012-03-31,Civil Service Commission,55,
Commerce,2274813.0,2012,Adopted Budget,Full Year,2012-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1372143.0,2012,Adopted Budget,Full Year,2012-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2012,Adopted Budget,Full Year,2012-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2012,Adopted Budget,Full Year,2012-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,31054996.0,2012,Adopted Budget,Full Year,2012-03-31,District Attorney's Office,69,DAO
