dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Finance Contribution to the School District,38540000.0,2010,Actual,Full Year,2010-06-30,Finance: School District Contribution,35-SD,
Finance Employee Benefits,829855069.0,2010,Actual,Full Year,2010-06-30,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,50256169.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,65177998.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,778134.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,4140577.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,7703547.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health. /Medical,349697600.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,250009741.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,96719881.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,94600.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,5276822.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2010,Actual,Full Year,2010-06-30,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,18000000.0,2010,Actual,Full Year,2010-06-30,Finance: PGW Reimbursement,35-PGW,
Fire,188887804.0,2010,Actual,Full Year,2010-06-30,Fire Department,13,Fire
First Judicial District,107227069.0,2010,Actual,Full Year,2010-06-30,First Judicial District,84,FJD
Fleet Management,44600981.0,2010,Actual,Full Year,2010-06-30,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,2722425.0,2010,Actual,Full Year,2010-06-30,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,32481012.0,2010,Actual,Full Year,2010-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,386824.0,2010,Actual,Full Year,2010-06-30,Historical Commission,32,
Hero Award,42500.0,2010,Actual,Full Year,2010-06-30,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1983420.0,2010,Actual,Full Year,2010-06-30,Commission on Human Relations,54,Human Relations
Human Services,561082074.0,2010,Actual,Full Year,2010-06-30,Department of Human Services,22,DHS
Indemnities,32718289.0,2010,Actual,Full Year,2010-06-30,Finance: Indemnities,35-IN,
Law,17889976.0,2010,Actual,Full Year,2010-06-30,Law Department,44,Law
Legal Services icl. Defender Association,35941187.0,2010,Actual,Full Year,2010-06-30,MDO: Legal Services,10-LS,
Licenses & Inspections,22696814.0,2010,Actual,Full Year,2010-06-30,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),16471347.0,2010,Actual,Full Year,2010-06-30,Managing Director's Office,10,MDO
Mayor,3597579.0,2010,Actual,Full Year,2010-06-30,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,3943042.0,2010,Actual,Full Year,2010-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the inspector General,1145973.0,2010,Actual,Full Year,2010-06-30,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,523171.0,2010,Actual,Full Year,2010-06-30,Labor,03,
Mayor Scholarships,193305.0,2010,Actual,Full Year,2010-06-30,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2010,Actual,Full Year,2010-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,482014.0,2010,Actual,Full Year,2010-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,973182.0,2010,Actual,Full Year,2010-06-30,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith./Mental Retard. Svcs.,14238870.0,2010,Actual,Full Year,2010-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2800000.0,2010,Actual,Full Year,2010-06-30,Office of Housing and Community Development,06,
Office of Human Resources,4047043.0,2010,Actual,Full Year,2010-06-30,Office of Human Resources,56,OHR
Office of Property Assessment,0.0,2010,Actual,Full Year,2010-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,38386664.0,2010,Actual,Full Year,2010-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,32802685.0,2010,Actual,Full Year,2010-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,528853734.0,2010,Actual,Full Year,2010-06-30,Police Department,11,Police
Prisons,233814188.0,2010,Actual,Full Year,2010-06-30,Philadelphia Prison System,23,Prisons
Procurement,4397299.0,2010,Actual,Full Year,2010-06-30,Procurement Department,38,Procurement
Public Health,111098894.0,2010,Actual,Full Year,2010-06-30,Department of Public Health,14,Public Health
Public Property,51545939.0,2010,Actual,Full Year,2010-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,64164000.0,2010,Actual,Full Year,2010-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15039531.0,2010,Actual,Full Year,2010-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,32537690.0,2010,Actual,Full Year,2010-06-30,Public Property: Utilities,20-U,
Records,5194997.0,2010,Actual,Full Year,2010-06-30,Department of Records,31,Records
Refunds,781.0,2010,Actual,Full Year,2010-06-30,Finance: Refunds,35-R,
Register of Wills,3208695.0,2010,Actual,Full Year,2010-06-30,Register of Wills,68,
Revenue,16399279.0,2010,Actual,Full Year,2010-06-30,Department of Revenue,36,Revenue
Sheriff,15261499.0,2010,Actual,Full Year,2010-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),185464327.0,2010,Actual,Full Year,2010-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,38117652.0,2010,Actual,Full Year,2010-06-30,Streets Department,12,Streets
Streets Sanitation,92238646.0,2010,Actual,Full Year,2010-06-30,Streets: Sanitation,12-S,
Witness Fees,104142.0,2010,Actual,Full Year,2010-06-30,Finance: Witness Fees,35-WF,
Youth Commission,85281.0,2010,Actual,Full Year,2010-06-30,Youth Commission,47,
Zoning Board of Adjustment,310775.0,2010,Actual,Full Year,2010-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,467542.0,2010,Actual,Full Year,2010-06-30,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2011,Target Budget,YTD,2011-03-31,Art Museum,34,
Atwater Kent Museum,198973.0,2011,Target Budget,YTD,2011-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),5179519.0,2011,Target Budget,YTD,2011-03-31,City Controller's Office,61,
Board of Building Standards,50719.0,2011,Target Budget,YTD,2011-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,575531.0,2011,Target Budget,YTD,2011-03-31,Board of Ethics,45,
Board of L & Review,111572.0,2011,Target Budget,YTD,2011-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,1855521.0,2011,Target Budget,YTD,2011-03-31,Board of Revision of Taxes,63,BRT
Camp William Penn,0.0,2011,Target Budget,YTD,2011-03-31,Camp William Penn,19,
City Commissioners (Election Board),6730456.0,2011,Target Budget,YTD,2011-03-31,City Commissioner's Office,73,City Commissioners
City Council,11286729.0,2011,Target Budget,YTD,2011-03-31,City Council,01,
City Planning Commission,1888880.0,2011,Target Budget,YTD,2011-03-31,City Planning Commission,51,
City Representative,295789.0,2011,Target Budget,YTD,2011-03-31,Office of the City Representative,41,City Rep
City Treasurer,669161.0,2011,Target Budget,YTD,2011-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,132083.0,2011,Target Budget,YTD,2011-03-31,Civil Service Commission,55,
Clerk of Quarter Sessions,0.0,2011,Target Budget,YTD,2011-03-31,Clerk of Quarter Sessions,64,
Commerce,1498697.0,2011,Target Budget,YTD,2011-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2011,Target Budget,YTD,2011-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2011,Target Budget,YTD,2011-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2011,Target Budget,YTD,2011-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,20822374.0,2011,Target Budget,YTD,2011-03-31,District Attorney's Office,69,DAO
Division of Technology,50728337.0,2011,Target Budget,YTD,2011-03-31,Office of Innovation and Technology,04,OIT
Fairmount Park,0.0,2011,Target Budget,YTD,2011-03-31,Fairmount Park Commission,17,
Finance,10458305.0,2011,Target Budget,YTD,2011-03-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2011,Target Budget,YTD,2011-03-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,843010843.0,2011,Target Budget,YTD,2011-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,44434968.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,48862965.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,781832.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,3046101.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,5793013.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health. /Medical,258082888.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,381363000.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,98615000.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,120100.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,1910976.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2011,Target Budget,YTD,2011-03-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2011,Target Budget,YTD,2011-03-31,Finance: PGW Reimbursement,35-PGW,
Fire,131768066.0,2011,Target Budget,YTD,2011-03-31,Fire Department,13,Fire
First Judicial District,73268889.0,2011,Target Budget,YTD,2011-03-31,First Judicial District,84,FJD
Fleet Management,35320087.0,2011,Target Budget,YTD,2011-03-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,2635923.0,2011,Target Budget,YTD,2011-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,24324909.0,2011,Target Budget,YTD,2011-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,285740.0,2011,Target Budget,YTD,2011-03-31,Historical Commission,32,
Hero Award,35000.0,2011,Target Budget,YTD,2011-03-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1488255.0,2011,Target Budget,YTD,2011-03-31,Commission on Human Relations,54,Human Relations
Human Services,520835340.0,2011,Target Budget,YTD,2011-03-31,Department of Human Services,22,DHS
Indemnities,26280678.0,2011,Target Budget,YTD,2011-03-31,Finance: Indemnities,35-IN,
Law,12855816.0,2011,Target Budget,YTD,2011-03-31,Law Department,44,Law
Legal Services icl. Defender Association,36616187.0,2011,Target Budget,YTD,2011-03-31,MDO: Legal Services,10-LS,
Licenses & Inspections,16146294.0,2011,Target Budget,YTD,2011-03-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),11753998.0,2011,Target Budget,YTD,2011-03-31,Managing Director's Office,10,MDO
Mayor,2591945.0,2011,Target Budget,YTD,2011-03-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2492888.0,2011,Target Budget,YTD,2011-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the inspector General,936372.0,2011,Target Budget,YTD,2011-03-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,357680.0,2011,Target Budget,YTD,2011-03-31,Labor,03,
Mayor Scholarships,200000.0,2011,Target Budget,YTD,2011-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2011,Target Budget,YTD,2011-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,349410.0,2011,Target Budget,YTD,2011-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,848500.0,2011,Target Budget,YTD,2011-03-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith./Mental Retard. Svcs.,13851735.0,2011,Target Budget,YTD,2011-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,1781000.0,2011,Target Budget,YTD,2011-03-31,Office of Housing and Community Development,06,
Office of Human Resources,3629385.0,2011,Target Budget,YTD,2011-03-31,Office of Human Resources,56,OHR
Office of Property Assessment,4347862.0,2011,Target Budget,YTD,2011-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,34727906.0,2011,Target Budget,YTD,2011-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,35392573.0,2011,Target Budget,YTD,2011-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,370119253.0,2011,Target Budget,YTD,2011-03-31,Police Department,11,Police
Prisons,198585387.0,2011,Target Budget,YTD,2011-03-31,Philadelphia Prison System,23,Prisons
Procurement,3024866.0,2011,Target Budget,YTD,2011-03-31,Procurement Department,38,Procurement
Public Health,97111805.0,2011,Target Budget,YTD,2011-03-31,Department of Public Health,14,Public Health
Public Property,31935310.0,2011,Target Budget,YTD,2011-03-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,49408500.0,2011,Target Budget,YTD,2011-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15421472.0,2011,Target Budget,YTD,2011-03-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32890000.0,2011,Target Budget,YTD,2011-03-31,Public Property: Utilities,20-U,
Records,3160938.0,2011,Target Budget,YTD,2011-03-31,Department of Records,31,Records
Refunds,94125.0,2011,Target Budget,YTD,2011-03-31,Finance: Refunds,35-R,
Register of Wills,2441058.0,2011,Target Budget,YTD,2011-03-31,Register of Wills,68,
Revenue,11019076.0,2011,Target Budget,YTD,2011-03-31,Department of Revenue,36,Revenue
Sheriff,9660566.0,2011,Target Budget,YTD,2011-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),179711796.0,2011,Target Budget,YTD,2011-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,18540644.0,2011,Target Budget,YTD,2011-03-31,Streets Department,12,Streets
Streets Sanitation,77878532.0,2011,Target Budget,YTD,2011-03-31,Streets: Sanitation,12-S,
Witness Fees,128639.0,2011,Target Budget,YTD,2011-03-31,Finance: Witness Fees,35-WF,
Youth Commission,70425.0,2011,Target Budget,YTD,2011-03-31,Youth Commission,47,
Zoning Board of Adjustment,262216.0,2011,Target Budget,YTD,2011-03-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,428369.0,2011,Target Budget,YTD,2011-03-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2011,Actual,YTD,2011-03-31,Art Museum,34,
Atwater Kent Museum,171017.0,2011,Actual,YTD,2011-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),5254019.0,2011,Actual,YTD,2011-03-31,City Controller's Office,61,
Board of Building Standards,45107.0,2011,Actual,YTD,2011-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,482188.0,2011,Actual,YTD,2011-03-31,Board of Ethics,45,
Board of L & Review,93971.0,2011,Actual,YTD,2011-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,1730313.0,2011,Actual,YTD,2011-03-31,Board of Revision of Taxes,63,BRT
Camp William Penn,0.0,2011,Actual,YTD,2011-03-31,Camp William Penn,19,
City Commissioners (Election Board),5866214.0,2011,Actual,YTD,2011-03-31,City Commissioner's Office,73,City Commissioners
City Council,10200292.0,2011,Actual,YTD,2011-03-31,City Council,01,
City Planning Commission,1583641.0,2011,Actual,YTD,2011-03-31,City Planning Commission,51,
City Representative,769391.0,2011,Actual,YTD,2011-03-31,Office of the City Representative,41,City Rep
City Treasurer,590040.0,2011,Actual,YTD,2011-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,125941.0,2011,Actual,YTD,2011-03-31,Civil Service Commission,55,
Clerk of Quarter Sessions,0.0,2011,Actual,YTD,2011-03-31,Clerk of Quarter Sessions,64,
Commerce,1508377.0,2011,Actual,YTD,2011-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2011,Actual,YTD,2011-03-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2011,Actual,YTD,2011-03-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2011,Actual,YTD,2011-03-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,21982050.0,2011,Actual,YTD,2011-03-31,District Attorney's Office,69,DAO
Division of Technology,50728337.0,2011,Actual,YTD,2011-03-31,Office of Innovation and Technology,04,OIT
Fairmount Park,0.0,2011,Actual,YTD,2011-03-31,Fairmount Park Commission,17,
Finance,10423531.0,2011,Actual,YTD,2011-03-31,Office of the Director of Finance,35,Finance
Finance Contribution to the School District,0.0,2011,Actual,YTD,2011-03-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,857572093.0,2011,Actual,YTD,2011-03-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,44434968.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,48862965.0,2011,Actual,YTD,2011-03-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,781832.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,3046101.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,5793013.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health. /Medical,258082888.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,393863000.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,98615000.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,120100.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,3972226.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2011,Actual,YTD,2011-03-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2011,Actual,YTD,2011-03-31,Finance: PGW Reimbursement,35-PGW,
Fire,135702443.0,2011,Actual,YTD,2011-03-31,Fire Department,13,Fire
First Judicial District,82507982.0,2011,Actual,YTD,2011-03-31,First Judicial District,84,FJD
Fleet Management,37937234.0,2011,Actual,YTD,2011-03-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,2841521.0,2011,Actual,YTD,2011-03-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,24649653.0,2011,Actual,YTD,2011-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,276236.0,2011,Actual,YTD,2011-03-31,Historical Commission,32,
Hero Award,35000.0,2011,Actual,YTD,2011-03-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,1380321.0,2011,Actual,YTD,2011-03-31,Commission on Human Relations,54,Human Relations
Human Services,495758483.0,2011,Actual,YTD,2011-03-31,Department of Human Services,22,DHS
Indemnities,25435067.0,2011,Actual,YTD,2011-03-31,Finance: Indemnities,35-IN,
Law,12813898.0,2011,Actual,YTD,2011-03-31,Law Department,44,Law
Legal Services icl. Defender Association,36616187.0,2011,Actual,YTD,2011-03-31,MDO: Legal Services,10-LS,
Licenses & Inspections,13564679.0,2011,Actual,YTD,2011-03-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),11739516.0,2011,Actual,YTD,2011-03-31,Managing Director's Office,10,MDO
Mayor,2566463.0,2011,Actual,YTD,2011-03-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2489116.0,2011,Actual,YTD,2011-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the inspector General,869022.0,2011,Actual,YTD,2011-03-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,327307.0,2011,Actual,YTD,2011-03-31,Labor,03,
Mayor Scholarships,197600.0,2011,Actual,YTD,2011-03-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2011,Actual,YTD,2011-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,373753.0,2011,Actual,YTD,2011-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,817603.0,2011,Actual,YTD,2011-03-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith./Mental Retard. Svcs.,13656500.0,2011,Actual,YTD,2011-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,1781000.0,2011,Actual,YTD,2011-03-31,Office of Housing and Community Development,06,
Office of Human Resources,3405354.0,2011,Actual,YTD,2011-03-31,Office of Human Resources,56,OHR
Office of Property Assessment,3613353.0,2011,Actual,YTD,2011-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,34287668.0,2011,Actual,YTD,2011-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,35093591.0,2011,Actual,YTD,2011-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,379111520.0,2011,Actual,YTD,2011-03-31,Police Department,11,Police
Prisons,188135714.0,2011,Actual,YTD,2011-03-31,Philadelphia Prison System,23,Prisons
Procurement,2843067.0,2011,Actual,YTD,2011-03-31,Procurement Department,38,Procurement
Public Health,96545896.0,2011,Actual,YTD,2011-03-31,Department of Public Health,14,Public Health
Public Property,31209984.0,2011,Actual,YTD,2011-03-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,65878000.0,2011,Actual,YTD,2011-03-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,15038108.0,2011,Actual,YTD,2011-03-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,32885580.0,2011,Actual,YTD,2011-03-31,Public Property: Utilities,20-U,
Records,2837367.0,2011,Actual,YTD,2011-03-31,Department of Records,31,Records
Refunds,24.0,2011,Actual,YTD,2011-03-31,Finance: Refunds,35-R,
Register of Wills,2316884.0,2011,Actual,YTD,2011-03-31,Register of Wills,68,
Revenue,10382417.0,2011,Actual,YTD,2011-03-31,Department of Revenue,36,Revenue
Sheriff,10200540.0,2011,Actual,YTD,2011-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),179711796.0,2011,Actual,YTD,2011-03-31,Sinking Fund Commission,37,Sinking Fund
Streets,18666888.0,2011,Actual,YTD,2011-03-31,Streets Department,12,Streets
Streets Sanitation,75650507.0,2011,Actual,YTD,2011-03-31,Streets: Sanitation,12-S,
Witness Fees,112722.0,2011,Actual,YTD,2011-03-31,Finance: Witness Fees,35-WF,
Youth Commission,48899.0,2011,Actual,YTD,2011-03-31,Youth Commission,47,
Zoning Board of Adjustment,225504.0,2011,Actual,YTD,2011-03-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,406485.0,2011,Actual,YTD,2011-03-31,Zoning Code Commission,57,
Art Museum Subsidy,2300000.0,2011,Adopted Budget,Full Year,2011-03-31,Art Museum,34,
Atwater Kent Museum,248630.0,2011,Adopted Budget,Full Year,2011-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7291566.0,2011,Adopted Budget,Full Year,2011-03-31,City Controller's Office,61,
Board of Building Standards,71601.0,2011,Adopted Budget,Full Year,2011-03-31,L&I: Board of Building and Standards,29,
Board of Ethics,810000.0,2011,Adopted Budget,Full Year,2011-03-31,Board of Ethics,45,
Board of L & Review,155721.0,2011,Adopted Budget,Full Year,2011-03-31,L&I: Board of Review,27,
Board of Revision of Taxes,6502559.0,2011,Adopted Budget,Full Year,2011-03-31,Board of Revision of Taxes,63,BRT
Camp William Penn,0.0,2011,Adopted Budget,Full Year,2011-03-31,Camp William Penn,19,
City Commissioners (Election Board),8794177.0,2011,Adopted Budget,Full Year,2011-03-31,City Commissioner's Office,73,City Commissioners
City Council,15048972.0,2011,Adopted Budget,Full Year,2011-03-31,City Council,01,
City Planning Commission,2551249.0,2011,Adopted Budget,Full Year,2011-03-31,City Planning Commission,51,
