dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Fleet Management - Vehicle Purchases,12548186,2014,Actual,Full Year,2014-06-30,Fleet: Vehicle Lease/Purchases,25V,
Free Library,35736303,2014,Actual,Full Year,2014-06-30,The Free Library of Philadelphia,52,Free Library
Historical Commission,349704,2014,Actual,Full Year,2014-06-30,Historical Commission,32,
Human Relations Commission,1783651,2014,Actual,Full Year,2014-06-30,Commission on Human Relations,54,Human Relations
Human Services,100241130,2014,Actual,Full Year,2014-06-30,Department of Human Services,22,DHS
Labor Relations,479327,2014,Actual,Full Year,2014-06-30,Labor,03,
Law,13950019,2014,Actual,Full Year,2014-06-30,Law Department,44,Law
Licenses & Inspections,25698409,2014,Actual,Full Year,2014-06-30,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,62431,2014,Actual,Full Year,2014-06-30,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,133593,2014,Actual,Full Year,2014-06-30,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,357092,2014,Actual,Full Year,2014-06-30,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,34393911,2014,Actual,Full Year,2014-06-30,Managing Director's Office,10,MDO
Managing Director-Legal Services,40596067,2014,Actual,Full Year,2014-06-30,MDO: Legal Services,10LS,
Mayor's Office,5056447,2014,Actual,Full Year,2014-06-30,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2014,Actual,Full Year,2014-06-30,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,0,2014,Actual,Full Year,2014-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,708937,2014,Actual,Full Year,2014-06-30,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1586246,2014,Actual,Full Year,2014-06-30,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,2561549,2014,Actual,Full Year,2014-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,13667907,2014,Actual,Full Year,2014-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,4060459,2014,Actual,Full Year,2014-06-30,Office of Housing and Community Development,06,
Office of Human Resources,5497266,2014,Actual,Full Year,2014-06-30,Office of Human Resources,56,OHR
Office of Innovation and Technology,64077538,2014,Actual,Full Year,2014-06-30,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1400719,2014,Actual,Full Year,2014-06-30,Office of the Inspector General,48,OIG
Office of Property Assessment,10875784,2014,Actual,Full Year,2014-06-30,Office of Property Assessment,59,OPA
Office of Supportive Housing,45155805,2014,Actual,Full Year,2014-06-30,Office of Homeless Services,24,OHS
Parks and Recreation,54366727,2014,Actual,Full Year,2014-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,607073462,2014,Actual,Full Year,2014-06-30,Police Department,11,Police
Prisons,245813812,2014,Actual,Full Year,2014-06-30,Philadelphia Prison System,23,Prisons
Procurement,4808359,2014,Actual,Full Year,2014-06-30,Procurement Department,38,Procurement
Public Health,109946985,2014,Actual,Full Year,2014-06-30,Department of Public Health,14,Public Health
Public Property,75641833,2014,Actual,Full Year,2014-06-30,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,66016000,2014,Actual,Full Year,2014-06-30,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,19098115,2014,Actual,Full Year,2014-06-30,Public Property: Space Rentals,20SR,
Public Property-Utilities,30200402,2014,Actual,Full Year,2014-06-30,Public Property: Utilities,20U,
Records,4339865,2014,Actual,Full Year,2014-06-30,Department of Records,31,Records
Register of Wills,3289563,2014,Actual,Full Year,2014-06-30,Register of Wills,68,
Revenue,20210851,2014,Actual,Full Year,2014-06-30,Department of Revenue,36,Revenue
Sheriff,18323205,2014,Actual,Full Year,2014-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),215932309,2014,Actual,Full Year,2014-06-30,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,101202698,2014,Actual,Full Year,2014-06-30,Streets: Sanitation,12S,
Streets-Transportation,36754656,2014,Actual,Full Year,2014-06-30,Streets: Transportation,12T,
Youth Commission,83151,2014,Actual,Full Year,2014-06-30,Youth Commission,47,
Art Museum Subsidy,1912500,2015,Target Budget,YTD,2015-03-31,Art Museum,34,
Atwater Kent Museum,183211,2015,Target Budget,YTD,2015-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),5927414,2015,Target Budget,YTD,2015-03-31,City Controller's Office,61,
Board of Ethics,695664,2015,Target Budget,YTD,2015-03-31,Board of Ethics,45,
Board of Revision of Taxes,775155,2015,Target Budget,YTD,2015-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6342555,2015,Target Budget,YTD,2015-03-31,City Commissioner's Office,73,City Commissioners
City Council,11218435,2015,Target Budget,YTD,2015-03-31,City Council,01,
City Planning Commission,1719992,2015,Target Budget,YTD,2015-03-31,City Planning Commission,51,
City Representative,844684,2015,Target Budget,YTD,2015-03-31,Office of the City Representative,41,City Rep
City Treasurer,683960,2015,Target Budget,YTD,2015-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),135719,2015,Target Budget,YTD,2015-03-31,Civil Service Commission,55,
Commerce,2223246,2015,Target Budget,YTD,2015-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2015,Target Budget,YTD,2015-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,1294448,2015,Target Budget,YTD,2015-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,26566965,2015,Target Budget,YTD,2015-03-31,District Attorney's Office,69,DAO
Finance,15899912,2015,Target Budget,YTD,2015-03-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26909207,2015,Target Budget,YTD,2015-03-31,Finance: Community College Subsidy,35CC,
Finance Employee Benefits,976186755,2015,Target Budget,YTD,2015-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,18000,2015,Target Budget,YTD,2015-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,30494635,2015,Target Budget,YTD,2015-03-31,Finance: Indemnities,35IN,
Finance-Refunds,0,2015,Target Budget,YTD,2015-03-31,Finance: Refunds,35R,
Finance-School District Contribution,0,2015,Target Budget,YTD,2015-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,78110,2015,Target Budget,YTD,2015-03-31,Finance: Witness Fees,35WF,
Fire,154216736,2015,Target Budget,YTD,2015-03-31,Fire Department,13,Fire
First Judicial District,78040458,2015,Target Budget,YTD,2015-03-31,First Judicial District,84,FJD
Fleet Management,42008324,2015,Target Budget,YTD,2015-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,11807349,2015,Target Budget,YTD,2015-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,30597329,2015,Target Budget,YTD,2015-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,294302,2015,Target Budget,YTD,2015-03-31,Historical Commission,32,
Human Relations Commission,1616623,2015,Target Budget,YTD,2015-03-31,Commission on Human Relations,54,Human Relations
Human Services,82459749,2015,Target Budget,YTD,2015-03-31,Department of Human Services,22,DHS
Labor Relations,493922,2015,Target Budget,YTD,2015-03-31,Labor,03,
Law,12050774,2015,Target Budget,YTD,2015-03-31,Law Department,44,Law
Licenses & Inspections,21002348,2015,Target Budget,YTD,2015-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,47686,2015,Target Budget,YTD,2015-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,105349,2015,Target Budget,YTD,2015-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,269343,2015,Target Budget,YTD,2015-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,28417084,2015,Target Budget,YTD,2015-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,41043100,2015,Target Budget,YTD,2015-03-31,MDO: Legal Services,10LS,
Mayor's Office,3808235,2015,Target Budget,YTD,2015-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2015,Target Budget,YTD,2015-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,0,2015,Target Budget,YTD,2015-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,710506,2015,Target Budget,YTD,2015-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1025746,2015,Target Budget,YTD,2015-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3913952,2015,Target Budget,YTD,2015-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,13329629,2015,Target Budget,YTD,2015-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2544000,2015,Target Budget,YTD,2015-03-31,Office of Housing and Community Development,06,
Office of Human Resources,4330690,2015,Target Budget,YTD,2015-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,47823361,2015,Target Budget,YTD,2015-03-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1069732,2015,Target Budget,YTD,2015-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,9674325,2015,Target Budget,YTD,2015-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,42315947,2015,Target Budget,YTD,2015-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,40955968,2015,Target Budget,YTD,2015-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,443362681,2015,Target Budget,YTD,2015-03-31,Police Department,11,Police
Prisons,194502759,2015,Target Budget,YTD,2015-03-31,Philadelphia Prison System,23,Prisons
Procurement,3219585,2015,Target Budget,YTD,2015-03-31,Procurement Department,38,Procurement
Public Health,97566813,2015,Target Budget,YTD,2015-03-31,Department of Public Health,14,Public Health
Public Property,32433798,2015,Target Budget,YTD,2015-03-31,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,52812000,2015,Target Budget,YTD,2015-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,20503618,2015,Target Budget,YTD,2015-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,27608720,2015,Target Budget,YTD,2015-03-31,Public Property: Utilities,20U,
Records,3914157,2015,Target Budget,YTD,2015-03-31,Department of Records,31,Records
Register of Wills,2491408,2015,Target Budget,YTD,2015-03-31,Register of Wills,68,
Revenue,17818228,2015,Target Budget,YTD,2015-03-31,Department of Revenue,36,Revenue
Sheriff,14702595,2015,Target Budget,YTD,2015-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),213024703,2015,Target Budget,YTD,2015-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,79470320,2015,Target Budget,YTD,2015-03-31,Streets: Sanitation,12S,
Streets-Transportation,26510500,2015,Target Budget,YTD,2015-03-31,Streets: Transportation,12T,
Youth Commission,52598,2015,Target Budget,YTD,2015-03-31,Youth Commission,47,
Art Museum Subsidy,1912500,2015,Actual,YTD,2015-03-31,Art Museum,34,
Atwater Kent Museum,183211,2015,Actual,YTD,2015-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),6118609,2015,Actual,YTD,2015-03-31,City Controller's Office,61,
Board of Ethics,673889,2015,Actual,YTD,2015-03-31,Board of Ethics,45,
Board of Revision of Taxes,775155,2015,Actual,YTD,2015-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),6429463,2015,Actual,YTD,2015-03-31,City Commissioner's Office,73,City Commissioners
City Council,11218435,2015,Actual,YTD,2015-03-31,City Council,01,
City Planning Commission,1719992,2015,Actual,YTD,2015-03-31,City Planning Commission,51,
City Representative,792139,2015,Actual,YTD,2015-03-31,Office of the City Representative,41,City Rep
City Treasurer,767507,2015,Actual,YTD,2015-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),143561,2015,Actual,YTD,2015-03-31,Civil Service Commission,55,
Commerce,2301300,2015,Actual,YTD,2015-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2015,Actual,YTD,2015-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,1294448,2015,Actual,YTD,2015-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,26566965,2015,Actual,YTD,2015-03-31,District Attorney's Office,69,DAO
Finance,15842871,2015,Actual,YTD,2015-03-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26909207,2015,Actual,YTD,2015-03-31,Finance: Community College Subsidy,35CC,
Finance Employee Benefits,971216755,2015,Actual,YTD,2015-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,18000,2015,Actual,YTD,2015-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,30494635,2015,Actual,YTD,2015-03-31,Finance: Indemnities,35IN,
Finance-Refunds,0,2015,Actual,YTD,2015-03-31,Finance: Refunds,35R,
Finance-School District Contribution,0,2015,Actual,YTD,2015-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,78110,2015,Actual,YTD,2015-03-31,Finance: Witness Fees,35WF,
Fire,155556571,2015,Actual,YTD,2015-03-31,Fire Department,13,Fire
First Judicial District,78040458,2015,Actual,YTD,2015-03-31,First Judicial District,84,FJD
Fleet Management,42394100,2015,Actual,YTD,2015-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,11641024,2015,Actual,YTD,2015-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,30426515,2015,Actual,YTD,2015-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,278607,2015,Actual,YTD,2015-03-31,Historical Commission,32,
Human Relations Commission,1379172,2015,Actual,YTD,2015-03-31,Commission on Human Relations,54,Human Relations
Human Services,80715601,2015,Actual,YTD,2015-03-31,Department of Human Services,22,DHS
Labor Relations,537533,2015,Actual,YTD,2015-03-31,Labor,03,
Law,11552386,2015,Actual,YTD,2015-03-31,Law Department,44,Law
Licenses & Inspections,21043455,2015,Actual,YTD,2015-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,46827,2015,Actual,YTD,2015-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,102816,2015,Actual,YTD,2015-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,285908,2015,Actual,YTD,2015-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,28096645,2015,Actual,YTD,2015-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,41727017,2015,Actual,YTD,2015-03-31,MDO: Legal Services,10LS,
Mayor's Office,3913625,2015,Actual,YTD,2015-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,199000,2015,Actual,YTD,2015-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,0,2015,Actual,YTD,2015-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,776030,2015,Actual,YTD,2015-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1285352,2015,Actual,YTD,2015-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3913952,2015,Actual,YTD,2015-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,12498586,2015,Actual,YTD,2015-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,2544000,2015,Actual,YTD,2015-03-31,Office of Housing and Community Development,06,
Office of Human Resources,4579926,2015,Actual,YTD,2015-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,47823361,2015,Actual,YTD,2015-03-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1123770,2015,Actual,YTD,2015-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,9482960,2015,Actual,YTD,2015-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,42315947,2015,Actual,YTD,2015-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,41250206,2015,Actual,YTD,2015-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,442775356,2015,Actual,YTD,2015-03-31,Police Department,11,Police
Prisons,194099354,2015,Actual,YTD,2015-03-31,Philadelphia Prison System,23,Prisons
Procurement,3388350,2015,Actual,YTD,2015-03-31,Procurement Department,38,Procurement
Public Health,95407908,2015,Actual,YTD,2015-03-31,Department of Public Health,14,Public Health
Public Property,32773550,2015,Actual,YTD,2015-03-31,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,52812000,2015,Actual,YTD,2015-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,19796200,2015,Actual,YTD,2015-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,28925312,2015,Actual,YTD,2015-03-31,Public Property: Utilities,20U,
Records,3643457,2015,Actual,YTD,2015-03-31,Department of Records,31,Records
Register of Wills,2484106,2015,Actual,YTD,2015-03-31,Register of Wills,68,
Revenue,17265378,2015,Actual,YTD,2015-03-31,Department of Revenue,36,Revenue
Sheriff,15377595,2015,Actual,YTD,2015-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),213024703,2015,Actual,YTD,2015-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,82181729,2015,Actual,YTD,2015-03-31,Streets: Sanitation,12S,
Streets-Transportation,24763444,2015,Actual,YTD,2015-03-31,Streets: Transportation,12T,
Youth Commission,52598,2015,Actual,YTD,2015-03-31,Youth Commission,47,
Art Museum Subsidy,2550000,2015,Adopted Budget,Full Year,2015-03-31,Art Museum,34,
Atwater Kent Museum,284719,2015,Adopted Budget,Full Year,2015-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8072137,2015,Adopted Budget,Full Year,2015-03-31,City Controller's Office,61,
Board of Ethics,1004854,2015,Adopted Budget,Full Year,2015-03-31,Board of Ethics,45,
Board of Revision of Taxes,832587,2015,Adopted Budget,Full Year,2015-03-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),9419814,2015,Adopted Budget,Full Year,2015-03-31,City Commissioner's Office,73,City Commissioners
City Council,16314559,2015,Adopted Budget,Full Year,2015-03-31,City Council,01,
City Planning Commission,2372828,2015,Adopted Budget,Full Year,2015-03-31,City Planning Commission,51,
City Representative,1019088,2015,Adopted Budget,Full Year,2015-03-31,Office of the City Representative,41,City Rep
City Treasurer,920790,2015,Adopted Budget,Full Year,2015-03-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission (1),53011268,2015,Adopted Budget,Full Year,2015-03-31,Civil Service Commission,55,
Commerce,2750102,2015,Adopted Budget,Full Year,2015-03-31,Office of the Director of Commerce,42,Commerce
Commerce-Convention Center Subsidy,15000000,2015,Adopted Budget,Full Year,2015-03-31,Commerce: Convention Center Subsidy,42CC,
Commerce-Economic Stimulus,1294448,2015,Adopted Budget,Full Year,2015-03-31,Commerce: Economic Stimulus,42ES,
District Attorney,34082283,2015,Adopted Budget,Full Year,2015-03-31,District Attorney's Office,69,DAO
Finance,18852781,2015,Adopted Budget,Full Year,2015-03-31,Office of the Director of Finance,35,Finance
Finance-Community College Subsidy,26909207,2015,Adopted Budget,Full Year,2015-03-31,Finance: Community College Subsidy,35CC,
Finance Employee Benefits,1817314257,2015,Adopted Budget,Full Year,2015-03-31,Finance: Employee Benefits,35EB,
Finance-Hero Scholarship Awards,25000,2015,Adopted Budget,Full Year,2015-03-31,Finance: Hero Scholarship Awards,35HA,
Finance-Indemnities,33660000,2015,Adopted Budget,Full Year,2015-03-31,Finance: Indemnities,35IN,
Finance-Refunds,250000,2015,Adopted Budget,Full Year,2015-03-31,Finance: Refunds,35R,
Finance-School District Contribution,69110300,2015,Adopted Budget,Full Year,2015-03-31,Finance: School District Contribution,35SD,
Finance-Witness Fees,171518,2015,Adopted Budget,Full Year,2015-03-31,Finance: Witness Fees,35WF,
Fire,206759668,2015,Adopted Budget,Full Year,2015-03-31,Fire Department,13,Fire
First Judicial District,106251123,2015,Adopted Budget,Full Year,2015-03-31,First Judicial District,84,FJD
Fleet Management,47808114,2015,Adopted Budget,Full Year,2015-03-31,Office of Fleet Management,25,Fleet
Fleet Management - Vehicle Purchases,11965000,2015,Adopted Budget,Full Year,2015-03-31,Fleet: Vehicle Lease/Purchases,25V,
Free Library,38674193,2015,Adopted Budget,Full Year,2015-03-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,412330,2015,Adopted Budget,Full Year,2015-03-31,Historical Commission,32,
Human Relations Commission,2099907,2015,Adopted Budget,Full Year,2015-03-31,Commission on Human Relations,54,Human Relations
Human Services,99480256,2015,Adopted Budget,Full Year,2015-03-31,Department of Human Services,22,DHS
Labor Relations,627484,2015,Adopted Budget,Full Year,2015-03-31,Labor,03,
Law,13422633,2015,Adopted Budget,Full Year,2015-03-31,Law Department,44,Law
Licenses & Inspections,27903338,2015,Adopted Budget,Full Year,2015-03-31,Department of Licenses and Inspections,26,L&I
L&I-Board of Building Standards,72792,2015,Adopted Budget,Full Year,2015-03-31,L&I: Board of Building and Standards,29,
L&I-Board of L & I Review,164065,2015,Adopted Budget,Full Year,2015-03-31,L&I: Board of Review,27,
L&I-Zoning Board of Adjustment,357397,2015,Adopted Budget,Full Year,2015-03-31,Zoning Board of Adjustments,30,ZBA
Managing Director's Office,34733180,2015,Adopted Budget,Full Year,2015-03-31,Managing Director's Office,10,MDO
Managing Director-Legal Services,41827017,2015,Adopted Budget,Full Year,2015-03-31,MDO: Legal Services,10LS,
Mayor's Office,5241881,2015,Adopted Budget,Full Year,2015-03-31,Mayor's Office,05,Mayor
Mayor's Office-Scholarships,200000,2015,Adopted Budget,Full Year,2015-03-31,Mayor's Office: Scholarships,05S,
Mayor's Office-Comm. Empowerment & Opp.,0,2015,Adopted Budget,Full Year,2015-03-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation & Utilities,788817,2015,Adopted Budget,Full Year,2015-03-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,1451425,2015,Adopted Budget,Full Year,2015-03-31,Mural Arts Program,50,Mural Arts
Office of Arts and Culture,3971288,2015,Adopted Budget,Full Year,2015-03-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Off. of Behavioral Hlth & Intellectual disAbility,13944680,2015,Adopted Budget,Full Year,2015-03-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Development,3020000,2015,Adopted Budget,Full Year,2015-03-31,Office of Housing and Community Development,06,
Office of Human Resources,6017301,2015,Adopted Budget,Full Year,2015-03-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,82192558,2015,Adopted Budget,Full Year,2015-03-31,Office of Innovation and Technology,04,OIT
Office of the Inspector General,1524569,2015,Adopted Budget,Full Year,2015-03-31,Office of the Inspector General,48,OIG
Office of Property Assessment,14286177,2015,Adopted Budget,Full Year,2015-03-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,43974069,2015,Adopted Budget,Full Year,2015-03-31,Office of Homeless Services,24,OHS
Parks and Recreation,52591785,2015,Adopted Budget,Full Year,2015-03-31,Department of Parks and Recreation,16,Parks & Recreation
Police,592509659,2015,Adopted Budget,Full Year,2015-03-31,Police Department,11,Police
Prisons,240801814,2015,Adopted Budget,Full Year,2015-03-31,Philadelphia Prison System,23,Prisons
Procurement,4695453,2015,Adopted Budget,Full Year,2015-03-31,Procurement Department,38,Procurement
Public Health,115447367,2015,Adopted Budget,Full Year,2015-03-31,Department of Public Health,14,Public Health
Public Property,57716741,2015,Adopted Budget,Full Year,2015-03-31,Department of Public Property,20,Public Property
Public Property-SEPT/ Subsidy,70415000,2015,Adopted Budget,Full Year,2015-03-31,Public Property: SEPTA Subsidy,20SS,
Public Property-Space Rentals,20521298,2015,Adopted Budget,Full Year,2015-03-31,Public Property: Space Rentals,20SR,
Public Property-Utilities,30976166,2015,Adopted Budget,Full Year,2015-03-31,Public Property: Utilities,20U,
Records,4681789,2015,Adopted Budget,Full Year,2015-03-31,Department of Records,31,Records
Register of Wills,3333341,2015,Adopted Budget,Full Year,2015-03-31,Register of Wills,68,
Revenue,22437070,2015,Adopted Budget,Full Year,2015-03-31,Department of Revenue,36,Revenue
Sheriff,18494646,2015,Adopted Budget,Full Year,2015-03-31,Office of the Sheriff,70,Sheriff
Sinking Fund Commission (Debt Service),247795565,2015,Adopted Budget,Full Year,2015-03-31,Sinking Fund Commission,37,Sinking Fund
Streets-Sanitation,85672103,2015,Adopted Budget,Full Year,2015-03-31,Streets: Sanitation,12S,
Streets-Transportation,31941321,2015,Adopted Budget,Full Year,2015-03-31,Streets: Transportation,12T,
Youth Commission,140080,2015,Adopted Budget,Full Year,2015-03-31,Youth Commission,47,
Art Museum Subsidy,2550000,2015,Target Budget,Full Year,2015-03-31,Art Museum,34,
Atwater Kent Museum,293200,2015,Target Budget,Full Year,2015-03-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),8335478,2015,Target Budget,Full Year,2015-03-31,City Controller's Office,61,
