dept_name_raw,total,fiscal_year,variable,time_period,as_of_date,dept_name,dept_code,abbreviation
Parks and Recreation,45369290.0,2012,Actual,Full Year,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation
Police,552292087.0,2012,Actual,Full Year,2012-06-30,Police Department,11,Police
Prisons,231522589.0,2012,Actual,Full Year,2012-06-30,Philadelphia Prison System,23,Prisons
Procurement,4460528.0,2012,Actual,Full Year,2012-06-30,Procurement Department,38,Procurement
Public Health,107184796.0,2012,Actual,Full Year,2012-06-30,Department of Public Health,14,Public Health
Public Property,53167614.0,2012,Actual,Full Year,2012-06-30,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,66360000.0,2012,Actual,Full Year,2012-06-30,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,16795777.0,2012,Actual,Full Year,2012-06-30,Public Property: Space Rentals,20-SR,
Public Property Utilities,31157967.0,2012,Actual,Full Year,2012-06-30,Public Property: Utilities,20-U,
Records,3840761.0,2012,Actual,Full Year,2012-06-30,Department of Records,31,Records
Refunds,382.0,2012,Actual,Full Year,2012-06-30,Finance: Refunds,35-R,
Register of Wills,3311831.0,2012,Actual,Full Year,2012-06-30,Register of Wills,68,
Revenue,18821178.0,2012,Actual,Full Year,2012-06-30,Department of Revenue,36,Revenue
Sheriff,15445690.0,2012,Actual,Full Year,2012-06-30,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),201045528.0,2012,Actual,Full Year,2012-06-30,Sinking Fund Commission,37,Sinking Fund
Streets,24063025.0,2012,Actual,Full Year,2012-06-30,Streets Department,12,Streets
Streets Sanitation,91814084.0,2012,Actual,Full Year,2012-06-30,Streets: Sanitation,12-S,
Witness Fees,140479.0,2012,Actual,Full Year,2012-06-30,Finance: Witness Fees,35-WF,
Youth Commission,41737.0,2012,Actual,Full Year,2012-06-30,Youth Commission,47,
Zoning Board of Adjustment,366353.0,2012,Actual,Full Year,2012-06-30,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,216237.0,2012,Actual,Full Year,2012-06-30,Zoning Code Commission,57,
Provision for DC #33 Contract,0.0,2012,Actual,Full Year,2012-06-30,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,1150000.0,2013,Target Budget,YTD,2012-12-31,Art Museum,34,
Atwater Kent Museum,155442.0,2013,Target Budget,YTD,2012-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3682219.0,2013,Target Budget,YTD,2012-12-31,City Controller's Office,61,
Board of Building Standards,30968.0,2013,Target Budget,YTD,2012-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,421851.0,2013,Target Budget,YTD,2012-12-31,Board of Ethics,45,
Board of L & I Review,67618.0,2013,Target Budget,YTD,2012-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,343274.0,2013,Target Budget,YTD,2012-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4326305.0,2013,Target Budget,YTD,2012-12-31,City Commissioner's Office,73,City Commissioners
City Council,7535969.0,2013,Target Budget,YTD,2012-12-31,City Council,01,
City Planning Commission,1157636.0,2013,Target Budget,YTD,2012-12-31,City Planning Commission,51,
City Representative,634494.0,2013,Target Budget,YTD,2012-12-31,Office of the City Representative,41,City Rep
City Treasurer,490606.0,2013,Target Budget,YTD,2012-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,93874.0,2013,Target Budget,YTD,2012-12-31,Civil Service Commission,55,
Commerce,1633238.0,2013,Target Budget,YTD,2012-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2013,Target Budget,YTD,2012-12-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2013,Target Budget,YTD,2012-12-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2013,Target Budget,YTD,2012-12-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,15510178.0,2013,Target Budget,YTD,2012-12-31,District Attorney's Office,69,DAO
Finance,8568201.0,2013,Target Budget,YTD,2012-12-31,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,38000000.0,2013,Target Budget,YTD,2012-12-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,297307139.0,2013,Target Budget,YTD,2012-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,35528412.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,32846358.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,726258.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,1903530.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,3754672.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,167626121.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,45807148.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,6479801.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,93750.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,2541089.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2013,Target Budget,YTD,2012-12-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2013,Target Budget,YTD,2012-12-31,Finance: PGW Reimbursement,35-PGW,
Fire,89933965.0,2013,Target Budget,YTD,2012-12-31,Fire Department,13,Fire
First Judicial District,52537876.0,2013,Target Budget,YTD,2012-12-31,First Judicial District,84,FJD
Fleet Management,25982067.0,2013,Target Budget,YTD,2012-12-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,6021358.0,2013,Target Budget,YTD,2012-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,17465027.0,2013,Target Budget,YTD,2012-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,161908.0,2013,Target Budget,YTD,2012-12-31,Historical Commission,32,
Hero Award,21000.0,2013,Target Budget,YTD,2012-12-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,923728.0,2013,Target Budget,YTD,2012-12-31,Commission on Human Relations,54,Human Relations
Human Services,77291237.0,2013,Target Budget,YTD,2012-12-31,Department of Human Services,22,DHS
Indemnities,14765258.0,2013,Target Budget,YTD,2012-12-31,Finance: Indemnities,35-IN,
Law,7385272.0,2013,Target Budget,YTD,2012-12-31,Law Department,44,Law
Legal Services icl. Defender Association,38276937.0,2013,Target Budget,YTD,2012-12-31,MDO: Legal Services,10-LS,
Licenses & Inspections,10794970.0,2013,Target Budget,YTD,2012-12-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),19567857.0,2013,Target Budget,YTD,2012-12-31,Managing Director's Office,10,MDO
Mayor,2030008.0,2013,Target Budget,YTD,2012-12-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2517278.0,2013,Target Budget,YTD,2012-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,721303.0,2013,Target Budget,YTD,2012-12-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,255861.0,2013,Target Budget,YTD,2012-12-31,Labor,03,
Mayor Scholarships,200000.0,2013,Target Budget,YTD,2012-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2013,Target Budget,YTD,2012-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,229348.0,2013,Target Budget,YTD,2012-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,715866.0,2013,Target Budget,YTD,2012-12-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,12327389.0,2013,Target Budget,YTD,2012-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2446500.0,2013,Target Budget,YTD,2012-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2653470.0,2013,Target Budget,YTD,2012-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,42006158.0,2013,Target Budget,YTD,2012-12-31,Office of Innovation and Technology,04,OIT
Office of Property Assessment,5783662.0,2013,Target Budget,YTD,2012-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,36352725.0,2013,Target Budget,YTD,2012-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,28036508.0,2013,Target Budget,YTD,2012-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,265832512.0,2013,Target Budget,YTD,2012-12-31,Police Department,11,Police
Prisons,148232221.0,2013,Target Budget,YTD,2012-12-31,Philadelphia Prison System,23,Prisons
Procurement,1863693.0,2013,Target Budget,YTD,2012-12-31,Procurement Department,38,Procurement
Public Health,82288606.0,2013,Target Budget,YTD,2012-12-31,Department of Public Health,14,Public Health
Public Property,24676742.0,2013,Target Budget,YTD,2012-12-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,32592000.0,2013,Target Budget,YTD,2012-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17267661.0,2013,Target Budget,YTD,2012-12-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,31388101.0,2013,Target Budget,YTD,2012-12-31,Public Property: Utilities,20-U,
Records,2246098.0,2013,Target Budget,YTD,2012-12-31,Department of Records,31,Records
Refunds,36.0,2013,Target Budget,YTD,2012-12-31,Finance: Refunds,35-R,
Register of Wills,1475979.0,2013,Target Budget,YTD,2012-12-31,Register of Wills,68,
Revenue,9223951.0,2013,Target Budget,YTD,2012-12-31,Department of Revenue,36,Revenue
Sheriff,6821201.0,2013,Target Budget,YTD,2012-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),124254339.0,2013,Target Budget,YTD,2012-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,12079070.0,2013,Target Budget,YTD,2012-12-31,Streets Department,12,Streets
Streets Sanitation,62062915.0,2013,Target Budget,YTD,2012-12-31,Streets: Sanitation,12-S,
Witness Fees,73836.0,2013,Target Budget,YTD,2012-12-31,Finance: Witness Fees,35-WF,
Youth Commission,25595.0,2013,Target Budget,YTD,2012-12-31,Youth Commission,47,
Zoning Board of Adjustment,169275.0,2013,Target Budget,YTD,2012-12-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0.0,2013,Target Budget,YTD,2012-12-31,Zoning Code Commission,57,
Provision for DC #33 Contract,0.0,2013,Target Budget,YTD,2012-12-31,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,1150000.0,2013,Actual,YTD,2012-12-31,Art Museum,34,
Atwater Kent Museum,155077.0,2013,Actual,YTD,2012-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),3236022.0,2013,Actual,YTD,2012-12-31,City Controller's Office,61,
Board of Building Standards,27168.0,2013,Actual,YTD,2012-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,339609.0,2013,Actual,YTD,2012-12-31,Board of Ethics,45,
Board of L & I Review,58854.0,2013,Actual,YTD,2012-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,240070.0,2013,Actual,YTD,2012-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),4652801.0,2013,Actual,YTD,2012-12-31,City Commissioner's Office,73,City Commissioners
City Council,6252407.0,2013,Actual,YTD,2012-12-31,City Council,01,
City Planning Commission,1164770.0,2013,Actual,YTD,2012-12-31,City Planning Commission,51,
City Representative,587759.0,2013,Actual,YTD,2012-12-31,Office of the City Representative,41,City Rep
City Treasurer,492353.0,2013,Actual,YTD,2012-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,96621.0,2013,Actual,YTD,2012-12-31,Civil Service Commission,55,
Commerce,1441758.0,2013,Actual,YTD,2012-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,0.0,2013,Actual,YTD,2012-12-31,Commerce: Economic Stimulus,42-ES,
Community College Subsidy,25409207.0,2013,Actual,YTD,2012-12-31,Finance: Community College Subsidy,35-CC,
Convention Center Subsidy,15000000.0,2013,Actual,YTD,2012-12-31,Commerce: Convention Center Subsidy,42-CC,
District Attorney,14752481.0,2013,Actual,YTD,2012-12-31,District Attorney's Office,69,DAO
Finance,8441439.0,2013,Actual,YTD,2012-12-31,Office of the Director of Finance,35,Finance
Finance - Contribution to the School District,38000000.0,2013,Actual,YTD,2012-12-31,Finance: School District Contribution,35-SD,
Finance Employee Benefits,297307139.0,2013,Actual,YTD,2012-12-31,Finance: Employee Benefits,35-EB,Employee Benefits
Employee Benefits: Employee Disability,35528412.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Employee Disability,35-EB-DIS,
Employee Benefits: FICA,32846358.0,2013,Actual,YTD,2012-12-31,Employee Benefits: FICA,35-EB-FICA,
Employee Benefits: Flex Cash Payments,726258.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Flex Cash Payments,35-EB-FLEX,
Employee Benefits: Group Legal,1903530.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Group Legal,35-EB-GL,
Employee Benefits: Group Life Insurance,3754672.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Group Life Insurance,35-EB-GLI,
Employee Benefits: Health / Medical,167626121.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Health/Medical,35-EB-HM,
Employee Benefits: Pension,45807148.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Pension,35-EB-PEN,
Employee Benefits: Pension Obligation Bonds,6479801.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Pension Obligation Bonds,35-EB-POB,
Employee Benefits: Tool Allowance,93750.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Tool Allowance,35-EB-TA,
Employee Benefits: Unemployment Compensation,2541089.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Unemployment Compensation,35-EB-UC,
Employee Benefits: Anticipated Workforce Savings (1),0.0,2013,Actual,YTD,2012-12-31,Employee Benefits: Anticipated Workforce Savings,35-EB-AWS,
Finance PGW Rental Reimbursement,0.0,2013,Actual,YTD,2012-12-31,Finance: PGW Reimbursement,35-PGW,
Fire,94084919.0,2013,Actual,YTD,2012-12-31,Fire Department,13,Fire
First Judicial District,53260438.0,2013,Actual,YTD,2012-12-31,First Judicial District,84,FJD
Fleet Management,26576013.0,2013,Actual,YTD,2012-12-31,Office of Fleet Management,25,Fleet
Fleet Management Vehicle Purchases,6042983.0,2013,Actual,YTD,2012-12-31,Fleet: Vehicle Lease/Purchases,25-V,
Free Library,17355430.0,2013,Actual,YTD,2012-12-31,The Free Library of Philadelphia,52,Free Library
Historical Commission,161911.0,2013,Actual,YTD,2012-12-31,Historical Commission,32,
Hero Award,21000.0,2013,Actual,YTD,2012-12-31,Finance: Hero Scholarship Awards,35-HA,
Human Relations Commission,807976.0,2013,Actual,YTD,2012-12-31,Commission on Human Relations,54,Human Relations
Human Services,69477256.0,2013,Actual,YTD,2012-12-31,Department of Human Services,22,DHS
Indemnities,14765258.0,2013,Actual,YTD,2012-12-31,Finance: Indemnities,35-IN,
Law,8505763.0,2013,Actual,YTD,2012-12-31,Law Department,44,Law
Legal Services icl. Defender Association,38276937.0,2013,Actual,YTD,2012-12-31,MDO: Legal Services,10-LS,
Licenses & Inspections,11503157.0,2013,Actual,YTD,2012-12-31,Department of Licenses and Inspections,26,L&I
Managing Director (MDO),19901976.0,2013,Actual,YTD,2012-12-31,Managing Director's Office,10,MDO
Mayor,1934381.0,2013,Actual,YTD,2012-12-31,Mayor's Office,05,Mayor
Mayor Office of Arts and Culture,2486280.0,2013,Actual,YTD,2012-12-31,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture
Mayor Office of the Inspector General,619104.0,2013,Actual,YTD,2012-12-31,Office of the Inspector General,48,OIG
Mayor Office of Labor Relations,252776.0,2013,Actual,YTD,2012-12-31,Labor,03,
Mayor Scholarships,200000.0,2013,Actual,YTD,2012-12-31,Mayor's Office: Scholarships,05-S,
Mayor's Office of Community Services,0.0,2013,Actual,YTD,2012-12-31,Mayor's Office of Community Empowerment and Opportunity,08,CEO
Mayor's Office of Transportation,456774.0,2013,Actual,YTD,2012-12-31,Mayor's Office of Transportation and Utilities,46,
Mural Arts Program,714571.0,2013,Actual,YTD,2012-12-31,Mural Arts Program,50,Mural Arts
Off. of Behavioral Hith.& Intellectual Disability,12304644.0,2013,Actual,YTD,2012-12-31,Behavioral Health and Intellectual Disability Services,15,DBH/IDS
Office of Housing and Comm. Developmt.,2446500.0,2013,Actual,YTD,2012-12-31,Office of Housing and Community Development,06,
Office of Human Resources,2526328.0,2013,Actual,YTD,2012-12-31,Office of Human Resources,56,OHR
Office of Innovation and Technology,42594328.0,2013,Actual,YTD,2012-12-31,Office of Innovation and Technology,04,OIT
Office of Property Assessment,4380525.0,2013,Actual,YTD,2012-12-31,Office of Property Assessment,59,OPA
Office of Supportive Housing,32168306.0,2013,Actual,YTD,2012-12-31,Office of Homeless Services,24,OHS
Parks and Recreation,27795689.0,2013,Actual,YTD,2012-12-31,Department of Parks and Recreation,16,Parks & Recreation
Police,267335417.0,2013,Actual,YTD,2012-12-31,Police Department,11,Police
Prisons,136514658.0,2013,Actual,YTD,2012-12-31,Philadelphia Prison System,23,Prisons
Procurement,2203096.0,2013,Actual,YTD,2012-12-31,Procurement Department,38,Procurement
Public Health,81910225.0,2013,Actual,YTD,2012-12-31,Department of Public Health,14,Public Health
Public Property,25643318.0,2013,Actual,YTD,2012-12-31,Department of Public Property,20,Public Property
Public Property SEPTA Subsidy,32592000.0,2013,Actual,YTD,2012-12-31,Public Property: SEPTA Subsidy,20-SS,
Public Property Space Rentals,17267661.0,2013,Actual,YTD,2012-12-31,Public Property: Space Rentals,20-SR,
Public Property Utilities,31686030.0,2013,Actual,YTD,2012-12-31,Public Property: Utilities,20-U,
Records,2313921.0,2013,Actual,YTD,2012-12-31,Department of Records,31,Records
Refunds,36.0,2013,Actual,YTD,2012-12-31,Finance: Refunds,35-R,
Register of Wills,1565203.0,2013,Actual,YTD,2012-12-31,Register of Wills,68,
Revenue,8962225.0,2013,Actual,YTD,2012-12-31,Department of Revenue,36,Revenue
Sheriff,7401873.0,2013,Actual,YTD,2012-12-31,Office of the Sheriff,70,Sheriff
Sinking Fund (Debt Service),124254339.0,2013,Actual,YTD,2012-12-31,Sinking Fund Commission,37,Sinking Fund
Streets,12079070.0,2013,Actual,YTD,2012-12-31,Streets Department,12,Streets
Streets Sanitation,60168147.0,2013,Actual,YTD,2012-12-31,Streets: Sanitation,12-S,
Witness Fees,73836.0,2013,Actual,YTD,2012-12-31,Finance: Witness Fees,35-WF,
Youth Commission,23764.0,2013,Actual,YTD,2012-12-31,Youth Commission,47,
Zoning Board of Adjustment,164885.0,2013,Actual,YTD,2012-12-31,Zoning Board of Adjustments,30,ZBA
Zoning Code Commission,0.0,2013,Actual,YTD,2012-12-31,Zoning Code Commission,57,
Provision for DC #33 Contract,0.0,2013,Actual,YTD,2012-12-31,Finance: Labor Reserve,35-LR,
Art Museum Subsidy,2300000.0,2013,Adopted Budget,Full Year,2012-12-31,Art Museum,34,
Atwater Kent Museum,268630.0,2013,Adopted Budget,Full Year,2012-12-31,Atwater Kent Museum,18,Atwater Kent
Auditing (City Controller's Office),7449931.0,2013,Adopted Budget,Full Year,2012-12-31,City Controller's Office,61,
Board of Building Standards,70169.0,2013,Adopted Budget,Full Year,2012-12-31,L&I: Board of Building and Standards,29,
Board of Ethics,898000.0,2013,Adopted Budget,Full Year,2012-12-31,Board of Ethics,45,
Board of L & I Review,152607.0,2013,Adopted Budget,Full Year,2012-12-31,L&I: Board of Review,27,
Board of Revision of Taxes,708540.0,2013,Adopted Budget,Full Year,2012-12-31,Board of Revision of Taxes,63,BRT
City Commissioners (Election Board),8847093.0,2013,Adopted Budget,Full Year,2012-12-31,City Commissioner's Office,73,City Commissioners
City Council,35549272.0,2013,Adopted Budget,Full Year,2012-12-31,City Council,01,
City Planning Commission,2212057.0,2013,Adopted Budget,Full Year,2012-12-31,City Planning Commission,51,
City Representative,889611.0,2013,Adopted Budget,Full Year,2012-12-31,Office of the City Representative,41,City Rep
City Treasurer,886605.0,2013,Adopted Budget,Full Year,2012-12-31,Office of the City Treasurer,40,City Treasurer
Civil Service Commission,166903.0,2013,Adopted Budget,Full Year,2012-12-31,Civil Service Commission,55,
Commerce,2681813.0,2013,Adopted Budget,Full Year,2012-12-31,Office of the Director of Commerce,42,Commerce
Commerce-Economic Stimulus,1294448.0,2013,Adopted Budget,Full Year,2012-12-31,Commerce: Economic Stimulus,42-ES,
